actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
463,PT03M24.00S,2021-10-26T04:11:29.9Z,3,REGULAR,turnover,offensive foul,[],1628379,,,1610612746,81,52,2021-10-26T04:11:29Z,4600000,,,0,,L. Kennard offensive foul TURNOVER (1 TO),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,1.0,,,,,,,,,,,,,1627541.0,,,,,,
464,PT03M24.00S,2021-10-26T04:11:37.6Z,3,REGULAR,substitution,out,[],202331,,,1610612757,81,52,2021-10-26T04:11:40Z,4610000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M24.00S,2021-10-26T04:11:37.6Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,81,52,2021-10-26T04:11:40Z,4620000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M24.00S,2021-10-26T04:11:44.5Z,3,REGULAR,substitution,out,[],202339,,,1610612757,81,52,2021-10-26T04:11:47Z,4630000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M24.00S,2021-10-26T04:11:44.5Z,3,REGULAR,substitution,in,[],202704,,,1610612757,81,52,2021-10-26T04:11:47Z,4640000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M04.00S,2021-10-26T04:12:11.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203081,7.013797634691201,68.62745098039215,1610612757,81,52,2021-10-26T04:12:24Z,4650000,-93.0,13.0,1,left,MISS D. Lillard 9' fadeaway Shot - blocked,"[203081, 1626159]",1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,,,,9.41,Missed,,,,,,,,,,Winslow,1626159.0,,,,
469,PT03M04.00S,2021-10-26T04:12:11.8Z,3,REGULAR,block,,[],1626159,,,1610612757,81,52,2021-10-26T04:12:14Z,4660000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M04.00S,2021-10-26T04:12:11.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,81,52,2021-10-26T04:12:24Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,468.0,,,,,,,,,,
471,PT03M04.00S,2021-10-26T04:12:19.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,81,52,2021-10-26T04:12:19Z,4680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M03.00S,2021-10-26T04:12:35.6Z,3,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,81,52,2021-10-26T04:12:43Z,4690000,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (4 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,4.0,,,,,,,,,,,,,201638.0,,,,,,
473,PT02M45.00S,2021-10-26T04:12:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626159,93.08475689881735,49.26470588235294,1610612746,83,52,2021-10-26T04:13:02Z,4700000,-4.0,13.0,1,right,J. Winslow driving Layup (4 PTS) (R. Jackson 4 AST),"[1626159, 202704]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,,,,1.3,Made,4.0,R. Jackson,202704.0,4.0,,,,,,,,,,,
475,PT02M37.00S,2021-10-26T04:13:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612757,83,52,2021-10-26T04:13:23Z,4720000,,,0,,J. Winslow shooting personal FOUL (2 PF) (Lillard 2 FT),"[1626159, 203081]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,1627541.0,,,2.0,0.0,Lillard,203081.0
477,PT02M37.00S,2021-10-26T04:13:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,83,52,2021-10-26T04:13:29Z,4740000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M37.00S,2021-10-26T04:15:51.7Z,3,REGULAR,substitution,out,[],203496,,,1610612757,83,52,2021-10-26T04:16:02Z,4750000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M37.00S,2021-10-26T04:15:51.7Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,83,52,2021-10-26T04:16:02Z,4760000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M37.00S,2021-10-26T04:16:15.8Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,83,53,2021-10-26T04:16:15Z,4770000,,,0,,D. Lillard Free Throw 1 of 2 (11 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
481,PT02M37.00S,2021-10-26T04:16:31.1Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,83,54,2021-10-26T04:16:31Z,4780000,,,0,,D. Lillard Free Throw 2 of 2 (12 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
482,PT02M23.00S,2021-10-26T04:16:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.16491458607096,49.26470588235294,1610612746,85,54,2021-10-26T04:16:50Z,4790000,-4.0,21.0,1,right,T. Mann driving Layup (4 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,,,,2.14,Made,4.0,,,,,,,,,,,,,,
483,PT02M07.00S,2021-10-26T04:17:01.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,8.196452036793687,48.529411764705884,1610612757,85,54,2021-10-26T04:17:07Z,4800000,7.0,25.0,1,left,MISS L. Nance Jr. cutting DUNK,[1626204],1610612757.0,POR,cutting,,,Nance Jr.,L. Nance Jr.,,,,,,,,2.56,Missed,,,,,,,,,,,,,,,
484,PT02M05.00S,2021-10-26T04:17:03.6Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,85,54,2021-10-26T04:17:07Z,4810000,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,483.0,3.0,2.0,1.0,,,,,,,
485,PT02M03.00S,2021-10-26T04:17:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,7.539421813403408,50.98039215686275,1610612757,85,54,2021-10-26T04:21:44Z,4820000,-5.0,18.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,1.9,Missed,,,,,,,,,,,,,,,
491,PT02M02.00S,2021-10-26T04:17:09.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,85,54,2021-10-26T04:23:45Z,4825000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,485.0,,,,,,,,,,
486,PT02M02.00S,2021-10-26T04:17:27.0Z,3,REGULAR,substitution,out,[],203081,,,1610612746,85,54,2021-10-26T04:20:55Z,4837500,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M02.00S,2021-10-26T04:17:27.0Z,3,REGULAR,substitution,in,[],203468,,,1610612746,85,54,2021-10-26T04:20:55Z,4843750,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M02.00S,2021-10-26T04:17:40.1Z,3,REGULAR,jumpball,recovered,[],1629611,,,1610612746,85,54,2021-10-26T04:23:09Z,4850000,,,0,,Jump Ball I. Hartenstein vs. L. Nance Jr.: Tip to T. Mann,"[1629611, 1628392, 1626204]",1610612746.0,LAC,lodgedball,T. Mann,1629611.0,Mann,T. Mann,Hartenstein,1628392.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,
492,PT01M49.00S,2021-10-26T04:17:48.8Z,3,REGULAR,3pt,Jump Shot,[],202704,66.40932982917215,36.51960784313726,1610612746,85,54,2021-10-26T04:17:56Z,4880000,-67.0,263.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,27.18,Missed,,,,,,,,,,,,,,,
493,PT01M46.00S,2021-10-26T04:17:51.8Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,85,54,2021-10-26T04:17:56Z,4890000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,492.0,2.0,2.0,0.0,,,,,,,
494,PT01M31.00S,2021-10-26T04:18:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,6.964520367936927,59.19117647058824,1610612757,85,54,2021-10-26T04:18:21Z,4900000,-46.0,13.0,1,left,MISS N. Little floating Shot,[1629642],1610612757.0,POR,floating,,,Little,N. Little,,,,,,,,4.78,Missed,,,,,,,,,,,,,,,
495,PT01M28.00S,2021-10-26T04:18:10.2Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612757,85,54,2021-10-26T04:18:15Z,4910000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,494.0,3.0,2.0,1.0,,,,,,,
496,PT01M28.00S,2021-10-26T04:18:10.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626204,5.590000152587891,50.0,1610612757,85,56,2021-10-26T04:18:17Z,4920000,0.0,0.0,1,left,L. Nance Jr. tip Layup (2 PTS),[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,
497,PT01M11.00S,2021-10-26T04:18:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,89.14257555847568,46.568627450980394,1610612746,85,56,2021-10-26T04:18:36Z,4930000,-17.0,50.0,1,right,MISS J. Winslow Jump Shot,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,5.25,Missed,,,,,,,,,,,,,,,
498,PT01M09.00S,2021-10-26T04:18:29.6Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,85,56,2021-10-26T04:18:36Z,4940000,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,497.0,4.0,3.0,1.0,,,,,,,
499,PT01M04.00S,2021-10-26T04:18:34.6Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,85,56,2021-10-26T04:18:39Z,4950000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1629611]",1610612757.0,POR,,,,Simons,A. Simons,,,,,1.0,Mann,1629611.0,,,,,,,,,,,,,,,,,
500,PT01M04.00S,2021-10-26T04:18:34.6Z,3,REGULAR,steal,,[],1629611,,,1610612746,85,56,2021-10-26T04:18:36Z,4960000,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M04.00S,2021-10-26T04:18:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612746,85,56,2021-10-26T04:18:47Z,4970000,,,0,,L. Nance Jr. take personal FOUL (2 PF) (Mann 2 FT),"[1626204, 1629611]",1610612757.0,POR,take,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,1627541.0,,,2.0,0.0,Mann,1629611.0
503,PT01M04.00S,2021-10-26T04:19:06.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629611,,,1610612746,86,56,2021-10-26T04:19:06Z,4990000,,,0,,T. Mann Free Throw 1 of 2 (5 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
504,PT01M04.00S,2021-10-26T04:19:23.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629611,,,1610612746,87,56,2021-10-26T04:19:23Z,5000000,,,0,,T. Mann Free Throw 2 of 2 (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
505,PT00M51.00S,2021-10-26T04:19:39.8Z,3,REGULAR,3pt,Jump Shot,[],1626204,29.467805519053883,26.895680147058826,1610612757,87,59,2021-10-26T04:19:49Z,5010000,116.0,224.0,1,left,L. Nance Jr. 25' 3PT  (5 PTS) (N. Little 1 AST),"[1626204, 1629642]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,25.25,Made,5.0,N. Little,1629642.0,1.0,,,,,,,,,,,
507,PT00M39.80S,2021-10-26T04:19:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.2161629434954,49.01960784313726,1610612746,89,59,2021-10-26T04:20:00Z,5030000,-5.0,11.0,1,right,T. Mann cutting Layup (8 PTS) (I. Hartenstein 2 AST),"[1629611, 1628392]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,,,1.23,Made,8.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,
509,PT00M32.90S,2021-10-26T04:20:02.4Z,3,REGULAR,2pt,Jump Shot,[],1628372,21.0742444152431,33.57843137254902,1610612757,89,61,2021-10-26T04:20:06Z,5050000,82.0,146.0,1,left,D. Smith Jr. 16' pullup Jump Shot (2 PTS),[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,16.72,Made,2.0,,,,,,,,,,,,,,
510,PT00M09.10S,2021-10-26T04:20:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,89.79960578186596,50.0,1610612746,91,61,2021-10-26T04:20:38Z,5060000,0.0,43.0,1,right,T. Mann cutting Layup (10 PTS) (J. Winslow 2 AST),"[1629611, 1626159]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,,,4.34,Made,10.0,J. Winslow,1626159.0,2.0,,,,,,,,,,,
512,PT00M06.00S,2021-10-26T04:20:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,9.379106438896187,53.92156862745098,1610612757,91,61,2021-10-26T04:25:04Z,5080000,-20.0,36.0,1,left,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1629611]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,4.07,Missed,,,,,,,,,,Mann,1629611.0,,,,
513,PT00M06.00S,2021-10-26T04:20:40.2Z,3,REGULAR,block,,[],1629611,,,1610612757,91,61,2021-10-26T04:20:42Z,5090000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M04.20S,2021-10-26T04:20:42.0Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,91,61,2021-10-26T04:25:04Z,5100000,,,0,,R. Jackson REBOUND (Off:1 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,512.0,5.0,4.0,1.0,,,,,,,
515,PT00M01.60S,2021-10-26T04:20:46.8Z,3,REGULAR,3pt,Jump Shot,[],202704,54.92567345597897,53.408394607843135,1610612746,91,61,2021-10-26T04:21:06Z,5110000,17.0,371.0,1,right,MISS R. Jackson 37' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,37.16,Missed,,,,,,,,,,,,,,,
516,PT00M01.00S,2021-10-26T04:20:47.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,91,61,2021-10-26T04:21:06Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,515.0,,,,,,,,,,
517,PT00M00.00S,2021-10-26T04:20:49.7Z,3,REGULAR,period,end,[],0,,,1610612746,91,61,2021-10-26T04:20:49Z,5130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-10-26T04:23:30.2Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,91,61,2021-10-26T04:23:41Z,5140000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-10-26T04:23:30.2Z,4,REGULAR,substitution,in,['startperiod'],1629599,,,1610612746,91,61,2021-10-26T04:23:41Z,5150000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-10-26T04:23:45.7Z,4,REGULAR,period,start,[],0,,,1610612757,91,61,2021-10-26T04:23:45Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M44.00S,2021-10-26T04:24:00.6Z,4,REGULAR,turnover,lost ball,[],1628372,,,1610612757,91,61,2021-10-26T04:24:07Z,5170000,,,0,,D. Smith Jr. lost ball TURNOVER (1 TO),"[1628372, 1629611]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,1.0,Mann,1629611.0,,,,,,,,,,,,,,,,,
522,PT11M44.00S,2021-10-26T04:24:00.6Z,4,REGULAR,steal,,[],1629611,,,1610612746,91,61,2021-10-26T04:24:02Z,5180000,,,0,,T. Mann STEAL (3 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M40.00S,2021-10-26T04:24:04.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,80.20696452036793,92.40196078431373,1610612746,94,61,2021-10-26T04:24:10Z,5190000,212.0,134.0,1,right,L. Kennard 25' 3PT running pullup (23 PTS) (T. Mann 3 AST),"[1628379, 1629611]",1610612746.0,LAC,running pullup,,,Kennard,L. Kennard,,,,,,,,25.06,Made,23.0,T. Mann,1629611.0,3.0,,,,,,,,,,,
525,PT11M22.00S,2021-10-26T04:24:23.2Z,4,REGULAR,turnover,bad pass,[],1626204,,,1610612757,94,61,2021-10-26T04:24:28Z,5210000,,,0,,L. Nance Jr. bad pass TURNOVER (3 TO),"[1626204, 1626159]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,3.0,Winslow,1626159.0,,,,,,,,,,,,,,,,,
526,PT11M22.00S,2021-10-26T04:24:23.2Z,4,REGULAR,steal,,[],1626159,,,1610612746,94,61,2021-10-26T04:24:25Z,5220000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M12.00S,2021-10-26T04:24:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626159,93.34756898817345,51.71568627450981,1610612746,94,61,2021-10-26T04:24:38Z,5230000,9.0,10.0,1,right,MISS J. Winslow driving Layup - blocked,"[1626159, 1629642]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,,,,1.32,Missed,,,,,,,,,,Little,1629642.0,,,,
528,PT11M12.00S,2021-10-26T04:24:33.1Z,4,REGULAR,block,,[],1629642,,,1610612746,94,61,2021-10-26T04:24:36Z,5240000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M09.00S,2021-10-26T04:24:36.1Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,94,61,2021-10-26T04:24:38Z,5250000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,527.0,4.0,4.0,0.0,,,,,,,
530,PT11M07.00S,2021-10-26T04:24:37.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,8.065045992115643,47.30392156862745,1610612757,94,63,2021-10-26T04:24:42Z,5260000,13.0,23.0,1,left,D. Smith Jr. running Layup (4 PTS) (C. McCollum 4 AST),"[1628372, 203468]",1610612757.0,POR,running,,,Smith Jr.,D. Smith Jr.,,,,,,,,2.69,Made,4.0,C. McCollum,203468.0,4.0,,,,,,,,,,,
532,PT10M53.00S,2021-10-26T04:24:57.3Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612746,94,63,2021-10-26T04:25:02Z,5280000,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[1626204, 1628392]",1610612757.0,POR,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,2715.0,,,3.0,0.0,Hartenstein,1628392.0
534,PT10M53.00S,2021-10-26T04:25:18.5Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,94,63,2021-10-26T04:25:18Z,5300000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,Missed,,,,,,,,,,,,,,,
535,PT10M53.00S,2021-10-26T04:25:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,94,63,2021-10-26T04:25:18Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,534.0,,,,,,,,,,
536,PT10M53.00S,2021-10-26T04:25:19.3Z,4,REGULAR,substitution,out,[],203468,,,1610612746,94,63,2021-10-26T04:25:30Z,5320000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M53.00S,2021-10-26T04:25:19.3Z,4,REGULAR,substitution,in,[],203463,,,1610612746,94,63,2021-10-26T04:25:30Z,5330000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M53.00S,2021-10-26T04:25:36.6Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,95,63,2021-10-26T04:25:36Z,5340000,,,0,,I. Hartenstein Free Throw 2 of 2 (7 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
539,PT10M41.00S,2021-10-26T04:25:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,18.31471747700394,58.82352941176471,1610612757,95,65,2021-10-26T04:25:53Z,5350000,-44.0,120.0,1,left,A. Simons 12' pullup Jump Shot (12 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,12.76,Made,12.0,,,,,,,,,,,,,,
540,PT10M23.00S,2021-10-26T04:26:07.7Z,4,REGULAR,3pt,Jump Shot,[],1626159,82.9664914586071,96.81372549019608,1610612746,95,65,2021-10-26T04:26:12Z,5360000,234.0,108.0,1,right,MISS J. Winslow 25' 3PT,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,25.76,Missed,,,,,,,,,,,,,,,
541,PT10M20.00S,2021-10-26T04:26:10.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,95,65,2021-10-26T04:26:12Z,5370000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,540.0,4.0,3.0,1.0,,,,,,,
542,PT10M11.00S,2021-10-26T04:26:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.8823915900131425,51.71568627450981,1610612757,95,65,2021-10-26T04:26:38Z,5380000,-9.0,12.0,1,left,MISS D. Smith Jr. Layup - blocked,"[1628372, 1626159]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,1.49,Missed,,,,,,,,,,Winslow,1626159.0,,,,
546,PT10M11.00S,2021-10-26T04:26:19.1Z,4,REGULAR,block,,[],1626159,,,1610612757,95,65,2021-10-26T04:26:38Z,5385000,,,0,,J. Winslow BLOCK (2 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M08.00S,2021-10-26T04:26:22.1Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,95,65,2021-10-26T04:26:38Z,5390000,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,542.0,3.0,2.0,1.0,,,,,,,
544,PT10M07.00S,2021-10-26T04:26:31.3Z,4,REGULAR,foul,personal,[],1629642,,,1610612746,95,65,2021-10-26T04:26:45Z,5400000,,,0,,N. Little personal FOUL (3 PF),"[1629642, 1629611]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,201638.0,,,3.0,0.0,Mann,1629611.0
547,PT10M00.00S,2021-10-26T04:26:53.4Z,4,REGULAR,turnover,bad pass,[],1629611,,,1610612746,95,65,2021-10-26T04:27:05Z,5420000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1629642]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,1.0,Little,1629642.0,,,,,,,,,,,,,,,,,
548,PT10M00.00S,2021-10-26T04:26:53.4Z,4,REGULAR,steal,,[],1629642,,,1610612757,95,65,2021-10-26T04:31:06Z,5430000,,,0,,N. Little STEAL (2 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M00.00S,2021-10-26T04:26:59.9Z,4,REGULAR,foul,personal,[],1628379,,,1610612757,95,65,2021-10-26T04:27:26Z,5440000,,,0,,L. Kennard personal FOUL (2 PF),"[1628379, 1629642]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,201638.0,,,2.0,0.0,Little,1629642.0
551,PT09M53.00S,2021-10-26T04:27:23.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626204,19.365965834428394,95.34313725490196,1610612757,95,65,2021-10-26T04:27:29Z,5460000,-227.0,130.0,1,left,MISS L. Nance Jr. 26' 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,
