actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
350,PT08M30.00S,2021-12-09T04:55:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.670827858081481,49.50980392156863,1610612738,68,55,2021-12-09T04:55:42Z,3460000,2.0,20.0,1,left,MISS M. Smart Layup,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M28.00S,2021-12-09T04:55:40.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,55,2021-12-09T04:55:42Z,3470000,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,350.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
352,PT08M21.00S,2021-12-09T04:55:46.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,75.47634691195795,82.1078431372549,1610612746,68,55,2021-12-09T05:01:07Z,3480000,161.0,178.0,1,right,MISS R. Jackson running pullup 3PT,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
353,PT08M20.00S,2021-12-09T04:55:47.5Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,68,55,2021-12-09T05:01:07Z,3490000,,,0,,T. Mann REBOUND (Off:2 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,352.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
354,PT08M17.00S,2021-12-09T04:56:11.7Z,3,REGULAR,substitution,out,[],1626196,,,1610612746,68,55,2021-12-09T04:56:14Z,3500000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M17.00S,2021-12-09T04:56:11.7Z,3,REGULAR,substitution,in,[],203471,,,1610612746,68,55,2021-12-09T04:56:14Z,3510000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M12.00S,2021-12-09T04:56:36.7Z,3,REGULAR,jumpball,recovered,[],1630527,,,1610612746,68,55,2021-12-09T04:56:36Z,3520000,,,0,,Jump Ball T. Mann vs. M. Smart: Tip to B. Boston Jr.,"[1630527, 1629611, 203935]",1610612746.0,LAC,heldball,B. Boston Jr.,1630527.0,Boston Jr.,B. Boston Jr.,Mann,1629611.0,Smart,203935.0,,,,,,,,,,,,,,,,,,,,,
359,PT08M10.00S,2021-12-09T04:56:39.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630527,72.45400788436268,82.35294117647058,1610612746,71,55,2021-12-09T04:56:44Z,3550000,162.0,206.0,1,right,B. Boston Jr. 26' 3PT  (21 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,26.23,Made,,,,,,,21.0,,,,,,,,,,,,
360,PT08M09.00S,2021-12-09T04:56:48.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,55,2021-12-09T04:56:48Z,3560000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M49.00S,2021-12-09T05:00:00.7Z,3,REGULAR,turnover,lost ball,[],1629057,,,1610612738,71,55,2021-12-09T05:00:05Z,3570000,,,0,,R. Williams III lost ball TURNOVER (4 TO),"[1629057, 1630527]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,4.0,Boston Jr.,1630527.0,,,,,,
362,PT07M49.00S,2021-12-09T05:00:00.7Z,3,REGULAR,steal,,[],1630527,,,1610612746,71,55,2021-12-09T05:00:02Z,3580000,,,0,,B. Boston Jr. STEAL (3 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M40.00S,2021-12-09T05:00:09.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202694,71.13994743758212,24.264705882352942,1610612746,74,55,2021-12-09T05:00:14Z,3590000,-129.0,219.0,1,right,M. Morris Sr. 25' 3PT  (13 PTS) (R. Jackson 5 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.38,Made,,,,,,,13.0,R. Jackson,202704.0,5.0,,,,,,,,,
365,PT07M24.00S,2021-12-09T05:00:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,15.55519053876479,35.5392156862745,1610612738,74,55,2021-12-09T05:00:31Z,3610000,72.0,94.0,1,left,MISS J. Tatum 11' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M21.00S,2021-12-09T05:00:28.7Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,74,55,2021-12-09T05:00:31Z,3620000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
367,PT07M17.00S,2021-12-09T05:00:36.3Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612746,74,55,2021-12-09T05:00:54Z,3630000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[203471, 1630527]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Boston Jr.,1630527.0,
369,PT07M17.00S,2021-12-09T05:01:06.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630527,,,1610612746,75,55,2021-12-09T05:01:07Z,3650000,,,0,,B. Boston Jr. Free Throw 1 of 2 (22 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
370,PT07M17.00S,2021-12-09T05:01:09.1Z,3,REGULAR,substitution,out,[],1629057,,,1610612746,75,55,2021-12-09T05:01:12Z,3660000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M17.00S,2021-12-09T05:01:09.1Z,3,REGULAR,substitution,in,[],1629684,,,1610612746,75,55,2021-12-09T05:01:12Z,3670000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M17.00S,2021-12-09T05:01:33.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630527,,,1610612746,76,55,2021-12-09T05:01:33Z,3680000,,,0,,B. Boston Jr. Free Throw 2 of 2 (23 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
373,PT07M05.00S,2021-12-09T05:01:52.6Z,3,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,76,55,2021-12-09T05:01:58Z,3690000,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,bad pass,,,Horford,A. Horford,,,,,,,,,,,,,,,,,1.0,,,1193.0,,,,,
374,PT06M46.00S,2021-12-09T05:02:15.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,86.51445466491458,60.294117647058826,1610612746,76,55,2021-12-09T05:04:09Z,3700000,51.0,74.0,1,right,MISS R. Jackson 9' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
375,PT06M42.00S,2021-12-09T05:02:19.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,76,55,2021-12-09T05:02:20Z,3710000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,374.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
376,PT06M38.00S,2021-12-09T05:02:24.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,8.065045992115643,50.49019607843137,1610612738,76,57,2021-12-09T05:07:24Z,3720000,-2.0,23.0,1,left,M. Smart driving floating Jump Shot (6 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,2.34,Made,,,,,,,6.0,,,,,,,,,,,,
377,PT06M38.00S,2021-12-09T05:02:31.0Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612738,76,57,2021-12-09T05:02:37Z,3730000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Smart 1 FT),"[202694, 203935]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Smart,203935.0,
379,PT06M38.00S,2021-12-09T05:02:47.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203935,,,1610612738,76,58,2021-12-09T05:02:47Z,3750000,,,0,,M. Smart Free Throw 1 of 1 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
380,PT06M26.00S,2021-12-09T05:03:03.9Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,76,58,2021-12-09T05:03:07Z,3760000,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1629611, 203471]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,2.0,Schroder,203471.0,,,,,,
381,PT06M26.00S,2021-12-09T05:03:03.9Z,3,REGULAR,steal,,[],203471,,,1610612738,76,58,2021-12-09T05:03:06Z,3770000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M25.00S,2021-12-09T05:03:06.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201143,8.196452036793687,47.79411764705882,1610612738,76,60,2021-12-09T05:08:11Z,3780000,11.0,25.0,1,left,A. Horford running DUNK (5 PTS) (D. Schroder 6 AST),"[201143, 203471]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,2.69,Made,,,,,,,5.0,D. Schroder,203471.0,6.0,,,,,,,,,
384,PT06M24.00S,2021-12-09T05:03:11.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,76,60,2021-12-09T05:03:11Z,3800000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M10.00S,2021-12-09T05:06:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,89.48751642575559,60.88388480392157,1610612746,76,60,2021-12-09T05:07:54Z,3810000,54.0,46.0,1,right,MISS R. Jackson 7' driving floating Shot - blocked,"[202704, 1629684]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,7.14,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
386,PT06M10.00S,2021-12-09T05:06:24.6Z,3,REGULAR,block,,[],1629684,,,1610612746,76,60,2021-12-09T05:06:27Z,3820000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M10.00S,2021-12-09T05:06:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,76,60,2021-12-09T05:06:29Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,
388,PT06M03.00S,2021-12-09T05:06:46.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630527,72.45400788436268,88.23529411764706,1610612746,76,60,2021-12-09T05:08:58Z,3840000,191.0,206.0,1,right,MISS B. Boston Jr. 28' step back 3PT,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
389,PT06M00.00S,2021-12-09T05:06:48.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,76,60,2021-12-09T05:06:48Z,3850000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,388.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
390,PT05M50.00S,2021-12-09T05:06:58.5Z,3,REGULAR,3pt,Jump Shot,[],203935,33.295006570302235,55.88235294117647,1610612738,76,60,2021-12-09T05:07:03Z,3860000,-29.0,260.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
391,PT05M47.00S,2021-12-09T05:07:01.5Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,76,60,2021-12-09T05:07:03Z,3870000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
392,PT05M43.00S,2021-12-09T05:07:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,7.802233902759525,52.205882352941174,1610612738,76,60,2021-12-09T05:07:10Z,3880000,-11.0,21.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1627826]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.35,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,,
393,PT05M43.00S,2021-12-09T05:07:05.8Z,3,REGULAR,block,,[],1627826,,,1610612738,76,60,2021-12-09T05:07:09Z,3890000,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M39.00S,2021-12-09T05:07:09.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,76,60,2021-12-09T05:07:10Z,3900000,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,392.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
395,PT05M36.00S,2021-12-09T05:07:12.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630527,95.97568988173455,3.9215686274509807,1610612746,76,60,2021-12-09T05:07:23Z,3910000,-230.0,-15.0,1,right,MISS B. Boston Jr. running 3PT,[1630527],1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M33.00S,2021-12-09T05:07:15.7Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,76,60,2021-12-09T05:07:23Z,3920000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,395.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
397,PT05M32.00S,2021-12-09T05:07:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,93.2161629434954,48.774509803921575,1610612746,76,60,2021-12-09T05:07:28Z,3930000,-6.0,11.0,1,right,MISS I. Zubac putback Layup - blocked,"[1627826, 1628369]",1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,1.28,Missed,,,,,Tatum,1628369.0,,,,,,,,,,,,,
398,PT05M32.00S,2021-12-09T05:07:17.5Z,3,REGULAR,block,,[],1628369,,,1610612746,76,60,2021-12-09T05:07:19Z,3940000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M29.00S,2021-12-09T05:07:20.5Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,76,60,2021-12-09T05:07:20Z,3950000,,,0,,T. Mann REBOUND (Off:3 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,397.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
400,PT05M29.00S,2021-12-09T05:07:25.9Z,3,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612746,76,60,2021-12-09T05:15:00Z,3960000,,,0,,B. Boston Jr. flagrant-type-1 personal FOUL (2 PF) (Williams 2 FT),"[1630527, 1629684]",1610612746.0,LAC,flagrant-type-1,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,202027.0,2.0,1.0,Williams,1629684.0,
402,PT05M29.00S,2021-12-09T05:07:25.9Z,3,REGULAR,turnover,,[],1630527,,,1610612746,76,60,2021-12-09T05:15:00Z,3980000,,,0,,B. Boston Jr. TURNOVER (2 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,2.0,,,202027.0,,,,,
403,PT05M29.00S,2021-12-09T05:07:40.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,76,60,2021-12-09T05:13:24Z,3990000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,,Common Foul to Flagrant 1
404,PT05M29.00S,2021-12-09T05:11:20.8Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,76,61,2021-12-09T05:11:20Z,4000000,,,0,,G. Williams flagrant Free Throw 1 of 2 (4 PTS),[1629684],1610612738.0,BOS,flagrant,,,Williams,G. Williams,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
405,PT05M29.00S,2021-12-09T05:11:21.5Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,76,62,2021-12-09T05:11:21Z,4010000,,,0,,G. Williams flagrant Free Throw 2 of 2 (5 PTS),[1629684],1610612738.0,BOS,flagrant,,,Williams,G. Williams,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
406,PT05M17.00S,2021-12-09T05:11:38.4Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,76,62,2021-12-09T05:11:44Z,4020000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (5 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,5.0,,,1193.0,,,,,
407,PT05M17.00S,2021-12-09T05:11:44.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,76,62,2021-12-09T05:11:48Z,4030000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,,
408,PT05M01.00S,2021-12-09T05:12:11.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,81.38961892247043,42.892156862745104,1610612746,76,62,2021-12-09T05:13:08Z,4040000,-36.0,122.0,1,right,MISS M. Morris Sr. 12' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,12.74,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M59.00S,2021-12-09T05:12:13.1Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,76,62,2021-12-09T05:13:08Z,4050000,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,408.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
410,PT04M59.00S,2021-12-09T05:12:15.0Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612746,76,62,2021-12-09T05:12:20Z,4060000,,,0,,A. Horford shooting personal FOUL (1 PF) (Zubac 2 FT),"[201143, 1627826]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Zubac,1627826.0,
412,PT04M59.00S,2021-12-09T05:12:42.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,77,62,2021-12-09T05:12:42Z,4080000,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
413,PT04M59.00S,2021-12-09T05:12:49.6Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,77,62,2021-12-09T05:12:55Z,4090000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M59.00S,2021-12-09T05:12:49.6Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,77,62,2021-12-09T05:12:55Z,4100000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M59.00S,2021-12-09T05:13:11.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,78,62,2021-12-09T05:13:11Z,4110000,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
416,PT04M49.00S,2021-12-09T05:13:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.276609724047319,48.774509803921575,1610612738,78,64,2021-12-09T05:13:28Z,4120000,6.0,16.0,1,left,M. Smart driving Layup (9 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.7,Made,,,,,,,9.0,J. Tatum,1628369.0,1.0,,,,,,,,,
418,PT04M35.00S,2021-12-09T05:13:38.5Z,3,REGULAR,turnover,lost ball,[],202704,,,1610612746,78,64,2021-12-09T05:13:43Z,4140000,,,0,,R. Jackson lost ball TURNOVER (3 TO),"[202704, 1629684]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,3.0,Williams,1629684.0,,,,,,
419,PT04M35.00S,2021-12-09T05:13:38.5Z,3,REGULAR,steal,,[],1629684,,,1610612738,78,64,2021-12-09T05:16:33Z,4150000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M31.00S,2021-12-09T05:13:42.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,6.4881734559789805,49.26470588235294,1610612738,78,66,2021-12-09T05:13:50Z,4160000,4.0,8.0,1,left,J. Tatum running DUNK (13 PTS) (M. Smart 4 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.93,Made,,,,,,,13.0,M. Smart,203935.0,4.0,,,,,,,,,
422,PT04M03.00S,2021-12-09T05:14:10.5Z,3,REGULAR,3pt,Jump Shot,[],202704,67.32917214191853,35.78431372549019,1610612746,78,66,2021-12-09T05:19:01Z,4180000,-71.0,255.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
423,PT04M01.00S,2021-12-09T05:14:12.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,78,66,2021-12-09T05:14:12Z,4190000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,422.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
424,PT03M57.00S,2021-12-09T05:14:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.984888304862025,49.50980392156863,1610612738,78,68,2021-12-09T05:19:58Z,4200000,2.0,32.0,1,left,M. Smart driving finger roll Layup (11 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,3.21,Made,,,,,,,11.0,J. Tatum,1628369.0,2.0,,,,,,,,,
426,PT03M57.00S,2021-12-09T05:14:23.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,78,68,2021-12-09T05:14:23Z,4220000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M57.00S,2021-12-09T05:15:47.6Z,3,REGULAR,substitution,out,[],1630527,,,1610612746,78,68,2021-12-09T05:15:58Z,4230000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M57.00S,2021-12-09T05:15:47.6Z,3,REGULAR,substitution,in,[],201587,,,1610612746,78,68,2021-12-09T05:15:58Z,4240000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M38.00S,2021-12-09T05:16:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,82.04664914586071,51.96078431372549,1610612746,78,68,2021-12-09T05:20:24Z,4250000,10.0,116.0,1,right,MISS M. Morris Sr. 11' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M33.00S,2021-12-09T05:16:18.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,78,68,2021-12-09T05:20:24Z,4260000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,429.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
431,PT03M27.00S,2021-12-09T05:16:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.933639947437584,48.28431372549019,1610612738,78,70,2021-12-09T05:16:39Z,4270000,9.0,22.0,1,left,J. Tatum driving Layup (15 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.37,Made,,,,,,,15.0,,,,,,,,,,,,
432,PT03M27.00S,2021-12-09T05:16:30.8Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612738,78,70,2021-12-09T05:16:37Z,4280000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Tatum 1 FT),"[202694, 1628369]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Tatum,1628369.0,
434,PT03M27.00S,2021-12-09T05:16:55.2Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,78,71,2021-12-09T05:16:55Z,4300000,,,0,,J. Tatum Free Throw 1 of 1 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
435,PT03M12.00S,2021-12-09T05:17:11.7Z,3,REGULAR,2pt,Jump Shot,[],1628379,77.71024967148489,32.1078431372549,1610612746,78,71,2021-12-09T05:17:25Z,4310000,-89.0,157.0,1,right,MISS L. Kennard 18' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,18.07,Missed,,,,,,,,,,,,,,,,,,,
