actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
268,PT05M00.00S,2022-01-17T21:29:29.6Z,2,REGULAR,turnover,bad pass,[],202694,,,1610612746,54,44,2022-01-17T21:29:37Z,2680000,,,0,,M. Morris Sr. bad pass TURNOVER (1 TO),"[202694, 1630537]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,1.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,
269,PT05M00.00S,2022-01-17T21:29:29.6Z,2,REGULAR,steal,,[],1630537,,,1610612754,54,44,2022-01-17T21:29:33Z,2690000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M52.00S,2022-01-17T21:29:37.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629052,7.013797634691201,49.754901960784316,1610612754,54,44,2022-01-17T21:29:49Z,2700000,1.0,13.0,1,left,MISS O. Brissett cutting Layup,[1629052],1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,,,,,1.35,Missed,,,,,,,,,,,,,,
271,PT04M48.00S,2022-01-17T21:29:41.4Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,54,44,2022-01-17T21:29:41Z,2710000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,270.0,3.0,2.0,1.0,,,,,,
272,PT04M45.00S,2022-01-17T21:29:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627747,6.8823915900131425,44.36274509803921,1610612754,54,46,2022-01-17T21:29:52Z,2720000,28.0,12.0,1,left,C. LeVert cutting Layup (6 PTS) (D. Washington Jr. 1 AST),"[1627747, 1630613]",1610612754.0,IND,cutting,,,LeVert,C. LeVert,,,,,,,,,3.07,Made,6.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,
274,PT04M31.00S,2022-01-17T21:30:01.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,54,46,2022-01-17T21:30:01Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M31.00S,2022-01-17T21:30:05.2Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,54,46,2022-01-17T21:30:10Z,2750000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M31.00S,2022-01-17T21:30:05.2Z,2,REGULAR,substitution,in,[],202339,,,1610612746,54,46,2022-01-17T21:30:10Z,2760000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M22.00S,2022-01-17T21:30:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.00459921156373,44.607843137254896,1610612746,54,46,2022-01-17T21:30:29Z,2770000,-27.0,4.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,,2.73,Missed,,,,,,,,,,,,,,
278,PT04M20.00S,2022-01-17T21:30:26.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,54,46,2022-01-17T21:30:26Z,2780000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,277.0,6.0,4.0,2.0,,,,,,
279,PT04M14.00S,2022-01-17T21:30:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.029566360052556,45.34313725490197,1610612754,54,46,2022-01-17T21:30:39Z,2790000,23.0,89.0,1,left,MISS C. LeVert 9' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,,9.18,Missed,,,,,,,,,,,,,,
280,PT04M10.00S,2022-01-17T21:30:36.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,54,46,2022-01-17T21:30:39Z,2800000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,
281,PT04M06.00S,2022-01-17T21:30:40.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,72.19119579500656,20.588235294117652,1610612746,54,46,2022-01-17T21:34:41Z,2810000,-147.0,209.0,1,right,MISS A. Coffey 25' running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,,,,25.55,Missed,,,,,,,,,,,,,,
282,PT04M02.00S,2022-01-17T21:30:44.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,54,46,2022-01-17T21:30:54Z,2820000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,
283,PT03M54.00S,2022-01-17T21:30:52.6Z,2,REGULAR,2pt,Jump Shot,[],1630537,15.818002628120894,66.66666666666667,1610612754,54,48,2022-01-17T21:30:59Z,2830000,-83.0,96.0,1,left,C. Duarte 12' turnaround fadeaway Jump Shot (9 PTS) (D. Sabonis 3 AST),"[1630537, 1627734]",1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,,,,,12.73,Made,9.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,
285,PT03M34.00S,2022-01-17T21:31:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,87.9599211563732,49.01960784313726,1610612746,54,48,2022-01-17T21:31:18Z,2850000,-5.0,61.0,1,right,MISS M. Morris Sr. 6' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,,6.09,Missed,,,,,,,,,,,,,,
286,PT03M31.00S,2022-01-17T21:31:15.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,54,48,2022-01-17T21:31:18Z,2860000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,285.0,7.0,5.0,2.0,,,,,,
287,PT03M18.00S,2022-01-17T21:31:30.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612754,54,48,2022-01-17T21:31:44Z,2870000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,202053.0,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
289,PT03M18.00S,2022-01-17T21:32:04.6Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,54,49,2022-01-17T21:32:04Z,2890000,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
290,PT03M18.00S,2022-01-17T21:32:05.5Z,2,REGULAR,substitution,out,[],202704,,,1610612754,54,49,2022-01-17T21:32:14Z,2900000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M18.00S,2022-01-17T21:32:05.5Z,2,REGULAR,substitution,in,[],201587,,,1610612754,54,49,2022-01-17T21:32:14Z,2910000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M18.00S,2022-01-17T21:32:27.1Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,54,50,2022-01-17T21:32:27Z,2920000,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
293,PT03M06.00S,2022-01-17T21:32:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,80.99540078843627,49.01960784313726,1610612746,54,50,2022-01-17T21:32:50Z,2930000,-5.0,126.0,1,right,MISS E. Bledsoe 12' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,,,,12.62,Missed,,,,,,,,,,,,,,
294,PT03M02.00S,2022-01-17T21:32:46.3Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,54,50,2022-01-17T21:32:50Z,2940000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,
295,PT02M57.00S,2022-01-17T21:32:50.9Z,2,REGULAR,3pt,Jump Shot,[],1629052,20.811432325886997,9.558823529411768,1610612754,54,50,2022-01-17T21:32:59Z,2950000,202.0,143.0,1,left,MISS O. Brissett 24' step back 3PT,[1629052],1610612754.0,IND,step back,,,Brissett,O. Brissett,,,,,,,,,24.77,Missed,,,,,,,,,,,,,,
296,PT02M53.00S,2022-01-17T21:32:55.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,54,50,2022-01-17T21:32:55Z,2960000,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,295.0,8.0,5.0,3.0,,,,,,
297,PT02M42.00S,2022-01-17T21:33:06.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,11.48160315374507,47.79411764705882,1610612754,54,52,2022-01-17T21:33:15Z,2970000,11.0,55.0,1,left,C. LeVert driving floating bank Jump Shot (8 PTS),[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,,,,,5.65,Made,8.0,,,,,,,,,,,,,
298,PT02M33.00S,2022-01-17T21:33:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612746,54,52,2022-01-17T21:33:36Z,2980000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Bledsoe 2 FT),"[1630537, 202339]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,203592.0,,,,,,,,,,,1.0,0.0,Bledsoe,202339.0,,
300,PT02M33.00S,2022-01-17T21:33:42.6Z,2,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,55,52,2022-01-17T21:33:42Z,3000000,,,0,,E. Bledsoe Free Throw 1 of 2 (5 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
301,PT02M33.00S,2022-01-17T21:33:45.1Z,2,REGULAR,substitution,out,[],1630537,,,1610612746,55,52,2022-01-17T21:33:50Z,3010000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M33.00S,2022-01-17T21:33:45.1Z,2,REGULAR,substitution,in,[],203200,,,1610612746,55,52,2022-01-17T21:33:50Z,3020000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M33.00S,2022-01-17T21:34:01.2Z,2,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,56,52,2022-01-17T21:34:01Z,3030000,,,0,,E. Bledsoe Free Throw 2 of 2 (6 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
304,PT02M21.00S,2022-01-17T21:34:16.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612754,56,52,2022-01-17T21:34:37Z,3040000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Brissett 2 FT),"[1629599, 1629052]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,203592.0,,,,,,,,,,,2.0,0.0,Brissett,1629052.0,,
306,PT02M21.00S,2022-01-17T21:34:44.5Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,56,53,2022-01-17T21:34:44Z,3060000,,,0,,O. Brissett Free Throw 1 of 2 (10 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
307,PT02M21.00S,2022-01-17T21:34:58.4Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,56,54,2022-01-17T21:34:58Z,3070000,,,0,,O. Brissett Free Throw 2 of 2 (11 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
308,PT02M10.00S,2022-01-17T21:35:11.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.61038107752957,45.58823529411765,1610612746,58,54,2022-01-17T21:35:17Z,3080000,-22.0,8.0,1,right,A. Coffey driving Layup (14 PTS) (E. Bledsoe 3 AST),"[1629599, 202339]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,,,,,2.34,Made,14.0,E. Bledsoe,202339.0,3.0,,,,,,,,,,
310,PT01M58.00S,2022-01-17T21:35:22.1Z,2,REGULAR,3pt,Jump Shot,[],1630613,28.695795006570307,24.75490196078431,1610612754,58,57,2022-01-17T21:35:29Z,3100000,126.0,217.0,1,left,D. Washington Jr. 25' 3PT  (5 PTS) (D. Sabonis 4 AST),"[1630613, 1627734]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,25.12,Made,5.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,
312,PT01M35.00S,2022-01-17T21:35:45.6Z,2,REGULAR,3pt,Jump Shot,[],202339,67.59198423127464,44.85294117647059,1610612746,61,57,2022-01-17T21:35:54Z,3120000,-26.0,252.0,1,right,E. Bledsoe 25' 3PT  (9 PTS) (M. Morris Sr. 2 AST),"[202339, 202694]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,25.34,Made,9.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,
314,PT01M13.00S,2022-01-17T21:36:07.7Z,2,REGULAR,3pt,Jump Shot,[],203200,21.0742444152431,9.558823529411768,1610612754,61,57,2022-01-17T21:36:14Z,3140000,202.0,146.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,24.92,Missed,,,,,,,,,,,,,,
315,PT01M09.00S,2022-01-17T21:36:11.7Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,61,57,2022-01-17T21:36:14Z,3150000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,
316,PT01M03.00S,2022-01-17T21:36:17.7Z,2,REGULAR,2pt,Jump Shot,[],202694,73.89947437582128,33.57843137254902,1610612746,63,57,2022-01-17T21:36:26Z,3160000,-82.0,193.0,1,right,M. Morris Sr. 20' pullup Jump Shot (14 PTS) (E. Bledsoe 4 AST),"[202694, 202339]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,,20.96,Made,14.0,E. Bledsoe,202339.0,4.0,,,,,,,,,,
318,PT00M56.30S,2022-01-17T21:36:26.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612754,63,57,2022-01-17T21:36:46Z,3180000,,,0,,I. Zubac shooting personal FOUL (3 PF) (LeVert 2 FT),"[1627826, 1627747]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,202053.0,,,,,,,,,,,3.0,0.0,LeVert,1627747.0,,
320,PT00M56.30S,2022-01-17T21:36:53.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,63,58,2022-01-17T21:36:53Z,3200000,,,0,,C. LeVert Free Throw 1 of 2 (9 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
321,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,out,[],1629599,,,1610612754,63,58,2022-01-17T21:37:07Z,3210000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,out,[],1627826,,,1610612754,63,58,2022-01-17T21:37:07Z,3220000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,out,[],203200,,,1610612754,63,58,2022-01-17T21:37:07Z,3230000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,in,[],1628392,,,1610612754,63,58,2022-01-17T21:37:07Z,3240000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,in,[],202704,,,1610612754,63,58,2022-01-17T21:37:07Z,3250000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M56.30S,2022-01-17T21:36:54.4Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,63,58,2022-01-17T21:37:07Z,3260000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M56.30S,2022-01-17T21:37:11.4Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,63,59,2022-01-17T21:37:11Z,3270000,,,0,,C. LeVert Free Throw 2 of 2 (10 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
328,PT00M47.60S,2022-01-17T21:37:23.0Z,2,REGULAR,3pt,Jump Shot,[],202694,66.14651773981603,63.970588235294116,1610612746,63,59,2022-01-17T21:37:30Z,3280000,70.0,266.0,1,right,MISS M. Morris Sr. 27' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,27.47,Missed,,,,,,,,,,,,,,
329,PT00M43.20S,2022-01-17T21:37:27.4Z,2,REGULAR,rebound,offensive,[],202339,,,1610612746,63,59,2022-01-17T21:37:27Z,3290000,,,0,,E. Bledsoe REBOUND (Off:1 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,328.0,1.0,0.0,1.0,,,,,,
330,PT00M37.60S,2022-01-17T21:37:33.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628392,94.00459921156373,50.49019607843137,1610612746,65,59,2022-01-17T21:37:41Z,3300000,2.0,4.0,1,right,I. Hartenstein alley-oop DUNK (5 PTS) (E. Bledsoe 5 AST),"[1628392, 202339]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,,,,,0.46,Made,5.0,E. Bledsoe,202339.0,5.0,,,,,,,,,,
332,PT00M31.90S,2022-01-17T21:37:41.9Z,2,REGULAR,turnover,lost ball,[],1630613,,,1610612754,65,59,2022-01-17T21:37:48Z,3320000,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 202704]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,1.0,Jackson,202704.0,,,,,,,,,,,,,,,,,
333,PT00M31.90S,2022-01-17T21:37:41.9Z,2,REGULAR,steal,,[],202704,,,1610612746,65,59,2022-01-17T21:37:44Z,3330000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M12.00S,2022-01-17T21:38:01.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202704,69.56307490144546,71.56862745098039,1610612746,65,59,2022-01-17T21:41:48Z,3340000,108.0,234.0,1,right,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,25.73,Missed,,,,,,,,,,,,,,
335,PT00M07.90S,2022-01-17T21:38:05.8Z,2,REGULAR,rebound,offensive,[],202339,,,1610612746,65,59,2022-01-17T21:38:09Z,3350000,,,0,,E. Bledsoe REBOUND (Off:2 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,334.0,2.0,0.0,2.0,,,,,,
336,PT00M06.00S,2022-01-17T21:38:07.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202694,68.51182654402103,29.65686274509804,1610612746,68,59,2022-01-17T21:38:14Z,3360000,-102.0,243.0,1,right,M. Morris Sr. 26' 3PT  (17 PTS) (E. Bledsoe 6 AST),"[202694, 202339]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,26.39,Made,17.0,E. Bledsoe,202339.0,6.0,,,,,,,,,,
338,PT00M00.20S,2022-01-17T21:38:16.6Z,2,REGULAR,3pt,Jump Shot,[],1627747,28.695795006570307,74.26470588235294,1610612754,68,59,2022-01-17T21:42:52Z,3380000,-121.0,217.0,1,left,MISS C. LeVert 24' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,,,,,24.88,Missed,,,,,,,,,,,,,,
339,PT00M00.10S,2022-01-17T21:38:16.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,59,2022-01-17T21:38:55Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,
340,PT00M00.00S,2022-01-17T21:38:27.5Z,2,REGULAR,period,end,[],0,,,1610612754,68,59,2022-01-17T21:38:27Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612754,68,59,2022-01-17T21:53:43Z,3410000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612754,68,59,2022-01-17T21:53:43Z,3420000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,68,59,2022-01-17T21:53:43Z,3430000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,68,59,2022-01-17T21:53:43Z,3440000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,in,['startperiod'],1629599,,,1610612754,68,59,2022-01-17T21:53:43Z,3450000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612754,68,59,2022-01-17T21:53:43Z,3460000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612754,68,59,2022-01-17T21:53:43Z,3470000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-01-17T21:53:20.4Z,3,REGULAR,substitution,in,['startperiod'],1628470,,,1610612754,68,59,2022-01-17T21:53:43Z,3480000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-17T21:53:39.4Z,3,REGULAR,period,start,[],0,,,1610612754,68,59,2022-01-17T21:53:44Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M51.00S,2022-01-17T21:53:47.6Z,3,REGULAR,turnover,bad pass,[],1630613,,,1610612754,68,59,2022-01-17T21:53:52Z,3500000,,,0,,D. Washington Jr. bad pass TURNOVER (2 TO),"[1630613, 202704]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,2.0,Jackson,202704.0,,,,,,,,,,,,,,,,,
351,PT11M51.00S,2022-01-17T21:53:47.6Z,3,REGULAR,steal,,[],202704,,,1610612746,68,59,2022-01-17T21:53:49Z,3510000,,,0,,R. Jackson STEAL (2 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M34.00S,2022-01-17T21:54:06.4Z,3,REGULAR,foul,personal,[],1628470,,,1610612746,68,59,2022-01-17T21:54:34Z,3520000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 202704]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,101284.0,,,,,,,,,,,2.0,0.0,Jackson,202704.0,,
354,PT11M27.00S,2022-01-17T21:54:28.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201587,6.225361366622863,52.205882352941174,1610612746,70,59,2022-01-17T21:54:38Z,3540000,-11.0,6.0,1,left,N. Batum cutting DUNK (2 PTS) (I. Zubac 1 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,,1.25,Made,2.0,I. Zubac,1627826.0,1.0,,,,,,,,,,
356,PT11M15.00S,2022-01-17T21:54:39.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,86.25164257555848,47.05882352941176,1610612754,70,59,2022-01-17T21:54:44Z,3560000,-15.0,77.0,1,right,MISS D. Sabonis 7' Hook,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,7.81,Missed,,,,,,,,,,,,,,
