actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
184,PT10M48.00S,2021-11-08T02:42:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.7089356110381,57.84313725490196,1610612766,33,41,2021-11-08T02:43:22Z,1830000,-39.0,123.0,1,left,K. Oubre Jr. 12' pullup Jump Shot (6 PTS),[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,12.95,Made,6.0,,,,,,,,,,,,,,,,,,
185,PT10M48.00S,2021-11-08T02:42:38.5Z,2,REGULAR,foul,personal,['1freethrow'],201586,,,1610612766,33,41,2021-11-08T02:42:44Z,1840000,,,0,,S. Ibaka shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[201586, 1626162]",1610612746.0,LAC,shooting,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Oubre Jr.,1626162.0,,,
187,PT10M48.00S,2021-11-08T02:42:47.2Z,2,REGULAR,substitution,out,[],201586,,,1610612766,33,41,2021-11-08T02:42:50Z,1860000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M48.00S,2021-11-08T02:42:47.2Z,2,REGULAR,substitution,in,[],1628392,,,1610612766,33,41,2021-11-08T02:42:50Z,1870000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M48.00S,2021-11-08T02:43:03.8Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,33,41,2021-11-08T02:43:08Z,1880000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M43.00S,2021-11-08T02:43:08.8Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,33,41,2021-11-08T02:43:08Z,1890000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT10M37.00S,2021-11-08T02:43:16.0Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612746,33,41,2021-11-08T02:43:21Z,1900000,,,0,,T. Rozier shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1626179, 1628392]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Hartenstein,1628392.0,,,
193,PT10M37.00S,2021-11-08T02:43:43.4Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,34,41,2021-11-08T02:43:43Z,1920000,,,0,,I. Hartenstein Free Throw 1 of 2 (1 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
194,PT10M37.00S,2021-11-08T02:43:56.5Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,35,41,2021-11-08T02:43:56Z,1930000,,,0,,I. Hartenstein Free Throw 2 of 2 (2 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
195,PT10M32.00S,2021-11-08T02:44:01.3Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612766,35,41,2021-11-08T02:44:28Z,1940000,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 201587]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,2.0,Batum,201587.0,,,,,,,,
202,PT10M32.00S,2021-11-08T02:44:01.3Z,2,REGULAR,steal,,[],201587,,,1610612746,35,41,2021-11-08T02:44:28Z,1945000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M29.00S,2021-11-08T02:44:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202339,92.55913272010513,50.245098039215684,1610612746,35,41,2021-11-08T02:44:39Z,1970000,1.0,17.0,1,right,MISS E. Bledsoe Layup,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
199,PT10M29.00S,2021-11-08T02:44:21.4Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,35,41,2021-11-08T02:44:21Z,1980000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,
200,PT10M29.00S,2021-11-08T02:44:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612746,35,41,2021-11-08T02:44:43Z,1990000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Mann 2 FT),"[1626162, 1629611]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Mann,1629611.0,,,
203,PT10M29.00S,2021-11-08T02:44:33.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629611,,,1610612746,36,41,2021-11-08T02:45:14Z,2010000,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
206,PT10M29.00S,2021-11-08T02:44:33.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629611,,,1610612746,37,41,2021-11-08T02:45:14Z,2015000,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
204,PT10M29.00S,2021-11-08T02:44:44.6Z,2,REGULAR,substitution,out,[],201587,,,1610612766,37,41,2021-11-08T02:45:14Z,2020000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M29.00S,2021-11-08T02:44:44.6Z,2,REGULAR,substitution,in,[],202331,,,1610612766,37,41,2021-11-08T02:45:14Z,2030000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2021-11-08T02:45:15.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.093955321944804,49.26470588235294,1610612766,37,43,2021-11-08T02:45:49Z,2040000,4.0,5.0,1,left,N. Richards DUNK (6 PTS) (K. Oubre Jr. 1 AST),"[1630208, 1626162]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,0.61,Made,6.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,,
209,PT09M58.00S,2021-11-08T02:45:30.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.13600525624179,49.26470588235294,1610612746,39,43,2021-11-08T02:45:37Z,2060000,-4.0,3.0,1,right,I. Hartenstein DUNK (4 PTS) (P. George 4 AST),"[1628392, 202331]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,0.45,Made,4.0,P. George,202331.0,4.0,,,,,,,,,,,,,,,
211,PT09M46.00S,2021-11-08T02:45:43.4Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612766,39,43,2021-11-08T02:45:52Z,2080000,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 1628392]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,2.0,Hartenstein,1628392.0,,,,,,,,
212,PT09M46.00S,2021-11-08T02:45:43.4Z,2,REGULAR,steal,,[],1628392,,,1610612746,39,43,2021-11-08T02:45:45Z,2090000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M40.00S,2021-11-08T02:45:49.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,72.7168199737188,84.06862745098039,1610612746,39,43,2021-11-08T02:47:23Z,2100000,170.0,204.0,1,right,MISS L. Kennard 26' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
214,PT09M34.00S,2021-11-08T02:45:55.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,39,43,2021-11-08T02:45:56Z,2110000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,,
215,PT09M33.00S,2021-11-08T02:45:55.5Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612746,39,43,2021-11-08T02:45:59Z,2120000,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 202397]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1.0,Smith,202397.0,,,,,,,,
216,PT09M33.00S,2021-11-08T02:45:55.5Z,2,REGULAR,steal,,[],202397,,,1610612766,39,43,2021-11-08T02:50:50Z,2130000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M27.00S,2021-11-08T02:46:04.3Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,39,43,2021-11-08T02:46:09Z,2140000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1.0,,,202901.0,,,,,,,
218,PT09M27.00S,2021-11-08T02:46:08.4Z,2,REGULAR,substitution,out,[],202397,,,1610612746,39,43,2021-11-08T02:46:19Z,2150000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M27.00S,2021-11-08T02:46:08.4Z,2,REGULAR,substitution,out,[],1628998,,,1610612746,39,43,2021-11-08T02:46:19Z,2160000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M27.00S,2021-11-08T02:46:08.4Z,2,REGULAR,substitution,in,[],202330,,,1610612746,39,43,2021-11-08T02:46:19Z,2170000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M27.00S,2021-11-08T02:46:08.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612746,39,43,2021-11-08T02:46:19Z,2180000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M13.00S,2021-11-08T02:46:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,92.82194480946123,48.28431372549019,1610612746,41,43,2021-11-08T02:46:44Z,2190000,-9.0,15.0,1,right,I. Hartenstein Layup (6 PTS) (L. Kennard 2 AST),"[1628392, 1628379]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,1.73,Made,6.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,,
224,PT09M13.00S,2021-11-08T02:46:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,41,43,2021-11-08T02:46:46Z,2210000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M13.00S,2021-11-08T02:49:09.2Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,41,43,2021-11-08T02:49:20Z,2220000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M13.00S,2021-11-08T02:49:09.2Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,41,43,2021-11-08T02:49:20Z,2230000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M13.00S,2021-11-08T02:49:09.2Z,2,REGULAR,substitution,in,[],203486,,,1610612766,41,43,2021-11-08T02:49:20Z,2240000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M13.00S,2021-11-08T02:49:09.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,41,43,2021-11-08T02:49:20Z,2250000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M59.00S,2021-11-08T02:49:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,11.875821287779246,55.14705882352941,1610612766,41,43,2021-11-08T02:49:50Z,2260000,-26.0,59.0,1,left,MISS M. Bridges 6' Jump Shot,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
230,PT08M57.00S,2021-11-08T02:49:46.1Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,41,43,2021-11-08T02:49:50Z,2270000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,
231,PT08M51.00S,2021-11-08T02:49:55.2Z,2,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,41,43,2021-11-08T02:50:00Z,2280000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1.0,,,2714.0,,,,,,,
232,PT08M37.00S,2021-11-08T02:50:15.7Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612766,41,43,2021-11-08T02:50:21Z,2290000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628392, 1628970]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Bridges,1628970.0,,,
234,PT08M37.00S,2021-11-08T02:50:43.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,41,44,2021-11-08T02:51:06Z,2310000,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
235,PT08M37.00S,2021-11-08T02:50:43.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,41,44,2021-11-08T02:51:06Z,2320000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
236,PT08M34.00S,2021-11-08T02:50:46.3Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,41,44,2021-11-08T02:51:06Z,2330000,,,0,,E. Bledsoe REBOUND (Off:0 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,,
237,PT08M14.00S,2021-11-08T02:51:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,93.08475689881735,46.32352941176471,1610612746,41,44,2021-11-08T02:51:30Z,2340000,-18.0,13.0,1,right,MISS I. Hartenstein reverse Layup,[1628392],1610612746.0,LAC,reverse,,,Hartenstein,I. Hartenstein,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
238,PT08M12.00S,2021-11-08T02:51:22.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,41,44,2021-11-08T02:51:30Z,2350000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,
239,PT08M08.00S,2021-11-08T02:51:26.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,7.933639947437584,97.05882352941177,1610612766,41,44,2021-11-08T02:51:35Z,2360000,-235.0,22.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
240,PT08M04.00S,2021-11-08T02:51:30.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,41,44,2021-11-08T02:51:35Z,2370000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,239.0,2.0,1.0,1.0,,,,,,,,,,,
241,PT07M52.00S,2021-11-08T02:51:40.9Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,41,44,2021-11-08T02:51:44Z,2380000,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 203486]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,2.0,Plumlee,203486.0,,,,,,,,
242,PT07M52.00S,2021-11-08T02:51:40.9Z,2,REGULAR,steal,,[],203486,,,1610612766,41,44,2021-11-08T02:51:43Z,2390000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M47.00S,2021-11-08T02:51:48.6Z,2,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,41,44,2021-11-08T02:51:57Z,2400000,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,bad pass,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1.0,,,1627962.0,,,,,,,
244,PT07M29.00S,2021-11-08T02:52:18.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628379,80.07555847568989,50.0,1610612746,41,44,2021-11-08T02:53:27Z,2410000,0.0,135.0,1,right,MISS L. Kennard 13' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
245,PT07M29.00S,2021-11-08T02:52:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,41,44,2021-11-08T02:52:22Z,2420000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,
246,PT07M29.00S,2021-11-08T02:52:24.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,41,44,2021-11-08T02:52:24Z,2430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M29.00S,2021-11-08T02:52:28.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612746,41,44,2021-11-08T02:52:31Z,2440000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M29.00S,2021-11-08T02:52:28.1Z,2,REGULAR,substitution,in,[],1628998,,,1610612746,41,44,2021-11-08T02:52:31Z,2450000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M28.00S,2021-11-08T02:52:44.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,41,44,2021-11-08T02:52:44Z,2460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M20.00S,2021-11-08T02:53:12.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,41,44,2021-11-08T02:53:12Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M17.00S,2021-11-08T02:53:24.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202331,68.64323258869908,68.87254901960785,1610612746,41,44,2021-11-08T02:53:32Z,2480000,94.0,242.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
252,PT07M10.00S,2021-11-08T02:53:31.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,41,44,2021-11-08T02:53:32Z,2490000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,251.0,3.0,1.0,2.0,,,,,,,,,,,
253,PT07M10.00S,2021-11-08T02:53:31.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628392,94.40999984741211,50.0,1610612746,43,44,2021-11-08T02:53:36Z,2500000,0.0,0.0,1,right,I. Hartenstein tip DUNK (8 PTS),[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
254,PT07M02.00S,2021-11-08T02:53:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,37.23718791064389,55.14705882352941,1610612766,43,44,2021-11-08T02:53:43Z,2510000,-26.0,298.0,1,left,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,29.86,Missed,,,,,,,,,,,,,,,,,,,
255,PT07M00.00S,2021-11-08T02:53:40.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,43,44,2021-11-08T02:53:43Z,2520000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,
256,PT06M51.00S,2021-11-08T02:53:50.4Z,2,REGULAR,2pt,Jump Shot,[],202331,93.34756898817345,21.32352941176471,1610612746,45,44,2021-11-08T02:53:55Z,2530000,-143.0,10.0,1,right,P. George 14' step back Jump Shot (7 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,14.37,Made,7.0,,,,,,,,,,,,,,,,,,
257,PT06M37.00S,2021-11-08T02:54:04.4Z,2,REGULAR,2pt,Jump Shot,[],202330,19.628777923784497,67.15686274509804,1610612766,45,44,2021-11-08T02:54:09Z,2540000,-86.0,132.0,1,left,MISS G. Hayward 15' step back Shot,[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,,
258,PT06M34.00S,2021-11-08T02:54:07.4Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,45,44,2021-11-08T02:54:09Z,2550000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,257.0,2.0,1.0,1.0,,,,,,,,,,,
259,PT06M32.00S,2021-11-08T02:54:09.6Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,45,44,2021-11-08T02:54:14Z,2560000,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 202339]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,2.0,Bledsoe,202339.0,,,,,,,,
260,PT06M32.00S,2021-11-08T02:54:09.6Z,2,REGULAR,steal,,[],202339,,,1610612746,45,44,2021-11-08T02:54:12Z,2570000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M31.00S,2021-11-08T02:54:15.7Z,2,REGULAR,foul,personal,[],1630163,,,1610612746,45,44,2021-11-08T02:54:24Z,2580000,,,0,,L. Ball take personal FOUL (2 PF),"[1630163, 202339]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Bledsoe,202339.0,,,
263,PT06M31.00S,2021-11-08T02:54:26.9Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,45,44,2021-11-08T02:54:30Z,2600000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M31.00S,2021-11-08T02:54:26.9Z,2,REGULAR,substitution,in,[],201587,,,1610612746,45,44,2021-11-08T02:54:30Z,2610000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M20.00S,2021-11-08T02:54:47.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,66.80354796320631,57.35294117647059,1610612746,45,44,2021-11-08T02:54:52Z,2620000,37.0,260.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
266,PT06M18.00S,2021-11-08T02:54:49.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,45,44,2021-11-08T02:54:52Z,2630000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,,,,,
267,PT06M10.00S,2021-11-08T02:54:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612766,45,44,2021-11-08T02:55:18Z,2640000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Ball 2 FT),"[1628392, 1630163]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Ball,1630163.0,,,
269,PT06M10.00S,2021-11-08T02:55:30.9Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,45,45,2021-11-08T02:55:30Z,2660000,,,0,,L. Ball Free Throw 1 of 2 (14 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
270,PT06M10.00S,2021-11-08T02:55:32.2Z,2,REGULAR,substitution,out,[],202339,,,1610612766,45,45,2021-11-08T02:55:41Z,2670000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M10.00S,2021-11-08T02:55:32.2Z,2,REGULAR,substitution,out,[],1628392,,,1610612766,45,45,2021-11-08T02:55:41Z,2680000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
