actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
543,PT07M00.00S,2021-11-14T05:18:59.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,29.352825229960573,20.34313725490196,1610612746,109,81,2021-11-14T05:19:03Z,5370000,148.0,223.0,1,left,MISS T. Mann 26' fadeaway 3PT,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,,,,26.81,Missed,,,,,,,,,,,,,,,
544,PT06M57.00S,2021-11-14T05:19:02.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,109,81,2021-11-14T05:19:02Z,5380000,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,543.0,4.0,2.0,2.0,,,,,,,,,,
545,PT06M55.00S,2021-11-14T05:19:07.8Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612750,109,81,2021-11-14T05:19:21Z,5390000,,,0,,A. Coffey shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629599, 1630183]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,McDaniels,1630183.0,,,
547,PT06M55.00S,2021-11-14T05:19:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,109,81,2021-11-14T05:19:24Z,5410000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M55.00S,2021-11-14T05:22:20.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630183,,,1610612750,109,82,2021-11-14T05:22:20Z,5420000,,,0,,J. McDaniels Free Throw 1 of 2 (10 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
550,PT06M55.00S,2021-11-14T05:22:35.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630183,,,1610612750,109,83,2021-11-14T05:22:35Z,5430000,,,0,,J. McDaniels Free Throw 2 of 2 (11 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
551,PT06M40.00S,2021-11-14T05:22:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630206,9.904730617608408,52.69607843137255,1610612746,111,83,2021-11-14T05:22:59Z,5440000,-13.0,41.0,1,left,J. Scrubb driving floating bank Jump Shot (2 PTS) (I. Hartenstein 4 AST),"[1630206, 1628392]",1610612746.0,LAC,driving floating bank,,,Scrubb,J. Scrubb,,,,,,,,4.28,Made,2.0,,,,,,,,,,,,I. Hartenstein,1628392.0,4.0
552,PT06M24.00S,2021-11-14T05:23:07.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,91.90210249671485,2.4509803921568647,1610612750,111,83,2021-11-14T05:23:11Z,5450000,-238.0,24.0,1,right,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,23.89,Missed,,,,,,,,,,,,,,,
553,PT06M21.00S,2021-11-14T05:23:10.4Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,111,83,2021-11-14T05:23:11Z,5460000,,,0,,I. Hartenstein REBOUND (Off:3 Def:7),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,552.0,10.0,7.0,3.0,,,,,,,,,,
554,PT06M16.00S,2021-11-14T05:23:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,26.330486202365307,15.441176470588232,1610612746,111,83,2021-11-14T05:23:21Z,5470000,173.0,195.0,1,left,MISS T. Mann 26' running pullup 3PT,[1629611],1610612746.0,LAC,running pullup,,,Mann,T. Mann,,,,,,,,26.05,Missed,,,,,,,,,,,,,,,
555,PT06M14.00S,2021-11-14T05:23:17.2Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,111,83,2021-11-14T05:23:21Z,5480000,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,554.0,8.0,7.0,1.0,,,,,,,,,,
556,PT06M08.00S,2021-11-14T05:23:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.06241787122208,52.450980392156865,1610612750,111,85,2021-11-14T05:23:45Z,5490000,12.0,41.0,1,right,K. Towns driving Layup (7 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,4.27,Made,7.0,,,,,,,,,,,,,,
557,PT06M08.00S,2021-11-14T05:23:30.2Z,4,REGULAR,foul,personal,['1freethrow'],1626159,,,1610612750,111,85,2021-11-14T05:23:53Z,5500000,,,0,,J. Winslow shooting personal FOUL (2 PF) (Towns 1 FT),"[1626159, 1626157]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Towns,1626157.0,,,
561,PT06M08.00S,2021-11-14T05:24:01.3Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,111,86,2021-11-14T05:24:01Z,5520000,,,0,,K. Towns Free Throw 1 of 1 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
563,PT05M52.00S,2021-11-14T05:24:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612746,111,86,2021-11-14T05:24:25Z,5530000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[1630183, 1628392]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Hartenstein,1628392.0,,,
565,PT05M52.00S,2021-11-14T05:24:46.6Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,111,86,2021-11-14T05:24:46Z,5550000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,Missed,,,,,,,,,,,,,,,
566,PT05M52.00S,2021-11-14T05:24:46.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,111,86,2021-11-14T05:24:46Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,565.0,,,,,,,,,,,,,
567,PT05M52.00S,2021-11-14T05:25:02.4Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,112,86,2021-11-14T05:25:02Z,5570000,,,0,,I. Hartenstein Free Throw 2 of 2 (9 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
568,PT05M43.00S,2021-11-14T05:25:12.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,82.04664914586071,36.029411764705884,1610612750,112,88,2021-11-14T05:25:18Z,5580000,-70.0,116.0,1,right,J. McDaniels 13' pullup Jump Shot (13 PTS) (D. Russell 8 AST),"[1630183, 1626156]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,,,,13.57,Made,13.0,,,,,,,,,,,,D. Russell,1626156.0,8.0
570,PT05M29.00S,2021-11-14T05:25:27.1Z,4,REGULAR,3pt,Jump Shot,[],1630206,9.773324572930349,96.32352941176471,1610612746,115,88,2021-11-14T05:25:37Z,5600000,-232.0,39.0,1,left,J. Scrubb 3PT  (5 PTS) (J. Winslow 4 AST),"[1630206, 1626159]",1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,23.49,Made,5.0,,,,,,,,,,,,J. Winslow,1626159.0,4.0
572,PT05M23.00S,2021-11-14T05:25:38.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,115,88,2021-11-14T05:25:38Z,5620000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,115,88,2021-11-14T05:28:23Z,5630000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,115,88,2021-11-14T05:28:23Z,5640000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,115,88,2021-11-14T05:28:23Z,5650000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,115,88,2021-11-14T05:28:23Z,5660000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,in,[],1630195,,,1610612750,115,88,2021-11-14T05:28:23Z,5670000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,115,88,2021-11-14T05:28:23Z,5680000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,115,88,2021-11-14T05:28:23Z,5690000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M23.00S,2021-11-14T05:27:57.1Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,115,88,2021-11-14T05:28:23Z,5700000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M12.00S,2021-11-14T05:28:36.4Z,4,REGULAR,2pt,Jump Shot,[],1630183,87.56570302233902,78.67647058823529,1610612750,115,88,2021-11-14T05:28:40Z,5710000,143.0,64.0,1,right,MISS J. McDaniels 15' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,,,,15.72,Missed,,,,,,,,,,,,,,,
582,PT05M09.00S,2021-11-14T05:28:39.4Z,4,REGULAR,rebound,defensive,[],1630206,,,1610612746,115,88,2021-11-14T05:28:40Z,5720000,,,0,,J. Scrubb REBOUND (Off:0 Def:1),[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,581.0,1.0,1.0,0.0,,,,,,,,,,
583,PT05M05.00S,2021-11-14T05:28:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630206,7.802233902759525,48.28431372549019,1610612746,117,88,2021-11-14T05:28:49Z,5730000,9.0,21.0,1,left,J. Scrubb running Layup (7 PTS),[1630206],1610612746.0,LAC,running,,,Scrubb,J. Scrubb,,,,,,,,2.25,Made,7.0,,,,,,,,,,,,,,
584,PT04M54.00S,2021-11-14T05:28:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,88.35413929040736,49.01960784313726,1610612750,117,90,2021-11-14T05:29:00Z,5740000,-5.0,57.0,1,right,J. Nowell floating Jump Shot (2 PTS),[1629669],1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,,,,5.72,Made,2.0,,,,,,,,,,,,,,
585,PT04M37.00S,2021-11-14T05:29:11.2Z,4,REGULAR,3pt,Jump Shot,[],1630206,25.279237844940866,84.55882352941177,1610612746,117,90,2021-11-14T05:29:18Z,5750000,-173.0,185.0,1,left,MISS J. Scrubb 25' pullup 3PT,[1630206],1610612746.0,LAC,pullup,,,Scrubb,J. Scrubb,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,
586,PT04M31.00S,2021-11-14T05:29:17.2Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,117,90,2021-11-14T05:29:18Z,5760000,,,0,,I. Hartenstein REBOUND (Off:4 Def:7),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,585.0,11.0,7.0,4.0,,,,,,,,,,
587,PT04M31.00S,2021-11-14T05:29:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.590000152587891,50.0,1610612746,117,90,2021-11-14T05:29:17Z,5770000,0.0,0.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
588,PT04M31.00S,2021-11-14T05:29:17.7Z,4,REGULAR,rebound,defensive,[],1630195,,,1610612750,117,90,2021-11-14T05:29:17Z,5780000,,,0,,L. Bolmaro REBOUND (Off:0 Def:1),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,587.0,1.0,1.0,0.0,,,,,,,,,,
589,PT04M30.00S,2021-11-14T05:29:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630195,92.0335085413929,45.833333333333336,1610612750,117,92,2021-11-14T05:29:27Z,5790000,-21.0,22.0,1,right,L. Bolmaro running Layup (2 PTS),[1630195],1610612750.0,MIN,running,,,Bolmaro,L. Bolmaro,,,,,,,,3.06,Made,2.0,,,,,,,,,,,,,,
590,PT04M30.00S,2021-11-14T05:29:25.9Z,4,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612750,117,92,2021-11-14T05:29:30Z,5800000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Bolmaro 1 FT),"[1629599, 1630195]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Bolmaro,1630195.0,,,
592,PT04M30.00S,2021-11-14T05:29:47.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630195,,,1610612750,117,93,2021-11-14T05:29:47Z,5820000,,,0,,L. Bolmaro Free Throw 1 of 1 (3 PTS),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
593,PT04M17.00S,2021-11-14T05:30:01.6Z,4,REGULAR,turnover,lost ball,[],1629599,,,1610612746,117,93,2021-11-14T05:30:05Z,5830000,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1629020]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
594,PT04M17.00S,2021-11-14T05:30:01.6Z,4,REGULAR,steal,,[],1629020,,,1610612750,117,93,2021-11-14T05:30:03Z,5840000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M15.00S,2021-11-14T05:30:04.5Z,4,REGULAR,turnover,bad pass,[],1629020,,,1610612750,117,93,2021-11-14T05:30:07Z,5850000,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 1626159]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,2.0,Winslow,1626159.0,,,,,,,,,,,,,,,,,
596,PT04M15.00S,2021-11-14T05:30:04.5Z,4,REGULAR,steal,,[],1626159,,,1610612746,117,93,2021-11-14T05:30:06Z,5860000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M09.00S,2021-11-14T05:30:11.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630206,12.927069645203687,72.54901960784314,1610612746,119,93,2021-11-14T05:30:15Z,5870000,-113.0,69.0,1,left,J. Scrubb 13' fadeaway Jump Shot (9 PTS),[1630206],1610612746.0,LAC,fadeaway,,,Scrubb,J. Scrubb,,,,,,,,13.21,Made,9.0,,,,,,,,,,,,,,
598,PT03M55.00S,2021-11-14T05:30:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,87.30289093298292,50.245098039215684,1610612750,119,93,2021-11-14T05:30:29Z,5880000,1.0,67.0,1,right,MISS J. Nowell 6' floating Shot,[1629669],1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,,,,6.69,Missed,,,,,,,,,,,,,,,
599,PT03M51.00S,2021-11-14T05:30:28.4Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,119,93,2021-11-14T05:30:29Z,5890000,,,0,,I. Hartenstein REBOUND (Off:4 Def:8),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,598.0,12.0,8.0,4.0,,,,,,,,,,
600,PT03M43.00S,2021-11-14T05:30:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,9.510512483574246,53.431372549019606,1610612746,119,93,2021-11-14T05:30:41Z,5900000,-17.0,37.0,1,left,MISS I. Hartenstein driving Layup,[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,,,,4.07,Missed,,,,,,,,,,,,,,,
601,PT03M42.00S,2021-11-14T05:30:39.6Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,119,93,2021-11-14T05:30:39Z,5910000,,,0,,A. Coffey REBOUND (Off:1 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,600.0,1.0,0.0,1.0,,,,,,,,,,
602,PT03M42.00S,2021-11-14T05:30:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1627774,,,1610612746,119,93,2021-11-14T05:30:47Z,5920000,,,0,,J. Layman shooting personal FOUL (1 PF) (Coffey 2 FT),"[1627774, 1629599]",1610612750.0,MIN,shooting,,,Layman,J. Layman,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Coffey,1629599.0,,,
604,PT03M42.00S,2021-11-14T05:31:15.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629599,,,1610612746,119,93,2021-11-14T05:31:15Z,5940000,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Missed,,,,,,,,,,,,,,,
605,PT03M42.00S,2021-11-14T05:31:15.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,119,93,2021-11-14T05:31:15Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,
606,PT03M42.00S,2021-11-14T05:31:17.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629599,,,1610612746,120,93,2021-11-14T05:31:17Z,5960000,,,0,,A. Coffey Free Throw 2 of 2 (1 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
607,PT03M34.00S,2021-11-14T05:31:25.2Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,120,93,2021-11-14T05:31:30Z,5970000,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1629599]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,2.0,Coffey,1629599.0,,,,,,,,,,,,,,,,,
608,PT03M34.00S,2021-11-14T05:31:25.2Z,4,REGULAR,steal,,[],1629599,,,1610612746,120,93,2021-11-14T05:31:26Z,5980000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M29.00S,2021-11-14T05:31:32.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612746,120,93,2021-11-14T05:31:40Z,5990000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Coffey 2 FT),"[1630183, 1629599]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Coffey,1629599.0,,,
611,PT03M29.00S,2021-11-14T05:31:55.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629599,,,1610612746,121,93,2021-11-14T05:31:55Z,6010000,,,0,,A. Coffey Free Throw 1 of 2 (2 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
612,PT03M29.00S,2021-11-14T05:32:06.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629599,,,1610612746,122,93,2021-11-14T05:32:06Z,6020000,,,0,,A. Coffey Free Throw 2 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
613,PT03M18.00S,2021-11-14T05:32:18.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,88.35413929040736,49.26470588235294,1610612750,122,93,2021-11-14T05:32:24Z,6030000,-4.0,57.0,1,right,MISS J. McDaniels driving DUNK - blocked,"[1630183, 1628392]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,,,,5.71,Missed,,,,,,Hartenstein,1628392.0,,,,,,,,
614,PT03M18.00S,2021-11-14T05:32:18.3Z,4,REGULAR,block,,[],1628392,,,1610612750,122,93,2021-11-14T05:32:21Z,6040000,,,0,,I. Hartenstein BLOCK (3 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M18.00S,2021-11-14T05:32:18.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,122,93,2021-11-14T05:32:24Z,6050000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,
616,PT03M18.00S,2021-11-14T05:32:24.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,122,93,2021-11-14T05:32:24Z,6060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M02.00S,2021-11-14T05:32:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.670827858081481,42.15686274509803,1610612746,122,93,2021-11-14T05:32:52Z,6070000,39.0,20.0,1,left,MISS I. Hartenstein driving Layup,[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,,,,4.38,Missed,,,,,,,,,,,,,,,
618,PT03M01.00S,2021-11-14T05:32:46.8Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612746,122,93,2021-11-14T05:32:52Z,6080000,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,617.0,5.0,4.0,1.0,,,,,,,,,,
619,PT02M59.00S,2021-11-14T05:32:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,8.065045992115643,44.85294117647059,1610612746,122,93,2021-11-14T05:32:55Z,6090000,26.0,23.0,1,left,MISS J. Winslow putback Layup,[1626159],1610612746.0,LAC,putback,,,Winslow,J. Winslow,,,,,,,,3.47,Missed,,,,,,,,,,,,,,,
620,PT02M58.00S,2021-11-14T05:32:49.6Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612746,122,93,2021-11-14T05:32:55Z,6100000,,,0,,J. Winslow REBOUND (Off:2 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,619.0,6.0,4.0,2.0,,,,,,,,,,
621,PT02M57.00S,2021-11-14T05:32:51.0Z,4,REGULAR,turnover,bad pass,[],1626159,,,1610612746,122,93,2021-11-14T05:33:01Z,6110000,,,0,,J. Winslow bad pass TURNOVER (2 TO),"[1626159, 1629669]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,2.0,Nowell,1629669.0,,,,,,,,,,,,,,,,,
622,PT02M57.00S,2021-11-14T05:32:51.0Z,4,REGULAR,steal,,[],1629669,,,1610612750,122,93,2021-11-14T05:33:13Z,6120000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M53.00S,2021-11-14T05:32:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627774,92.29632063074901,51.22549019607843,1610612750,122,93,2021-11-14T05:33:08Z,6130000,6.0,20.0,1,right,MISS J. Layman running alley-oop Layup,[1627774],1610612750.0,MIN,running alley-oop,,,Layman,J. Layman,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,
624,PT02M53.00S,2021-11-14T05:32:55.5Z,4,REGULAR,rebound,offensive,[],1629669,,,1610612750,122,93,2021-11-14T05:34:17Z,6140000,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,623.0,1.0,0.0,1.0,,,,,,,,,,
625,PT02M48.00S,2021-11-14T05:33:00.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629669,94.40999984741211,50.0,1610612750,122,95,2021-11-14T05:34:25Z,6150000,0.0,0.0,1,right,J. Nowell tip Layup (4 PTS),[1629669],1610612750.0,MIN,tip,,,Nowell,J. Nowell,,,,,,,,0.0,Made,4.0,,,,,,,,,,,,,,
626,PT02M39.00S,2021-11-14T05:33:12.6Z,4,REGULAR,turnover,traveling,[],1628392,,,1610612746,122,95,2021-11-14T05:33:24Z,6160000,,,0,,I. Hartenstein traveling TURNOVER (3 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,3.0,,,,,,,,,,,,202007.0,,,,,,,
627,PT02M28.00S,2021-11-14T05:33:32.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,75.21353482260184,89.95098039215686,1610612750,122,95,2021-11-14T05:33:37Z,6170000,200.0,180.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,26.93,Missed,,,,,,,,,,,,,,,
628,PT02M23.00S,2021-11-14T05:33:37.9Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,122,95,2021-11-14T05:33:37Z,6180000,,,0,,J. Winslow REBOUND (Off:2 Def:5),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,627.0,7.0,5.0,2.0,,,,,,,,,,
