actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
178,PT10M32.00S,2021-11-21T21:11:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,89.4053876478318,48.28431372549019,1610612746,21,22,2021-11-21T21:11:31Z,1760000,-9.0,47.0,1,right,MISS E. Bledsoe floating Shot,[202339],1610612746.0,LAC,floating,,,Bledsoe,E. Bledsoe,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M27.00S,2021-11-21T21:11:30.9Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,21,22,2021-11-21T21:11:31Z,1770000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
180,PT10M27.00S,2021-11-21T21:11:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612746,21,22,2021-11-21T21:11:30Z,1780000,0.0,0.0,1,right,MISS I. Hartenstein tip Layup,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M26.00S,2021-11-21T21:11:31.5Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,21,22,2021-11-21T21:11:31Z,1790000,,,0,,K. Porzingis REBOUND (Off:2 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,180.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
182,PT10M23.00S,2021-11-21T21:11:34.8Z,2,REGULAR,3pt,Jump Shot,[],204001,33.55781865965835,21.813725490196077,1610612742,21,22,2021-11-21T21:11:44Z,1800000,141.0,263.0,1,left,MISS K. Porzingis 29' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,29.83,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M20.00S,2021-11-21T21:11:37.8Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,21,22,2021-11-21T21:11:44Z,1810000,,,0,,K. Porzingis REBOUND (Off:3 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,182.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
184,PT10M19.00S,2021-11-21T21:11:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,5.699737187910642,48.774509803921575,1610612742,21,24,2021-11-21T21:11:48Z,1820000,6.0,1.0,1,left,K. Porzingis Layup (9 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,0.62,Made,,,,,,,,,,,,9.0,,,,,,,
185,PT10M04.00S,2021-11-21T21:11:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,91.11366622864652,50.49019607843137,1610612746,23,24,2021-11-21T21:12:02Z,1830000,2.0,31.0,1,right,I. Hartenstein cutting Layup (2 PTS) (P. George 3 AST),"[1628392, 202331]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,3.11,Made,,,,,,,,,,,,2.0,P. George,202331.0,3.0,,,,
187,PT09M44.00S,2021-11-21T21:12:14.1Z,2,REGULAR,turnover,bad pass,[],1628373,,,1610612742,23,24,2021-11-21T21:12:17Z,1850000,,,0,,F. Ntilikina bad pass TURNOVER (1 TO),"[1628373, 1628379]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,1.0,Kennard,1628379.0,
188,PT09M44.00S,2021-11-21T21:12:14.1Z,2,REGULAR,steal,,[],1628379,,,1610612746,23,24,2021-11-21T21:12:16Z,1860000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M40.00S,2021-11-21T21:12:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628379,91.50788436268068,47.30392156862745,1610612746,23,24,2021-11-21T21:12:25Z,1870000,-13.0,27.0,1,right,MISS L. Kennard running Layup - blocked,"[1628379, 1628373]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,3.05,Missed,,,,,Ntilikina,1628373.0,,,,,,,,,,,,,
190,PT09M40.00S,2021-11-21T21:12:17.7Z,2,REGULAR,block,,[],1628373,,,1610612746,23,24,2021-11-21T21:12:20Z,1880000,,,0,,F. Ntilikina BLOCK (1 BLK),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M35.00S,2021-11-21T21:12:22.7Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,23,24,2021-11-21T21:12:25Z,1890000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
192,PT09M34.00S,2021-11-21T21:12:24.2Z,2,REGULAR,turnover,bad pass,[],203493,,,1610612742,23,24,2021-11-21T21:12:29Z,1900000,,,0,,R. Bullock bad pass TURNOVER (1 TO),"[203493, 1628392]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,
193,PT09M34.00S,2021-11-21T21:12:24.2Z,2,REGULAR,steal,,[],1628392,,,1610612746,23,24,2021-11-21T21:12:27Z,1910000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M28.00S,2021-11-21T21:12:30.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,70.87713534822602,83.33333333333334,1610612746,23,24,2021-11-21T21:12:57Z,1920000,167.0,221.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.71,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M26.00S,2021-11-21T21:12:32.0Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,23,24,2021-11-21T21:12:44Z,1930000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,194.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
196,PT09M12.00S,2021-11-21T21:12:45.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],204001,9.510512483574246,48.774509803921575,1610612742,23,26,2021-11-21T21:14:44Z,1940000,6.0,37.0,1,left,K. Porzingis Hook (11 PTS) (R. Bullock 1 AST),"[204001, 203493]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,3.74,Made,,,,,,,,,,,,11.0,R. Bullock,203493.0,1.0,,,,
197,PT08M57.00S,2021-11-21T21:13:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,82.04664914586071,61.51960784313725,1610612746,23,26,2021-11-21T21:13:05Z,1950000,58.0,116.0,1,right,MISS P. George 12' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,12.98,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M56.00S,2021-11-21T21:13:02.1Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,23,26,2021-11-21T21:13:05Z,1960000,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,197.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
199,PT08M56.00S,2021-11-21T21:13:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,93.2161629434954,47.30392156862745,1610612746,23,26,2021-11-21T21:13:08Z,1970000,-13.0,11.0,1,right,MISS I. Hartenstein putback Layup,[1628392],1610612746.0,LAC,putback,,,Hartenstein,I. Hartenstein,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2021-11-21T21:13:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,23,26,2021-11-21T21:13:08Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2021-11-21T21:13:10.1Z,2,REGULAR,foul,personal,[],204001,,,1610612746,23,26,2021-11-21T21:13:42Z,1990000,,,0,,K. Porzingis loose ball personal FOUL (2 PF),"[204001, 1628392]",1610612742.0,DAL,loose ball,,,Porzingis,K. Porzingis,,,,,,,,,,,,,202058.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,
203,PT08M56.00S,2021-11-21T21:13:17.9Z,2,REGULAR,substitution,out,[],1628467,,,1610612746,23,26,2021-11-21T21:13:20Z,2010000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M56.00S,2021-11-21T21:13:17.9Z,2,REGULAR,substitution,in,[],1627827,,,1610612746,23,26,2021-11-21T21:13:20Z,2020000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M43.00S,2021-11-21T21:13:39.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202331,87.0400788436268,60.53921568627451,1610612746,23,26,2021-11-21T21:13:44Z,2030000,53.0,69.0,1,right,MISS P. George 8' turnaround fadeaway Shot - blocked,"[202331, 204001]",1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,8.71,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,,
206,PT08M43.00S,2021-11-21T21:13:39.5Z,2,REGULAR,block,,[],204001,,,1610612746,23,26,2021-11-21T21:13:42Z,2040000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M38.00S,2021-11-21T21:13:44.5Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,23,26,2021-11-21T21:13:44Z,2050000,,,0,,K. Porzingis REBOUND (Off:3 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,205.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
208,PT08M37.00S,2021-11-21T21:13:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628373,8.459264126149804,50.49019607843137,1610612742,23,26,2021-11-21T21:13:53Z,2060000,-2.0,27.0,1,left,MISS F. Ntilikina running Layup - blocked,"[1628373, 1628392]",1610612742.0,DAL,running,,,Ntilikina,F. Ntilikina,,,,,2.71,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,,
210,PT08M37.00S,2021-11-21T21:13:46.8Z,2,REGULAR,block,,[],1628392,,,1610612742,23,26,2021-11-21T21:13:59Z,2065000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M37.00S,2021-11-21T21:13:46.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,23,26,2021-11-21T21:13:59Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,,
211,PT08M37.00S,2021-11-21T21:14:00.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,23,26,2021-11-21T21:14:00Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2021-11-21T21:14:21.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],204001,9.904730617608408,75.49019607843138,1610612742,23,28,2021-11-21T21:14:28Z,2090000,-127.0,41.0,1,left,K. Porzingis 13' fadeaway Jump Shot (13 PTS),[204001],1610612742.0,DAL,fadeaway,,,Porzingis,K. Porzingis,,,,,13.38,Made,,,,,,,,,,,,13.0,,,,,,,
213,PT08M09.00S,2021-11-21T21:14:41.5Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,23,28,2021-11-21T21:14:49Z,2100000,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,,,,,,,,,1155.0,,,,,,,,,2.0,,,
215,PT07M54.00S,2021-11-21T21:14:59.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,29.61563731931669,78.43137254901961,1610612742,23,28,2021-11-21T21:15:05Z,2110000,-142.0,226.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2021-11-21T21:15:02.8Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,23,28,2021-11-21T21:15:05Z,2120000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
217,PT07M44.00S,2021-11-21T21:15:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,71.27135348226018,19.362745098039213,1610612746,26,28,2021-11-21T21:15:14Z,2130000,-153.0,218.0,1,right,L. Kennard 26' 3PT  (6 PTS) (P. George 4 AST),"[1628379, 202331]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.6,Made,,,,,,,,,,,,6.0,P. George,202331.0,4.0,,,,
219,PT07M44.00S,2021-11-21T21:15:21.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,26,28,2021-11-21T21:15:21Z,2150000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M44.00S,2021-11-21T21:17:51.8Z,2,REGULAR,substitution,out,[],203493,,,1610612742,26,28,2021-11-21T21:18:26Z,2160000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M44.00S,2021-11-21T21:17:51.8Z,2,REGULAR,substitution,in,[],203501,,,1610612742,26,28,2021-11-21T21:18:26Z,2170000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2021-11-21T21:18:40.2Z,2,REGULAR,2pt,Jump Shot,[],1628373,20.285808147174762,27.450980392156865,1610612742,26,28,2021-11-21T21:18:43Z,2180000,113.0,138.0,1,left,MISS F. Ntilikina 17' pullup Shot,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M26.00S,2021-11-21T21:18:43.2Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,26,28,2021-11-21T21:18:43Z,2190000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
224,PT07M19.00S,2021-11-21T21:18:48.6Z,2,REGULAR,turnover,lost ball,[],202339,,,1610612746,26,28,2021-11-21T21:18:51Z,2200000,,,0,,E. Bledsoe lost ball TURNOVER (2 TO),"[202339, 1628973]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,2.0,Brunson,1628973.0,
225,PT07M19.00S,2021-11-21T21:18:48.6Z,2,REGULAR,steal,,[],1628973,,,1610612742,26,28,2021-11-21T21:18:50Z,2210000,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M19.00S,2021-11-21T21:18:52.8Z,2,REGULAR,foul,personal,['2freethrow'],202331,,,1610612742,26,28,2021-11-21T21:18:59Z,2220000,,,0,,P. George shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[202331, 1627827]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,202058.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,
228,PT07M19.00S,2021-11-21T21:19:19.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627827,,,1610612742,26,29,2021-11-21T21:19:19Z,2240000,,,0,,D. Finney-Smith Free Throw 1 of 2 (1 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,,,,,,1.0,,,,,,,
229,PT07M19.00S,2021-11-21T21:19:31.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627827,,,1610612742,26,30,2021-11-21T21:19:31Z,2250000,,,0,,D. Finney-Smith Free Throw 2 of 2 (2 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,,,,,,2.0,,,,,,,
230,PT07M05.00S,2021-11-21T21:19:46.6Z,2,REGULAR,2pt,Jump Shot,[],1629611,81.12680683311433,65.93137254901961,1610612746,26,30,2021-11-21T21:19:51Z,2260000,80.0,125.0,1,right,MISS T. Mann 14' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,14.82,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M02.00S,2021-11-21T21:19:49.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,26,30,2021-11-21T21:19:51Z,2270000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
232,PT06M46.00S,2021-11-21T21:20:10.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,26,30,2021-11-21T21:20:10Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M46.00S,2021-11-21T21:20:11.5Z,2,REGULAR,substitution,out,[],202339,,,1610612742,26,30,2021-11-21T21:20:18Z,2290000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2021-11-21T21:20:11.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612742,26,30,2021-11-21T21:20:18Z,2300000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M46.00S,2021-11-21T21:20:11.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612742,26,30,2021-11-21T21:20:18Z,2310000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M46.00S,2021-11-21T21:20:11.5Z,2,REGULAR,substitution,in,[],202704,,,1610612742,26,30,2021-11-21T21:20:18Z,2320000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M40.00S,2021-11-21T21:20:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,8.327858081471746,50.49019607843137,1610612742,26,32,2021-11-21T21:20:46Z,2330000,-2.0,26.0,1,left,D. Finney-Smith driving finger roll Layup (4 PTS) (F. Ntilikina 1 AST),"[1627827, 1628373]",1610612742.0,DAL,driving finger roll,,,Finney-Smith,D. Finney-Smith,,,,,2.59,Made,,,,,,,,,,,,4.0,F. Ntilikina,1628373.0,1.0,,,,
239,PT06M17.00S,2021-11-21T21:21:02.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.79960578186596,50.49019607843137,1610612746,28,32,2021-11-21T21:21:06Z,2350000,2.0,43.0,1,right,I. Zubac Hook (7 PTS) (P. George 5 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,4.35,Made,,,,,,,,,,,,7.0,P. George,202331.0,5.0,,,,
241,PT06M08.00S,2021-11-21T21:21:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628373,26.330486202365307,18.627450980392155,1610612742,28,35,2021-11-21T21:22:21Z,2370000,157.0,195.0,1,left,F. Ntilikina 25' 3PT pullup (3 PTS),[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,25.03,Made,,,,,,,,,,,,3.0,,,,,,,
243,PT05M46.00S,2021-11-21T21:21:34.1Z,2,REGULAR,2pt,Jump Shot,[],202331,80.86399474375821,73.2843137254902,1610612746,30,35,2021-11-21T21:21:38Z,2390000,116.0,127.0,1,right,P. George 17' pullup Jump Shot (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,17.26,Made,,,,,,,,,,,,6.0,,,,,,,
245,PT05M23.00S,2021-11-21T21:22:00.2Z,2,REGULAR,3pt,Jump Shot,[],1628373,7.933639947437584,96.07843137254902,1610612742,30,35,2021-11-21T21:22:04Z,2410000,-230.0,22.0,1,left,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M23.00S,2021-11-21T21:22:00.2Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,30,35,2021-11-21T21:22:04Z,2420000,,,0,,K. Porzingis REBOUND (Off:4 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,245.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
247,PT05M23.00S,2021-11-21T21:22:04.0Z,2,REGULAR,foul,personal,[],202331,,,1610612742,30,35,2021-11-21T21:22:30Z,2430000,,,0,,P. George personal FOUL (2 PF),"[202331, 204001]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,202058.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
249,PT05M23.00S,2021-11-21T21:22:12.1Z,2,REGULAR,substitution,out,[],204001,,,1610612742,30,35,2021-11-21T21:22:17Z,2450000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M23.00S,2021-11-21T21:22:12.1Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,30,35,2021-11-21T21:22:17Z,2460000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M23.00S,2021-11-21T21:22:12.1Z,2,REGULAR,substitution,in,[],203504,,,1610612742,30,35,2021-11-21T21:22:17Z,2470000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M23.00S,2021-11-21T21:22:12.1Z,2,REGULAR,substitution,in,[],203939,,,1610612742,30,35,2021-11-21T21:22:17Z,2480000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M16.00S,2021-11-21T21:22:27.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,22.125492772667542,43.13725490196079,1610612742,30,37,2021-11-21T21:22:34Z,2490000,34.0,155.0,1,left,J. Brunson 15' pullup Jump Shot (9 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,15.92,Made,,,,,,,,,,,,9.0,,,,,,,
254,PT05M09.00S,2021-11-21T21:22:39.7Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,30,37,2021-11-21T21:22:46Z,2500000,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,,,,,,,,,1155.0,,,,,,,,,3.0,,,
255,PT05M09.00S,2021-11-21T21:23:08.1Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,30,37,2021-11-21T21:23:14Z,2510000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M09.00S,2021-11-21T21:23:08.1Z,2,REGULAR,substitution,in,[],203493,,,1610612742,30,37,2021-11-21T21:23:14Z,2520000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M54.00S,2021-11-21T21:23:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,7.933639947437584,49.01960784313726,1610612742,30,39,2021-11-21T21:23:31Z,2530000,5.0,22.0,1,left,D. Powell driving Layup (5 PTS) (T. Hardaway Jr. 4 AST),"[203939, 203501]",1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,2.26,Made,,,,,,,,,,,,5.0,T. Hardaway Jr.,203501.0,4.0,,,,
258,PT04M53.00S,2021-11-21T21:23:33.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,30,39,2021-11-21T21:23:33Z,2540000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M53.00S,2021-11-21T21:26:02.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,30,39,2021-11-21T21:26:19Z,2550000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M53.00S,2021-11-21T21:26:02.6Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,30,39,2021-11-21T21:26:19Z,2560000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M34.00S,2021-11-21T21:26:51.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.27398160315374,56.61764705882353,1610612746,32,39,2021-11-21T21:26:54Z,2570000,33.0,48.0,1,right,I. Zubac Hook (9 PTS) (P. George 6 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,5.86,Made,,,,,,,,,,,,9.0,P. George,202331.0,6.0,,,,
263,PT04M16.00S,2021-11-21T21:27:09.3Z,2,REGULAR,2pt,Jump Shot,[],203501,25.54204993429697,67.40196078431373,1610612742,32,39,2021-11-21T21:27:13Z,2590000,-87.0,188.0,1,left,MISS T. Hardaway Jr. 20' step back Shot,[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,20.68,Missed,,,,,,,,,,,,,,,,,,,
