actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
176,PT10M03.00S,2022-01-12T04:09:39.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201145,7.145203679369246,50.49019607843137,1610612743,20,20,2022-01-12T04:09:48Z,1760000,-2.0,15.0,1,left,J. Green running finger roll Layup (6 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,running finger roll,,,Green,J. Green,,,,,,,,,,1.49,Made,6.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
178,PT09M48.00S,2022-01-12T04:09:53.7Z,2,REGULAR,3pt,Jump Shot,[],201586,67.32917214191853,50.49019607843137,1610612746,20,20,2022-01-12T04:09:59Z,1780000,2.0,255.0,1,right,MISS S. Ibaka 25' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,25.46,Missed,,,,,,,,,,,,,,
179,PT09M46.00S,2022-01-12T04:09:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,20,20,2022-01-12T04:09:58Z,1790000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,
180,PT09M46.00S,2022-01-12T04:09:59.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,20,20,2022-01-12T04:09:59Z,1800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M46.00S,2022-01-12T04:09:59.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,20,20,2022-01-12T04:10:10Z,1810000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M46.00S,2022-01-12T04:09:59.9Z,2,REGULAR,substitution,out,[],201586,,,1610612746,20,20,2022-01-12T04:10:10Z,1820000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M46.00S,2022-01-12T04:09:59.9Z,2,REGULAR,substitution,in,[],201587,,,1610612746,20,20,2022-01-12T04:10:10Z,1830000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M46.00S,2022-01-12T04:09:59.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,20,20,2022-01-12T04:10:10Z,1840000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M37.00S,2022-01-12T04:10:36.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629611,78.76149802890933,35.5392156862745,1610612746,20,20,2022-01-12T04:10:40Z,1850000,-72.0,147.0,1,right,MISS T. Mann 16' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,,,16.39,Missed,,,,,,,,,,,,,,
186,PT09M34.00S,2022-01-12T04:10:39.9Z,2,REGULAR,rebound,defensive,[],1630267,,,1610612743,20,20,2022-01-12T04:10:40Z,1860000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,
187,PT09M29.00S,2022-01-12T04:10:44.3Z,2,REGULAR,turnover,bad pass,[],1630267,,,1610612743,20,20,2022-01-12T04:10:51Z,1870000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 201587]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,1.0,Batum,201587.0,,,
188,PT09M29.00S,2022-01-12T04:10:44.3Z,2,REGULAR,steal,,[],201587,,,1610612746,20,20,2022-01-12T04:10:46Z,1880000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M29.00S,2022-01-12T04:10:47.3Z,2,REGULAR,foul,personal,[],1630267,,,1610612746,20,20,2022-01-12T04:10:54Z,1890000,,,0,,F. Campazzo take personal FOUL (1 PF),"[1630267, 201587]",1610612743.0,DEN,take,,,Campazzo,F. Campazzo,,,,,2004.0,1.0,0.0,Batum,201587.0,,,,,,,,,,,,,,,,
191,PT09M19.00S,2022-01-12T04:11:08.6Z,2,REGULAR,turnover,bad pass,[],202339,,,1610612746,20,20,2022-01-12T04:11:14Z,1910000,,,0,,E. Bledsoe bad pass TURNOVER (2 TO),"[202339, 1630192]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,2.0,Nnaji,1630192.0,,,
192,PT09M19.00S,2022-01-12T04:11:08.6Z,2,REGULAR,steal,,[],1630192,,,1610612743,20,20,2022-01-12T04:11:11Z,1920000,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M06.00S,2022-01-12T04:11:20.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630192,7.539421813403408,97.05882352941177,1610612743,20,23,2022-01-12T04:11:27Z,1930000,-235.0,18.0,1,left,Z. Nnaji 3PT  (5 PTS) (D. Reed 1 AST),"[1630192, 1628432]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,23.6,Made,5.0,D. Reed,1628432.0,1.0,,,,,,,,,,
195,PT08M58.00S,2022-01-12T04:11:31.2Z,2,REGULAR,foul,personal,[],1630192,,,1610612746,20,23,2022-01-12T04:11:43Z,1950000,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 202339]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,202037.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,
197,PT08M58.00S,2022-01-12T04:11:37.6Z,2,REGULAR,substitution,out,[],202339,,,1610612746,20,23,2022-01-12T04:11:42Z,1970000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M58.00S,2022-01-12T04:11:37.6Z,2,REGULAR,substitution,in,[],202704,,,1610612746,20,23,2022-01-12T04:11:42Z,1980000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M49.00S,2022-01-12T04:12:02.3Z,2,REGULAR,2pt,Jump Shot,[],202704,75.607752956636,62.99019607843137,1610612746,20,23,2022-01-12T04:12:07Z,1990000,65.0,177.0,1,right,MISS R. Jackson 18' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,18.84,Missed,,,,,,,,,,,,,,
200,PT08M46.00S,2022-01-12T04:12:05.3Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,20,23,2022-01-12T04:12:07Z,2000000,,,0,,D. Reed REBOUND (Off:0 Def:4),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,199.0,4.0,4.0,0.0,,,,,,
201,PT08M41.00S,2022-01-12T04:12:10.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,7.145203679369246,56.61764705882353,1610612743,20,23,2022-01-12T04:12:22Z,2010000,-33.0,15.0,1,left,MISS B. Hyland running Layup - blocked,"[1630538, 1629611]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,,,,,,3.62,Missed,,,,,,,,,,,,Mann,1629611.0,
202,PT08M41.00S,2022-01-12T04:12:10.1Z,2,REGULAR,block,,[],1629611,,,1610612743,20,23,2022-01-12T04:12:12Z,2020000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M37.00S,2022-01-12T04:12:14.1Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,20,23,2022-01-12T04:12:17Z,2030000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,
204,PT08M29.00S,2022-01-12T04:12:22.3Z,2,REGULAR,2pt,Jump Shot,[],1630527,76.00197109067017,67.15686274509804,1610612746,20,23,2022-01-12T04:12:32Z,2040000,86.0,173.0,1,right,MISS B. Boston Jr. 19' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,19.32,Missed,,,,,,,,,,,,,,
205,PT08M28.00S,2022-01-12T04:12:23.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,20,23,2022-01-12T04:12:32Z,2050000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,
206,PT08M28.00S,2022-01-12T04:12:32.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,20,23,2022-01-12T04:12:32Z,2060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2022-01-12T04:12:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,8.590670170827863,48.529411764705884,1610612743,20,25,2022-01-12T04:12:56Z,2070000,7.0,28.0,1,left,J. Green driving Layup (8 PTS) (F. Campazzo 3 AST),"[201145, 1630267]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,,,,,,2.93,Made,8.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,
209,PT08M21.00S,2022-01-12T04:12:50.0Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612743,20,25,2022-01-12T04:13:00Z,2090000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Green 1 FT),"[1627826, 201145]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,202037.0,3.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
211,PT08M21.00S,2022-01-12T04:13:06.4Z,2,REGULAR,substitution,out,[],1627826,,,1610612743,20,25,2022-01-12T04:13:13Z,2110000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2022-01-12T04:13:06.4Z,2,REGULAR,substitution,in,[],202694,,,1610612743,20,25,2022-01-12T04:13:13Z,2120000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M21.00S,2022-01-12T04:13:34.3Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,20,26,2022-01-12T04:13:34Z,2130000,,,0,,J. Green Free Throw 1 of 1 (9 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
214,PT08M05.00S,2022-01-12T04:13:55.0Z,2,REGULAR,turnover,backcourt,[],201587,,,1610612746,20,26,2022-01-12T04:14:07Z,2140000,,,0,,N. Batum backcourt TURNOVER (1 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,203593.0,,,,,,,,,,,,,,,1.0,,,,,
215,PT07M52.00S,2022-01-12T04:14:22.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630192,9.641918528252305,92.15686274509804,1610612743,20,26,2022-01-12T04:14:29Z,2150000,-211.0,38.0,1,left,MISS Z. Nnaji 21' Jump Shot,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,21.42,Missed,,,,,,,,,,,,,,
216,PT07M50.00S,2022-01-12T04:14:25.3Z,2,REGULAR,rebound,offensive,[],1628432,,,1610612743,20,26,2022-01-12T04:14:25Z,2160000,,,0,,D. Reed REBOUND (Off:1 Def:4),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,215.0,5.0,4.0,1.0,,,,,,
217,PT07M41.00S,2022-01-12T04:14:34.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201145,3.7286465177398185,4.411764705882348,1610612743,20,26,2022-01-12T04:14:39Z,2170000,228.0,-17.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,22.86,Missed,,,,,,,,,,,,,,
218,PT07M37.00S,2022-01-12T04:14:38.5Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,20,26,2022-01-12T04:14:39Z,2180000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,217.0,2.0,2.0,0.0,,,,,,
219,PT07M28.00S,2022-01-12T04:14:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,93.47897503285151,53.18627450980392,1610612746,22,26,2022-01-12T04:14:50Z,2190000,16.0,9.0,1,right,B. Boston Jr. driving Layup (6 PTS) (R. Jackson 2 AST),"[1630527, 202704]",1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,1.82,Made,6.0,R. Jackson,202704.0,2.0,,,,,,,,,,
221,PT07M08.00S,2022-01-12T04:15:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,26.330486202365307,12.25490196078431,1610612743,22,26,2022-01-12T04:15:11Z,2210000,189.0,195.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,27.14,Missed,,,,,,,,,,,,,,
222,PT07M05.00S,2022-01-12T04:15:09.8Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,22,26,2022-01-12T04:15:11Z,2220000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,
223,PT06M58.00S,2022-01-12T04:15:16.8Z,2,REGULAR,2pt,Jump Shot,[],201587,77.66097240473061,80.12408088235294,1610612746,22,26,2022-01-12T04:20:09Z,2230000,151.0,157.0,1,right,MISS N. Batum 21' Jump Shot,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,21.79,Missed,,,,,,,,,,,,,,
224,PT06M52.00S,2022-01-12T04:15:22.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,22,26,2022-01-12T04:15:28Z,2240000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,,,
225,PT06M52.00S,2022-01-12T04:15:44.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,22,26,2022-01-12T04:15:44Z,2250000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,22,26,2022-01-12T04:18:39Z,2260000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,out,[],1628432,,,1610612743,22,26,2022-01-12T04:18:39Z,2270000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,22,26,2022-01-12T04:18:39Z,2280000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,22,26,2022-01-12T04:18:39Z,2290000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,in,[],203999,,,1610612743,22,26,2022-01-12T04:18:39Z,2300000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M52.00S,2022-01-12T04:18:29.5Z,2,REGULAR,substitution,in,[],203932,,,1610612743,22,26,2022-01-12T04:18:39Z,2310000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M47.00S,2022-01-12T04:18:56.2Z,2,REGULAR,foul,personal,[],202704,,,1610612743,22,26,2022-01-12T04:19:03Z,2320000,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1628420]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,2004.0,1.0,0.0,Morris,1628420.0,,,,,,,,,,,,,,,,
234,PT06M35.00S,2022-01-12T04:19:19.8Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,22,26,2022-01-12T04:19:52Z,2340000,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 202694]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,2.0,Morris Sr.,202694.0,,,
235,PT06M35.00S,2022-01-12T04:19:19.8Z,2,REGULAR,steal,,[],202694,,,1610612746,22,26,2022-01-12T04:19:22Z,2350000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M28.00S,2022-01-12T04:19:26.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629611,88.2227332457293,59.80392156862745,1610612746,22,26,2022-01-12T04:19:30Z,2360000,49.0,58.0,1,right,MISS T. Mann 7' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,,,,,,7.61,Missed,,,,,,,,,,,,,,
237,PT06M25.00S,2022-01-12T04:19:29.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,22,26,2022-01-12T04:19:30Z,2370000,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,
238,PT06M15.00S,2022-01-12T04:19:39.6Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,22,26,2022-01-12T04:19:43Z,2380000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 202704]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,3.0,Jackson,202704.0,,,
239,PT06M15.00S,2022-01-12T04:19:39.6Z,2,REGULAR,steal,,[],202704,,,1610612746,22,26,2022-01-12T04:19:41Z,2390000,,,0,,R. Jackson STEAL (2 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M59.00S,2022-01-12T04:19:55.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202694,79.94415243101183,77.20588235294117,1610612746,24,26,2022-01-12T04:19:58Z,2400000,136.0,136.0,1,right,M. Morris Sr. 19' pullup Jump Shot (4 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,19.23,Made,4.0,,,,,,,,,,,,,
241,PT05M34.00S,2022-01-12T04:20:20.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,12.66425755584757,45.833333333333336,1610612743,24,26,2022-01-12T04:20:26Z,2410000,21.0,67.0,1,left,MISS J. Green 6' driving floating Shot,[201145],1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,,,,,,6.97,Missed,,,,,,,,,,,,,,
242,PT05M28.00S,2022-01-12T04:20:25.7Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,24,26,2022-01-12T04:20:25Z,2420000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,241.0,4.0,3.0,1.0,,,,,,
243,PT05M28.00S,2022-01-12T04:20:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,24,28,2022-01-12T04:20:25Z,2430000,0.0,0.0,1,left,A. Gordon tip Layup (6 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,
244,PT05M18.00S,2022-01-12T04:20:36.3Z,2,REGULAR,2pt,Jump Shot,[],202704,75.73915900131406,39.70588235294118,1610612746,24,28,2022-01-12T04:20:40Z,2440000,-51.0,176.0,1,right,MISS R. Jackson 18' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,18.3,Missed,,,,,,,,,,,,,,
245,PT05M15.00S,2022-01-12T04:20:39.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,24,28,2022-01-12T04:20:40Z,2450000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,244.0,6.0,5.0,1.0,,,,,,
246,PT04M55.00S,2022-01-12T04:20:59.6Z,2,REGULAR,3pt,Jump Shot,[],203932,25.016425755584763,86.27450980392157,1610612743,24,28,2022-01-12T04:21:16Z,2460000,-181.0,183.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,25.75,Missed,,,,,,,,,,,,,,
247,PT04M54.00S,2022-01-12T04:21:00.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,24,28,2022-01-12T04:21:16Z,2470000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,
248,PT04M54.00S,2022-01-12T04:21:07.9Z,2,REGULAR,foul,personal,[],201587,,,1610612743,24,28,2022-01-12T04:21:31Z,2480000,,,0,,N. Batum loose ball personal FOUL (2 PF),"[201587, 203999]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,2004.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
250,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612743,24,28,2022-01-12T04:21:33Z,2500000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,out,[],201587,,,1610612743,24,28,2022-01-12T04:21:33Z,2510000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,out,[],1630267,,,1610612743,24,28,2022-01-12T04:21:33Z,2520000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,out,[],201145,,,1610612743,24,28,2022-01-12T04:21:33Z,2530000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,in,[],1629599,,,1610612743,24,28,2022-01-12T04:21:33Z,2540000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,in,[],201586,,,1610612743,24,28,2022-01-12T04:21:33Z,2550000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,in,[],203085,,,1610612743,24,28,2022-01-12T04:21:33Z,2560000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M54.00S,2022-01-12T04:21:14.1Z,2,REGULAR,substitution,in,[],203210,,,1610612743,24,28,2022-01-12T04:21:33Z,2570000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M44.00S,2022-01-12T04:21:45.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628420,20.02299605781866,75.98039215686275,1610612743,24,30,2022-01-12T04:21:48Z,2580000,-130.0,136.0,1,left,M. Morris 18' step back Jump Shot (4 PTS),[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,,,,,,18.79,Made,4.0,,,,,,,,,,,,,
259,PT04M24.00S,2022-01-12T04:22:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,94.26741130091985,47.549019607843135,1610612746,24,30,2022-01-12T04:22:13Z,2590000,-12.0,1.0,1,right,MISS M. Morris Sr. reverse Layup,[202694],1610612746.0,LAC,reverse,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,1.24,Missed,,,,,,,,,,,,,,
260,PT04M21.00S,2022-01-12T04:22:07.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,24,30,2022-01-12T04:22:13Z,2600000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,259.0,5.0,4.0,1.0,,,,,,
261,PT04M18.00S,2022-01-12T04:22:10.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,8.196452036793687,49.01960784313726,1610612743,24,32,2022-01-12T04:22:19Z,2610000,5.0,25.0,1,left,A. Gordon running finger roll Layup (8 PTS),[203932],1610612743.0,DEN,running finger roll,,,Gordon,A. Gordon,,,,,,,,,,2.5,Made,8.0,,,,,,,,,,,,,
262,PT04M18.00S,2022-01-12T04:22:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,24,32,2022-01-12T04:22:19Z,2620000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
