actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
268,PT03M47.00S,2021-11-12T04:29:46.9Z,2,REGULAR,3pt,Jump Shot,[],200768,23.04533508541394,91.42156862745098,1610612748,48,54,2021-11-12T04:29:52Z,2670000,-207.0,164.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M42.00S,2021-11-12T04:29:51.9Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,48,54,2021-11-12T04:29:52Z,2680000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
270,PT03M37.00S,2021-11-12T04:29:55.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,68.26544021024966,47.62561274509803,1610612746,48,54,2021-11-12T04:31:11Z,2690000,-12.0,246.0,1,right,MISS P. George 24' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
271,PT03M35.00S,2021-11-12T04:29:57.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,48,54,2021-11-12T04:31:11Z,2700000,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,270.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
272,PT03M30.00S,2021-11-12T04:30:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.276609724047319,51.22549019607843,1610612748,48,54,2021-11-12T04:30:54Z,2710000,-6.0,16.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 201587]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,1.7,Missed,,,,,Batum,201587.0,,,,,,,,,,,,,
273,PT03M30.00S,2021-11-12T04:30:04.1Z,2,REGULAR,block,,[],201587,,,1610612748,48,54,2021-11-12T04:30:08Z,2720000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M30.00S,2021-11-12T04:30:04.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,48,54,2021-11-12T04:30:10Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,
275,PT03M30.00S,2021-11-12T04:30:11.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,48,54,2021-11-12T04:30:11Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M29.00S,2021-11-12T04:30:26.9Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612748,48,54,2021-11-12T04:30:36Z,2750000,,,0,,L. Kennard shooting personal FOUL (3 PF) (Herro 2 FT),"[1628379, 1629639]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,201246.0,3.0,0.0,Herro,1629639.0,,,,,,,,
278,PT03M29.00S,2021-11-12T04:30:57.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,48,55,2021-11-12T04:30:57Z,2770000,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,,11.0,,,,,,,
279,PT03M29.00S,2021-11-12T04:31:02.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612748,48,55,2021-11-12T04:31:08Z,2780000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M29.00S,2021-11-12T04:31:02.8Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,48,55,2021-11-12T04:31:08Z,2790000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M29.00S,2021-11-12T04:31:02.8Z,2,REGULAR,substitution,in,[],1629611,,,1610612748,48,55,2021-11-12T04:31:08Z,2800000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M29.00S,2021-11-12T04:31:02.8Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,48,55,2021-11-12T04:31:08Z,2810000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M29.00S,2021-11-12T04:31:30.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,48,56,2021-11-12T04:31:30Z,2820000,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
284,PT03M05.00S,2021-11-12T04:31:58.0Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,48,56,2021-11-12T04:32:04Z,2830000,,,0,,N. Batum bad pass out-of-bounds TURNOVER (2 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,,,,,,,,,201246.0,,,,,,,,,2.0,,,
285,PT02M55.00S,2021-11-12T04:32:10.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,17.263469119579497,35.78431372549019,1610612748,48,56,2021-11-12T04:32:13Z,2840000,71.0,110.0,1,left,MISS K. Lowry 13' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2021-11-12T04:32:12.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,48,56,2021-11-12T04:32:13Z,2850000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,285.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
287,PT02M44.00S,2021-11-12T04:32:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,90.98226018396846,51.470588235294116,1610612746,50,56,2021-11-12T04:32:26Z,2860000,7.0,32.0,1,right,E. Bledsoe driving floating Jump Shot (5 PTS),[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,3.31,Made,,,,,,,,,,,,5.0,,,,,,,
288,PT02M19.00S,2021-11-12T04:32:47.5Z,2,REGULAR,2pt,Jump Shot,[],1628389,8.065045992115643,89.4607843137255,1610612748,50,56,2021-11-12T04:32:51Z,2870000,-197.0,23.0,1,left,MISS B. Adebayo 19' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M17.00S,2021-11-12T04:32:49.5Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,50,56,2021-11-12T04:32:51Z,2880000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,288.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
290,PT02M17.00S,2021-11-12T04:32:59.2Z,2,REGULAR,foul,personal,[],1629639,,,1610612746,50,56,2021-11-12T04:33:06Z,2890000,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1629611]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,1148.0,1.0,0.0,Mann,1629611.0,,,,,,,,
292,PT02M10.00S,2021-11-12T04:33:15.8Z,2,REGULAR,3pt,Jump Shot,[],202339,71.40275952693824,23.039215686274503,1610612746,50,56,2021-11-12T04:33:19Z,2910000,-135.0,216.0,1,right,MISS E. Bledsoe 25' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M07.00S,2021-11-12T04:33:18.8Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,50,56,2021-11-12T04:33:19Z,2920000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,292.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
294,PT01M55.00S,2021-11-12T04:33:30.4Z,2,REGULAR,turnover,bad pass,[],200782,,,1610612748,50,56,2021-11-12T04:33:39Z,2930000,,,0,,P. Tucker bad pass TURNOVER (2 TO),"[200782, 202331]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,2.0,George,202331.0,
295,PT01M55.00S,2021-11-12T04:33:30.4Z,2,REGULAR,steal,,[],202331,,,1610612746,50,56,2021-11-12T04:33:34Z,2940000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M47.00S,2021-11-12T04:33:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202339,92.95335085413929,49.754901960784316,1610612746,52,56,2021-11-12T04:33:42Z,2950000,-1.0,14.0,1,right,E. Bledsoe driving Layup (7 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.38,Made,,,,,,,,,,,,7.0,,,,,,,
298,PT01M29.00S,2021-11-12T04:33:56.3Z,2,REGULAR,3pt,Jump Shot,[],1629216,8.853482260183966,4.411764705882348,1610612748,52,56,2021-11-12T04:34:08Z,2970000,228.0,31.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M27.00S,2021-11-12T04:33:58.3Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,52,56,2021-11-12T04:34:08Z,2980000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
300,PT01M18.00S,2021-11-12T04:34:06.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202331,91.37647831800263,51.96078431372549,1610612746,54,56,2021-11-12T04:34:27Z,2990000,10.0,29.0,1,right,P. George driving DUNK (16 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,3.02,Made,,,,,,,,,,,,16.0,,,,,,,
301,PT00M52.30S,2021-11-12T04:34:36.3Z,2,REGULAR,turnover,traveling,[],200768,,,1610612748,54,56,2021-11-12T04:34:42Z,3000000,,,0,,K. Lowry traveling TURNOVER (1 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,
302,PT00M39.00S,2021-11-12T04:35:05.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,92.0335085413929,47.79411764705882,1610612746,56,56,2021-11-12T04:35:09Z,3010000,-11.0,22.0,1,right,I. Zubac turnaround Hook (9 PTS) (E. Bledsoe 2 AST),"[1627826, 202339]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,2.5,Made,,,,,,,,,,,,9.0,E. Bledsoe,202339.0,2.0,,,,
304,PT00M28.50S,2021-11-12T04:35:18.4Z,2,REGULAR,3pt,Jump Shot,[],200768,35.134691195795014,55.63725490196079,1610612748,56,56,2021-11-12T04:35:22Z,3030000,-28.0,278.0,1,left,MISS K. Lowry 27' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
305,PT00M25.50S,2021-11-12T04:35:21.5Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,56,56,2021-11-12T04:35:21Z,3040000,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,304.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
306,PT00M19.50S,2021-11-12T04:35:28.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,7.145203679369246,25.0,1610612748,56,58,2021-11-12T04:36:57Z,3050000,125.0,15.0,1,left,T. Herro 12' step back Jump Shot (14 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,12.59,Made,,,,,,,,,,,,14.0,,,,,,,
307,PT00M01.50S,2021-11-12T04:35:51.6Z,2,REGULAR,3pt,Jump Shot,[],202331,71.13994743758212,83.08823529411765,1610612746,56,58,2021-11-12T04:36:01Z,3060000,165.0,219.0,1,right,MISS P. George 27' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
308,PT00M00.10S,2021-11-12T04:35:53.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,56,58,2021-11-12T04:36:01Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2021-11-12T04:35:55.4Z,2,REGULAR,period,end,[],0,,,1610612746,56,58,2021-11-12T04:35:55Z,3080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-12T04:50:07.0Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,56,58,2021-11-12T04:51:16Z,3090000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-12T04:50:07.0Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612746,56,58,2021-11-12T04:51:16Z,3100000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-12T04:50:07.0Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,56,58,2021-11-12T04:51:16Z,3110000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-12T04:50:07.0Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612746,56,58,2021-11-12T04:51:16Z,3120000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-12T04:51:11.7Z,3,REGULAR,period,start,[],0,,,1610612748,56,58,2021-11-12T04:51:16Z,3130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M46.00S,2021-11-12T04:51:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,79.68134034165571,54.90196078431372,1610612748,56,58,2021-11-12T04:51:36Z,3140000,25.0,138.0,1,right,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,14.07,Missed,,,,,,,,,,,,,,,,,,,
316,PT11M39.00S,2021-11-12T04:51:32.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,56,58,2021-11-12T04:51:36Z,3150000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
317,PT11M37.00S,2021-11-12T04:51:33.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202339,6.225361366622863,51.470588235294116,1610612746,56,58,2021-11-12T04:51:51Z,3160000,-7.0,6.0,1,left,MISS E. Bledsoe running Layup,[202339],1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,,
318,PT11M37.00S,2021-11-12T04:51:33.7Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,56,58,2021-11-12T04:51:39Z,3170000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,317.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
319,PT11M22.00S,2021-11-12T04:51:48.1Z,3,REGULAR,2pt,Jump Shot,[],1629639,84.01773981603154,24.019607843137265,1610612748,56,58,2021-11-12T04:51:53Z,3180000,-130.0,98.0,1,right,MISS T. Herro 16' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
320,PT11M20.00S,2021-11-12T04:51:50.1Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,56,58,2021-11-12T04:51:53Z,3190000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
321,PT11M14.00S,2021-11-12T04:51:57.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,11.218791064388967,54.411764705882355,1610612746,58,58,2021-11-12T04:52:01Z,3200000,-22.0,53.0,1,left,R. Jackson driving floating Jump Shot (2 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,5.74,Made,,,,,,,,,,,,2.0,,,,,,,
322,PT10M56.00S,2021-11-12T04:52:14.3Z,3,REGULAR,3pt,Jump Shot,[],1629130,69.56307490144546,26.715686274509807,1610612748,58,58,2021-11-12T04:52:20Z,3210000,-116.0,234.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
323,PT10M53.00S,2021-11-12T04:52:17.3Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,58,58,2021-11-12T04:52:20Z,3220000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
324,PT10M45.00S,2021-11-12T04:52:25.4Z,3,REGULAR,3pt,Jump Shot,[],202704,33.03219448094612,28.92156862745098,1610612746,61,58,2021-11-12T04:52:30Z,3230000,105.0,258.0,1,left,R. Jackson 27' 3PT  (5 PTS) (P. George 3 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.87,Made,,,,,,,,,,,,5.0,P. George,202331.0,3.0,,,,
326,PT10M33.00S,2021-11-12T04:52:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.09132720105124,48.529411764705884,1610612748,61,58,2021-11-12T04:53:23Z,3250000,-7.0,59.0,1,right,MISS T. Herro driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,,
327,PT10M31.00S,2021-11-12T04:52:38.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,58,2021-11-12T04:53:23Z,3260000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,326.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
328,PT10M22.00S,2021-11-12T04:52:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.802233902759525,49.26470588235294,1610612746,63,58,2021-11-12T04:52:52Z,3270000,4.0,21.0,1,left,I. Zubac Layup (11 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.11,Made,,,,,,,,,,,,11.0,P. George,202331.0,4.0,,,,
330,PT09M57.00S,2021-11-12T04:53:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,85.98883048620237,49.01960784313726,1610612748,63,60,2021-11-12T04:53:21Z,3290000,-5.0,79.0,1,right,P. Tucker 7' floating Jump Shot (2 PTS) (T. Herro 3 AST),"[200782, 1629639]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,7.94,Made,,,,,,,,,,,,2.0,T. Herro,1629639.0,3.0,,,,
332,PT09M53.00S,2021-11-12T04:53:23.9Z,3,REGULAR,foul,personal,[],200768,,,1610612746,63,60,2021-11-12T04:53:33Z,3310000,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 202339]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,201246.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,
334,PT09M45.00S,2021-11-12T04:53:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.4881734559789805,47.05882352941176,1610612746,63,60,2021-11-12T04:53:49Z,3330000,15.0,8.0,1,left,MISS P. George Layup - blocked,"[202331, 200782]",1610612746.0,LAC,,,,George,P. George,,,,,1.7,Missed,,,,,Tucker,200782.0,,,,,,,,,,,,,
347,PT09M45.00S,2021-11-12T04:53:40.5Z,3,REGULAR,block,,[],200782,,,1610612746,63,60,2021-11-12T04:57:26Z,3335000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M37.00S,2021-11-12T04:53:48.5Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,63,60,2021-11-12T04:53:49Z,3340000,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,334.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
336,PT09M37.00S,2021-11-12T04:53:48.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,5.590000152587891,50.0,1610612746,65,60,2021-11-12T04:53:48Z,3350000,0.0,0.0,1,left,P. George putback Layup (18 PTS),[202331],1610612746.0,LAC,putback,,,George,P. George,,,,,0.0,Made,,,,,,,,,,,,18.0,,,,,,,
337,PT09M25.00S,2021-11-12T04:54:00.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,89.01116951379764,16.42156862745098,1610612748,65,62,2021-11-12T04:56:42Z,3360000,-168.0,51.0,1,right,T. Herro 17' step back Jump Shot (16 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,17.54,Made,,,,,,,,,,,,16.0,,,,,,,
338,PT09M06.00S,2021-11-12T04:54:18.6Z,3,REGULAR,3pt,Jump Shot,[],202704,36.58015768725361,30.14705882352942,1610612746,65,62,2021-11-12T04:54:24Z,3370000,99.0,291.0,1,left,MISS R. Jackson 30' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,30.79,Missed,,,,,,,,,,,,,,,,,,,
339,PT09M06.00S,2021-11-12T04:54:18.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,65,62,2021-11-12T04:54:24Z,3380000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,,
340,PT09M06.00S,2021-11-12T04:54:31.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,65,62,2021-11-12T04:58:56Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT08M58.00S,2021-11-12T04:54:38.8Z,3,REGULAR,2pt,Jump Shot,[],1629639,79.15571616294349,49.50980392156863,1610612748,65,64,2021-11-12T04:59:17Z,3400000,-2.0,143.0,1,right,T. Herro 14' pullup Jump Shot (18 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,14.34,Made,,,,,,,,,,,,18.0,,,,,,,
342,PT08M44.00S,2021-11-12T04:54:45.6Z,3,REGULAR,3pt,Jump Shot,[],202331,26.461892247043366,84.31372549019608,1610612746,65,64,2021-11-12T04:54:50Z,3410000,-172.0,196.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
343,PT08M41.00S,2021-11-12T04:54:48.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,65,64,2021-11-12T04:54:50Z,3420000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
344,PT08M35.00S,2021-11-12T04:54:54.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.74178712220763,50.0,1610612748,65,66,2021-11-12T04:54:58Z,3430000,0.0,6.0,1,right,B. Adebayo DUNK (26 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,0.63,Made,,,,,,,,,,,,26.0,D. Robinson,1629130.0,2.0,,,,
346,PT08M35.00S,2021-11-12T04:55:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,65,66,2021-11-12T04:55:01Z,3450000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M29.00S,2021-11-12T04:58:02.4Z,3,REGULAR,turnover,lost ball,[],202704,,,1610612746,65,66,2021-11-12T04:58:07Z,3460000,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 1629130]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629130.0,
349,PT08M29.00S,2021-11-12T04:58:02.4Z,3,REGULAR,steal,,[],1629130,,,1610612748,65,66,2021-11-12T04:58:04Z,3470000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M26.00S,2021-11-12T04:58:06.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,69.95729303547964,26.715686274509807,1610612748,65,66,2021-11-12T04:58:15Z,3480000,-116.0,230.0,1,right,MISS T. Herro 25' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M22.00S,2021-11-12T04:58:10.0Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,65,66,2021-11-12T04:58:15Z,3490000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,350.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
352,PT08M20.00S,2021-11-12T04:58:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,7.670827858081481,51.470588235294116,1610612746,67,66,2021-11-12T04:58:32Z,3500000,-7.0,20.0,1,left,R. Jackson running alley-oop Layup (7 PTS) (N. Batum 3 AST),"[202704, 201587]",1610612746.0,LAC,running alley-oop,,,Jackson,R. Jackson,,,,,2.1,Made,,,,,,,,,,,,7.0,N. Batum,201587.0,3.0,,,,
