actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
269,PT01M07.00S,2022-01-09T21:28:28.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202704,77.57884362680683,56.86274509803921,1610612746,55,49,2022-01-09T21:29:30Z,2680000,34.0,158.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,16.2,Missed,,,,,,,,,,,,,,,,,,
270,PT01M01.00S,2022-01-09T21:28:34.5Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,55,49,2022-01-09T21:28:38Z,2690000,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,269.0,9.0,6.0,3.0,,,,,,,,,,,,,
271,PT01M01.00S,2022-01-09T21:28:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,57,49,2022-01-09T21:28:33Z,2700000,0.0,0.0,1,right,I. Zubac tip Layup (8 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
272,PT00M54.40S,2022-01-09T21:28:40.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,7.933639947437584,4.166666666666657,1610612737,57,52,2022-01-09T21:28:48Z,2710000,229.0,22.0,1,left,K. Huerter 3PT  (7 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,23.03,Made,7.0,,,,,,,,,,,T. Young,1629027.0,5.0,,,,
274,PT00M42.80S,2022-01-09T21:28:55.8Z,2,REGULAR,3pt,Jump Shot,[],201587,91.37647831800263,98.03921568627452,1610612746,57,52,2022-01-09T21:29:03Z,2730000,240.0,29.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,24.19,Missed,,,,,,,,,,,,,,,,,,
275,PT00M40.50S,2022-01-09T21:28:58.1Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,57,52,2022-01-09T21:29:03Z,2740000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,
276,PT00M28.00S,2022-01-09T21:29:12.1Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612737,57,52,2022-01-09T21:29:17Z,2750000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Collins 2 FT),"[202704, 1628381]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,2530.0,,,,,,,,1.0,0.0,Collins,1628381.0,,,,,,,,,
278,PT00M28.00S,2022-01-09T21:29:37.2Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,57,52,2022-01-09T21:29:37Z,2770000,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT00M28.00S,2022-01-09T21:29:37.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,57,52,2022-01-09T21:29:37Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,
280,PT00M28.00S,2022-01-09T21:29:53.3Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,57,53,2022-01-09T21:29:53Z,2790000,,,0,,J. Collins Free Throw 2 of 2 (1 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
281,PT00M06.70S,2022-01-09T21:30:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.2227332457293,52.450980392156865,1610612746,59,53,2022-01-09T21:30:21Z,2800000,12.0,58.0,1,right,R. Jackson floating Jump Shot (7 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,,5.95,Made,7.0,,,,,,,,,,,,,,,,,
282,PT00M00.10S,2022-01-09T21:30:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.526281208935615,42.40196078431373,1610612737,59,53,2022-01-09T21:31:19Z,2810000,38.0,112.0,1,left,MISS T. Young 11' fadeaway Shot,[1629027],1610612737.0,ATL,fadeaway,,,Young,T. Young,,,,,,11.85,Missed,,,,,,,,,,,,,,,,,,
283,PT00M00.10S,2022-01-09T21:30:27.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,59,53,2022-01-09T21:31:19Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,
284,PT00M00.00S,2022-01-09T21:30:32.5Z,2,REGULAR,period,end,[],0,,,1610612737,59,53,2022-01-09T21:30:32Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2022-01-09T21:45:41.7Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612737,59,53,2022-01-09T21:45:51Z,2840000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2022-01-09T21:45:41.7Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612737,59,53,2022-01-09T21:45:51Z,2850000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-01-09T21:46:02.3Z,3,REGULAR,period,start,[],0,,,1610612746,59,53,2022-01-09T21:46:02Z,2860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT11M40.00S,2022-01-09T21:46:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.802233902759525,54.16666666666667,1610612746,61,53,2022-01-09T21:46:26Z,2870000,-21.0,21.0,1,left,R. Jackson driving Layup (9 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,2.94,Made,9.0,,,,,,,,,,,,,,,,,
289,PT11M22.00S,2022-01-09T21:46:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,68.77463863337714,70.83333333333333,1610612737,61,53,2022-01-09T21:46:43Z,2880000,104.0,241.0,1,right,MISS T. Young 26' step back 3PT - blocked,"[1629027, 201587]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,,26.26,Missed,,,,,,,,,,Batum,201587.0,,,,,,,
290,PT11M22.00S,2022-01-09T21:46:38.8Z,3,REGULAR,block,,[],201587,,,1610612737,61,53,2022-01-09T21:46:41Z,2890000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT11M20.00S,2022-01-09T21:46:40.8Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,61,53,2022-01-09T21:46:43Z,2900000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,,
292,PT11M20.00S,2022-01-09T21:46:45.6Z,3,REGULAR,foul,personal,[],1630168,,,1610612746,61,53,2022-01-09T21:53:27Z,2910000,,,0,,O. Okongwu take personal FOUL (2 PF),"[1630168, 201587]",1610612737.0,ATL,take,,,Okongwu,O. Okongwu,,,,,1627541.0,,,,,,,,2.0,0.0,Batum,201587.0,,,,,,,,,
294,PT11M13.00S,2022-01-09T21:47:04.8Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,61,53,2022-01-09T21:47:10Z,2930000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1629027]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,2.0,Young,1629027.0,
295,PT11M13.00S,2022-01-09T21:47:04.8Z,3,REGULAR,steal,,[],1629027,,,1610612737,61,53,2022-01-09T21:47:06Z,2940000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT11M09.00S,2022-01-09T21:47:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,94.92444152431011,49.26470588235294,1610612737,61,55,2022-01-09T21:47:16Z,2950000,-4.0,-5.0,1,right,T. Young running Layup (13 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,,0.61,Made,13.0,,,,,,,,,,,,,,,,,
297,PT10M55.00S,2022-01-09T21:47:21.6Z,3,REGULAR,3pt,Jump Shot,[],202694,35.26609724047306,64.2156862745098,1610612746,61,55,2022-01-09T21:47:26Z,2960000,-71.0,279.0,1,left,MISS M. Morris Sr. 28' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,
298,PT10M52.00S,2022-01-09T21:47:24.6Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,61,55,2022-01-09T21:47:26Z,2970000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,297.0,3.0,3.0,0.0,,,,,,,,,,,,,
299,PT10M34.00S,2022-01-09T21:47:42.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,84.4119579500657,41.42156862745098,1610612737,61,57,2022-01-09T21:47:46Z,2980000,-43.0,94.0,1,right,K. Huerter 10' pullup Jump Shot (9 PTS) (B. Bogdanovic 2 AST),"[1628989, 203992]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,10.33,Made,9.0,,,,,,,,,,,B. Bogdanovic,203992.0,2.0,,,,
301,PT10M21.00S,2022-01-09T21:47:58.5Z,3,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,61,57,2022-01-09T21:48:05Z,3000000,,,0,,M. Morris Sr. lost ball out-of-bounds TURNOVER (2 TO),[202694],1610612746.0,LAC,lost ball,,,Morris Sr.,M. Morris Sr.,,,,,2530.0,,,,,,,,,,,,,,,,,2.0,,,
302,PT10M12.00S,2022-01-09T21:48:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,93.08475689881735,55.88235294117647,1610612737,61,59,2022-01-09T21:48:20Z,3010000,29.0,13.0,1,right,T. Young driving Layup (15 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,3.19,Made,15.0,,,,,,,,,,,,,,,,,
303,PT09M59.00S,2022-01-09T21:48:29.0Z,3,REGULAR,3pt,Jump Shot,[],202704,25.016425755584763,87.5,1610612746,61,59,2022-01-09T21:48:35Z,3020000,-188.0,183.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
304,PT09M56.00S,2022-01-09T21:48:32.0Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,61,59,2022-01-09T21:48:35Z,3030000,,,0,,I. Zubac REBOUND (Off:4 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,303.0,10.0,6.0,4.0,,,,,,,,,,,,,
305,PT09M56.00S,2022-01-09T21:48:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,61,59,2022-01-09T21:48:33Z,3040000,0.0,0.0,1,left,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
306,PT09M56.00S,2022-01-09T21:48:34.1Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,61,59,2022-01-09T21:48:34Z,3050000,,,0,,I. Zubac REBOUND (Off:5 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,305.0,11.0,6.0,5.0,,,,,,,,,,,,,
307,PT09M56.00S,2022-01-09T21:48:35.4Z,3,REGULAR,foul,personal,[],1628989,,,1610612746,61,59,2022-01-09T21:48:42Z,3060000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1627826]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,203593.0,,,,,,,,2.0,0.0,Zubac,1627826.0,,,,,,,,,
309,PT09M51.00S,2022-01-09T21:48:59.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202704,18.7089356110381,60.53921568627451,1610612746,61,59,2022-01-09T21:49:05Z,3080000,-53.0,123.0,1,left,MISS R. Jackson 13' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,13.42,Missed,,,,,,,,,,,,,,,,,,
310,PT09M46.00S,2022-01-09T21:49:04.7Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,61,59,2022-01-09T21:49:05Z,3090000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,,,,,
311,PT09M46.00S,2022-01-09T21:49:04.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202704,5.590000152587891,50.0,1610612746,61,59,2022-01-09T21:49:08Z,3100000,0.0,0.0,1,left,MISS R. Jackson tip Layup,[202704],1610612746.0,LAC,tip,,,Jackson,R. Jackson,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
312,PT09M46.00S,2022-01-09T21:49:04.3Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,61,59,2022-01-09T21:49:08Z,3110000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,,,
313,PT09M43.00S,2022-01-09T21:49:07.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,26.987516425755587,81.37254901960785,1610612746,61,59,2022-01-09T21:49:12Z,3120000,-157.0,201.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
314,PT09M40.00S,2022-01-09T21:49:10.1Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,61,59,2022-01-09T21:49:12Z,3130000,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,313.0,6.0,5.0,1.0,,,,,,,,,,,,,
315,PT09M30.00S,2022-01-09T21:49:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.08475689881735,47.79411764705882,1610612737,61,59,2022-01-09T21:49:26Z,3140000,-11.0,13.0,1,right,MISS O. Okongwu reverse Layup,[1630168],1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
316,PT09M28.00S,2022-01-09T21:49:22.6Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,59,2022-01-09T21:49:26Z,3150000,,,0,,I. Zubac REBOUND (Off:5 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,315.0,12.0,7.0,5.0,,,,,,,,,,,,,
317,PT09M24.00S,2022-01-09T21:49:26.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,8.853482260183966,42.892156862745104,1610612746,63,59,2022-01-09T21:49:32Z,3160000,36.0,31.0,1,left,A. Coffey running Layup (18 PTS) (N. Batum 1 AST),"[1629599, 201587]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,4.69,Made,18.0,,,,,,,,,,,N. Batum,201587.0,1.0,,,,
319,PT09M07.00S,2022-01-09T21:49:43.6Z,3,REGULAR,2pt,Jump Shot,[],203992,93.47897503285151,12.5,1610612737,63,61,2022-01-09T21:49:55Z,3180000,-188.0,9.0,1,right,B. Bogdanovic 18' Jump Shot (17 PTS) (T. Young 6 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,18.77,Made,17.0,,,,,,,,,,,T. Young,1629027.0,6.0,,,,
321,PT08M47.00S,2022-01-09T21:50:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,12.401445466491452,54.16666666666667,1610612746,65,61,2022-01-09T21:50:11Z,3200000,-21.0,64.0,1,left,M. Morris Sr. 6' turnaround fadeaway Jump Shot (7 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,6.74,Made,7.0,,,,,,,,,,,,,,,,,
322,PT08M23.00S,2022-01-09T21:50:26.6Z,3,REGULAR,2pt,Jump Shot,[],1628381,75.607752956636,31.617647058823522,1610612737,65,63,2022-01-09T21:50:31Z,3210000,-92.0,177.0,1,right,J. Collins 19' Jump Shot (3 PTS) (B. Bogdanovic 3 AST),"[1628381, 203992]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,19.93,Made,3.0,,,,,,,,,,,B. Bogdanovic,203992.0,3.0,,,,
324,PT08M09.00S,2022-01-09T21:50:44.8Z,3,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,65,63,2022-01-09T21:50:54Z,3230000,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,1627541.0,,,,,,,,,,,,,,,,,1.0,,,
325,PT07M55.00S,2022-01-09T21:51:30.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,84.80617608409987,40.44117647058824,1610612737,65,63,2022-01-09T21:51:36Z,3240000,-48.0,90.0,1,right,MISS K. Huerter 10' floating Shot,[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,,10.22,Missed,,,,,,,,,,,,,,,,,,
326,PT07M52.00S,2022-01-09T21:51:33.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,65,63,2022-01-09T21:51:36Z,3250000,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,325.0,4.0,3.0,1.0,,,,,,,,,,,,,
327,PT07M50.00S,2022-01-09T21:51:36.4Z,3,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,65,63,2022-01-09T21:51:43Z,3260000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (3 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,203593.0,,,,,,,,,,,,,,,,,3.0,,,
328,PT07M38.00S,2022-01-09T21:51:54.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,80.86399474375821,37.745098039215684,1610612737,65,63,2022-01-09T21:52:00Z,3270000,-61.0,127.0,1,right,MISS B. Bogdanovic 14' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,
329,PT07M35.00S,2022-01-09T21:51:57.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,65,63,2022-01-09T21:52:00Z,3280000,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,328.0,5.0,4.0,1.0,,,,,,,,,,,,,
330,PT07M28.00S,2022-01-09T21:52:04.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,6.093955321944804,65.68627450980392,1610612746,67,63,2022-01-09T21:52:11Z,3290000,-78.0,5.0,1,left,M. Morris Sr. 7' fadeaway Jump Shot (9 PTS) (N. Batum 2 AST),"[202694, 201587]",1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,7.85,Made,9.0,,,,,,,,,,,N. Batum,201587.0,2.0,,,,
332,PT07M15.00S,2022-01-09T21:52:17.9Z,3,REGULAR,turnover,bad pass,[],1630168,,,1610612737,67,63,2022-01-09T21:52:23Z,3310000,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 201587]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,1.0,Batum,201587.0,
333,PT07M15.00S,2022-01-09T21:52:17.9Z,3,REGULAR,steal,,[],201587,,,1610612746,67,63,2022-01-09T21:52:20Z,3320000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT07M10.00S,2022-01-09T21:52:22.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629599,8.853482260183966,96.07843137254902,1610612746,70,63,2022-01-09T21:52:54Z,3330000,-230.0,31.0,1,left,A. Coffey 3PT running (21 PTS) (N. Batum 3 AST),"[1629599, 201587]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,23.24,Made,21.0,,,,,,,,,,,N. Batum,201587.0,3.0,,,,
336,PT07M09.00S,2022-01-09T21:52:28.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,70,63,2022-01-09T21:52:28Z,3350000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT06M55.00S,2022-01-09T21:55:33.2Z,3,REGULAR,3pt,Jump Shot,[],203992,71.40275952693824,24.75490196078431,1610612737,70,63,2022-01-09T21:55:38Z,3360000,-126.0,216.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
338,PT06M53.00S,2022-01-09T21:55:35.2Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,70,63,2022-01-09T21:57:27Z,3370000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,337.0,5.0,4.0,1.0,,,,,,,,,,,,,
339,PT06M53.00S,2022-01-09T21:55:38.5Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612737,70,63,2022-01-09T21:55:51Z,3380000,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Collins 2 FT),"[202694, 1628381]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,2530.0,,,,,,,,3.0,0.0,Collins,1628381.0,,,,,,,,,
341,PT06M53.00S,2022-01-09T21:55:58.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,70,64,2022-01-09T21:55:58Z,3400000,,,0,,J. Collins Free Throw 1 of 2 (4 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
342,PT06M53.00S,2022-01-09T21:56:11.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,70,65,2022-01-09T21:56:11Z,3410000,,,0,,J. Collins Free Throw 2 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
343,PT06M27.00S,2022-01-09T21:56:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,17.789093298291732,49.26470588235294,1610612746,72,65,2022-01-09T21:56:42Z,3420000,4.0,115.0,1,left,M. Morris Sr. 11' turnaround Jump Shot (11 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,,11.48,Made,11.0,,,,,,,,,,,,,,,,,
344,PT06M08.00S,2022-01-09T21:56:56.7Z,3,REGULAR,2pt,Jump Shot,[],1628381,86.25164257555848,68.87254901960785,1610612737,72,67,2022-01-09T21:57:02Z,3430000,94.0,77.0,1,right,J. Collins 12' pullup Jump Shot (7 PTS),[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,,12.16,Made,7.0,,,,,,,,,,,,,,,,,
345,PT05M49.00S,2022-01-09T21:57:15.8Z,3,REGULAR,2pt,Jump Shot,[],202704,21.337056504599218,70.34313725490196,1610612746,72,67,2022-01-09T22:00:26Z,3440000,-102.0,148.0,1,left,MISS R. Jackson 17' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,17.97,Missed,,,,,,,,,,,,,,,,,,
346,PT05M47.00S,2022-01-09T21:57:17.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,72,67,2022-01-09T21:57:22Z,3450000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,,
347,PT05M42.00S,2022-01-09T21:57:27.2Z,3,REGULAR,foul,personal,[],202694,,,1610612737,72,67,2022-01-09T21:57:41Z,3460000,,,0,,M. Morris Sr. personal FOUL (4 PF),"[202694, 1629027]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,1627541.0,,,,,,,,4.0,0.0,Young,1629027.0,,,,,,,,,
349,PT05M42.00S,2022-01-09T21:57:34.9Z,3,REGULAR,substitution,out,[],202694,,,1610612737,72,67,2022-01-09T21:57:42Z,3480000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT05M42.00S,2022-01-09T21:57:34.9Z,3,REGULAR,substitution,in,[],1629611,,,1610612737,72,67,2022-01-09T21:57:42Z,3490000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT05M29.00S,2022-01-09T21:58:00.2Z,3,REGULAR,3pt,Jump Shot,[],203992,88.87976346911958,3.9215686274509807,1610612737,72,67,2022-01-09T21:58:13Z,3500000,-230.0,52.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
352,PT05M27.00S,2022-01-09T21:58:02.2Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,72,67,2022-01-09T21:58:13Z,3510000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,351.0,3.0,2.0,1.0,,,,,,,,,,,,,
353,PT05M18.00S,2022-01-09T21:58:10.2Z,3,REGULAR,3pt,Jump Shot,[],1629599,28.56438896189225,16.911764705882348,1610612746,72,67,2022-01-09T21:58:16Z,3520000,165.0,216.0,1,left,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
