actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
358,PT05M21.00S,2022-02-15T05:04:48.1Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,78,66,2022-02-15T05:04:51Z,3570000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,,,,
359,PT05M18.00S,2022-02-15T05:04:53.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612744,78,66,2022-02-15T05:05:04Z,3580000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1627826, 203952]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Wiggins,203952.0,,,
361,PT05M18.00S,2022-02-15T05:05:27.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203952,,,1610612744,78,66,2022-02-15T05:05:27Z,3600000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT05M18.00S,2022-02-15T05:05:27.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,78,66,2022-02-15T05:05:27Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,,,
363,PT05M18.00S,2022-02-15T05:05:44.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203952,,,1610612744,78,67,2022-02-15T05:05:44Z,3620000,,,0,,A. Wiggins Free Throw 2 of 2 (11 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
364,PT05M01.00S,2022-02-15T05:06:02.6Z,3,REGULAR,2pt,Jump Shot,[],202694,20.68002628120894,48.774509803921575,1610612746,80,67,2022-02-15T05:06:32Z,3630000,6.0,142.0,1,left,M. Morris Sr. 14' pullup Jump Shot (11 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,14.2,Made,11.0,,,,,,,,,,,,,,,,,,
365,PT04M46.00S,2022-02-15T05:06:16.6Z,3,REGULAR,3pt,Jump Shot,[],201939,67.19776609724047,23.039215686274503,1610612744,80,67,2022-02-15T05:06:22Z,3640000,-135.0,256.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.91,Missed,,,,,,,,,,,,,,,,,,,
366,PT04M43.00S,2022-02-15T05:06:20.6Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,80,67,2022-02-15T05:06:20Z,3650000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,365.0,2.0,1.0,1.0,,,,,,,,,,,
367,PT04M37.00S,2022-02-15T05:06:26.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626172,90.19382391590013,82.1078431372549,1610612744,80,67,2022-02-15T05:06:36Z,3660000,161.0,40.0,1,right,MISS K. Looney 16' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,16.53,Missed,,,,,,,,,,,,,,,,,,,
368,PT04M34.00S,2022-02-15T05:06:29.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,80,67,2022-02-15T05:06:36Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,
369,PT04M34.00S,2022-02-15T05:06:33.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,80,67,2022-02-15T05:06:33Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT04M24.00S,2022-02-15T05:07:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,90.98226018396846,52.69607843137255,1610612744,80,69,2022-02-15T05:07:05Z,3690000,13.0,32.0,1,right,K. Looney Layup (7 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,3.5,Made,7.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,,
372,PT04M06.00S,2022-02-15T05:07:18.0Z,3,REGULAR,3pt,Jump Shot,[],202704,33.952036793692514,65.44117647058823,1610612746,83,69,2022-02-15T05:07:22Z,3710000,-77.0,267.0,1,left,R. Jackson 27' 3PT  (17 PTS) (T. Mann 4 AST),"[202704, 1629611]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.76,Made,17.0,T. Mann,1629611.0,4.0,,,,,,,,,,,,,,,
374,PT03M52.00S,2022-02-15T05:07:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,84.01773981603154,34.31372549019608,1610612744,83,71,2022-02-15T05:07:38Z,3730000,-78.0,98.0,1,right,A. Wiggins 12' step back Jump Shot (13 PTS) (K. Looney 5 AST),"[203952, 1626172]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,12.53,Made,13.0,K. Looney,1626172.0,5.0,,,,,,,,,,,,,,,
376,PT03M42.00S,2022-02-15T05:07:45.8Z,3,REGULAR,foul,personal,[],1626172,,,1610612746,83,71,2022-02-15T05:07:50Z,3750000,,,0,,K. Looney personal FOUL (3 PF),"[1626172, 1629611]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Mann,1629611.0,,,
378,PT03M42.00S,2022-02-15T05:07:50.0Z,3,REGULAR,substitution,out,[],1626172,,,1610612746,83,71,2022-02-15T05:07:53Z,3770000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT03M42.00S,2022-02-15T05:07:50.0Z,3,REGULAR,substitution,in,[],202357,,,1610612746,83,71,2022-02-15T05:07:53Z,3780000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT03M36.00S,2022-02-15T05:08:12.8Z,3,REGULAR,foul,personal,['2freethrow'],202357,,,1610612746,83,71,2022-02-15T05:08:28Z,3790000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Zubac 2 FT),"[202357, 1627826]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Zubac,1627826.0,,,
382,PT03M36.00S,2022-02-15T05:08:37.3Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,84,71,2022-02-15T05:08:37Z,3810000,,,0,,I. Zubac Free Throw 1 of 2 (18 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
383,PT03M36.00S,2022-02-15T05:08:37.3Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,84,71,2022-02-15T05:08:57Z,3820000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
384,PT03M34.00S,2022-02-15T05:08:39.3Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,84,71,2022-02-15T05:08:57Z,3830000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,383.0,5.0,5.0,0.0,,,,,,,,,,,
385,PT03M16.00S,2022-02-15T05:09:16.6Z,3,REGULAR,turnover,backcourt,[],202357,,,1610612744,84,71,2022-02-15T05:09:26Z,3840000,,,0,,N. Bjelica backcourt TURNOVER (1 TO),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,1.0,,,2005.0,,,,,,,
386,PT03M16.00S,2022-02-15T05:09:28.7Z,3,REGULAR,substitution,out,[],202704,,,1610612746,84,71,2022-02-15T05:09:38Z,3850000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M16.00S,2022-02-15T05:09:28.7Z,3,REGULAR,substitution,out,[],203952,,,1610612746,84,71,2022-02-15T05:09:38Z,3860000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M16.00S,2022-02-15T05:09:28.7Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,84,71,2022-02-15T05:09:38Z,3870000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M16.00S,2022-02-15T05:09:28.7Z,3,REGULAR,substitution,in,[],1630541,,,1610612746,84,71,2022-02-15T05:09:38Z,3880000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M08.00S,2022-02-15T05:09:54.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,84,71,2022-02-15T05:09:54Z,3890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT02M52.00S,2022-02-15T05:10:21.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202694,21.20565045992116,74.75490196078431,1610612746,84,71,2022-02-15T05:10:25Z,3900000,-124.0,147.0,1,left,MISS M. Morris Sr. 19' turnaround Shot,[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,19.2,Missed,,,,,,,,,,,,,,,,,,,
392,PT02M50.00S,2022-02-15T05:10:23.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,84,71,2022-02-15T05:10:25Z,3910000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,,,
393,PT02M39.00S,2022-02-15T05:10:34.2Z,3,REGULAR,3pt,Jump Shot,[],201939,65.88370565045992,50.73529411764706,1610612744,84,74,2022-02-15T05:10:44Z,3920000,4.0,268.0,1,right,S. Curry 26' 3PT  (29 PTS) (N. Bjelica 3 AST),"[201939, 202357]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.82,Made,29.0,N. Bjelica,202357.0,3.0,,,,,,,,,,,,,,,
395,PT02M39.00S,2022-02-15T05:10:39.1Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612744,84,74,2022-02-15T05:10:43Z,3940000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Curry 1 FT),"[202694, 201939]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Curry,201939.0,,,
397,PT02M39.00S,2022-02-15T05:10:52.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,84,74,2022-02-15T05:14:29Z,3960000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M39.00S,2022-02-15T05:13:05.8Z,3,REGULAR,substitution,out,[],201587,,,1610612744,84,74,2022-02-15T05:14:29Z,3970000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M39.00S,2022-02-15T05:13:05.8Z,3,REGULAR,substitution,out,[],1627826,,,1610612744,84,74,2022-02-15T05:14:29Z,3980000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M39.00S,2022-02-15T05:13:05.8Z,3,REGULAR,substitution,in,[],203496,,,1610612744,84,74,2022-02-15T05:14:29Z,3990000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M39.00S,2022-02-15T05:13:05.8Z,3,REGULAR,substitution,in,[],1628392,,,1610612744,84,74,2022-02-15T05:14:29Z,4000000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M39.00S,2022-02-15T05:13:51.6Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,84,75,2022-02-15T05:13:51Z,4010000,,,0,,S. Curry Free Throw 1 of 1 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
403,PT02M22.00S,2022-02-15T05:14:09.8Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.773324572930349,3.67647058823529,1610612746,87,75,2022-02-15T05:14:16Z,4020000,232.0,39.0,1,left,T. Mann 3PT  (14 PTS) (R. Covington 1 AST),"[1629611, 203496]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,23.49,Made,14.0,R. Covington,203496.0,1.0,,,,,,,,,,,,,,,
405,PT02M04.00S,2022-02-15T05:14:28.0Z,3,REGULAR,turnover,bad pass,[],1627780,,,1610612744,87,75,2022-02-15T05:14:33Z,4040000,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 203496]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,1.0,Covington,203496.0,,,,,,,,
406,PT02M04.00S,2022-02-15T05:14:28.0Z,3,REGULAR,steal,,[],203496,,,1610612746,87,75,2022-02-15T05:14:29Z,4050000,,,0,,R. Covington STEAL (2 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M01.00S,2022-02-15T05:14:34.6Z,3,REGULAR,foul,personal,[],1629673,,,1610612746,87,75,2022-02-15T05:14:53Z,4060000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629611]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Mann,1629611.0,,,
409,PT02M01.00S,2022-02-15T05:14:50.0Z,3,REGULAR,substitution,out,[],201939,,,1610612746,87,75,2022-02-15T05:14:52Z,4080000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M01.00S,2022-02-15T05:14:50.0Z,3,REGULAR,substitution,in,[],202691,,,1610612746,87,75,2022-02-15T05:14:52Z,4090000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M51.00S,2022-02-15T05:15:08.4Z,3,REGULAR,turnover,bad pass,[],1629599,,,1610612746,87,75,2022-02-15T05:15:13Z,4100000,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1627780]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,,,,
412,PT01M51.00S,2022-02-15T05:15:08.4Z,3,REGULAR,steal,,[],1627780,,,1610612744,87,75,2022-02-15T05:15:11Z,4110000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M51.00S,2022-02-15T05:15:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612744,87,75,2022-02-15T05:15:54Z,4120000,,,0,,A. Coffey loose ball personal FOUL (2 PF) (Payton II 2 FT),"[1629599, 1627780]",1610612746.0,LAC,loose ball,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Payton II,1627780.0,,,
415,PT01M51.00S,2022-02-15T05:15:41.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627780,,,1610612744,87,76,2022-02-15T05:16:09Z,4140000,,,0,,G. Payton II Free Throw 1 of 2 (1 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
416,PT01M51.00S,2022-02-15T05:15:41.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627780,,,1610612744,87,76,2022-02-15T05:16:09Z,4150000,,,0,,MISS G. Payton II Free Throw 2 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Missed,,,,,,,,,,,,,,,,,,,
417,PT01M49.00S,2022-02-15T05:15:43.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612746,87,76,2022-02-15T05:16:09Z,4160000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,416.0,1.0,1.0,0.0,,,,,,,,,,,
418,PT01M36.00S,2022-02-15T05:16:07.8Z,3,REGULAR,2pt,Jump Shot,[],202694,16.212220762155056,66.17647058823529,1610612746,87,76,2022-02-15T05:16:12Z,4170000,-81.0,100.0,1,left,MISS M. Morris Sr. 12' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,12.85,Missed,,,,,,,,,,,,,,,,,,,
419,PT01M34.00S,2022-02-15T05:16:09.4Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,87,76,2022-02-15T05:16:09Z,4180000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,418.0,1.0,1.0,0.0,,,,,,,,,,,
420,PT01M23.00S,2022-02-15T05:16:20.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,63.38699080157687,54.411764705882355,1610612744,87,76,2022-02-15T05:16:25Z,4190000,22.0,292.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,29.25,Missed,,,,,,,,,,,,,,,,,,,
421,PT01M20.00S,2022-02-15T05:16:23.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,87,76,2022-02-15T05:16:25Z,4200000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,420.0,5.0,5.0,0.0,,,,,,,,,,,
422,PT01M12.00S,2022-02-15T05:16:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.327858081471746,46.07843137254902,1610612746,89,76,2022-02-15T05:16:44Z,4210000,20.0,26.0,1,left,T. Mann driving Layup (16 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,3.24,Made,16.0,,,,,,,,,,,,,,,,,,
423,PT01M02.00S,2022-02-15T05:16:41.0Z,3,REGULAR,3pt,Jump Shot,[],202357,66.80354796320631,48.774509803921575,1610612744,89,76,2022-02-15T05:16:47Z,4220000,-6.0,260.0,1,right,MISS N. Bjelica 25' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
424,PT01M02.00S,2022-02-15T05:16:41.0Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,89,76,2022-02-15T05:16:47Z,4230000,,,0,,T. Mann REBOUND (Off:0 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,423.0,6.0,6.0,0.0,,,,,,,,,,,
425,PT00M48.80S,2022-02-15T05:16:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,16.343626806833115,47.549019607843135,1610612746,91,76,2022-02-15T05:18:20Z,4240000,12.0,101.0,1,left,T. Mann 10' pullup Jump Shot (18 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,10.18,Made,18.0,,,,,,,,,,,,,,,,,,
426,PT00M48.80S,2022-02-15T05:17:00.6Z,3,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612746,91,76,2022-02-15T05:17:14Z,4250000,,,0,,M. Moody shooting personal FOUL (1 PF) (Mann 1 FT),"[1630541, 1629611]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Mann,1629611.0,,,
428,PT00M48.80S,2022-02-15T05:17:25.6Z,3,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,92,76,2022-02-15T05:17:25Z,4270000,,,0,,T. Mann Free Throw 1 of 1 (19 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
429,PT00M36.60S,2022-02-15T05:17:42.5Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,92,76,2022-02-15T05:17:54Z,4280000,,,0,,J. Poole lost ball out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,,,,,,,,,,,2.0,,,2530.0,,,,,,,
430,PT00M36.60S,2022-02-15T05:17:48.0Z,3,REGULAR,substitution,out,[],202357,,,1610612746,92,76,2022-02-15T05:17:51Z,4290000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M36.60S,2022-02-15T05:17:48.0Z,3,REGULAR,substitution,in,[],203490,,,1610612746,92,76,2022-02-15T05:17:51Z,4300000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M21.30S,2022-02-15T05:18:15.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,7.539421813403408,45.833333333333336,1610612746,94,76,2022-02-15T05:18:23Z,4310000,21.0,18.0,1,left,T. Mann driving Layup (21 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,2.78,Made,21.0,,,,,,,,,,,,,,,,,,
433,PT00M00.50S,2022-02-15T05:18:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,85.3318002628121,63.970588235294116,1610612744,94,78,2022-02-15T05:18:48Z,4320000,70.0,85.0,1,right,J. Poole 11' pullup Jump Shot (4 PTS) (K. Thompson 4 AST),"[1629673, 202691]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,11.04,Made,4.0,K. Thompson,202691.0,4.0,,,,,,,,,,,,,,,
436,PT00M00.50S,2022-02-15T05:18:45.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612746,94,78,2022-02-15T05:19:31Z,4327500,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,
434,PT00M00.00S,2022-02-15T05:18:52.2Z,3,REGULAR,period,end,[],0,,,1610612746,94,78,2022-02-15T05:18:52Z,4330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,94,78,2022-02-15T05:21:33Z,4340000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612746,94,78,2022-02-15T05:21:33Z,4360000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612746,94,78,2022-02-15T05:21:33Z,4370000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,94,78,2022-02-15T05:21:33Z,4390000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612746,94,78,2022-02-15T05:21:33Z,4400000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2022-02-15T05:21:07.0Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612746,94,78,2022-02-15T05:21:33Z,4410000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2022-02-15T05:21:25.3Z,4,REGULAR,period,start,[],0,,,1610612744,94,78,2022-02-15T05:21:34Z,4420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT11M40.00S,2022-02-15T05:21:46.0Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,94,78,2022-02-15T05:21:54Z,4430000,,,0,,S. Curry step out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,step,,,Curry,S. Curry,,,,,,,,,,,,,,,3.0,,,203591.0,,,,,,,
447,PT11M30.00S,2022-02-15T05:22:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,7.145203679369246,50.245098039215684,1610612746,96,78,2022-02-15T05:22:17Z,4440000,-1.0,15.0,1,left,T. Mann driving Layup (23 PTS) (R. Covington 2 AST),"[1629611, 203496]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,1.47,Made,23.0,R. Covington,203496.0,2.0,,,,,,,,,,,,,,,
449,PT11M18.00S,2022-02-15T05:22:25.3Z,4,REGULAR,3pt,Jump Shot,[],202691,67.9862023653088,26.225490196078425,1610612744,96,78,2022-02-15T05:22:35Z,4460000,-119.0,248.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
450,PT11M18.00S,2022-02-15T05:22:25.3Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,96,78,2022-02-15T05:22:35Z,4470000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,,,
451,PT11M07.00S,2022-02-15T05:22:36.5Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,96,78,2022-02-15T05:22:44Z,4480000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 203490]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,3.0,Porter Jr.,203490.0,,,,,,,,
