actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
363,PT08M35.00S,2021-10-24T03:59:37.6Z,3,REGULAR,foul,personal,[],202704,,,1610612763,66,74,2021-10-24T04:00:12Z,3590000,,,0,,R. Jackson loose ball personal FOUL (3 PF),"[202704, 1629630]",1610612746.0,LAC,loose ball,,,Jackson,R. Jackson,,,,,202035.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
365,PT08M16.00S,2021-10-24T04:00:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,12.401445466491452,48.529411764705884,1610612763,66,76,2021-10-24T04:00:28Z,3610000,7.0,64.0,1,left,J. Morant 6' finger roll Layup (19 PTS),[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,,,,,,Made,19.0,6.45,,,,,,,,,,,,,
366,PT08M06.00S,2021-10-24T04:00:31.4Z,3,REGULAR,3pt,Jump Shot,[],202704,96.36990801576873,96.81372549019608,1610612746,69,76,2021-10-24T04:00:38Z,3620000,234.0,-18.0,1,right,R. Jackson 3PT  (17 PTS) (E. Bledsoe 6 AST),"[202704, 202339]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,17.0,23.48,,,,,E. Bledsoe,202339.0,6.0,,,,,,
368,PT07M52.00S,2021-10-24T04:00:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.160972404730614,56.372549019607845,1610612763,69,76,2021-10-24T04:00:51Z,3640000,-32.0,90.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,,,Missed,,9.55,,,,,,,,,,,,,
369,PT07M48.00S,2021-10-24T04:00:49.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,69,76,2021-10-24T04:00:51Z,3650000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,368.0,5.0,5.0,0.0,,,,,,,,,
370,PT07M38.00S,2021-10-24T04:00:59.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.16491458607096,55.3921568627451,1610612746,69,76,2021-10-24T04:01:24Z,3660000,27.0,21.0,1,right,MISS I. Zubac turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,,,,,,Missed,,3.43,,,,,,,,,,,,,
371,PT07M37.00S,2021-10-24T04:01:00.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,69,76,2021-10-24T04:01:09Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,
373,PT07M37.00S,2021-10-24T04:01:13.9Z,3,REGULAR,foul,personal,[],1630217,,,1610612746,69,76,2021-10-24T04:01:17Z,3690000,,,0,,D. Bane loose ball personal FOUL (3 PF),"[1630217, 1627826]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,202035.0,3.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,,
375,PT07M34.00S,2021-10-24T04:01:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612746,69,76,2021-10-24T04:01:37Z,3710000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (George 2 FT),"[1628991, 202331]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,202007.0,2.0,0.0,George,202331.0,,,,,,,,,,,,,,,,
377,PT07M34.00S,2021-10-24T04:01:55.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202331,,,1610612746,70,76,2021-10-24T04:01:55Z,3730000,,,0,,P. George Free Throw 1 of 2 (17 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
378,PT07M34.00S,2021-10-24T04:02:12.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202331,,,1610612746,71,76,2021-10-24T04:02:12Z,3740000,,,0,,P. George Free Throw 2 of 2 (18 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
379,PT07M20.00S,2021-10-24T04:02:33.0Z,3,REGULAR,2pt,Jump Shot,[],1630217,21.0742444152431,60.78431372549019,1610612763,71,78,2021-10-24T04:02:39Z,3750000,-54.0,146.0,1,left,D. Bane 15' pullup Jump Shot (13 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,Made,13.0,15.53,,,,,,,,,,,,,
380,PT07M07.00S,2021-10-24T04:02:45.8Z,3,REGULAR,3pt,Jump Shot,[],202694,94.13600525624179,4.166666666666657,1610612746,71,78,2021-10-24T04:02:51Z,3760000,-229.0,3.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,22.92,,,,,,,,,,,,,
381,PT07M05.00S,2021-10-24T04:02:47.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,71,78,2021-10-24T04:02:51Z,3770000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,
382,PT07M05.00S,2021-10-24T04:02:53.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,71,78,2021-10-24T04:02:53Z,3780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M05.00S,2021-10-24T04:02:54.2Z,3,REGULAR,substitution,out,[],1629001,,,1610612763,71,78,2021-10-24T04:03:05Z,3790000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M05.00S,2021-10-24T04:02:54.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,71,78,2021-10-24T04:03:05Z,3800000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M05.00S,2021-10-24T04:02:54.2Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,71,78,2021-10-24T04:03:05Z,3810000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M05.00S,2021-10-24T04:02:54.2Z,3,REGULAR,substitution,in,[],203937,,,1610612763,71,78,2021-10-24T04:03:05Z,3820000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M00.00S,2021-10-24T04:03:22.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,10.561760840998687,53.92156862745098,1610612763,71,78,2021-10-24T04:03:32Z,3830000,-20.0,47.0,1,left,MISS J. Morant driving DUNK - blocked,"[1629630, 202339]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,Missed,,5.07,,,,,,,,,,,Bledsoe,202339.0,
388,PT07M00.00S,2021-10-24T04:03:22.6Z,3,REGULAR,block,,[],202339,,,1610612763,71,78,2021-10-24T04:03:26Z,3840000,,,0,,E. Bledsoe BLOCK (1 BLK),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M00.00S,2021-10-24T04:03:22.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,71,78,2021-10-24T04:03:32Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,387.0,,,,,,,,,,,,
390,PT07M00.00S,2021-10-24T04:03:29.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,71,78,2021-10-24T04:03:29Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M51.00S,2021-10-24T04:03:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.619579500657039,47.549019607843135,1610612763,71,80,2021-10-24T04:03:52Z,3870000,12.0,10.0,1,left,J. Morant driving Layup (21 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,Made,21.0,1.57,,,,,,,,,,,,,
392,PT06M33.00S,2021-10-24T04:04:04.6Z,3,REGULAR,2pt,Jump Shot,[],202331,82.04664914586071,78.92156862745098,1610612746,73,80,2021-10-24T04:04:09Z,3880000,145.0,116.0,1,right,P. George 18' step back Jump Shot (20 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,Made,20.0,18.56,,,,,,,,,,,,,
393,PT06M15.00S,2021-10-24T04:04:24.9Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612763,73,80,2021-10-24T04:04:41Z,3890000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Morant 2 FT),"[1627826, 1629630]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,202007.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
395,PT06M15.00S,2021-10-24T04:04:51.5Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,73,80,2021-10-24T04:04:51Z,3910000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,,,,,,,,,,,,,,
396,PT06M15.00S,2021-10-24T04:04:51.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,73,80,2021-10-24T04:04:51Z,3920000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,
397,PT06M15.00S,2021-10-24T04:05:03.5Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,73,81,2021-10-24T04:05:03Z,3930000,,,0,,J. Morant Free Throw 2 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
398,PT06M07.00S,2021-10-24T04:05:15.7Z,3,REGULAR,turnover,lost ball,[],202339,,,1610612746,73,81,2021-10-24T04:05:25Z,3940000,,,0,,E. Bledsoe lost ball TURNOVER (2 TO),"[202339, 203500]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,,,
399,PT06M07.00S,2021-10-24T04:05:15.7Z,3,REGULAR,steal,,[],203500,,,1610612763,73,81,2021-10-24T04:05:40Z,3950000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M05.00S,2021-10-24T04:05:22.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612763,73,81,2021-10-24T04:05:34Z,3960000,,,0,,P. George personal FOUL (2 PF) (Morant 2 FT),"[202331, 1629630]",1610612746.0,LAC,,,,George,P. George,,,,,1146.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
402,PT06M05.00S,2021-10-24T04:05:46.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,73,82,2021-10-24T04:05:46Z,3980000,,,0,,J. Morant Free Throw 1 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
403,PT06M05.00S,2021-10-24T04:05:55.5Z,3,REGULAR,substitution,out,[],202339,,,1610612763,73,82,2021-10-24T04:06:09Z,3990000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M05.00S,2021-10-24T04:05:55.5Z,3,REGULAR,substitution,out,[],202694,,,1610612763,73,82,2021-10-24T04:06:09Z,4000000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M05.00S,2021-10-24T04:05:55.5Z,3,REGULAR,substitution,in,[],201587,,,1610612763,73,82,2021-10-24T04:06:09Z,4010000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M05.00S,2021-10-24T04:05:55.5Z,3,REGULAR,substitution,in,[],1628379,,,1610612763,73,82,2021-10-24T04:06:09Z,4020000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M05.00S,2021-10-24T04:06:15.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,73,83,2021-10-24T04:06:15Z,4030000,,,0,,J. Morant Free Throw 2 of 2 (24 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
408,PT05M57.00S,2021-10-24T04:06:28.1Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,73,83,2021-10-24T04:06:35Z,4040000,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,1146.0,,,,,,,,,,,,,,,3.0,,,,,
415,PT05M57.00S,2021-10-24T04:06:41.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,73,83,2021-10-24T04:07:50Z,4045000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M42.00S,2021-10-24T04:06:54.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612763,73,83,2021-10-24T04:07:07Z,4050000,,,0,,I. Zubac personal FOUL (2 PF) (Adams 2 FT),"[1627826, 203500]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,1146.0,2.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,,
411,PT05M42.00S,2021-10-24T04:07:14.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203500,,,1610612763,73,84,2021-10-24T04:07:14Z,4070000,,,0,,S. Adams Free Throw 1 of 2 (8 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
412,PT05M42.00S,2021-10-24T04:07:17.9Z,3,REGULAR,substitution,out,[],1627826,,,1610612763,73,84,2021-10-24T04:07:22Z,4080000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M42.00S,2021-10-24T04:07:17.9Z,3,REGULAR,substitution,in,[],1628392,,,1610612763,73,84,2021-10-24T04:07:22Z,4090000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M42.00S,2021-10-24T04:07:34.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203500,,,1610612763,73,85,2021-10-24T04:07:34Z,4100000,,,0,,S. Adams Free Throw 2 of 2 (9 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
416,PT05M25.00S,2021-10-24T04:07:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.42772667542707,49.754901960784316,1610612746,73,85,2021-10-24T04:07:57Z,4110000,-1.0,19.0,1,right,MISS R. Jackson Layup,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,1.87,,,,,,,,,,,,,
417,PT05M23.00S,2021-10-24T04:07:54.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,73,85,2021-10-24T04:07:57Z,4120000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,416.0,4.0,2.0,2.0,,,,,,,,,
418,PT05M18.00S,2021-10-24T04:07:59.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,8.327858081471746,59.80392156862745,1610612763,73,85,2021-10-24T04:09:04Z,4130000,-49.0,26.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,,,,,,Missed,,5.54,,,,,,,,,,,,,
419,PT05M16.00S,2021-10-24T04:08:01.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,73,85,2021-10-24T04:08:16Z,4140000,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,418.0,5.0,2.0,3.0,,,,,,,,,
420,PT05M16.00S,2021-10-24T04:08:04.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,73,87,2021-10-24T04:08:19Z,4150000,0.0,0.0,1,left,S. Adams tip Layup (11 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,,,Made,11.0,0.0,,,,,,,,,,,,,
421,PT05M16.00S,2021-10-24T04:08:09.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,73,87,2021-10-24T04:08:09Z,4160000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M03.00S,2021-10-24T04:11:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612746,73,87,2021-10-24T04:11:16Z,4170000,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (1 TO),[1628392],1610612746.0,LAC,bad pass,,,Hartenstein,I. Hartenstein,,,,,1146.0,,,,,,,,,,,,,,,1.0,,,,,
423,PT04M42.00S,2021-10-24T04:11:32.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,5.831143232588701,47.549019607843135,1610612763,73,89,2021-10-24T04:11:37Z,4180000,12.0,2.0,1,left,S. Adams driving Layup (13 PTS),[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,,,,,,Made,13.0,1.25,,,,,,,,,,,,,
424,PT04M32.00S,2021-10-24T04:11:43.4Z,3,REGULAR,2pt,Jump Shot,[],202331,84.54336399474376,66.91176470588235,1610612746,75,89,2021-10-24T04:11:49Z,4190000,85.0,93.0,1,right,P. George 12' step back Jump Shot (22 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,Made,22.0,12.56,,,,,,,,,,,,,
425,PT04M15.00S,2021-10-24T04:12:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,8.853482260183966,50.98039215686275,1610612763,75,91,2021-10-24T04:12:07Z,4200000,-5.0,31.0,1,left,S. Adams cutting finger roll Layup (15 PTS) (J. Morant 7 AST),"[203500, 1629630]",1610612763.0,MEM,cutting finger roll,,,Adams,S. Adams,,,,,,,,,,Made,15.0,3.11,,,,,J. Morant,1629630.0,7.0,,,,,,
427,PT04M02.00S,2021-10-24T04:12:13.3Z,3,REGULAR,3pt,Jump Shot,[],202331,70.48291721419186,78.18627450980392,1610612746,75,91,2021-10-24T04:12:30Z,4220000,141.0,225.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Missed,,26.55,,,,,,,,,,,,,
428,PT03M59.00S,2021-10-24T04:12:17.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612746,75,91,2021-10-24T04:12:17Z,4230000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,427.0,4.0,3.0,1.0,,,,,,,,,
429,PT03M50.00S,2021-10-24T04:12:26.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,82.9664914586071,44.36274509803921,1610612746,75,91,2021-10-24T04:12:40Z,4240000,-28.0,108.0,1,right,MISS L. Kennard 11' Jump Shot,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Missed,,11.12,,,,,,,,,,,,,
430,PT03M50.00S,2021-10-24T04:12:26.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,75,91,2021-10-24T04:12:40Z,4250000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,
431,PT03M48.00S,2021-10-24T04:12:31.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,75,91,2021-10-24T04:12:31Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M48.00S,2021-10-24T04:12:32.3Z,3,REGULAR,substitution,out,[],202704,,,1610612763,75,91,2021-10-24T04:12:40Z,4270000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M48.00S,2021-10-24T04:12:32.3Z,3,REGULAR,substitution,in,[],1629611,,,1610612763,75,91,2021-10-24T04:12:40Z,4280000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M42.00S,2021-10-24T04:12:54.5Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,75,91,2021-10-24T04:13:01Z,4290000,,,0,,J. Morant lost ball out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,202007.0,,,,,,,,,,,,,,,3.0,,,,,
435,PT03M30.00S,2021-10-24T04:13:08.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628379,82.44086727989487,73.77450980392157,1610612746,75,91,2021-10-24T04:13:12Z,4300000,119.0,113.0,1,right,MISS L. Kennard 16' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,,,,,,Missed,,16.38,,,,,,,,,,,,,
436,PT03M27.00S,2021-10-24T04:13:11.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,75,91,2021-10-24T04:13:12Z,4310000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,435.0,6.0,3.0,3.0,,,,,,,,,
437,PT03M14.00S,2021-10-24T04:13:23.5Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,75,91,2021-10-24T04:13:30Z,4320000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1628392]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,
438,PT03M14.00S,2021-10-24T04:13:23.5Z,3,REGULAR,steal,,[],1628392,,,1610612746,75,91,2021-10-24T04:13:25Z,4330000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M10.00S,2021-10-24T04:13:28.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201587,77.84165571616295,12.009803921568633,1610612746,75,91,2021-10-24T04:13:36Z,4340000,-190.0,156.0,1,right,MISS N. Batum 24' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,,,,,Missed,,24.57,,,,,,,,,,,,,
440,PT03M06.00S,2021-10-24T04:13:32.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,75,91,2021-10-24T04:13:36Z,4350000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,439.0,5.0,5.0,0.0,,,,,,,,,
441,PT02M58.00S,2021-10-24T04:13:39.8Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.929697766097235,71.56862745098039,1610612763,75,91,2021-10-24T04:13:46Z,4360000,-108.0,238.0,1,left,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,26.15,,,,,,,,,,,,,
442,PT02M57.00S,2021-10-24T04:13:40.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,75,91,2021-10-24T04:13:46Z,4370000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,
443,PT02M57.00S,2021-10-24T04:13:45.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,75,91,2021-10-24T04:13:45Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M57.00S,2021-10-24T04:13:46.2Z,3,REGULAR,substitution,out,[],203500,,,1610612746,75,91,2021-10-24T04:13:53Z,4390000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M57.00S,2021-10-24T04:13:46.2Z,3,REGULAR,substitution,in,[],1628991,,,1610612746,75,91,2021-10-24T04:13:53Z,4400000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M48.00S,2021-10-24T04:14:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,82.57227332457293,52.69607843137255,1610612746,77,91,2021-10-24T04:14:13Z,4410000,13.0,111.0,1,right,I. Hartenstein 11' driving floating Jump Shot (11 PTS),[1628392],1610612746.0,LAC,driving floating,,,Hartenstein,I. Hartenstein,,,,,,,,,,Made,11.0,11.21,,,,,,,,,,,,,
447,PT02M39.00S,2021-10-24T04:14:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630217,14.635348226018394,4.656862745098039,1610612763,77,91,2021-10-24T04:14:17Z,4420000,227.0,85.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,24.21,,,,,,,,,,,,,
448,PT02M36.00S,2021-10-24T04:14:15.4Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,77,91,2021-10-24T04:14:17Z,4430000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,447.0,6.0,6.0,0.0,,,,,,,,,
449,PT02M25.00S,2021-10-24T04:14:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612746,77,91,2021-10-24T04:14:38Z,4440000,,,0,,D. Bane shooting personal FOUL (4 PF) (George 2 FT),"[1630217, 202331]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,1146.0,4.0,0.0,George,202331.0,,,,,,,,,,,,,,,,
