actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
377,PT07M56.00S,2022-03-04T04:41:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,87.82851511169514,50.73529411764706,1610612747,83,65,2022-03-04T04:41:11Z,3760000,4.0,62.0,1,right,MISS A. Reaves 6' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,6.2,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M50.00S,2022-03-04T04:41:07.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,83,65,2022-03-04T04:41:11Z,3770000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,377.0,6.0,3.0,3.0,,,,
379,PT07M43.00S,2022-03-04T04:41:15.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,7.145203679369246,45.833333333333336,1610612746,85,65,2022-03-04T04:41:53Z,3780000,21.0,15.0,1,left,I. Zubac turnaround Hook (16 PTS) (R. Jackson 8 AST),"[1627826, 202704]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,2.55,Made,16.0,R. Jackson,202704.0,8.0,,,,,,,,,,,,,,,
381,PT07M43.00S,2022-03-04T04:41:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,85,65,2022-03-04T04:41:20Z,3800000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M28.00S,2022-03-04T04:45:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,80.99540078843627,36.51960784313726,1610612747,85,65,2022-03-04T04:45:06Z,3810000,-67.0,126.0,1,right,MISS C. Anthony 14' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,14.3,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M26.00S,2022-03-04T04:45:04.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,85,65,2022-03-04T04:45:06Z,3820000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,382.0,3.0,3.0,0.0,,,,
384,PT07M14.00S,2022-03-04T04:45:16.2Z,3,REGULAR,3pt,Jump Shot,[],202704,35.79172141918528,56.372549019607845,1610612746,85,65,2022-03-04T04:45:26Z,3830000,-32.0,284.0,1,left,MISS R. Jackson 28' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,28.57,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M11.00S,2022-03-04T04:45:19.2Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,85,65,2022-03-04T04:45:26Z,3840000,,,0,,I. Zubac REBOUND (Off:4 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,384.0,7.0,3.0,4.0,,,,
386,PT07M09.00S,2022-03-04T04:45:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202694,26.19908015768725,82.35294117647058,1610612746,88,65,2022-03-04T04:45:28Z,3850000,-162.0,194.0,1,left,M. Morris Sr. 25' 3PT  (5 PTS) (I. Zubac 1 AST),"[202694, 1627826]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.25,Made,5.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,,
388,PT06M59.00S,2022-03-04T04:45:31.8Z,3,REGULAR,3pt,Jump Shot,[],201566,75.08212877792378,15.931372549019613,1610612747,88,65,2022-03-04T04:45:36Z,3870000,-170.0,182.0,1,right,MISS R. Westbrook 24' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
389,PT06M55.00S,2022-03-04T04:45:34.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,65,2022-03-04T04:45:34Z,3880000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,388.0,4.0,4.0,0.0,,,,
390,PT06M46.00S,2022-03-04T04:45:43.3Z,3,REGULAR,2pt,Jump Shot,[],202704,25.54204993429697,38.48039215686274,1610612746,90,65,2022-03-04T04:45:49Z,3890000,58.0,188.0,1,left,R. Jackson 19' step back Jump Shot (22 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,19.62,Made,22.0,,,,,,,,,,,,,,,,,,
391,PT06M23.00S,2022-03-04T04:46:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.77069645203679,46.07843137254902,1610612747,90,65,2022-03-04T04:46:12Z,3900000,-20.0,25.0,1,right,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,3.17,Missed,,,,,,,,,,,,,,,,,,,
392,PT06M21.00S,2022-03-04T04:46:08.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,90,65,2022-03-04T04:46:12Z,3910000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,391.0,5.0,5.0,0.0,,,,
393,PT06M18.00S,2022-03-04T04:46:12.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,7.933639947437584,50.98039215686275,1610612746,92,65,2022-03-04T04:46:18Z,3920000,-5.0,22.0,1,left,R. Jackson running Layup (24 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,2.26,Made,24.0,,,,,,,,,,,,,,,,,,
395,PT05M52.00S,2022-03-04T04:46:38.4Z,3,REGULAR,3pt,Jump Shot,[],1630559,66.27792378449408,38.725490196078425,1610612747,92,65,2022-03-04T04:46:44Z,3940000,-56.0,264.0,1,right,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M50.00S,2022-03-04T04:46:40.6Z,3,REGULAR,rebound,offensive,[],2546,,,1610612747,92,65,2022-03-04T04:46:40Z,3950000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,395.0,2.0,1.0,1.0,,,,
397,PT05M47.00S,2022-03-04T04:46:42.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2546,81.38961892247043,47.549019607843135,1610612747,92,67,2022-03-04T04:48:29Z,3960000,-12.0,122.0,1,right,C. Anthony 12' step back Jump Shot (11 PTS),[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,12.3,Made,11.0,,,,,,,,,,,,,,,,,,
398,PT05M20.00S,2022-03-04T04:47:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,13.84691195795007,63.48039215686275,1610612746,92,67,2022-03-04T04:47:14Z,3970000,-67.0,78.0,1,left,MISS M. Morris Sr. 10' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M17.00S,2022-03-04T04:47:13.4Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,92,67,2022-03-04T04:47:14Z,3980000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,398.0,7.0,6.0,1.0,,,,
431,PT05M14.00S,2022-03-04T04:47:18.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,92,67,2022-03-04T04:51:47Z,3985000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M14.00S,2022-03-04T04:47:27.4Z,3,REGULAR,substitution,out,[],2544,,,1610612747,92,67,2022-03-04T04:47:32Z,3990000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M14.00S,2022-03-04T04:47:27.4Z,3,REGULAR,substitution,in,[],2730,,,1610612747,92,67,2022-03-04T04:47:32Z,4000000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M08.00S,2022-03-04T04:47:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.5880420499343,50.49019607843137,1610612747,92,67,2022-03-04T04:47:56Z,4010000,2.0,36.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M06.00S,2022-03-04T04:47:54.2Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,92,67,2022-03-04T04:47:54Z,4020000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,402.0,5.0,4.0,1.0,,,,
404,PT05M03.00S,2022-03-04T04:47:56.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,80.33837056504599,45.09803921568627,1610612747,92,67,2022-03-04T04:48:00Z,4030000,-25.0,132.0,1,right,MISS R. Westbrook 13' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,13.45,Missed,,,,,,,,,,,,,,,,,,,
405,PT05M00.00S,2022-03-04T04:47:59.7Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,92,67,2022-03-04T04:48:00Z,4040000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,404.0,3.0,3.0,0.0,,,,
406,PT04M51.00S,2022-03-04T04:48:08.7Z,3,REGULAR,2pt,Jump Shot,[],202694,23.176741130091983,67.8921568627451,1610612746,94,67,2022-03-04T04:54:24Z,4050000,-89.0,165.0,1,left,M. Morris Sr. 18' pullup Jump Shot (7 PTS) (R. Jackson 9 AST),"[202694, 202704]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,18.81,Made,7.0,R. Jackson,202704.0,9.0,,,,,,,,,,,,,,,
408,PT04M31.00S,2022-03-04T04:48:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,82.9664914586071,62.99019607843137,1610612747,94,69,2022-03-04T04:48:32Z,4070000,65.0,108.0,1,right,C. Anthony 12' pullup Jump Shot (13 PTS) (M. Monk 3 AST),"[2546, 1628370]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,12.57,Made,13.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,,
410,PT04M15.00S,2022-03-04T04:48:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,18.183311432325894,39.21568627450981,1610612746,94,69,2022-03-04T04:50:32Z,4090000,54.0,118.0,1,left,MISS M. Morris Sr. 13' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M14.00S,2022-03-04T04:48:47.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,94,69,2022-03-04T04:50:32Z,4100000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,
412,PT04M14.00S,2022-03-04T04:48:56.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,94,69,2022-03-04T04:48:56Z,4110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M14.00S,2022-03-04T04:48:56.8Z,3,REGULAR,substitution,out,[],201566,,,1610612747,94,69,2022-03-04T04:49:01Z,4120000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M14.00S,2022-03-04T04:48:56.8Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,94,69,2022-03-04T04:49:01Z,4130000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M14.00S,2022-03-04T04:48:56.8Z,3,REGULAR,substitution,in,[],201571,,,1610612747,94,69,2022-03-04T04:49:01Z,4140000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M14.00S,2022-03-04T04:48:56.8Z,3,REGULAR,substitution,in,[],203145,,,1610612747,94,69,2022-03-04T04:49:01Z,4150000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M10.00S,2022-03-04T04:49:15.7Z,3,REGULAR,turnover,out-of-bounds,[],203145,,,1610612747,94,69,2022-03-04T04:50:11Z,4160000,,,0,,K. Bazemore bad pass out-of-bounds TURNOVER (1 TO),[203145],1610612747.0,LAL,bad pass,,,Bazemore,K. Bazemore,,,,,,,,,,,201246.0,,,,,,,,,,,1.0,,,
418,PT04M02.00S,2022-03-04T04:49:33.9Z,3,REGULAR,foul,personal,['2freethrow'],2730,,,1610612746,94,69,2022-03-04T04:49:40Z,4170000,,,0,,D. Howard shooting personal FOUL (1 PF) (Zubac 2 FT),"[2730, 1627826]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,201246.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,,
420,PT04M02.00S,2022-03-04T04:49:58.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,95,69,2022-03-04T04:49:58Z,4190000,,,0,,I. Zubac Free Throw 1 of 2 (17 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
421,PT04M02.00S,2022-03-04T04:50:10.6Z,3,REGULAR,substitution,out,[],1628370,,,1610612746,95,69,2022-03-04T04:50:15Z,4200000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M02.00S,2022-03-04T04:50:10.6Z,3,REGULAR,substitution,in,[],201961,,,1610612746,95,69,2022-03-04T04:50:15Z,4210000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M02.00S,2022-03-04T04:50:28.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,96,69,2022-03-04T04:50:28Z,4220000,,,0,,I. Zubac Free Throw 2 of 2 (18 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
424,PT03M42.00S,2022-03-04T04:50:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203145,85.72601839684626,59.068627450980394,1610612747,96,69,2022-03-04T04:50:55Z,4230000,45.0,82.0,1,right,MISS K. Bazemore 9' fadeaway Shot,[203145],1610612747.0,LAL,fadeaway,,,Bazemore,K. Bazemore,,,,,9.34,Missed,,,,,,,,,,,,,,,,,,,
425,PT03M39.00S,2022-03-04T04:50:52.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,96,69,2022-03-04T04:50:55Z,4240000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,424.0,8.0,4.0,4.0,,,,
426,PT03M29.00S,2022-03-04T04:51:02.2Z,3,REGULAR,3pt,Jump Shot,[],202704,30.66688567674113,72.05882352941177,1610612746,96,69,2022-03-04T04:51:06Z,4250000,-110.0,236.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M28.00S,2022-03-04T04:51:03.2Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,96,69,2022-03-04T04:51:06Z,4260000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,426.0,3.0,2.0,1.0,,,,
428,PT03M18.00S,2022-03-04T04:51:14.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202694,22.651116951379763,70.09803921568627,1610612746,98,69,2022-03-04T04:51:18Z,4270000,-100.0,160.0,1,left,M. Morris Sr. 18' pullup Jump Shot (9 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,18.93,Made,9.0,,,,,,,,,,,,,,,,,,
429,PT02M57.00S,2022-03-04T04:51:37.6Z,3,REGULAR,foul,personal,[],1629611,,,1610612747,98,69,2022-03-04T04:52:57Z,4280000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 201961]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,2005.0,2.0,0.0,Ellington,201961.0,,,,,,,,,,
432,PT02M57.00S,2022-03-04T04:51:54.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,98,69,2022-03-04T04:51:57Z,4300000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M57.00S,2022-03-04T04:53:13.0Z,3,REGULAR,substitution,out,[],2546,,,1610612747,98,69,2022-03-04T04:53:20Z,4310000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M57.00S,2022-03-04T04:53:13.0Z,3,REGULAR,substitution,in,[],2544,,,1610612747,98,69,2022-03-04T04:53:20Z,4320000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M42.00S,2022-03-04T04:53:41.3Z,3,REGULAR,3pt,Jump Shot,[],2544,71.66557161629436,78.18627450980392,1610612747,98,69,2022-03-04T04:53:48Z,4330000,141.0,214.0,1,right,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
436,PT02M39.00S,2022-03-04T04:53:44.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,98,69,2022-03-04T04:53:48Z,4340000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,435.0,4.0,3.0,1.0,,,,
437,PT02M34.00S,2022-03-04T04:53:56.9Z,3,REGULAR,foul,personal,[],203145,,,1610612746,98,69,2022-03-04T04:54:08Z,4350000,,,0,,K. Bazemore personal FOUL (2 PF),"[203145, 1627826]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,2005.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,,
439,PT02M24.00S,2022-03-04T04:54:17.4Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,98,69,2022-03-04T04:54:22Z,4370000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 201571]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,1.0,Augustin,201571.0,
440,PT02M24.00S,2022-03-04T04:54:17.4Z,3,REGULAR,steal,,[],201571,,,1610612747,98,69,2022-03-04T04:54:19Z,4380000,,,0,,D. Augustin STEAL (2 STL),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M23.00S,2022-03-04T04:54:21.2Z,3,REGULAR,foul,personal,[],201587,,,1610612747,98,69,2022-03-04T04:54:32Z,4390000,,,0,,N. Batum take personal FOUL (1 PF),"[201587, 201571]",1610612746.0,LAC,take,,,Batum,N. Batum,,,,,,,,,,,201246.0,1.0,0.0,Augustin,201571.0,,,,,,,,,,
443,PT02M04.00S,2022-03-04T04:54:57.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612747,98,69,2022-03-04T04:55:04Z,4410000,,,0,,I. Zubac shooting personal FOUL (4 PF) (Howard 2 FT),"[1627826, 2730]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,2005.0,4.0,0.0,Howard,2730.0,,,,,,,,,,
445,PT02M04.00S,2022-03-04T04:55:24.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],2730,,,1610612747,98,69,2022-03-04T04:55:24Z,4430000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M04.00S,2022-03-04T04:55:24.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,98,69,2022-03-04T04:55:24Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,445.0,,,,,,,
447,PT02M04.00S,2022-03-04T04:55:41.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],2730,,,1610612747,98,70,2022-03-04T04:55:41Z,4450000,,,0,,D. Howard Free Throw 2 of 2 (2 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
448,PT01M54.00S,2022-03-04T04:55:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.539421813403408,51.71568627450981,1610612746,98,70,2022-03-04T04:56:01Z,4460000,-9.0,18.0,1,left,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M52.00S,2022-03-04T04:55:54.7Z,3,REGULAR,rebound,defensive,[],203145,,,1610612747,98,70,2022-03-04T04:56:01Z,4470000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,448.0,2.0,2.0,0.0,,,,
450,PT01M48.00S,2022-03-04T04:55:58.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201961,91.24507227332458,50.98039215686275,1610612747,98,72,2022-03-04T04:56:12Z,4480000,5.0,30.0,1,right,W. Ellington running Layup (2 PTS) (K. Bazemore 2 AST),"[201961, 203145]",1610612747.0,LAL,running,,,Ellington,W. Ellington,,,,,3.02,Made,2.0,K. Bazemore,203145.0,2.0,,,,,,,,,,,,,,,
452,PT01M29.00S,2022-03-04T04:56:18.3Z,3,REGULAR,foul,personal,['2freethrow'],201961,,,1610612746,98,72,2022-03-04T04:56:30Z,4500000,,,0,,W. Ellington shooting personal FOUL (1 PF) (Mann 2 FT),"[201961, 1629611]",1610612747.0,LAL,shooting,,,Ellington,W. Ellington,,,,,,,,,,,201246.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,
454,PT01M29.00S,2022-03-04T04:56:42.1Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,99,72,2022-03-04T04:56:42Z,4520000,,,0,,T. Mann Free Throw 1 of 2 (8 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
455,PT01M29.00S,2022-03-04T04:56:43.8Z,3,REGULAR,substitution,out,[],202704,,,1610612746,99,72,2022-03-04T04:56:48Z,4530000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M29.00S,2022-03-04T04:56:43.8Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,99,72,2022-03-04T04:56:48Z,4540000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M29.00S,2022-03-04T04:57:03.0Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,100,72,2022-03-04T04:57:03Z,4550000,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
458,PT01M19.00S,2022-03-04T04:57:18.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612747,100,72,2022-03-04T04:57:38Z,4560000,,,0,,T. Mann personal FOUL (3 PF) (James 2 FT),"[1629611, 2544]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,2005.0,3.0,0.0,James,2544.0,,,,,,,,,,
460,PT01M19.00S,2022-03-04T04:57:39.8Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,100,72,2022-03-04T04:57:39Z,4580000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT01M19.00S,2022-03-04T04:57:39.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,100,72,2022-03-04T04:57:39Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,
462,PT01M19.00S,2022-03-04T04:57:54.8Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,100,73,2022-03-04T04:57:54Z,4600000,,,0,,L. James Free Throw 2 of 2 (19 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
463,PT01M08.00S,2022-03-04T04:58:10.6Z,3,REGULAR,3pt,Jump Shot,[],202694,28.038764783180028,81.12745098039215,1610612746,103,73,2022-03-04T04:58:16Z,4610000,-156.0,211.0,1,left,M. Morris Sr. 26' 3PT  (12 PTS) (I. Zubac 2 AST),"[202694, 1627826]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,26.22,Made,12.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,,,
465,PT00M59.70S,2022-03-04T04:58:19.6Z,3,REGULAR,3pt,Jump Shot,[],2544,73.50525624178712,86.51960784313725,1610612747,103,76,2022-03-04T04:58:25Z,4630000,183.0,197.0,1,right,L. James 26' 3PT  (22 PTS) (D. Augustin 1 AST),"[2544, 201571]",1610612747.0,LAL,,,,James,L. James,,,,,26.83,Made,22.0,D. Augustin,201571.0,1.0,,,,,,,,,,,,,,,
