actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
281,PT04M13.00S,2022-03-30T02:54:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.933639947437584,48.0392156862745,1610612746,40,53,2022-03-30T02:54:37Z,2720000,10.0,22.0,1,left,MISS I. Zubac DUNK - blocked,"[1627826, 203497]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.42,Missed,,,,,,,,,,Gobert,203497.0,,,,,,,
282,PT04M13.00S,2022-03-30T02:54:32.7Z,2,REGULAR,block,,[],203497,,,1610612746,40,53,2022-03-30T02:54:34Z,2730000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M10.00S,2022-03-30T02:54:35.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,53,2022-03-30T02:54:35Z,2740000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,281.0,5.0,2.0,3.0,,,,,,,,,,,,,,
284,PT04M03.00S,2022-03-30T02:54:46.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,40,53,2022-03-30T02:54:52Z,2750000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,
285,PT03M53.00S,2022-03-30T02:55:08.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,71.00854139290408,79.41176470588235,1610612762,40,53,2022-03-30T02:56:26Z,2760000,147.0,220.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
286,PT03M50.00S,2022-03-30T02:55:11.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,40,53,2022-03-30T02:55:16Z,2770000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,,,
287,PT03M44.00S,2022-03-30T02:55:16.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,30.66688567674113,76.47058823529412,1610612746,43,53,2022-03-30T02:57:14Z,2780000,-132.0,236.0,1,left,L. Kennard 27' 3PT pullup (9 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,27.04,Made,,,,,9.0,,,,,,,,,,,,,
288,PT03M44.00S,2022-03-30T02:55:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,43,53,2022-03-30T02:55:25Z,2790000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M44.00S,2022-03-30T02:58:20.6Z,2,REGULAR,substitution,out,[],203903,,,1610612762,43,53,2022-03-30T02:58:55Z,2800000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M44.00S,2022-03-30T02:58:20.6Z,2,REGULAR,substitution,in,[],201144,,,1610612762,43,53,2022-03-30T02:58:55Z,2810000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M29.00S,2022-03-30T02:58:57.7Z,2,REGULAR,turnover,bad pass,[],200752,,,1610612762,43,53,2022-03-30T02:59:09Z,2820000,,,0,,R. Gay bad pass TURNOVER (1 TO),"[200752, 201587]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,1.0,,,,Batum,201587.0,,,,
292,PT03M29.00S,2022-03-30T02:58:57.7Z,2,REGULAR,steal,,[],201587,,,1610612746,43,53,2022-03-30T02:59:40Z,2830000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M21.00S,2022-03-30T02:59:06.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202704,7.539421813403408,52.205882352941174,1610612746,45,53,2022-03-30T02:59:13Z,2840000,-11.0,18.0,1,left,R. Jackson Hook (6 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,2.14,Made,,,,,6.0,,,,,,,,,,,,,
294,PT02M55.00S,2022-03-30T02:59:31.5Z,2,REGULAR,3pt,Jump Shot,[],200752,76.13337713534823,88.97058823529412,1610612762,45,56,2022-03-30T02:59:37Z,2850000,195.0,172.0,1,right,R. Gay 25' 3PT  (6 PTS) (D. Mitchell 4 AST),"[200752, 1628378]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.98,Made,,,,,6.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,
296,PT02M35.00S,2022-03-30T02:59:51.8Z,2,REGULAR,3pt,Jump Shot,[],1628379,24.096583442838366,90.93137254901961,1610612746,45,56,2022-03-30T02:59:57Z,2870000,-205.0,174.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
297,PT02M33.00S,2022-03-30T02:59:53.8Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,45,56,2022-03-30T02:59:57Z,2880000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT02M28.00S,2022-03-30T02:59:59.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,71.92838370565046,80.3921568627451,1610612762,45,56,2022-03-30T03:00:30Z,2890000,152.0,211.0,1,right,MISS M. Conley 26' running pullup 3PT,[201144],1610612762.0,UTA,running pullup,,,Conley,M. Conley,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
299,PT02M25.00S,2022-03-30T03:00:02.1Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,45,56,2022-03-30T03:00:30Z,2900000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,,,
300,PT02M18.00S,2022-03-30T03:00:08.4Z,2,REGULAR,3pt,Jump Shot,[],202694,31.84954007884363,27.450980392156865,1610612746,45,56,2022-03-30T03:00:17Z,2910000,113.0,247.0,1,left,MISS M. Morris Sr. 27' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2022-03-30T03:00:12.6Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,45,56,2022-03-30T03:00:12Z,2920000,,,0,,I. Zubac REBOUND (Off:4 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,300.0,6.0,2.0,4.0,,,,,,,,,,,,,,
302,PT02M12.00S,2022-03-30T03:00:15.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202704,33.295006570302235,67.64705882352942,1610612746,45,56,2022-03-30T03:00:19Z,2930000,-88.0,260.0,1,left,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
303,PT02M09.00S,2022-03-30T03:00:18.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,45,56,2022-03-30T03:00:19Z,2940000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,302.0,7.0,5.0,2.0,,,,,,,,,,,,,,
304,PT01M57.00S,2022-03-30T03:00:30.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,90.71944809461235,49.26470588235294,1610612762,45,56,2022-03-30T03:00:42Z,2950000,-4.0,35.0,1,right,MISS R. Gobert DUNK - blocked,"[203497, 201587]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.49,Missed,,,,,,,,,,Batum,201587.0,,,,,,,
305,PT01M57.00S,2022-03-30T03:00:30.5Z,2,REGULAR,block,,[],201587,,,1610612762,45,56,2022-03-30T03:00:37Z,2960000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M49.00S,2022-03-30T03:00:38.5Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,45,56,2022-03-30T03:00:42Z,2970000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,,,
307,PT01M47.00S,2022-03-30T03:00:40.3Z,2,REGULAR,3pt,Jump Shot,[],201587,17.920499342969777,95.83333333333333,1610612746,45,56,2022-03-30T03:00:47Z,2980000,-229.0,116.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
308,PT01M47.00S,2022-03-30T03:00:40.3Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,45,56,2022-03-30T03:00:47Z,2990000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT01M36.00S,2022-03-30T03:00:52.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,85.06898817345598,52.205882352941174,1610612762,45,58,2022-03-30T03:01:16Z,3000000,11.0,88.0,1,right,D. Mitchell 8' driving bank Hook (9 PTS),[1628378],1610612762.0,UTA,driving bank,,,Mitchell,D. Mitchell,,,,,8.86,Made,,,,,9.0,,,,,,,,,,,,,
310,PT01M36.00S,2022-03-30T03:01:01.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627826,,,1610612762,45,58,2022-03-30T03:01:09Z,3010000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1627826, 1628378]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Mitchell,1628378.0
312,PT01M36.00S,2022-03-30T03:01:21.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612762,45,58,2022-03-30T03:02:06Z,3030000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M36.00S,2022-03-30T03:01:21.0Z,2,REGULAR,substitution,in,[],202331,,,1610612762,45,58,2022-03-30T03:02:06Z,3040000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M36.00S,2022-03-30T03:01:43.4Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,45,59,2022-03-30T03:01:43Z,3050000,,,0,,D. Mitchell Free Throw 1 of 1 (10 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
315,PT01M20.00S,2022-03-30T03:02:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,9.116294349540084,49.01960784313726,1610612746,45,59,2022-03-30T03:02:07Z,3060000,5.0,33.0,1,left,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,3.36,Missed,,,,,,,,,,,,,,,,,,
316,PT01M18.00S,2022-03-30T03:02:06.0Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,45,59,2022-03-30T03:02:07Z,3070000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,315.0,2.0,1.0,1.0,,,,,,,,,,,,,,
317,PT01M11.00S,2022-03-30T03:02:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.11366622864652,49.754901960784316,1610612762,45,61,2022-03-30T03:03:25Z,3080000,-1.0,31.0,1,right,D. Mitchell driving Layup (12 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.1,Made,,,,,12.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
319,PT00M55.30S,2022-03-30T03:02:33.6Z,2,REGULAR,3pt,Jump Shot,[],202704,30.798291721419176,28.186274509803923,1610612746,48,61,2022-03-30T03:03:55Z,3100000,109.0,237.0,1,left,R. Jackson 26' 3PT pullup (9 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.09,Made,,,,,9.0,,,,,,,,,,,,,
320,PT00M32.60S,2022-03-30T03:02:58.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,72.05978975032852,76.22549019607843,1610612762,48,61,2022-03-30T03:03:26Z,3110000,131.0,210.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
321,PT00M31.60S,2022-03-30T03:02:59.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,48,61,2022-03-30T03:03:26Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
322,PT00M31.60S,2022-03-30T03:03:02.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,48,61,2022-03-30T03:03:12Z,3130000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M11.40S,2022-03-30T03:03:43.9Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,48,61,2022-03-30T03:03:47Z,3140000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1628378]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,1.0,,,,Mitchell,1628378.0,,,,
324,PT00M11.40S,2022-03-30T03:03:43.9Z,2,REGULAR,steal,,[],1628378,,,1610612762,48,61,2022-03-30T03:03:45Z,3150000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M04.40S,2022-03-30T03:03:56.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,68.38042049934297,41.17647058823529,1610612762,48,61,2022-03-30T03:04:50Z,3160000,-44.0,245.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
326,PT00M01.30S,2022-03-30T03:03:59.5Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,48,61,2022-03-30T03:04:12Z,3170000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,325.0,2.0,1.0,1.0,,,,,,,,,,,,,,
327,PT00M00.00S,2022-03-30T03:04:00.2Z,2,REGULAR,period,end,[],0,,,1610612746,48,61,2022-03-30T03:04:00Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-03-30T03:19:12.1Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,48,61,2022-03-30T03:20:16Z,3190000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-30T03:19:12.1Z,3,REGULAR,substitution,out,['startperiod'],200752,,,1610612746,48,61,2022-03-30T03:20:16Z,3200000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-30T03:19:12.1Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,48,61,2022-03-30T03:20:16Z,3210000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-30T03:19:12.1Z,3,REGULAR,substitution,in,['startperiod'],1627823,,,1610612746,48,61,2022-03-30T03:20:16Z,3220000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-30T03:20:51.0Z,3,REGULAR,period,start,[],0,,,1610612746,48,61,2022-03-30T03:20:51Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M42.00S,2022-03-30T03:21:08.8Z,3,REGULAR,3pt,Jump Shot,[],202704,84.4119579500657,97.30392156862744,1610612746,48,61,2022-03-30T03:21:16Z,3240000,237.0,94.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
334,PT11M39.00S,2022-03-30T03:21:11.8Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,48,61,2022-03-30T03:21:16Z,3250000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,,,,,,,
335,PT11M25.00S,2022-03-30T03:21:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.196452036793687,46.568627450980394,1610612762,48,63,2022-03-30T03:21:29Z,3260000,17.0,25.0,1,left,D. Mitchell driving Layup (14 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.99,Made,,,,,14.0,,,,,,,,,,,,,
336,PT11M07.00S,2022-03-30T03:21:42.3Z,3,REGULAR,2pt,Jump Shot,[],202331,84.01773981603154,80.14705882352942,1610612746,48,63,2022-03-30T03:21:46Z,3270000,151.0,98.0,1,right,MISS P. George 17' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,17.96,Missed,,,,,,,,,,,,,,,,,,
337,PT11M05.00S,2022-03-30T03:21:44.3Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612762,48,63,2022-03-30T03:21:46Z,3280000,,,0,,J. Hernangomez REBOUND (Off:1 Def:4),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT11M01.00S,2022-03-30T03:21:49.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627823,10.298948751642584,50.49019607843137,1610612762,48,65,2022-03-30T03:22:59Z,3290000,-2.0,44.0,1,left,J. Hernangomez running Layup (8 PTS) (D. Mitchell 5 AST),"[1627823, 1628378]",1610612762.0,UTA,running,,,Hernangomez,J. Hernangomez,,,,,4.44,Made,,,,,8.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,
340,PT10M44.00S,2022-03-30T03:22:19.1Z,3,REGULAR,3pt,Jump Shot,[],202704,94.66162943495401,96.32352941176471,1610612746,48,65,2022-03-30T03:22:26Z,3310000,232.0,-2.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
341,PT10M41.00S,2022-03-30T03:22:22.1Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,48,65,2022-03-30T03:22:26Z,3320000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,,
342,PT10M32.00S,2022-03-30T03:22:30.8Z,3,REGULAR,3pt,Jump Shot,[],1627823,11.48160315374507,3.9215686274509807,1610612762,48,65,2022-03-30T03:22:35Z,3330000,230.0,55.0,1,left,MISS J. Hernangomez 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,
343,PT10M30.00S,2022-03-30T03:22:33.0Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,48,65,2022-03-30T03:22:33Z,3340000,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,342.0,8.0,5.0,3.0,,,,,,,,,,,,,,
344,PT10M25.00S,2022-03-30T03:22:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,7.802233902759525,47.549019607843135,1610612762,48,67,2022-03-30T03:22:45Z,3350000,12.0,21.0,1,left,D. Mitchell Layup (16 PTS) (R. O'Neale 2 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,2.42,Made,,,,,16.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,
346,PT10M25.00S,2022-03-30T03:22:43.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,48,67,2022-03-30T03:22:43Z,3370000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M03.00S,2022-03-30T03:26:22.6Z,3,REGULAR,2pt,Jump Shot,[],202694,81.25821287779237,21.568627450980387,1610612746,48,67,2022-03-30T03:26:27Z,3380000,-142.0,124.0,1,right,MISS M. Morris Sr. 18' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,
348,PT10M00.00S,2022-03-30T03:26:25.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,48,67,2022-03-30T03:26:25Z,3390000,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,347.0,9.0,6.0,3.0,,,,,,,,,,,,,,
349,PT09M56.00S,2022-03-30T03:26:32.3Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612762,48,67,2022-03-30T03:26:38Z,3400000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Mitchell 2 FT),"[202704, 1628378]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Mitchell,1628378.0
351,PT09M56.00S,2022-03-30T03:27:04.0Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,48,68,2022-03-30T03:27:04Z,3420000,,,0,,D. Mitchell Free Throw 1 of 2 (17 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
352,PT09M56.00S,2022-03-30T03:27:26.8Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,48,69,2022-03-30T03:27:26Z,3430000,,,0,,D. Mitchell Free Throw 2 of 2 (18 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
353,PT09M33.00S,2022-03-30T03:27:51.4Z,3,REGULAR,2pt,Jump Shot,[],201587,86.25164257555848,23.039215686274503,1610612746,50,69,2022-03-30T03:27:57Z,3440000,-135.0,77.0,1,right,N. Batum 15' Jump Shot (8 PTS) (R. Jackson 2 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,15.51,Made,,,,,8.0,R. Jackson,202704.0,2.0,,,,,,,,,,
355,PT09M21.00S,2022-03-30T03:28:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,9.510512483574246,49.754901960784316,1610612762,50,71,2022-03-30T03:28:10Z,3460000,1.0,37.0,1,left,M. Conley floating Jump Shot (14 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,3.69,Made,,,,,14.0,R. Gobert,203497.0,1.0,,,,,,,,,,
356,PT09M09.00S,2022-03-30T03:28:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,87.0400788436268,37.254901960784316,1610612746,50,71,2022-03-30T03:28:20Z,3470000,-64.0,69.0,1,right,MISS R. Jackson 9' floating Shot,[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,9.41,Missed,,,,,,,,,,,,,,,,,,
357,PT09M07.00S,2022-03-30T03:28:16.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,50,71,2022-03-30T03:28:16Z,3480000,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,356.0,10.0,7.0,3.0,,,,,,,,,,,,,,
358,PT08M52.00S,2022-03-30T03:28:32.1Z,3,REGULAR,3pt,Jump Shot,[],1627823,13.32128777923785,3.1862745098039227,1610612762,50,74,2022-03-30T03:28:38Z,3490000,234.0,73.0,1,left,J. Hernangomez 24' 3PT  (11 PTS) (R. O'Neale 3 AST),"[1627823, 1626220]",1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,24.51,Made,,,,,11.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,
360,PT08M36.00S,2022-03-30T03:28:53.7Z,3,REGULAR,foul,personal,[],1626220,,,1610612746,50,74,2022-03-30T03:29:23Z,3510000,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1627826]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Zubac,1627826.0
362,PT08M31.00S,2022-03-30T03:29:19.2Z,3,REGULAR,foul,personal,['2freethrow'],1627823,,,1610612746,50,74,2022-03-30T03:29:42Z,3530000,,,0,,J. Hernangomez shooting personal FOUL (3 PF) (George 2 FT),"[1627823, 202331]",1610612762.0,UTA,shooting,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,1626301.0,,,3.0,0.0,George,202331.0
364,PT08M31.00S,2022-03-30T03:29:55.1Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,50,74,2022-03-30T03:29:55Z,3550000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Missed,,,,,,,,,,,,,,,,,,
365,PT08M31.00S,2022-03-30T03:29:55.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,50,74,2022-03-30T03:29:55Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,
366,PT08M31.00S,2022-03-30T03:30:08.4Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,50,74,2022-03-30T03:30:13Z,3570000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
