actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
442,PT02M05.00S,2021-11-15T04:14:51.1Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,66,70,2021-11-15T04:14:53Z,4410000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,441.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
443,PT02M03.00S,2021-11-15T04:14:52.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,5.831143232588701,53.67647058823529,1610612741,66,70,2021-11-15T04:15:26Z,4420000,-18.0,2.0,1,left,MISS A. Dosunmu running Layup - blocked,"[1630245, 201587]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.85,Missed,,,,,,,,,,,,,,,Batum,201587.0,,,
444,PT02M03.00S,2021-11-15T04:14:52.7Z,3,REGULAR,block,,[],201587,,,1610612741,66,70,2021-11-15T04:14:55Z,4430000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M00.00S,2021-11-15T04:14:55.7Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,66,70,2021-11-15T04:14:58Z,4440000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,443.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
446,PT02M00.00S,2021-11-15T04:14:56.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629750,7.670827858081481,53.431372549019606,1610612741,66,70,2021-11-15T04:15:31Z,4450000,-17.0,20.0,1,left,MISS J. Green putback Layup,[1629750],1610612741.0,CHI,putback,,,Green,J. Green,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,,
447,PT01M57.00S,2021-11-15T04:14:59.3Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,66,70,2021-11-15T04:15:31Z,4460000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,446.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
448,PT01M49.00S,2021-11-15T04:15:09.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612741,66,70,2021-11-15T04:15:15Z,4470000,,,0,,P. George shooting personal FOUL (2 PF) (Caruso 2 FT),"[202331, 1627936]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,1201.0,,2.0,1.0,Caruso,1627936.0,,,,,,,,
450,PT01M49.00S,2021-11-15T04:15:38.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627936,,,1610612741,66,71,2021-11-15T04:15:38Z,4490000,,,0,,A. Caruso Free Throw 1 of 2 (6 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
451,PT01M49.00S,2021-11-15T04:15:38.6Z,3,REGULAR,substitution,out,[],202331,,,1610612741,66,71,2021-11-15T04:15:42Z,4500000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M49.00S,2021-11-15T04:15:38.6Z,3,REGULAR,substitution,in,[],202339,,,1610612741,66,71,2021-11-15T04:15:42Z,4510000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M49.00S,2021-11-15T04:16:00.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627936,,,1610612741,66,72,2021-11-15T04:16:00Z,4520000,,,0,,A. Caruso Free Throw 2 of 2 (7 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
454,PT01M34.00S,2021-11-15T04:16:22.2Z,3,REGULAR,foul,personal,[],1627884,,,1610612746,66,72,2021-11-15T04:16:31Z,4530000,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1628392]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,200832.0,,2.0,0.0,Hartenstein,1628392.0,,,,,,,,
456,PT01M21.00S,2021-11-15T04:16:57.0Z,3,REGULAR,2pt,Jump Shot,[],1629611,88.74835742444152,78.67647058823529,1610612746,66,72,2021-11-15T04:17:02Z,4550000,143.0,53.0,1,right,MISS T. Mann 15' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,,
457,PT01M17.00S,2021-11-15T04:17:01.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,66,72,2021-11-15T04:17:02Z,4560000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,456.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
458,PT01M15.00S,2021-11-15T04:17:05.6Z,3,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,66,72,2021-11-15T04:17:12Z,4570000,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,200832.0,2.0,,,,,,,,,,,,
459,PT01M05.00S,2021-11-15T04:17:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202339,94.66162943495401,46.07843137254902,1610612746,68,72,2021-11-15T04:17:33Z,4580000,-20.0,-2.0,1,right,E. Bledsoe driving Layup (17 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.97,Made,,,,,17.0,,,,,,,,,,,,,,
460,PT01M05.00S,2021-11-15T04:17:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201942,,,1610612746,68,72,2021-11-15T04:17:38Z,4590000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Bledsoe 1 FT),"[201942, 202339]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,2005.0,,2.0,0.0,Bledsoe,202339.0,,,,,,,,
462,PT01M05.00S,2021-11-15T04:18:00.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202339,,,1610612746,69,72,2021-11-15T04:18:00Z,4610000,,,0,,E. Bledsoe Free Throw 1 of 1 (18 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
463,PT00M51.30S,2021-11-15T04:18:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612741,69,72,2021-11-15T04:18:44Z,4620000,,,0,,I. Hartenstein personal FOUL (1 PF) (DeRozan 2 FT),"[1628392, 201942]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,1201.0,,1.0,0.0,DeRozan,201942.0,,,,,,,,
465,PT00M51.30S,2021-11-15T04:18:45.1Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,69,73,2021-11-15T04:18:45Z,4640000,,,0,,D. DeRozan Free Throw 1 of 2 (25 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
466,PT00M51.30S,2021-11-15T04:18:59.9Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,69,74,2021-11-15T04:18:59Z,4650000,,,0,,D. DeRozan Free Throw 2 of 2 (26 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
467,PT00M40.40S,2021-11-15T04:19:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202339,93.34756898817345,46.07843137254902,1610612746,69,74,2021-11-15T04:19:16Z,4660000,-20.0,10.0,1,right,MISS E. Bledsoe driving Layup - blocked,"[202339, 1629750]",1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,2.2,Missed,,,,,,,,,,,,,,,Green,1629750.0,,,
468,PT00M40.40S,2021-11-15T04:19:12.5Z,3,REGULAR,block,,[],1629750,,,1610612746,69,74,2021-11-15T04:19:15Z,4670000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M37.10S,2021-11-15T04:19:15.8Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,69,74,2021-11-15T04:19:16Z,4680000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
470,PT00M35.10S,2021-11-15T04:19:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627936,5.962549277266746,46.07843137254902,1610612741,69,74,2021-11-15T04:19:24Z,4690000,20.0,4.0,1,left,MISS A. Caruso running Layup,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M33.00S,2021-11-15T04:19:19.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,69,74,2021-11-15T04:19:24Z,4700000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,470.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
472,PT00M31.40S,2021-11-15T04:19:24.7Z,3,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,69,74,2021-11-15T04:19:29Z,4710000,,,0,,N. Batum bad pass out-of-bounds TURNOVER (3 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,,,,,,,,2005.0,3.0,,,,,,,,,,,,
473,PT00M11.50S,2021-11-15T04:19:59.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,30.14126149802891,27.205882352941174,1610612741,69,77,2021-11-15T04:20:04Z,4720000,114.0,231.0,1,left,J. Green 25' 3PT  (7 PTS) (D. DeRozan 4 AST),"[1629750, 201942]",1610612741.0,CHI,,,,Green,J. Green,,,,,25.74,Made,,,,,7.0,,,,,,,D. DeRozan,201942.0,4.0,,,,,
475,PT00M05.60S,2021-11-15T04:20:12.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.82194480946123,49.50980392156863,1610612746,71,77,2021-11-15T04:20:16Z,4740000,-2.0,15.0,1,right,I. Hartenstein cutting DUNK (7 PTS) (E. Bledsoe 2 AST),"[1628392, 202339]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,1.52,Made,,,,,7.0,,,,,,,E. Bledsoe,202339.0,2.0,,,,,
477,PT00M00.80S,2021-11-15T04:20:22.7Z,3,REGULAR,foul,offensive,['inpenalty'],201942,,,1610612741,71,77,2021-11-15T04:20:34Z,4760000,,,0,,D. DeRozan charge offensive FOUL (3 PF),"[201942, 202339]",1610612741.0,CHI,charge,,,DeRozan,D. DeRozan,,,,,,,,,,,,2005.0,,3.0,0.0,Bledsoe,202339.0,,,,,,,,
479,PT00M00.80S,2021-11-15T04:20:22.7Z,3,REGULAR,turnover,offensive foul,[],201942,,,1610612741,71,77,2021-11-15T04:20:22Z,4780000,,,0,,D. DeRozan offensive foul TURNOVER (2 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,2005.0,2.0,,,,,,,,,,,,
480,PT00M00.60S,2021-11-15T04:20:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,88.09132720105124,50.98039215686275,1610612746,71,77,2021-11-15T04:21:18Z,4790000,5.0,59.0,1,right,MISS I. Hartenstein alley-oop Layup,[1628392],1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M00.10S,2021-11-15T04:20:50.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,71,77,2021-11-15T04:21:18Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,,
482,PT00M00.00S,2021-11-15T04:20:55.5Z,3,REGULAR,period,end,[],0,,,1610612746,71,77,2021-11-15T04:20:55Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-11-15T04:22:18.1Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,71,77,2021-11-15T04:23:30Z,4820000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-11-15T04:22:18.1Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,71,77,2021-11-15T04:23:30Z,4830000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-11-15T04:23:36.2Z,4,REGULAR,period,start,[],0,,,1610612741,71,77,2021-11-15T04:23:36Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M43.00S,2021-11-15T04:23:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,11.875821287779246,54.16666666666667,1610612741,71,77,2021-11-15T04:23:58Z,4850000,-21.0,59.0,1,left,MISS D. Jones Jr. 6' driving Layup,[1627884],1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,,
487,PT11M41.00S,2021-11-15T04:23:54.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,71,77,2021-11-15T04:23:58Z,4860000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
488,PT11M41.00S,2021-11-15T04:23:58.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,71,77,2021-11-15T04:23:58Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M26.00S,2021-11-15T04:24:20.6Z,4,REGULAR,turnover,bad pass,[],202339,,,1610612746,71,77,2021-11-15T04:24:24Z,4880000,,,0,,E. Bledsoe bad pass TURNOVER (4 TO),"[202339, 1627936]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,4.0,,,,,,,,,,Caruso,1627936.0,
490,PT11M26.00S,2021-11-15T04:24:20.6Z,4,REGULAR,steal,,[],1627936,,,1610612741,71,77,2021-11-15T04:24:23Z,4890000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M22.00S,2021-11-15T04:24:28.3Z,4,REGULAR,foul,personal,[],1628379,,,1610612741,71,77,2021-11-15T04:24:34Z,4900000,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1629750]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,2005.0,,1.0,0.0,Green,1629750.0,,,,,,,,
493,PT11M15.00S,2021-11-15T04:24:52.1Z,4,REGULAR,turnover,bad pass,[],1627884,,,1610612741,71,77,2021-11-15T04:24:55Z,4920000,,,0,,D. Jones Jr. bad pass TURNOVER (2 TO),"[1627884, 1628392]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,2.0,,,,,,,,,,Hartenstein,1628392.0,
494,PT11M15.00S,2021-11-15T04:24:52.1Z,4,REGULAR,steal,,[],1628392,,,1610612746,71,77,2021-11-15T04:24:54Z,4930000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M09.00S,2021-11-15T04:25:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612746,71,77,2021-11-15T04:25:06Z,4940000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (George 2 FT),"[1630245, 202331]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,200832.0,,2.0,0.0,George,202331.0,,,,,,,,
497,PT11M09.00S,2021-11-15T04:25:29.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202331,,,1610612746,72,77,2021-11-15T04:25:29Z,4960000,,,0,,P. George Free Throw 1 of 2 (21 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
498,PT11M09.00S,2021-11-15T04:25:50.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202331,,,1610612746,73,77,2021-11-15T04:25:50Z,4970000,,,0,,P. George Free Throw 2 of 2 (22 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
499,PT10M50.00S,2021-11-15T04:26:10.9Z,4,REGULAR,2pt,Jump Shot,[],1627936,21.20565045992116,71.81372549019608,1610612741,73,77,2021-11-15T04:26:15Z,4980000,-109.0,147.0,1,left,MISS A. Caruso 18' pullup Shot,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,18.29,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M46.00S,2021-11-15T04:26:14.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,73,77,2021-11-15T04:26:15Z,4990000,,,0,,P. George REBOUND (Off:0 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,499.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
501,PT10M35.00S,2021-11-15T04:26:26.2Z,4,REGULAR,3pt,Jump Shot,[],1629611,88.61695137976346,97.30392156862744,1610612746,76,77,2021-11-15T04:26:30Z,5000000,237.0,55.0,1,right,T. Mann 24' 3PT  (8 PTS) (P. George 4 AST),"[1629611, 202331]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,24.27,Made,,,,,8.0,,,,,,,P. George,202331.0,4.0,,,,,
503,PT10M08.00S,2021-11-15T04:26:53.2Z,4,REGULAR,3pt,Jump Shot,[],1627936,28.56438896189225,21.07843137254902,1610612741,76,77,2021-11-15T04:27:02Z,5020000,145.0,216.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
504,PT10M03.00S,2021-11-15T04:26:58.2Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,76,77,2021-11-15T04:27:02Z,5030000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
505,PT10M00.00S,2021-11-15T04:27:03.4Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],202331,91.90210249671485,31.617647058823522,1610612746,78,77,2021-11-15T04:29:01Z,5032500,-92.0,24.0,1,right,P. George 9' driving floating bank Jump Shot (24 PTS),[202331],1610612746.0,LAC,driving floating bank,,,George,P. George,,,,,9.49,Made,,,,,24.0,,,,,,,,,,,,,,
506,PT09M58.00S,2021-11-15T04:27:13.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,78,77,2021-11-15T04:28:53Z,5035000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M58.00S,2021-11-15T04:29:37.6Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,78,77,2021-11-15T04:29:51Z,5060000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M58.00S,2021-11-15T04:29:37.6Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,78,77,2021-11-15T04:29:51Z,5070000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M58.00S,2021-11-15T04:29:37.6Z,4,REGULAR,substitution,in,[],1628396,,,1610612741,78,77,2021-11-15T04:29:51Z,5080000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M58.00S,2021-11-15T04:29:37.6Z,4,REGULAR,substitution,in,[],203897,,,1610612741,78,77,2021-11-15T04:29:51Z,5090000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M44.00S,2021-11-15T04:30:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.619579500657039,46.32352941176471,1610612741,78,79,2021-11-15T04:30:20Z,5100000,18.0,10.0,1,left,D. DeRozan driving Layup (28 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,2.08,Made,,,,,28.0,,,,,,,,,,,,,,
512,PT09M26.00S,2021-11-15T04:30:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,93.74178712220763,45.58823529411765,1610612746,78,79,2021-11-15T04:30:39Z,5110000,-22.0,6.0,1,right,MISS I. Hartenstein floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,2.3,Missed,,,,,,,,,,,,,,,,,,,
513,PT09M24.00S,2021-11-15T04:30:35.9Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,78,79,2021-11-15T04:31:23Z,5120000,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,512.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
514,PT09M22.00S,2021-11-15T04:30:38.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,78,79,2021-11-15T04:31:12Z,5130000,0.0,0.0,1,right,MISS T. Mann tip DUNK,[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
515,PT09M21.00S,2021-11-15T04:30:39.6Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,78,79,2021-11-15T04:31:12Z,5140000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
516,PT09M21.00S,2021-11-15T04:30:43.8Z,4,REGULAR,foul,personal,[],203897,,,1610612746,78,79,2021-11-15T04:30:50Z,5150000,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1628379]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,200832.0,,1.0,0.0,Kennard,1628379.0,,,,,,,,
518,PT09M12.00S,2021-11-15T04:31:08.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202331,90.71944809461235,66.17647058823529,1610612746,78,79,2021-11-15T04:31:15Z,5170000,81.0,35.0,1,right,MISS P. George 8' driving bank Shot,[202331],1610612746.0,LAC,driving bank,,,George,P. George,,,,,8.8,Missed,,,,,,,,,,,,,,,,,,,
519,PT09M09.00S,2021-11-15T04:31:11.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,78,79,2021-11-15T04:31:15Z,5180000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,518.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
520,PT09M00.00S,2021-11-15T04:31:20.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,12.401445466491452,56.86274509803921,1610612741,78,81,2021-11-15T04:31:27Z,5190000,-34.0,64.0,1,left,T. Bradley 7' floating Jump Shot (4 PTS) (D. DeRozan 5 AST),"[1628396, 201942]",1610612741.0,CHI,floating,,,Bradley,T. Bradley,,,,,7.27,Made,,,,,4.0,,,,,,,D. DeRozan,201942.0,5.0,,,,,
522,PT08M40.00S,2021-11-15T04:31:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,89.27398160315374,54.90196078431372,1610612746,78,81,2021-11-15T04:31:51Z,5210000,25.0,48.0,1,right,MISS E. Bledsoe floating Shot - blocked,"[202339, 1628396]",1610612746.0,LAC,floating,,,Bledsoe,E. Bledsoe,,,,,5.42,Missed,,,,,,,,,,,,,,,Bradley,1628396.0,,,
523,PT08M40.00S,2021-11-15T04:31:40.0Z,4,REGULAR,block,,[],1628396,,,1610612746,78,81,2021-11-15T04:31:42Z,5220000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M37.00S,2021-11-15T04:31:43.0Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,78,81,2021-11-15T04:31:51Z,5230000,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,522.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
525,PT08M29.00S,2021-11-15T04:31:51.2Z,4,REGULAR,2pt,Jump Shot,[],201942,26.19908015768725,58.57843137254902,1610612741,78,83,2021-11-15T04:32:12Z,5240000,-43.0,194.0,1,left,D. DeRozan 19' pullup Jump Shot (30 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,19.85,Made,,,,,30.0,,,,,,,,,,,,,,
526,PT08M28.00S,2021-11-15T04:31:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,78,83,2021-11-15T04:31:57Z,5250000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M28.00S,2021-11-15T04:34:18.3Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,78,83,2021-11-15T04:34:33Z,5260000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M28.00S,2021-11-15T04:34:18.3Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,78,83,2021-11-15T04:34:33Z,5270000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M28.00S,2021-11-15T04:34:18.3Z,4,REGULAR,substitution,in,[],202704,,,1610612746,78,83,2021-11-15T04:34:33Z,5280000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
