actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT03M22.00S,2025-02-07T01:22:55.6Z,2,REGULAR,2pt,Jump Shot,[],204001,79.45137976346912,51.470588235294116,1610612738,44,60,2025-02-07T01:24:42Z,2470000,False,7.0,141.0,1,right,MISS K. Porziņģis 14' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.09,,,,,,,,
257,PT03M21.00S,2025-02-07T01:22:56.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,44,60,2025-02-07T01:23:43Z,2480000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Center,,,,,,,,256.0,2.0,0.0,2.0,,,,,,,,,
258,PT03M21.00S,2025-02-07T01:22:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628436,91.93495400788436,49.754901960784316,1610612738,46,60,2025-02-07T01:24:42Z,2490000,False,-1.0,23.0,1,right,L. Kornet tip Layup (3 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,2.33,,,,,,,,
263,PT03M21.00S,2025-02-07T01:23:16.3Z,2,REGULAR,violation,defensive goaltending,[],1641765,,,1610612738,46,60,2025-02-07T01:29:47Z,2495000,False,,,0,,O. Prosper defensive goaltending VIOLATION,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,1628487.0,,,,,,,,,,,,,,,,,,,
259,PT02M57.00S,2025-02-07T01:23:33.1Z,2,REGULAR,3pt,Jump Shot,[],203915,33.196452036793694,51.470588235294116,1610612742,46,63,2025-02-07T01:23:53Z,2500000,False,-7.0,260.0,1,left,S. Dinwiddie 25' 3PT  (13 PTS) (N. Marshall 2 AST),"[203915, 1630230]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,,,,,25.96,N. Marshall,1630230.0,2.0,,,,,
261,PT02M45.00S,2025-02-07T01:23:47.8Z,2,REGULAR,foul,personal,[],1641765,,,1610612738,46,63,2025-02-07T01:24:36Z,2520000,False,,,0,,O. Prosper personal FOUL (1 PF),"[1641765, 204001]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Right Center,1628487.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
264,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,46,63,2025-02-07T01:24:19Z,2540000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,46,63,2025-02-07T01:24:19Z,2550000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,out,[],1641765,,,1610612738,46,63,2025-02-07T01:24:19Z,2560000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,out,[],202691,,,1610612738,46,63,2025-02-07T01:24:19Z,2570000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,in,[],201143,,,1610612738,46,63,2025-02-07T01:24:19Z,2580000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,46,63,2025-02-07T01:24:19Z,2590000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612738,46,63,2025-02-07T01:24:19Z,2600000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M45.00S,2025-02-07T01:23:58.8Z,2,REGULAR,substitution,in,[],1629655,,,1610612738,46,63,2025-02-07T01:24:19Z,2610000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M42.00S,2025-02-07T01:24:20.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,76.2976346911958,9.803921568627452,1610612738,46,63,2025-02-07T01:27:39Z,2620000,False,-201.0,170.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.34,,,,,,,,
273,PT02M39.00S,2025-02-07T01:24:23.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,46,63,2025-02-07T01:27:39Z,2630000,False,,,0,,D. Gafford REBOUND (Off:1 Def:8),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,272.0,9.0,8.0,1.0,,,,,,,,,
292,PT02M22.00S,2025-02-07T01:24:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,12.171484888304862,52.450980392156865,1610612742,46,63,2025-02-07T01:28:39Z,2635000,False,-12.0,62.0,1,left,MISS M. Christie 6' floating Shot - blocked,"[1631108, 204001]",1610612742.0,DAL,floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.31,,,,,,,Porziņģis,204001.0
293,PT02M22.00S,2025-02-07T01:24:30.4Z,2,REGULAR,block,,[],204001,,,1610612742,46,63,2025-02-07T01:28:39Z,2637500,False,,,0,,K. Porziņģis BLOCK (2 BLK),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M21.00S,2025-02-07T01:24:31.4Z,2,REGULAR,rebound,offensive,[],1631108,,,1610612742,46,63,2025-02-07T01:28:39Z,2638750,False,,,0,,M. Christie REBOUND (Off:1 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,292.0,2.0,1.0,1.0,,,,,,,,,
274,PT02M17.00S,2025-02-07T01:24:40.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,9.543363994743759,95.34313725490196,1610612742,46,63,2025-02-07T01:28:39Z,2640000,False,-227.0,37.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.97,,,,,,,,
275,PT02M15.00S,2025-02-07T01:24:42.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,46,63,2025-02-07T01:24:45Z,2650000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,
276,PT02M10.00S,2025-02-07T01:24:48.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,71.96123521681997,80.88235294117648,1610612738,49,63,2025-02-07T01:25:37Z,2660000,False,154.0,211.0,1,right,J. Tatum 26' 3PT running pullup (8 PTS),[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,,26.15,,,,,,,,
277,PT01M52.00S,2025-02-07T01:25:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,12.565703022339028,36.029411764705884,1610612742,49,65,2025-02-07T01:25:55Z,2670000,False,70.0,66.0,1,left,S. Dinwiddie 9' driving Layup (15 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,15.0,,,,,9.59,,,,,,,,
278,PT01M38.00S,2025-02-07T01:25:19.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.20170827858082,75.73529411764706,1610612738,52,65,2025-02-07T01:25:22Z,2680000,False,129.0,237.0,1,right,J. Tatum 26' 3PT pullup (11 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,,26.97,,,,,,,,
279,PT01M21.00S,2025-02-07T01:25:36.2Z,2,REGULAR,2pt,Jump Shot,[],1630230,20.844283837056505,59.55882352941176,1610612742,52,67,2025-02-07T01:25:39Z,2690000,False,-48.0,143.0,1,left,N. Marshall 15' pullup Jump Shot (8 PTS) (K. Irving 2 AST),"[1630230, 202681]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,Made,8.0,,,,,15.12,K. Irving,202681.0,2.0,,,,,
281,PT01M07.00S,2025-02-07T01:25:50.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.38042049934296,49.50980392156863,1610612738,54,67,2025-02-07T01:25:59Z,2710000,False,-2.0,10.0,1,right,K. Porziņģis cutting DUNK (12 PTS) (J. Tatum 3 AST),"[204001, 1628369]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,1.0,J. Tatum,1628369.0,3.0,,,,,
283,PT00M38.90S,2025-02-07T01:26:19.0Z,2,REGULAR,2pt,Jump Shot,[],202681,13.61695137976347,81.86274509803921,1610612742,54,67,2025-02-07T01:26:25Z,2730000,False,-159.0,75.0,1,left,MISS K. Irving 17' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,,,,17.63,,,,,,,,
284,PT00M37.80S,2025-02-07T01:26:20.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,54,67,2025-02-07T01:26:25Z,2740000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left,,,,,,,,283.0,4.0,4.0,0.0,,,,,,,,,
285,PT00M31.20S,2025-02-07T01:26:27.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,67.23061760840999,20.833333333333336,1610612738,54,67,2025-02-07T01:26:36Z,2750000,False,-146.0,256.0,1,right,MISS D. White 29' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,29.42,,,,,,,,
286,PT00M29.00S,2025-02-07T01:26:29.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,54,67,2025-02-07T01:26:36Z,2760000,False,,,0,,D. Gafford REBOUND (Off:1 Def:9),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,285.0,10.0,9.0,1.0,,,,,,,,,
287,PT00M06.40S,2025-02-07T01:26:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,14.536793692509855,62.254901960784316,1610612742,54,67,2025-02-07T01:26:58Z,2770000,False,-61.0,84.0,1,left,MISS K. Irving 10' driving floating Shot,[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,10.41,,,,,,,,
288,PT00M05.50S,2025-02-07T01:26:53.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,54,67,2025-02-07T01:26:58Z,2780000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,287.0,5.0,5.0,0.0,,,,,,,,,
289,PT00M00.20S,2025-02-07T01:26:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628401,93.51182654402102,62.745098039215684,1610612738,56,67,2025-02-07T01:27:06Z,2790000,False,64.0,8.0,1,right,D. White 6' running Layup (13 PTS) (A. Horford 1 AST),"[1628401, 201143]",1610612738.0,BOS,running,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,6.43,A. Horford,201143.0,1.0,,,,,
290,PT00M00.00S,2025-02-07T01:27:06.0Z,2,REGULAR,period,end,[],0,,,1610612742,56,67,2025-02-07T01:27:06Z,2800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,56,67,2025-02-07T01:43:25Z,2810000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612742,56,67,2025-02-07T01:43:25Z,2820000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,56,67,2025-02-07T01:43:25Z,2830000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,in,['startperiod'],203957,,,1610612742,56,67,2025-02-07T01:43:25Z,2840000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,56,67,2025-02-07T01:43:25Z,2850000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2025-02-07T01:42:56.6Z,3,REGULAR,substitution,in,['startperiod'],1630556,,,1610612742,56,67,2025-02-07T01:43:25Z,2860000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2025-02-07T01:43:44.3Z,3,REGULAR,period,start,[],0,,,1610612742,56,67,2025-02-07T01:43:44Z,2870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M49.00S,2025-02-07T01:43:54.9Z,3,REGULAR,2pt,Jump Shot,[],202691,92.32917214191852,74.01960784313727,1610612742,56,69,2025-02-07T01:44:00Z,2880000,False,120.0,20.0,1,right,K. Thompson 12' fadeaway Jump Shot (25 PTS) (D. Exum 4 AST),"[202691, 203957]",1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,Made,25.0,,,,,12.17,D. Exum,203957.0,4.0,,,,,
304,PT11M24.00S,2025-02-07T01:44:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,11.908672798948752,55.63725490196079,1610612738,56,69,2025-02-07T01:44:26Z,2900000,False,-28.0,59.0,1,left,MISS K. Porziņģis 6' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.58,,,,,,,,
305,PT11M23.00S,2025-02-07T01:44:19.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,56,69,2025-02-07T01:44:26Z,2910000,False,,,0,,D. Gafford REBOUND (Off:1 Def:10),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,304.0,11.0,10.0,1.0,,,,,,,,,
306,PT11M04.00S,2025-02-07T01:44:39.9Z,3,REGULAR,3pt,Jump Shot,[],203957,71.43561103810775,21.568627450980394,1610612742,56,72,2025-02-07T01:44:44Z,2920000,False,-142.0,216.0,1,right,D. Exum 25' 3PT step back (9 PTS),[203957],1610612742.0,DAL,step back,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,25.86,,,,,,,,
307,PT10M39.00S,2025-02-07T01:45:04.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,34.37910643889619,58.333333333333336,1610612738,56,72,2025-02-07T01:45:12Z,2930000,False,-42.0,271.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.39,,,,,,,,
308,PT10M37.00S,2025-02-07T01:45:06.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,56,72,2025-02-07T01:45:12Z,2940000,False,,,0,,D. Gafford REBOUND (Off:1 Def:11),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,307.0,12.0,11.0,1.0,,,,,,,,,
309,PT10M24.00S,2025-02-07T01:45:19.7Z,3,REGULAR,3pt,Jump Shot,[],203957,70.77858081471747,77.20588235294117,1610612742,56,72,2025-02-07T01:45:27Z,2950000,False,136.0,222.0,1,right,MISS D. Exum 26' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.05,,,,,,,,
310,PT10M22.00S,2025-02-07T01:45:21.7Z,3,REGULAR,rebound,offensive,[],202681,,,1610612742,56,72,2025-02-07T01:45:27Z,2960000,False,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,
311,PT10M19.00S,2025-02-07T01:45:24.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,75.24638633377135,86.02941176470588,1610612742,56,72,2025-02-07T01:45:33Z,2970000,False,180.0,180.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.48,,,,,,,,
312,PT10M18.00S,2025-02-07T01:45:25.0Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,56,72,2025-02-07T01:45:33Z,2980000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,311.0,1.0,1.0,0.0,,,,,,,,,
313,PT10M11.00S,2025-02-07T01:45:35.8Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612738,56,72,2025-02-07T01:46:19Z,2990000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Brown 2 FT),"[1629655, 1627759]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1146.0,2.0,1.0,Brown,1627759.0,,,,,,,,,,,,,,,
315,PT10M11.00S,2025-02-07T01:46:13.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,57,72,2025-02-07T01:46:46Z,3010000,False,,,0,,J. Brown Free Throw 1 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
316,PT10M11.00S,2025-02-07T01:46:13.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,58,72,2025-02-07T01:46:46Z,3020000,False,,,0,,J. Brown Free Throw 2 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
317,PT09M57.00S,2025-02-07T01:46:55.9Z,3,REGULAR,3pt,Jump Shot,[],202681,70.38436268068331,19.852941176470587,1610612742,58,75,2025-02-07T01:47:00Z,3030000,False,-151.0,226.0,1,right,K. Irving 27' 3PT  (7 PTS) (D. Exum 5 AST),"[202681, 203957]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,,27.16,D. Exum,203957.0,5.0,,,,,
319,PT09M37.00S,2025-02-07T01:47:56.3Z,3,REGULAR,jumpball,recovered,[],201143,,,1610612738,58,75,2025-02-07T01:50:04Z,3050000,False,,,0,,Jump Ball D. White vs. D. Gafford: Tip to A. Horford,"[201143, 1628401, 1629655]",1610612738.0,BOS,heldball,A. Horford,201143.0,Horford,A. Horford,White,1628401.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
322,PT09M35.00S,2025-02-07T01:47:57.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.327858081471746,55.63725490196079,1610612738,58,75,2025-02-07T01:48:08Z,3080000,False,-28.0,261.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.23,,,,,,,,
323,PT09M34.00S,2025-02-07T01:47:58.8Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,58,75,2025-02-07T01:48:08Z,3090000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,
324,PT09M27.00S,2025-02-07T01:48:05.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629655,93.9060446780552,51.71568627450981,1610612742,58,77,2025-02-07T01:48:13Z,3100000,False,9.0,5.0,1,right,D. Gafford running DUNK (6 PTS) (K. Thompson 3 AST),"[1629655, 202691]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,0.98,K. Thompson,202691.0,3.0,,,,,
326,PT09M27.00S,2025-02-07T01:48:10.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,77,2025-02-07T01:48:10Z,3120000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT09M20.00S,2025-02-07T01:51:40.5Z,3,REGULAR,2pt,Jump Shot,[],1627759,21.76412614980289,57.35294117647059,1610612738,60,77,2025-02-07T01:51:44Z,3130000,False,-37.0,152.0,1,left,J. Brown 15' pullup Jump Shot (15 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,Made,15.0,,,,,15.65,,,,,,,,
328,PT09M01.00S,2025-02-07T01:52:01.3Z,3,REGULAR,2pt,Jump Shot,[],202691,82.7365308804205,85.7843137254902,1610612742,60,77,2025-02-07T01:52:47Z,3140000,False,179.0,110.0,1,right,MISS K. Thompson 20' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,20.99,,,,,,,,
329,PT09M00.00S,2025-02-07T01:52:02.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,60,77,2025-02-07T01:52:33Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,328.0,,,,,,,,,,,,
331,PT08M54.00S,2025-02-07T01:52:30.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203957,68.01905387647832,68.62745098039215,1610612742,60,77,2025-02-07T01:53:05Z,3170000,False,93.0,248.0,1,right,MISS D. Exum 26' pullup 3PT,[203957],1610612742.0,DAL,pullup,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.5,,,,,,,,
332,PT08M51.00S,2025-02-07T01:52:33.5Z,3,REGULAR,rebound,offensive,[],202681,,,1610612742,60,77,2025-02-07T01:52:42Z,3180000,False,,,0,,K. Irving REBOUND (Off:2 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,331.0,3.0,1.0,2.0,,,,,,,,,
333,PT08M50.00S,2025-02-07T01:52:35.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,83.39356110381078,31.127450980392158,1610612742,60,79,2025-02-07T01:53:04Z,3190000,False,-94.0,104.0,1,right,K. Irving 14' Jump Shot (9 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,Made,9.0,,,,,14.02,,,,,,,,
334,PT08M30.00S,2025-02-07T01:52:58.3Z,3,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,60,79,2025-02-07T01:53:09Z,3200000,False,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,bad pass,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,1628487.0,,,,,,,,,,,,,,,1.0,,,,
335,PT08M17.00S,2025-02-07T01:53:15.7Z,3,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612742,60,79,2025-02-07T01:53:25Z,3210000,False,,,0,,D. White shooting personal FOUL (2 PF) (Irving 2 FT),"[1628401, 202681]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,8-16 Right,1628487.0,2.0,0.0,Irving,202681.0,,,,,,,,,,,,,,,
337,PT08M17.00S,2025-02-07T01:53:56.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202681,,,1610612742,60,80,2025-02-07T01:53:56Z,3230000,False,,,0,,K. Irving Free Throw 1 of 2 (10 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
338,PT08M17.00S,2025-02-07T01:54:21.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202681,,,1610612742,60,81,2025-02-07T01:54:21Z,3240000,False,,,0,,K. Irving Free Throw 2 of 2 (11 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
