actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT11M03.00S,2025-03-02T18:43:33.7Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612743,34,23,2025-03-02T18:43:41Z,1690000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Jordan 2 FT),"[1629674, 201599]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Jordan,201599.0
178,PT11M03.00S,2025-03-02T18:43:59.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,34,24,2025-03-02T18:44:26Z,1710000,False,,,0,,D. Jordan Free Throw 1 of 2 (1 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
179,PT11M03.00S,2025-03-02T18:43:59.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,34,24,2025-03-02T18:44:26Z,1720000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT11M03.00S,2025-03-02T18:43:59.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,24,2025-03-02T18:44:26Z,1730000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,
181,PT10M51.00S,2025-03-02T18:44:32.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.33311432325887,76.7156862745098,1610612738,34,24,2025-03-02T18:45:42Z,1740000,False,134.0,236.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
182,PT10M48.00S,2025-03-02T18:44:35.8Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,34,24,2025-03-02T18:44:42Z,1750000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,181.0,3.0,2.0,1.0,,,,,,,,
183,PT10M45.00S,2025-03-02T18:44:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,66.3107752956636,25.49019607843137,1610612738,37,24,2025-03-02T18:44:44Z,1760000,False,-123.0,264.0,1,right,S. Hauser 29' 3PT  (3 PTS) (N. Queta 1 AST),"[1630573, 1629674]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,29.12,Made,3.0,N. Queta,1629674.0,1.0,,,,,,,,,,,,,,
185,PT10M23.00S,2025-03-02T18:45:00.8Z,2,REGULAR,3pt,Jump Shot,[],1631128,9.411957950065702,1.9607843137254901,1610612743,37,24,2025-03-02T18:45:06Z,1780000,False,240.0,36.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
186,PT10M22.00S,2025-03-02T18:45:01.8Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,37,24,2025-03-02T18:45:06Z,1790000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,
187,PT10M11.00S,2025-03-02T18:45:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,87.99277266754271,52.94117647058824,1610612738,37,24,2025-03-02T18:45:20Z,1800000,False,15.0,60.0,1,right,MISS T. Craig 6' cutting Layup,[1628470],1610612738.0,BOS,cutting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
188,PT10M10.00S,2025-03-02T18:45:15.0Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,37,24,2025-03-02T18:45:20Z,1810000,False,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,
189,PT10M01.00S,2025-03-02T18:45:25.0Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612743,37,24,2025-03-02T18:45:38Z,1820000,False,,,0,,T. Craig shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628470, 1629008]",1610612738.0,BOS,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,,,,1.0,0.0,Porter Jr.,1629008.0
191,PT10M01.00S,2025-03-02T18:45:50.5Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,37,25,2025-03-02T18:46:13Z,1840000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (5 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
192,PT10M01.00S,2025-03-02T18:45:50.5Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,37,25,2025-03-02T18:46:13Z,1850000,False,,,0,,MISS M. Porter Jr. Free Throw 2 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT10M01.00S,2025-03-02T18:45:50.5Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612738,37,25,2025-03-02T18:46:13Z,1860000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,
194,PT09M44.00S,2025-03-02T18:46:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,91.80354796320631,36.76470588235294,1610612738,39,25,2025-03-02T18:46:28Z,1870000,False,-66.0,25.0,1,right,J. Tatum 7' fadeaway Jump Shot (6 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,6.0,,,,,,,,,,,,,,,,,
195,PT09M32.00S,2025-03-02T18:46:38.6Z,2,REGULAR,violation,kicked ball,[],1630573,,,1610612743,39,25,2025-03-02T18:46:45Z,1880000,False,,,0,,S. Hauser kicked ball VIOLATION,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,
196,PT09M25.00S,2025-03-02T18:47:00.2Z,2,REGULAR,2pt,Jump Shot,[],1631124,11.038107752956636,68.40533088235294,1610612743,39,27,2025-03-02T18:47:05Z,1890000,False,-92.0,51.0,1,left,J. Strawther 10' driving floating bank Jump Shot (2 PTS) (C. Braun 1 AST),"[1631124, 1631128]",1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Left,10.53,Made,2.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
198,PT09M04.00S,2025-03-02T18:47:20.4Z,2,REGULAR,3pt,Jump Shot,[],1628470,90.48948751642575,4.6568627450980395,1610612738,39,27,2025-03-02T18:47:27Z,1910000,False,-227.0,37.0,1,right,MISS T. Craig 3PT,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
199,PT09M03.00S,2025-03-02T18:47:21.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,39,27,2025-03-02T18:47:27Z,1920000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
200,PT08M48.00S,2025-03-02T18:47:36.7Z,2,REGULAR,3pt,Jump Shot,[],201566,11.777266754270697,4.166666666666666,1610612743,39,27,2025-03-02T18:47:43Z,1930000,False,229.0,58.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
201,PT08M46.00S,2025-03-02T18:47:38.7Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,39,27,2025-03-02T18:47:43Z,1940000,False,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,,,200.0,3.0,1.0,2.0,,,,,,,,
202,PT08M45.00S,2025-03-02T18:47:41.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631124,33.85348226018397,28.921568627450984,1610612743,39,27,2025-03-02T18:47:47Z,1950000,False,105.0,266.0,1,left,MISS J. Strawther 28' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,28.58,Missed,,,,,,,,,,,,,,,,,,
203,PT08M44.00S,2025-03-02T18:47:42.3Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612738,39,27,2025-03-02T18:47:47Z,1960000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,
204,PT08M35.00S,2025-03-02T18:47:49.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,71.17279894875165,82.59803921568627,1610612738,42,27,2025-03-02T18:47:53Z,1970000,False,163.0,218.0,1,right,P. Pritchard 27' 3PT running pullup (9 PTS) (J. Tatum 4 AST),"[1630202, 1628369]",1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.26,Made,9.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
206,PT08M34.00S,2025-03-02T18:47:57.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,42,27,2025-03-02T18:47:57Z,1990000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M34.00S,2025-03-02T18:48:46.5Z,2,REGULAR,substitution,out,[],201566,,,1610612743,42,27,2025-03-02T18:51:14Z,2000000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M34.00S,2025-03-02T18:48:46.5Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,42,27,2025-03-02T18:51:14Z,2010000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M20.00S,2025-03-02T18:51:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.863994743758213,40.931372549019606,1610612743,42,27,2025-03-02T18:51:48Z,2020000,False,45.0,3.0,1,left,MISS J. Murray driving reverse Layup,[1627750],1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
210,PT08M18.00S,2025-03-02T18:51:43.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,42,27,2025-03-02T18:51:48Z,2030000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,209.0,4.0,3.0,1.0,,,,,,,,
211,PT08M05.00S,2025-03-02T18:51:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.03547963206307,54.49601715686274,1610612738,42,27,2025-03-02T18:52:09Z,2040000,False,22.0,13.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
212,PT08M04.00S,2025-03-02T18:51:59.8Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,42,27,2025-03-02T18:52:09Z,2050000,False,,,0,,N. Queta REBOUND (Off:2 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,211.0,5.0,3.0,2.0,,,,,,,,
213,PT08M04.00S,2025-03-02T18:52:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,92.06636005256242,46.568627450980394,1610612738,44,27,2025-03-02T18:52:17Z,2060000,False,-17.0,22.0,1,right,N. Queta tip Layup (4 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.8,Made,4.0,,,,,,,,,,,,,,,,,
214,PT07M42.00S,2025-03-02T18:52:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612743,44,27,2025-03-02T18:52:33Z,2070000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Strawther 2 FT),"[1629674, 1631124]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,,,3.0,0.0,Strawther,1631124.0
216,PT07M42.00S,2025-03-02T18:52:50.4Z,2,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,44,28,2025-03-02T18:52:50Z,2090000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
217,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,out,[],1628470,,,1610612743,44,28,2025-03-02T18:53:05Z,2100000,False,,,0,,SUB out: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,out,[],1629674,,,1610612743,44,28,2025-03-02T18:53:05Z,2110000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,out,[],201599,,,1610612743,44,28,2025-03-02T18:53:05Z,2120000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,in,[],1628436,,,1610612743,44,28,2025-03-02T18:53:05Z,2130000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,in,[],201143,,,1610612743,44,28,2025-03-02T18:53:05Z,2140000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M42.00S,2025-03-02T18:52:51.2Z,2,REGULAR,substitution,in,[],203999,,,1610612743,44,28,2025-03-02T18:53:05Z,2150000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M42.00S,2025-03-02T18:53:11.2Z,2,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,44,29,2025-03-02T18:53:11Z,2160000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
225,PT07M22.00S,2025-03-02T18:53:50.8Z,2,REGULAR,3pt,Jump Shot,[],1630573,95.22010512483574,94.36274509803921,1610612738,47,29,2025-03-02T18:53:54Z,2180000,False,222.0,-8.0,1,right,S. Hauser 3PT  (6 PTS) (L. Kornet 2 AST),"[1630573, 1628436]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,22.19,Made,6.0,L. Kornet,1628436.0,2.0,,,,,,,,,,,,,,
227,PT07M01.00S,2025-03-02T18:54:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,5.781865965834428,50.90762867647059,1610612743,47,31,2025-03-02T18:54:17Z,2200000,False,-5.0,2.0,1,left,C. Braun cutting DUNK (7 PTS) (M. Porter Jr. 2 AST),"[1631128, 1629008]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.48,Made,7.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,,,
229,PT06M45.00S,2025-03-02T18:54:27.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,91.40932982917214,61.76470588235294,1610612738,49,31,2025-03-02T18:54:34Z,2220000,False,59.0,28.0,1,right,A. Horford 6' turnaround bank Hook (9 PTS) (P. Pritchard 2 AST),"[201143, 1630202]",1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,9.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
230,PT06M21.00S,2025-03-02T18:54:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.521024967148489,43.872549019607845,1610612743,49,33,2025-03-02T18:54:55Z,2230000,False,31.0,9.0,1,left,M. Porter Jr. cutting Layup (7 PTS) (N. Jokić 3 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.18,Made,7.0,N. Jokić,203999.0,3.0,,,,,,,,,,,,,,
232,PT06M02.00S,2025-03-02T18:55:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201143,91.80354796320631,53.92156862745098,1610612738,51,33,2025-03-02T18:55:22Z,2250000,False,20.0,25.0,1,right,A. Horford cutting Layup (11 PTS) (L. Kornet 3 AST),"[201143, 1628436]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.14,Made,11.0,L. Kornet,1628436.0,3.0,,,,,,,,,,,,,,
234,PT06M02.00S,2025-03-02T18:55:16.4Z,2,REGULAR,violation,defensive goaltending,[],1629008,,,1610612738,51,33,2025-03-02T18:55:22Z,2270000,False,,,0,,M. Porter Jr. defensive goaltending VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,
235,PT05M49.00S,2025-03-02T18:55:33.1Z,2,REGULAR,3pt,Jump Shot,[],1627750,32.802233902759525,65.44117647058823,1610612743,51,33,2025-03-02T18:55:40Z,2280000,False,-77.0,256.0,1,left,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
236,PT05M48.00S,2025-03-02T18:55:34.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,33,2025-03-02T18:55:40Z,2290000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,
237,PT05M24.00S,2025-03-02T18:55:57.6Z,2,REGULAR,2pt,Jump Shot,[],1628369,83.26215505913272,31.372549019607842,1610612738,51,33,2025-03-02T18:56:04Z,2300000,False,-93.0,105.0,1,right,MISS J. Tatum 14' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,14.02,Missed,,,,,,,,,,,,,,,,,,
238,PT05M23.00S,2025-03-02T18:55:58.6Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,51,33,2025-03-02T18:56:04Z,2310000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,
239,PT05M19.00S,2025-03-02T18:56:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1631124,,,1610612743,51,33,2025-03-02T18:56:13Z,2320000,False,,,0,,J. Strawther bad pass out-of-bounds TURNOVER (1 TO),[1631124],1610612743.0,DEN,bad pass,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628172.0,1.0,,,,,,
240,PT05M19.00S,2025-03-02T18:56:11.6Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,51,33,2025-03-02T18:56:17Z,2330000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M19.00S,2025-03-02T18:56:11.6Z,2,REGULAR,substitution,out,[],1629008,,,1610612738,51,33,2025-03-02T18:56:17Z,2340000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M19.00S,2025-03-02T18:56:11.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,51,33,2025-03-02T18:56:17Z,2350000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M19.00S,2025-03-02T18:56:11.6Z,2,REGULAR,substitution,in,[],1630192,,,1610612738,51,33,2025-03-02T18:56:17Z,2360000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M05.00S,2025-03-02T18:56:37.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,72.7496714848883,82.59803921568627,1610612738,51,33,2025-03-02T18:56:44Z,2370000,False,163.0,204.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
246,PT05M04.00S,2025-03-02T18:56:38.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,51,33,2025-03-02T18:56:44Z,2380000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,245.0,6.0,4.0,2.0,,,,,,,,
247,PT04M55.00S,2025-03-02T18:56:45.1Z,2,REGULAR,2pt,Jump Shot,[],1631124,17.427726675427067,33.82352941176471,1610612743,51,33,2025-03-02T18:56:50Z,2390000,False,81.0,111.0,1,left,MISS J. Strawther 13' driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,13.76,Missed,,,,,,,,,,,,,,,,,,
248,PT04M54.00S,2025-03-02T18:56:46.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,51,33,2025-03-02T18:56:50Z,2400000,False,,,0,,N. Jokić REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,,,247.0,7.0,4.0,3.0,,,,,,,,
249,PT04M44.00S,2025-03-02T18:56:56.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,32.670827858081466,58.82352941176471,1610612743,51,33,2025-03-02T18:57:03Z,2410000,False,-44.0,255.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
250,PT04M43.00S,2025-03-02T18:56:57.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,33,2025-03-02T18:57:03Z,2420000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,249.0,4.0,4.0,0.0,,,,,,,,
251,PT04M32.00S,2025-03-02T18:57:07.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.62483574244416,26.225490196078432,1610612738,51,33,2025-03-02T18:57:14Z,2430000,False,-119.0,252.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
252,PT04M31.00S,2025-03-02T18:57:08.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,51,33,2025-03-02T18:57:14Z,2440000,False,,,0,,N. Jokić REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,251.0,8.0,5.0,3.0,,,,,,,,
253,PT04M15.00S,2025-03-02T18:57:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.57030223390276,52.71905637254902,1610612743,51,35,2025-03-02T18:57:29Z,2450000,False,-14.0,9.0,1,left,C. Braun driving Layup (9 PTS),[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.65,Made,9.0,,,,,,,,,,,,,,,,,
254,PT03M58.00S,2025-03-02T18:57:42.9Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612738,51,35,2025-03-02T18:57:55Z,2460000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Horford 2 FT),"[1630192, 201143]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Horford,201143.0
256,PT03M58.00S,2025-03-02T18:58:10.4Z,2,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,52,35,2025-03-02T18:58:10Z,2480000,False,,,0,,A. Horford Free Throw 1 of 2 (12 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
257,PT03M58.00S,2025-03-02T18:58:12.0Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,52,35,2025-03-02T18:58:17Z,2490000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
