actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
333,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612738,66,47,2025-02-13T01:22:09Z,3190000,False,,,0,,SUB out: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,out,['startperiod'],1642264,,,1610612738,66,47,2025-02-13T01:22:09Z,3200000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612738,66,47,2025-02-13T01:22:09Z,3210000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,66,47,2025-02-13T01:22:09Z,3220000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,in,['startperiod'],1641705,,,1610612738,66,47,2025-02-13T01:22:09Z,3230000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-02-13T01:21:19.8Z,3,REGULAR,substitution,in,['startperiod'],101108,,,1610612738,66,47,2025-02-13T01:22:09Z,3240000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-02-13T01:22:31.7Z,3,REGULAR,period,start,[],0,,,1610612759,66,47,2025-02-13T01:22:31Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M44.00S,2025-02-13T01:22:47.4Z,3,REGULAR,2pt,Layup,[],1641705,7.835085413929041,67.40196078431373,1610612759,66,47,2025-02-13T01:22:55Z,3260000,False,-87.0,21.0,1,left,MISS V. Wembanyama 8' driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,8.95,Missed,,,,,,,,,,,,,,,,,,
341,PT11M43.00S,2025-02-13T01:22:48.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,47,2025-02-13T01:22:55Z,3270000,False,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,340.0,,,,,,,9.0,8.0,1.0,,,,,,,,
342,PT11M35.00S,2025-02-13T01:22:55.9Z,3,REGULAR,turnover,lost ball,[],204001,,,1610612738,66,47,2025-02-13T01:23:55Z,3280000,False,,,0,,K. Porziņģis lost ball TURNOVER (5 TO),"[204001, 101108]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,5.0,Paul,101108.0
343,PT11M35.00S,2025-02-13T01:22:55.9Z,3,REGULAR,steal,,[],101108,,,1610612759,66,47,2025-02-13T01:22:57Z,3290000,False,,,0,,C. Paul STEAL (4 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
344,PT11M31.00S,2025-02-13T01:23:00.4Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612759,66,47,2025-02-13T01:23:13Z,3300000,False,,,0,,J. Tatum shooting personal FOUL (3 PF) (Barnes 2 FT),"[1628369, 203084]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,3.0,1.0,Barnes,203084.0,,,
346,PT11M31.00S,2025-02-13T01:23:30.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203084,,,1610612759,66,48,2025-02-13T01:23:56Z,3320000,False,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
347,PT11M31.00S,2025-02-13T01:23:30.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203084,,,1610612759,66,49,2025-02-13T01:23:56Z,3330000,False,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
348,PT11M14.00S,2025-02-13T01:24:06.3Z,3,REGULAR,violation,kicked ball,[],1641705,,,1610612738,66,49,2025-02-13T01:25:36Z,3340000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,
349,PT11M05.00S,2025-02-13T01:24:30.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,68.67608409986859,25.0,1610612738,66,49,2025-02-13T01:35:25Z,3350000,False,-125.0,242.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
350,PT11M03.00S,2025-02-13T01:24:32.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,66,49,2025-02-13T01:25:16Z,3360000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,349.0,,,,,,,6.0,6.0,0.0,,,,,,,,
351,PT10M56.00S,2025-02-13T01:24:39.6Z,3,REGULAR,3pt,Jump Shot,[],203084,11.908672798948752,4.6568627450980395,1610612759,66,52,2025-02-13T01:25:19Z,3370000,False,227.0,59.0,1,left,H. Barnes 3PT  (11 PTS) (C. Paul 6 AST),"[203084, 101108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.44,Made,,11.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,
353,PT10M30.00S,2025-02-13T01:25:05.3Z,3,REGULAR,2pt,Jump Shot,[],204001,78.66294349540078,69.6078431372549,1610612738,68,52,2025-02-13T01:25:51Z,3390000,False,98.0,148.0,1,right,K. Porziņģis 17' pullup Jump Shot (17 PTS) (D. White 6 AST),"[204001, 1628401]",1610612738.0,BOS,pullup,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Right Center,17.76,Made,,17.0,D. White,1628401.0,6.0,,,,,,,,,,,,,
354,PT10M14.00S,2025-02-13T01:25:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,17.0335085413929,42.8921568627451,1610612759,68,54,2025-02-13T01:25:25Z,3400000,False,36.0,108.0,1,left,D. Vassell 11' driving floating Jump Shot (4 PTS),[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,11.33,Made,,4.0,,,,,,,,,,,,,,,,
355,PT09M53.00S,2025-02-13T01:25:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,70.77858081471747,20.588235294117645,1610612738,68,54,2025-02-13T01:25:49Z,3410000,False,-147.0,222.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
356,PT09M52.00S,2025-02-13T01:25:43.5Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,68,54,2025-02-13T01:25:49Z,3420000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,355.0,,,,,,,2.0,2.0,0.0,,,,,,,,
357,PT09M42.00S,2025-02-13T01:25:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,8.09789750328515,41.911764705882355,1610612759,68,54,2025-02-13T01:25:59Z,3430000,False,40.0,24.0,1,left,MISS D. Vassell driving reverse Layup,[1630170],1610612759.0,SAS,driving reverse,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
358,PT09M41.00S,2025-02-13T01:25:55.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,54,2025-02-13T01:25:59Z,3440000,False,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,,,,,,,10.0,9.0,1.0,,,,,,,,
359,PT09M36.00S,2025-02-13T01:26:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630573,92.85479632063075,50.245098039215684,1610612738,70,54,2025-02-13T01:26:08Z,3450000,False,1.0,15.0,1,right,S. Hauser running Layup (7 PTS) (J. Tatum 5 AST),"[1630573, 1628369]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,1.47,Made,,7.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,
362,PT09M25.00S,2025-02-13T01:26:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,10.200394218134035,42.64705882352941,1610612759,70,54,2025-02-13T01:26:17Z,3470000,False,37.0,43.0,1,left,MISS D. Fox driving floating Shot,[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
363,PT09M23.00S,2025-02-13T01:26:12.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,70,54,2025-02-13T01:26:17Z,3480000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,362.0,,,,,,,4.0,3.0,1.0,,,,,,,,
364,PT09M18.00S,2025-02-13T01:26:20.0Z,3,REGULAR,foul,personal,[],1641705,,,1610612738,70,54,2025-02-13T01:26:25Z,3490000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1628369]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202041.0,1.0,0.0,Tatum,1628369.0,,,
366,PT09M15.00S,2025-02-13T01:26:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.30026281208936,52.94117647058824,1610612738,72,54,2025-02-13T01:28:38Z,3510000,False,15.0,1.0,1,right,D. White driving Layup (15 PTS) (J. Tatum 6 AST),"[1628401, 1628369]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.47,Made,,15.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,
368,PT09M02.00S,2025-02-13T01:26:50.4Z,3,REGULAR,3pt,Jump Shot,[],203084,25.04927726675427,15.441176470588236,1610612759,72,57,2025-02-13T01:26:54Z,3530000,False,173.0,183.0,1,left,H. Barnes 25' 3PT  (14 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.17,Made,,14.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,
370,PT08M49.00S,2025-02-13T01:27:03.9Z,3,REGULAR,3pt,Jump Shot,[],1630573,72.35545335085413,78.67647058823529,1610612738,72,57,2025-02-13T01:29:05Z,3550000,False,143.0,207.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
371,PT08M47.00S,2025-02-13T01:27:05.9Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,72,57,2025-02-13T01:27:10Z,3560000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,370.0,,,,,,,5.0,3.0,2.0,,,,,,,,
372,PT08M43.00S,2025-02-13T01:27:09.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,70.51576872536137,75.49019607843137,1610612738,72,57,2025-02-13T01:27:19Z,3570000,False,127.0,225.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
373,PT08M41.00S,2025-02-13T01:27:11.7Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,72,57,2025-02-13T01:27:19Z,3580000,False,,,0,,D. White REBOUND (Off:1 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,372.0,,,,,,,7.0,6.0,1.0,,,,,,,,
374,PT08M40.00S,2025-02-13T01:27:17.3Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,72,57,2025-02-13T01:27:24Z,3590000,False,,,0,,D. White step out-of-bounds TURNOVER (2 TO),[1628401],1610612738.0,BOS,step,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2002.0,,,,,2.0,,
375,PT08M25.00S,2025-02-13T01:27:44.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,8.754927726675426,50.0,1610612759,72,57,2025-02-13T01:27:51Z,3600000,False,0.0,30.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 1628369]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,Tatum,1628369.0,,,,,,,,,,,
376,PT08M25.00S,2025-02-13T01:27:44.9Z,3,REGULAR,block,,[],1628369,,,1610612759,72,57,2025-02-13T01:27:47Z,3610000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M24.00S,2025-02-13T01:27:45.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,72,57,2025-02-13T01:27:51Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,375.0,,,,,,,,,,,,,,,,,
379,PT08M22.00S,2025-02-13T01:27:58.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",101108,6.783837056504599,96.56862745098039,1610612759,72,57,2025-02-13T01:28:05Z,3640000,False,-233.0,11.0,1,left,MISS C. Paul 3PT,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
380,PT08M20.00S,2025-02-13T01:28:00.5Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,72,57,2025-02-13T01:28:05Z,3650000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,379.0,,,,,,,7.0,6.0,1.0,,,,,,,,
381,PT08M15.00S,2025-02-13T01:28:05.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,28.203022339027594,77.69607843137256,1610612759,72,57,2025-02-13T01:28:11Z,3660000,False,-138.0,213.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
382,PT08M14.00S,2025-02-13T01:28:06.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,72,57,2025-02-13T01:28:11Z,3670000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,381.0,,,,,,,5.0,4.0,1.0,,,,,,,,
383,PT07M53.00S,2025-02-13T01:28:28.3Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,72,57,2025-02-13T01:28:32Z,3680000,False,,,0,,D. White bad pass TURNOVER (3 TO),"[1628401, 1630170]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Vassell,1630170.0
384,PT07M53.00S,2025-02-13T01:28:28.3Z,3,REGULAR,steal,,[],1630170,,,1610612759,72,57,2025-02-13T01:28:29Z,3690000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M42.00S,2025-02-13T01:28:38.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641705,22.07621550591327,75.26807598039215,1610612759,72,59,2025-02-13T01:31:24Z,3700000,False,-126.0,155.0,1,left,V. Wembanyama 19' Jump Shot (12 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,19.99,Made,,12.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,
388,PT07M18.00S,2025-02-13T01:29:21.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,68.80749014454665,68.13725490196079,1610612738,72,59,2025-02-13T01:29:28Z,3730000,False,91.0,241.0,1,right,MISS D. White 25' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
389,PT07M16.00S,2025-02-13T01:29:23.6Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,72,59,2025-02-13T01:29:28Z,3740000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,388.0,,,,,,,8.0,7.0,1.0,,,,,,,,
390,PT07M12.00S,2025-02-13T01:29:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,5.732588699080158,60.049019607843135,1610612759,72,61,2025-02-13T01:29:34Z,3750000,False,-50.0,1.0,1,left,D. Fox running Layup (10 PTS) (C. Paul 7 AST),"[1628368, 101108]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.02,Made,,10.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,
392,PT07M12.00S,2025-02-13T01:29:31.4Z,3,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612759,72,61,2025-02-13T01:29:40Z,3770000,False,,,0,,D. White shooting personal FOUL (1 PF) (Fox 1 FT),"[1628401, 1628368]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Fox,1628368.0,,,
394,PT07M12.00S,2025-02-13T01:29:54.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628368,,,1610612759,72,62,2025-02-13T01:29:54Z,3790000,False,,,0,,D. Fox Free Throw 1 of 1 (11 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
395,PT06M57.00S,2025-02-13T01:30:11.1Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,72,62,2025-02-13T01:30:13Z,3800000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1630170]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0
396,PT06M57.00S,2025-02-13T01:30:11.1Z,3,REGULAR,steal,,[],1630170,,,1610612759,72,62,2025-02-13T01:30:12Z,3810000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
397,PT06M50.00S,2025-02-13T01:30:18.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641705,27.020367936925098,18.627450980392158,1610612759,72,62,2025-02-13T01:32:37Z,3820000,False,157.0,201.0,1,left,MISS V. Wembanyama 25' running 3PT,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
398,PT06M45.00S,2025-02-13T01:30:23.0Z,3,REGULAR,rebound,offensive,[],203084,,,1610612759,72,62,2025-02-13T01:30:33Z,3830000,False,,,0,,H. Barnes REBOUND (Off:2 Def:5),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,397.0,,,,,,,7.0,5.0,2.0,,,,,,,,
399,PT06M43.00S,2025-02-13T01:30:24.3Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612759,72,62,2025-02-13T01:30:35Z,3840000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1630573]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Hauser,1630573.0
400,PT06M43.00S,2025-02-13T01:30:24.3Z,3,REGULAR,steal,,[],1630573,,,1610612738,72,62,2025-02-13T01:30:26Z,3850000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
401,PT06M38.00S,2025-02-13T01:30:30.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204001,72.09264126149803,81.86274509803921,1610612738,75,62,2025-02-13T01:30:38Z,3860000,False,159.0,210.0,1,right,K. Porziņģis 26' 3PT  (20 PTS) (D. White 7 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,26.34,Made,,20.0,D. White,1628401.0,7.0,,,,,,,,,,,,,
403,PT06M37.00S,2025-02-13T01:30:34.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,75,62,2025-02-13T01:30:34Z,3880000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,out,[],1630573,,,1610612759,75,62,2025-02-13T01:33:52Z,3890000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,out,[],201143,,,1610612759,75,62,2025-02-13T01:33:52Z,3900000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,75,62,2025-02-13T01:33:52Z,3910000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,75,62,2025-02-13T01:33:52Z,3920000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,in,[],1630202,,,1610612759,75,62,2025-02-13T01:33:52Z,3930000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,in,[],1628436,,,1610612759,75,62,2025-02-13T01:33:52Z,3940000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,in,[],1631110,,,1610612759,75,62,2025-02-13T01:33:52Z,3950000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M37.00S,2025-02-13T01:33:28.7Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,75,62,2025-02-13T01:33:52Z,3960000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M27.00S,2025-02-13T01:34:14.3Z,3,REGULAR,2pt,Jump Shot,[],1628368,27.020367936925098,47.369025735294116,1610612759,75,64,2025-02-13T01:35:06Z,3970000,False,13.0,201.0,1,left,D. Fox 20' Jump Shot (13 PTS) (H. Barnes 3 AST),"[1628368, 203084]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,20.19,Made,,13.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,
415,PT06M01.00S,2025-02-13T01:34:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,93.77463863337714,48.77450980392157,1610612738,77,64,2025-02-13T01:35:54Z,4000000,False,-6.0,6.0,1,right,J. Tatum driving floating bank Jump Shot (23 PTS),[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.86,Made,,23.0,,,,,,,,,,,,,,,,
416,PT05M50.00S,2025-02-13T01:35:05.2Z,3,REGULAR,3pt,Jump Shot,[],101108,32.14520367936925,61.51960784313726,1610612759,77,67,2025-02-13T01:35:09Z,4010000,False,-58.0,250.0,1,left,C. Paul 25' 3PT  (3 PTS) (J. Champagnie 1 AST),"[101108, 1630577]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.63,Made,,3.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,
