actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
259,PT05M16.00S,2024-12-05T01:25:53.9Z,2,REGULAR,3pt,Jump Shot,[],204001,68.67608409986859,22.30392156862745,1610612738,55,42,2024-12-05T01:25:57Z,2530000,False,-138.0,242.0,1,right,K. Porziņģis 27' 3PT  (11 PTS) (J. Brown 4 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,27.87,Made,,,,,,,,,11.0,J. Brown,1627759.0,4.0,,,,,,
261,PT04M56.00S,2024-12-05T01:26:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.389618922470433,38.23529411764706,1610612765,55,42,2024-12-05T01:27:55Z,2550000,False,59.0,8.0,1,left,MISS T. Harris driving finger roll Layup - blocked,"[202699, 201143]",1610612765.0,DET,driving finger roll,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,Horford,201143.0,,,,,,,,,,,,,,,,
262,PT04M56.00S,2024-12-05T01:26:15.7Z,2,REGULAR,block,,[],201143,,,1610612765,55,42,2024-12-05T01:26:18Z,2560000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT04M55.00S,2024-12-05T01:26:16.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,55,42,2024-12-05T01:26:27Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,261.0,,,,,,,,,,,,,,,
265,PT04M53.00S,2024-12-05T01:26:41.2Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,55,42,2024-12-05T01:26:43Z,2590000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1628401]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,3.0,,,,,,,,,White,1628401.0
266,PT04M53.00S,2024-12-05T01:26:41.2Z,2,REGULAR,steal,,[],1628401,,,1610612738,55,42,2024-12-05T01:26:42Z,2600000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
267,PT04M48.00S,2024-12-05T01:26:47.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,92.85479632063075,49.50980392156863,1610612738,57,42,2024-12-05T01:28:41Z,2610000,False,-2.0,15.0,1,right,J. Brown running finger roll Layup (18 PTS) (P. Pritchard 3 AST),"[1627759, 1630202]",1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,18.0,P. Pritchard,1630202.0,3.0,,,,,,
269,PT04M48.00S,2024-12-05T01:26:54.5Z,2,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612738,57,42,2024-12-05T01:27:01Z,2630000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Brown 1 FT),"[1631105, 1627759]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,,,,,,1.0,0.0,Brown,1627759.0,,
271,PT04M48.00S,2024-12-05T01:27:09.9Z,2,REGULAR,substitution,out,[],1631105,,,1610612738,57,42,2024-12-05T01:27:55Z,2650000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M48.00S,2024-12-05T01:27:09.9Z,2,REGULAR,substitution,in,[],1630191,,,1610612738,57,42,2024-12-05T01:27:55Z,2660000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M48.00S,2024-12-05T01:27:27.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627759,,,1610612738,58,42,2024-12-05T01:27:27Z,2670000,False,,,0,,J. Brown Free Throw 1 of 1 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
274,PT04M39.00S,2024-12-05T01:27:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630595,30.042706964520367,76.22549019607843,1610612765,58,45,2024-12-05T01:27:42Z,2680000,False,-131.0,230.0,1,left,C. Cunningham 26' 3PT pullup (10 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,,,10.0,,,,,,,,,
275,PT04M24.00S,2024-12-05T01:27:57.5Z,2,REGULAR,foul,personal,[],203501,,,1610612738,58,45,2024-12-05T01:28:09Z,2690000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 201143]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,200834.0,,,,,,1.0,0.0,Horford,201143.0,,
277,PT04M19.00S,2024-12-05T01:28:15.2Z,2,REGULAR,3pt,Jump Shot,[],201143,91.14651773981603,95.58823529411765,1610612738,61,45,2024-12-05T01:28:18Z,2710000,False,228.0,31.0,1,right,A. Horford 3PT  (8 PTS) (J. Brown 5 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.0,Made,,,,,,,,,8.0,J. Brown,1627759.0,5.0,,,,,,
279,PT04M03.00S,2024-12-05T01:28:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.995400788436268,49.50980392156863,1610612765,61,47,2024-12-05T01:28:34Z,2730000,False,2.0,4.0,1,left,C. Cunningham driving Layup (12 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,,,12.0,,,,,,,,,
280,PT03M52.00S,2024-12-05T01:28:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.24901445466492,56.372549019607845,1610612738,63,47,2024-12-05T01:28:48Z,2740000,False,32.0,11.0,1,right,J. Brown driving Layup (21 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,,,21.0,,,,,,,,,
281,PT03M45.00S,2024-12-05T01:28:49.2Z,2,REGULAR,3pt,Jump Shot,[],202699,6.258212877792378,95.83333333333334,1610612765,63,47,2024-12-05T01:28:56Z,2750000,False,-229.0,6.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
282,PT03M44.00S,2024-12-05T01:28:50.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,63,47,2024-12-05T01:28:56Z,2760000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,
283,PT03M32.00S,2024-12-05T01:29:02.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,65.25952693823915,32.59803921568628,1610612738,66,47,2024-12-05T01:29:09Z,2770000,False,-87.0,274.0,1,right,D. White 28' 3PT  (11 PTS) (K. Porziņģis 2 AST),"[1628401, 204001]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,28.76,Made,,,,,,,,,11.0,K. Porziņģis,204001.0,2.0,,,,,,
285,PT03M21.00S,2024-12-05T01:29:12.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,27.808804204993432,81.61764705882352,1610612765,66,50,2024-12-05T01:29:17Z,2790000,False,-158.0,209.0,1,left,J. Ivey 26' 3PT  (9 PTS) (C. Cunningham 2 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,,,,,9.0,C. Cunningham,1630595.0,2.0,,,,,,
287,PT03M04.00S,2024-12-05T01:29:33.9Z,2,REGULAR,foul,offensive,[],204001,,,1610612738,66,50,2024-12-05T01:29:42Z,2810000,False,,,0,,K. Porziņģis offensive FOUL (1 PF),"[204001, 203501]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,,1.0,0.0,Hardaway Jr.,203501.0,,
289,PT03M04.00S,2024-12-05T01:29:33.9Z,2,REGULAR,turnover,offensive foul,[],204001,,,1610612738,66,50,2024-12-05T01:29:33Z,2830000,False,,,0,,K. Porziņģis offensive foul TURNOVER (1 TO),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,1.0,,,,,,,,,,
291,PT03M04.00S,2024-12-05T01:29:41.2Z,2,REGULAR,substitution,in,[],1627736,,,1610612765,66,50,2024-12-05T01:29:48Z,2850000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M04.00S,2024-12-05T01:29:41.2Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,66,50,2024-12-05T01:30:02Z,2860000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M51.00S,2024-12-05T01:30:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,26.757555847568987,16.42156862745098,1610612765,66,53,2024-12-05T01:33:36Z,2870000,False,168.0,199.0,1,left,C. Cunningham 26' 3PT step back (15 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.04,Made,,,,,,,,,15.0,,,,,,,,,
294,PT02M32.00S,2024-12-05T01:30:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.17345597897503,50.271905637254896,1610612738,68,53,2024-12-05T01:30:37Z,2880000,False,1.0,59.0,1,right,K. Porziņģis turnaround Jump Shot (13 PTS) (D. White 4 AST),"[204001, 1628401]",1610612738.0,BOS,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,,,,13.0,D. White,1628401.0,4.0,,,,,,
296,PT02M23.00S,2024-12-05T01:30:46.6Z,2,REGULAR,turnover,backcourt,[],1630595,,,1610612765,68,53,2024-12-05T01:30:52Z,2900000,False,,,0,,C. Cunningham backcourt TURNOVER (4 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1162.0,4.0,,,,,,,,,,
297,PT02M23.00S,2024-12-05T01:30:52.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,68,53,2024-12-05T01:30:52Z,2910000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M19.00S,2024-12-05T01:33:49.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,86.02168199737189,38.23529411764706,1610612738,68,53,2024-12-05T01:34:00Z,2920000,False,-59.0,79.0,1,right,MISS K. Porziņģis 9' turnaround bank Shot,[204001],1610612738.0,BOS,turnaround bank,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Left,9.84,Missed,,,,,,,,,,,,,,,,,,
299,PT02M18.00S,2024-12-05T01:33:50.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612765,68,53,2024-12-05T01:34:00Z,2930000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,
300,PT02M06.00S,2024-12-05T01:34:02.8Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,68,53,2024-12-05T01:34:06Z,2940000,False,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 1627759]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,5.0,,,,,,,,,Brown,1627759.0
301,PT02M06.00S,2024-12-05T01:34:02.8Z,2,REGULAR,steal,,[],1627759,,,1610612738,68,53,2024-12-05T01:34:04Z,2950000,False,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT01M51.00S,2024-12-05T01:34:18.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,84.57621550591328,48.77450980392157,1610612738,70,53,2024-12-05T01:34:22Z,2960000,False,-6.0,92.0,1,right,J. Brown 9' turnaround Jump Shot (23 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,,,,,,,,,23.0,,,,,,,,,
304,PT01M24.00S,2024-12-05T01:34:44.7Z,2,REGULAR,2pt,Jump Shot,[],1627736,26.10052562417871,67.64705882352942,1610612765,70,53,2024-12-05T01:34:52Z,2980000,False,-88.0,193.0,1,left,MISS M. Beasley 21' pullup Shot - blocked,"[1627736, 1628401]",1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,21.2,Missed,White,1628401.0,,,,,,,,,,,,,,,,
306,PT01M24.00S,2024-12-05T01:34:44.7Z,2,REGULAR,block,,[],1628401,,,1610612765,70,53,2024-12-05T01:34:52Z,2985000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
305,PT01M22.00S,2024-12-05T01:34:46.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,70,53,2024-12-05T01:34:52Z,2990000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,
307,PT01M17.00S,2024-12-05T01:34:51.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,71.56701708278581,77.69607843137256,1610612738,70,53,2024-12-05T01:35:03Z,3000000,False,138.0,215.0,1,right,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
308,PT01M15.00S,2024-12-05T01:34:53.6Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,70,53,2024-12-05T01:35:03Z,3010000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,307.0,1.0,0.0,1.0,,,,,,,,,,,,
309,PT01M14.00S,2024-12-05T01:34:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,92.32917214191852,51.9607843137255,1610612738,72,53,2024-12-05T01:35:09Z,3020000,False,10.0,20.0,1,right,P. Pritchard putback Layup (7 PTS),[1630202],1610612738.0,BOS,putback,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,7.0,,,,,,,,,
310,PT00M59.50S,2024-12-05T01:35:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.360709592641262,43.13725490196079,1610612765,72,53,2024-12-05T01:35:16Z,3030000,False,34.0,26.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1628401]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.31,Missed,White,1628401.0,,,,,,,,,,,,,,,,
311,PT00M59.50S,2024-12-05T01:35:09.5Z,2,REGULAR,block,,[],1628401,,,1610612765,72,53,2024-12-05T01:36:47Z,3040000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT00M57.30S,2024-12-05T01:35:11.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,72,53,2024-12-05T01:35:16Z,3050000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,310.0,4.0,4.0,0.0,,,,,,,,,,,,
313,PT00M39.40S,2024-12-05T01:35:30.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,74.58935611038108,85.7843137254902,1610612738,72,53,2024-12-05T01:35:38Z,3060000,False,179.0,186.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
314,PT00M37.90S,2024-12-05T01:35:32.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612765,72,53,2024-12-05T01:35:38Z,3070000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,
315,PT00M31.00S,2024-12-05T01:35:39.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,7.178055190538765,50.98039215686274,1610612765,72,55,2024-12-05T01:39:50Z,3080000,False,-5.0,15.0,1,left,T. Harris running finger roll Layup (5 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,running finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,,,5.0,C. Cunningham,1630595.0,3.0,,,,,,
317,PT00M31.00S,2024-12-05T01:35:45.9Z,2,REGULAR,foul,personal,['1freethrow'],201143,,,1610612765,72,55,2024-12-05T01:36:20Z,3100000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Harris 1 FT),"[201143, 202699]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,200834.0,,,,,,1.0,0.0,Harris,202699.0,,
319,PT00M31.00S,2024-12-05T01:35:54.2Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,72,55,2024-12-05T01:36:05Z,3120000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M31.00S,2024-12-05T01:35:54.2Z,2,REGULAR,substitution,in,[],1641842,,,1610612765,72,55,2024-12-05T01:36:05Z,3130000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M31.00S,2024-12-05T01:36:20.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612765,72,56,2024-12-05T01:36:20Z,3140000,False,,,0,,T. Harris Free Throw 1 of 1 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
322,PT00M18.10S,2024-12-05T01:36:38.0Z,2,REGULAR,3pt,Jump Shot,[],201143,69.99014454664915,75.73529411764706,1610612738,72,56,2024-12-05T01:36:52Z,3150000,False,129.0,230.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
323,PT00M15.80S,2024-12-05T01:36:44.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,72,56,2024-12-05T01:36:44Z,3160000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,322.0,,,,,,,,,,,,,,,
324,PT00M15.80S,2024-12-05T01:36:46.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612765,72,56,2024-12-05T01:36:55Z,3170000,False,,,0,,K. Porziņģis loose ball personal FOUL (2 PF) (Harris 2 FT),"[204001, 202699]",1610612738.0,BOS,loose ball,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,,,,,,2.0,0.0,Harris,202699.0,,
326,PT00M15.80S,2024-12-05T01:37:14.9Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,72,57,2024-12-05T01:37:14Z,3190000,False,,,0,,T. Harris Free Throw 1 of 2 (7 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
328,PT00M15.80S,2024-12-05T01:37:17.6Z,2,REGULAR,substitution,out,[],203501,,,1610612765,72,57,2024-12-05T01:37:23Z,3200000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M15.80S,2024-12-05T01:37:17.6Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,72,57,2024-12-05T01:37:23Z,3210000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M15.80S,2024-12-05T01:37:36.1Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,72,58,2024-12-05T01:37:36Z,3220000,False,,,0,,T. Harris Free Throw 2 of 2 (8 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
331,PT00M01.90S,2024-12-05T01:37:54.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,72.09264126149803,13.725490196078432,1610612738,72,58,2024-12-05T01:38:09Z,3230000,False,-181.0,210.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.90S,2024-12-05T01:37:54.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,72,58,2024-12-05T01:38:09Z,3240000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,
333,PT00M00.00S,2024-12-05T01:38:03.2Z,2,REGULAR,period,end,[],0,,,1610612765,72,58,2024-12-05T01:38:03Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612765,72,58,2024-12-05T01:52:56Z,3260000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,out,['startperiod'],1641842,,,1610612765,72,58,2024-12-05T01:52:56Z,3270000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612765,72,58,2024-12-05T01:52:56Z,3280000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612765,72,58,2024-12-05T01:52:56Z,3290000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,72,58,2024-12-05T01:52:56Z,3300000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,in,['startperiod'],1630573,,,1610612765,72,58,2024-12-05T01:52:56Z,3310000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,72,58,2024-12-05T01:52:56Z,3320000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,72,58,2024-12-05T01:52:56Z,3330000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,in,['startperiod'],203501,,,1610612765,72,58,2024-12-05T01:52:56Z,3340000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-12-05T01:52:43.2Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,72,58,2024-12-05T01:52:56Z,3350000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-12-05T01:53:13.1Z,3,REGULAR,period,start,[],0,,,1610612738,72,58,2024-12-05T01:53:13Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M49.00S,2024-12-05T01:53:23.9Z,3,REGULAR,3pt,Jump Shot,[],204001,28.465834428383708,77.45098039215686,1610612738,75,58,2024-12-05T01:53:29Z,3370000,False,-137.0,215.0,1,left,K. Porziņģis 25' 3PT  (16 PTS) (D. White 5 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,,,16.0,D. White,1628401.0,5.0,,,,,,
