actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
553,PT12M00.00S,2024-12-08T02:51:54.1Z,4,REGULAR,period,start,[],0,,,1610612763,89,94,2024-12-08T02:51:54Z,5460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M47.00S,2024-12-08T02:52:06.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,14.536793692509855,40.19607843137255,1610612763,89,94,2024-12-08T02:52:14Z,5470000,False,49.0,84.0,1,left,MISS J. Jackson Jr. 9' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.73,Missed,,,,,,,,,,,,,,,,
555,PT11M44.00S,2024-12-08T02:52:09.7Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,89,94,2024-12-08T02:52:14Z,5480000,False,,,0,,N. Queta REBOUND (Off:1 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,554.0,7.0,6.0,1.0,,,,,,,,,,,,
556,PT11M29.00S,2024-12-08T02:52:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,84.57621550591328,52.20588235294118,1610612738,91,94,2024-12-08T02:56:36Z,5490000,False,11.0,92.0,1,right,P. Pritchard 9' pullup Jump Shot (15 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,9.32,Made,,,,,15.0,,,,,,,,,,,
559,PT11M16.00S,2024-12-08T02:52:40.8Z,4,REGULAR,foul,personal,[],1627759,,,1610612763,91,94,2024-12-08T02:52:49Z,5500000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1628991]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
561,PT11M05.00S,2024-12-08T02:53:16.3Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,91,94,2024-12-08T02:53:31Z,5520000,False,,,0,,J. Morant step out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,step,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
562,PT10M54.00S,2024-12-08T02:53:39.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,66.5735873850197,54.90196078431373,1610612738,94,94,2024-12-08T02:57:01Z,5530000,False,25.0,262.0,1,right,J. Brown 26' 3PT pullup (11 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,26.28,Made,,,,,11.0,P. Pritchard,1630202.0,2.0,,,,,,,,
564,PT10M45.00S,2024-12-08T02:53:48.5Z,4,REGULAR,3pt,Jump Shot,[],203935,27.020367936925098,19.362745098039216,1610612763,94,94,2024-12-08T02:57:19Z,5550000,False,153.0,201.0,1,left,MISS M. Smart 25' pullup 3PT,[203935],1610612763.0,MEM,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
565,PT10M42.00S,2024-12-08T02:53:51.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,94,94,2024-12-08T02:53:53Z,5560000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,564.0,2.0,2.0,0.0,,,,,,,,,,,,
566,PT10M32.00S,2024-12-08T02:54:01.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,64.33968462549278,29.166666666666668,1610612738,97,94,2024-12-08T02:54:07Z,5570000,False,-104.0,283.0,1,right,P. Pritchard 30' 3PT  (18 PTS) (J. Brown 5 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,30.13,Made,,,,,18.0,J. Brown,1627759.0,5.0,,,,,,,,
586,PT10M31.00S,2024-12-08T02:55:18.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,97,94,2024-12-08T02:58:58Z,5585000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,out,[],203935,,,1610612763,97,94,2024-12-08T02:56:48Z,5590000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,out,[],1642377,,,1610612763,97,94,2024-12-08T02:56:48Z,5600000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,97,94,2024-12-08T02:56:48Z,5610000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,in,[],1630590,,,1610612763,97,94,2024-12-08T02:56:48Z,5620000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,97,94,2024-12-08T02:56:48Z,5630000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M31.00S,2024-12-08T02:56:35.7Z,4,REGULAR,substitution,in,[],1630643,,,1610612763,97,94,2024-12-08T02:56:48Z,5640000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M19.00S,2024-12-08T02:57:38.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.783837056504599,55.88235294117647,1610612763,97,96,2024-12-08T02:59:08Z,5660000,False,-29.0,11.0,1,left,J. Jackson Jr. driving finger roll Layup (15 PTS),[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,3.15,Made,,,,,15.0,,,,,,,,,,,
576,PT10M08.00S,2024-12-08T02:57:47.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,70.77858081471747,84.06862745098039,1610612738,100,96,2024-12-08T02:58:14Z,5670000,False,170.0,222.0,1,right,P. Pritchard 28' 3PT  (21 PTS) (J. Brown 6 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,28.0,Made,,,,,21.0,J. Brown,1627759.0,6.0,,,,,,,,
578,PT10M00.00S,2024-12-08T02:57:56.1Z,4,REGULAR,3pt,Jump Shot,[],1631222,32.14520367936925,30.88235294117647,1610612763,100,96,2024-12-08T02:58:16Z,5690000,False,96.0,250.0,1,left,MISS J. LaRavia 26' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,26.74,Missed,,,,,,,,,,,,,,,,
579,PT10M00.00S,2024-12-08T02:57:56.1Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,100,96,2024-12-08T02:58:16Z,5700000,False,,,0,,J. Holiday REBOUND (Off:3 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,578.0,4.0,1.0,3.0,,,,,,,,,,,,
580,PT09M48.00S,2024-12-08T02:58:07.6Z,4,REGULAR,turnover,lost ball,[],1628436,,,1610612738,100,96,2024-12-08T02:58:28Z,5710000,False,,,0,,L. Kornet lost ball TURNOVER (1 TO),"[1628436, 1628991]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
581,PT09M48.00S,2024-12-08T02:58:07.6Z,4,REGULAR,steal,,[],1628991,,,1610612763,100,96,2024-12-08T02:58:09Z,5720000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
582,PT09M44.00S,2024-12-08T02:58:16.3Z,4,REGULAR,foul,personal,[],1629674,,,1610612763,100,96,2024-12-08T02:58:20Z,5730000,False,,,0,,N. Queta personal FOUL (2 PF),"[1629674, 1628991]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,,,,,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
584,PT09M38.00S,2024-12-08T02:58:48.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630643,30.17411300919842,24.754901960784316,1610612763,100,99,2024-12-08T02:59:03Z,5750000,False,126.0,231.0,1,left,J. Huff 26' 3PT  (8 PTS) (S. Pippen Jr. 2 AST),"[1630643, 1630590]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,26.33,Made,,,,,8.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,
587,PT09M20.00S,2024-12-08T02:59:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.59198423127464,56.127450980392155,1610612738,102,99,2024-12-08T03:00:34Z,5770000,False,31.0,17.0,1,right,J. Holiday driving Layup (22 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,3.51,Made,,,,,22.0,,,,,,,,,,,
588,PT09M20.00S,2024-12-08T02:59:11.0Z,4,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612738,102,99,2024-12-08T02:59:26Z,5780000,False,,,0,,J. Morant shooting personal FOUL (2 PF) (Holiday 1 FT),"[1629630, 201950]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Holiday,201950.0,,
590,PT09M20.00S,2024-12-08T02:59:27.1Z,4,REGULAR,substitution,out,[],1629630,,,1610612738,102,99,2024-12-08T02:59:30Z,5800000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M20.00S,2024-12-08T02:59:27.1Z,4,REGULAR,substitution,in,[],1630217,,,1610612738,102,99,2024-12-08T02:59:30Z,5810000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT09M20.00S,2024-12-08T02:59:46.1Z,4,REGULAR,freethrow,1 of 1,[],201950,,,1610612738,103,99,2024-12-08T02:59:46Z,5820000,False,,,0,,J. Holiday Free Throw 1 of 1 (23 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
593,PT09M13.00S,2024-12-08T03:00:00.1Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612763,103,99,2024-12-08T03:00:06Z,5830000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1629674, 1628991]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,3.0,0.0,Jackson Jr.,1628991.0,,
595,PT09M13.00S,2024-12-08T03:00:21.9Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,103,99,2024-12-08T03:00:21Z,5850000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
596,PT09M13.00S,2024-12-08T03:00:21.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,103,99,2024-12-08T03:00:21Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,
597,PT09M13.00S,2024-12-08T03:00:38.0Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,103,100,2024-12-08T03:00:38Z,5870000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
598,PT08M58.00S,2024-12-08T03:00:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,90.22667542706965,51.470588235294116,1610612738,103,100,2024-12-08T03:01:01Z,5880000,False,7.0,39.0,1,right,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,4.01,Missed,,,,,,,,,,,,,,,,
599,PT08M57.00S,2024-12-08T03:00:57.2Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612763,103,100,2024-12-08T03:01:07Z,5890000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,598.0,3.0,3.0,0.0,,,,,,,,,,,,
600,PT08M53.00S,2024-12-08T03:01:04.1Z,4,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612763,103,100,2024-12-08T03:01:17Z,5900000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Huff 2 FT),"[1628436, 1630643]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,1.0,0.0,Huff,1630643.0,,
602,PT08M53.00S,2024-12-08T03:01:30.6Z,4,REGULAR,freethrow,1 of 2,[],1630643,,,1610612763,103,101,2024-12-08T03:01:30Z,5920000,False,,,0,,J. Huff Free Throw 1 of 2 (9 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
603,PT08M53.00S,2024-12-08T03:01:47.8Z,4,REGULAR,freethrow,2 of 2,[],1630643,,,1610612763,103,102,2024-12-08T03:01:47Z,5930000,False,,,0,,J. Huff Free Throw 2 of 2 (10 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
604,PT08M40.00S,2024-12-08T03:02:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,91.93495400788436,60.049019607843135,1610612738,103,102,2024-12-08T03:02:10Z,5940000,False,50.0,23.0,1,right,MISS J. Brown floating Shot - blocked,"[1627759, 1631222]",1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,5.53,Missed,,,,,,,,,LaRavia,1631222.0,,,,,,
605,PT08M40.00S,2024-12-08T03:02:04.0Z,4,REGULAR,block,,[],1631222,,,1610612738,103,102,2024-12-08T03:02:43Z,5950000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT08M38.00S,2024-12-08T03:02:06.0Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612763,103,102,2024-12-08T03:02:10Z,5960000,False,,,0,,J. Huff REBOUND (Off:1 Def:6),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,604.0,7.0,6.0,1.0,,,,,,,,,,,,
607,PT08M25.00S,2024-12-08T03:02:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,9.543363994743759,54.90196078431373,1610612763,103,104,2024-12-08T03:02:26Z,5970000,False,-25.0,37.0,1,left,S. Pippen Jr. turnaround Jump Shot (2 PTS),[1630590],1610612763.0,MEM,turnaround,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Made,,,,,2.0,,,,,,,,,,,
608,PT08M25.00S,2024-12-08T03:02:25.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,103,104,2024-12-08T03:02:25Z,5980000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M02.00S,2024-12-08T03:05:39.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,75.64060446780552,12.009803921568627,1610612738,103,104,2024-12-08T03:06:01Z,5990000,False,-190.0,176.0,1,right,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,25.93,Missed,,,,,,,,,,,,,,,,
610,PT07M56.00S,2024-12-08T03:05:45.0Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,103,104,2024-12-08T03:05:45Z,6000000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,609.0,3.0,1.0,2.0,,,,,,,,,,,,
611,PT07M56.00S,2024-12-08T03:05:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,94.40999984741211,50.0,1610612738,103,104,2024-12-08T03:05:43Z,6010000,False,0.0,0.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
612,PT07M56.00S,2024-12-08T03:05:44.2Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612763,103,104,2024-12-08T03:05:44Z,6020000,False,,,0,,J. Huff REBOUND (Off:1 Def:7),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,,,,,611.0,8.0,7.0,1.0,,,,,,,,,,,,
613,PT07M50.00S,2024-12-08T03:05:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.783837056504599,57.59803921568627,1610612763,103,106,2024-12-08T03:06:32Z,6030000,False,-38.0,11.0,1,left,J. Jackson Jr. driving Layup (18 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,3.96,Made,,,,,18.0,,,,,,,,,,,
614,PT07M33.00S,2024-12-08T03:06:07.2Z,4,REGULAR,3pt,Jump Shot,[],201950,67.62483574244416,29.411764705882355,1610612738,103,106,2024-12-08T03:06:14Z,6040000,False,-103.0,252.0,1,right,MISS J. Holiday 27' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,27.2,Missed,,,,,,,,,,,,,,,,
615,PT07M28.00S,2024-12-08T03:06:12.2Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612763,103,106,2024-12-08T03:06:14Z,6050000,False,,,0,,J. Huff REBOUND (Off:1 Def:8),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,614.0,9.0,8.0,1.0,,,,,,,,,,,,
616,PT07M19.00S,2024-12-08T03:06:20.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,32.14520367936925,32.35294117647059,1610612763,103,109,2024-12-08T03:07:11Z,6060000,False,88.0,250.0,1,left,J. Jackson Jr. 26' 3PT pullup (21 PTS) (D. Bane 4 AST),"[1628991, 1630217]",1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,26.48,Made,,,,,21.0,D. Bane,1630217.0,4.0,,,,,,,,
617,PT06M59.00S,2024-12-08T03:07:05.9Z,4,REGULAR,substitution,out,[],201950,,,1610612738,103,109,2024-12-08T03:07:13Z,6070000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M59.00S,2024-12-08T03:07:05.9Z,4,REGULAR,substitution,out,[],1629674,,,1610612738,103,109,2024-12-08T03:07:13Z,6080000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M59.00S,2024-12-08T03:07:05.9Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,103,109,2024-12-08T03:07:13Z,6090000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M59.00S,2024-12-08T03:07:05.9Z,4,REGULAR,substitution,in,[],204001,,,1610612738,103,109,2024-12-08T03:07:13Z,6100000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M57.00S,2024-12-08T03:07:26.5Z,4,REGULAR,jumpball,recovered,[],204001,,,1610612738,103,109,2024-12-08T03:07:26Z,6110000,False,,,0,,Jump Ball L. Kornet vs. J. LaRavia: Tip to K. Porziņģis,"[204001, 1628436, 1631222]",1610612738.0,BOS,heldball,K. Porziņģis,204001.0,Porziņģis,K. Porziņģis,Kornet,1628436.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,,,,,,
624,PT06M49.00S,2024-12-08T03:07:33.1Z,4,REGULAR,2pt,Jump Shot,[],1628369,80.15768725361366,15.954350490196079,1610612738,103,109,2024-12-08T03:12:19Z,6140000,False,-170.0,134.0,1,right,MISS J. Tatum 21' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,21.66,Missed,,,,,,,,,,,,,,,,
625,PT06M48.00S,2024-12-08T03:07:34.1Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,103,109,2024-12-08T03:07:39Z,6150000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,624.0,5.0,4.0,1.0,,,,,,,,,,,,
626,PT06M42.00S,2024-12-08T03:07:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.11760840998686,53.431372549019606,1610612738,105,109,2024-12-08T03:07:49Z,6160000,False,17.0,12.0,1,right,J. Brown driving Layup (13 PTS) (J. Tatum 7 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,13.0,J. Tatum,1628369.0,7.0,,,,,,,,
628,PT06M42.00S,2024-12-08T03:07:45.7Z,4,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612738,105,109,2024-12-08T03:08:03Z,6180000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Brown 1 FT),"[1628991, 1627759]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,
630,PT06M42.00S,2024-12-08T03:07:56.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,105,109,2024-12-08T03:08:00Z,6200000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M42.00S,2024-12-08T03:07:56.6Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,105,109,2024-12-08T03:08:00Z,6210000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M42.00S,2024-12-08T03:08:18.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627759,,,1610612738,105,109,2024-12-08T03:08:21Z,6220000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
634,PT06M39.00S,2024-12-08T03:08:21.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,105,109,2024-12-08T03:08:21Z,6230000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,633.0,8.0,7.0,1.0,,,,,,,,,,,,
635,PT06M26.00S,2024-12-08T03:08:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,10.85742444152431,61.274509803921575,1610612763,105,111,2024-12-08T03:08:39Z,6240000,False,-56.0,50.0,1,left,J. Jackson Jr. 7' driving floating Jump Shot (23 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.51,Made,,,,,23.0,,,,,,,,,,,
636,PT06M14.00S,2024-12-08T03:08:48.1Z,4,REGULAR,violation,kicked ball,[],1630643,,,1610612738,105,111,2024-12-08T03:09:05Z,6250000,False,,,0,,J. Huff kicked ball VIOLATION,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,1628159.0,,,,,,,,,,,,,,,,,,,
637,PT06M14.00S,2024-12-08T03:08:58.6Z,4,REGULAR,substitution,out,[],1630643,,,1610612738,105,111,2024-12-08T03:09:02Z,6260000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M14.00S,2024-12-08T03:08:58.6Z,4,REGULAR,substitution,in,[],1629634,,,1610612738,105,111,2024-12-08T03:09:02Z,6270000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M02.00S,2024-12-08T03:09:34.8Z,4,REGULAR,violation,kicked ball,[],1629634,,,1610612738,105,111,2024-12-08T03:09:45Z,6280000,False,,,0,,B. Clarke kicked ball VIOLATION,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
