actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
158,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612761,23,12,2024-12-31T20:37:48Z,1570000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,in,['startperiod'],1642419,,,1610612761,23,12,2024-12-31T20:37:48Z,1580000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-12-31T20:38:03.0Z,2,REGULAR,period,start,[],0,,,1610612761,23,12,2024-12-31T20:38:03Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M37.00S,2024-12-31T20:38:28.7Z,2,REGULAR,foul,personal,[],201143,,,1610612761,23,12,2024-12-31T20:38:38Z,1600000,False,,,0,,A. Horford personal FOUL (1 PF),"[201143, 203482]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,1628172.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,
164,PT11M29.00S,2024-12-31T20:39:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,87.99277266754271,52.94117647058824,1610612761,23,12,2024-12-31T20:39:23Z,1620000,False,15.0,60.0,1,right,MISS K. Olynyk 6' floating Shot,[203482],1610612761.0,TOR,floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
165,PT11M28.00S,2024-12-31T20:39:06.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,23,12,2024-12-31T20:39:11Z,1630000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,164.0,5.0,5.0,0.0,,,,,,,,,,,,,,
166,PT11M09.00S,2024-12-31T20:39:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.360709592641262,46.568627450980394,1610612738,23,12,2024-12-31T20:39:35Z,1640000,False,17.0,26.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
167,PT11M08.00S,2024-12-31T20:39:28.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,23,12,2024-12-31T20:39:35Z,1650000,False,,,0,,S. Barnes REBOUND (Off:1 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,166.0,8.0,7.0,1.0,,,,,,,,,,,,,,
168,PT11M05.00S,2024-12-31T20:39:32.5Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,23,12,2024-12-31T20:39:40Z,1660000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,1628951.0,,,,,,,,3.0,,,,,
169,PT11M03.00S,2024-12-31T20:39:47.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,28.728646517739815,21.813725490196077,1610612738,26,12,2024-12-31T20:39:53Z,1670000,False,141.0,218.0,1,left,P. Pritchard 25' 3PT  (9 PTS) (A. Horford 2 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,,,,,,9.0,,,,,,A. Horford,201143.0,2.0
171,PT10M51.00S,2024-12-31T20:39:59.0Z,2,REGULAR,2pt,Jump Shot,[],1630567,78.66294349540078,41.911764705882355,1610612761,26,12,2024-12-31T20:40:55Z,1690000,False,-40.0,148.0,1,right,MISS S. Barnes 15' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,15.35,Missed,,,,,,,,,,,,,,,,,,
172,PT10M49.00S,2024-12-31T20:40:01.0Z,2,REGULAR,rebound,offensive,[],203482,,,1610612761,26,12,2024-12-31T20:47:17Z,1700000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Center,,,171.0,1.0,0.0,1.0,,,,,,,,,,,,,,
173,PT10M45.00S,2024-12-31T20:40:04.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642419,94.95729303547962,94.36274509803921,1610612761,26,12,2024-12-31T20:40:12Z,1710000,False,222.0,-5.0,1,right,MISS J. Battle step back 3PT,[1642419],1610612761.0,TOR,step back,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
174,PT10M44.00S,2024-12-31T20:40:05.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,26,12,2024-12-31T20:40:12Z,1720000,False,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,173.0,6.0,6.0,0.0,,,,,,,,,,,,,,
175,PT10M28.00S,2024-12-31T20:40:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,9.280551905387648,56.86274509803921,1610612738,26,12,2024-12-31T20:40:34Z,1730000,False,-34.0,35.0,1,left,MISS P. Pritchard pullup Shot - blocked,"[1630202, 1642266]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,Walter,1642266.0,,,,,,
176,PT10M28.00S,2024-12-31T20:40:23.3Z,2,REGULAR,block,,[],1642266,,,1610612738,26,12,2024-12-31T20:40:25Z,1740000,False,,,0,,J. Walter BLOCK (1 BLK),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT10M27.00S,2024-12-31T20:40:24.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,26,12,2024-12-31T20:40:34Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,175.0,,,,,,,,,,,,,,,,,
179,PT10M27.00S,2024-12-31T20:40:30.3Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,26,12,2024-12-31T20:40:39Z,1770000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M27.00S,2024-12-31T20:40:30.3Z,2,REGULAR,substitution,out,[],203482,,,1610612761,26,12,2024-12-31T20:40:39Z,1780000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M27.00S,2024-12-31T20:40:30.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,26,12,2024-12-31T20:40:39Z,1790000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M27.00S,2024-12-31T20:40:30.3Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,26,12,2024-12-31T20:40:39Z,1800000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M17.00S,2024-12-31T20:41:00.0Z,2,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612761,26,12,2024-12-31T20:41:07Z,1810000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (2 TO),[1630558],1610612761.0,TOR,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,2.0,,,,,
184,PT09M56.00S,2024-12-31T20:41:26.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201143,10.33180026281209,5.147058823529411,1610612738,26,12,2024-12-31T20:41:34Z,1820000,False,224.0,45.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
185,PT09M54.00S,2024-12-31T20:41:28.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612761,26,12,2024-12-31T20:41:34Z,1830000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT09M49.00S,2024-12-31T20:41:33.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642266,92.85479632063075,51.225490196078425,1610612761,26,12,2024-12-31T20:41:41Z,1840000,False,6.0,15.0,1,right,MISS J. Walter running DUNK,[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
187,PT09M48.00S,2024-12-31T20:41:34.2Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,26,12,2024-12-31T20:41:41Z,1850000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT09M41.00S,2024-12-31T20:41:40.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,27.151773981603156,80.3921568627451,1610612738,26,12,2024-12-31T20:42:22Z,1860000,False,-152.0,203.0,1,left,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
189,PT09M39.00S,2024-12-31T20:41:42.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,26,12,2024-12-31T20:41:47Z,1870000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,188.0,4.0,3.0,1.0,,,,,,,,,,,,,,
190,PT09M26.00S,2024-12-31T20:41:55.4Z,2,REGULAR,3pt,Jump Shot,[],1642266,76.16622864651774,9.803921568627452,1610612761,26,12,2024-12-31T20:42:05Z,1880000,False,-201.0,172.0,1,right,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
191,PT09M25.00S,2024-12-31T20:41:56.4Z,2,REGULAR,rebound,offensive,[],1642266,,,1610612761,26,12,2024-12-31T20:42:05Z,1890000,False,,,0,,J. Walter REBOUND (Off:1 Def:0),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,190.0,1.0,0.0,1.0,,,,,,,,,,,,,,
192,PT09M24.00S,2024-12-31T20:42:00.7Z,2,REGULAR,turnover,bad pass,[],1642266,,,1610612761,26,12,2024-12-31T20:42:10Z,1900000,False,,,0,,J. Walter bad pass TURNOVER (1 TO),"[1642266, 1629674]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Queta,1629674.0,,,
193,PT09M24.00S,2024-12-31T20:42:00.7Z,2,REGULAR,steal,,[],1629674,,,1610612738,26,12,2024-12-31T20:42:02Z,1910000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
194,PT09M12.00S,2024-12-31T20:42:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,9.017739816031538,40.44117647058824,1610612738,28,12,2024-12-31T20:42:13Z,1920000,False,48.0,32.0,1,left,J. Brown driving Layup (4 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,,,,,,,,,,4.0,,,,,,,,
195,PT08M53.00S,2024-12-31T20:42:28.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630558,92.32917214191852,56.61764705882353,1610612761,28,12,2024-12-31T20:42:35Z,1930000,False,33.0,20.0,1,right,MISS D. Mitchell driving Hook,[1630558],1610612761.0,TOR,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
196,PT08M52.00S,2024-12-31T20:42:29.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,28,12,2024-12-31T20:44:47Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,195.0,,,,,,,,,,,,,,,,,
198,PT08M52.00S,2024-12-31T20:42:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,28,12,2024-12-31T20:44:47Z,1960000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M52.00S,2024-12-31T20:45:01.8Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,28,12,2024-12-31T20:45:26Z,1980000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M52.00S,2024-12-31T20:45:01.8Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,28,12,2024-12-31T20:45:26Z,1990000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M52.00S,2024-12-31T20:45:01.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612761,28,12,2024-12-31T20:45:26Z,2000000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M52.00S,2024-12-31T20:45:01.8Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,28,12,2024-12-31T20:45:26Z,2010000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M41.00S,2024-12-31T20:45:52.9Z,2,REGULAR,turnover,lost ball,[],1642419,,,1610612761,28,12,2024-12-31T20:46:19Z,2020000,False,,,0,,J. Battle lost ball TURNOVER (1 TO),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,,,,,
206,PT08M41.00S,2024-12-31T20:46:04.1Z,2,REGULAR,foul,personal,[],1642419,,,1610612738,28,12,2024-12-31T20:46:14Z,2040000,False,,,0,,J. Battle loose ball personal FOUL (1 PF),"[1642419, 1630202]",1610612761.0,TOR,loose ball,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,,,,,,,1628172.0,1.0,0.0,Pritchard,1630202.0,,,,,,,,,
208,PT08M25.00S,2024-12-31T20:46:26.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,10.463206307490145,36.51960784313725,1610612738,28,12,2024-12-31T20:46:33Z,2060000,False,67.0,46.0,1,left,MISS A. Horford 8' turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,8.15,Missed,,,,,,,,,,,,,,,,,,
209,PT08M24.00S,2024-12-31T20:46:27.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,28,12,2024-12-31T20:46:33Z,2070000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,208.0,5.0,4.0,1.0,,,,,,,,,,,,,,
210,PT08M18.00S,2024-12-31T20:46:32.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,76.16622864651774,11.76470588235294,1610612761,28,15,2024-12-31T20:46:58Z,2080000,False,-191.0,172.0,1,right,J. Battle 25' 3PT running (3 PTS) (D. Mitchell 2 AST),"[1642419, 1630558]",1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,,,,,,3.0,,,,,,D. Mitchell,1630558.0,2.0
212,PT07M59.00S,2024-12-31T20:46:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,10.463206307490145,49.01960784313725,1610612738,28,15,2024-12-31T20:46:58Z,2100000,False,5.0,46.0,1,left,MISS N. Queta Layup - blocked,"[1629674, 1627751]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,Poeltl,1627751.0,,,,,,
213,PT07M59.00S,2024-12-31T20:46:51.4Z,2,REGULAR,block,,[],1627751,,,1610612738,28,15,2024-12-31T20:46:53Z,2110000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT07M58.00S,2024-12-31T20:46:52.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,28,15,2024-12-31T20:47:52Z,2120000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,212.0,6.0,5.0,1.0,,,,,,,,,,,,,,
215,PT07M51.00S,2024-12-31T20:46:59.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628971,93.11760840998686,96.07843137254902,1610612761,28,18,2024-12-31T20:48:35Z,2130000,False,230.0,12.0,1,right,B. Brown 3PT running (4 PTS) (J. Battle 1 AST),"[1628971, 1642419]",1610612761.0,TOR,running,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.07,Made,,,,,,,,,,4.0,,,,,,J. Battle,1642419.0,1.0
217,PT07M27.00S,2024-12-31T20:47:23.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,8.360709592641262,94.85294117647058,1610612738,28,18,2024-12-31T20:47:29Z,2150000,False,-224.0,26.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
218,PT07M26.00S,2024-12-31T20:47:24.2Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,28,18,2024-12-31T20:47:29Z,2160000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
219,PT07M21.00S,2024-12-31T20:47:32.5Z,2,REGULAR,foul,personal,[],1627751,,,1610612738,28,18,2024-12-31T20:47:44Z,2170000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1627759]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right,,,,,,,1628172.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
221,PT07M21.00S,2024-12-31T20:47:43.2Z,2,REGULAR,substitution,out,[],201143,,,1610612738,28,18,2024-12-31T20:47:46Z,2190000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M21.00S,2024-12-31T20:47:43.2Z,2,REGULAR,substitution,in,[],201950,,,1610612738,28,18,2024-12-31T20:47:46Z,2200000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M16.00S,2024-12-31T20:48:20.1Z,2,REGULAR,foul,personal,[],1630534,,,1610612738,28,18,2024-12-31T20:48:29Z,2210000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1627759]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,1628172.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
225,PT07M04.00S,2024-12-31T20:48:43.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627759,13.87976346911958,53.18627450980392,1610612738,30,18,2024-12-31T20:49:10Z,2230000,False,-16.0,78.0,1,left,J. Brown 7' turnaround Hook (6 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,,,,6.0,,,,,,,,
226,PT06M48.00S,2024-12-31T20:48:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.72339027595268,51.71568627450981,1610612761,30,20,2024-12-31T20:50:04Z,2240000,False,9.0,16.0,1,right,B. Brown alley-oop Layup (6 PTS) (J. Poeltl 1 AST),"[1628971, 1627751]",1610612761.0,TOR,alley-oop,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,,,,6.0,,,,,,J. Poeltl,1627751.0,1.0
228,PT06M34.00S,2024-12-31T20:49:13.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,6.1268068331143235,96.32352941176471,1610612738,30,20,2024-12-31T20:49:20Z,2260000,False,-232.0,5.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
229,PT06M33.00S,2024-12-31T20:49:14.7Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,30,20,2024-12-31T20:49:20Z,2270000,False,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,228.0,2.0,0.0,2.0,,,,,,,,,,,,,,
230,PT06M28.00S,2024-12-31T20:49:19.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,30.56833114323259,28.921568627450984,1610612738,30,20,2024-12-31T20:49:27Z,2280000,False,105.0,235.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2024-12-31T20:49:21.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,30,20,2024-12-31T20:49:27Z,2290000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,230.0,7.0,6.0,1.0,,,,,,,,,,,,,,
232,PT06M07.00S,2024-12-31T20:49:40.3Z,2,REGULAR,3pt,Jump Shot,[],1630534,74.98357424441524,11.27450980392157,1610612761,30,20,2024-12-31T20:49:47Z,2300000,False,-194.0,183.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
233,PT06M05.00S,2024-12-31T20:49:42.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,20,2024-12-31T20:49:47Z,2310000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,232.0,,,,,,,,,,,,,,,,,
235,PT05M44.00S,2024-12-31T20:50:11.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,35.955978975032856,19.11764705882353,1610612738,33,20,2024-12-31T20:50:15Z,2330000,False,154.0,285.0,1,left,P. Pritchard 32' 3PT  (12 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,32.46,Made,,,,,,,,,,12.0,,,,,,S. Hauser,1630573.0,1.0
237,PT05M24.00S,2024-12-31T20:50:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630558,65.65374507227332,37.254901960784316,1610612761,33,23,2024-12-31T20:50:35Z,2350000,False,-64.0,270.0,1,right,D. Mitchell 27' 3PT pullup (3 PTS),[1630558],1610612761.0,TOR,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.78,Made,,,,,,,,,,3.0,,,,,,,,
238,PT05M22.00S,2024-12-31T20:50:38.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,33,23,2024-12-31T20:50:38Z,2360000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,33,23,2024-12-31T20:53:21Z,2370000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,33,23,2024-12-31T20:53:21Z,2380000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,33,23,2024-12-31T20:53:21Z,2390000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,out,[],1630534,,,1610612738,33,23,2024-12-31T20:53:21Z,2400000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,33,23,2024-12-31T20:53:21Z,2410000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M22.00S,2024-12-31T20:52:34.3Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,33,23,2024-12-31T20:53:21Z,2420000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
