actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
259,PT04M18.00S,2025-04-13T17:48:41.7Z,2,REGULAR,3pt,Jump Shot,[],1641878,72.61826544021025,85.5392156862745,1610612766,49,32,2025-04-13T17:48:47Z,2550000,False,178.0,205.0,1,right,MISS D. Baugh 27' 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
260,PT04M16.00S,2025-04-13T17:48:44.2Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,49,32,2025-04-13T17:48:44Z,2560000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,259.0,,,,2.0,1.0,1.0,,,,,
261,PT04M12.00S,2025-04-13T17:48:47.3Z,2,REGULAR,turnover,bad pass,[],1631217,,,1610612766,49,32,2025-04-13T17:48:54Z,2570000,False,,,0,,M. Diabaté bad pass TURNOVER (2 TO),"[1631217, 1628470]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Craig,1628470.0
262,PT04M12.00S,2025-04-13T17:48:47.3Z,2,REGULAR,steal,,[],1628470,,,1610612738,49,32,2025-04-13T17:48:49Z,2580000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
263,PT04M09.00S,2025-04-13T17:48:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,5.601182654402102,46.07843137254902,1610612738,51,32,2025-04-13T17:48:58Z,2590000,False,20.0,0.0,1,left,P. Pritchard running Layup (18 PTS) (T. Craig 1 AST),"[1630202, 1628470]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.96,Made,18.0,,,,,,,T. Craig,1628470.0,1.0,,,,,,,,
265,PT04M00.00S,2025-04-13T17:49:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641878,87.86136662286465,51.470588235294116,1610612766,51,32,2025-04-13T18:02:20Z,2610000,False,7.0,62.0,1,right,MISS D. Baugh 6' driving floating Shot,[1641878],1610612766.0,CHA,driving floating,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
266,PT03M59.00S,2025-04-13T17:49:02.3Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,51,32,2025-04-13T18:02:20Z,2620000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,265.0,,,,3.0,1.0,2.0,,,,,
267,PT03M59.00S,2025-04-13T17:49:05.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631217,94.40999984741211,50.0,1610612766,51,32,2025-04-13T18:02:38Z,2630000,False,0.0,0.0,1,right,MISS M. Diabaté tip Layup,[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
268,PT03M57.00S,2025-04-13T17:49:07.0Z,2,REGULAR,rebound,offensive,[],201959,,,1610612766,51,32,2025-04-13T18:02:38Z,2640000,False,,,0,,T. Gibson REBOUND (Off:3 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,267.0,,,,5.0,2.0,3.0,,,,,
318,PT03M55.00S,2025-04-13T17:49:12.9Z,2,REGULAR,turnover,lost ball,[],201959,,,1610612766,51,32,2025-04-13T18:02:47Z,2645000,False,,,0,,T. Gibson lost ball TURNOVER (1 TO),"[201959, 1631248]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Scheierman,1631248.0
319,PT03M55.00S,2025-04-13T17:49:12.9Z,2,REGULAR,steal,,[],1631248,,,1610612738,51,32,2025-04-13T18:01:28Z,2647500,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT03M39.00S,2025-04-13T17:49:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631248,24.52365308804205,92.15686274509804,1610612738,51,32,2025-04-13T18:01:28Z,2650000,False,-211.0,178.0,1,left,MISS B. Scheierman 27' pullup 3PT,[1631248],1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
270,PT03M37.00S,2025-04-13T17:49:22.8Z,2,REGULAR,rebound,defensive,[],1641878,,,1610612766,51,32,2025-04-13T17:49:24Z,2660000,False,,,0,,D. Baugh REBOUND (Off:0 Def:1),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,269.0,,,,1.0,1.0,0.0,,,,,
271,PT03M20.00S,2025-04-13T17:49:40.1Z,2,REGULAR,3pt,Jump Shot,[],1642275,66.44218134034165,38.23529411764706,1610612766,51,32,2025-04-13T17:55:27Z,2670000,False,-59.0,263.0,1,right,MISS T. Salaün 26' step back 3PT,[1642275],1610612766.0,CHA,step back,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
272,PT03M17.00S,2025-04-13T17:49:43.1Z,2,REGULAR,rebound,offensive,[],1641878,,,1610612766,51,32,2025-04-13T17:49:45Z,2680000,False,,,0,,D. Baugh REBOUND (Off:1 Def:1),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Center,,,,,,,,,271.0,,,,2.0,1.0,1.0,,,,,
273,PT03M15.00S,2025-04-13T17:49:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,93.24901445466492,52.450980392156865,1610612766,51,34,2025-04-13T17:49:48Z,2690000,False,12.0,11.0,1,right,T. Gibson Layup (4 PTS) (D. Baugh 2 AST),"[201959, 1641878]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,1.65,Made,4.0,,,,,,,D. Baugh,1641878.0,2.0,,,,,,,,
282,PT02M55.00S,2025-04-13T17:50:11.8Z,2,REGULAR,turnover,out-of-bounds,[],1631248,,,1610612738,51,34,2025-04-13T17:53:43Z,2725000,False,,,0,,B. Scheierman lost ball out-of-bounds TURNOVER (1 TO),[1631248],1610612738.0,BOS,lost ball,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,,1628487.0,,,,,,,,,,,,,,1.0,,
278,PT02M55.00S,2025-04-13T17:50:24.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,51,34,2025-04-13T17:50:24Z,2740000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M33.00S,2025-04-13T17:53:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,93.11760840998686,54.65686274509803,1610612766,51,36,2025-04-13T17:57:14Z,2760000,False,23.0,12.0,1,right,M. Diabaté cutting Layup (4 PTS) (D. Baugh 3 AST),"[1631217, 1641878]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.63,Made,4.0,,,,,,,D. Baugh,1641878.0,3.0,,,,,,,,
283,PT02M19.00S,2025-04-13T17:53:49.8Z,2,REGULAR,2pt,Jump Shot,[],1630202,22.026938239159,51.225490196078425,1610612738,51,36,2025-04-13T17:53:55Z,2780000,False,-6.0,155.0,1,left,MISS P. Pritchard 15' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,15.47,Missed,,,,,,,,,,,,,,,,,,
284,PT02M19.00S,2025-04-13T17:53:49.8Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,51,36,2025-04-13T17:53:55Z,2790000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,,,,,,283.0,,,,4.0,2.0,2.0,,,,,
285,PT02M12.00S,2025-04-13T17:53:57.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631248,7.178055190538765,4.6568627450980395,1610612738,51,36,2025-04-13T17:54:02Z,2800000,False,227.0,15.0,1,left,MISS B. Scheierman 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
286,PT02M08.00S,2025-04-13T17:54:01.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,51,36,2025-04-13T17:54:02Z,2810000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Right Corner 3,24+ Right,,,,,,,,,285.0,,,,4.0,2.0,2.0,,,,,
287,PT01M55.00S,2025-04-13T17:54:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1631217,,,1610612766,51,36,2025-04-13T18:15:18Z,2820000,False,,,0,,M. Diabaté lost ball out-of-bounds TURNOVER (3 TO),[1631217],1610612766.0,CHA,lost ball,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left,,,,203593.0,,,,,,,,,,,,,,3.0,,
288,PT01M45.00S,2025-04-13T17:54:42.7Z,2,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612738,51,36,2025-04-13T17:54:49Z,2830000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Scheierman 2 FT),"[1631217, 1631248]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,1.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,
290,PT01M45.00S,2025-04-13T17:55:03.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631248,,,1610612738,51,36,2025-04-13T17:55:03Z,2850000,False,,,0,,MISS B. Scheierman Free Throw 1 of 2,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT01M45.00S,2025-04-13T17:55:03.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,51,36,2025-04-13T17:55:03Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
292,PT01M45.00S,2025-04-13T17:55:17.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631248,,,1610612738,52,36,2025-04-13T17:55:17Z,2870000,False,,,0,,B. Scheierman Free Throw 2 of 2 (4 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
293,PT01M35.00S,2025-04-13T17:55:29.1Z,2,REGULAR,3pt,Jump Shot,[],1642275,76.82325886990802,7.352941176470589,1610612766,52,39,2025-04-13T17:55:33Z,2880000,False,-213.0,165.0,1,right,T. Salaün 26' 3PT  (3 PTS) (D. Baugh 4 AST),"[1642275, 1641878]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,26.98,Made,3.0,,,,,,,D. Baugh,1641878.0,4.0,,,,,,,,
295,PT01M22.00S,2025-04-13T17:55:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,33.590670170827856,51.470588235294116,1610612738,52,39,2025-04-13T18:00:37Z,2900000,False,-7.0,263.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
296,PT01M19.00S,2025-04-13T17:55:46.5Z,2,REGULAR,rebound,defensive,[],1641878,,,1610612766,52,39,2025-04-13T17:55:58Z,2910000,False,,,0,,D. Baugh REBOUND (Off:1 Def:2),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Center,,,,,,,,,295.0,,,,3.0,2.0,1.0,,,,,
297,PT01M11.00S,2025-04-13T17:55:53.6Z,2,REGULAR,3pt,Jump Shot,[],1642275,82.47371879106439,96.32352941176471,1610612766,52,39,2025-04-13T18:01:08Z,2920000,False,232.0,112.0,1,right,MISS T. Salaün 25' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
298,PT01M08.00S,2025-04-13T17:55:56.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612766,52,39,2025-04-13T18:01:08Z,2930000,False,,,0,,T. Gibson REBOUND (Off:4 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,297.0,,,,6.0,2.0,4.0,,,,,
299,PT01M05.00S,2025-04-13T17:56:00.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641878,84.05059132720105,50.0,1610612766,52,41,2025-04-13T18:01:43Z,2940000,False,0.0,97.0,1,right,D. Baugh 9' floating Jump Shot (4 PTS) (T. Gibson 2 AST),"[1641878, 201959]",1610612766.0,CHA,floating,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),8-16 Center,9.74,Made,4.0,,,,,,,T. Gibson,201959.0,2.0,,,,,,,,
301,PT00M46.10S,2025-04-13T17:56:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,5.863994743758213,58.57843137254902,1610612738,54,41,2025-04-13T18:02:03Z,2960000,False,-43.0,3.0,1,left,L. Kornet Layup (8 PTS) (B. Scheierman 1 AST),"[1628436, 1631248]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,4.3,Made,8.0,,,,,,,B. Scheierman,1631248.0,1.0,,,,,,,,
303,PT00M30.10S,2025-04-13T17:56:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641878,90.48948751642575,45.34313725490196,1610612766,54,41,2025-04-13T17:56:46Z,2980000,False,-23.0,37.0,1,right,MISS D. Baugh driving Layup - blocked,"[1641878, 1628436]",1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,Kornet,1628436.0,,,
304,PT00M30.10S,2025-04-13T17:56:39.5Z,2,REGULAR,block,,[],1628436,,,1610612766,54,41,2025-04-13T17:56:41Z,2990000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT00M27.00S,2025-04-13T17:56:42.6Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,54,41,2025-04-13T17:56:46Z,3000000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,,,,2.0,1.0,1.0,,,,,
307,PT00M10.10S,2025-04-13T17:57:15.5Z,2,REGULAR,substitution,out,[],201959,,,1610612738,54,41,2025-04-13T17:57:18Z,3020000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M10.10S,2025-04-13T17:57:15.5Z,2,REGULAR,substitution,in,[],1631301,,,1610612738,54,41,2025-04-13T17:57:18Z,3030000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M07.90S,2025-04-13T17:57:27.5Z,2,REGULAR,turnover,bad pass,[],1628470,,,1610612738,54,41,2025-04-13T17:57:35Z,3040000,False,,,0,,T. Craig bad pass TURNOVER (2 TO),"[1628470, 1641878]",1610612738.0,BOS,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Baugh,1641878.0
310,PT00M07.90S,2025-04-13T17:57:27.5Z,2,REGULAR,steal,,[],1641878,,,1610612766,54,41,2025-04-13T17:57:29Z,3050000,False,,,0,,D. Baugh STEAL (1 STL),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
311,PT00M02.10S,2025-04-13T17:57:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631301,90.3580814717477,56.372549019607845,1610612766,54,41,2025-04-13T17:57:46Z,3060000,False,32.0,38.0,1,right,MISS J. Sims Layup,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
312,PT00M02.10S,2025-04-13T17:57:33.3Z,2,REGULAR,rebound,offensive,[],1631111,,,1610612766,54,41,2025-04-13T17:59:28Z,3070000,False,,,0,,W. Moore Jr. REBOUND (Off:1 Def:0),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,311.0,,,,1.0,0.0,1.0,,,,,
313,PT00M00.00S,2025-04-13T17:57:36.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631111,94.40999984741211,50.0,1610612766,54,41,2025-04-13T17:59:21Z,3080000,False,0.0,0.0,1,right,MISS W. Moore Jr. tip Layup,[1631111],1610612766.0,CHA,tip,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2025-04-13T17:57:36.5Z,2,REGULAR,rebound,offensive,[],1631111,,,1610612766,54,41,2025-04-13T17:58:36Z,3090000,False,,,0,,W. Moore Jr. REBOUND (Off:2 Def:0),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,313.0,,,,2.0,0.0,2.0,,,,,
315,PT00M00.00S,2025-04-13T17:57:42.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631111,94.40999984741211,50.0,1610612766,54,43,2025-04-13T17:58:40Z,3100000,False,0.0,0.0,1,right,W. Moore Jr. putback Layup (2 PTS),[1631111],1610612766.0,CHA,putback,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2025-04-13T17:57:49.4Z,2,REGULAR,period,end,[],0,,,1610612738,54,43,2025-04-13T17:57:49Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,out,['startperiod'],1641878,,,1610612738,54,43,2025-04-13T18:12:55Z,3130000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,out,['startperiod'],1631111,,,1610612738,54,43,2025-04-13T18:12:55Z,3140000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612738,54,43,2025-04-13T18:12:55Z,3150000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,out,['startperiod'],1631301,,,1610612738,54,43,2025-04-13T18:12:55Z,3160000,False,,,0,,SUB out: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,in,['startperiod'],1629610,,,1610612738,54,43,2025-04-13T18:12:55Z,3170000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612738,54,43,2025-04-13T18:12:55Z,3180000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612738,54,43,2025-04-13T18:12:55Z,3190000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-04-13T18:12:37.2Z,3,REGULAR,substitution,in,['startperiod'],1642354,,,1610612738,54,43,2025-04-13T18:12:55Z,3200000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-04-13T18:12:57.3Z,3,REGULAR,period,start,[],0,,,1610612738,54,43,2025-04-13T18:12:57Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M41.00S,2025-04-13T18:13:19.3Z,3,REGULAR,foul,personal,[],1642275,,,1610612738,54,43,2025-04-13T18:13:35Z,3220000,False,,,0,,T. Salaün loose ball personal FOUL (2 PF),"[1642275, 1630573]",1610612766.0,CHA,loose ball,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,,1628487.0,2.0,0.0,Hauser,1630573.0,,,,,,,,,,,,
331,PT11M26.00S,2025-04-13T18:14:12.4Z,3,REGULAR,3pt,Jump Shot,[],1631248,94.1688567674113,98.2843137254902,1610612738,57,43,2025-04-13T18:14:16Z,3240000,False,241.0,2.0,1,right,B. Scheierman 24' 3PT  (7 PTS) (P. Pritchard 6 AST),"[1631248, 1630202]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,24.14,Made,7.0,,,,,,,P. Pritchard,1630202.0,6.0,,,,,,,,
333,PT11M10.00S,2025-04-13T18:14:27.8Z,3,REGULAR,3pt,Jump Shot,[],1629006,5.075558475689881,95.09803921568627,1610612766,57,46,2025-04-13T18:14:33Z,3260000,False,-225.0,-5.0,1,left,J. Okogie 3PT  (14 PTS) (K. Simpson 2 AST),"[1629006, 1642354]",1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,22.56,Made,14.0,,,,,,,K. Simpson,1642354.0,2.0,,,,,,,,
335,PT10M56.00S,2025-04-13T18:14:42.7Z,3,REGULAR,3pt,Jump Shot,[],1631248,64.86530880420499,18.627450980392158,1610612738,57,46,2025-04-13T18:14:58Z,3280000,False,-157.0,278.0,1,right,MISS B. Scheierman 31' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,31.9,Missed,,,,,,,,,,,,,,,,,,
336,PT10M54.00S,2025-04-13T18:14:44.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,57,46,2025-04-13T18:14:58Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,335.0,,,,,,,,,,,
338,PT10M51.00S,2025-04-13T18:15:00.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,91.67214191852825,3.431372549019608,1610612738,57,46,2025-04-13T18:15:05Z,3310000,False,-233.0,26.0,1,right,MISS S. Hauser fadeaway 3PT,[1630573],1610612738.0,BOS,fadeaway,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
339,PT10M48.00S,2025-04-13T18:15:03.9Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,57,46,2025-04-13T18:15:05Z,3320000,False,,,0,,T. Salaün REBOUND (Off:0 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,,,,,,,,,338.0,,,,3.0,3.0,0.0,,,,,
340,PT10M34.00S,2025-04-13T18:15:18.4Z,3,REGULAR,3pt,Jump Shot,[],1629610,11.251642575558476,3.9215686274509802,1610612766,57,49,2025-04-13T18:15:26Z,3330000,False,230.0,53.0,1,left,D. Jeffries 3PT  (3 PTS) (J. Okogie 2 AST),"[1629610, 1629006]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,23.65,Made,3.0,,,,,,,J. Okogie,1629006.0,2.0,,,,,,,,
342,PT10M10.00S,2025-04-13T18:15:41.2Z,3,REGULAR,3pt,Jump Shot,[],1628470,90.75229960578186,95.58823529411765,1610612738,57,49,2025-04-13T18:15:46Z,3350000,False,228.0,34.0,1,right,MISS T. Craig 3PT,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
343,PT10M08.00S,2025-04-13T18:15:43.2Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,57,49,2025-04-13T18:15:46Z,3360000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Right Corner 3,24+ Right,,,,,,,,,342.0,,,,3.0,2.0,1.0,,,,,
344,PT10M07.00S,2025-04-13T18:15:44.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,92.72339027595268,52.94117647058824,1610612738,57,49,2025-04-13T18:17:00Z,3370000,False,15.0,16.0,1,right,MISS L. Kornet putback Layup,[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
