actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
337,PT00M00.00S,2025-12-31T03:01:41.5Z,2,REGULAR,period,end,[],0,,,1610612738,64,59,2025-12-31T03:01:41Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-12-31T03:15:27.8Z,3,REGULAR,substitution,out,['startperiod'],1642268,,,1610612738,64,59,2025-12-31T03:16:51Z,3350000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-12-31T03:15:27.8Z,3,REGULAR,substitution,out,['startperiod'],1642864,,,1610612738,64,59,2025-12-31T03:16:51Z,3360000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-12-31T03:15:27.8Z,3,REGULAR,substitution,in,['startperiod'],1641707,,,1610612738,64,59,2025-12-31T03:16:51Z,3370000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-12-31T03:15:27.8Z,3,REGULAR,substitution,in,['startperiod'],1641775,,,1610612738,64,59,2025-12-31T03:16:51Z,3380000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-12-31T03:16:53.8Z,3,REGULAR,period,start,[],0,,,1610612738,64,59,2025-12-31T03:16:53Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M43.00S,2025-12-31T03:17:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,82.34231274638634,44.6078431372549,1610612738,64,61,2025-12-31T03:17:16Z,3400000,False,-27.0,113.0,1,right,D. White 11' driving floating Jump Shot (7 PTS) (P. Pritchard 5 AST),"[1628401, 1630202]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,,,,,,,7.0,,,,,,P. Pritchard,1630202.0,5.0,,,
345,PT11M28.00S,2025-12-31T03:17:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,9.280551905387648,52.69607843137255,1610612762,66,61,2025-12-31T03:17:28Z,3420000,False,-13.0,35.0,1,left,K. George driving Layup (25 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,,,25.0,,,,,,,,,,,
349,PT11M16.00S,2025-12-31T03:17:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.93495400788436,54.41176470588235,1610612738,66,63,2025-12-31T03:19:37Z,3460000,False,22.0,23.0,1,right,J. Brown Layup (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,12.0,,,,,,,,,,,
350,PT11M04.00S,2025-12-31T03:17:49.1Z,3,REGULAR,turnover,bad pass,[],1641729,,,1610612762,66,63,2025-12-31T03:17:52Z,3470000,False,,,0,,B. Sensabaugh bad pass TURNOVER (2 TO),"[1641729, 1629674]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Queta,1629674.0
351,PT11M04.00S,2025-12-31T03:17:49.1Z,3,REGULAR,steal,,[],1629674,,,1610612738,66,63,2025-12-31T03:17:50Z,3480000,False,,,0,,N. Queta STEAL (2 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
352,PT10M55.00S,2025-12-31T03:17:57.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,77.7431011826544,28.921568627450984,1610612738,66,65,2025-12-31T03:20:22Z,3490000,False,-105.0,157.0,1,right,J. Brown 18' step back Jump Shot (14 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,18.88,Made,,,,,,,14.0,,,,,,,,,,,
353,PT10M40.00S,2025-12-31T03:18:12.8Z,3,REGULAR,turnover,lost ball,[],1641718,,,1610612762,66,65,2025-12-31T03:18:16Z,3500000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1629674]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Queta,1629674.0
354,PT10M40.00S,2025-12-31T03:18:12.8Z,3,REGULAR,steal,,[],1629674,,,1610612738,66,65,2025-12-31T03:18:21Z,3510000,False,,,0,,N. Queta STEAL (3 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
355,PT10M37.00S,2025-12-31T03:18:16.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630202,91.93495400788436,50.73529411764706,1610612738,66,67,2025-12-31T03:19:44Z,3520000,False,4.0,23.0,1,right,P. Pritchard running Layup (7 PTS) (J. Brown 6 AST),"[1630202, 1627759]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,7.0,,,,,,J. Brown,1627759.0,6.0,,,
357,PT10M37.00S,2025-12-31T03:18:26.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,66,67,2025-12-31T03:18:26Z,3540000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M19.00S,2025-12-31T03:21:30.8Z,3,REGULAR,foul,personal,['2freethrow'],1641775,,,1610612762,66,67,2025-12-31T03:21:41Z,3550000,False,,,0,,J. Walsh shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1641775, 203994]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,2.0,0.0,Nurkić,203994.0,,,,,,
360,PT10M19.00S,2025-12-31T03:22:01.7Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612762,67,67,2025-12-31T03:22:01Z,3570000,False,,,0,,J. Nurkić Free Throw 1 of 2 (8 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
361,PT10M19.00S,2025-12-31T03:22:17.4Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612762,68,67,2025-12-31T03:22:17Z,3580000,False,,,0,,J. Nurkić Free Throw 2 of 2 (9 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
362,PT10M06.00S,2025-12-31T03:22:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612738,68,67,2025-12-31T03:22:45Z,3590000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (White 2 FT),"[1641707, 1628401]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202058.0,1.0,0.0,White,1628401.0,,,,,,
364,PT10M06.00S,2025-12-31T03:23:06.8Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,68,68,2025-12-31T03:23:06Z,3610000,False,,,0,,D. White Free Throw 1 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
365,PT10M06.00S,2025-12-31T03:23:25.0Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,68,69,2025-12-31T03:23:25Z,3620000,False,,,0,,D. White Free Throw 2 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
366,PT09M54.00S,2025-12-31T03:23:39.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,27.54599211563732,74.75490196078431,1610612762,68,69,2025-12-31T03:24:02Z,3630000,False,-124.0,206.0,1,left,MISS L. Markkanen 24' pullup 3PT - blocked,"[1628374, 1628401]",1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.07,Missed,,White,1628401.0,,,,,,,,,,,,,,,
367,PT09M54.00S,2025-12-31T03:23:39.8Z,3,REGULAR,block,,[],1628401,,,1610612762,68,69,2025-12-31T03:23:42Z,3640000,False,,,0,,D. White BLOCK (5 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
368,PT09M54.00S,2025-12-31T03:23:39.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,68,69,2025-12-31T03:23:44Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,366.0,,,,,,,,,,,,,,,,,
370,PT09M50.00S,2025-12-31T03:24:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,7.440867279894875,94.85294117647058,1610612762,68,69,2025-12-31T03:24:05Z,3670000,False,-224.0,17.0,1,left,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
371,PT09M47.00S,2025-12-31T03:24:04.2Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,68,69,2025-12-31T03:24:05Z,3680000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,370.0,,,2.0,2.0,0.0,,,,,,,,,,,,
372,PT09M39.00S,2025-12-31T03:24:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,65.39093298291722,51.225490196078425,1610612738,68,69,2025-12-31T03:24:16Z,3690000,False,6.0,273.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
373,PT09M36.00S,2025-12-31T03:24:15.1Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612762,68,69,2025-12-31T03:24:16Z,3700000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,372.0,,,3.0,3.0,0.0,,,,,,,,,,,,
374,PT09M25.00S,2025-12-31T03:24:25.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,11.777266754270697,42.40196078431372,1610612762,70,69,2025-12-31T03:24:30Z,3710000,False,38.0,58.0,1,left,L. Markkanen 6' driving Hook (14 PTS) (K. George 5 AST),"[1628374, 1641718]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,,,,,,,14.0,,,,,,K. George,1641718.0,5.0,,,
376,PT09M07.00S,2025-12-31T03:24:43.7Z,3,REGULAR,3pt,Jump Shot,[],1641775,93.11760840998686,3.6764705882352944,1610612738,70,72,2025-12-31T03:24:47Z,3730000,False,-232.0,12.0,1,right,J. Walsh 3PT  (6 PTS) (D. White 4 AST),"[1641775, 1628401]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,,,6.0,,,,,,D. White,1628401.0,4.0,,,
378,PT08M51.00S,2025-12-31T03:24:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.623521681997373,43.627450980392155,1610612762,72,72,2025-12-31T03:25:02Z,3750000,False,32.0,29.0,1,left,J. Nurkić Layup (11 PTS) (K. George 6 AST),"[203994, 1641718]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,,,11.0,,,,,,K. George,1641718.0,6.0,,,
381,PT08M32.00S,2025-12-31T03:25:24.9Z,3,REGULAR,substitution,out,[],1641775,,,1610612738,72,72,2025-12-31T03:25:28Z,3780000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M32.00S,2025-12-31T03:25:24.9Z,3,REGULAR,substitution,in,[],1642864,,,1610612738,72,72,2025-12-31T03:25:28Z,3790000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M28.00S,2025-12-31T03:25:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,80.1084099868594,49.01960784313725,1610612738,72,74,2025-12-31T03:25:49Z,3800000,False,-5.0,134.0,1,right,P. Pritchard 13' pullup Jump Shot (9 PTS) (D. White 5 AST),"[1630202, 1628401]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,,,,,,,9.0,,,,,,D. White,1628401.0,5.0,,,
385,PT08M05.00S,2025-12-31T03:26:07.2Z,3,REGULAR,3pt,Jump Shot,[],1628374,22.815374507227332,88.97058823529412,1610612762,72,74,2025-12-31T03:26:11Z,3820000,False,-195.0,162.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
386,PT08M02.00S,2025-12-31T03:26:10.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,72,74,2025-12-31T03:26:11Z,3830000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,385.0,,,4.0,3.0,1.0,,,,,,,,,,,,
387,PT07M52.00S,2025-12-31T03:26:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.28449408672799,45.34313725490196,1610612738,72,76,2025-12-31T03:26:24Z,3840000,False,-23.0,76.0,1,right,D. White 7' pullup Jump Shot (11 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,,,,,,,11.0,,,,,,,,,,,
389,PT07M33.00S,2025-12-31T03:26:40.0Z,3,REGULAR,3pt,Jump Shot,[],1641718,26.888961892247043,79.65686274509804,1610612762,75,76,2025-12-31T03:26:43Z,3860000,False,-148.0,200.0,1,left,K. George 24' 3PT  (28 PTS) (J. Nurkić 6 AST),"[1641718, 203994]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,,,28.0,,,,,,J. Nurkić,203994.0,6.0,,,
391,PT07M09.00S,2025-12-31T03:27:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.32917214191852,42.8921568627451,1610612738,75,78,2025-12-31T03:27:10Z,3880000,False,-36.0,20.0,1,right,N. Queta cutting Layup (12 PTS) (P. Pritchard 6 AST),"[1629674, 1630202]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,,12.0,,,,,,P. Pritchard,1630202.0,6.0,,,
393,PT06M55.00S,2025-12-31T03:27:20.2Z,3,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612762,75,78,2025-12-31T03:27:28Z,3900000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1629674, 1628374]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,3.0,0.0,Markkanen,1628374.0,,,,,,
395,PT06M55.00S,2025-12-31T03:28:08.1Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,76,78,2025-12-31T03:28:08Z,3920000,False,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
396,PT06M55.00S,2025-12-31T03:28:08.9Z,3,REGULAR,substitution,out,[],1641707,,,1610612762,76,78,2025-12-31T03:28:15Z,3930000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M55.00S,2025-12-31T03:28:08.9Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,76,78,2025-12-31T03:28:15Z,3940000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M55.00S,2025-12-31T03:28:29.3Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,77,78,2025-12-31T03:28:29Z,3950000,False,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
399,PT06M44.00S,2025-12-31T03:28:41.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,67.23061760840999,51.9607843137255,1610612738,77,78,2025-12-31T03:28:46Z,3960000,False,10.0,256.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
400,PT06M41.00S,2025-12-31T03:28:44.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,77,78,2025-12-31T03:28:46Z,3970000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,399.0,,,6.0,5.0,1.0,,,,,,,,,,,,
401,PT06M35.00S,2025-12-31T03:28:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.492115637319317,38.23529411764706,1610612762,79,78,2025-12-31T03:28:56Z,3980000,False,59.0,27.0,1,left,J. Nurkić 6' Layup (13 PTS) (K. George 7 AST),"[203994, 1641718]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,,,13.0,,,,,,K. George,1641718.0,7.0,,,
403,PT06M35.00S,2025-12-31T03:28:56.1Z,3,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612762,79,78,2025-12-31T03:29:05Z,4000000,False,,,0,,N. Queta shooting personal FOUL (4 PF) (Nurkić 1 FT),"[1629674, 203994]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,4.0,0.0,Nurkić,203994.0,,,,,,
405,PT06M35.00S,2025-12-31T03:29:05.8Z,3,REGULAR,substitution,out,[],1629674,,,1610612762,79,78,2025-12-31T03:29:08Z,4020000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M35.00S,2025-12-31T03:29:05.8Z,3,REGULAR,substitution,in,[],1630568,,,1610612762,79,78,2025-12-31T03:29:08Z,4030000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M35.00S,2025-12-31T03:29:25.0Z,3,REGULAR,freethrow,1 of 1,[],203994,,,1610612762,80,78,2025-12-31T03:29:25Z,4040000,False,,,0,,J. Nurkić Free Throw 1 of 1 (14 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
408,PT06M23.00S,2025-12-31T03:29:39.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,67.23061760840999,56.61764705882353,1610612738,80,81,2025-12-31T03:29:43Z,4050000,False,33.0,256.0,1,right,D. White 25' 3PT  (14 PTS) (J. Brown 7 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,,,14.0,,,,,,J. Brown,1627759.0,7.0,,,
410,PT06M07.00S,2025-12-31T03:29:54.2Z,3,REGULAR,3pt,Jump Shot,[],1642268,4.28712220762155,94.6078431372549,1610612762,83,81,2025-12-31T03:29:58Z,4070000,False,-223.0,-12.0,1,left,I. Collier 3PT  (7 PTS) (L. Markkanen 2 AST),"[1642268, 1628374]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,22.33,Made,,,,,,,7.0,,,,,,L. Markkanen,1628374.0,2.0,,,
412,PT05M44.00S,2025-12-31T03:30:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,84.44480946123521,54.41176470588235,1610612738,83,81,2025-12-31T03:30:22Z,4090000,False,22.0,94.0,1,right,MISS L. Garza 9' floating Shot,[1630568],1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
413,PT05M42.00S,2025-12-31T03:30:19.5Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,83,81,2025-12-31T03:30:22Z,4100000,False,,,0,,K. George REBOUND (Off:1 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,412.0,,,4.0,3.0,1.0,,,,,,,,,,,,
415,PT05M42.00S,2025-12-31T03:30:31.0Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,83,81,2025-12-31T03:30:39Z,4120000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M42.00S,2025-12-31T03:30:31.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612762,83,81,2025-12-31T03:30:39Z,4130000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M42.00S,2025-12-31T03:30:31.0Z,3,REGULAR,substitution,in,[],1642262,,,1610612762,83,81,2025-12-31T03:30:39Z,4140000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M42.00S,2025-12-31T03:30:31.0Z,3,REGULAR,substitution,in,[],1629014,,,1610612762,83,81,2025-12-31T03:30:39Z,4150000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M28.00S,2025-12-31T03:31:02.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,27.677398160315374,77.20588235294117,1610612762,83,81,2025-12-31T03:31:06Z,4160000,False,-136.0,208.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
420,PT05M24.00S,2025-12-31T03:31:06.2Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,83,81,2025-12-31T03:38:03Z,4170000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,419.0,,,3.0,3.0,0.0,,,,,,,,,,,,
421,PT05M09.00S,2025-12-31T03:31:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,80.1084099868594,53.431372549019606,1610612738,83,83,2025-12-31T03:31:24Z,4180000,False,17.0,134.0,1,right,P. Pritchard 13' pullup Jump Shot (11 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,13.56,Made,,,,,,,11.0,,,,,,,,,,,
422,PT04M46.00S,2025-12-31T03:31:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.5722733245729295,43.627450980392155,1610612762,85,83,2025-12-31T03:32:05Z,4190000,False,32.0,19.0,1,left,J. Nurkić cutting Layup (16 PTS) (I. Collier 4 AST),"[203994, 1642268]",1610612762.0,UTA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,16.0,,,,,,I. Collier,1642268.0,4.0,,,
424,PT04M34.00S,2025-12-31T03:31:55.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,66.44218134034165,13.23529411764706,1610612738,85,83,2025-12-31T03:32:01Z,4210000,False,-184.0,263.0,1,right,MISS P. Pritchard 32' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,32.08,Missed,,,,,,,,,,,,,,,,,,
425,PT04M29.00S,2025-12-31T03:32:01.0Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,85,83,2025-12-31T03:32:01Z,4220000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,424.0,,,3.0,1.0,2.0,,,,,,,,,,,,
426,PT04M29.00S,2025-12-31T03:32:01.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,94.40999984741211,50.0,1610612738,85,85,2025-12-31T03:32:01Z,4230000,False,0.0,0.0,1,right,L. Garza putback Layup (13 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,13.0,,,,,,,,,,,
427,PT04M20.00S,2025-12-31T03:32:10.2Z,3,REGULAR,3pt,Jump Shot,[],203994,30.17411300919842,68.13725490196079,1610612762,88,85,2025-12-31T03:32:14Z,4240000,False,-91.0,231.0,1,left,J. Nurkić 24' 3PT  (19 PTS) (I. Collier 5 AST),"[203994, 1642268]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,,,19.0,,,,,,I. Collier,1642268.0,5.0,,,
429,PT04M03.00S,2025-12-31T03:32:27.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,69.72733245729303,74.26470588235294,1610612738,88,88,2025-12-31T03:32:31Z,4260000,False,121.0,232.0,1,right,A. Simons 26' 3PT  (10 PTS) (J. Brown 8 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,10.0,,,,,,J. Brown,1627759.0,8.0,,,
