actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
347,PT01M22.00S,2026-03-01T03:38:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,9.543363994743759,40.19607843137255,1610612740,40,56,2026-03-01T03:38:17Z,3390000,False,49.0,37.0,1,left,MISS J. Fears 6' running Layup,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,6.15,,,,,
348,PT01M21.00S,2026-03-01T03:38:12.9Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612740,40,56,2026-03-01T05:12:18Z,3400000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,347.0,2.0,1.0,1.0,,,,,,,,,
351,PT01M21.00S,2026-03-01T03:38:18.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642846,,,1610612740,40,56,2026-03-01T03:39:19Z,3430000,False,,,0,,A. Bailey shooting personal FOUL (2 PF) (Bey 2 FT),"[1642846, 1630180]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,2882.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
353,PT01M21.00S,2026-03-01T03:38:44.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612740,40,57,2026-03-01T03:39:09Z,3450000,False,,,0,,S. Bey Free Throw 1 of 2 (17 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
354,PT01M21.00S,2026-03-01T03:38:44.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612740,40,58,2026-03-01T03:39:09Z,3460000,False,,,0,,S. Bey Free Throw 2 of 2 (18 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
355,PT01M01.00S,2026-03-01T03:39:12.9Z,2,REGULAR,3pt,Jump Shot,[],1642846,86.81011826544021,94.85294117647058,1610612762,40,58,2026-03-01T03:39:18Z,3470000,False,224.0,71.0,1,right,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,,,23.54,,,,,
356,PT00M58.90S,2026-03-01T03:39:15.0Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,40,58,2026-03-01T03:39:18Z,3480000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,,,,355.0,1.0,1.0,0.0,,,,,,,,,
357,PT00M53.10S,2026-03-01T03:39:22.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,14.4053876478318,96.56862745098039,1610612740,40,61,2026-03-01T03:39:27Z,3490000,False,-233.0,83.0,1,left,H. Jones 24' 3PT running (10 PTS) (J. Fears 3 AST),"[1630529, 1642847]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,,,,,,,,24.71,J. Fears,1642847.0,3.0,,
360,PT00M37.70S,2026-03-01T03:40:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,86.81011826544021,37.00980392156863,1610612762,40,61,2026-03-01T03:40:07Z,3520000,False,-65.0,71.0,1,right,MISS I. Collier 9' driving floating bank Shot,[1642268],1610612762.0,UTA,driving floating bank,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,,,,9.66,,,,,
361,PT00M36.10S,2026-03-01T03:40:06.0Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,40,61,2026-03-01T03:40:07Z,3530000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,
362,PT00M33.30S,2026-03-01T03:40:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,7.835085413929041,43.13725490196079,1610612740,40,63,2026-03-01T03:40:13Z,3540000,False,34.0,21.0,1,left,J. Fears running Layup (8 PTS) (K. Matković 3 AST),"[1642847, 1631255]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,,,,4.03,K. Matković,1631255.0,3.0,,
364,PT00M17.30S,2026-03-01T03:40:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,87.07293035479631,57.59803921568627,1610612762,40,63,2026-03-01T03:49:25Z,3560000,False,38.0,69.0,1,right,MISS K. Filipowski 7' driving Layup,[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,7.88,,,,,
365,PT00M15.30S,2026-03-01T03:40:35.8Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612740,40,63,2026-03-01T03:40:35Z,3570000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,364.0,1.0,1.0,0.0,,,,,,,,,
366,PT00M12.40S,2026-03-01T03:40:39.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631255,9.674770039421814,43.627450980392155,1610612740,40,65,2026-03-01T03:40:48Z,3580000,False,32.0,38.0,1,left,K. Matković running alley-oop DUNK (4 PTS) (H. Jones 4 AST),"[1631255, 1630529]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,,,,4.99,H. Jones,1630529.0,4.0,,
368,PT00M00.40S,2026-03-01T03:40:54.7Z,2,REGULAR,2pt,Jump Shot,[],1642268,77.87450722733246,49.26470588235294,1610612762,40,65,2026-03-01T03:40:59Z,3600000,False,-4.0,155.0,1,right,MISS I. Collier 15' step back Shot,[1642268],1610612762.0,UTA,step back,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,,,,15.55,,,,,
369,PT00M00.10S,2026-03-01T03:40:55.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,40,65,2026-03-01T03:50:28Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,368.0,,,,,,,,,,,,
370,PT00M00.00S,2026-03-01T03:41:01.0Z,2,REGULAR,period,end,[],0,,,1610612762,40,65,2026-03-01T03:41:01Z,3620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,40,65,2026-03-01T03:56:22Z,3630000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,40,65,2026-03-01T03:56:22Z,3640000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,out,['startperiod'],1642271,,,1610612762,40,65,2026-03-01T03:56:22Z,3650000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,out,['startperiod'],1631255,,,1610612762,40,65,2026-03-01T03:56:22Z,3660000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,in,['startperiod'],1631131,,,1610612762,40,65,2026-03-01T03:56:22Z,3670000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,in,['startperiod'],1641989,,,1610612762,40,65,2026-03-01T03:56:22Z,3680000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,in,['startperiod'],1629723,,,1610612762,40,65,2026-03-01T03:56:22Z,3690000,False,,,0,,SUB in: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-03-01T03:56:04.9Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612762,40,65,2026-03-01T03:56:22Z,3700000,False,,,0,,SUB in: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-03-01T03:56:20.9Z,3,REGULAR,period,start,[],0,,,1610612762,40,65,2026-03-01T03:56:23Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M42.00S,2026-03-01T03:56:38.7Z,3,REGULAR,3pt,Jump Shot,[],1641718,32.670827858081466,50.73529411764706,1610612762,40,65,2026-03-01T03:57:03Z,3720000,False,-4.0,255.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,25.46,,,,,
381,PT11M39.00S,2026-03-01T03:56:41.7Z,3,REGULAR,rebound,defensive,[],201599,,,1610612740,40,65,2026-03-01T03:56:42Z,3730000,False,,,0,,D. Jordan REBOUND (Off:0 Def:5),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,380.0,5.0,5.0,0.0,,,,,,,,,
382,PT11M24.00S,2026-03-01T03:56:56.6Z,3,REGULAR,foul,offensive,[],1630180,,,1610612740,40,65,2026-03-01T03:57:43Z,3740000,False,,,0,,S. Bey offensive FOUL (2 PF),"[1630180, 1641989]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,2882.0,2.0,0.0,Harkless,1641989.0,,,,,,,,,,,,,,,
384,PT11M24.00S,2026-03-01T03:56:56.6Z,3,REGULAR,turnover,offensive foul,[],1630180,,,1610612740,40,65,2026-03-01T03:56:56Z,3760000,False,,,0,,S. Bey offensive foul TURNOVER (2 TO),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,2882.0,,,,,,,,,,,2.0,,,,,,,,
385,PT11M13.00S,2026-03-01T03:57:18.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642846,15.982260183968464,52.69607843137255,1610612762,40,65,2026-03-01T03:57:21Z,3770000,False,-13.0,98.0,1,left,MISS A. Bailey 9' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,,,,9.86,,,,,
386,PT11M12.00S,2026-03-01T03:57:19.6Z,3,REGULAR,rebound,offensive,[],1642846,,,1610612762,40,65,2026-03-01T03:57:19Z,3780000,False,,,0,,A. Bailey REBOUND (Off:3 Def:3),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,385.0,6.0,3.0,3.0,,,,,,,,,
387,PT11M09.00S,2026-03-01T03:57:22.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629723,19.92444152431012,7.352941176470589,1610612762,40,65,2026-03-01T03:57:27Z,3790000,False,213.0,135.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,25.22,,,,,
388,PT11M05.00S,2026-03-01T03:57:26.6Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,40,65,2026-03-01T03:57:27Z,3800000,False,,,0,,J. Fears REBOUND (Off:0 Def:8),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,,387.0,8.0,8.0,0.0,,,,,,,,,
389,PT11M02.00S,2026-03-01T03:57:29.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631121,75.1149802890933,82.59803921568627,1610612740,40,65,2026-03-01T03:59:48Z,3810000,False,163.0,181.0,1,right,MISS B. McGowens 24' running 3PT,[1631121],1610612740.0,NOP,running,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,24.39,,,,,
390,PT10M58.00S,2026-03-01T03:57:33.5Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,40,65,2026-03-01T03:57:33Z,3820000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,389.0,1.0,1.0,0.0,,,,,,,,,
391,PT10M43.00S,2026-03-01T03:57:47.6Z,3,REGULAR,3pt,Jump Shot,[],1641718,26.231931668856767,19.607843137254903,1610612762,43,65,2026-03-01T03:57:51Z,3830000,False,152.0,194.0,1,left,K. George 24' 3PT pullup (8 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,,,,,24.65,,,,,
392,PT10M25.00S,2026-03-01T03:58:07.3Z,3,REGULAR,3pt,Jump Shot,[],1642847,75.77201051248358,15.196078431372548,1610612740,43,65,2026-03-01T03:58:11Z,3840000,False,-174.0,175.0,1,right,MISS J. Fears 24' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,24.69,,,,,
393,PT10M23.00S,2026-03-01T03:58:09.3Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,43,65,2026-03-01T04:01:54Z,3850000,False,,,0,,H. Jones REBOUND (Off:1 Def:6),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,392.0,7.0,6.0,1.0,,,,,,,,,
394,PT10M22.00S,2026-03-01T03:58:10.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630529,94.40999984741211,50.0,1610612740,43,67,2026-03-01T04:01:57Z,3860000,False,0.0,0.0,1,right,H. Jones putback Layup (12 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,,,,0.0,,,,,
395,PT10M05.00S,2026-03-01T03:58:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612762,43,67,2026-03-01T03:58:35Z,3870000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (George 2 FT),"[1642847, 1641718]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,2.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
397,PT10M05.00S,2026-03-01T03:58:59.0Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,44,67,2026-03-01T03:58:59Z,3890000,False,,,0,,K. George Free Throw 1 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
398,PT10M05.00S,2026-03-01T03:59:18.3Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,45,67,2026-03-01T03:59:18Z,3900000,False,,,0,,K. George Free Throw 2 of 2 (10 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
399,PT09M46.00S,2026-03-01T03:59:44.6Z,3,REGULAR,foul,offensive,[],1642847,,,1610612740,45,67,2026-03-01T04:02:55Z,3910000,False,,,0,,J. Fears offensive FOUL (3 PF),"[1642847, 1641989]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,101283.0,3.0,0.0,Harkless,1641989.0,,,,,,,,,,,,,,,
401,PT09M46.00S,2026-03-01T03:59:44.6Z,3,REGULAR,turnover,offensive foul,[],1642847,,,1610612740,45,67,2026-03-01T03:59:44Z,3930000,False,,,0,,J. Fears offensive foul TURNOVER (2 TO),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,101283.0,,,,,,,,,,,2.0,,,,,,,,
402,PT09M35.00S,2026-03-01T04:00:04.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,31.61957950065703,56.372549019607845,1610612762,45,67,2026-03-01T04:00:09Z,3940000,False,-32.0,245.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,24.68,,,,,
403,PT09M33.00S,2026-03-01T04:00:06.6Z,3,REGULAR,rebound,defensive,[],201599,,,1610612740,45,67,2026-03-01T04:00:09Z,3950000,False,,,0,,D. Jordan REBOUND (Off:0 Def:6),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,402.0,6.0,6.0,0.0,,,,,,,,,
404,PT09M25.00S,2026-03-01T04:00:17.1Z,3,REGULAR,foul,personal,[],1641989,,,1610612740,45,67,2026-03-01T04:00:26Z,3960000,False,,,0,,E. Harkless personal FOUL (2 PF),"[1641989, 1631121]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,101283.0,2.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
406,PT09M20.00S,2026-03-01T04:00:41.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,74.72076215505913,15.931372549019606,1610612740,45,67,2026-03-01T04:00:46Z,3980000,False,-170.0,185.0,1,right,MISS S. Bey 25' step back 3PT,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.15,,,,,
407,PT09M18.00S,2026-03-01T04:00:43.4Z,3,REGULAR,rebound,offensive,[],201599,,,1610612740,45,67,2026-03-01T04:03:48Z,3990000,False,,,0,,D. Jordan REBOUND (Off:1 Def:6),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,406.0,7.0,6.0,1.0,,,,,,,,,
408,PT09M17.00S,2026-03-01T04:00:45.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,94.40999984741211,50.0,1610612740,45,69,2026-03-01T04:03:52Z,4000000,False,0.0,0.0,1,right,D. Jordan putback Layup (3 PTS),[201599],1610612740.0,NOP,putback,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,,,,0.0,,,,,
410,PT09M04.00S,2026-03-01T04:01:12.0Z,3,REGULAR,2pt,Jump Shot,[],1642846,29.77989487516426,40.19607843137255,1610612762,45,69,2026-03-01T04:04:22Z,4020000,False,49.0,227.0,1,left,MISS A. Bailey 23' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,,,,23.26,,,,,
411,PT08M59.00S,2026-03-01T04:01:17.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,45,69,2026-03-01T04:01:17Z,4030000,False,,,0,,H. Jones REBOUND (Off:1 Def:7),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,410.0,8.0,7.0,1.0,,,,,,,,,
412,PT08M47.00S,2026-03-01T04:01:28.3Z,3,REGULAR,turnover,bad pass,[],1642847,,,1610612740,45,69,2026-03-01T04:01:31Z,4040000,False,,,0,,J. Fears bad pass TURNOVER (3 TO),"[1642847, 1629723]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,Konchar,1629723.0,,,,,,
413,PT08M47.00S,2026-03-01T04:01:28.3Z,3,REGULAR,steal,,[],1629723,,,1610612762,45,69,2026-03-01T04:01:29Z,4050000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
414,PT08M31.00S,2026-03-01T04:01:47.3Z,3,REGULAR,foul,personal,['2freethrow'],201599,,,1610612762,45,69,2026-03-01T04:02:14Z,4060000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (George 2 FT),"[201599, 1641718]",1610612740.0,NOP,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,101283.0,1.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
416,PT08M31.00S,2026-03-01T04:02:19.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641718,,,1610612762,46,69,2026-03-01T04:02:19Z,4080000,False,,,0,,K. George Free Throw 1 of 2 (11 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
417,PT08M31.00S,2026-03-01T04:02:38.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641718,,,1610612762,47,69,2026-03-01T04:02:38Z,4090000,False,,,0,,K. George Free Throw 2 of 2 (12 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
418,PT08M15.00S,2026-03-01T04:02:58.1Z,3,REGULAR,2pt,Jump Shot,[],1642847,81.8166885676741,31.372549019607842,1610612740,47,69,2026-03-01T04:06:36Z,4100000,False,-93.0,118.0,1,right,MISS J. Fears 15' driving floating bank Shot,[1642847],1610612740.0,NOP,driving floating bank,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,,,15.06,,,,,
419,PT08M10.00S,2026-03-01T04:03:03.1Z,3,REGULAR,rebound,offensive,[],1642847,,,1610612740,47,69,2026-03-01T04:03:04Z,4110000,False,,,0,,J. Fears REBOUND (Off:1 Def:8),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,418.0,9.0,8.0,1.0,,,,,,,,,
420,PT08M08.00S,2026-03-01T04:03:04.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,67.36202365308804,49.50980392156863,1610612740,47,69,2026-03-01T04:07:19Z,4120000,False,-2.0,254.0,1,right,MISS H. Jones 25' pullup 3PT,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,25.43,,,,,
421,PT08M06.00S,2026-03-01T04:03:06.1Z,3,REGULAR,rebound,defensive,[],1631131,,,1610612762,47,69,2026-03-01T04:03:09Z,4130000,False,,,0,,O. Tshiebwe REBOUND (Off:0 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Center,,,,,,,,420.0,1.0,1.0,0.0,,,,,,,,,
422,PT07M57.00S,2026-03-01T04:03:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,9.674770039421814,57.59803921568627,1610612762,49,69,2026-03-01T04:03:19Z,4140000,False,-38.0,38.0,1,left,K. George driving Layup (14 PTS) (E. Harkless 3 AST),"[1641718, 1641989]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,,,,,,,,5.4,E. Harkless,1641989.0,3.0,,
424,PT07M40.00S,2026-03-01T04:03:31.9Z,3,REGULAR,3pt,Jump Shot,[],1642847,68.01905387647832,65.19607843137256,1610612740,49,72,2026-03-01T04:03:36Z,4160000,False,76.0,248.0,1,right,J. Fears 25' 3PT  (11 PTS) (S. Bey 2 AST),"[1642847, 1630180]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,,,,,,,,25.95,S. Bey,1630180.0,2.0,,
426,PT07M21.00S,2026-03-01T04:03:51.6Z,3,REGULAR,3pt,Jump Shot,[],1641718,31.09395532194481,36.029411764705884,1610612762,49,72,2026-03-01T04:03:56Z,4180000,False,70.0,240.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,24.98,,,,,
427,PT07M18.00S,2026-03-01T04:03:54.6Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,49,72,2026-03-01T04:03:56Z,4190000,False,,,0,,J. Fears REBOUND (Off:1 Def:9),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,,426.0,10.0,9.0,1.0,,,,,,,,,
428,PT07M10.00S,2026-03-01T04:04:05.4Z,3,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612740,49,72,2026-03-01T04:04:43Z,4200000,False,,,0,,A. Bailey shooting personal FOUL (3 PF) (Bey 2 FT),"[1642846, 1630180]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Left,101283.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
430,PT07M10.00S,2026-03-01T04:04:30.8Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,49,72,2026-03-01T04:04:30Z,4220000,False,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
431,PT07M10.00S,2026-03-01T04:04:30.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,49,72,2026-03-01T04:04:30Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,430.0,,,,,,,,,,,,
432,PT07M10.00S,2026-03-01T04:04:44.8Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,49,73,2026-03-01T04:04:44Z,4240000,False,,,0,,S. Bey Free Throw 2 of 2 (19 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
