actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
637,PT01M09.00S,2026-02-12T04:11:30.4Z,4,REGULAR,3pt,Jump Shot,[],1642269,64.47109067017082,58.333333333333336,1610612758,118,90,2026-02-12T04:11:34Z,6240000,False,42.0,281.0,1,right,MISS D. Carter 28' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,28.46,Missed,,,,,,,,,,,,,,,
638,PT01M07.00S,2026-02-12T04:11:32.4Z,4,REGULAR,rebound,offensive,[],1631342,,,1610612758,118,90,2026-02-12T04:11:34Z,6250000,False,,,0,,D. Plowden REBOUND (Off:3 Def:3),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,,,,,,637.0,6.0,3.0,3.0,,,,,,,,,,,
639,PT01M06.00S,2026-02-12T04:11:34.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641815,86.15308804204993,56.86274509803921,1610612758,118,92,2026-02-12T04:11:38Z,6260000,False,34.0,78.0,1,right,I. Stevens 8' Jump Shot (6 PTS) (D. Plowden 4 AST),"[1641815, 1631342]",1610612758.0,SAC,,,,Stevens,I. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,8.49,Made,,,,,,,6.0,D. Plowden,1631342.0,4.0,,,,,
641,PT00M48.60S,2026-02-12T04:11:58.8Z,4,REGULAR,3pt,Jump Shot,[],1631246,26.888961892247043,21.813725490196077,1610612762,121,92,2026-02-12T04:15:06Z,6280000,False,141.0,200.0,1,left,V. Williams Jr. 24' 3PT pullup (9 PTS) (C. Williams 2 AST),"[1631246, 1642262]",1610612762.0,UTA,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,24.49,Made,,,,,,,9.0,C. Williams,1642262.0,2.0,,,,,
643,PT00M41.20S,2026-02-12T04:12:09.5Z,4,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612758,121,92,2026-02-12T04:12:28Z,6300000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (Cardwell 2 FT),"[1642262, 1642928]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Cardwell,1642928.0
645,PT00M41.20S,2026-02-12T04:12:31.6Z,4,REGULAR,freethrow,1 of 2,[],1642928,,,1610612758,121,92,2026-02-12T04:12:31Z,6320000,False,,,0,,MISS D. Cardwell Free Throw 1 of 2,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
646,PT00M41.20S,2026-02-12T04:12:31.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,121,92,2026-02-12T04:12:31Z,6330000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,
647,PT00M41.20S,2026-02-12T04:12:48.7Z,4,REGULAR,freethrow,2 of 2,[],1642928,,,1610612758,121,93,2026-02-12T04:12:48Z,6340000,False,,,0,,D. Cardwell Free Throw 2 of 2 (6 PTS),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
648,PT00M17.10S,2026-02-12T04:13:20.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,121,93,2026-02-12T04:13:27Z,6350000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2534.0,,,,
649,PT00M00.00S,2026-02-12T04:13:40.9Z,4,REGULAR,period,end,[],0,,,1610612758,121,93,2026-02-12T04:13:40Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2026-02-12T04:13:43.3Z,4,REGULAR,game,end,[],0,,,0,121,93,2026-02-12T04:13:43Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
