actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
448,PT08M11.00S,2025-10-28T02:34:19.8Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,76,69,2025-10-28T02:34:34Z,4430000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202053.0,1.0,,,,,,
449,PT08M03.00S,2025-10-28T02:34:36.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642346,94.1688567674113,95.34313725490196,1610612756,76,69,2025-10-28T02:34:42Z,4440000,False,227.0,2.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
450,PT07M59.00S,2025-10-28T02:34:40.6Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612756,76,69,2025-10-28T02:34:42Z,4450000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,,,
451,PT07M59.00S,2025-10-28T02:34:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,94.40999984741211,50.0,1610612756,76,69,2025-10-28T02:34:41Z,4460000,False,0.0,0.0,1,right,MISS M. Williams tip Layup,[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
452,PT07M58.00S,2025-10-28T02:34:41.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,76,69,2025-10-28T02:34:41Z,4470000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,,,451.0,8.0,4.0,4.0,,,,,,,,
453,PT07M45.00S,2025-10-28T02:34:54.4Z,3,REGULAR,3pt,Jump Shot,[],1642271,33.590670170827856,47.794117647058826,1610612762,76,69,2025-10-28T02:35:00Z,4480000,False,11.0,263.0,1,left,MISS K. Filipowski 26' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
454,PT07M43.00S,2025-10-28T02:34:56.4Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,76,69,2025-10-28T02:35:00Z,4490000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,453.0,5.0,4.0,1.0,,,,,,,,
455,PT07M28.00S,2025-10-28T02:35:12.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,82.34231274638634,93.62745098039215,1610612756,76,69,2025-10-28T02:35:16Z,4500000,False,218.0,113.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
456,PT07M24.00S,2025-10-28T02:35:16.3Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,76,69,2025-10-28T02:45:51Z,4510000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,
457,PT07M17.00S,2025-10-28T02:35:22.9Z,3,REGULAR,3pt,Jump Shot,[],1628374,4.5499342969776615,3.431372549019608,1610612762,79,69,2025-10-28T02:35:30Z,4520000,False,233.0,-10.0,1,left,L. Markkanen 3PT  (26 PTS) (S. Mykhailiuk 2 AST),"[1628374, 1629004]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.3,Made,26.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,,,,,
459,PT07M07.00S,2025-10-28T02:35:33.3Z,3,REGULAR,3pt,Jump Shot,[],1626164,72.09264126149803,78.92156862745098,1610612756,79,72,2025-10-28T02:37:49Z,4540000,False,145.0,210.0,1,right,D. Booker 25' 3PT pullup (15 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.48,Made,15.0,,,,,,,,,,,,,,,,,
460,PT06M53.00S,2025-10-28T02:35:47.0Z,3,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,79,72,2025-10-28T02:35:58Z,4550000,False,,,0,,K. Filipowski bad pass out-of-bounds TURNOVER (2 TO),[1642271],1610612762.0,UTA,bad pass,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2002.0,2.0,,,,,,
461,PT06M53.00S,2025-10-28T02:35:50.4Z,3,REGULAR,substitution,out,[],1642271,,,1610612756,79,72,2025-10-28T02:35:56Z,4560000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M53.00S,2025-10-28T02:35:50.4Z,3,REGULAR,substitution,out,[],1642346,,,1610612756,79,72,2025-10-28T02:35:56Z,4570000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M53.00S,2025-10-28T02:35:50.4Z,3,REGULAR,substitution,in,[],1641707,,,1610612756,79,72,2025-10-28T02:35:56Z,4580000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M53.00S,2025-10-28T02:35:50.4Z,3,REGULAR,substitution,in,[],1630587,,,1610612756,79,72,2025-10-28T02:35:56Z,4590000,False,,,0,,SUB in: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M41.00S,2025-10-28T02:36:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,71.17279894875165,76.9607843137255,1610612756,79,72,2025-10-28T02:36:25Z,4600000,False,135.0,218.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
466,PT06M37.00S,2025-10-28T02:36:23.9Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612756,79,72,2025-10-28T02:36:25Z,4610000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,465.0,1.0,0.0,1.0,,,,,,,,
467,PT06M28.00S,2025-10-28T02:36:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,94.1688567674113,52.450980392156865,1610612756,79,74,2025-10-28T02:36:38Z,4620000,False,12.0,2.0,1,right,M. Williams reverse Layup (14 PTS) (R. O'Neale 4 AST),"[1631109, 1626220]",1610612756.0,PHX,reverse,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.25,Made,14.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,,,,,
469,PT06M14.00S,2025-10-28T02:36:47.8Z,3,REGULAR,foul,offensive,[],1631117,,,1610612762,79,74,2025-10-28T02:36:54Z,4640000,False,,,0,,W. Kessler offensive FOUL (3 PF),"[1631117, 1628960]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2002.0,,,,3.0,0.0,Allen,1628960.0
471,PT06M14.00S,2025-10-28T02:36:47.8Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,79,74,2025-10-28T02:36:47Z,4660000,False,,,0,,W. Kessler offensive foul TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2002.0,2.0,,,,,,
472,PT06M14.00S,2025-10-28T02:36:53.7Z,3,REGULAR,substitution,out,[],1629004,,,1610612756,79,74,2025-10-28T02:36:57Z,4670000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M14.00S,2025-10-28T02:36:53.7Z,3,REGULAR,substitution,in,[],1641729,,,1610612756,79,74,2025-10-28T02:36:57Z,4680000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M58.00S,2025-10-28T02:37:25.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,72.48685939553219,13.480392156862745,1610612756,79,74,2025-10-28T02:37:32Z,4690000,False,-183.0,206.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
475,PT05M55.00S,2025-10-28T02:37:28.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,79,74,2025-10-28T02:37:32Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,474.0,,,,,,,,,,,
476,PT05M55.00S,2025-10-28T02:37:30.7Z,3,REGULAR,foul,personal,[],1628374,,,1610612756,79,74,2025-10-28T02:37:40Z,4710000,False,,,0,,L. Markkanen loose ball personal FOUL (1 PF),"[1628374, 1631109]",1610612762.0,UTA,loose ball,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,,,,1.0,0.0,Williams,1631109.0
478,PT05M55.00S,2025-10-28T02:37:38.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612756,79,74,2025-10-28T02:37:41Z,4730000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M55.00S,2025-10-28T02:37:38.2Z,3,REGULAR,substitution,in,[],1642846,,,1610612756,79,74,2025-10-28T02:37:41Z,4740000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M53.00S,2025-10-28T02:37:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626164,93.51182654402102,58.82352941176471,1610612756,79,76,2025-10-28T02:38:02Z,4750000,False,44.0,8.0,1,right,D. Booker Layup (17 PTS) (R. O'Neale 5 AST),"[1626164, 1626220]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,17.0,R. O'Neale,1626220.0,5.0,,,,,,,,,,,,,,
482,PT05M38.00S,2025-10-28T02:38:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,9.149145860709593,45.34313725490196,1610612762,81,76,2025-10-28T02:38:19Z,4770000,False,23.0,34.0,1,left,K. George cutting Layup (12 PTS) (W. Kessler 4 AST),"[1641718, 1631117]",1610612762.0,UTA,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,4.08,Made,12.0,W. Kessler,1631117.0,4.0,,,,,,,,,,,,,,
484,PT05M18.00S,2025-10-28T02:38:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612756,81,76,2025-10-28T02:38:46Z,4790000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Allen 2 FT),"[1631117, 1628960]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,,,4.0,0.0,Allen,1628960.0
486,PT05M18.00S,2025-10-28T02:39:16.6Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,81,77,2025-10-28T02:39:16Z,4810000,False,,,0,,G. Allen Free Throw 1 of 2 (13 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
487,PT05M18.00S,2025-10-28T02:39:17.2Z,3,REGULAR,substitution,out,[],1631117,,,1610612756,81,77,2025-10-28T02:39:21Z,4820000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M18.00S,2025-10-28T02:39:17.2Z,3,REGULAR,substitution,in,[],203994,,,1610612756,81,77,2025-10-28T02:39:21Z,4830000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M18.00S,2025-10-28T02:39:36.4Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,81,78,2025-10-28T02:39:36Z,4840000,False,,,0,,G. Allen Free Throw 2 of 2 (14 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
490,PT05M06.00S,2025-10-28T02:39:50.9Z,3,REGULAR,3pt,Jump Shot,[],1641729,32.802233902759525,28.676470588235293,1610612762,81,78,2025-10-28T02:39:55Z,4850000,False,107.0,256.0,1,left,MISS B. Sensabaugh 27' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
491,PT05M04.00S,2025-10-28T02:39:52.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,81,78,2025-10-28T02:39:55Z,4860000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,490.0,8.0,5.0,3.0,,,,,,,,
492,PT04M53.00S,2025-10-28T02:40:06.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612756,81,78,2025-10-28T02:40:13Z,4870000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Livers 2 FT),"[203994, 1630587]",1610612762.0,UTA,shooting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Livers,1630587.0
494,PT04M53.00S,2025-10-28T02:40:32.0Z,3,REGULAR,freethrow,1 of 2,[],1630587,,,1610612756,81,79,2025-10-28T02:40:32Z,4890000,False,,,0,,I. Livers Free Throw 1 of 2 (4 PTS),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
495,PT04M53.00S,2025-10-28T02:40:33.3Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,81,79,2025-10-28T02:40:36Z,4900000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M53.00S,2025-10-28T02:40:33.3Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,81,79,2025-10-28T02:40:36Z,4910000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M53.00S,2025-10-28T02:40:48.6Z,3,REGULAR,freethrow,2 of 2,[],1630587,,,1610612756,81,80,2025-10-28T02:40:48Z,4920000,False,,,0,,I. Livers Free Throw 2 of 2 (5 PTS),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
498,PT04M33.00S,2025-10-28T02:41:12.4Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612762,81,80,2025-10-28T03:32:34Z,4930000,False,,,0,,J. Nurkić lost ball out-of-bounds TURNOVER (2 TO),[203994],1610612762.0,UTA,lost ball,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2002.0,2.0,,,,,,
499,PT04M18.00S,2025-10-28T02:41:30.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,74.32654402102497,7.8431372549019605,1610612756,81,80,2025-10-28T02:41:35Z,4940000,False,-211.0,189.0,1,right,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,28.3,Missed,,,,,,,,,,,,,,,,,,
500,PT04M14.00S,2025-10-28T02:41:34.6Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,81,80,2025-10-28T02:41:35Z,4950000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,
501,PT04M03.00S,2025-10-28T02:41:45.0Z,3,REGULAR,3pt,Jump Shot,[],1642846,29.25427069645204,73.77450980392157,1610612762,81,80,2025-10-28T02:41:49Z,4960000,False,-119.0,222.0,1,left,MISS A. Bailey 25' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
502,PT04M00.00S,2025-10-28T02:41:48.0Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,81,80,2025-10-28T02:41:49Z,4970000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:6),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,501.0,9.0,6.0,3.0,,,,,,,,
503,PT03M54.00S,2025-10-28T02:41:54.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,66.70499342969777,26.715686274509803,1610612756,81,80,2025-10-28T02:42:46Z,4980000,False,-116.0,260.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
504,PT03M49.00S,2025-10-28T02:41:59.1Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612762,81,80,2025-10-28T02:41:59Z,4990000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,503.0,3.0,2.0,1.0,,,,,,,,
505,PT03M41.00S,2025-10-28T02:42:07.1Z,3,REGULAR,2pt,Jump Shot,[],1641718,19.92444152431012,31.61764705882353,1610612762,81,80,2025-10-28T02:42:13Z,5000000,False,92.0,135.0,1,left,MISS K. George 16' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,16.31,Missed,,,,,,,,,,,,,,,,,,
506,PT03M37.00S,2025-10-28T02:42:11.1Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,81,80,2025-10-28T02:42:13Z,5010000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,
507,PT03M35.00S,2025-10-28T02:42:14.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626164,89.96386333771353,49.754901960784316,1610612756,81,82,2025-10-28T02:42:25Z,5020000,False,-1.0,42.0,1,right,D. Booker running DUNK (19 PTS) (C. Gillespie 7 AST),"[1626164, 1631221]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.18,Made,19.0,C. Gillespie,1631221.0,7.0,,,,,,,,,,,,,,
509,PT03M34.00S,2025-10-28T02:42:19.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,81,82,2025-10-28T02:42:19Z,5040000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M34.00S,2025-10-28T02:44:42.6Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,81,82,2025-10-28T02:44:45Z,5050000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M34.00S,2025-10-28T02:44:42.6Z,3,REGULAR,substitution,in,[],1642383,,,1610612762,81,82,2025-10-28T02:44:45Z,5060000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT03M22.00S,2025-10-28T02:45:23.9Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612762,81,82,2025-10-28T02:45:52Z,5070000,False,,,0,,J. Nurkić lost ball TURNOVER (3 TO),"[203994, 1631221]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,3.0,Gillespie,1631221.0,,,,
513,PT03M22.00S,2025-10-28T02:45:23.9Z,3,REGULAR,steal,,[],1631221,,,1610612756,81,82,2025-10-28T02:45:26Z,5080000,False,,,0,,C. Gillespie STEAL (2 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
514,PT03M18.00S,2025-10-28T02:45:30.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631109,90.48948751642575,48.529411764705884,1610612756,81,84,2025-10-28T02:45:59Z,5090000,False,-7.0,37.0,1,right,M. Williams running alley-oop Layup (16 PTS) (C. Gillespie 8 AST),"[1631109, 1631221]",1610612756.0,PHX,running alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.76,Made,16.0,C. Gillespie,1631221.0,8.0,,,,,,,,,,,,,,
516,PT03M18.00S,2025-10-28T02:45:32.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642383,,,1610612756,81,84,2025-10-28T02:45:40Z,5110000,False,,,0,,W. Clayton Jr. shooting personal FOUL (4 PF) (Williams 1 FT),"[1642383, 1631109]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,,,,4.0,0.0,Williams,1631109.0
518,PT03M18.00S,2025-10-28T02:45:54.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631109,,,1610612756,81,85,2025-10-28T02:46:01Z,5130000,False,,,0,,M. Williams Free Throw 1 of 1 (17 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
528,PT03M18.00S,2025-10-28T02:46:02.2Z,3,REGULAR,substitution,out,[],1641729,,,1610612762,81,85,2025-10-28T02:47:11Z,5135000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M18.00S,2025-10-28T02:46:02.2Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,81,85,2025-10-28T02:47:11Z,5137500,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M06.00S,2025-10-28T02:46:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.017739816031538,49.50980392156863,1610612762,81,85,2025-10-28T02:59:46Z,5138750,False,2.0,32.0,1,left,MISS J. Nurkić Layup - blocked,"[203994, 1630587]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,Livers,1630587.0,,,,,,,,,,,,
620,PT03M06.00S,2025-10-28T02:46:05.9Z,3,REGULAR,block,,[],1630587,,,1610612762,81,85,2025-10-28T02:59:46Z,5139375,False,,,0,,I. Livers BLOCK (2 BLK),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT03M06.00S,2025-10-28T02:46:05.9Z,3,REGULAR,rebound,offensive,[],203994,,,1610612762,81,85,2025-10-28T02:59:46Z,5139687,False,,,0,,J. Nurkić REBOUND (Off:4 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,619.0,9.0,5.0,4.0,,,,,,,,
519,PT03M06.00S,2025-10-28T02:46:09.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,8.492115637319317,42.8921568627451,1610612762,83,85,2025-10-28T03:07:04Z,5140000,False,36.0,27.0,1,left,J. Nurkić putback Layup (7 PTS),[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,7.0,,,,,,,,,,,,,,,,,
520,PT02M53.00S,2025-10-28T02:46:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630587,92.32917214191852,2.941176470588235,1610612756,83,85,2025-10-28T02:46:29Z,5150000,False,-235.0,20.0,1,right,MISS I. Livers 3PT,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
521,PT02M49.00S,2025-10-28T02:46:25.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,83,85,2025-10-28T02:46:29Z,5160000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,,,,520.0,9.0,5.0,4.0,,,,,,,,
522,PT02M39.00S,2025-10-28T02:46:36.6Z,3,REGULAR,3pt,Jump Shot,[],203994,31.488173455978973,64.4607843137255,1610612762,83,85,2025-10-28T02:46:41Z,5170000,False,-72.0,243.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
523,PT02M35.00S,2025-10-28T02:46:40.6Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612756,83,85,2025-10-28T02:46:41Z,5180000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,
