actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
271,PT04M52.00S,2026-01-31T03:26:03.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,8.09789750328515,52.94117647058824,1610612751,38,52,2026-01-31T03:26:08Z,2690000,False,-15.0,24.0,1,left,N. Claxton alley-oop DUNK (4 PTS) (D. Wolf 1 AST),"[1629651, 1642874]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.78,Made,4.0,,,,,,,,,,D. Wolf,1642874.0,1.0,,,,,
273,PT04M33.00S,2026-01-31T03:26:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,81.15965834428384,39.705882352941174,1610612762,40,52,2026-01-31T03:26:29Z,2710000,False,-51.0,125.0,1,right,K. George 13' driving floating Jump Shot (12 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,12.0,,,,,,,,,,,,,,,,,
275,PT04M33.00S,2026-01-31T03:26:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612762,40,52,2026-01-31T03:26:39Z,2730000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (George 1 FT),"[1629611, 1641718]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,1.0,0.0,George,1641718.0,,,,,,,,,,,
277,PT04M33.00S,2026-01-31T03:26:35.2Z,2,REGULAR,substitution,out,[],1642383,,,1610612762,40,52,2026-01-31T03:26:38Z,2750000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M33.00S,2026-01-31T03:26:35.2Z,2,REGULAR,substitution,in,[],1642846,,,1610612762,40,52,2026-01-31T03:26:38Z,2760000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M33.00S,2026-01-31T03:27:04.6Z,2,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,41,52,2026-01-31T03:27:04Z,2770000,False,,,0,,K. George Free Throw 1 of 1 (13 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
280,PT04M11.00S,2026-01-31T03:27:24.3Z,2,REGULAR,2pt,Jump Shot,[],1642849,16.770696452036795,23.52941176470588,1610612751,41,52,2026-01-31T03:27:32Z,2780000,False,132.0,105.0,1,left,MISS N. Traore 16' pullup bank Shot,[1642849],1610612751.0,BKN,pullup bank,,,Traore,N. Traore,,,,,Mid-Range,16-24 Right Center,16.9,Missed,,,,,,,,,,,,,,,,,,
281,PT04M10.00S,2026-01-31T03:27:25.3Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,41,52,2026-01-31T03:35:38Z,2790000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,,,,280.0,,,,,,3.0,2.0,1.0,,,,,,,,
282,PT03M52.00S,2026-01-31T03:27:46.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642856,,,1610612762,41,52,2026-01-31T03:27:50Z,2800000,False,,,0,,E. Dëmin shooting personal FOUL (2 PF) (George 2 FT),"[1642856, 1641718]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,2.0,0.0,George,1641718.0,,,,,,,,,,,
284,PT03M52.00S,2026-01-31T03:28:12.3Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,42,52,2026-01-31T03:28:12Z,2820000,False,,,0,,K. George Free Throw 1 of 2 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
285,PT03M52.00S,2026-01-31T03:28:33.2Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,43,52,2026-01-31T03:28:33Z,2830000,False,,,0,,K. George Free Throw 2 of 2 (15 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
286,PT03M35.00S,2026-01-31T03:28:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,6.652431011826544,56.127450980392155,1610612751,43,54,2026-01-31T03:36:55Z,2840000,False,-31.0,10.0,1,left,D. Wolf driving Layup (4 PTS) (E. Dëmin 2 AST),"[1642874, 1642856]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,3.22,Made,4.0,,,,,,,,,,E. Dëmin,1642856.0,2.0,,,,,
287,PT03M13.00S,2026-01-31T03:29:13.6Z,2,REGULAR,3pt,Jump Shot,[],1629004,67.23061760840999,64.4607843137255,1610612762,46,54,2026-01-31T03:38:26Z,2850000,False,72.0,256.0,1,right,S. Mykhailiuk 26' 3PT pullup (3 PTS) (K. George 4 AST),"[1629004, 1641718]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,26.55,Made,3.0,,,,,,,,,,K. George,1641718.0,4.0,,,,,
289,PT02M53.00S,2026-01-31T03:29:33.6Z,2,REGULAR,3pt,Jump Shot,[],1642874,24.78646517739816,87.74509803921569,1610612751,46,54,2026-01-31T03:29:38Z,2870000,False,-189.0,180.0,1,left,MISS D. Wolf 26' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
290,PT02M49.00S,2026-01-31T03:29:37.5Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,46,54,2026-01-31T03:29:37Z,2880000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,289.0,,,,,,4.0,3.0,1.0,,,,,,,,
291,PT02M37.00S,2026-01-31T03:29:50.0Z,2,REGULAR,3pt,Jump Shot,[],1629004,78.9257555847569,93.62745098039215,1610612762,46,54,2026-01-31T03:29:54Z,2890000,False,218.0,146.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
292,PT02M33.00S,2026-01-31T03:29:54.0Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,46,54,2026-01-31T03:29:54Z,2900000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:6),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,291.0,,,,,,6.0,6.0,0.0,,,,,,,,
293,PT02M28.00S,2026-01-31T03:29:58.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642849,8.623521681997373,54.90196078431373,1610612751,46,54,2026-01-31T03:39:22Z,2910000,False,-25.0,29.0,1,left,MISS N. Traore running Layup - blocked,"[1642849, 1642262]",1610612751.0,BKN,running,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,Williams,1642262.0,,,
334,PT02M28.00S,2026-01-31T03:29:58.6Z,2,REGULAR,block,,[],1642262,,,1610612751,46,54,2026-01-31T03:52:06Z,2915000,False,,,0,,C. Williams BLOCK (1 BLK),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M27.00S,2026-01-31T03:29:59.6Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,46,54,2026-01-31T03:40:53Z,2920000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,293.0,,,,,,5.0,4.0,1.0,,,,,,,,
295,PT02M22.00S,2026-01-31T03:30:04.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642846,91.93495400788436,94.85294117647058,1610612762,46,54,2026-01-31T03:30:14Z,2930000,False,224.0,23.0,1,right,MISS A. Bailey running 3PT,[1642846],1610612762.0,UTA,running,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
296,PT02M18.00S,2026-01-31T03:30:08.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,46,54,2026-01-31T03:30:11Z,2940000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,295.0,,,,,,5.0,4.0,1.0,,,,,,,,
297,PT02M11.00S,2026-01-31T03:30:14.9Z,2,REGULAR,3pt,Jump Shot,[],1642856,26.62614980289093,13.23529411764706,1610612751,46,54,2026-01-31T03:30:19Z,2950000,False,184.0,198.0,1,left,MISS E. Dëmin 27' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
298,PT02M08.00S,2026-01-31T03:30:17.9Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,46,54,2026-01-31T03:30:19Z,2960000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,297.0,,,,,,1.0,1.0,0.0,,,,,,,,
299,PT02M05.00S,2026-01-31T03:30:21.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,72.09264126149803,77.69607843137256,1610612762,46,54,2026-01-31T03:30:30Z,2970000,False,138.0,210.0,1,right,MISS S. Mykhailiuk 25' running pullup 3PT,[1629004],1610612762.0,UTA,running pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
300,PT02M03.00S,2026-01-31T03:30:23.4Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,46,54,2026-01-31T03:42:22Z,2980000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:7),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,299.0,,,,,,7.0,7.0,0.0,,,,,,,,
301,PT02M02.00S,2026-01-31T03:30:32.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,46,54,2026-01-31T03:30:32Z,2990000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M02.00S,2026-01-31T03:32:47.8Z,2,REGULAR,substitution,out,[],1629004,,,1610612751,46,54,2026-01-31T03:33:12Z,3000000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M02.00S,2026-01-31T03:32:47.8Z,2,REGULAR,substitution,in,[],1642268,,,1610612751,46,54,2026-01-31T03:33:12Z,3010000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M39.00S,2026-01-31T03:33:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,15.719448094612352,49.01960784313725,1610612751,46,54,2026-01-31T03:42:51Z,3020000,False,5.0,95.0,1,left,MISS N. Traore 9' pullup Shot,[1642849],1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,,
305,PT01M37.00S,2026-01-31T03:33:50.9Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,46,54,2026-01-31T03:42:51Z,3030000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,304.0,,,,,,1.0,1.0,0.0,,,,,,,,
306,PT01M29.00S,2026-01-31T03:33:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,88.91261498028909,44.36274509803921,1610612762,46,54,2026-01-31T03:43:20Z,3040000,False,-28.0,52.0,1,right,MISS C. Williams driving floating Shot,[1642262],1610612762.0,UTA,driving floating,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
307,PT01M28.00S,2026-01-31T03:33:57.9Z,2,REGULAR,rebound,offensive,[],1642262,,,1610612762,46,54,2026-01-31T03:43:44Z,3050000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,306.0,,,,,,2.0,1.0,1.0,,,,,,,,
308,PT01M28.00S,2026-01-31T03:34:01.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642262,94.40999984741211,50.0,1610612762,48,54,2026-01-31T03:43:49Z,3060000,False,0.0,0.0,1,right,C. Williams putback Layup (4 PTS),[1642262],1610612762.0,UTA,putback,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
309,PT01M19.00S,2026-01-31T03:34:06.7Z,2,REGULAR,3pt,Jump Shot,[],1642849,27.283180026281208,81.37254901960785,1610612751,48,54,2026-01-31T03:34:11Z,3070000,False,-157.0,204.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
310,PT01M16.00S,2026-01-31T03:34:09.7Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,48,54,2026-01-31T03:34:11Z,3080000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,309.0,,,,,,1.0,1.0,0.0,,,,,,,,
311,PT01M11.00S,2026-01-31T03:34:18.6Z,2,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,48,54,2026-01-31T03:34:25Z,3090000,False,,,0,,I. Collier lost ball out-of-bounds TURNOVER (2 TO),[1642268],1610612762.0,UTA,lost ball,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,1628159.0,,,,,,,,,,,,,2.0,,
312,PT00M54.90S,2026-01-31T03:34:42.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629651,9.280551905387648,55.88235294117647,1610612751,48,54,2026-01-31T03:44:46Z,3100000,False,-29.0,35.0,1,left,MISS N. Claxton driving floating Shot - blocked,"[1629651, 1641718]",1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,,,George,1641718.0,,,
313,PT00M54.90S,2026-01-31T03:34:42.5Z,2,REGULAR,block,,[],1641718,,,1610612751,48,54,2026-01-31T03:34:44Z,3110000,False,,,0,,K. George BLOCK (1 BLK),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT00M52.10S,2026-01-31T03:34:45.3Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,48,54,2026-01-31T03:34:45Z,3120000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,312.0,,,,,,6.0,4.0,2.0,,,,,,,,
315,PT00M50.70S,2026-01-31T03:34:47.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,8.623521681997373,58.82352941176471,1610612751,48,54,2026-01-31T03:34:51Z,3130000,False,-44.0,29.0,1,left,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
316,PT00M48.50S,2026-01-31T03:34:49.4Z,2,REGULAR,rebound,defensive,[],1642846,,,1610612762,48,54,2026-01-31T03:34:51Z,3140000,False,,,0,,A. Bailey REBOUND (Off:1 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,315.0,,,,,,2.0,1.0,1.0,,,,,,,,
318,PT00M38.30S,2026-01-31T03:35:19.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642874,,,1610612762,48,54,2026-01-31T03:35:26Z,3160000,False,,,0,,D. Wolf personal FOUL (3 PF) (George 2 FT),"[1642874, 1641718]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Center,,,,,1628487.0,3.0,0.0,George,1641718.0,,,,,,,,,,,
320,PT00M38.30S,2026-01-31T03:35:54.0Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,49,54,2026-01-31T03:35:54Z,3180000,False,,,0,,K. George Free Throw 1 of 2 (16 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
321,PT00M38.30S,2026-01-31T03:36:15.1Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,50,54,2026-01-31T03:36:15Z,3190000,False,,,0,,K. George Free Throw 2 of 2 (17 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
322,PT00M23.40S,2026-01-31T03:36:32.1Z,2,REGULAR,turnover,lost ball,[],1642874,,,1610612751,50,54,2026-01-31T03:36:35Z,3200000,False,,,0,,D. Wolf lost ball TURNOVER (1 TO),"[1642874, 1642846]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Bailey,1642846.0
323,PT00M23.40S,2026-01-31T03:36:32.1Z,2,REGULAR,steal,,[],1642846,,,1610612762,50,54,2026-01-31T03:36:33Z,3210000,False,,,0,,A. Bailey STEAL (1 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
324,PT00M19.90S,2026-01-31T03:36:36.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641718,93.51182654402102,54.41176470588235,1610612762,52,54,2026-01-31T03:36:42Z,3220000,False,22.0,8.0,1,right,K. George running alley-oop DUNK (19 PTS) (I. Collier 3 AST),"[1641718, 1642268]",1610612762.0,UTA,running alley-oop,,,George,K. George,,,,,Restricted Area,0-8 Center,2.37,Made,19.0,,,,,,,,,,I. Collier,1642268.0,3.0,,,,,
326,PT00M03.20S,2026-01-31T03:37:01.9Z,2,REGULAR,3pt,Jump Shot,[],1642856,27.151773981603156,84.06862745098039,1610612751,52,54,2026-01-31T03:37:06Z,3240000,False,-170.0,203.0,1,left,MISS E. Dëmin 26' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
327,PT00M01.60S,2026-01-31T03:37:03.5Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,52,54,2026-01-31T03:47:46Z,3250000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,326.0,,,,,,2.0,2.0,0.0,,,,,,,,
328,PT00M00.00S,2026-01-31T03:37:07.9Z,2,REGULAR,heave,,[],0,,,1610612762,52,54,2026-01-31T03:37:13Z,3260000,False,,,0,,UTA Heave - blocked,[1642849],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,83.53,,,,,,,,,,,,,,,Traore,1642849.0,,,
335,PT00M00.00S,2026-01-31T03:37:07.9Z,2,REGULAR,block,,[],1642849,,,1610612762,52,54,2026-01-31T03:52:16Z,3265000,False,,,0,,N. Traore BLOCK (1 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2026-01-31T03:37:07.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,52,54,2026-01-31T03:52:16Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,328.0,,,,,,,,,,,,,,,,
330,PT00M00.00S,2026-01-31T03:37:12.7Z,2,REGULAR,period,end,[],0,,,1610612762,52,54,2026-01-31T03:37:12Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-01-31T03:51:25.9Z,3,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,52,54,2026-01-31T03:51:52Z,3290000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-01-31T03:51:25.9Z,3,REGULAR,substitution,in,['startperiod'],1629004,,,1610612762,52,54,2026-01-31T03:51:52Z,3300000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-01-31T03:52:54.0Z,3,REGULAR,period,start,[],0,,,1610612751,52,54,2026-01-31T03:52:54Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M46.00S,2026-01-31T03:53:03.8Z,3,REGULAR,3pt,Jump Shot,[],1642856,67.7562417871222,74.50980392156863,1610612751,52,54,2026-01-31T03:53:08Z,3320000,False,123.0,251.0,1,right,MISS E. Dëmin 27' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,27.89,Missed,,,,,,,,,,,,,,,,,,
338,PT11M41.00S,2026-01-31T03:53:08.8Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,52,54,2026-01-31T03:53:08Z,3330000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,337.0,,,,,,6.0,5.0,1.0,,,,,,,,
366,PT11M23.00S,2026-01-31T03:53:36.9Z,3,REGULAR,turnover,3-second-violation,[],1642271,,,1610612762,52,54,2026-01-31T03:57:59Z,3350000,False,,,0,,K. Filipowski 3-second-violation TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,1628159.0,,,,,,,,,,,,,1.0,,
342,PT11M04.00S,2026-01-31T03:54:10.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642874,84.05059132720105,4.166666666666666,1610612751,52,54,2026-01-31T03:58:40Z,3370000,False,-229.0,97.0,1,right,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
343,PT11M00.00S,2026-01-31T03:54:14.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,52,54,2026-01-31T03:58:40Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,342.0,,,,,,,,,,,,,,,,
345,PT10M48.00S,2026-01-31T03:54:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642846,8.886333771353483,42.40196078431372,1610612762,54,54,2026-01-31T03:54:36Z,3400000,False,38.0,31.0,1,left,A. Bailey driving Layup (2 PTS),[1642846],1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,2.0,,,,,,,,,,,,,,,,,
347,PT10M35.00S,2026-01-31T03:54:36.9Z,3,REGULAR,3pt,Jump Shot,[],1629611,80.3712220762155,95.09803921568627,1610612751,54,54,2026-01-31T03:54:41Z,3410000,False,225.0,132.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
348,PT10M32.00S,2026-01-31T03:54:40.6Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,54,54,2026-01-31T03:54:40Z,3420000,False,,,0,,D. Wolf REBOUND (Off:1 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,347.0,,,,,,2.0,1.0,1.0,,,,,,,,
349,PT10M28.00S,2026-01-31T03:54:44.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,88.25558475689881,96.56862745098039,1610612751,54,57,2026-01-31T03:54:49Z,3430000,False,233.0,58.0,1,right,T. Mann 3PT  (5 PTS) (E. Dëmin 3 AST),"[1629611, 1642856]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.99,Made,5.0,,,,,,,,,,E. Dëmin,1642856.0,3.0,,,,,
351,PT10M03.00S,2026-01-31T03:55:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,10.5946123521682,58.82352941176471,1610612762,54,57,2026-01-31T04:01:41Z,3450000,False,-44.0,47.0,1,left,MISS S. Mykhailiuk 6' driving floating Shot,[1629004],1610612762.0,UTA,driving floating,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
352,PT10M02.00S,2026-01-31T03:55:10.0Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,54,57,2026-01-31T04:01:41Z,3460000,False,,,0,,D. Wolf REBOUND (Off:1 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,351.0,,,,,,3.0,2.0,1.0,,,,,,,,
353,PT09M54.00S,2026-01-31T03:55:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.19776609724047,43.627450980392155,1610612751,54,59,2026-01-31T03:55:22Z,3470000,False,-32.0,21.0,1,right,T. Mann driving Layup (7 PTS) (D. Wolf 2 AST),"[1629611, 1642874]",1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.81,Made,7.0,,,,,,,,,,D. Wolf,1642874.0,2.0,,,,,
