actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M39.00S,2025-11-17T01:23:27.1Z,1,REGULAR,substitution,out,[],1628374,,,1610612741,18,12,2025-11-17T01:23:37Z,870000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M39.00S,2025-11-17T01:23:27.1Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,18,12,2025-11-17T01:23:37Z,880000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M39.00S,2025-11-17T01:23:27.1Z,1,REGULAR,substitution,in,[],1642271,,,1610612741,18,12,2025-11-17T01:23:37Z,890000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M39.00S,2025-11-17T01:23:27.1Z,1,REGULAR,substitution,in,[],1642268,,,1610612741,18,12,2025-11-17T01:23:37Z,900000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M39.00S,2025-11-17T01:23:27.1Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,18,12,2025-11-17T01:23:37Z,910000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M37.00S,2025-11-17T01:23:53.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,87.72996057818659,94.85294117647058,1610612741,18,15,2025-11-17T01:23:56Z,920000,False,224.0,63.0,1,right,C. White 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,,Right Corner 3,24+ Right,23.29,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,
95,PT05M11.00S,2025-11-17T01:24:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612762,18,15,2025-11-17T01:24:32Z,950000,False,,,0,,C. White shooting personal FOUL (1 PF) (Collier 2 FT),"[1629632, 1642268]",1610612741.0,CHI,shooting,,,White,C. White,,,,,1830.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Collier,1642268.0,,,,,
97,PT05M11.00S,2025-11-17T01:24:50.6Z,1,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,19,15,2025-11-17T01:24:50Z,970000,False,,,0,,I. Collier Free Throw 1 of 2 (1 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
98,PT05M11.00S,2025-11-17T01:24:53.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612762,19,15,2025-11-17T01:24:56Z,980000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M11.00S,2025-11-17T01:24:53.6Z,1,REGULAR,substitution,in,[],1630172,,,1610612762,19,15,2025-11-17T01:24:56Z,990000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M11.00S,2025-11-17T01:24:53.6Z,1,REGULAR,substitution,out,[],1641824,,,1610612762,19,15,2025-11-17T01:25:07Z,1000000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M11.00S,2025-11-17T01:24:53.6Z,1,REGULAR,substitution,in,[],1641763,,,1610612762,19,15,2025-11-17T01:25:07Z,1010000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M11.00S,2025-11-17T01:25:19.7Z,1,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,20,15,2025-11-17T01:25:19Z,1020000,False,,,0,,I. Collier Free Throw 2 of 2 (2 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
103,PT04M59.00S,2025-11-17T01:25:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641763,93.77463863337714,46.32352941176471,1610612741,20,17,2025-11-17T01:25:37Z,1030000,False,-18.0,6.0,1,right,J. Phillips DUNK (2 PTS) (N. Vučević 1 AST),"[1641763, 202696]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,
105,PT04M49.00S,2025-11-17T01:25:43.0Z,1,REGULAR,3pt,Jump Shot,[],201567,26.888961892247043,89.95098039215686,1610612762,20,17,2025-11-17T01:25:48Z,1050000,False,-200.0,200.0,1,left,MISS K. Love 28' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,
106,PT04M44.00S,2025-11-17T01:25:48.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,20,17,2025-11-17T01:25:48Z,1060000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Above the Break 3,24+ Left Center,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,
107,PT04M39.00S,2025-11-17T01:25:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,69.72733245729303,70.34313725490196,1610612741,20,17,2025-11-17T01:33:13Z,1070000,False,102.0,232.0,1,right,MISS A. Dosunmu 25' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,
108,PT04M35.00S,2025-11-17T01:25:56.5Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,20,17,2025-11-17T01:25:56Z,1080000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Right Center,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,
109,PT04M26.00S,2025-11-17T01:26:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,8.09789750328515,43.38235294117647,1610612762,20,17,2025-11-17T01:33:57Z,1090000,False,33.0,24.0,1,left,MISS K. Filipowski cutting Layup - blocked,"[1642271, 202696]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,Vučević,202696.0,,,
110,PT04M26.00S,2025-11-17T01:26:05.3Z,1,REGULAR,block,,[],202696,,,1610612762,20,17,2025-11-17T01:26:07Z,1100000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
111,PT04M23.00S,2025-11-17T01:26:08.3Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,20,17,2025-11-17T01:26:09Z,1110000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Restricted Area,0-8 Center,,,,,,,109.0,2.0,1.0,1.0,,,,,,,,,
112,PT04M23.00S,2025-11-17T01:26:09.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,5.590000152587891,50.0,1610612762,22,17,2025-11-17T01:26:09Z,1120000,False,0.0,0.0,1,left,K. Filipowski putback Layup (2 PTS),[1642271],1610612762.0,UTA,putback,,,Filipowski,K. Filipowski,,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,
113,PT04M18.00S,2025-11-17T01:26:34.9Z,1,REGULAR,substitution,out,[],202696,,,1610612741,22,17,2025-11-17T01:26:38Z,1130000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M18.00S,2025-11-17T01:26:34.9Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,22,17,2025-11-17T01:26:38Z,1140000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M18.00S,2025-11-17T01:26:59.3Z,1,REGULAR,jumpball,recovered,[],1642262,,,1610612741,22,17,2025-11-17T01:35:10Z,1150000,False,,,0,,Jump Ball K. George vs. A. Dosunmu: Tip to C. Williams,"[1642262, 1641718, 1630245]",1610612762.0,UTA,outofbounds,C. Williams,1642262.0,Williams,C. Williams,George,1641718.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,,,,,,
118,PT04M14.00S,2025-11-17T01:26:59.3Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,22,17,2025-11-17T01:26:59Z,1180000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1641718]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,1.0,George,1641718.0
119,PT04M14.00S,2025-11-17T01:26:59.3Z,1,REGULAR,steal,,[],1641718,,,1610612762,22,17,2025-11-17T01:26:59Z,1190000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M11.00S,2025-11-17T01:27:02.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641718,24.655059132720105,16.666666666666664,1610612762,22,17,2025-11-17T01:37:19Z,1200000,False,167.0,179.0,1,left,MISS K. George 24' running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,
121,PT04M08.00S,2025-11-17T01:27:05.3Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,22,17,2025-11-17T01:37:32Z,1210000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Right Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,
122,PT03M57.00S,2025-11-17T01:27:16.6Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,22,17,2025-11-17T01:27:20Z,1220000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1642271]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,1.0,Filipowski,1642271.0
123,PT03M57.00S,2025-11-17T01:27:16.6Z,1,REGULAR,steal,,[],1642271,,,1610612762,22,17,2025-11-17T01:28:06Z,1230000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
124,PT03M53.00S,2025-11-17T01:27:24.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642271,6.783837056504599,45.34313725490196,1610612762,24,17,2025-11-17T01:28:04Z,1240000,False,23.0,11.0,1,left,K. Filipowski running Layup (4 PTS) (K. George 4 AST),"[1642271, 1641718]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,,Restricted Area,0-8 Center,2.59,Made,4.0,K. George,1641718.0,4.0,,,,,,,,,,,,,
126,PT03M53.00S,2025-11-17T01:27:27.8Z,1,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612762,24,17,2025-11-17T01:27:33Z,1260000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Filipowski 1 FT),"[1630245, 1642271]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,1628171.0,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Filipowski,1642271.0,,,,,
128,PT03M53.00S,2025-11-17T01:27:59.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642271,,,1610612762,24,17,2025-11-17T01:28:01Z,1280000,False,,,0,,MISS K. Filipowski Free Throw 1 of 1,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
129,PT03M50.00S,2025-11-17T01:28:02.2Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,24,17,2025-11-17T01:28:01Z,1290000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,
130,PT03M47.00S,2025-11-17T01:28:09.7Z,1,REGULAR,foul,personal,[],1642268,,,1610612741,24,17,2025-11-17T01:28:22Z,1300000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1629632]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,1830.0,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,0.0,White,1629632.0,,,,,
133,PT03M26.00S,2025-11-17T01:28:55.6Z,1,REGULAR,2pt,Jump Shot,[],1630172,90.3580814717477,32.84313725490196,1610612741,24,19,2025-11-17T01:29:03Z,1330000,False,-86.0,38.0,1,right,P. Williams 9' pullup Jump Shot (2 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,,Mid-Range,8-16 Left,9.39,Made,2.0,,,,,,,,,,,,,,,,
134,PT03M08.00S,2025-11-17T01:29:14.4Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,24,19,2025-11-17T01:29:18Z,1340000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1630172]",1610612762.0,UTA,,,,George,K. George,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,1.0,Williams,1630172.0
135,PT03M08.00S,2025-11-17T01:29:14.4Z,1,REGULAR,steal,,[],1630172,,,1610612741,24,19,2025-11-17T01:29:37Z,1350000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
136,PT03M03.00S,2025-11-17T01:29:18.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641763,67.62483574244416,66.66666666666666,1610612741,24,22,2025-11-17T01:40:33Z,1360000,False,83.0,252.0,1,right,J. Phillips 26' 3PT running (5 PTS) (P. Williams 1 AST),"[1641763, 1630172]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,,Above the Break 3,24+ Center,26.52,Made,5.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,
138,PT03M02.00S,2025-11-17T01:29:30.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,24,22,2025-11-17T01:29:30Z,1380000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M02.00S,2025-11-17T01:31:45.4Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,24,22,2025-11-17T01:31:59Z,1390000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M02.00S,2025-11-17T01:31:45.4Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,24,22,2025-11-17T01:31:59Z,1400000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M50.00S,2025-11-17T01:32:25.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,9.280551905387648,47.05882352941176,1610612762,26,22,2025-11-17T01:32:31Z,1410000,False,15.0,35.0,1,left,L. Markkanen cutting DUNK (7 PTS) (K. Love 1 AST),"[1628374, 201567]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,,Restricted Area,0-8 Center,3.77,Made,7.0,K. Love,201567.0,1.0,,,,,,,,,,,,,
143,PT02M39.00S,2025-11-17T01:32:35.8Z,1,REGULAR,3pt,Jump Shot,[],1629632,73.53810775295663,10.53921568627451,1610612741,26,25,2025-11-17T01:32:40Z,1430000,False,-197.0,196.0,1,right,C. White 27' 3PT  (6 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,,Above the Break 3,24+ Left Center,27.82,Made,6.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,
145,PT02M32.00S,2025-11-17T01:32:44.3Z,1,REGULAR,3pt,Jump Shot,[],201567,32.802233902759525,47.794117647058826,1610612762,26,25,2025-11-17T01:32:48Z,1450000,False,11.0,256.0,1,left,MISS K. Love 25' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,
146,PT02M28.00S,2025-11-17T01:32:48.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,26,25,2025-11-17T01:32:48Z,1460000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Center,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,
147,PT02M25.00S,2025-11-17T01:32:51.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,73.80091984231275,16.911764705882355,1610612741,26,25,2025-11-17T01:41:21Z,1470000,False,-165.0,194.0,1,right,MISS C. White 25' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,
148,PT02M21.00S,2025-11-17T01:32:55.2Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,26,25,2025-11-17T01:32:59Z,1480000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,Above the Break 3,24+ Left Center,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,
149,PT02M17.00S,2025-11-17T01:32:58.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,34.37910643889619,39.950980392156865,1610612762,26,25,2025-11-17T01:41:53Z,1490000,False,50.0,271.0,1,left,MISS L. Markkanen 27' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,
150,PT02M13.00S,2025-11-17T01:33:02.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,25,2025-11-17T01:33:04Z,1500000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,
151,PT02M07.00S,2025-11-17T01:33:08.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,67.7562417871222,56.86274509803921,1610612741,26,25,2025-11-17T01:42:49Z,1510000,False,34.0,251.0,1,right,MISS J. Smith 25' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,
152,PT02M04.00S,2025-11-17T01:33:11.2Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,26,25,2025-11-17T01:33:12Z,1520000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Center,,,,,,,151.0,3.0,2.0,1.0,,,,,,,,,
153,PT01M54.00S,2025-11-17T01:33:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,8.360709592641262,62.745098039215684,1610612762,28,25,2025-11-17T01:33:26Z,1530000,False,-64.0,26.0,1,left,I. Collier 6' driving floating bank Jump Shot (4 PTS),[1642268],1610612762.0,UTA,driving floating bank,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,4.0,,,,,,,,,,,,,,,,
154,PT01M44.00S,2025-11-17T01:33:32.4Z,1,REGULAR,3pt,Jump Shot,[],1641763,94.95729303547962,3.431372549019608,1610612741,28,28,2025-11-17T01:33:37Z,1540000,False,-233.0,-5.0,1,right,J. Phillips 3PT  (8 PTS) (C. White 1 AST),"[1641763, 1629632]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,Left Corner 3,24+ Left,23.29,Made,8.0,C. White,1629632.0,1.0,,,,,,,,,,,,,
156,PT01M21.00S,2025-11-17T01:33:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,4.155716162943495,96.07843137254902,1610612762,28,28,2025-11-17T01:33:58Z,1560000,False,-230.0,-13.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,
157,PT01M20.00S,2025-11-17T01:33:55.1Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,28,28,2025-11-17T01:33:58Z,1570000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Left Corner 3,24+ Left,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,,
158,PT01M15.00S,2025-11-17T01:34:03.8Z,1,REGULAR,foul,personal,[],1642262,,,1610612741,28,28,2025-11-17T01:34:11Z,1580000,False,,,0,,C. Williams personal FOUL (1 PF),"[1642262, 1629632]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,1830.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,0.0,White,1629632.0,,,,,
160,PT01M07.00S,2025-11-17T01:34:29.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.49342969776609,58.08823529411765,1610612741,28,28,2025-11-17T01:34:34Z,1600000,False,40.0,253.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,
161,PT01M04.00S,2025-11-17T01:34:32.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,28,28,2025-11-17T01:34:34Z,1610000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,Above the Break 3,24+ Center,,,,,,,160.0,4.0,3.0,1.0,,,,,,,,,
162,PT00M58.10S,2025-11-17T01:34:37.9Z,1,REGULAR,3pt,Jump Shot,[],201567,33.590670170827856,52.94117647058824,1610612762,28,28,2025-11-17T01:44:22Z,1620000,False,-15.0,263.0,1,left,MISS K. Love 26' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,
163,PT00M55.20S,2025-11-17T01:34:40.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,28,28,2025-11-17T01:34:43Z,1630000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,Above the Break 3,24+ Center,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,,
164,PT00M51.00S,2025-11-17T01:34:46.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,90.48948751642575,59.068627450980394,1610612741,28,30,2025-11-17T01:34:55Z,1640000,False,45.0,37.0,1,right,A. Dosunmu running Layup (2 PTS) (J. Smith 1 AST),"[1630245, 1630188]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,2.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,
165,PT00M36.40S,2025-11-17T01:35:05.5Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612762,28,30,2025-11-17T01:35:16Z,1650000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1630188, 1628374]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,1628171.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Markkanen,1628374.0,,,,,
167,PT00M36.40S,2025-11-17T01:35:35.3Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,29,30,2025-11-17T01:35:35Z,1670000,False,,,0,,L. Markkanen Free Throw 1 of 2 (8 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
168,PT00M36.40S,2025-11-17T01:35:36.0Z,1,REGULAR,substitution,out,[],201567,,,1610612762,29,30,2025-11-17T01:35:39Z,1680000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M36.40S,2025-11-17T01:35:36.0Z,1,REGULAR,substitution,in,[],1642846,,,1610612762,29,30,2025-11-17T01:35:39Z,1690000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M36.40S,2025-11-17T01:35:55.3Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,30,30,2025-11-17T01:35:55Z,1700000,False,,,0,,L. Markkanen Free Throw 2 of 2 (9 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
171,PT00M12.30S,2025-11-17T01:36:21.6Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,30,30,2025-11-17T01:36:26Z,1710000,False,,,0,,A. Dosunmu bad pass TURNOVER (2 TO),"[1630245, 1642268]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,2.0,Collier,1642268.0
172,PT00M12.30S,2025-11-17T01:36:21.6Z,1,REGULAR,steal,,[],1642268,,,1610612762,30,30,2025-11-17T01:36:22Z,1720000,False,,,0,,I. Collier STEAL (1 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
