actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
263,PT06M16.00S,2025-11-22T03:59:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,10.5946123521682,47.05882352941176,1610612760,52,47,2025-11-22T03:59:11Z,2590000,False,15.0,47.0,1,left,I. Joe cutting finger roll Layup (13 PTS) (I. Hartenstein 4 AST),"[1630198, 1628392]",1610612760.0,OKC,cutting finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,13.0,Joe,I. Joe,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,,,
265,PT06M09.00S,2025-11-22T03:59:16.3Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612762,52,47,2025-11-22T03:59:22Z,2610000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1629652, 1642271]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Dort,L. Dort,,,,,,,,202901.0,2.0,0.0,Filipowski,1642271.0,,,,,,
267,PT06M09.00S,2025-11-22T03:59:47.3Z,2,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,52,47,2025-11-22T03:59:47Z,2630000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,,,,,,,Missed,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
268,PT06M09.00S,2025-11-22T03:59:47.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,52,47,2025-11-22T03:59:47Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,
269,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,out,[],203994,,,1610612762,52,47,2025-11-22T03:59:59Z,2650000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
270,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,out,[],1642349,,,1610612762,52,47,2025-11-22T03:59:59Z,2660000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
271,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612762,52,47,2025-11-22T03:59:59Z,2670000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
272,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,in,[],201567,,,1610612762,52,47,2025-11-22T03:59:59Z,2680000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,
273,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,in,[],1631119,,,1610612762,52,47,2025-11-22T03:59:59Z,2690000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
274,PT06M09.00S,2025-11-22T03:59:48.6Z,2,REGULAR,substitution,in,[],1628983,,,1610612762,52,47,2025-11-22T03:59:59Z,2700000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
275,PT06M09.00S,2025-11-22T04:00:18.9Z,2,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,53,47,2025-11-22T04:00:18Z,2710000,False,,,0,,K. Filipowski Free Throw 2 of 2 (6 PTS),[1642271],1610612762.0,UTA,,,,,,,,,,Made,6.0,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
276,PT05M57.00S,2025-11-22T04:00:33.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,6.915243101182654,43.13725490196079,1610612760,53,49,2025-11-22T04:00:37Z,2720000,False,34.0,13.0,1,left,S. Gilgeous-Alexander cutting DUNK (9 PTS) (J. Williams 2 AST),"[1628983, 1631119]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,3.65,Made,9.0,Gilgeous-Alexander,S. Gilgeous-Alexander,J. Williams,1631119.0,2.0,,,,,,,,,,,,,,,
278,PT05M43.00S,2025-11-22T04:00:49.2Z,2,REGULAR,violation,kicked ball,[],1631119,,,1610612762,53,49,2025-11-22T04:00:54Z,2740000,False,,,0,,J. Williams kicked ball VIOLATION,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,2882.0,,,,,,,,,,
279,PT05M32.00S,2025-11-22T04:01:21.2Z,2,REGULAR,3pt,Jump Shot,[],1629004,72.35545335085413,20.833333333333336,1610612762,56,49,2025-11-22T04:01:26Z,2750000,False,-146.0,207.0,1,right,S. Mykhailiuk 25' 3PT step back (5 PTS) (L. Markkanen 2 AST),"[1629004, 1628374]",1610612762.0,UTA,step back,,,,,,Above the Break 3,24+ Left Center,25.35,Made,5.0,Mykhailiuk,S. Mykhailiuk,L. Markkanen,1628374.0,2.0,,,,,,,,,,,,,,,
281,PT05M13.00S,2025-11-22T04:01:40.7Z,2,REGULAR,turnover,bad pass,[],1641717,,,1610612760,56,49,2025-11-22T04:01:45Z,2770000,False,,,0,,C. Wallace bad pass TURNOVER (1 TO),"[1641717, 1642271]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wallace,C. Wallace,,,,,,,,,,,,,1.0,Filipowski,1642271.0,,,
282,PT05M13.00S,2025-11-22T04:01:40.7Z,2,REGULAR,steal,,[],1642271,,,1610612762,56,49,2025-11-22T04:01:42Z,2780000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
283,PT05M07.00S,2025-11-22T04:01:46.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641718,91.67214191852825,58.82352941176471,1610612762,58,49,2025-11-22T04:01:59Z,2790000,False,44.0,26.0,1,right,K. George running finger roll Layup (11 PTS) (K. Filipowski 1 AST),"[1641718, 1642271]",1610612762.0,UTA,running finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.11,Made,11.0,George,K. George,K. Filipowski,1642271.0,1.0,,,,,,,,,,,,,,,
285,PT05M06.00S,2025-11-22T04:01:50.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,58,49,2025-11-22T04:01:50Z,2810000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M06.00S,2025-11-22T04:03:06.5Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,58,49,2025-11-22T04:03:24Z,2820000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
287,PT05M06.00S,2025-11-22T04:03:06.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,58,49,2025-11-22T04:03:24Z,2830000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
288,PT04M54.00S,2025-11-22T04:03:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.16491458607096,59.068627450980394,1610612760,58,51,2025-11-22T04:03:42Z,2840000,False,-45.0,109.0,1,left,S. Gilgeous-Alexander 11' pullup Jump Shot (11 PTS),[1628983],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.79,Made,11.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
289,PT04M31.00S,2025-11-22T04:03:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629004,67.62483574244416,57.107843137254896,1610612762,58,51,2025-11-22T04:04:05Z,2850000,False,36.0,252.0,1,right,MISS S. Mykhailiuk 25' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,,,,Above the Break 3,24+ Center,25.43,Missed,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
290,PT04M29.00S,2025-11-22T04:04:00.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,58,51,2025-11-22T04:04:05Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,,,,,,,289.0,,,,,,,,,,,,,,
291,PT04M29.00S,2025-11-22T04:04:04.0Z,2,REGULAR,foul,personal,[],201567,,,1610612760,58,51,2025-11-22T04:04:19Z,2870000,False,,,0,,K. Love loose ball personal FOUL (3 PF),"[201567, 1631119]",1610612762.0,UTA,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Love,K. Love,,,,,,,,202901.0,3.0,0.0,Williams,1631119.0,,,,,,
293,PT04M29.00S,2025-11-22T04:04:14.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,58,51,2025-11-22T04:04:17Z,2890000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
294,PT04M29.00S,2025-11-22T04:04:14.7Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,58,51,2025-11-22T04:04:17Z,2900000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
295,PT04M18.00S,2025-11-22T04:04:29.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,6.915243101182654,55.88235294117647,1610612760,58,53,2025-11-22T04:04:33Z,2910000,False,-29.0,13.0,1,left,C. Holmgren alley-oop DUNK (8 PTS) (J. Williams 3 AST),"[1631096, 1631119]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,3.19,Made,8.0,Holmgren,C. Holmgren,J. Williams,1631119.0,3.0,,,,,,,,,,,,,,,
297,PT04M00.00S,2025-11-22T04:04:47.3Z,2,REGULAR,turnover,lost ball,[],1641718,,,1610612762,58,53,2025-11-22T04:04:50Z,2930000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1627936]",1610612762.0,UTA,,,,,,,Mid-Range,8-16 Center,,,,George,K. George,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,
298,PT04M00.00S,2025-11-22T04:04:47.3Z,2,REGULAR,steal,,[],1627936,,,1610612760,58,53,2025-11-22T04:24:41Z,2940000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Center,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
299,PT03M54.00S,2025-11-22T04:04:55.6Z,2,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612760,58,53,2025-11-22T04:05:01Z,2950000,False,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (1 TO),[1627936],1610612760.0,OKC,bad pass,,,,,,Restricted Area,0-8 Center,,,,Caruso,A. Caruso,,,,,,,,2882.0,,,,,1.0,,,,,
300,PT03M44.00S,2025-11-22T04:05:14.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628374,79.58278580814718,69.85294117647058,1610612762,60,53,2025-11-22T04:05:18Z,2960000,False,99.0,139.0,1,right,L. Markkanen 17' pullup Jump Shot (14 PTS) (K. George 5 AST),"[1628374, 1641718]",1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Right Center,17.12,Made,14.0,Markkanen,L. Markkanen,K. George,1641718.0,5.0,,,,,,,,,,,,,,,
302,PT03M31.00S,2025-11-22T04:05:26.5Z,2,REGULAR,3pt,Jump Shot,[],1631119,25.57490144546649,16.42156862745098,1610612760,60,56,2025-11-22T04:05:31Z,2980000,False,168.0,188.0,1,left,J. Williams 25' 3PT  (9 PTS) (S. Gilgeous-Alexander 5 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.2,Made,9.0,Williams,J. Williams,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,,,
304,PT03M10.00S,2025-11-22T04:05:47.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,88.12417871222075,38.72549019607843,1610612762,62,56,2025-11-22T04:05:51Z,3000000,False,-56.0,59.0,1,right,K. Filipowski 8' cutting DUNK (8 PTS) (S. Mykhailiuk 1 AST),"[1642271, 1629004]",1610612762.0,UTA,cutting,,,,,,In The Paint (Non-RA),8-16 Left,8.17,Made,8.0,Filipowski,K. Filipowski,S. Mykhailiuk,1629004.0,1.0,,,,,,,,,,,,,,,
306,PT02M57.00S,2025-11-22T04:06:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.886333771353483,57.59803921568627,1610612760,62,58,2025-11-22T04:06:06Z,3020000,False,-38.0,31.0,1,left,S. Gilgeous-Alexander driving Layup (13 PTS),[1628983],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,13.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
307,PT02M57.00S,2025-11-22T04:06:04.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201567,,,1610612760,62,58,2025-11-22T04:06:14Z,3030000,False,,,0,,K. Love shooting personal FOUL (4 PF) (Gilgeous-Alexander 1 FT),"[201567, 1628983]",1610612762.0,UTA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Love,K. Love,,,,,,,,202901.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
309,PT02M57.00S,2025-11-22T04:06:37.0Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,62,59,2025-11-22T04:06:37Z,3050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (14 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,14.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
313,PT02M57.00S,2025-11-22T04:06:45.6Z,2,REGULAR,substitution,out,[],201567,,,1610612762,62,59,2025-11-22T04:07:19Z,3055000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,
314,PT02M57.00S,2025-11-22T04:06:45.6Z,2,REGULAR,substitution,in,[],203994,,,1610612762,62,59,2025-11-22T04:07:19Z,3057500,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
310,PT02M43.00S,2025-11-22T04:06:54.3Z,2,REGULAR,3pt,Jump Shot,[],1642271,69.59592641261499,71.07843137254902,1610612762,65,59,2025-11-22T04:06:58Z,3060000,False,105.0,233.0,1,right,K. Filipowski 25' 3PT  (11 PTS) (J. Nurkić 3 AST),"[1642271, 203994]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.6,Made,11.0,Filipowski,K. Filipowski,J. Nurkić,203994.0,3.0,,,,,,,,,,,,,,,
312,PT02M30.00S,2025-11-22T04:07:07.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,30.962549277266753,68.13725490196079,1610612760,65,62,2025-11-22T04:07:32Z,3080000,False,-91.0,239.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (17 PTS),[1628983],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Left Center,25.52,Made,17.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
315,PT02M23.00S,2025-11-22T04:07:21.6Z,2,REGULAR,foul,offensive,['inpenalty'],203994,,,1610612762,65,62,2025-11-22T04:07:26Z,3090000,False,,,0,,J. Nurkić offensive FOUL (3 PF),"[203994, 1627936]",1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,,Nurkić,J. Nurkić,,,,,,,,2882.0,3.0,0.0,Caruso,1627936.0,,,,,,
317,PT02M23.00S,2025-11-22T04:07:21.6Z,2,REGULAR,turnover,offensive foul,[],203994,,,1610612762,65,62,2025-11-22T04:07:21Z,3110000,False,,,0,,J. Nurkić offensive foul TURNOVER (1 TO),[203994],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,,Nurkić,J. Nurkić,,,,,,,,2882.0,,,,,1.0,,,,,
318,PT02M12.00S,2025-11-22T04:07:37.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,25.706307490144546,87.00980392156863,1610612760,65,62,2025-11-22T04:07:41Z,3120000,False,-185.0,189.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
319,PT02M09.00S,2025-11-22T04:07:40.1Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,65,62,2025-11-22T04:07:41Z,3130000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Filipowski,K. Filipowski,,,,318.0,5.0,4.0,1.0,,,,,,,,,,,
320,PT01M56.00S,2025-11-22T04:07:53.4Z,2,REGULAR,turnover,bad pass,[],1641718,,,1610612762,65,62,2025-11-22T04:07:57Z,3140000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1631119]",1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,,George,K. George,,,,,,,,,,,,,2.0,Williams,1631119.0,,,
321,PT01M56.00S,2025-11-22T04:07:53.4Z,2,REGULAR,steal,,[],1631119,,,1610612760,65,62,2025-11-22T04:07:54Z,3150000,False,,,0,,J. Williams STEAL (2 STL),[1631119],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Right,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
322,PT01M52.00S,2025-11-22T04:07:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631096,9.280551905387648,46.568627450980394,1610612760,65,62,2025-11-22T04:08:03Z,3160000,False,17.0,35.0,1,left,MISS C. Holmgren running Layup - blocked,"[1631096, 1642271]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.87,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,Filipowski,1642271.0,
323,PT01M52.00S,2025-11-22T04:07:56.9Z,2,REGULAR,block,,[],1642271,,,1610612760,65,62,2025-11-22T04:07:58Z,3170000,False,,,0,,K. Filipowski BLOCK (1 BLK),[1642271],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
324,PT01M51.00S,2025-11-22T04:07:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,65,62,2025-11-22T04:08:03Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,322.0,,,,,,,,,,,,,,
326,PT01M51.00S,2025-11-22T04:08:11.9Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,65,62,2025-11-22T04:08:16Z,3200000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
327,PT01M51.00S,2025-11-22T04:08:11.9Z,2,REGULAR,substitution,in,[],1642349,,,1610612760,65,62,2025-11-22T04:08:16Z,3210000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
328,PT01M49.00S,2025-11-22T04:08:24.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642349,6.915243101182654,2.696078431372549,1610612760,65,62,2025-11-22T04:08:29Z,3220000,False,237.0,13.0,1,left,MISS A. Mitchell 3PT,[1642349],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,23.68,Missed,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
329,PT01M46.00S,2025-11-22T04:08:27.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,65,62,2025-11-22T04:08:29Z,3230000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,,,,Markkanen,L. Markkanen,,,,328.0,6.0,4.0,2.0,,,,,,,,,,,
330,PT01M39.00S,2025-11-22T04:08:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,93.64323258869908,46.07843137254902,1610612762,67,62,2025-11-22T04:08:44Z,3240000,False,-20.0,7.0,1,right,L. Markkanen alley-oop Layup (16 PTS) (K. George 6 AST),"[1628374, 1641718]",1610612762.0,UTA,alley-oop,,,,,,Restricted Area,0-8 Center,2.09,Made,16.0,Markkanen,L. Markkanen,K. George,1641718.0,6.0,,,,,,,,,,,,,,,
332,PT01M24.00S,2025-11-22T04:08:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612760,67,62,2025-11-22T04:09:01Z,3260000,False,,,0,,K. George shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641718, 1628983]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,,George,K. George,,,,,,,,2882.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
334,PT01M24.00S,2025-11-22T04:09:28.7Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,67,63,2025-11-22T04:09:28Z,3280000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,18.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
335,PT01M24.00S,2025-11-22T04:09:29.3Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,67,63,2025-11-22T04:09:35Z,3290000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
336,PT01M24.00S,2025-11-22T04:09:29.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,67,63,2025-11-22T04:09:35Z,3300000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
337,PT01M24.00S,2025-11-22T04:09:29.3Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,67,63,2025-11-22T04:09:35Z,3310000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
338,PT01M24.00S,2025-11-22T04:09:29.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612760,67,63,2025-11-22T04:09:35Z,3320000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
339,PT01M24.00S,2025-11-22T04:09:45.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,67,64,2025-11-22T04:09:45Z,3330000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,19.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
340,PT01M10.00S,2025-11-22T04:10:04.5Z,2,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,67,64,2025-11-22T04:10:10Z,3340000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1641718],1610612762.0,UTA,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,,,,George,K. George,,,,,,,,2882.0,,,,,3.0,,,,,
341,PT01M01.00S,2025-11-22T04:10:19.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,5.206964520367937,94.85294117647058,1610612760,67,67,2025-11-22T04:10:24Z,3350000,False,-224.0,-4.0,1,left,C. Wallace 3PT  (3 PTS) (I. Hartenstein 5 AST),"[1641717, 1628392]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,22.43,Made,3.0,Wallace,C. Wallace,I. Hartenstein,1628392.0,5.0,,,,,,,,,,,,,,,
343,PT00M46.30S,2025-11-22T04:10:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.51182654402102,55.392156862745104,1610612762,67,67,2025-11-22T04:10:40Z,3370000,False,27.0,8.0,1,right,MISS J. Nurkić Layup,[203994],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,2.83,Missed,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
344,PT00M44.60S,2025-11-22T04:10:39.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,67,67,2025-11-22T04:10:39Z,3380000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:2),[203994],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Nurkić,J. Nurkić,,,,343.0,4.0,2.0,2.0,,,,,,,,,,,
345,PT00M44.60S,2025-11-22T04:10:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612762,67,67,2025-11-22T04:10:39Z,3390000,False,0.0,0.0,1,right,MISS J. Nurkić tip Layup,[203994],1610612762.0,UTA,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
346,PT00M44.60S,2025-11-22T04:10:40.3Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,67,67,2025-11-22T04:10:40Z,3400000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:2),[203994],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Left,,,,Nurkić,J. Nurkić,,,,345.0,5.0,2.0,3.0,,,,,,,,,,,
347,PT00M44.60S,2025-11-22T04:10:42.4Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612762,67,67,2025-11-22T04:10:55Z,3410000,False,,,0,,A. Mitchell shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1642349, 203994]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mitchell,A. Mitchell,,,,,,,,2882.0,2.0,0.0,Nurkić,203994.0,,,,,,
349,PT00M44.60S,2025-11-22T04:11:17.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612762,68,67,2025-11-22T04:11:38Z,3430000,False,,,0,,J. Nurkić Free Throw 1 of 2 (3 PTS),[203994],1610612762.0,UTA,,,,,,,,,,Made,3.0,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
