actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
514,PT02M44.00S,2025-11-14T03:51:59.4Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,99,97,2025-11-14T03:52:03Z,5090000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M44.00S,2025-11-14T03:51:59.4Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,99,97,2025-11-14T03:52:03Z,5100000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M29.00S,2025-11-14T03:52:18.4Z,3,REGULAR,turnover,bad pass,[],1642268,,,1610612762,99,97,2025-11-14T03:52:25Z,5110000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1630552]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,Johnson,1630552.0,,,,,
517,PT02M29.00S,2025-11-14T03:52:18.4Z,3,REGULAR,steal,,[],1630552,,,1610612737,99,97,2025-11-14T03:52:19Z,5120000,False,,,0,,J. Johnson STEAL (6 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
518,PT02M24.00S,2025-11-14T03:52:23.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,93.9060446780552,95.58823529411765,1610612737,99,100,2025-11-14T03:52:38Z,5130000,False,228.0,5.0,1,right,L. Kennard 3PT running (12 PTS) (J. Johnson 11 AST),"[1628379, 1630552]",1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,22.8,Made,,,,,,,12.0,,,,,,,J. Johnson,1630552.0,11.0,,
520,PT02M05.00S,2025-11-14T03:52:41.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,33.065045992115635,44.36274509803921,1610612762,99,100,2025-11-14T03:52:48Z,5150000,False,28.0,258.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
521,PT02M03.00S,2025-11-14T03:52:43.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,99,100,2025-11-14T03:52:48Z,5160000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,520.0,,,,,,,,,,,,,,,,,
523,PT02M03.00S,2025-11-14T03:52:50.6Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,99,100,2025-11-14T03:52:53Z,5180000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M03.00S,2025-11-14T03:52:50.6Z,3,REGULAR,substitution,in,[],1642854,,,1610612737,99,100,2025-11-14T03:52:53Z,5190000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT01M46.00S,2025-11-14T03:53:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,85.10183968462549,37.00980392156863,1610612737,99,100,2025-11-14T03:53:19Z,5200000,False,-65.0,88.0,1,right,MISS L. Kennard 10' driving floating Shot,[1628379],1610612737.0,ATL,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Left,10.9,Missed,,,,,,,,,,,,,,,,,,
526,PT01M45.00S,2025-11-14T03:53:14.1Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,99,100,2025-11-14T03:53:19Z,5210000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,525.0,6.0,4.0,2.0,,,,,,,,,,,,,,
527,PT01M43.00S,2025-11-14T03:53:16.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,70.64717477003943,26.47058823529412,1610612737,99,100,2025-11-14T03:53:21Z,5220000,False,-118.0,223.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
528,PT01M40.00S,2025-11-14T03:53:19.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,99,100,2025-11-14T03:53:21Z,5230000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,527.0,3.0,3.0,0.0,,,,,,,,,,,,,,
529,PT01M30.00S,2025-11-14T03:53:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,11.514454664914586,48.529411764705884,1610612762,99,100,2025-11-14T03:53:32Z,5240000,False,7.0,56.0,1,left,MISS C. Williams driving Layup - blocked,"[1642262, 1630168]",1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
530,PT01M30.00S,2025-11-14T03:53:28.0Z,3,REGULAR,block,,[],1630168,,,1610612762,99,100,2025-11-14T03:53:30Z,5250000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT01M28.00S,2025-11-14T03:53:30.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,99,100,2025-11-14T03:53:32Z,5260000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,529.0,7.0,5.0,2.0,,,,,,,,,,,,,,
532,PT01M24.00S,2025-11-14T03:53:35.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630811,87.72996057818659,47.549019607843135,1610612737,99,100,2025-11-14T03:54:01Z,5270000,False,-12.0,63.0,1,right,MISS K. Wallace 6' running Layup - blocked,"[1630811, 1642271]",1610612737.0,ATL,running,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,Filipowski,1642271.0
533,PT01M24.00S,2025-11-14T03:53:35.1Z,3,REGULAR,block,,[],1642271,,,1610612737,99,100,2025-11-14T03:53:36Z,5280000,False,,,0,,K. Filipowski BLOCK (3 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT01M23.00S,2025-11-14T03:53:36.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,99,100,2025-11-14T03:53:47Z,5290000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,6.0,3.0,3.0,,,,,,,,,,,,,,
535,PT01M21.00S,2025-11-14T03:54:09.6Z,3,REGULAR,jumpball,recovered,[],201567,,,1610612762,99,100,2025-11-14T03:54:09Z,5300000,False,,,0,,Jump Ball L. Markkanen vs. A. Newell: Tip to K. Love,"[201567, 1628374, 1642854]",1610612762.0,UTA,heldball,K. Love,201567.0,Love,K. Love,Markkanen,1628374.0,Newell,1642854.0,,,,,,,,,,,,,,,,,,,,,,
538,PT01M19.00S,2025-11-14T03:54:11.7Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612762,99,100,2025-11-14T03:54:15Z,5330000,False,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1630249]",1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,Krejčí,1630249.0,,,,,
539,PT01M19.00S,2025-11-14T03:54:11.7Z,3,REGULAR,steal,,[],1630249,,,1610612737,99,100,2025-11-14T03:54:13Z,5340000,False,,,0,,V. Krejčí STEAL (3 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
540,PT01M16.00S,2025-11-14T03:54:17.0Z,3,REGULAR,foul,personal,[],201567,,,1610612737,99,100,2025-11-14T03:54:21Z,5350000,False,,,0,,K. Love personal FOUL (2 PF),"[201567, 1628379]",1610612762.0,UTA,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,204059.0,,,2.0,0.0,Kennard,1628379.0,,,,,,,
543,PT01M09.00S,2025-11-14T03:55:59.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630811,68.54467805519053,65.68627450980392,1610612737,99,100,2025-11-14T03:56:10Z,5380000,False,78.0,243.0,1,right,MISS K. Wallace 25' pullup 3PT,[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
544,PT01M08.00S,2025-11-14T03:56:00.2Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,99,100,2025-11-14T03:56:03Z,5390000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:7),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,543.0,8.0,7.0,1.0,,,,,,,,,,,,,,
545,PT00M53.20S,2025-11-14T03:56:17.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,11.908672798948752,50.73529411764706,1610612762,101,100,2025-11-14T03:56:24Z,5400000,False,-4.0,59.0,1,left,L. Markkanen turnaround Hook (34 PTS) (K. Love 4 AST),"[1628374, 201567]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,34.0,,,,,,,K. Love,201567.0,4.0,,
547,PT00M40.00S,2025-11-14T03:56:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630168,67.62483574244416,59.068627450980394,1610612737,101,103,2025-11-14T03:56:37Z,5420000,False,45.0,252.0,1,right,O. Okongwu 25' 3PT  (19 PTS) (V. Krejčí 3 AST),"[1630168, 1630249]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,,,19.0,,,,,,,V. Krejčí,1630249.0,3.0,,
549,PT00M30.20S,2025-11-14T03:56:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,11.251642575558476,47.549019607843135,1610612762,103,103,2025-11-14T03:56:51Z,5440000,False,12.0,53.0,1,left,I. Collier driving finger roll Layup (10 PTS),[1642268],1610612762.0,UTA,driving finger roll,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,,,,,,,10.0,,,,,,,,,,,
552,PT00M11.40S,2025-11-14T03:57:38.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612737,103,103,2025-11-14T03:58:54Z,5470000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M11.40S,2025-11-14T03:58:58.0Z,3,REGULAR,substitution,out,[],1642854,,,1610612737,103,103,2025-11-14T03:59:03Z,5490000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M11.40S,2025-11-14T03:58:58.0Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,103,103,2025-11-14T03:59:03Z,5500000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M11.40S,2025-11-14T03:58:58.0Z,3,REGULAR,substitution,out,[],201567,,,1610612737,103,103,2025-11-14T03:59:15Z,5510000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT00M11.40S,2025-11-14T03:58:58.0Z,3,REGULAR,substitution,in,[],1629004,,,1610612737,103,103,2025-11-14T03:59:15Z,5520000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT00M07.70S,2025-11-14T03:59:23.7Z,3,REGULAR,3pt,Jump Shot,[],1630249,96.66557161629436,96.07843137254902,1610612737,103,103,2025-11-14T03:59:28Z,5530000,False,230.0,-21.0,1,right,MISS V. Krejčí 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
559,PT00M04.60S,2025-11-14T03:59:26.8Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,103,103,2025-11-14T03:59:28Z,5540000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:8),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,558.0,9.0,8.0,1.0,,,,,,,,,,,,,,
562,PT00M00.00S,2025-11-14T03:59:38.5Z,3,REGULAR,period,end,[],0,,,1610612762,103,103,2025-11-14T03:59:38Z,5570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,103,103,2025-11-14T04:02:02Z,5580000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612762,103,103,2025-11-14T04:02:02Z,5590000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,out,['startperiod'],1629004,,,1610612762,103,103,2025-11-14T04:02:02Z,5600000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612762,103,103,2025-11-14T04:02:02Z,5610000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,103,103,2025-11-14T04:02:02Z,5620000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2025-11-14T04:00:54.5Z,4,REGULAR,substitution,in,['startperiod'],1641729,,,1610612762,103,103,2025-11-14T04:02:02Z,5630000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2025-11-14T04:02:12.9Z,4,REGULAR,period,start,[],0,,,1610612762,103,103,2025-11-14T04:02:12Z,5640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M44.00S,2025-11-14T04:02:28.5Z,4,REGULAR,2pt,Jump Shot,[],1642846,14.931011826544022,72.54901960784314,1610612762,103,103,2025-11-14T04:02:33Z,5650000,False,-113.0,88.0,1,left,MISS A. Bailey 14' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,14.29,Missed,,,,,,,,,,,,,,,,,,
571,PT11M41.00S,2025-11-14T04:02:31.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,103,103,2025-11-14T04:02:35Z,5660000,False,,,0,,J. Johnson REBOUND (Off:1 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,570.0,10.0,9.0,1.0,,,,,,,,,,,,,,
572,PT11M31.00S,2025-11-14T04:02:43.0Z,4,REGULAR,foul,personal,[],1642268,,,1610612737,103,103,2025-11-14T04:02:48Z,5670000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1630552]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Right Center,,,,,,,1201.0,,,1.0,0.0,Johnson,1630552.0,,,,,,,
574,PT11M18.00S,2025-11-14T04:03:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630811,67.36202365308804,43.627450980392155,1610612737,103,103,2025-11-14T04:03:19Z,5690000,False,-32.0,254.0,1,right,MISS K. Wallace 25' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
575,PT11M14.00S,2025-11-14T04:03:18.6Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,103,103,2025-11-14T04:03:19Z,5700000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,574.0,4.0,4.0,0.0,,,,,,,,,,,,,,
576,PT11M00.00S,2025-11-14T04:03:32.1Z,4,REGULAR,3pt,Jump Shot,[],1628374,4.02431011826544,94.11764705882352,1610612762,106,103,2025-11-14T04:03:36Z,5710000,False,-221.0,-15.0,1,left,L. Markkanen 3PT  (37 PTS) (J. Nurkić 7 AST),"[1628374, 203994]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.11,Made,,,,,,,37.0,,,,,,,J. Nurkić,203994.0,7.0,,
578,PT10M48.00S,2025-11-14T04:03:43.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,88.38699080157687,38.23529411764706,1610612737,106,105,2025-11-14T04:03:49Z,5730000,False,-59.0,57.0,1,right,J. Johnson 8' driving floating bank Jump Shot (27 PTS) (K. Wallace 5 AST),"[1630552, 1630811]",1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,8.17,Made,,,,,,,27.0,,,,,,,K. Wallace,1630811.0,5.0,,
580,PT10M29.00S,2025-11-14T04:04:02.2Z,4,REGULAR,3pt,Jump Shot,[],1641729,25.443495400788436,86.76470588235294,1610612762,106,105,2025-11-14T04:04:06Z,5750000,False,-184.0,187.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
581,PT10M26.00S,2025-11-14T04:04:05.2Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,106,105,2025-11-14T04:04:06Z,5760000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,580.0,8.0,6.0,2.0,,,,,,,,,,,,,,
582,PT10M18.00S,2025-11-14T04:04:13.2Z,4,REGULAR,3pt,Jump Shot,[],1630249,66.70499342969777,61.51960784313726,1610612737,106,108,2025-11-14T04:04:16Z,5770000,False,58.0,260.0,1,right,V. Krejčí 26' 3PT  (20 PTS) (O. Okongwu 2 AST),"[1630249, 1630168]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,26.68,Made,,,,,,,20.0,,,,,,,O. Okongwu,1630168.0,2.0,,
584,PT10M02.00S,2025-11-14T04:04:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,9.280551905387648,42.40196078431372,1610612762,106,108,2025-11-14T04:04:34Z,5790000,False,38.0,35.0,1,left,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
585,PT10M00.00S,2025-11-14T04:04:32.1Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,106,108,2025-11-14T04:04:34Z,5800000,False,,,0,,J. Johnson REBOUND (Off:1 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,584.0,11.0,10.0,1.0,,,,,,,,,,,,,,
586,PT09M55.00S,2025-11-14T04:04:36.3Z,4,REGULAR,turnover,lost ball,[],1630552,,,1610612737,106,108,2025-11-14T04:04:39Z,5810000,False,,,0,,J. Johnson lost ball TURNOVER (5 TO),"[1630552, 1642846]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,5.0,,,,,,Bailey,1642846.0,,,,,
587,PT09M55.00S,2025-11-14T04:04:36.3Z,4,REGULAR,steal,,[],1642846,,,1610612762,106,108,2025-11-14T04:04:38Z,5820000,False,,,0,,A. Bailey STEAL (2 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
588,PT09M45.00S,2025-11-14T04:04:47.6Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,106,108,2025-11-14T04:04:51Z,5830000,False,,,0,,B. Sensabaugh bad pass TURNOVER (3 TO),"[1641729, 1628379]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,Kennard,1628379.0,,,,,
589,PT09M45.00S,2025-11-14T04:04:47.6Z,4,REGULAR,steal,,[],1628379,,,1610612737,106,108,2025-11-14T04:04:49Z,5840000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
590,PT09M37.00S,2025-11-14T04:04:55.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630811,75.64060446780552,86.76470588235294,1610612737,106,108,2025-11-14T04:04:59Z,5850000,False,184.0,176.0,1,right,MISS K. Wallace 25' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
591,PT09M33.00S,2025-11-14T04:04:59.4Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,106,108,2025-11-14T04:04:59Z,5860000,False,,,0,,I. Collier REBOUND (Off:0 Def:5),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,590.0,5.0,5.0,0.0,,,,,,,,,,,,,,
592,PT09M29.00S,2025-11-14T04:05:02.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,19.004599211563733,92.40196078431373,1610612762,109,108,2025-11-14T04:06:58Z,5870000,False,-212.0,126.0,1,left,B. Sensabaugh 24' 3PT running (6 PTS) (A. Bailey 2 AST),"[1641729, 1642846]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,24.67,Made,,,,,,,6.0,,,,,,,A. Bailey,1642846.0,2.0,,
594,PT09M27.00S,2025-11-14T04:05:10.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,109,108,2025-11-14T04:05:10Z,5890000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,out,[],1642268,,,1610612737,109,108,2025-11-14T04:08:15Z,5900000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,out,[],1628374,,,1610612737,109,108,2025-11-14T04:08:15Z,5910000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,109,108,2025-11-14T04:08:15Z,5920000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,109,108,2025-11-14T04:08:15Z,5930000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,in,[],1641718,,,1610612737,109,108,2025-11-14T04:08:15Z,5940000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,in,[],1642271,,,1610612737,109,108,2025-11-14T04:08:15Z,5950000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,in,[],1642258,,,1610612737,109,108,2025-11-14T04:08:15Z,5960000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,in,[],1629638,,,1610612737,109,108,2025-11-14T04:08:15Z,5970000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,out,[],1630811,,,1610612737,109,108,2025-11-14T04:08:36Z,5975000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M27.00S,2025-11-14T04:07:50.1Z,4,REGULAR,substitution,in,[],1631243,,,1610612737,109,108,2025-11-14T04:08:36Z,5977500,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
