actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT04M38.00S,2023-02-15T03:59:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.145203679369246,52.94117647058824,1610612744,49,52,2023-02-15T03:59:45Z,2620000,False,-15.0,15.0,1,left,D. DiVincenzo cutting Layup (5 PTS) (J. Poole 2 AST),"[1628978, 1629673]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,5.0,J. Poole,1629673.0,2.0,,,,,,,,,
266,PT04M18.00S,2023-02-15T03:59:55.1Z,2,REGULAR,2pt,Jump Shot,[],202695,74.03088042049934,41.17647058823529,1610612746,51,52,2023-02-15T04:00:00Z,2640000,False,-44.0,192.0,1,right,K. Leonard 19' Jump Shot (13 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Mid-Range,16-24 Center,19.66,Made,,,,,13.0,P. George,202331.0,3.0,,,,,,,,,
268,PT04M08.00S,2023-02-15T04:00:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,30.929697766097235,29.90196078431373,1610612744,51,52,2023-02-15T04:00:46Z,2660000,False,100.0,238.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,
269,PT04M04.00S,2023-02-15T04:00:09.7Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,51,52,2023-02-15T04:00:09Z,2670000,False,,,0,,K. Looney REBOUND (Off:3 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Above the Break 3,24+ Right Center,,,268.0,6.0,3.0,3.0,,,,,,,,,,,,,
270,PT04M03.00S,2023-02-15T04:00:11.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,21.862680683311424,10.539215686274503,1610612744,51,52,2023-02-15T04:00:17Z,2680000,False,197.0,153.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,
271,PT04M01.00S,2023-02-15T04:00:13.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,51,52,2023-02-15T04:00:17Z,2690000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,Above the Break 3,24+ Right Center,,,270.0,,,,,,,,,,,,,,,,
273,PT04M01.00S,2023-02-15T04:00:19.7Z,2,REGULAR,substitution,out,[],1630228,,,1610612746,51,52,2023-02-15T04:00:23Z,2710000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M01.00S,2023-02-15T04:00:19.7Z,2,REGULAR,substitution,in,[],203110,,,1610612746,51,52,2023-02-15T04:00:23Z,2720000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M45.00S,2023-02-15T04:00:46.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,91.90210249671485,41.17647058823529,1610612746,51,52,2023-02-15T04:00:50Z,2730000,False,-44.0,24.0,1,right,MISS M. Morris Sr. driving bank Shot,[202694],1610612746.0,LAC,driving bank,,,Morris Sr.,M. Morris Sr.,,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,
276,PT03M41.00S,2023-02-15T04:00:50.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,51,52,2023-02-15T04:00:50Z,2740000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,In The Paint (Non-RA),0-8 Center,,,275.0,3.0,3.0,0.0,,,,,,,,,,,,,
277,PT03M35.00S,2023-02-15T04:00:55.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,21.337056504599218,9.558823529411768,1610612744,51,55,2023-02-15T04:01:06Z,2750000,False,202.0,148.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (J. Poole 3 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,8.0,J. Poole,1629673.0,3.0,,,,,,,,,
279,PT03M15.00S,2023-02-15T04:01:15.6Z,2,REGULAR,2pt,Jump Shot,[],202694,91.37647831800263,26.960784313725497,1610612746,51,55,2023-02-15T04:01:21Z,2770000,False,-115.0,29.0,1,right,MISS M. Morris Sr. 11' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,Mid-Range,8-16 Left,11.87,Missed,,,,,,,,,,,,,,,,,
280,PT03M15.00S,2023-02-15T04:01:20.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,51,55,2023-02-15T04:01:20Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,Mid-Range,8-16 Left,,,279.0,,,,,,,,,,,,,,,,
281,PT03M15.00S,2023-02-15T04:01:21.1Z,2,REGULAR,foul,personal,[],203110,,,1610612746,51,55,2023-02-15T04:01:26Z,2790000,False,,,0,,D. Green loose ball personal FOUL (1 PF),"[203110, 1627826]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,204059.0,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,0.0,Zubac,1627826.0,,,,
283,PT03M10.00S,2023-02-15T04:01:41.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202331,68.64323258869908,75.0,1610612746,54,55,2023-02-15T04:01:48Z,2810000,False,125.0,242.0,1,right,P. George 27' 3PT  (12 PTS) (T. Mann 4 AST),"[202331, 1629611]",1610612746.0,LAC,,,,George,P. George,,,,,,Above the Break 3,24+ Right Center,27.26,Made,,,,,12.0,T. Mann,1629611.0,4.0,,,,,,,,,
285,PT02M55.00S,2023-02-15T04:02:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612744,54,55,2023-02-15T04:02:04Z,2830000,False,,,0,,M. Morris Sr. personal FOUL (2 PF) (Green 2 FT),"[202694, 203110]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,1628159.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,0.0,Green,203110.0,,,,
287,PT02M55.00S,2023-02-15T04:02:25.5Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,54,56,2023-02-15T04:02:25Z,2850000,False,,,0,,D. Green Free Throw 1 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
288,PT02M55.00S,2023-02-15T04:02:41.7Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,54,57,2023-02-15T04:02:41Z,2860000,False,,,0,,D. Green Free Throw 2 of 2 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
289,PT02M38.00S,2023-02-15T04:03:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.25821287779237,40.68627450980392,1610612746,54,57,2023-02-15T04:03:07Z,2870000,False,-47.0,124.0,1,right,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,
290,PT02M35.00S,2023-02-15T04:03:06.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,54,57,2023-02-15T04:03:07Z,2880000,False,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,In The Paint (Non-RA),8-16 Center,,,289.0,7.0,4.0,3.0,,,,,,,,,,,,,
291,PT02M24.00S,2023-02-15T04:03:17.6Z,2,REGULAR,2pt,Jump Shot,[],1628978,8.065045992115643,22.303921568627445,1610612744,54,57,2023-02-15T04:03:24Z,2890000,False,138.0,23.0,1,left,MISS D. DiVincenzo 14' pullup Shot,[1628978],1610612744.0,GSW,pullup,,,DiVincenzo,D. DiVincenzo,,,,,,Mid-Range,8-16 Right,14.04,Missed,,,,,,,,,,,,,,,,,
292,PT02M19.00S,2023-02-15T04:03:22.6Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,54,57,2023-02-15T04:03:24Z,2900000,False,,,0,,K. Looney REBOUND (Off:4 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Mid-Range,8-16 Right,,,291.0,8.0,4.0,4.0,,,,,,,,,,,,,
293,PT02M19.00S,2023-02-15T04:03:22.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,5.590000152587891,50.0,1610612744,54,59,2023-02-15T04:03:27Z,2910000,False,0.0,0.0,1,left,K. Looney tip Layup (4 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,
294,PT02M03.00S,2023-02-15T04:03:37.3Z,2,REGULAR,3pt,Jump Shot,[],202694,68.51182654402103,46.07843137254902,1610612746,57,59,2023-02-15T04:03:43Z,2920000,False,-20.0,243.0,1,right,M. Morris Sr. 24' 3PT  (3 PTS) (K. Leonard 3 AST),"[202694, 202695]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Above the Break 3,24+ Center,24.43,Made,,,,,3.0,K. Leonard,202695.0,3.0,,,,,,,,,
296,PT01M41.00S,2023-02-15T04:04:03.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612744,57,59,2023-02-15T04:04:10Z,2940000,False,,,0,,I. Zubac personal FOUL (2 PF) (Looney 2 FT),"[1627826, 1626172]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2714.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,0.0,Looney,1626172.0,,,,
298,PT01M41.00S,2023-02-15T04:04:32.3Z,2,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,57,59,2023-02-15T04:04:32Z,2960000,False,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
299,PT01M41.00S,2023-02-15T04:04:32.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,57,59,2023-02-15T04:04:32Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,
300,PT01M41.00S,2023-02-15T04:04:33.3Z,2,REGULAR,substitution,out,[],202331,,,1610612744,57,59,2023-02-15T04:04:39Z,2980000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M41.00S,2023-02-15T04:04:33.3Z,2,REGULAR,substitution,out,[],1627826,,,1610612744,57,59,2023-02-15T04:04:39Z,2990000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M41.00S,2023-02-15T04:04:33.3Z,2,REGULAR,substitution,in,[],203486,,,1610612744,57,59,2023-02-15T04:04:39Z,3000000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M41.00S,2023-02-15T04:04:33.3Z,2,REGULAR,substitution,in,[],1626181,,,1610612744,57,59,2023-02-15T04:04:39Z,3010000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M41.00S,2023-02-15T04:04:52.6Z,2,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,57,60,2023-02-15T04:04:52Z,3020000,False,,,0,,K. Looney Free Throw 2 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
305,PT01M24.00S,2023-02-15T04:05:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,91.90210249671485,37.745098039215684,1610612746,59,60,2023-02-15T04:05:27Z,3030000,False,-61.0,24.0,1,right,N. Powell 6' pullup bank Jump Shot (9 PTS) (M. Morris Sr. 1 AST),"[1626181, 202694]",1610612746.0,LAC,pullup bank,,,Powell,N. Powell,,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,,,,,9.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,
307,PT01M07.00S,2023-02-15T04:05:28.3Z,2,REGULAR,3pt,Jump Shot,[],203110,6.4881734559789805,4.166666666666657,1610612744,59,63,2023-02-15T04:05:35Z,3050000,False,229.0,8.0,1,left,D. Green 3PT  (7 PTS) (A. Lamb 1 AST),"[203110, 1630237]",1610612744.0,GSW,,,,Green,D. Green,,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,7.0,A. Lamb,1630237.0,1.0,,,,,,,,,
309,PT00M39.00S,2023-02-15T04:05:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.22930354796321,36.029411764705884,1610612746,59,63,2023-02-15T04:06:03Z,3070000,False,-70.0,105.0,1,right,MISS M. Morris Sr. 12' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,In The Paint (Non-RA),8-16 Left,12.62,Missed,,,,,,,,,,,,,,,,,
310,PT00M35.90S,2023-02-15T04:06:00.4Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,59,63,2023-02-15T04:06:00Z,3080000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,In The Paint (Non-RA),8-16 Left,,,309.0,2.0,1.0,1.0,,,,,,,,,,,,,
311,PT00M35.90S,2023-02-15T04:06:00.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,59,63,2023-02-15T04:06:16Z,3090000,False,0.0,0.0,1,right,MISS T. Mann tip Layup,[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
312,PT00M34.90S,2023-02-15T04:06:01.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,59,63,2023-02-15T04:06:16Z,3100000,False,,,0,,K. Looney REBOUND (Off:4 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Restricted Area,0-8 Center,,,311.0,9.0,5.0,4.0,,,,,,,,,,,,,
313,PT00M33.00S,2023-02-15T04:06:03.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,31.32391590013141,81.37254901960785,1610612744,59,63,2023-02-15T04:06:14Z,3110000,False,-157.0,242.0,1,left,MISS J. Poole 28' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,,Above the Break 3,24+ Left Center,28.83,Missed,,,,,,,,,,,,,,,,,
314,PT00M30.00S,2023-02-15T04:06:06.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,59,63,2023-02-15T04:06:14Z,3120000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Above the Break 3,24+ Left Center,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,
315,PT00M12.70S,2023-02-15T04:06:23.6Z,2,REGULAR,turnover,lost ball,[],202695,,,1610612746,59,63,2023-02-15T04:06:28Z,3130000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1628978]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,
316,PT00M12.70S,2023-02-15T04:06:23.6Z,2,REGULAR,steal,,[],1628978,,,1610612744,59,63,2023-02-15T04:06:26Z,3140000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
317,PT00M11.00S,2023-02-15T04:06:27.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202695,,,1610612744,59,63,2023-02-15T04:06:34Z,3150000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[202695, 1628978]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,204059.0,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,,,
319,PT00M11.00S,2023-02-15T04:06:58.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628978,,,1610612744,59,64,2023-02-15T04:06:58Z,3170000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (9 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
320,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612744,59,64,2023-02-15T04:07:11Z,3180000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,out,[],203486,,,1610612744,59,64,2023-02-15T04:07:11Z,3190000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,59,64,2023-02-15T04:07:11Z,3200000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,in,[],202331,,,1610612744,59,64,2023-02-15T04:07:11Z,3210000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,in,[],201569,,,1610612744,59,64,2023-02-15T04:07:11Z,3220000,False,,,0,,SUB in: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M11.00S,2023-02-15T04:06:59.3Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,59,64,2023-02-15T04:07:11Z,3230000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M11.00S,2023-02-15T04:07:23.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628978,,,1610612744,59,65,2023-02-15T04:07:23Z,3240000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (10 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
327,PT00M00.90S,2023-02-15T04:07:37.4Z,2,REGULAR,2pt,Jump Shot,[],1626181,74.29369250985545,54.65686274509804,1610612746,61,65,2023-02-15T04:07:44Z,3250000,False,23.0,189.0,1,right,N. Powell 19' pullup Jump Shot (11 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,Mid-Range,16-24 Center,19.05,Made,,,,,11.0,,,,,,,,,,,,
328,PT00M00.00S,2023-02-15T04:07:43.2Z,2,REGULAR,period,end,[],0,,,1610612744,61,65,2023-02-15T04:07:43Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612744,61,65,2023-02-15T04:24:17Z,3270000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612744,61,65,2023-02-15T04:24:17Z,3280000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,out,['startperiod'],1630237,,,1610612744,61,65,2023-02-15T04:24:17Z,3290000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,61,65,2023-02-15T04:24:17Z,3300000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612744,61,65,2023-02-15T04:24:17Z,3310000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612744,61,65,2023-02-15T04:24:17Z,3320000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,61,65,2023-02-15T04:24:17Z,3330000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-02-15T04:23:37.9Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,61,65,2023-02-15T04:24:17Z,3340000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-02-15T04:24:18.9Z,3,REGULAR,period,start,[],0,,,1610612744,61,65,2023-02-15T04:24:18Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M48.00S,2023-02-15T04:24:30.2Z,3,REGULAR,2pt,Jump Shot,[],203110,92.69053876478318,29.65686274509804,1610612744,61,67,2023-02-15T04:24:36Z,3360000,False,-102.0,16.0,1,right,D. Green 10' fadeaway Jump Shot (9 PTS) (J. Poole 4 AST),"[203110, 1629673]",1610612744.0,GSW,fadeaway,,,Green,D. Green,,,,,,Mid-Range,8-16 Left,10.3,Made,,,,,9.0,J. Poole,1629673.0,4.0,,,,,,,,,
340,PT11M34.00S,2023-02-15T04:24:48.0Z,3,REGULAR,foul,personal,[],1628978,,,1610612746,61,67,2023-02-15T04:24:53Z,3380000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 202331]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,2714.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2.0,0.0,George,202331.0,,,,
342,PT11M28.00S,2023-02-15T04:25:07.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202331,7.933639947437584,43.38235294117647,1610612746,63,67,2023-02-15T04:25:20Z,3400000,False,33.0,22.0,1,left,P. George driving bank Hook (14 PTS) (I. Zubac 3 AST),"[202331, 1627826]",1610612746.0,LAC,driving bank,,,George,P. George,,,,,,Restricted Area,0-8 Center,3.98,Made,,,,,14.0,I. Zubac,1627826.0,3.0,,,,,,,,,
344,PT11M11.00S,2023-02-15T04:25:25.2Z,3,REGULAR,2pt,Jump Shot,[],202691,90.8508541392904,89.70588235294117,1610612744,63,67,2023-02-15T04:25:30Z,3420000,False,199.0,34.0,1,right,MISS K. Thompson 20' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Mid-Range,16-24 Right,20.13,Missed,,,,,,,,,,,,,,,,,
345,PT11M08.00S,2023-02-15T04:25:28.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,67,2023-02-15T04:25:30Z,3430000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Mid-Range,16-24 Right,,,344.0,1.0,1.0,0.0,,,,,,,,,,,,,
346,PT11M02.00S,2023-02-15T04:25:32.9Z,3,REGULAR,3pt,Jump Shot,[],202695,30.929697766097235,31.862745098039213,1610612746,66,67,2023-02-15T04:26:03Z,3440000,False,91.0,238.0,1,left,K. Leonard 25' 3PT running pullup (16 PTS) (P. George 4 AST),"[202695, 202331]",1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,16.0,P. George,202331.0,4.0,,,,,,,,,
348,PT10M48.00S,2023-02-15T04:25:46.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.09132720105124,50.245098039215684,1610612744,66,69,2023-02-15T04:26:38Z,3460000,False,1.0,59.0,1,right,J. Poole driving floating Jump Shot (13 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,13.0,D. Green,203110.0,4.0,,,,,,,,,
350,PT10M32.00S,2023-02-15T04:26:02.2Z,3,REGULAR,3pt,Jump Shot,[],202695,28.038764783180028,79.41176470588235,1610612746,69,69,2023-02-15T04:26:16Z,3480000,False,-147.0,211.0,1,left,K. Leonard 25' 3PT pullup (19 PTS) (T. Mann 5 AST),"[202695, 1629611]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Left Center,25.73,Made,,,,,19.0,T. Mann,1629611.0,5.0,,,,,,,,,
