actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
343,PT09M39.00S,2023-03-26T03:50:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.241130091984232,56.127450980392155,1610612740,60,73,2023-03-26T03:50:21Z,3380000,False,-31.0,81.0,1,left,MISS C. McCollum 8' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,8.7,Missed,,,,,,,,,,,,,,
344,PT09M37.00S,2023-03-26T03:50:18.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,60,73,2023-03-26T03:50:21Z,3390000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,343.0,2.0,2.0,0.0,,,,,,,,,,
345,PT09M31.00S,2023-03-26T03:50:23.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627826,93.74178712220763,48.28431372549019,1610612746,62,73,2023-03-26T03:50:33Z,3400000,False,-9.0,6.0,1,right,I. Zubac cutting DUNK (10 PTS) (R. Westbrook 5 AST),"[1627826, 201566]",1610612746.0,LAC,cutting,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,1.07,Made,,,,,10.0,,,,R. Westbrook,201566.0,5.0,,,
347,PT09M16.00S,2023-03-26T03:50:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612740,62,73,2023-03-26T03:50:47Z,3420000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Ingram 2 FT),"[1627826, 1627742]",1610612746.0,LAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,3.0,0.0,Zubac,I. Zubac,Ingram,1627742.0,,,,,,,,,,,,,,,,
349,PT09M16.00S,2023-03-26T03:51:12.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,62,74,2023-03-26T03:51:12Z,3440000,False,,,0,,B. Ingram Free Throw 1 of 2 (18 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,18.0,,,,,,,,,
350,PT09M16.00S,2023-03-26T03:51:32.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,62,75,2023-03-26T03:51:32Z,3450000,False,,,0,,B. Ingram Free Throw 2 of 2 (19 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,19.0,,,,,,,,,
351,PT08M57.00S,2023-03-26T03:51:55.2Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612746,62,75,2023-03-26T03:52:00Z,3460000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Zubac 2 FT),"[202685, 1627826]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Valanciunas,J. Valanciunas,Zubac,1627826.0,,,,,,,,,,,,,,,,
353,PT08M57.00S,2023-03-26T03:52:18.6Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,63,75,2023-03-26T03:52:18Z,3480000,False,,,0,,I. Zubac Free Throw 1 of 2 (11 PTS),[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,Made,,,,,11.0,,,,,,,,,
354,PT08M57.00S,2023-03-26T03:52:18.6Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,63,75,2023-03-26T03:52:38Z,3490000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,Missed,,,,,,,,,,,,,,
355,PT08M55.00S,2023-03-26T03:52:20.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,75,2023-03-26T03:52:38Z,3500000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:8),[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,354.0,10.0,8.0,2.0,,,,,,,,,,
356,PT08M48.00S,2023-03-26T03:52:43.4Z,3,REGULAR,2pt,Jump Shot,[],202685,17.65768725361366,27.205882352941174,1610612740,63,75,2023-03-26T03:52:47Z,3510000,False,114.0,113.0,1,left,MISS J. Valanciunas 16' Jump Shot,[202685],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,,Valanciunas,J. Valanciunas,,,16.09,Missed,,,,,,,,,,,,,,
357,PT08M45.00S,2023-03-26T03:52:46.4Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,63,75,2023-03-26T03:52:46Z,3520000,False,,,0,,H. Jones REBOUND (Off:2 Def:2),[1630529],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,,Jones,H. Jones,,,,,356.0,4.0,2.0,2.0,,,,,,,,,,
358,PT08M38.00S,2023-03-26T03:52:53.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,12.401445466491452,50.245098039215684,1610612740,63,77,2023-03-26T03:52:57Z,3530000,False,-1.0,64.0,1,left,J. Valanciunas 6' Jump Shot (8 PTS) (B. Ingram 9 AST),"[202685, 1627742]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,6.41,Made,,,,,8.0,,,,B. Ingram,1627742.0,9.0,,,
360,PT08M25.00S,2023-03-26T03:53:07.0Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,63,77,2023-03-26T03:53:10Z,3550000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1630529]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Westbrook,R. Westbrook,,,,,,,,,,3.0,Jones,1630529.0,,,,,,
361,PT08M25.00S,2023-03-26T03:53:07.0Z,3,REGULAR,steal,,[],1630529,,,1610612740,63,77,2023-03-26T03:53:08Z,3560000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
362,PT08M20.00S,2023-03-26T03:53:12.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1627742,23.702365308804204,66.91176470588235,1610612740,63,79,2023-03-26T03:53:27Z,3570000,False,-85.0,170.0,1,left,B. Ingram 19' running pullup Jump Shot (21 PTS),[1627742],1610612740.0,NOP,running pullup,,,,,,Mid-Range,16-24 Left Center,,,,Ingram,B. Ingram,,,19.02,Made,,,,,21.0,,,,,,,,,
363,PT08M18.00S,2023-03-26T03:53:19.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,63,79,2023-03-26T03:53:19Z,3580000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M02.00S,2023-03-26T03:56:25.4Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,63,79,2023-03-26T03:56:28Z,3590000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1630529]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Leonard,K. Leonard,,,,,,,,,,2.0,Jones,1630529.0,,,,,,
365,PT08M02.00S,2023-03-26T03:56:25.4Z,3,REGULAR,steal,,[],1630529,,,1610612740,63,79,2023-03-26T03:56:27Z,3600000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
366,PT07M55.00S,2023-03-26T03:56:32.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203468,14.635348226018394,70.58823529411765,1610612740,63,81,2023-03-26T03:56:36Z,3610000,False,-103.0,85.0,1,left,C. McCollum 13' driving floating Jump Shot (11 PTS),[203468],1610612740.0,NOP,driving floating,,,,,,Mid-Range,8-16 Left,,,,McCollum,C. McCollum,,,13.35,Made,,,,,11.0,,,,,,,,,
367,PT07M33.00S,2023-03-26T03:57:07.7Z,3,REGULAR,2pt,Jump Shot,[],202695,77.84165571616295,49.26470588235294,1610612746,65,81,2023-03-26T03:57:11Z,3620000,False,-4.0,156.0,1,right,K. Leonard 15' pullup Jump Shot (12 PTS),[202695],1610612746.0,LAC,pullup,,,,,,Mid-Range,8-16 Center,,,,Leonard,K. Leonard,,,15.58,Made,,,,,12.0,,,,,,,,,
368,PT07M15.00S,2023-03-26T03:57:25.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.95597897503285,57.35294117647059,1610612740,65,81,2023-03-26T03:57:29Z,3630000,False,-37.0,50.0,1,left,MISS J. Valanciunas 6' turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,6.25,Missed,,,,,,,,,,,,,,
369,PT07M13.00S,2023-03-26T03:57:27.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,81,2023-03-26T03:57:29Z,3640000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Zubac,I. Zubac,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,
370,PT07M09.00S,2023-03-26T03:57:31.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,95.31865965834429,48.28431372549019,1610612746,65,81,2023-03-26T03:57:37Z,3650000,False,-9.0,-8.0,1,right,MISS R. Westbrook running Layup - blocked,"[201566, 1630530]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,,,Westbrook,R. Westbrook,,,1.21,Missed,,,,,,,,,,,,Murphy III,1630530.0,
371,PT07M09.00S,2023-03-26T03:57:31.8Z,3,REGULAR,block,,[],1630530,,,1610612746,65,81,2023-03-26T03:57:34Z,3660000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
372,PT07M05.00S,2023-03-26T03:57:35.8Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,65,81,2023-03-26T03:57:37Z,3670000,False,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,,,370.0,6.0,4.0,2.0,,,,,,,,,,
373,PT07M03.00S,2023-03-26T03:57:37.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,32.637976346911955,28.92156862745098,1610612740,65,81,2023-03-26T03:57:43Z,3680000,False,105.0,254.0,1,left,MISS T. Murphy III 27' running 3PT,[1630530],1610612740.0,NOP,running,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,27.53,Missed,,,,,,,,,,,,,,
374,PT06M59.00S,2023-03-26T03:57:41.7Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,65,81,2023-03-26T03:57:41Z,3690000,False,,,0,,H. Jones REBOUND (Off:3 Def:2),[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Jones,H. Jones,,,,,373.0,5.0,2.0,3.0,,,,,,,,,,
375,PT06M57.00S,2023-03-26T03:57:43.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,24.227989487516425,89.70588235294117,1610612740,65,81,2023-03-26T03:57:49Z,3700000,False,-199.0,175.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Ingram,B. Ingram,,,26.48,Missed,,,,,,,,,,,,,,
376,PT06M53.00S,2023-03-26T03:57:47.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,81,2023-03-26T03:57:49Z,3710000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Zubac,I. Zubac,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,
377,PT06M48.00S,2023-03-26T03:57:51.3Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612746,65,81,2023-03-26T03:57:54Z,3720000,False,,,0,,R. Westbrook lost ball TURNOVER (4 TO),"[201566, 1630530]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Westbrook,R. Westbrook,,,,,,,,,,4.0,Murphy III,1630530.0,,,,,,
378,PT06M48.00S,2023-03-26T03:57:51.3Z,3,REGULAR,steal,,[],1630530,,,1610612740,65,81,2023-03-26T03:57:53Z,3730000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
379,PT06M43.00S,2023-03-26T03:57:59.7Z,3,REGULAR,foul,personal,[],201566,,,1610612740,65,81,2023-03-26T03:58:09Z,3740000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 203468]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,1628953.0,1.0,0.0,Westbrook,R. Westbrook,McCollum,203468.0,,,,,,,,,,,,,,,,
381,PT06M36.00S,2023-03-26T03:58:28.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,14.241130091984232,40.931372549019606,1610612740,65,83,2023-03-26T03:58:33Z,3760000,False,45.0,81.0,1,left,B. Ingram 9' pullup Jump Shot (23 PTS),[1627742],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ingram,B. Ingram,,,9.32,Made,,,,,23.0,,,,,,,,,
382,PT06M25.00S,2023-03-26T03:58:43.1Z,3,REGULAR,foul,technical,['1freethrow'],202685,,,1610612746,65,83,2023-03-26T03:58:57Z,3770000,False,,,0,,J. Valanciunas defensive-3-second technical FOUL (1 Tech),[202685],1610612740.0,NOP,defensive-3-second,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,1.0,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
383,PT06M25.00S,2023-03-26T03:59:05.1Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,65,83,2023-03-26T03:59:05Z,3780000,False,,,0,,MISS K. Leonard technical Free Throw 1 of 1,[202695],1610612746.0,LAC,technical,,,,,,,,,,,Leonard,K. Leonard,,,,Missed,,,,,,,,,,,,,,
384,PT06M25.00S,2023-03-26T03:59:05.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,65,83,2023-03-26T03:59:05Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,383.0,,,,,,,,,,,,,
385,PT06M17.00S,2023-03-26T03:59:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,84.93758212877792,57.84313725490196,1610612746,65,83,2023-03-26T03:59:30Z,3800000,False,39.0,89.0,1,right,MISS K. Leonard 9' pullup Shot,[202695],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,9.73,Missed,,,,,,,,,,,,,,
386,PT06M15.00S,2023-03-26T03:59:28.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,65,83,2023-03-26T03:59:30Z,3810000,False,,,0,,C. McCollum REBOUND (Off:2 Def:5),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,,,385.0,7.0,5.0,2.0,,,,,,,,,,
387,PT06M07.00S,2023-03-26T03:59:39.3Z,3,REGULAR,foul,offensive,[],1630529,,,1610612740,65,83,2023-03-26T03:59:46Z,3820000,False,,,0,,H. Jones offensive FOUL (1 PF),"[1630529, 201566]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,Jones,H. Jones,Westbrook,201566.0,,,,,,,,,,,,,,,,
389,PT06M07.00S,2023-03-26T03:59:39.3Z,3,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,65,83,2023-03-26T03:59:39Z,3840000,False,,,0,,H. Jones offensive foul TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,2005.0,,,Jones,H. Jones,,,,,,,,,,2.0,,,,,,,,
390,PT05M53.00S,2023-03-26T04:00:08.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202695,68.64323258869908,32.59803921568627,1610612746,65,83,2023-03-26T04:02:00Z,3850000,False,-87.0,242.0,1,right,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Leonard,K. Leonard,,,25.74,Missed,,,,,,,,,,,,,,
391,PT05M50.00S,2023-03-26T04:00:11.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,65,83,2023-03-26T04:00:12Z,3860000,False,,,0,,C. McCollum REBOUND (Off:2 Def:6),[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,McCollum,C. McCollum,,,,,390.0,8.0,6.0,2.0,,,,,,,,,,
392,PT05M45.00S,2023-03-26T04:00:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,6.356767411300922,50.245098039215684,1610612740,65,85,2023-03-26T04:02:50Z,3870000,False,-1.0,7.0,1,left,B. Ingram driving finger roll Layup (25 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Ingram,B. Ingram,,,0.74,Made,,,,,25.0,,,,,,,,,
393,PT05M45.00S,2023-03-26T04:00:21.1Z,3,REGULAR,foul,personal,['1freethrow'],201566,,,1610612740,65,85,2023-03-26T04:00:34Z,3880000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Ingram 1 FT),"[201566, 1627742]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,Westbrook,R. Westbrook,Ingram,1627742.0,,,,,,,,,,,,,,,,
395,PT05M45.00S,2023-03-26T04:00:35.2Z,3,REGULAR,substitution,out,[],201566,,,1610612740,65,85,2023-03-26T04:00:43Z,3900000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,
396,PT05M45.00S,2023-03-26T04:00:35.2Z,3,REGULAR,substitution,out,[],201569,,,1610612740,65,85,2023-03-26T04:00:43Z,3910000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
397,PT05M45.00S,2023-03-26T04:00:35.2Z,3,REGULAR,substitution,in,[],1630538,,,1610612740,65,85,2023-03-26T04:00:43Z,3920000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,
398,PT05M45.00S,2023-03-26T04:00:35.2Z,3,REGULAR,substitution,in,[],1629611,,,1610612740,65,85,2023-03-26T04:00:43Z,3930000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
399,PT05M45.00S,2023-03-26T04:00:54.7Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,65,86,2023-03-26T04:00:54Z,3940000,False,,,0,,B. Ingram Free Throw 1 of 1 (26 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,26.0,,,,,,,,,
400,PT05M32.00S,2023-03-26T04:01:09.1Z,3,REGULAR,3pt,Jump Shot,[],1630538,95.18725361366623,1.9607843137254974,1610612746,68,86,2023-03-26T04:01:13Z,3950000,False,-240.0,-7.0,1,right,B. Hyland 24' 3PT  (3 PTS) (T. Mann 1 AST),"[1630538, 1629611]",1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Hyland,B. Hyland,,,24.03,Made,,,,,3.0,,,,T. Mann,1629611.0,1.0,,,
402,PT05M14.00S,2023-03-26T04:01:27.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,10.693166885676746,62.99019607843137,1610612740,68,86,2023-03-26T04:01:33Z,3970000,False,-65.0,48.0,1,left,MISS J. Valanciunas 8' floating Shot,[202685],1610612740.0,NOP,floating,,,,,,In The Paint (Non-RA),8-16 Left,,,,Valanciunas,J. Valanciunas,,,8.08,Missed,,,,,,,,,,,,,,
403,PT05M12.00S,2023-03-26T04:01:29.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,86,2023-03-26T04:01:33Z,3980000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Zubac,I. Zubac,,,,,402.0,5.0,5.0,0.0,,,,,,,,,,
404,PT04M58.00S,2023-03-26T04:01:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.25164257555848,42.40196078431373,1610612746,68,86,2023-03-26T04:01:49Z,3990000,False,-38.0,77.0,1,right,MISS K. Leonard 8' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,8.56,Missed,,,,,,,,,,,,,,
405,PT04M54.00S,2023-03-26T04:01:48.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,68,86,2023-03-26T04:01:49Z,4000000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:9),[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Valanciunas,J. Valanciunas,,,,,404.0,11.0,9.0,2.0,,,,,,,,,,
406,PT04M49.00S,2023-03-26T04:01:52.7Z,3,REGULAR,3pt,Jump Shot,[],203468,22.78252299605782,91.42156862745098,1610612740,68,89,2023-03-26T04:02:14Z,4010000,False,-207.0,162.0,1,left,C. McCollum 26' 3PT  (14 PTS) (B. Ingram 10 AST),"[203468, 1627742]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,McCollum,C. McCollum,,,26.27,Made,,,,,14.0,,,,B. Ingram,1627742.0,10.0,,,
408,PT04M30.00S,2023-03-26T04:02:11.6Z,3,REGULAR,2pt,Jump Shot,[],202695,90.45663600525624,70.34313725490196,1610612746,68,89,2023-03-26T04:05:04Z,4030000,False,102.0,37.0,1,right,MISS K. Leonard 10' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,,,,Leonard,K. Leonard,,,10.83,Missed,,,,,,,,,,,,,,
409,PT04M30.00S,2023-03-26T04:02:11.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,68,89,2023-03-26T04:02:17Z,4040000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Ingram,B. Ingram,,,,,408.0,4.0,4.0,0.0,,,,,,,,,,
410,PT04M22.00S,2023-03-26T04:02:20.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,7.276609724047319,30.882352941176478,1610612740,68,89,2023-03-26T04:03:05Z,4050000,False,96.0,16.0,1,left,MISS B. Ingram 9' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Right,,,,Ingram,B. Ingram,,,9.69,Missed,,,,,,,,,,,,,,
411,PT04M18.00S,2023-03-26T04:02:24.7Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,68,89,2023-03-26T04:03:05Z,4060000,False,,,0,,H. Jones REBOUND (Off:4 Def:2),[1630529],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Jones,H. Jones,,,,,410.0,6.0,2.0,4.0,,,,,,,,,,
412,PT04M13.00S,2023-03-26T04:02:29.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,35.00328515111694,56.86274509803921,1610612740,68,89,2023-03-26T04:05:48Z,4070000,False,-34.0,277.0,1,left,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Center,,,,McCollum,C. McCollum,,,27.86,Missed,,,,,,,,,,,,,,
413,PT04M09.00S,2023-03-26T04:02:33.4Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,68,89,2023-03-26T04:02:33Z,4080000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Mann,T. Mann,,,,,412.0,1.0,1.0,0.0,,,,,,,,,,
414,PT04M06.00S,2023-03-26T04:02:36.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,93.47897503285151,49.754901960784316,1610612746,70,89,2023-03-26T04:02:41Z,4090000,False,-1.0,9.0,1,right,I. Zubac running DUNK (13 PTS) (B. Hyland 3 AST),"[1627826, 1630538]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,0.89,Made,,,,,13.0,,,,B. Hyland,1630538.0,3.0,,,
416,PT04M05.00S,2023-03-26T04:02:43.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,70,89,2023-03-26T04:02:43Z,4110000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],202695,,,1610612740,70,89,2023-03-26T04:05:17Z,4120000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
418,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],202694,,,1610612740,70,89,2023-03-26T04:05:17Z,4130000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
419,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612740,70,89,2023-03-26T04:05:17Z,4140000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
420,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],203468,,,1610612740,70,89,2023-03-26T04:05:17Z,4150000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
421,PT04M05.00S,2023-03-26T04:04:19.3Z,3,REGULAR,substitution,out,[],202685,,,1610612740,70,89,2023-03-26T04:05:17Z,4160000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
