actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT07M58.00S,2022-11-08T04:04:52.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201587,74.68791064388962,84.06862745098039,1610612746,47,46,2022-11-08T04:05:02Z,1750000,170.0,185.0,1,right,MISS N. Batum 25' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
176,PT07M55.00S,2022-11-08T04:04:55.7Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,47,46,2022-11-08T04:05:02Z,1760000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT07M44.00S,2022-11-08T04:05:10.6Z,2,REGULAR,foul,offensive,[],1630596,,,1610612739,47,46,2022-11-08T04:05:16Z,1770000,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1629611]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,202035.0,1.0,0.0,Mann,1629611.0,,
179,PT07M44.00S,2022-11-08T04:05:10.6Z,2,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,47,46,2022-11-08T04:05:10Z,1790000,,,0,,E. Mobley offensive foul TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2.0,,,202035.0,,,,,,
180,PT07M44.00S,2022-11-08T04:05:17.4Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,47,46,2022-11-08T04:05:32Z,1800000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT07M44.00S,2022-11-08T04:05:17.4Z,2,REGULAR,substitution,out,[],201587,,,1610612746,47,46,2022-11-08T04:05:32Z,1810000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT07M44.00S,2022-11-08T04:05:17.4Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,47,46,2022-11-08T04:05:32Z,1820000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M44.00S,2022-11-08T04:05:17.4Z,2,REGULAR,substitution,in,[],202704,,,1610612746,47,46,2022-11-08T04:05:32Z,1830000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT07M34.00S,2022-11-08T04:05:48.7Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612746,47,46,2022-11-08T04:05:54Z,1840000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 201567]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Love,201567.0,,,,,,,
185,PT07M34.00S,2022-11-08T04:05:48.7Z,2,REGULAR,steal,,[],201567,,,1610612739,47,46,2022-11-08T04:14:25Z,1850000,,,0,,K. Love STEAL (1 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT07M24.00S,2022-11-08T04:05:58.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,29.747043363994734,40.931372549019606,1610612739,47,46,2022-11-08T04:06:11Z,1860000,45.0,227.0,1,left,MISS D. Garland 23' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,23.16,Missed,,,,,,,,,,,,,,,,,,
187,PT07M22.00S,2022-11-08T04:06:00.3Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,47,46,2022-11-08T04:06:11Z,1870000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT07M13.00S,2022-11-08T04:06:09.7Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,47,46,2022-11-08T04:06:13Z,1880000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1629731]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Wade,1629731.0,,,,,,,
189,PT07M13.00S,2022-11-08T04:06:09.7Z,2,REGULAR,steal,,[],1629731,,,1610612739,47,46,2022-11-08T04:06:11Z,1890000,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
190,PT06M57.00S,2022-11-08T04:06:27.6Z,2,REGULAR,foul,personal,[],203496,,,1610612739,47,46,2022-11-08T04:06:33Z,1900000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1629636]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1628172.0,2.0,0.0,Garland,1629636.0,,
192,PT06M57.00S,2022-11-08T04:06:41.4Z,2,REGULAR,substitution,out,[],1629611,,,1610612739,47,46,2022-11-08T04:06:45Z,1920000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT06M57.00S,2022-11-08T04:06:41.4Z,2,REGULAR,substitution,out,[],203496,,,1610612739,47,46,2022-11-08T04:06:45Z,1930000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT06M57.00S,2022-11-08T04:06:41.4Z,2,REGULAR,substitution,in,[],202331,,,1610612739,47,46,2022-11-08T04:06:45Z,1940000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M57.00S,2022-11-08T04:06:41.4Z,2,REGULAR,substitution,in,[],202694,,,1610612739,47,46,2022-11-08T04:06:45Z,1950000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M47.00S,2022-11-08T04:07:26.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,29.61563731931669,90.68627450980392,1610612739,47,49,2022-11-08T04:07:31Z,1970000,-203.0,226.0,1,left,K. Love 30' 3PT  (6 PTS) (D. Garland 8 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,30.4,Made,,,,,6.0,D. Garland,1629636.0,8.0,,,,,,,,,,
199,PT06M36.00S,2022-11-08T04:07:40.7Z,2,REGULAR,foul,offensive,[],202704,,,1610612746,47,49,2022-11-08T04:07:58Z,1990000,,,0,,R. Jackson offensive FOUL (2 PF),"[202704, 1629731]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,201639.0,2.0,0.0,Wade,1629731.0,,
201,PT06M36.00S,2022-11-08T04:07:40.7Z,2,REGULAR,turnover,offensive foul,[],202704,,,1610612746,47,49,2022-11-08T04:07:40Z,2010000,,,0,,R. Jackson offensive foul TURNOVER (4 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,4.0,,,201639.0,,,,,,
202,PT06M22.00S,2022-11-08T04:08:05.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,32.90078843626807,36.274509803921575,1610612739,47,49,2022-11-08T04:15:12Z,2020000,69.0,257.0,1,left,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
203,PT06M19.00S,2022-11-08T04:08:08.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,47,49,2022-11-08T04:08:11Z,2030000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,202.0,5.0,4.0,1.0,,,,,,,,,,,,,,
204,PT06M11.00S,2022-11-08T04:08:20.1Z,2,REGULAR,foul,personal,[],1629731,,,1610612746,47,49,2022-11-08T04:08:32Z,2040000,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 202331]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,George,202331.0,,
206,PT06M11.00S,2022-11-08T04:08:31.7Z,2,REGULAR,substitution,out,[],201567,,,1610612746,47,49,2022-11-08T04:08:52Z,2060000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M11.00S,2022-11-08T04:08:31.7Z,2,REGULAR,substitution,out,[],1629731,,,1610612746,47,49,2022-11-08T04:08:52Z,2070000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M11.00S,2022-11-08T04:08:31.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612746,47,49,2022-11-08T04:08:52Z,2080000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M11.00S,2022-11-08T04:08:31.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612746,47,49,2022-11-08T04:08:52Z,2090000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M03.00S,2022-11-08T04:08:52.9Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612746,47,49,2022-11-08T04:09:22Z,2100000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630596, 1627826]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,2.0,0.0,Zubac,1627826.0,,
212,PT06M03.00S,2022-11-08T04:09:23.9Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,48,49,2022-11-08T04:09:23Z,2120000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
213,PT06M03.00S,2022-11-08T04:09:25.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612746,48,49,2022-11-08T04:09:31Z,2130000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M03.00S,2022-11-08T04:09:25.0Z,2,REGULAR,substitution,in,[],1628386,,,1610612746,48,49,2022-11-08T04:09:31Z,2140000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M03.00S,2022-11-08T04:09:43.6Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,49,49,2022-11-08T04:09:43Z,2150000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
216,PT05M44.00S,2022-11-08T04:10:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,17.000657030223394,50.73529411764706,1610612739,49,51,2022-11-08T04:10:07Z,2160000,-4.0,107.0,1,left,D. Garland 10' floating Jump Shot (4 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,,,,,4.0,,,,,,,,,,,,,
217,PT05M31.00S,2022-11-08T04:10:15.3Z,2,REGULAR,3pt,Jump Shot,[],202331,72.05978975032852,78.18627450980392,1610612746,52,51,2022-11-08T04:10:19Z,2170000,141.0,210.0,1,right,P. George 25' 3PT pullup (14 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,14.0,,,,,,,,,,,,,
218,PT05M10.00S,2022-11-08T04:10:35.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,25.673455978975028,16.666666666666657,1610612739,52,54,2022-11-08T04:10:40Z,2180000,167.0,189.0,1,left,D. Garland 25' 3PT  (7 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,7.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
220,PT04M56.00S,2022-11-08T04:10:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,83.75492772667542,45.58823529411765,1610612746,52,54,2022-11-08T04:10:55Z,2200000,-22.0,100.0,1,right,MISS I. Zubac 10' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,,,,,,,,,,,,,,,,,,
221,PT04M53.00S,2022-11-08T04:10:53.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,52,54,2022-11-08T04:10:55Z,2210000,,,0,,J. Allen REBOUND (Off:1 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,220.0,9.0,8.0,1.0,,,,,,,,,,,,,,
222,PT04M43.00S,2022-11-08T04:11:02.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,25.673455978975028,14.460784313725497,1610612739,52,54,2022-11-08T04:11:11Z,2220000,178.0,189.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
223,PT04M41.00S,2022-11-08T04:11:04.8Z,2,REGULAR,rebound,offensive,[],1629636,,,1610612739,52,54,2022-11-08T04:11:11Z,2230000,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,,,
224,PT04M39.00S,2022-11-08T04:11:14.7Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,52,54,2022-11-08T04:11:26Z,2240000,,,0,,D. Garland step out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,step,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,,,201639.0,,,,,,
225,PT04M39.00S,2022-11-08T04:11:21.3Z,2,REGULAR,substitution,out,[],1629636,,,1610612746,52,54,2022-11-08T04:11:27Z,2250000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M39.00S,2022-11-08T04:11:21.3Z,2,REGULAR,substitution,in,[],1629731,,,1610612746,52,54,2022-11-08T04:11:27Z,2260000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M16.00S,2022-11-08T04:11:55.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,74.95072273324573,47.79411764705882,1610612746,52,54,2022-11-08T04:12:01Z,2270000,-11.0,183.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,18.33,Missed,,,,,,,,,,,,,,,,,,
228,PT04M10.00S,2022-11-08T04:12:01.2Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,52,54,2022-11-08T04:12:01Z,2280000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT04M03.00S,2022-11-08T04:12:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,11.087385019710908,37.00980392156863,1610612739,52,56,2022-11-08T04:12:12Z,2290000,65.0,52.0,1,left,D. Mitchell 8' turnaround Jump Shot (16 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,8.31,Made,,,,,16.0,,,,,,,,,,,,,
230,PT04M03.00S,2022-11-08T04:12:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,52,56,2022-11-08T04:12:13Z,2300000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT03M48.00S,2022-11-08T04:15:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.64586070959264,54.65686274509804,1610612746,54,56,2022-11-08T04:15:27Z,2310000,23.0,73.0,1,right,R. Jackson 7' floating Jump Shot (7 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,,,,,7.0,,,,,,,,,,,,,
232,PT03M26.00S,2022-11-08T04:15:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,12.401445466491452,37.99019607843137,1610612739,54,56,2022-11-08T04:15:51Z,2320000,60.0,64.0,1,left,MISS C. LeVert 8' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,8.78,Missed,,,,,,,,,,,,,,,,,,
233,PT03M22.00S,2022-11-08T04:15:48.5Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,54,56,2022-11-08T04:15:51Z,2330000,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,232.0,10.0,8.0,2.0,,,,,,,,,,,,,,
234,PT03M22.00S,2022-11-08T04:15:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,54,56,2022-11-08T04:15:49Z,2340000,0.0,0.0,1,left,MISS J. Allen tip Layup,[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
235,PT03M21.00S,2022-11-08T04:15:50.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,54,56,2022-11-08T04:15:50Z,2350000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,
236,PT03M16.00S,2022-11-08T04:15:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.47897503285151,46.81372549019608,1610612746,54,56,2022-11-08T04:21:13Z,2360000,-16.0,9.0,1,right,MISS P. George driving reverse Layup,[202331],1610612746.0,LAC,driving reverse,,,George,P. George,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
237,PT03M10.00S,2022-11-08T04:16:01.8Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,54,56,2022-11-08T04:16:08Z,2370000,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,236.0,6.0,4.0,2.0,,,,,,,,,,,,,,
238,PT03M10.00S,2022-11-08T04:16:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,56,56,2022-11-08T04:16:00Z,2380000,0.0,0.0,1,right,I. Zubac putback Layup (4 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
239,PT02M55.00S,2022-11-08T04:16:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629731,8.722076215505908,3.9215686274509807,1610612739,56,59,2022-11-08T04:16:19Z,2390000,230.0,29.0,1,left,D. Wade 3PT  (6 PTS) (C. LeVert 3 AST),"[1629731, 1627747]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.23,Made,,,,,6.0,C. LeVert,1627747.0,3.0,,,,,,,,,,
241,PT02M38.00S,2022-11-08T04:16:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.08475689881735,53.18627450980392,1610612746,56,59,2022-11-08T04:17:19Z,2410000,16.0,13.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
242,PT02M35.00S,2022-11-08T04:16:35.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,56,59,2022-11-08T04:16:35Z,2420000,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,241.0,11.0,9.0,2.0,,,,,,,,,,,,,,
243,PT02M34.00S,2022-11-08T04:16:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612739,56,59,2022-11-08T04:16:46Z,2430000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Okoro 2 FT),"[1627826, 1630171]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,1.0,Okoro,1630171.0,,
245,PT02M34.00S,2022-11-08T04:17:07.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,56,59,2022-11-08T04:17:07Z,2450000,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT02M34.00S,2022-11-08T04:17:07.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,56,59,2022-11-08T04:17:07Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,
247,PT02M34.00S,2022-11-08T04:17:09.3Z,2,REGULAR,substitution,out,[],1626181,,,1610612739,56,59,2022-11-08T04:17:18Z,2470000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT02M34.00S,2022-11-08T04:17:09.3Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,56,59,2022-11-08T04:17:18Z,2480000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT02M34.00S,2022-11-08T04:17:09.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612739,56,59,2022-11-08T04:17:18Z,2490000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT02M34.00S,2022-11-08T04:17:09.3Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,56,59,2022-11-08T04:17:18Z,2500000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT02M34.00S,2022-11-08T04:17:24.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,56,60,2022-11-08T04:17:24Z,2510000,,,0,,I. Okoro Free Throw 2 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
252,PT02M18.00S,2022-11-08T04:17:42.8Z,2,REGULAR,2pt,Jump Shot,[],1629611,89.14257555847568,69.6078431372549,1610612746,56,60,2022-11-08T04:17:47Z,2520000,98.0,50.0,1,right,MISS T. Mann 10' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
253,PT02M14.00S,2022-11-08T04:17:46.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,56,60,2022-11-08T04:17:47Z,2530000,,,0,,J. Allen REBOUND (Off:2 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,252.0,12.0,10.0,2.0,,,,,,,,,,,,,,
254,PT02M11.00S,2022-11-08T04:17:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,6.750985545335084,46.32352941176471,1610612739,56,60,2022-11-08T04:17:57Z,2540000,18.0,11.0,1,left,MISS I. Okoro running Layup,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
256,PT02M08.00S,2022-11-08T04:17:52.9Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,56,60,2022-11-08T04:17:57Z,2560000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,,
257,PT02M03.00S,2022-11-08T04:17:57.7Z,2,REGULAR,2pt,Jump Shot,[],202331,93.74178712220763,30.637254901960787,1610612746,56,60,2022-11-08T04:23:18Z,2570000,-97.0,6.0,1,right,MISS P. George 9' turnaround fadeaway Shot,[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,9.7,Missed,,,,,,,,,,,,,,,,,,
258,PT02M00.00S,2022-11-08T04:18:00.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,56,60,2022-11-08T04:23:18Z,2580000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,257.0,7.0,4.0,3.0,,,,,,,,,,,,,,
