actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT04M22.00S,2023-01-03T04:26:29.7Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,42,53,2023-01-03T04:26:32Z,2690000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,,259.0,3.0,3.0,0.0,,,,,,,,,,,,
261,PT04M19.00S,2023-01-03T04:26:32.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,34.477660972404735,51.470588235294116,1610612748,42,56,2023-01-03T04:26:45Z,2700000,False,-7.0,272.0,1,left,T. Herro 27' 3PT running pullup (10 PTS),[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,27.17,Made,,,,,10.0,,,,,,,,,,,
262,PT03M59.00S,2023-01-03T04:26:54.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612746,42,56,2023-01-03T04:26:59Z,2710000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Zubac 2 FT),"[200768, 1627826]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1628953.0,,,,,,,,,,,,,,2.0,0.0,Zubac,1627826.0,,
264,PT03M59.00S,2023-01-03T04:27:18.5Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,43,56,2023-01-03T04:27:18Z,2730000,False,,,0,,I. Zubac Free Throw 1 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
265,PT03M59.00S,2023-01-03T04:27:35.4Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,44,56,2023-01-03T04:27:35Z,2740000,False,,,0,,I. Zubac Free Throw 2 of 2 (8 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
266,PT03M46.00S,2023-01-03T04:27:48.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,7.670827858081481,4.656862745098039,1610612748,44,59,2023-01-03T04:27:55Z,2750000,False,227.0,20.0,1,left,M. Strus 3PT  (5 PTS) (K. Lowry 4 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,22.75,Made,,,,,5.0,K. Lowry,200768.0,4.0,,,,,,,,
268,PT03M25.00S,2023-01-03T04:28:12.4Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,44,59,2023-01-03T04:28:21Z,2770000,False,,,0,,P. George step out-of-bounds TURNOVER (2 TO),[202331],1610612746.0,LAC,step,,,George,P. George,,,,,Above the Break 3,24+ Left Center,202037.0,2.0,,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2023-01-03T04:28:17.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612748,44,59,2023-01-03T04:28:21Z,2780000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M25.00S,2023-01-03T04:28:17.2Z,2,REGULAR,substitution,in,[],202322,,,1610612748,44,59,2023-01-03T04:28:21Z,2790000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M25.00S,2023-01-03T04:28:24.8Z,2,REGULAR,foul,technical,['1freethrow'],202694,,,1610612748,44,59,2023-01-03T04:28:35Z,2800000,False,,,0,,M. Morris Sr. technical FOUL (1 Tech),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,2530.0,,,,,,,,,,,,,,0.0,1.0,,,,
272,PT03M25.00S,2023-01-03T04:28:47.9Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,44,59,2023-01-03T04:28:47Z,2810000,False,,,0,,MISS J. Butler technical Free Throw 1 of 1,[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
273,PT03M25.00S,2023-01-03T04:28:47.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,44,59,2023-01-03T04:28:47Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,
274,PT03M05.00S,2023-01-03T04:29:18.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,28.43298291721419,16.666666666666657,1610612748,44,62,2023-01-03T04:29:24Z,2830000,False,167.0,215.0,1,left,T. Herro 27' 3PT pullup (13 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,27.19,Made,,,,,13.0,,,,,,,,,,,
275,PT02M37.00S,2023-01-03T04:29:45.6Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,44,62,2023-01-03T04:29:50Z,2840000,False,,,0,,P. George lost ball TURNOVER (3 TO),"[202331, 1629622]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,Strus,1629622.0,,,,,,
276,PT02M37.00S,2023-01-03T04:29:45.6Z,2,REGULAR,steal,,[],1629622,,,1610612748,44,62,2023-01-03T04:30:20Z,2850000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT02M23.00S,2023-01-03T04:29:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631115,7.670827858081481,52.205882352941174,1610612748,44,64,2023-01-03T04:30:06Z,2860000,False,-11.0,20.0,1,left,O. Robinson finger roll Layup (6 PTS) (J. Butler 5 AST),"[1631115, 202710]",1610612748.0,MIA,finger roll,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,2.25,Made,,,,,6.0,J. Butler,202710.0,5.0,,,,,,,,
279,PT02M23.00S,2023-01-03T04:30:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,44,64,2023-01-03T04:30:05Z,2880000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M08.00S,2023-01-03T04:33:14.5Z,2,REGULAR,2pt,Jump Shot,[],202331,79.94415243101183,73.0392156862745,1610612746,46,64,2023-01-03T04:33:26Z,2890000,False,115.0,136.0,1,right,P. George 17' pullup Jump Shot (9 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,17.82,Made,,,,,9.0,,,,,,,,,,,
281,PT01M44.00S,2023-01-03T04:33:38.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,31.84954007884363,83.57843137254902,1610612748,46,67,2023-01-03T04:35:18Z,2900000,False,-168.0,247.0,1,left,T. Herro 29' 3PT pullup (16 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,29.86,Made,,,,,16.0,,,,,,,,,,,
282,PT01M21.00S,2023-01-03T04:34:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,90.71944809461235,43.872549019607845,1610612746,46,67,2023-01-03T04:35:39Z,2910000,False,-31.0,35.0,1,right,MISS M. Morris Sr. driving Layup,[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,4.63,Missed,,,,,,,,,,,,,,,,
283,PT01M17.00S,2023-01-03T04:34:06.0Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,46,67,2023-01-03T04:34:08Z,2920000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,,
284,PT00M58.50S,2023-01-03T04:34:24.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,9.773324572930349,95.83333333333333,1610612748,46,67,2023-01-03T04:34:30Z,2930000,False,-229.0,39.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,23.26,Missed,,,,,,,,,,,,,,,,
285,PT00M54.70S,2023-01-03T04:34:28.2Z,2,REGULAR,rebound,defensive,[],202322,,,1610612746,46,67,2023-01-03T04:34:30Z,2940000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Left Corner 3,24+ Left,,,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,
286,PT00M48.80S,2023-01-03T04:34:34.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,68.9060446780552,77.45098039215686,1610612746,46,67,2023-01-03T04:34:48Z,2950000,False,137.0,240.0,1,right,MISS P. George 27' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,27.63,Missed,,,,,,,,,,,,,,,,
287,PT00M45.70S,2023-01-03T04:34:37.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,46,67,2023-01-03T04:34:59Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,286.0,,,,,,,,,,,,,,,
289,PT00M27.40S,2023-01-03T04:35:25.0Z,2,REGULAR,3pt,Jump Shot,[],200768,6.8823915900131425,96.56862745098039,1610612748,46,67,2023-01-03T04:35:30Z,2980000,False,-233.0,12.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,23.31,Missed,,,,,,,,,,,,,,,,
290,PT00M24.00S,2023-01-03T04:35:28.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,46,67,2023-01-03T04:35:30Z,2990000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,,289.0,4.0,4.0,0.0,,,,,,,,,,,,
291,PT00M04.10S,2023-01-03T04:35:49.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,77.71024967148489,8.57843137254902,1610612746,49,67,2023-01-03T04:35:53Z,3000000,False,-207.0,157.0,1,right,T. Mann 25' 3PT  (5 PTS) (J. Wall 3 AST),"[1629611, 202322]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,25.99,Made,,,,,5.0,J. Wall,202322.0,3.0,,,,,,,,
293,PT00M00.00S,2023-01-03T04:35:57.6Z,2,REGULAR,period,end,[],0,,,1610612748,49,67,2023-01-03T04:35:57Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612748,49,67,2023-01-03T04:51:12Z,3030000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,out,['startperiod'],1631115,,,1610612748,49,67,2023-01-03T04:51:12Z,3040000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,49,67,2023-01-03T04:51:12Z,3050000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612748,49,67,2023-01-03T04:51:12Z,3060000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,49,67,2023-01-03T04:51:12Z,3070000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-01-03T04:50:47.5Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,49,67,2023-01-03T04:51:12Z,3080000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-01-03T04:51:21.6Z,3,REGULAR,period,start,[],0,,,1610612746,49,67,2023-01-03T04:51:21Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M49.00S,2023-01-03T04:51:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,18.971747700394218,44.85294117647059,1610612746,49,67,2023-01-03T04:51:52Z,3100000,False,26.0,126.0,1,left,MISS P. George 12' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,12.84,Missed,,,,,,,,,,,,,,,,
302,PT11M46.00S,2023-01-03T04:51:35.3Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,49,67,2023-01-03T04:51:52Z,3110000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,
303,PT11M24.00S,2023-01-03T04:51:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628997,73.63666228646518,86.02941176470588,1610612748,49,67,2023-01-03T04:52:07Z,3120000,False,180.0,195.0,1,right,MISS C. Martin 26' step back 3PT,[1628997],1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,26.57,Missed,,,,,,,,,,,,,,,,
304,PT11M21.00S,2023-01-03T04:51:59.7Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,49,67,2023-01-03T04:52:07Z,3130000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,
305,PT11M16.00S,2023-01-03T04:52:04.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627826,7.013797634691201,48.0392156862745,1610612746,49,67,2023-01-03T04:52:47Z,3140000,False,10.0,13.0,1,left,MISS I. Zubac running Layup,[1627826],1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,1.66,Missed,,,,,,,,,,,,,,,,
306,PT11M14.00S,2023-01-03T04:52:06.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,49,67,2023-01-03T04:52:11Z,3150000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,305.0,4.0,4.0,0.0,,,,,,,,,,,,
307,PT11M08.00S,2023-01-03T04:52:16.7Z,3,REGULAR,violation,kicked ball,[],202704,,,1610612748,49,67,2023-01-03T04:52:21Z,3160000,False,,,0,,R. Jackson kicked ball VIOLATION,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
308,PT11M00.00S,2023-01-03T04:52:40.0Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612748,49,67,2023-01-03T04:52:44Z,3170000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Adebayo 2 FT),"[202694, 1628389]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,,,,,,,,1.0,1.0,Adebayo,1628389.0,,
310,PT11M00.00S,2023-01-03T04:53:10.1Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,49,68,2023-01-03T04:53:10Z,3190000,False,,,0,,B. Adebayo Free Throw 1 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
311,PT11M00.00S,2023-01-03T04:53:28.2Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,49,69,2023-01-03T04:53:28Z,3200000,False,,,0,,B. Adebayo Free Throw 2 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
312,PT10M49.00S,2023-01-03T04:53:44.6Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612746,49,69,2023-01-03T04:53:50Z,3210000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Mann 2 FT),"[1629639, 1629611]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,,,,,,,,,,,,,,1.0,0.0,Mann,1629611.0,,
314,PT10M49.00S,2023-01-03T04:54:10.6Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,50,69,2023-01-03T04:54:10Z,3230000,False,,,0,,T. Mann Free Throw 1 of 2 (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
315,PT10M49.00S,2023-01-03T04:54:26.5Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,51,69,2023-01-03T04:54:26Z,3240000,False,,,0,,T. Mann Free Throw 2 of 2 (7 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
316,PT10M38.00S,2023-01-03T04:54:40.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.83508541392904,54.411764705882355,1610612748,51,71,2023-01-03T04:54:45Z,3250000,False,22.0,109.0,1,right,B. Adebayo 11' pullup Jump Shot (20 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,11.11,Made,,,,,20.0,,,,,,,,,,,
317,PT10M18.00S,2023-01-03T04:54:59.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,11.875821287779246,49.754901960784316,1610612746,53,71,2023-01-03T04:55:19Z,3260000,False,1.0,59.0,1,left,I. Zubac turnaround Hook (10 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,5.91,Made,,,,,10.0,M. Morris Sr.,202694.0,1.0,,,,,,,,
319,PT10M08.00S,2023-01-03T04:55:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.22930354796321,49.754901960784316,1610612748,53,71,2023-01-03T04:56:03Z,3280000,False,-1.0,105.0,1,right,MISS B. Adebayo 10' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,10.51,Missed,,,,,,,,,,,,,,,,
320,PT10M04.00S,2023-01-03T04:55:14.1Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,53,71,2023-01-03T04:55:15Z,3290000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,319.0,5.0,5.0,0.0,,,,,,,,,,,,
321,PT09M54.00S,2023-01-03T04:55:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,10.167542706964511,49.754901960784316,1610612746,55,71,2023-01-03T04:55:45Z,3300000,False,1.0,43.0,1,left,R. Jackson finger roll Layup (4 PTS) (P. George 5 AST),"[202704, 202331]",1610612746.0,LAC,finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,4.31,Made,,,,,4.0,P. George,202331.0,5.0,,,,,,,,
323,PT09M54.00S,2023-01-03T04:55:31.8Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612746,55,71,2023-01-03T04:55:39Z,3320000,False,,,0,,K. Lowry shooting personal FOUL (3 PF) (Jackson 1 FT),"[200768, 202704]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,,,,,,,3.0,0.0,Jackson,202704.0,,
325,PT09M54.00S,2023-01-03T04:55:57.6Z,3,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,56,71,2023-01-03T04:55:57Z,3340000,False,,,0,,R. Jackson Free Throw 1 of 1 (5 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
326,PT09M40.00S,2023-01-03T04:56:12.3Z,3,REGULAR,3pt,Jump Shot,[],200768,73.11103810775296,84.31372549019608,1610612748,56,71,2023-01-03T04:56:18Z,3350000,False,172.0,200.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,26.38,Missed,,,,,,,,,,,,,,,,
327,PT09M36.00S,2023-01-03T04:56:16.3Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,56,71,2023-01-03T04:56:18Z,3360000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,326.0,6.0,6.0,0.0,,,,,,,,,,,,
328,PT09M31.00S,2023-01-03T04:56:23.7Z,3,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,56,71,2023-01-03T04:56:27Z,3370000,False,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Left,1628953.0,1.0,,,,,,,,,,,,,,,,,,
329,PT09M19.00S,2023-01-03T04:56:40.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,81.91524310118265,63.48039215686275,1610612748,56,71,2023-01-03T04:57:18Z,3380000,False,67.0,117.0,1,right,MISS T. Herro 13' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,13.55,Missed,,,,,,,,,,,,,,,,
330,PT09M18.00S,2023-01-03T04:56:41.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,56,71,2023-01-03T04:57:18Z,3390000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,329.0,,,,,,,,,,,,,,,
331,PT09M18.00S,2023-01-03T04:56:46.9Z,3,REGULAR,foul,personal,[],1628997,,,1610612746,56,71,2023-01-03T04:56:50Z,3400000,False,,,0,,C. Martin loose ball personal FOUL (2 PF),"[1628997, 202331]",1610612748.0,MIA,loose ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,,,,,,,,2.0,0.0,George,202331.0,,
333,PT09M07.00S,2023-01-03T04:57:11.0Z,3,REGULAR,3pt,Jump Shot,[],202331,30.27266754270697,28.431372549019613,1610612746,56,71,2023-01-03T04:59:38Z,3420000,False,108.0,232.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,25.59,Missed,,,,,,,,,,,,,,,,
334,PT09M04.00S,2023-01-03T04:57:14.0Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,56,71,2023-01-03T04:57:21Z,3430000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,333.0,2.0,2.0,0.0,,,,,,,,,,,,
335,PT08M57.00S,2023-01-03T04:57:22.1Z,3,REGULAR,turnover,lost ball,[],200768,,,1610612748,56,71,2023-01-03T04:57:28Z,3440000,False,,,0,,K. Lowry lost ball TURNOVER (1 TO),"[200768, 202331]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,George,202331.0,,,,,,
336,PT08M57.00S,2023-01-03T04:57:22.1Z,3,REGULAR,steal,,[],202331,,,1610612746,56,71,2023-01-03T04:57:24Z,3450000,False,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT08M44.00S,2023-01-03T04:57:39.1Z,3,REGULAR,foul,personal,[],200768,,,1610612746,56,71,2023-01-03T04:57:45Z,3460000,False,,,0,,K. Lowry personal FOUL (4 PF),"[200768, 202331]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,2530.0,,,,,,,,,,,,,,4.0,0.0,George,202331.0,,
339,PT08M28.00S,2023-01-03T04:58:20.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629611,30.66688567674113,76.7156862745098,1610612746,56,71,2023-01-03T04:58:25Z,3480000,False,-134.0,236.0,1,left,MISS T. Mann 27' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,27.1,Missed,,,,,,,,,,,,,,,,
340,PT08M26.00S,2023-01-03T04:58:22.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,56,71,2023-01-03T04:58:25Z,3490000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,339.0,7.0,6.0,1.0,,,,,,,,,,,,
341,PT08M10.00S,2023-01-03T04:58:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629639,72.05978975032852,18.137254901960787,1610612748,56,71,2023-01-03T04:58:42Z,3500000,False,-159.0,210.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,26.37,Missed,,,,,,,,,,,,,,,,
