actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
168,PT10M55.00S,2022-12-16T04:10:00.9Z,2,REGULAR,3pt,Jump Shot,[],1629111,66.67214191852825,61.27450980392157,1610612756,18,30,2022-12-16T04:10:07Z,1670000,False,56.0,261.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
169,PT10M51.00S,2022-12-16T04:10:04.9Z,2,REGULAR,rebound,defensive,[],202322,,,1610612746,18,30,2022-12-16T04:10:07Z,1680000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT10M46.00S,2022-12-16T04:10:10.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203496,33.820630749014455,52.69607843137255,1610612746,18,30,2022-12-16T04:10:42Z,1690000,False,-13.0,265.0,1,left,MISS R. Covington 26' running 3PT,[203496],1610612746.0,LAC,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
171,PT10M43.00S,2022-12-16T04:10:13.1Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,18,30,2022-12-16T04:10:18Z,1700000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M28.00S,2022-12-16T04:10:27.9Z,2,REGULAR,3pt,Jump Shot,[],1629006,67.9862023653088,41.17647058823529,1610612756,18,33,2022-12-16T04:10:33Z,1710000,False,-44.0,248.0,1,right,J. Okogie 25' 3PT step back (5 PTS) (J. Landale 1 AST),"[1629006, 1629111]",1610612756.0,PHX,step back,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,5.0,,,,,,,,,J. Landale,1629111.0,1.0,,
174,PT10M09.00S,2022-12-16T04:10:47.5Z,2,REGULAR,3pt,Jump Shot,[],201587,3.9914586070959217,4.656862745098039,1610612746,21,33,2022-12-16T04:10:52Z,1730000,False,227.0,-15.0,1,left,N. Batum 3PT  (3 PTS) (B. Boston Jr. 1 AST),"[201587, 1630527]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.72,Made,,,,,3.0,,,,,,,,,B. Boston Jr.,1630527.0,1.0,,
176,PT09M58.00S,2022-12-16T04:10:58.6Z,2,REGULAR,2pt,Jump Shot,[],1627814,79.02431011826545,57.59803921568628,1610612756,21,35,2022-12-16T04:11:04Z,1750000,False,38.0,145.0,1,right,D. Lee 14' driving floating Jump Shot (4 PTS) (J. Landale 2 AST),"[1627814, 1629111]",1610612756.0,PHX,driving floating,,,Lee,D. Lee,,,,,Mid-Range,8-16 Center,14.96,Made,,,,,4.0,,,,,,,,,J. Landale,1629111.0,2.0,,
178,PT09M30.00S,2022-12-16T04:11:28.0Z,2,REGULAR,3pt,Jump Shot,[],202322,35.26609724047306,79.90196078431373,1610612746,21,35,2022-12-16T04:11:40Z,1770000,False,-150.0,279.0,1,left,MISS J. Wall 31' 3PT - blocked,"[202322, 1629006]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,31.65,Missed,,,,,,,,Okogie,1629006.0,,,,,,,,,
179,PT09M30.00S,2022-12-16T04:11:28.0Z,2,REGULAR,block,,[],1629006,,,1610612746,21,35,2022-12-16T04:11:34Z,1780000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
180,PT09M30.00S,2022-12-16T04:11:28.0Z,2,REGULAR,rebound,offensive,[],202322,,,1610612746,21,35,2022-12-16T04:11:40Z,1790000,False,,,0,,J. Wall REBOUND (Off:1 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,
181,PT09M30.00S,2022-12-16T04:11:38.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,21,35,2022-12-16T04:11:44Z,1800000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,101284.0,,,,,,,,,,,,
182,PT09M30.00S,2022-12-16T04:11:41.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,21,35,2022-12-16T04:11:44Z,1810000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M30.00S,2022-12-16T04:11:41.6Z,2,REGULAR,substitution,in,[],202687,,,1610612756,21,35,2022-12-16T04:11:44Z,1820000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M14.00S,2022-12-16T04:12:10.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629013,78.10446780551905,50.73529411764706,1610612756,21,35,2022-12-16T04:13:35Z,1830000,False,4.0,153.0,1,right,MISS L. Shamet 15' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,15.33,Missed,,,,,,,,,,,,,,,,,,
185,PT09M13.00S,2022-12-16T04:12:11.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,21,35,2022-12-16T04:12:17Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Center,,,184.0,,,,,,,,,,,,,,,,,
186,PT09M13.00S,2022-12-16T04:12:15.6Z,2,REGULAR,foul,personal,[],1629650,,,1610612756,21,35,2022-12-16T04:12:27Z,1850000,False,,,0,,M. Brown loose ball personal FOUL (1 PF),"[1629650, 202687]",1610612746.0,LAC,loose ball,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,,,,1.0,0.0,Biyombo,202687.0,,,,,
188,PT09M13.00S,2022-12-16T04:12:24.3Z,2,REGULAR,substitution,out,[],1630688,,,1610612756,21,35,2022-12-16T04:12:31Z,1870000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M13.00S,2022-12-16T04:12:24.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,21,35,2022-12-16T04:12:31Z,1880000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M08.00S,2022-12-16T04:12:43.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,83.36070959264126,66.91176470588235,1610612756,21,37,2022-12-16T04:12:48Z,1890000,False,85.0,104.0,1,right,M. Bridges 13' pullup Jump Shot (10 PTS) (L. Shamet 3 AST),"[1628969, 1629013]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.4,Made,,,,,10.0,,,,,,,,,L. Shamet,1629013.0,3.0,,
192,PT08M46.00S,2022-12-16T04:13:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,10.036136662286467,54.90196078431372,1610612746,21,37,2022-12-16T04:13:15Z,1910000,False,-25.0,42.0,1,left,MISS B. Boston Jr. driving finger roll Layup,[1630527],1610612746.0,LAC,driving finger roll,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
193,PT08M43.00S,2022-12-16T04:13:08.5Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612746,21,37,2022-12-16T04:13:15Z,1920000,False,,,0,,M. Brown REBOUND (Off:2 Def:2),[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,4.0,2.0,2.0,,,,,,,,,,,,,,
194,PT08M42.00S,2022-12-16T04:13:08.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,5.831143232588701,51.71568627450981,1610612746,21,37,2022-12-16T04:13:20Z,1930000,False,-9.0,2.0,1,left,MISS M. Brown putback Layup,[1629650],1610612746.0,LAC,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
195,PT08M42.00S,2022-12-16T04:13:08.9Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612746,21,37,2022-12-16T04:13:56Z,1940000,False,,,0,,M. Brown REBOUND (Off:3 Def:2),[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,194.0,5.0,2.0,3.0,,,,,,,,,,,,,,
196,PT08M40.00S,2022-12-16T04:13:12.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629650,5.590000152587891,50.0,1610612746,21,37,2022-12-16T04:14:59Z,1950000,False,0.0,0.0,1,left,MISS M. Brown tip Layup,[1629650],1610612746.0,LAC,tip,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
197,PT08M40.00S,2022-12-16T04:13:12.5Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612746,21,37,2022-12-16T04:14:59Z,1960000,False,,,0,,M. Brown REBOUND (Off:4 Def:2),[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,196.0,6.0,2.0,4.0,,,,,,,,,,,,,,
198,PT08M40.00S,2022-12-16T04:13:14.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,5.590000152587891,50.0,1610612746,21,37,2022-12-16T04:13:14Z,1970000,False,0.0,0.0,1,left,MISS M. Brown tip Layup,[1629650],1610612746.0,LAC,tip,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
199,PT08M40.00S,2022-12-16T04:13:15.9Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612746,21,37,2022-12-16T04:13:16Z,1980000,False,,,0,,M. Brown REBOUND (Off:5 Def:2),[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,,,198.0,7.0,2.0,5.0,,,,,,,,,,,,,,
200,PT08M40.00S,2022-12-16T04:13:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,6.750985545335084,51.470588235294116,1610612746,23,37,2022-12-16T04:14:38Z,1990000,False,-7.0,11.0,1,left,M. Brown putback Layup (5 PTS),[1629650],1610612746.0,LAC,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,5.0,,,,,,,,,,,,,
201,PT08M40.00S,2022-12-16T04:13:19.4Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612746,23,37,2022-12-16T04:14:20Z,2000000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Brown 1 FT),"[202687, 1629650]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,,,,2.0,0.0,Brown,1629650.0,,,,,
203,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,out,[],1630527,,,1610612746,23,37,2022-12-16T04:13:40Z,2020000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,out,[],203496,,,1610612746,23,37,2022-12-16T04:13:40Z,2030000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,out,[],201587,,,1610612746,23,37,2022-12-16T04:13:40Z,2040000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,23,37,2022-12-16T04:13:40Z,2050000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,23,37,2022-12-16T04:13:40Z,2060000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M40.00S,2022-12-16T04:13:31.4Z,2,REGULAR,substitution,in,[],202694,,,1610612746,23,37,2022-12-16T04:13:40Z,2070000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M40.00S,2022-12-16T04:13:50.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612746,23,37,2022-12-16T04:14:01Z,2080000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M40.00S,2022-12-16T04:13:50.0Z,2,REGULAR,substitution,in,[],101108,,,1610612746,23,37,2022-12-16T04:14:01Z,2090000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M40.00S,2022-12-16T04:14:20.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629650,,,1610612746,23,37,2022-12-16T04:14:34Z,2100000,False,,,0,,MISS M. Brown Free Throw 1 of 1,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
212,PT08M37.00S,2022-12-16T04:14:23.9Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,23,37,2022-12-16T04:14:34Z,2110000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,,,,,,
213,PT08M22.00S,2022-12-16T04:14:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.12680683311433,60.78431372549019,1610612756,23,39,2022-12-16T04:14:41Z,2120000,False,54.0,125.0,1,right,C. Paul 13' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,,,,,7.0,,,,,,,,,,,,,
214,PT08M07.00S,2022-12-16T04:14:51.5Z,2,REGULAR,3pt,Jump Shot,[],202322,30.14126149802891,75.0,1610612746,23,39,2022-12-16T04:15:03Z,2130000,False,-125.0,231.0,1,left,MISS J. Wall 26' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
215,PT08M07.00S,2022-12-16T04:14:51.5Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,23,39,2022-12-16T04:15:03Z,2140000,False,,,0,,J. Okogie REBOUND (Off:0 Def:4),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,214.0,4.0,4.0,0.0,,,,,,,,,,,,,,
216,PT08M05.00S,2022-12-16T04:15:03.0Z,2,REGULAR,foul,personal,[],1629650,,,1610612756,23,39,2022-12-16T04:15:18Z,2150000,False,,,0,,M. Brown personal FOUL (2 PF),"[1629650, 1629006]",1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,,,,2.0,0.0,Okogie,1629006.0,,,,,
218,PT07M45.00S,2022-12-16T04:15:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,84.67477003942182,38.48039215686274,1610612756,23,41,2022-12-16T04:15:44Z,2170000,False,-58.0,92.0,1,right,B. Biyombo 10' floating Jump Shot (3 PTS) (C. Paul 1 AST),"[202687, 101108]",1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Left,10.82,Made,,,,,3.0,,,,,,,,,C. Paul,101108.0,1.0,,
220,PT07M36.00S,2022-12-16T04:15:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,10.561760840998687,54.411764705882355,1610612746,25,41,2022-12-16T04:15:54Z,2190000,False,-22.0,47.0,1,left,J. Wall driving floating Jump Shot (5 PTS) (T. Mann 3 AST),"[202322, 1629611]",1610612746.0,LAC,driving floating,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,5.0,,,,,,,,,T. Mann,1629611.0,3.0,,
222,PT07M23.00S,2022-12-16T04:16:01.0Z,2,REGULAR,2pt,Jump Shot,[],1628969,85.46320630749014,73.77450980392157,1610612756,25,41,2022-12-16T04:16:07Z,2210000,False,119.0,84.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.56,Missed,,,,,,,,,,,,,,,,,,
223,PT07M22.00S,2022-12-16T04:16:02.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,25,41,2022-12-16T04:16:07Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,222.0,,,,,,,,,,,,,,,,,
225,PT07M22.00S,2022-12-16T04:16:11.7Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,25,41,2022-12-16T04:16:15Z,2240000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M22.00S,2022-12-16T04:16:11.7Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,25,41,2022-12-16T04:16:15Z,2250000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M16.00S,2022-12-16T04:16:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,94.92444152431011,3.4313725490196134,1610612756,25,41,2022-12-16T04:16:35Z,2260000,False,-233.0,-5.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
228,PT07M13.00S,2022-12-16T04:16:33.6Z,2,REGULAR,rebound,offensive,[],101108,,,1610612756,25,41,2022-12-16T04:16:33Z,2270000,False,,,0,,C. Paul REBOUND (Off:1 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,227.0,4.0,3.0,1.0,,,,,,,,,,,,,,
229,PT07M12.00S,2022-12-16T04:16:35.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,74.95072273324573,16.911764705882348,1610612756,25,44,2022-12-16T04:16:39Z,2280000,False,-165.0,183.0,1,right,D. Booker 24' 3PT  (10 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.67,Made,,,,,10.0,,,,,,,,,C. Paul,101108.0,2.0,,
231,PT06M46.00S,2022-12-16T04:17:04.8Z,2,REGULAR,turnover,3-second-violation,[],1629650,,,1610612746,25,44,2022-12-16T04:17:16Z,2300000,False,,,0,,M. Brown 3-second-violation TURNOVER (1 TO),[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,1.0,,,,,,,,,,,
232,PT06M46.00S,2022-12-16T04:17:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,25,44,2022-12-16T04:17:13Z,2310000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M46.00S,2022-12-16T04:19:48.6Z,2,REGULAR,substitution,out,[],1629650,,,1610612756,25,44,2022-12-16T04:20:01Z,2320000,False,,,0,,SUB out: M. Brown,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2022-12-16T04:19:48.6Z,2,REGULAR,substitution,in,[],201587,,,1610612756,25,44,2022-12-16T04:20:01Z,2330000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M36.00S,2022-12-16T04:20:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,94.00459921156373,53.92156862745098,1610612756,25,46,2022-12-16T04:20:20Z,2340000,False,20.0,4.0,1,right,D. Booker driving reverse Layup (12 PTS) (C. Paul 3 AST),"[1626164, 101108]",1610612756.0,PHX,driving reverse,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,12.0,,,,,,,,,C. Paul,101108.0,3.0,,
237,PT06M18.00S,2022-12-16T04:20:29.8Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,25,46,2022-12-16T04:20:35Z,2360000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1628969]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,,,Bridges,1628969.0
238,PT06M18.00S,2022-12-16T04:20:29.8Z,2,REGULAR,steal,,[],1628969,,,1610612756,25,46,2022-12-16T04:20:31Z,2370000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
239,PT06M14.00S,2022-12-16T04:20:33.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,93.87319316688567,47.30392156862745,1610612756,25,46,2022-12-16T04:20:39Z,2380000,False,-13.0,5.0,1,right,MISS M. Bridges running DUNK - blocked,"[1628969, 202322]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,Wall,202322.0,,,,,,,,,
240,PT06M14.00S,2022-12-16T04:20:33.0Z,2,REGULAR,block,,[],202322,,,1610612756,25,46,2022-12-16T04:20:36Z,2390000,False,,,0,,J. Wall BLOCK (1 BLK),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT06M14.00S,2022-12-16T04:20:33.0Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,25,46,2022-12-16T04:20:39Z,2400000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT06M14.00S,2022-12-16T04:20:38.0Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612746,25,46,2022-12-16T04:21:01Z,2410000,False,,,0,,B. Biyombo transition take personal FOUL (3 PF) (Batum 1 FT),"[202687, 201587]",1610612756.0,PHX,transition take,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,,,,3.0,0.0,Batum,201587.0,,,,,
244,PT06M14.00S,2022-12-16T04:21:08.1Z,2,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,26,46,2022-12-16T04:21:08Z,2430000,False,,,0,,M. Morris Sr. transition take Free Throw 1 of 1 (1 PTS),[202694],1610612746.0,LAC,transition take,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
245,PT06M14.00S,2022-12-16T04:21:09.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,26,46,2022-12-16T04:21:21Z,2440000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M14.00S,2022-12-16T04:21:09.4Z,2,REGULAR,substitution,out,[],202687,,,1610612756,26,46,2022-12-16T04:21:21Z,2450000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M14.00S,2022-12-16T04:21:09.4Z,2,REGULAR,substitution,in,[],1629111,,,1610612756,26,46,2022-12-16T04:21:21Z,2460000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M14.00S,2022-12-16T04:21:09.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612756,26,46,2022-12-16T04:21:21Z,2470000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M03.00S,2022-12-16T04:21:32.9Z,2,REGULAR,3pt,Jump Shot,[],1629611,33.295006570302235,42.892156862745104,1610612746,29,46,2022-12-16T04:21:38Z,2480000,False,36.0,260.0,1,left,T. Mann 26' 3PT  (11 PTS) (J. Wall 3 AST),"[1629611, 202322]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,11.0,,,,,,,,,J. Wall,202322.0,3.0,,
251,PT05M52.00S,2022-12-16T04:21:43.2Z,2,REGULAR,3pt,Jump Shot,[],1626164,74.4250985545335,84.06862745098039,1610612756,29,46,2022-12-16T04:21:49Z,2500000,False,170.0,188.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
252,PT05M48.00S,2022-12-16T04:21:47.2Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,29,46,2022-12-16T04:21:49Z,2510000,False,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,251.0,5.0,5.0,0.0,,,,,,,,,,,,,,
