actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
346,PT09M17.00S,2022-10-30T20:22:42.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202685,17.000657030223394,7.35294117647058,1610612740,54,62,2022-10-30T20:22:53Z,3430000,213.0,107.0,1,left,MISS J. Valanciunas 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,23.87,Missed,,,,,,,,,,,,
347,PT09M13.00S,2022-10-30T20:22:46.0Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,54,62,2022-10-30T20:22:53Z,3440000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,346.0,4.0,4.0,0.0,,,,,,,,
348,PT09M04.00S,2022-10-30T20:22:54.8Z,3,REGULAR,3pt,Jump Shot,[],202704,74.03088042049934,18.627450980392155,1610612746,54,62,2022-10-30T20:22:59Z,3450000,-157.0,192.0,1,right,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,24.76,Missed,,,,,,,,,,,,
349,PT09M01.00S,2022-10-30T20:22:57.8Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,54,62,2022-10-30T20:22:59Z,3460000,,,0,,R. Jackson REBOUND (Off:2 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,348.0,4.0,2.0,2.0,,,,,,,,
350,PT08M59.00S,2022-10-30T20:22:59.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202704,88.74835742444152,51.22549019607843,1610612746,56,62,2022-10-30T20:23:05Z,3470000,6.0,53.0,1,right,R. Jackson floating Jump Shot (4 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.36,Made,,,,,4.0,,,,,,,
351,PT08M43.00S,2022-10-30T20:23:16.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.875821287779246,57.84313725490196,1610612740,56,62,2022-10-30T20:23:19Z,3480000,-39.0,59.0,1,left,MISS C. McCollum 7' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.09,Missed,,,,,,,,,,,,
352,PT08M41.00S,2022-10-30T20:23:18.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,62,2022-10-30T20:23:19Z,3490000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,351.0,3.0,3.0,0.0,,,,,,,,
353,PT08M28.00S,2022-10-30T20:23:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,91.37647831800263,51.470588235294116,1610612746,56,62,2022-10-30T20:23:36Z,3500000,7.0,29.0,1,right,MISS P. George Layup,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,2.95,Missed,,,,,,,,,,,,
354,PT08M24.00S,2022-10-30T20:23:35.4Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,56,62,2022-10-30T20:23:36Z,3510000,,,0,,Z. Williamson REBOUND (Off:1 Def:7),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,353.0,8.0,7.0,1.0,,,,,,,,
355,PT08M20.00S,2022-10-30T20:23:38.7Z,3,REGULAR,3pt,Jump Shot,[],1630230,14.766754270696453,2.205882352941174,1610612740,56,62,2022-10-30T20:23:45Z,3520000,239.0,86.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,,25.41,Missed,,,,,,,,,,,,
356,PT08M17.00S,2022-10-30T20:23:41.7Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,56,62,2022-10-30T20:23:45Z,3530000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Right Corner 3,24+ Right,,,,,,,,,355.0,5.0,5.0,0.0,,,,,,,,
381,PT08M08.00S,2022-10-30T20:23:53.9Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,56,62,2022-10-30T20:26:51Z,3545000,,,0,,P. George bad pass TURNOVER (2 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,2.0,,,,,,,,,,,,,,
359,PT08M06.00S,2022-10-30T20:24:09.2Z,3,REGULAR,foul,personal,[],202694,,,1610612740,56,62,2022-10-30T20:26:51Z,3560000,,,0,,M. Morris Sr. loose ball personal FOUL (1 PF),"[202694, 1630230]",1610612746.0,LAC,loose ball,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,1830.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
362,PT07M59.00S,2022-10-30T20:24:37.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,30.66688567674113,24.264705882352942,1610612740,56,62,2022-10-30T20:24:45Z,3590000,129.0,236.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,26.86,Missed,,,,,,,,,,,,
363,PT07M54.00S,2022-10-30T20:24:42.8Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,56,62,2022-10-30T20:24:45Z,3600000,,,0,,R. Jackson REBOUND (Off:2 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,362.0,5.0,3.0,2.0,,,,,,,,
364,PT07M52.00S,2022-10-30T20:24:44.7Z,3,REGULAR,3pt,Jump Shot,[],202331,89.01116951379764,1.9607843137254974,1610612746,56,62,2022-10-30T20:24:53Z,3610000,-240.0,51.0,1,right,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,24.55,Missed,,,,,,,,,,,,
365,PT07M51.00S,2022-10-30T20:24:50.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,56,62,2022-10-30T20:24:50Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,364.0,,,,,,,,,,,
366,PT07M51.00S,2022-10-30T20:24:52.8Z,3,REGULAR,foul,personal,[],1630230,,,1610612746,56,62,2022-10-30T20:25:00Z,3630000,,,0,,N. Marshall loose ball personal FOUL (3 PF),"[1630230, 1627826]",1610612740.0,NOP,loose ball,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,200833.0,3.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,
368,PT07M45.00S,2022-10-30T20:25:14.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202704,78.76149802890933,29.65686274509804,1610612746,58,62,2022-10-30T21:18:26Z,3650000,-102.0,147.0,1,right,R. Jackson 17' pullup Jump Shot (6 PTS) (P. George 3 AST),"[202704, 202331]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,17.88,Made,,,,,6.0,P. George,202331.0,3.0,,,,
370,PT07M22.00S,2022-10-30T20:25:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,8.065045992115643,59.80392156862745,1610612740,58,62,2022-10-30T20:25:48Z,3670000,-49.0,23.0,1,left,MISS N. Marshall turnaround Shot,[1630230],1610612740.0,NOP,turnaround,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.43,Missed,,,,,,,,,,,,
371,PT07M19.00S,2022-10-30T20:25:39.4Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,58,62,2022-10-30T20:25:39Z,3680000,,,0,,Z. Williamson REBOUND (Off:2 Def:7),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,370.0,9.0,7.0,2.0,,,,,,,,
372,PT07M16.00S,2022-10-30T20:25:42.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,5.174113009198422,97.79411764705883,1610612740,58,62,2022-10-30T20:25:50Z,3690000,-239.0,-4.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,23.9,Missed,,,,,,,,,,,,
373,PT07M13.00S,2022-10-30T20:25:45.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,62,2022-10-30T20:25:50Z,3700000,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,
374,PT07M08.00S,2022-10-30T20:25:51.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,74.1622864651774,14.215686274509807,1610612746,58,62,2022-10-30T21:18:50Z,3710000,-179.0,190.0,1,right,MISS R. Jackson 26' running pullup 3PT,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,26.13,Missed,,,,,,,,,,,,
375,PT07M05.00S,2022-10-30T20:25:54.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,58,62,2022-10-30T20:25:57Z,3720000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,374.0,7.0,6.0,1.0,,,,,,,,
376,PT06M54.00S,2022-10-30T20:26:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630530,10.561760840998687,97.05882352941177,1610612740,58,62,2022-10-30T20:26:08Z,3730000,-235.0,47.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,23.99,Missed,,,,,,,,,,,,
377,PT06M52.00S,2022-10-30T20:26:06.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,62,2022-10-30T20:26:08Z,3740000,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,376.0,5.0,5.0,0.0,,,,,,,,
378,PT06M39.00S,2022-10-30T20:26:19.7Z,3,REGULAR,3pt,Jump Shot,[],202704,70.3515111695138,25.0,1610612746,61,62,2022-10-30T20:26:23Z,3750000,-125.0,226.0,1,right,R. Jackson 25' 3PT  (9 PTS) (M. Morris Sr. 3 AST),"[202704, 202694]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,25.84,Made,,,,,9.0,M. Morris Sr.,202694.0,3.0,,,,
380,PT06M39.00S,2022-10-30T20:26:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,61,62,2022-10-30T20:26:28Z,3770000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M39.00S,2022-10-30T20:28:56.4Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,61,62,2022-10-30T20:29:17Z,3780000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M39.00S,2022-10-30T20:28:56.4Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,61,62,2022-10-30T20:29:17Z,3790000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M25.00S,2022-10-30T20:29:32.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.561760840998687,57.84313725490196,1610612740,61,64,2022-10-30T20:29:42Z,3800000,-39.0,47.0,1,left,J. Valanciunas 6' turnaround Hook (10 PTS) (D. Graham 3 AST),"[202685, 1628984]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.1,Made,,,,,10.0,D. Graham,1628984.0,3.0,,,,
386,PT06M13.00S,2022-10-30T20:29:46.2Z,3,REGULAR,foul,offensive,[],202704,,,1610612746,61,64,2022-10-30T20:29:56Z,3820000,,,0,,R. Jackson offensive FOUL (1 PF),"[202704, 203468]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
388,PT06M13.00S,2022-10-30T20:29:46.2Z,3,REGULAR,turnover,offensive foul,[],202704,,,1610612746,61,64,2022-10-30T20:29:46Z,3840000,,,0,,R. Jackson offensive foul TURNOVER (4 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,4.0,,,,,,,,,,,,,,
389,PT06M13.00S,2022-10-30T20:29:56.4Z,3,REGULAR,substitution,out,[],1627826,,,1610612740,61,64,2022-10-30T20:29:59Z,3850000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M13.00S,2022-10-30T20:29:56.4Z,3,REGULAR,substitution,in,[],201587,,,1610612740,61,64,2022-10-30T20:29:59Z,3860000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M56.00S,2022-10-30T20:30:19.6Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,61,64,2022-10-30T20:30:25Z,3870000,,,0,,T. Murphy III lost ball out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,lost ball,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,203054.0,,,,,1.0,,,,,,,,,,,,,,
392,PT05M47.00S,2022-10-30T20:30:36.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202694,66.01511169513799,49.01960784313726,1610612746,61,64,2022-10-30T20:30:42Z,3880000,-5.0,267.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,26.7,Missed,,,,,,,,,,,,
393,PT05M45.00S,2022-10-30T20:30:38.0Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,61,64,2022-10-30T20:30:42Z,3890000,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,392.0,3.0,2.0,1.0,,,,,,,,
394,PT05M43.00S,2022-10-30T20:30:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202331,92.82194480946123,53.431372549019606,1610612746,63,64,2022-10-30T20:30:44Z,3900000,17.0,15.0,1,right,P. George putback Layup (11 PTS),[202331],1610612746.0,LAC,putback,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,2.28,Made,,,,,11.0,,,,,,,
395,PT05M26.00S,2022-10-30T20:30:57.3Z,3,REGULAR,2pt,Jump Shot,[],203468,6.8823915900131425,32.59803921568627,1610612740,63,66,2022-10-30T20:31:03Z,3910000,87.0,12.0,1,left,C. McCollum 8' fadeaway Jump Shot (16 PTS),[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,8.79,Made,,,,,16.0,,,,,,,
396,PT05M14.00S,2022-10-30T20:31:08.6Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,63,66,2022-10-30T20:47:40Z,3920000,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 203468]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,3.0,,,,,,,,,,,McCollum,203468.0,,
397,PT05M14.00S,2022-10-30T20:31:08.6Z,3,REGULAR,steal,,[],203468,,,1610612740,63,66,2022-10-30T20:31:11Z,3930000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
398,PT05M10.00S,2022-10-30T20:31:13.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,28.038764783180028,82.1078431372549,1610612740,63,66,2022-10-30T20:39:07Z,3940000,-161.0,211.0,1,left,MISS C. McCollum 26' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,26.52,Missed,,,,,,,,,,,,
399,PT05M06.00S,2022-10-30T20:31:17.8Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,63,66,2022-10-30T20:39:07Z,3950000,,,0,,T. Murphy III REBOUND (Off:3 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,398.0,3.0,0.0,3.0,,,,,,,,
400,PT05M05.00S,2022-10-30T20:31:18.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630530,7.539421813403408,51.22549019607843,1610612740,63,66,2022-10-30T20:31:23Z,3960000,-6.0,18.0,1,left,MISS T. Murphy III putback Layup,[1630530],1610612740.0,NOP,putback,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,1.94,Missed,,,,,,,,,,,,
401,PT05M05.00S,2022-10-30T20:31:18.3Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,63,66,2022-10-30T20:31:23Z,3970000,,,0,,T. Murphy III REBOUND (Off:4 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,400.0,4.0,0.0,4.0,,,,,,,,
402,PT05M01.00S,2022-10-30T20:31:21.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630530,5.590000152587891,50.0,1610612740,63,68,2022-10-30T20:31:21Z,3980000,0.0,0.0,1,left,T. Murphy III tip DUNK (7 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,7.0,,,,,,,
403,PT04M54.00S,2022-10-30T20:31:31.1Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612746,63,68,2022-10-30T20:31:36Z,3990000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Batum 2 FT),"[203468, 201587]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Batum,201587.0,,,,,,,,,,,,,,,
405,PT04M54.00S,2022-10-30T20:32:00.4Z,3,REGULAR,freethrow,1 of 2,[],201587,,,1610612746,64,68,2022-10-30T20:32:00Z,4010000,,,0,,N. Batum Free Throw 1 of 2 (3 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
406,PT04M54.00S,2022-10-30T20:32:02.4Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,64,68,2022-10-30T20:32:09Z,4020000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M54.00S,2022-10-30T20:32:02.4Z,3,REGULAR,substitution,out,[],202685,,,1610612746,64,68,2022-10-30T20:32:09Z,4030000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M54.00S,2022-10-30T20:32:02.4Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,64,68,2022-10-30T20:32:09Z,4040000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M54.00S,2022-10-30T20:32:02.4Z,3,REGULAR,substitution,in,[],1626204,,,1610612746,64,68,2022-10-30T20:32:09Z,4050000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M54.00S,2022-10-30T20:32:00.4Z,3,REGULAR,freethrow,2 of 2,[],201587,,,1610612746,64,68,2022-10-30T20:32:24Z,4060000,,,0,,MISS N. Batum Free Throw 2 of 2,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
411,PT04M51.00S,2022-10-30T20:32:03.4Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,64,68,2022-10-30T20:32:24Z,4070000,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,410.0,3.0,2.0,1.0,,,,,,,,
412,PT04M36.00S,2022-10-30T20:32:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.760183968462556,65.68627450980392,1610612740,64,70,2022-10-30T20:32:43Z,4080000,-78.0,133.0,1,left,C. McCollum 15' turnaround fadeaway Jump Shot (18 PTS),[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,15.46,Made,,,,,18.0,,,,,,,
413,PT04M21.00S,2022-10-30T20:32:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,91.90210249671485,52.69607843137255,1610612746,64,70,2022-10-30T20:32:57Z,4090000,13.0,24.0,1,right,MISS P. George Layup,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,2.72,Missed,,,,,,,,,,,,
414,PT04M18.00S,2022-10-30T20:32:56.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,64,70,2022-10-30T20:32:57Z,4100000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,
415,PT04M15.00S,2022-10-30T20:32:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,29.48423127463863,82.1078431372549,1610612740,64,70,2022-10-30T20:33:04Z,4110000,-161.0,225.0,1,left,MISS D. Graham 27' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,,27.61,Missed,,,,,,,,,,,,
416,PT04M12.00S,2022-10-30T20:33:02.9Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,64,70,2022-10-30T20:33:04Z,4120000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,415.0,6.0,6.0,0.0,,,,,,,,
417,PT04M06.00S,2022-10-30T20:33:09.5Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612746,64,70,2022-10-30T20:33:16Z,4130000,,,0,,D. Graham shooting personal FOUL (1 PF) (Powell 2 FT),"[1628984, 1626181]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
419,PT04M06.00S,2022-10-30T20:33:41.5Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,65,70,2022-10-30T20:34:06Z,4150000,,,0,,N. Powell Free Throw 1 of 2 (13 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
420,PT04M06.00S,2022-10-30T20:33:44.1Z,3,REGULAR,substitution,out,[],202331,,,1610612746,65,70,2022-10-30T20:33:49Z,4160000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M06.00S,2022-10-30T20:33:44.1Z,3,REGULAR,substitution,in,[],202322,,,1610612746,65,70,2022-10-30T20:33:49Z,4170000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M06.00S,2022-10-30T20:33:41.5Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,65,70,2022-10-30T20:34:06Z,4180000,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
423,PT04M04.00S,2022-10-30T20:33:43.5Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,65,70,2022-10-30T20:34:06Z,4190000,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,422.0,4.0,3.0,1.0,,,,,,,,
424,PT03M43.00S,2022-10-30T20:34:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630530,32.11235216819975,83.08823529411765,1610612740,65,70,2022-10-30T20:34:31Z,4200000,-165.0,249.0,1,left,MISS T. Murphy III 29' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,29.93,Missed,,,,,,,,,,,,
425,PT03M39.00S,2022-10-30T20:34:29.3Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,65,70,2022-10-30T20:34:31Z,4210000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:7),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,424.0,7.0,7.0,0.0,,,,,,,,
426,PT03M25.00S,2022-10-30T20:34:43.7Z,3,REGULAR,3pt,Jump Shot,[],201587,87.82851511169514,96.81372549019608,1610612746,65,70,2022-10-30T20:34:48Z,4220000,234.0,62.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,,,,,24.21,Missed,,,,,,,,,,,,
