actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
342,PT00M40.00S,2022-12-03T22:08:41.6Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,36,58,2022-12-03T22:08:41Z,3350000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
343,PT00M40.00S,2022-12-03T22:08:41.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,36,58,2022-12-03T22:08:41Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,
344,PT00M40.00S,2022-12-03T22:08:41.6Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,36,58,2022-12-03T22:09:03Z,3370000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
345,PT00M37.60S,2022-12-03T22:08:44.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,36,58,2022-12-03T22:09:03Z,3380000,False,,,0,,I. Zubac REBOUND (Off:5 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,344.0,11.0,6.0,5.0,,,,,
346,PT00M31.40S,2022-12-03T22:09:09.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612746,36,58,2022-12-03T22:09:17Z,3390000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Wall 2 FT),"[1628370, 202322]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,2.0,0.0,Wall,202322.0,,,,,,,,,
348,PT00M31.40S,2022-12-03T22:09:35.6Z,2,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,37,58,2022-12-03T22:09:35Z,3410000,False,,,0,,J. Wall Free Throw 1 of 2 (11 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
349,PT00M31.40S,2022-12-03T22:09:37.2Z,2,REGULAR,substitution,out,[],202694,,,1610612746,37,58,2022-12-03T22:09:41Z,3420000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M31.40S,2022-12-03T22:09:37.2Z,2,REGULAR,substitution,in,[],201587,,,1610612746,37,58,2022-12-03T22:09:41Z,3430000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M31.40S,2022-12-03T22:09:55.4Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,37,58,2022-12-03T22:10:11Z,3440000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M31.40S,2022-12-03T22:09:55.4Z,2,REGULAR,substitution,in,[],1631217,,,1610612746,37,58,2022-12-03T22:10:11Z,3450000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M31.40S,2022-12-03T22:10:12.8Z,2,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,38,58,2022-12-03T22:10:12Z,3460000,False,,,0,,J. Wall Free Throw 2 of 2 (12 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
355,PT00M18.20S,2022-12-03T22:10:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.984888304862025,50.98039215686275,1610612758,38,60,2022-12-03T22:10:29Z,3470000,False,-5.0,32.0,1,left,D. Fox driving Layup (7 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,3.24,Made,7.0,,,,,,,,,,,,,,
356,PT00M17.80S,2022-12-03T22:10:31.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628368,,,1610612746,38,60,2022-12-03T22:10:58Z,3480000,False,,,0,,D. Fox technical FOUL (1 Tech),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,1626300.0,0.0,1.0,,,,,,,,,,,
357,PT00M17.80S,2022-12-03T22:10:59.9Z,2,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,38,60,2022-12-03T22:12:07Z,3490000,False,,,0,,MISS R. Jackson technical Free Throw 1 of 1,[202704],1610612746.0,LAC,technical,,,Jackson,R. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
358,PT00M17.80S,2022-12-03T22:10:59.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,38,60,2022-12-03T22:12:07Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,
359,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,out,[],1631217,,,1610612746,38,60,2022-12-03T22:11:43Z,3510000,False,,,0,,SUB out: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612746,38,60,2022-12-03T22:11:43Z,3520000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,out,[],1628989,,,1610612746,38,60,2022-12-03T22:11:43Z,3530000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,in,[],202694,,,1610612746,38,60,2022-12-03T22:11:43Z,3540000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,in,[],1630558,,,1610612746,38,60,2022-12-03T22:11:43Z,3550000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M17.80S,2022-12-03T22:11:05.6Z,2,REGULAR,substitution,in,[],1629644,,,1610612746,38,60,2022-12-03T22:11:43Z,3560000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M05.80S,2022-12-03T22:12:08.5Z,2,REGULAR,foul,offensive,[],202322,,,1610612746,38,60,2022-12-03T22:12:13Z,3570000,False,,,0,,J. Wall charge offensive FOUL (3 PF),"[202322, 203084]",1610612746.0,LAC,charge,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
367,PT00M05.80S,2022-12-03T22:12:08.5Z,2,REGULAR,turnover,offensive foul,[],202322,,,1610612746,38,60,2022-12-03T22:12:08Z,3590000,False,,,0,,J. Wall offensive foul TURNOVER (2 TO),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,202056.0,,,,,,,,,,,,,
368,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,out,[],202322,,,1610612758,38,60,2022-12-03T22:12:37Z,3600000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,out,[],202694,,,1610612758,38,60,2022-12-03T22:12:37Z,3610000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,38,60,2022-12-03T22:12:37Z,3620000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,out,[],1629644,,,1610612758,38,60,2022-12-03T22:12:37Z,3630000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,in,[],1631217,,,1610612758,38,60,2022-12-03T22:12:37Z,3640000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,in,[],1630527,,,1610612758,38,60,2022-12-03T22:12:37Z,3650000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,38,60,2022-12-03T22:12:37Z,3660000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M05.80S,2022-12-03T22:12:19.5Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,38,60,2022-12-03T22:12:37Z,3670000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT00M00.50S,2022-12-03T22:12:57.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,13.120072273324567,51.04166666666667,1610612758,38,60,2022-12-03T22:14:06Z,3680000,False,-5.0,71.0,1,left,MISS D. Fox 7' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,7.1,Missed,,,,,,,,,,,,,,,
377,PT00M00.10S,2022-12-03T22:12:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,38,60,2022-12-03T22:14:06Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,376.0,,,,,,,,
378,PT00M00.00S,2022-12-03T22:13:01.1Z,2,REGULAR,period,end,[],0,,,1610612758,38,60,2022-12-03T22:13:01Z,3700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612758,38,60,2022-12-03T22:28:41Z,3710000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612758,38,60,2022-12-03T22:28:41Z,3720000,False,,,0,,SUB out: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,out,['startperiod'],1630527,,,1610612758,38,60,2022-12-03T22:28:41Z,3730000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,out,['startperiod'],1629002,,,1610612758,38,60,2022-12-03T22:28:41Z,3740000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,38,60,2022-12-03T22:28:41Z,3750000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612758,38,60,2022-12-03T22:28:41Z,3760000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612758,38,60,2022-12-03T22:28:41Z,3770000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612758,38,60,2022-12-03T22:28:41Z,3780000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,38,60,2022-12-03T22:28:41Z,3790000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2022-12-03T22:28:21.6Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,38,60,2022-12-03T22:28:41Z,3800000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2022-12-03T22:28:31.9Z,3,REGULAR,period,start,[],0,,,1610612746,38,60,2022-12-03T22:28:42Z,3810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M34.00S,2022-12-03T22:28:57.1Z,3,REGULAR,3pt,Jump Shot,[],1629611,12.270039421813408,3.4313725490196134,1610612746,38,60,2022-12-03T22:29:01Z,3820000,False,233.0,63.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,24.11,Missed,,,,,,,,,,,,,,,
391,PT11M31.00S,2022-12-03T22:28:59.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,38,60,2022-12-03T22:28:59Z,3830000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,390.0,4.0,4.0,0.0,,,,,
392,PT11M22.00S,2022-12-03T22:29:17.1Z,3,REGULAR,foul,personal,[],1627826,,,1610612758,38,60,2022-12-03T22:29:25Z,3840000,False,,,0,,I. Zubac personal FOUL (3 PF),"[1627826, 203084]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,1626300.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
394,PT11M12.00S,2022-12-03T22:29:38.0Z,3,REGULAR,3pt,Jump Shot,[],1628368,74.1622864651774,86.27450980392157,1610612758,38,60,2022-12-03T22:30:00Z,3860000,False,181.0,190.0,1,right,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,26.3,Missed,,,,,,,,,,,,,,,
395,PT11M11.00S,2022-12-03T22:29:39.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,60,2022-12-03T22:29:45Z,3870000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,394.0,,,,,,,,
397,PT11M03.00S,2022-12-03T22:29:56.7Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612746,38,60,2022-12-03T22:30:07Z,3890000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Jackson 2 FT),"[1627734, 202704]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,4.0,0.0,Jackson,202704.0,,,,,,,,,
399,PT11M03.00S,2022-12-03T22:30:35.7Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,39,60,2022-12-03T22:30:35Z,3910000,False,,,0,,R. Jackson Free Throw 1 of 2 (2 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
400,PT11M03.00S,2022-12-03T22:30:58.1Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,40,60,2022-12-03T22:30:58Z,3920000,False,,,0,,R. Jackson Free Throw 2 of 2 (3 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
401,PT10M44.00S,2022-12-03T22:31:16.3Z,3,REGULAR,3pt,Jump Shot,[],1631099,86.51445466491458,95.58823529411765,1610612758,40,60,2022-12-03T22:31:21Z,3930000,False,228.0,74.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,23.97,Missed,,,,,,,,,,,,,,,
402,PT10M42.00S,2022-12-03T22:31:18.3Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,40,60,2022-12-03T22:31:21Z,3940000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,401.0,2.0,2.0,0.0,,,,,
404,PT10M34.00S,2022-12-03T22:31:27.0Z,3,REGULAR,3pt,Jump Shot,[],202704,34.74047306176085,60.294117647058826,1610612746,43,60,2022-12-03T22:31:31Z,3960000,False,-51.0,274.0,1,left,R. Jackson 27' 3PT  (6 PTS) (A. Coffey 1 AST),"[202704, 1629599]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,27.89,Made,6.0,,,,,,,,,,A. Coffey,1629599.0,1.0,,
406,PT10M24.00S,2022-12-03T22:31:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.08475689881735,42.40196078431373,1610612758,43,60,2022-12-03T22:31:41Z,3980000,False,-38.0,13.0,1,right,MISS K. Huerter alley-oop Layup,[1628989],1610612758.0,SAC,alley-oop,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,4.0,Missed,,,,,,,,,,,,,,,
407,PT10M22.00S,2022-12-03T22:31:38.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,43,60,2022-12-03T22:31:41Z,3990000,False,,,0,,I. Zubac REBOUND (Off:5 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,406.0,12.0,7.0,5.0,,,,,
408,PT10M17.00S,2022-12-03T22:31:43.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202694,29.747043363994734,25.24509803921569,1610612746,43,60,2022-12-03T22:31:50Z,4000000,False,124.0,227.0,1,left,MISS M. Morris Sr. 25' running 3PT,[202694],1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,25.87,Missed,,,,,,,,,,,,,,,
409,PT10M15.00S,2022-12-03T22:31:45.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,60,2022-12-03T22:31:50Z,4010000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,408.0,4.0,3.0,1.0,,,,,
410,PT10M01.00S,2022-12-03T22:32:00.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.11366622864652,47.30392156862745,1610612758,43,62,2022-12-03T22:32:08Z,4020000,False,-13.0,31.0,1,right,D. Sabonis turnaround Hook (19 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,3.38,Made,19.0,,,,,,,,,,D. Fox,1628368.0,1.0,,
412,PT09M46.00S,2022-12-03T22:32:14.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.933639947437584,50.0,1610612746,45,62,2022-12-03T22:32:18Z,4040000,False,0.0,22.0,1,left,I. Zubac DUNK (11 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.21,Made,11.0,,,,,,,,,,T. Mann,1629611.0,1.0,,
414,PT09M27.00S,2022-12-03T22:32:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.34756898817345,48.28431372549019,1610612758,45,64,2022-12-03T22:32:43Z,4060000,False,-9.0,10.0,1,right,D. Sabonis cutting Layup (21 PTS) (K. Huerter 4 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.32,Made,21.0,,,,,,,,,,K. Huerter,1628989.0,4.0,,
416,PT09M27.00S,2022-12-03T22:32:41.5Z,3,REGULAR,foul,personal,['1freethrow'],202704,,,1610612758,45,64,2022-12-03T22:32:53Z,4080000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Sabonis 1 FT),"[202704, 1627734]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
418,PT09M27.00S,2022-12-03T22:33:06.3Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,45,65,2022-12-03T22:33:06Z,4100000,False,,,0,,D. Sabonis Free Throw 1 of 1 (22 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
419,PT09M16.00S,2022-12-03T22:33:24.2Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,45,65,2022-12-03T22:33:27Z,4110000,False,,,0,,R. Jackson bad pass TURNOVER (4 TO),"[202704, 1631099]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,4.0,Murray,1631099.0,,,,,,,,,,,,,,,,,
420,PT09M16.00S,2022-12-03T22:33:24.2Z,3,REGULAR,steal,,[],1631099,,,1610612758,45,65,2022-12-03T22:33:25Z,4120000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
421,PT09M11.00S,2022-12-03T22:33:29.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,91.63929040735874,50.98039215686275,1610612758,45,65,2022-12-03T22:33:35Z,4130000,False,5.0,26.0,1,right,MISS K. Murray running finger roll Layup,[1631099],1610612758.0,SAC,running finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,2.66,Missed,,,,,,,,,,,,,,,
422,PT09M08.00S,2022-12-03T22:33:32.5Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,45,65,2022-12-03T22:33:35Z,4140000,False,,,0,,T. Mann REBOUND (Off:3 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,421.0,5.0,2.0,3.0,,,,,
423,PT09M05.00S,2022-12-03T22:33:34.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,8.722076215505908,47.30392156862745,1610612746,45,65,2022-12-03T22:33:39Z,4150000,False,13.0,29.0,1,left,MISS T. Mann running Layup - blocked,"[1629611, 1627734]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,3.24,Missed,,,,,,,,,,,,,,Sabonis,1627734.0
424,PT09M05.00S,2022-12-03T22:33:34.7Z,3,REGULAR,block,,[],1627734,,,1610612746,45,65,2022-12-03T22:33:37Z,4160000,False,,,0,,D. Sabonis BLOCK (2 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT09M02.00S,2022-12-03T22:33:37.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,45,65,2022-12-03T22:33:39Z,4170000,False,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,423.0,5.0,5.0,0.0,,,,,
426,PT08M58.00S,2022-12-03T22:33:42.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203084,75.607752956636,14.950980392156865,1610612758,45,68,2022-12-03T22:33:53Z,4180000,False,-175.0,177.0,1,right,H. Barnes 24' 3PT running (6 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,24.89,Made,6.0,,,,,,,,,,D. Fox,1628368.0,2.0,,
428,PT08M35.00S,2022-12-03T22:34:05.1Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,45,68,2022-12-03T22:34:08Z,4200000,False,,,0,,R. Jackson bad pass TURNOVER (5 TO),"[202704, 1628989]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,5.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,
429,PT08M35.00S,2022-12-03T22:34:05.1Z,3,REGULAR,steal,,[],1628989,,,1610612758,45,68,2022-12-03T22:39:27Z,4210000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
