actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
264,PT03M17.00S,2023-01-18T03:56:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629001,29.352825229960573,19.362745098039213,1610612755,46,55,2023-01-18T03:57:02Z,2620000,False,153.0,223.0,1,left,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
265,PT03M15.00S,2023-01-18T03:57:01.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,46,55,2023-01-18T03:57:01Z,2630000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,264.0,5.0,4.0,1.0,,,,,,,,,,,,,,
266,PT03M02.00S,2023-01-18T03:57:15.2Z,2,REGULAR,turnover,lost ball,[],202694,,,1610612746,46,55,2023-01-18T03:57:24Z,2640000,False,,,0,,M. Morris Sr. lost ball TURNOVER (1 TO),"[202694, 1629001]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
267,PT03M02.00S,2023-01-18T03:57:15.2Z,2,REGULAR,steal,,[],1629001,,,1610612755,46,55,2023-01-18T03:57:16Z,2650000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
268,PT02M58.00S,2023-01-18T03:57:20.2Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612755,46,55,2023-01-18T03:57:28Z,2660000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Embiid 2 FT),"[202695, 203954]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,1.0,0.0,Embiid,203954.0,,,,,,
270,PT02M58.00S,2023-01-18T03:57:52.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,46,56,2023-01-18T03:57:52Z,2680000,False,,,0,,J. Embiid Free Throw 1 of 2 (23 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
271,PT02M58.00S,2023-01-18T03:57:52.7Z,2,REGULAR,substitution,out,[],202331,,,1610612755,46,56,2023-01-18T03:57:55Z,2690000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M58.00S,2023-01-18T03:57:52.7Z,2,REGULAR,substitution,in,[],1626181,,,1610612755,46,56,2023-01-18T03:57:55Z,2700000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M58.00S,2023-01-18T03:57:52.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203954,,,1610612755,46,56,2023-01-18T03:58:21Z,2710000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT02M56.00S,2023-01-18T03:57:54.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,46,56,2023-01-18T03:58:21Z,2720000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,273.0,6.0,5.0,1.0,,,,,,,,,,,,,,
275,PT02M40.00S,2023-01-18T03:58:37.2Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612746,46,56,2023-01-18T03:59:16Z,2730000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Leonard 2 FT),"[200782, 202695]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,2.0,0.0,Leonard,202695.0,,,,,,
277,PT02M40.00S,2023-01-18T03:59:10.3Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,47,56,2023-01-18T03:59:10Z,2750000,False,,,0,,K. Leonard Free Throw 1 of 2 (10 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
278,PT02M40.00S,2023-01-18T03:59:29.3Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,48,56,2023-01-18T03:59:29Z,2760000,False,,,0,,K. Leonard Free Throw 2 of 2 (11 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
279,PT02M32.00S,2023-01-18T03:59:38.7Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,48,56,2023-01-18T03:59:46Z,2770000,False,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1626181]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,3.0,Powell,1626181.0
280,PT02M32.00S,2023-01-18T03:59:38.7Z,2,REGULAR,steal,,[],1626181,,,1610612746,48,56,2023-01-18T03:59:40Z,2780000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
281,PT02M28.00S,2023-01-18T03:59:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,91.63929040735874,46.568627450980394,1610612746,48,56,2023-01-18T04:00:08Z,2790000,False,-17.0,26.0,1,right,MISS N. Powell running Layup - blocked,"[1626181, 203954]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
282,PT02M28.00S,2023-01-18T03:59:42.3Z,2,REGULAR,block,,[],203954,,,1610612746,48,56,2023-01-18T03:59:44Z,2800000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT02M28.00S,2023-01-18T03:59:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,48,56,2023-01-18T04:00:08Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,281.0,,,,,,,,,,,,,,,,,
285,PT02M28.00S,2023-01-18T03:59:52.0Z,2,REGULAR,substitution,out,[],200782,,,1610612746,48,56,2023-01-18T03:59:56Z,2830000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M28.00S,2023-01-18T03:59:52.0Z,2,REGULAR,substitution,in,[],1630178,,,1610612746,48,56,2023-01-18T03:59:56Z,2840000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M12.00S,2023-01-18T04:00:20.0Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612746,48,56,2023-01-18T04:15:02Z,2850000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1629001]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
288,PT02M12.00S,2023-01-18T04:00:20.0Z,2,REGULAR,steal,,[],1629001,,,1610612755,48,56,2023-01-18T04:00:22Z,2860000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT02M06.00S,2023-01-18T04:00:25.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,9.641918528252305,53.431372549019606,1610612755,48,58,2023-01-18T04:00:33Z,2870000,False,-17.0,38.0,1,left,T. Harris running Layup (14 PTS) (J. Harden 4 AST),"[202699, 201935]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,14.0,,,,,,,,J. Harden,201935.0,4.0,,,
291,PT01M55.00S,2023-01-18T04:00:38.5Z,2,REGULAR,foul,personal,[],202699,,,1610612746,48,58,2023-01-18T04:00:57Z,2890000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 202695]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,202049.0,1.0,0.0,Leonard,202695.0,,,,,,
293,PT01M55.00S,2023-01-18T04:00:53.4Z,2,REGULAR,substitution,out,[],202699,,,1610612746,48,58,2023-01-18T04:00:55Z,2910000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M55.00S,2023-01-18T04:00:53.4Z,2,REGULAR,substitution,in,[],200782,,,1610612746,48,58,2023-01-18T04:00:55Z,2920000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M42.00S,2023-01-18T04:01:14.5Z,2,REGULAR,3pt,Jump Shot,[],1626181,70.61432325886992,25.24509803921569,1610612746,48,58,2023-01-18T04:01:17Z,2930000,False,-124.0,224.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
296,PT01M40.00S,2023-01-18T04:01:16.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,48,58,2023-01-18T04:01:17Z,2940000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT01M33.00S,2023-01-18T04:01:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.84034165571616,47.549019607843135,1610612755,48,60,2023-01-18T04:05:29Z,2950000,False,12.0,125.0,1,left,J. Embiid 12' Jump Shot (25 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.52,Made,,,,,25.0,,,,,,,,J. Harden,201935.0,5.0,,,
299,PT01M16.00S,2023-01-18T04:01:40.9Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,48,60,2023-01-18T04:01:44Z,2970000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 201935]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0
300,PT01M16.00S,2023-01-18T04:01:40.9Z,2,REGULAR,steal,,[],201935,,,1610612755,48,60,2023-01-18T04:01:42Z,2980000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
301,PT01M08.00S,2023-01-18T04:01:48.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203954,7.802233902759525,44.607843137254896,1610612755,48,60,2023-01-18T04:17:26Z,2990000,False,27.0,21.0,1,left,MISS J. Embiid running alley-oop DUNK,[203954],1610612755.0,PHI,running alley-oop,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
302,PT01M06.00S,2023-01-18T04:01:50.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,48,60,2023-01-18T04:18:58Z,3000000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,301.0,7.0,6.0,1.0,,,,,,,,,,,,,,
303,PT00M54.90S,2023-01-18T04:02:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,89.4053876478318,44.607843137254896,1610612746,48,60,2023-01-18T04:02:06Z,3010000,False,-27.0,47.0,1,right,MISS M. Morris Sr. bank Shot,[202694],1610612746.0,LAC,bank,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
304,PT00M53.30S,2023-01-18T04:02:04.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,48,60,2023-01-18T04:02:06Z,3020000,False,,,0,,J. Embiid REBOUND (Off:2 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,303.0,5.0,3.0,2.0,,,,,,,,,,,,,,
305,PT00M50.70S,2023-01-18T04:02:06.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201935,33.6892247043364,50.245098039215684,1610612755,48,60,2023-01-18T04:02:12Z,3030000,False,-1.0,264.0,1,left,MISS J. Harden 26' running pullup 3PT,[201935],1610612755.0,PHI,running pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
306,PT00M46.30S,2023-01-18T04:02:11.2Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,48,60,2023-01-18T04:02:12Z,3040000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,305.0,1.0,1.0,0.0,,,,,,,,,,,,,,
307,PT00M28.60S,2023-01-18T04:02:29.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.14257555847568,51.71568627450981,1610612746,50,60,2023-01-18T04:02:33Z,3050000,False,9.0,50.0,1,right,I. Zubac turnaround Hook (8 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,,,,,8.0,,,,,,,,,,,,,
308,PT00M12.30S,2023-01-18T04:02:55.5Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612755,50,60,2023-01-18T04:03:00Z,3060000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 202695]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Leonard,202695.0
309,PT00M12.30S,2023-01-18T04:02:55.5Z,2,REGULAR,steal,,[],202695,,,1610612746,50,60,2023-01-18T04:02:57Z,3070000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
310,PT00M09.30S,2023-01-18T04:02:59.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,94.26741130091985,49.50980392156863,1610612746,52,60,2023-01-18T04:03:06Z,3080000,False,-2.0,1.0,1,right,K. Leonard running DUNK (13 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,13.0,,,,,,,,,,,,,
311,PT00M00.50S,2023-01-18T04:03:10.9Z,2,REGULAR,3pt,Jump Shot,[],203954,33.03219448094612,31.617647058823522,1610612755,52,63,2023-01-18T04:03:22Z,3090000,False,92.0,258.0,1,left,J. Embiid 27' 3PT  (28 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,27.39,Made,,,,,28.0,,,,,,,,J. Harden,201935.0,6.0,,,
313,PT00M00.00S,2023-01-18T04:03:14.5Z,2,REGULAR,period,end,[],0,,,1610612746,52,63,2023-01-18T04:03:14Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-01-18T04:19:41.2Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612746,52,63,2023-01-18T04:19:55Z,3120000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-01-18T04:19:41.2Z,3,REGULAR,substitution,out,['startperiod'],1630178,,,1610612746,52,63,2023-01-18T04:19:55Z,3130000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-01-18T04:19:41.2Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,52,63,2023-01-18T04:19:55Z,3140000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-01-18T04:19:41.2Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612746,52,63,2023-01-18T04:19:55Z,3150000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-01-18T04:19:52.1Z,3,REGULAR,period,start,[],0,,,1610612746,52,63,2023-01-18T04:19:56Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M48.00S,2023-01-18T04:20:03.2Z,3,REGULAR,3pt,Jump Shot,[],202331,19.760183968462556,94.8529411764706,1610612746,52,63,2023-01-18T04:20:07Z,3170000,False,-224.0,133.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
321,PT11M44.00S,2023-01-18T04:20:07.2Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,52,63,2023-01-18T04:20:07Z,3180000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,320.0,2.0,1.0,1.0,,,,,,,,,,,,,,
322,PT11M44.00S,2023-01-18T04:20:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,5.590000152587891,50.0,1610612746,54,63,2023-01-18T04:20:06Z,3190000,False,0.0,0.0,1,left,T. Mann tip Layup (8 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
323,PT11M22.00S,2023-01-18T04:20:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,89.27398160315374,42.15686274509803,1610612755,54,65,2023-01-18T04:20:35Z,3200000,False,-39.0,48.0,1,right,T. Harris 6' driving floating Jump Shot (16 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,16.0,,,,,,,,J. Embiid,203954.0,2.0,,,
324,PT11M06.00S,2023-01-18T04:20:44.2Z,3,REGULAR,3pt,Jump Shot,[],202694,29.747043363994734,73.52941176470588,1610612746,57,65,2023-01-18T04:20:48Z,3210000,False,-118.0,227.0,1,left,M. Morris Sr. 25' 3PT  (7 PTS) (P. George 3 AST),"[202694, 202331]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,7.0,,,,,,,,P. George,202331.0,3.0,,,
327,PT10M40.00S,2023-01-18T04:21:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,85.06898817345598,47.79411764705882,1610612755,57,65,2023-01-18T04:25:27Z,3230000,False,-11.0,88.0,1,right,MISS J. Embiid 8' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,8.86,Missed,,,,,,,,,,,,,,,,,,
328,PT10M38.00S,2023-01-18T04:21:12.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,57,65,2023-01-18T04:21:15Z,3240000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,327.0,3.0,2.0,1.0,,,,,,,,,,,,,,
329,PT10M32.00S,2023-01-18T04:21:20.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612746,57,65,2023-01-18T04:21:25Z,3250000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Leonard 2 FT),"[202699, 202695]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,2.0,0.0,Leonard,202695.0,,,,,,
331,PT10M32.00S,2023-01-18T04:21:47.0Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,58,65,2023-01-18T04:22:13Z,3270000,False,,,0,,K. Leonard Free Throw 1 of 2 (14 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
332,PT10M32.00S,2023-01-18T04:21:47.0Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,58,65,2023-01-18T04:22:13Z,3280000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT10M32.00S,2023-01-18T04:21:47.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,58,65,2023-01-18T04:22:13Z,3290000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
335,PT10M15.00S,2023-01-18T04:22:40.4Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612755,58,65,2023-01-18T04:22:48Z,3310000,False,,,0,,P. George shooting personal FOUL (3 PF) (Embiid 2 FT),"[202331, 203954]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,3.0,0.0,Embiid,203954.0,,,,,,
337,PT10M15.00S,2023-01-18T04:23:06.8Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,58,66,2023-01-18T04:23:06Z,3330000,False,,,0,,J. Embiid Free Throw 1 of 2 (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
338,PT10M15.00S,2023-01-18T04:23:23.6Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,58,67,2023-01-18T04:23:23Z,3340000,False,,,0,,J. Embiid Free Throw 2 of 2 (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
339,PT10M01.00S,2023-01-18T04:23:40.9Z,3,REGULAR,2pt,Jump Shot,[],202695,20.02299605781866,32.1078431372549,1610612746,60,67,2023-01-18T04:23:45Z,3350000,False,89.0,136.0,1,left,K. Leonard 16' pullup Jump Shot (16 PTS) (M. Morris Sr. 1 AST),"[202695, 202694]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,16.26,Made,,,,,16.0,,,,,,,,M. Morris Sr.,202694.0,1.0,,,
341,PT09M45.00S,2023-01-18T04:23:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.37647831800263,53.67647058823529,1610612755,60,67,2023-01-18T04:24:05Z,3370000,False,18.0,29.0,1,right,MISS J. Embiid driving reverse Layup,[203954],1610612755.0,PHI,driving reverse,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
342,PT09M43.00S,2023-01-18T04:23:57.8Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,60,67,2023-01-18T04:24:05Z,3380000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,341.0,3.0,2.0,1.0,,,,,,,,,,,,,,
343,PT09M27.00S,2023-01-18T04:24:13.8Z,3,REGULAR,3pt,Jump Shot,[],202695,19.365965834428394,6.862745098039213,1610612746,63,67,2023-01-18T04:24:19Z,3390000,False,216.0,130.0,1,left,K. Leonard 25' 3PT  (19 PTS) (P. George 4 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,19.0,,,,,,,,P. George,202331.0,4.0,,,
345,PT09M00.00S,2023-01-18T04:24:40.1Z,3,REGULAR,3pt,Jump Shot,[],203954,64.1754270696452,73.77450980392157,1610612755,63,67,2023-01-18T04:24:44Z,3410000,False,119.0,284.0,1,right,MISS J. Embiid 30' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,30.82,Missed,,,,,,,,,,,,,,,,,,
346,PT08M58.00S,2023-01-18T04:24:42.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,63,67,2023-01-18T04:24:44Z,3420000,False,,,0,,P. George REBOUND (Off:1 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,345.0,6.0,5.0,1.0,,,,,,,,,,,,,,
347,PT08M54.00S,2023-01-18T04:24:50.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612746,63,67,2023-01-18T04:24:56Z,3430000,False,,,0,,T. Harris shooting personal FOUL (3 PF) (George 2 FT),"[202699, 202331]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,3.0,0.0,George,202331.0,,,,,,
349,PT08M54.00S,2023-01-18T04:25:20.7Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,64,67,2023-01-18T04:25:20Z,3450000,False,,,0,,P. George Free Throw 1 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
350,PT08M54.00S,2023-01-18T04:25:40.3Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,65,67,2023-01-18T04:25:40Z,3460000,False,,,0,,P. George Free Throw 2 of 2 (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
