actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
262,PT02M47.00S,2022-11-07T03:58:35.1Z,2,REGULAR,foul,offensive,['inpenalty'],202331,,,1610612746,49,53,2022-11-07T03:59:02Z,2600000,,,0,,P. George offensive FOUL (2 PF),"[202331, 201144]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,2.0,0.0,Conley,201144.0,,,,,,
264,PT02M47.00S,2022-11-07T03:58:35.1Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612746,49,53,2022-11-07T03:58:35Z,2620000,,,0,,P. George offensive foul TURNOVER (3 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,2003.0,,,,,,,,,,
265,PT02M38.00S,2022-11-07T03:58:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,90.98226018396846,48.28431372549019,1610612762,49,55,2022-11-07T03:59:04Z,2630000,-9.0,32.0,1,right,L. Markkanen cutting finger roll Layup (8 PTS) (J. Clarkson 3 AST),"[1628374, 203903]",1610612762.0,UTA,cutting finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.34,Made,8.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,,,
267,PT02M29.00S,2022-11-07T03:59:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612746,49,55,2022-11-07T03:59:09Z,2650000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Wall 2 FT),"[203482, 202322]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,2.0,0.0,Wall,202322.0,,,,,,
269,PT02M29.00S,2022-11-07T03:59:36.4Z,2,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,49,55,2022-11-07T03:59:57Z,2670000,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT02M29.00S,2022-11-07T03:59:36.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,49,55,2022-11-07T03:59:57Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,,,,,
271,PT02M29.00S,2022-11-07T03:59:36.4Z,2,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,49,55,2022-11-07T03:59:57Z,2690000,,,0,,MISS J. Wall Free Throw 2 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT02M27.00S,2022-11-07T03:59:38.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,49,55,2022-11-07T03:59:57Z,2700000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,271.0,3.0,2.0,1.0,,
273,PT02M16.00S,2022-11-07T04:00:06.4Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,49,55,2022-11-07T04:00:10Z,2710000,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1629611]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Mann,1629611.0,,,,,,,,,,,
274,PT02M16.00S,2022-11-07T04:00:06.4Z,2,REGULAR,steal,,[],1629611,,,1610612746,49,55,2022-11-07T04:00:08Z,2720000,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
275,PT02M11.00S,2022-11-07T04:00:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,6.8823915900131425,48.28431372549019,1610612746,51,55,2022-11-07T04:00:19Z,2730000,9.0,12.0,1,left,T. Mann running Layup (12 PTS) (M. Morris Sr. 2 AST),"[1629611, 202694]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.49,Made,12.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,
277,PT01M55.00S,2022-11-07T04:00:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.47897503285151,46.32352941176471,1610612762,51,57,2022-11-07T04:00:31Z,2750000,-18.0,9.0,1,right,C. Sexton driving Layup (9 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.04,Made,9.0,,,,,,,,,,,,,,,,,
278,PT01M31.00S,2022-11-07T04:00:54.1Z,2,REGULAR,3pt,Jump Shot,[],202331,41.442181340341655,60.78431372549019,1610612746,51,57,2022-11-07T04:01:26Z,2760000,-54.0,337.0,1,left,MISS P. George 34' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,34.14,Missed,,,,,,,,,,,,,,,,,,
279,PT01M30.00S,2022-11-07T04:00:55.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,51,57,2022-11-07T04:01:26Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,278.0,,,,,
280,PT01M30.00S,2022-11-07T04:01:06.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,51,57,2022-11-07T04:01:20Z,2780000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,2003.0,,,,,,,,,,
281,PT01M30.00S,2022-11-07T04:01:08.2Z,2,REGULAR,substitution,out,[],202331,,,1610612762,51,57,2022-11-07T04:01:13Z,2790000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M30.00S,2022-11-07T04:01:08.2Z,2,REGULAR,substitution,in,[],1626181,,,1610612762,51,57,2022-11-07T04:01:13Z,2800000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M18.00S,2022-11-07T04:01:33.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612762,51,57,2022-11-07T04:01:43Z,2810000,,,0,,T. Mann shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1629611, 1628374]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,3.0,0.0,Markkanen,1628374.0,,,,,,
285,PT01M18.00S,2022-11-07T04:02:04.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,51,58,2022-11-07T04:02:04Z,2830000,,,0,,L. Markkanen Free Throw 1 of 2 (9 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
286,PT01M18.00S,2022-11-07T04:02:06.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612762,51,58,2022-11-07T04:02:17Z,2840000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M18.00S,2022-11-07T04:02:06.6Z,2,REGULAR,substitution,in,[],203496,,,1610612762,51,58,2022-11-07T04:02:17Z,2850000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M18.00S,2022-11-07T04:02:31.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,51,59,2022-11-07T04:02:31Z,2860000,,,0,,L. Markkanen Free Throw 2 of 2 (10 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
289,PT01M07.00S,2022-11-07T04:02:46.4Z,2,REGULAR,foul,offensive,['inpenalty'],202694,,,1610612746,51,59,2022-11-07T04:02:53Z,2870000,,,0,,M. Morris Sr. charge offensive FOUL (1 PF),"[202694, 203482]",1610612746.0,LAC,charge,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Olynyk,203482.0,,,,,,
291,PT01M07.00S,2022-11-07T04:02:46.4Z,2,REGULAR,turnover,offensive foul,[],202694,,,1610612746,51,59,2022-11-07T04:02:46Z,2890000,,,0,,M. Morris Sr. offensive foul TURNOVER (2 TO),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,1627526.0,,,,,,,,,,
292,PT00M58.50S,2022-11-07T04:03:09.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612762,51,59,2022-11-07T04:03:14Z,2900000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Markkanen 2 FT),"[202694, 1628374]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,2.0,0.0,Markkanen,1628374.0,,,,,,
294,PT00M58.50S,2022-11-07T04:03:40.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,51,60,2022-11-07T04:03:40Z,2920000,,,0,,L. Markkanen Free Throw 1 of 2 (11 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
295,PT00M58.50S,2022-11-07T04:03:43.5Z,2,REGULAR,substitution,out,[],203482,,,1610612762,51,60,2022-11-07T04:03:48Z,2930000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M58.50S,2022-11-07T04:03:43.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,51,60,2022-11-07T04:03:48Z,2940000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M58.50S,2022-11-07T04:03:49.7Z,2,REGULAR,substitution,out,[],202694,,,1610612762,51,60,2022-11-07T04:03:53Z,2950000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M58.50S,2022-11-07T04:03:49.7Z,2,REGULAR,substitution,in,[],1629599,,,1610612762,51,60,2022-11-07T04:03:53Z,2960000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M58.50S,2022-11-07T04:04:13.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,51,61,2022-11-07T04:04:13Z,2970000,,,0,,L. Markkanen Free Throw 2 of 2 (12 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
300,PT00M47.00S,2022-11-07T04:04:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,18.05190538764782,39.70588235294118,1610612746,53,61,2022-11-07T04:04:31Z,2980000,51.0,117.0,1,left,N. Powell 12' pullup Jump Shot (4 PTS) (J. Wall 5 AST),"[1626181, 202322]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,12.8,Made,4.0,J. Wall,202322.0,5.0,,,,,,,,,,,,,,
302,PT00M31.40S,2022-11-07T04:04:44.9Z,2,REGULAR,3pt,Jump Shot,[],203903,67.7233902759527,33.08823529411765,1610612762,53,61,2022-11-07T04:04:49Z,3000000,-85.0,251.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
303,PT00M27.00S,2022-11-07T04:04:49.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,53,61,2022-11-07T04:04:49Z,3010000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,
304,PT00M08.30S,2022-11-07T04:05:07.9Z,2,REGULAR,3pt,Jump Shot,[],201587,30.535479632063073,77.69607843137254,1610612746,56,61,2022-11-07T04:05:14Z,3020000,-138.0,235.0,1,left,N. Batum 27' 3PT  (3 PTS) (J. Wall 6 AST),"[201587, 202322]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,27.23,Made,3.0,J. Wall,202322.0,6.0,,,,,,,,,,,,,,
306,PT00M01.80S,2022-11-07T04:05:19.3Z,2,REGULAR,2pt,Jump Shot,[],1628374,92.0335085413929,25.980392156862735,1610612762,56,63,2022-11-07T04:05:24Z,3040000,-120.0,22.0,1,right,L. Markkanen 12' fadeaway Jump Shot (14 PTS),[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,12.22,Made,14.0,,,,,,,,,,,,,,,,,
307,PT00M00.20S,2022-11-07T04:05:27.4Z,2,REGULAR,3pt,Jump Shot,[],202322,42.75624178712221,24.264705882352942,1610612746,56,63,2022-11-07T04:05:37Z,3050000,129.0,349.0,1,left,MISS J. Wall 37' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,37.23,Missed,,,,,,,,,,,,,,,,,,
308,PT00M00.10S,2022-11-07T04:05:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,56,63,2022-11-07T04:05:37Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,307.0,,,,,
309,PT00M00.00S,2022-11-07T04:05:32.6Z,2,REGULAR,period,end,[],0,,,1610612746,56,63,2022-11-07T04:05:32Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],202322,,,1610612746,56,63,2022-11-07T04:20:54Z,3080000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,56,63,2022-11-07T04:20:54Z,3090000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612746,56,63,2022-11-07T04:20:54Z,3100000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,56,63,2022-11-07T04:20:54Z,3110000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,56,63,2022-11-07T04:20:54Z,3120000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,out,['startperiod'],1629012,,,1610612746,56,63,2022-11-07T04:20:54Z,3130000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,56,63,2022-11-07T04:20:54Z,3140000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612746,56,63,2022-11-07T04:20:54Z,3150000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,56,63,2022-11-07T04:20:54Z,3160000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612746,56,63,2022-11-07T04:20:54Z,3170000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,56,63,2022-11-07T04:20:54Z,3180000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-07T04:20:35.1Z,3,REGULAR,substitution,in,['startperiod'],203482,,,1610612746,56,63,2022-11-07T04:20:54Z,3190000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-07T04:20:50.7Z,3,REGULAR,period,start,[],0,,,1610612746,56,63,2022-11-07T04:20:54Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M39.00S,2022-11-07T04:21:10.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.14257555847568,52.205882352941174,1610612746,56,63,2022-11-07T04:21:12Z,3210000,11.0,50.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
324,PT11M38.00S,2022-11-07T04:21:11.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,56,63,2022-11-07T04:21:12Z,3220000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,323.0,4.0,3.0,1.0,,
325,PT11M28.00S,2022-11-07T04:21:21.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,24.885019710906704,85.7843137254902,1610612762,56,63,2022-11-07T04:21:27Z,3230000,-179.0,181.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
326,PT11M25.00S,2022-11-07T04:21:24.3Z,3,REGULAR,rebound,offensive,[],203903,,,1610612762,56,63,2022-11-07T04:21:27Z,3240000,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,325.0,1.0,0.0,1.0,,
327,PT11M23.00S,2022-11-07T04:21:27.1Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,56,63,2022-11-07T04:21:30Z,3250000,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 1627826]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,3.0,Zubac,1627826.0,,,,,,,,,,,
328,PT11M23.00S,2022-11-07T04:21:27.1Z,3,REGULAR,steal,,[],1627826,,,1610612746,56,63,2022-11-07T04:21:29Z,3260000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
329,PT11M19.00S,2022-11-07T04:21:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,93.61038107752957,50.98039215686275,1610612746,58,63,2022-11-07T04:21:38Z,3270000,5.0,8.0,1,right,P. George running DUNK (26 PTS) (I. Zubac 2 AST),"[202331, 1627826]",1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,0.9,Made,26.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,,
331,PT11M04.00S,2022-11-07T04:21:46.9Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,58,63,2022-11-07T04:21:52Z,3290000,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (3 TO),[203482],1610612762.0,UTA,lost ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,2003.0,,,,,,,,,,
332,PT10M44.00S,2022-11-07T04:22:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,92.82194480946123,48.774509803921575,1610612746,60,63,2022-11-07T04:22:26Z,3300000,-6.0,15.0,1,right,I. Zubac Layup (4 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.62,Made,4.0,,,,,,,,,,,,,,,,,
333,PT10M31.00S,2022-11-07T04:22:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,7.670827858081481,56.372549019607845,1610612762,60,63,2022-11-07T04:22:44Z,3310000,-32.0,20.0,1,left,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
334,PT10M31.00S,2022-11-07T04:22:35.5Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,60,63,2022-11-07T04:22:38Z,3320000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,333.0,3.0,2.0,1.0,,
336,PT10M20.00S,2022-11-07T04:23:02.7Z,3,REGULAR,foul,personal,[],203482,,,1610612746,60,63,2022-11-07T04:23:11Z,3340000,,,0,,K. Olynyk personal FOUL (3 PF),"[203482, 202331]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627526.0,3.0,0.0,George,202331.0,,,,,,
339,PT10M12.00S,2022-11-07T04:23:56.6Z,3,REGULAR,2pt,Jump Shot,[],202694,83.88633377135349,66.91176470588235,1610612746,62,63,2022-11-07T04:24:04Z,3370000,85.0,99.0,1,right,M. Morris Sr. 13' step back Jump Shot (13 PTS),[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,13.02,Made,13.0,,,,,,,,,,,,,,,,,
340,PT10M12.00S,2022-11-07T04:24:04.1Z,3,REGULAR,foul,personal,['1freethrow'],1627736,,,1610612746,62,63,2022-11-07T04:24:10Z,3380000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Morris Sr. 1 FT),"[1627736, 202694]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,,,2003.0,1.0,0.0,Morris Sr.,202694.0,,,,,,
342,PT10M12.00S,2022-11-07T04:24:34.2Z,3,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,63,63,2022-11-07T04:24:34Z,3400000,,,0,,M. Morris Sr. Free Throw 1 of 1 (14 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
343,PT10M01.00S,2022-11-07T04:24:46.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,26.987516425755587,85.04901960784314,1610612762,63,66,2022-11-07T04:24:51Z,3410000,-175.0,201.0,1,left,M. Beasley 26' 3PT  (5 PTS) (J. Clarkson 4 AST),"[1627736, 203903]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.68,Made,5.0,J. Clarkson,203903.0,4.0,,,,,,,,,,,,,,
345,PT09M49.00S,2022-11-07T04:25:01.1Z,3,REGULAR,foul,offensive,[],202704,,,1610612746,63,66,2022-11-07T04:25:07Z,3430000,,,0,,R. Jackson offensive FOUL (1 PF),"[202704, 1628374]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,204059.0,1.0,0.0,Markkanen,1628374.0,,,,,,
347,PT09M49.00S,2022-11-07T04:25:01.1Z,3,REGULAR,turnover,offensive foul,[],202704,,,1610612746,63,66,2022-11-07T04:25:01Z,3450000,,,0,,R. Jackson offensive foul TURNOVER (1 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,204059.0,,,,,,,,,,
348,PT09M38.00S,2022-11-07T04:25:20.7Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612762,63,66,2022-11-07T04:25:26Z,3460000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1627826]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Zubac,1627826.0,,,,,,,,,,,
349,PT09M38.00S,2022-11-07T04:25:20.7Z,3,REGULAR,steal,,[],1627826,,,1610612746,63,66,2022-11-07T04:35:55Z,3470000,,,0,,I. Zubac STEAL (2 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
350,PT09M33.00S,2022-11-07T04:25:26.8Z,3,REGULAR,turnover,lost ball,[],202694,,,1610612746,63,66,2022-11-07T04:25:30Z,3480000,,,0,,M. Morris Sr. lost ball TURNOVER (3 TO),"[202694, 201144]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Conley,201144.0,,,,,,,,,,,
