actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
259,PT05M48.00S,2022-11-18T04:31:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,8.327858081471746,46.568627450980394,1610612765,30,31,2022-11-18T04:33:33Z,2580000,False,17.0,26.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,3.1,Missed,,,,,,,,,,,,,,
260,PT05M46.00S,2022-11-18T04:31:45.2Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,30,31,2022-11-18T04:31:50Z,2590000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Morris Sr.,M. Morris Sr.,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,
261,PT05M39.00S,2022-11-18T04:31:52.9Z,2,REGULAR,3pt,Jump Shot,[],202704,76.92181340341656,10.049019607843135,1610612746,30,31,2022-11-18T04:31:58Z,2600000,False,-200.0,164.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson,R. Jackson,,,25.87,Missed,,,,,,,,,,,,,,
262,PT05M35.00S,2022-11-18T04:31:55.5Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,30,31,2022-11-18T04:31:55Z,2610000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Livers,I. Livers,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,
263,PT05M29.00S,2022-11-18T04:32:02.5Z,2,REGULAR,3pt,Jump Shot,[],1630587,26.856110381077528,15.686274509803923,1610612765,30,31,2022-11-18T04:32:06Z,2620000,False,172.0,200.0,1,left,MISS I. Livers 26' 3PT,[1630587],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Livers,I. Livers,,,26.35,Missed,,,,,,,,,,,,,,
264,PT05M26.00S,2022-11-18T04:32:05.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,30,31,2022-11-18T04:32:06Z,2630000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Powell,N. Powell,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,
265,PT05M20.00S,2022-11-18T04:32:11.6Z,2,REGULAR,3pt,Jump Shot,[],202694,67.59198423127464,35.5392156862745,1610612746,30,31,2022-11-18T04:32:15Z,2640000,False,-72.0,252.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Morris Sr.,M. Morris Sr.,,,26.23,Missed,,,,,,,,,,,,,,
266,PT05M17.00S,2022-11-18T04:32:14.6Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,30,31,2022-11-18T04:32:15Z,2650000,False,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bey,S. Bey,,,,,265.0,4.0,4.0,0.0,,,,,,,,,,
267,PT05M10.00S,2022-11-18T04:32:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,8.459264126149804,46.81372549019608,1610612765,30,33,2022-11-18T04:32:24Z,2660000,False,16.0,27.0,1,left,S. Bey driving Layup (2 PTS),[1630180],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Bey,S. Bey,,,3.13,Made,,,,,2.0,,,,,,,,,
268,PT04M48.00S,2022-11-18T04:32:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.88633377135349,58.57843137254902,1610612746,30,33,2022-11-18T04:35:57Z,2670000,False,43.0,99.0,1,right,MISS M. Morris Sr. 10' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morris Sr.,M. Morris Sr.,,,10.79,Missed,,,,,,,,,,,,,,
269,PT04M46.00S,2022-11-18T04:32:44.4Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,30,33,2022-11-18T04:32:48Z,2680000,False,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,268.0,9.0,6.0,3.0,,,,,,,,,,
270,PT04M45.00S,2022-11-18T04:32:46.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,94.13600525624179,50.245098039215684,1610612746,30,33,2022-11-18T04:36:28Z,2690000,False,1.0,3.0,1,right,MISS I. Zubac bank Hook,[1627826],1610612746.0,LAC,bank,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,0.29,Missed,,,,,,,,,,,,,,
271,PT04M42.00S,2022-11-18T04:32:49.3Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,30,33,2022-11-18T04:32:52Z,2700000,False,,,0,,S. Bey REBOUND (Off:0 Def:5),[1630180],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Bey,S. Bey,,,,,270.0,5.0,5.0,0.0,,,,,,,,,,
272,PT04M36.00S,2022-11-18T04:32:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,30.929697766097235,36.029411764705884,1610612765,30,33,2022-11-18T04:37:10Z,2710000,False,70.0,238.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,,,,Above the Break 3,24+ Center,,,,Bey,S. Bey,,,24.82,Missed,,,,,,,,,,,,,,
273,PT04M34.00S,2022-11-18T04:32:57.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,30,33,2022-11-18T04:32:59Z,2720000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Morris Sr.,M. Morris Sr.,,,,,272.0,3.0,3.0,0.0,,,,,,,,,,
274,PT04M25.00S,2022-11-18T04:33:05.6Z,2,REGULAR,3pt,Jump Shot,[],202694,71.00854139290408,80.3921568627451,1610612746,30,33,2022-11-18T04:33:20Z,2730000,False,152.0,220.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Morris Sr.,M. Morris Sr.,,,26.74,Missed,,,,,,,,,,,,,,
275,PT04M24.00S,2022-11-18T04:33:06.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,30,33,2022-11-18T04:33:20Z,2740000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,274.0,,,,,,,,,,,,,
277,PT04M24.00S,2022-11-18T04:33:27.4Z,2,REGULAR,substitution,out,[],1630587,,,1610612746,30,33,2022-11-18T04:33:32Z,2760000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,,,,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,
278,PT04M24.00S,2022-11-18T04:33:27.4Z,2,REGULAR,substitution,in,[],1628995,,,1610612746,30,33,2022-11-18T04:33:32Z,2770000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
279,PT04M21.00S,2022-11-18T04:33:44.4Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,30,33,2022-11-18T04:34:07Z,2780000,False,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1630180]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Jackson,R. Jackson,,,,,,,,,,2.0,Bey,1630180.0,,,,,,
280,PT04M21.00S,2022-11-18T04:33:44.4Z,2,REGULAR,steal,,[],1630180,,,1610612765,30,33,2022-11-18T04:33:47Z,2790000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
281,PT04M17.00S,2022-11-18T04:33:48.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,6.8823915900131425,50.49019607843137,1610612765,30,35,2022-11-18T04:34:01Z,2800000,False,-2.0,12.0,1,left,B. Bogdanovic running DUNK (12 PTS) (S. Bey 1 AST),"[202711, 1630180]",1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,1.25,Made,,,,,12.0,,,,S. Bey,1630180.0,1.0,,,
283,PT04M00.00S,2022-11-18T04:34:05.0Z,2,REGULAR,3pt,Jump Shot,[],202704,92.55913272010513,2.6960784313725554,1610612746,33,35,2022-11-18T04:34:10Z,2820000,False,-237.0,17.0,1,right,R. Jackson 3PT  (11 PTS),[202704],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Jackson,R. Jackson,,,23.71,Made,,,,,11.0,,,,,,,,,
284,PT03M44.00S,2022-11-18T04:34:22.2Z,2,REGULAR,3pt,Jump Shot,[],202711,33.42641261498029,30.14705882352942,1610612765,33,38,2022-11-18T04:34:26Z,2830000,False,99.0,262.0,1,left,B. Bogdanovic 27' 3PT  (15 PTS) (J. Ivey 1 AST),"[202711, 1631093]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bogdanovic,B. Bogdanovic,,,27.99,Made,,,,,15.0,,,,J. Ivey,1631093.0,1.0,,,
286,PT03M33.00S,2022-11-18T04:34:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.08475689881735,48.529411764705884,1610612746,35,38,2022-11-18T04:34:36Z,2850000,False,-7.0,13.0,1,right,R. Jackson driving Layup (13 PTS),[202704],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,1.45,Made,,,,,13.0,,,,,,,,,
288,PT03M10.00S,2022-11-18T04:35:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,10.95597897503285,34.31372549019608,1610612765,35,38,2022-11-18T04:40:34Z,2870000,False,78.0,50.0,1,left,MISS J. Duren 9' fadeaway Shot,[1631105],1610612765.0,DET,fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,,,,Duren,J. Duren,,,9.33,Missed,,,,,,,,,,,,,,
289,PT03M10.00S,2022-11-18T04:35:10.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,38,2022-11-18T04:35:17Z,2880000,False,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Zubac,I. Zubac,,,,,288.0,10.0,7.0,3.0,,,,,,,,,,
290,PT03M10.00S,2022-11-18T04:35:14.1Z,2,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,35,38,2022-11-18T04:35:28Z,2890000,False,,,0,,I. Zubac bad pass out-of-bounds TURNOVER (1 TO),[1627826],1610612746.0,LAC,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Zubac,I. Zubac,,,,,,,,,,1.0,,,,,,,,
291,PT02M54.00S,2022-11-18T04:35:36.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202711,17.65768725361366,31.617647058823522,1610612765,35,38,2022-11-18T04:35:44Z,2900000,False,92.0,113.0,1,left,MISS B. Bogdanovic 14' step back Shot,[202711],1610612765.0,DET,step back,,,,,,Mid-Range,8-16 Right,,,,Bogdanovic,B. Bogdanovic,,,14.6,Missed,,,,,,,,,,,,,,
292,PT02M53.00S,2022-11-18T04:35:37.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,35,38,2022-11-18T04:35:44Z,2910000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,291.0,,,,,,,,,,,,,
293,PT02M53.00S,2022-11-18T04:35:42.1Z,2,REGULAR,foul,personal,[],1631105,,,1610612746,35,38,2022-11-18T04:36:08Z,2920000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1627826]",1610612765.0,DET,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Duren,J. Duren,Zubac,1627826.0,,,,,,,,,,,,,,,,
297,PT02M38.00S,2022-11-18T04:36:40.1Z,2,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612746,35,38,2022-11-18T04:36:47Z,2960000,False,,,0,,K. Knox II shooting personal FOUL (1 PF) (Powell 2 FT),"[1628995, 1626181]",1610612765.0,DET,shooting,,,,,,Mid-Range,16-24 Left,2004.0,1.0,0.0,Knox II,K. Knox II,Powell,1626181.0,,,,,,,,,,,,,,,,
299,PT02M38.00S,2022-11-18T04:37:07.9Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,36,38,2022-11-18T04:37:07Z,2980000,False,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,Made,,,,,7.0,,,,,,,,,
300,PT02M38.00S,2022-11-18T04:37:22.0Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,37,38,2022-11-18T04:37:22Z,2990000,False,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,Made,,,,,8.0,,,,,,,,,
301,PT02M25.00S,2022-11-18T04:37:44.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,28.95860709592641,84.06862745098039,1610612765,37,41,2022-11-18T04:37:55Z,3000000,False,-170.0,220.0,1,left,S. Bey 27' 3PT  (5 PTS) (J. Ivey 2 AST),"[1630180, 1631093]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Bey,S. Bey,,,27.8,Made,,,,,5.0,,,,J. Ivey,1631093.0,2.0,,,
303,PT02M11.00S,2022-11-18T04:37:57.0Z,2,REGULAR,3pt,Jump Shot,[],202704,72.05978975032852,81.12745098039215,1610612746,40,41,2022-11-18T04:38:02Z,3020000,False,156.0,210.0,1,right,R. Jackson 26' 3PT  (16 PTS) (P. George 2 AST),"[202704, 202331]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson,R. Jackson,,,26.14,Made,,,,,16.0,,,,P. George,202331.0,2.0,,,
305,PT01M55.00S,2022-11-18T04:38:13.2Z,2,REGULAR,3pt,Jump Shot,[],1631093,33.55781865965835,34.55882352941177,1610612765,40,41,2022-11-18T04:38:18Z,3040000,False,77.0,263.0,1,left,MISS J. Ivey 27' step back 3PT,[1631093],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Center,,,,Ivey,J. Ivey,,,27.4,Missed,,,,,,,,,,,,,,
306,PT01M51.00S,2022-11-18T04:38:17.9Z,2,REGULAR,rebound,offensive,[],1628995,,,1610612765,40,41,2022-11-18T04:38:17Z,3050000,False,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Knox II,K. Knox II,,,,,305.0,1.0,0.0,1.0,,,,,,,,,,
307,PT01M49.00S,2022-11-18T04:38:21.2Z,2,REGULAR,foul,personal,[],202704,,,1610612765,40,41,2022-11-18T04:38:27Z,3060000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1630180]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left,2004.0,1.0,0.0,Jackson,R. Jackson,Bey,1630180.0,,,,,,,,,,,,,,,,
309,PT01M36.00S,2022-11-18T04:39:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,9.116294349540084,55.14705882352941,1610612765,40,43,2022-11-18T04:39:08Z,3080000,False,-26.0,33.0,1,left,B. Bogdanovic driving finger roll Layup (17 PTS),[202711],1610612765.0,DET,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,4.2,Made,,,,,17.0,,,,,,,,,
310,PT01M20.00S,2022-11-18T04:39:21.4Z,2,REGULAR,3pt,Jump Shot,[],202704,86.38304862023654,95.83333333333333,1610612746,40,43,2022-11-18T04:39:25Z,3090000,False,229.0,75.0,1,right,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Jackson,R. Jackson,,,24.13,Missed,,,,,,,,,,,,,,
311,PT01M17.00S,2022-11-18T04:39:24.4Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,40,43,2022-11-18T04:39:25Z,3100000,False,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Knox II,K. Knox II,,,,,310.0,2.0,1.0,1.0,,,,,,,,,,
312,PT01M12.00S,2022-11-18T04:39:33.3Z,2,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612765,40,43,2022-11-18T04:39:47Z,3110000,False,,,0,,I. Zubac defensive-3-second technical FOUL (1 Tech),[1627826],1610612746.0,LAC,defensive-3-second,,,,,,Restricted Area,0-8 Center,2004.0,0.0,1.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
313,PT01M12.00S,2022-11-18T04:39:54.1Z,2,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,40,44,2022-11-18T04:39:54Z,3120000,False,,,0,,S. Bey technical Free Throw 1 of 1 (6 PTS),[1630180],1610612765.0,DET,technical,,,,,,,,,,,Bey,S. Bey,,,,Made,,,,,6.0,,,,,,,,,
314,PT01M12.00S,2022-11-18T04:39:56.8Z,2,REGULAR,substitution,out,[],202331,,,1610612765,40,44,2022-11-18T04:40:03Z,3130000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
315,PT01M12.00S,2022-11-18T04:39:56.8Z,2,REGULAR,substitution,in,[],201587,,,1610612765,40,44,2022-11-18T04:40:03Z,3140000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
316,PT01M03.00S,2022-11-18T04:40:25.6Z,2,REGULAR,3pt,Jump Shot,[],1628995,16.475032851511173,5.637254901960787,1610612765,40,44,2022-11-18T04:40:30Z,3150000,False,222.0,102.0,1,left,MISS K. Knox II 24' 3PT,[1628995],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Knox II,K. Knox II,,,24.43,Missed,,,,,,,,,,,,,,
317,PT01M00.00S,2022-11-18T04:40:27.8Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,40,44,2022-11-18T04:40:27Z,3160000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Morris Sr.,M. Morris Sr.,,,,,316.0,4.0,4.0,0.0,,,,,,,,,,
318,PT00M53.80S,2022-11-18T04:40:35.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,82.30946123521682,95.34313725490196,1610612746,40,44,2022-11-18T04:40:39Z,3170000,False,227.0,114.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Powell,N. Powell,,,25.37,Missed,,,,,,,,,,,,,,
319,PT00M51.60S,2022-11-18T04:40:38.0Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,40,44,2022-11-18T04:40:38Z,3180000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Duren,J. Duren,,,,,318.0,8.0,5.0,3.0,,,,,,,,,,
320,PT00M44.40S,2022-11-18T04:40:45.9Z,2,REGULAR,3pt,Jump Shot,[],1628995,7.145203679369246,4.411764705882348,1610612765,40,47,2022-11-18T04:40:49Z,3190000,False,228.0,15.0,1,left,K. Knox II 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1628995, 202711]",1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Knox II,K. Knox II,,,22.84,Made,,,,,3.0,,,,B. Bogdanovic,202711.0,1.0,,,
322,PT00M35.90S,2022-11-18T04:41:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.77069645203679,52.69607843137255,1610612746,40,47,2022-11-18T04:41:04Z,3210000,False,13.0,25.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,2.83,Missed,,,,,,,,,,,,,,
323,PT00M34.80S,2022-11-18T04:41:01.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,47,2022-11-18T04:41:04Z,3220000,False,,,0,,I. Zubac REBOUND (Off:4 Def:7),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,,,322.0,11.0,7.0,4.0,,,,,,,,,,
324,PT00M34.80S,2022-11-18T04:41:03.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,93.61038107752957,49.26470588235294,1610612746,42,47,2022-11-18T04:48:06Z,3230000,False,-4.0,8.0,1,right,I. Zubac putback DUNK (5 PTS),[1627826],1610612746.0,LAC,putback,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,0.85,Made,,,,,5.0,,,,,,,,,
325,PT00M19.30S,2022-11-18T04:41:21.7Z,2,REGULAR,3pt,Jump Shot,[],1631093,30.929697766097235,80.3921568627451,1610612765,42,50,2022-11-18T04:41:27Z,3240000,False,-152.0,238.0,1,left,J. Ivey 28' 3PT  (9 PTS) (B. Bogdanovic 2 AST),"[1631093, 202711]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Ivey,J. Ivey,,,28.26,Made,,,,,9.0,,,,B. Bogdanovic,202711.0,2.0,,,
327,PT00M02.70S,2022-11-18T04:41:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,82.9664914586071,45.09803921568627,1610612746,42,50,2022-11-18T04:49:17Z,3260000,False,-25.0,108.0,1,right,MISS M. Morris Sr. 11' fadeaway Shot - blocked,"[202694, 1628995]",1610612746.0,LAC,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morris Sr.,M. Morris Sr.,,,11.04,Missed,,,,,,,,,,,,Knox II,1628995.0,
328,PT00M02.70S,2022-11-18T04:41:45.0Z,2,REGULAR,block,,[],1628995,,,1610612746,42,50,2022-11-18T04:41:47Z,3270000,False,,,0,,K. Knox II BLOCK (1 BLK),[1628995],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
329,PT00M00.50S,2022-11-18T04:41:47.2Z,2,REGULAR,rebound,offensive,[],202694,,,1610612746,42,50,2022-11-18T04:43:14Z,3280000,False,,,0,,M. Morris Sr. REBOUND (Off:1 Def:4),[202694],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morris Sr.,M. Morris Sr.,,,,,327.0,5.0,4.0,1.0,,,,,,,,,,
330,PT00M00.20S,2022-11-18T04:41:48.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202694,67.46057818659658,31.617647058823522,1610612746,42,50,2022-11-18T04:42:45Z,3290000,False,-92.0,253.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Morris Sr.,M. Morris Sr.,,,26.95,Missed,,,,,,,,,,,,,,
331,PT00M00.10S,2022-11-18T04:41:48.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,42,50,2022-11-18T04:42:45Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,330.0,,,,,,,,,,,,,
332,PT00M00.00S,2022-11-18T04:41:51.7Z,2,REGULAR,period,end,[],0,,,1610612746,42,50,2022-11-18T04:41:51Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612746,42,50,2022-11-18T04:57:23Z,3320000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,42,50,2022-11-18T04:57:23Z,3330000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,out,['startperiod'],1631105,,,1610612746,42,50,2022-11-18T04:57:23Z,3340000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612746,42,50,2022-11-18T04:57:23Z,3350000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,42,50,2022-11-18T04:57:23Z,3360000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,42,50,2022-11-18T04:57:23Z,3370000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612746,42,50,2022-11-18T04:57:23Z,3380000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-11-18T04:56:51.8Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612746,42,50,2022-11-18T04:57:23Z,3390000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-11-18T04:57:27.9Z,3,REGULAR,period,start,[],0,,,1610612765,42,50,2022-11-18T04:57:27Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
