actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
254,PT05M18.00S,2024-04-10T02:55:34.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,20,53,2024-04-10T02:55:38Z,2510000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,253.0,8.0,6.0,2.0,,,,,,,,,,,,,,
256,PT05M09.00S,2024-04-10T02:55:44.2Z,2,REGULAR,3pt,Jump Shot,[],201566,72.88107752956637,17.647058823529413,1610612746,20,56,2024-04-10T02:55:47Z,2520000,False,-162.0,202.0,1,right,R. Westbrook 25' 3PT  (9 PTS) (P. George 2 AST),"[201566, 202331]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.91,Made,,,,,,,9.0,,,,,,P. George,202331.0,2.0,,,
258,PT04M56.00S,2024-04-10T02:55:58.1Z,2,REGULAR,2pt,Jump Shot,[],201142,16.376478318002626,22.30392156862745,1610612756,20,56,2024-04-10T02:56:01Z,2540000,False,138.0,101.0,1,left,MISS K. Durant 17' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,17.17,Missed,,,,,,,,,,,,,,,,,,
259,PT04M52.00S,2024-04-10T02:56:02.1Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,20,56,2024-04-10T02:56:01Z,2550000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT04M45.00S,2024-04-10T02:56:08.3Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,20,56,2024-04-10T02:56:11Z,2560000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1628960]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
261,PT04M45.00S,2024-04-10T02:56:08.3Z,2,REGULAR,steal,,[],1628960,,,1610612756,20,56,2024-04-10T02:56:10Z,2570000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT04M40.00S,2024-04-10T02:56:13.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,7.440867279894875,48.28431372549019,1610612756,22,56,2024-04-10T02:56:17Z,2580000,False,9.0,17.0,1,left,G. Allen running DUNK (2 PTS),[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,2.0,,,,,,,,,,,
263,PT04M25.00S,2024-04-10T02:56:29.2Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612746,22,56,2024-04-10T02:56:35Z,2590000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629234]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Eubanks,1629234.0
264,PT04M25.00S,2024-04-10T02:56:29.2Z,2,REGULAR,steal,,[],1629234,,,1610612756,22,56,2024-04-10T02:56:30Z,2600000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
265,PT04M19.00S,2024-04-10T02:56:34.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,13.354139290407357,39.950980392156865,1610612756,22,56,2024-04-10T03:01:26Z,2610000,False,50.0,73.0,1,left,MISS K. Durant 8' running Shot,[201142],1610612756.0,PHX,running,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,8.86,Missed,,,,,,,,,,,,,,,,,,
266,PT04M16.00S,2024-04-10T02:56:37.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,22,56,2024-04-10T02:56:39Z,2620000,False,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,265.0,9.0,7.0,2.0,,,,,,,,,,,,,,
267,PT04M09.00S,2024-04-10T02:56:43.5Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,22,56,2024-04-10T02:56:49Z,2630000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 201142]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Durant,201142.0
268,PT04M09.00S,2024-04-10T02:56:43.5Z,2,REGULAR,steal,,[],201142,,,1610612756,22,56,2024-04-10T03:04:12Z,2640000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M02.00S,2024-04-10T02:56:51.0Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,22,56,2024-04-10T02:56:54Z,2650000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1629599]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Coffey,1629599.0
270,PT04M02.00S,2024-04-10T02:56:51.0Z,2,REGULAR,steal,,[],1629599,,,1610612746,22,56,2024-04-10T02:56:52Z,2660000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
271,PT03M58.00S,2024-04-10T02:56:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,91.93495400788436,50.49019607843137,1610612746,22,58,2024-04-10T02:56:59Z,2670000,False,2.0,23.0,1,right,A. Coffey running Layup (8 PTS) (R. Westbrook 9 AST),"[1629599, 201566]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,8.0,,,,,,R. Westbrook,201566.0,9.0,,,
273,PT03M41.00S,2024-04-10T02:57:12.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,12.565703022339028,46.32352941176471,1610612756,22,58,2024-04-10T02:57:17Z,2690000,False,18.0,66.0,1,left,MISS D. Eubanks 6' Hook,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
274,PT03M39.00S,2024-04-10T02:57:14.0Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612756,22,58,2024-04-10T02:57:13Z,2700000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,273.0,5.0,2.0,3.0,,,,,,,,,,,,,,
275,PT03M36.00S,2024-04-10T02:57:17.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,30.436925098554536,74.01960784313727,1610612756,25,58,2024-04-10T02:57:22Z,2710000,False,-120.0,234.0,1,left,E. Gordon 26' 3PT  (5 PTS) (D. Eubanks 1 AST),"[201569, 1629234]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,,,5.0,,,,,,D. Eubanks,1629234.0,1.0,,,
277,PT03M11.00S,2024-04-10T02:57:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.93495400788436,58.333333333333336,1610612746,25,58,2024-04-10T03:06:37Z,2730000,False,42.0,23.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
278,PT03M10.00S,2024-04-10T02:57:43.3Z,2,REGULAR,rebound,offensive,[],201566,,,1610612746,25,58,2024-04-10T02:57:45Z,2740000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,8.0,7.0,1.0,,,,,,,,,,,,,,
279,PT03M06.00S,2024-04-10T02:57:47.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.19776609724047,45.34313725490196,1610612746,25,60,2024-04-10T03:06:58Z,2750000,False,-23.0,21.0,1,right,I. Zubac Layup (9 PTS) (R. Westbrook 10 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,9.0,,,,,,R. Westbrook,201566.0,10.0,,,
282,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,25,60,2024-04-10T02:58:21Z,2780000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,out,[],201569,,,1610612756,25,60,2024-04-10T02:58:21Z,2790000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,out,[],1626181,,,1610612756,25,60,2024-04-10T02:58:21Z,2800000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,25,60,2024-04-10T02:58:21Z,2810000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,in,[],203078,,,1610612756,25,60,2024-04-10T02:58:21Z,2820000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M48.00S,2024-04-10T02:58:09.6Z,2,REGULAR,substitution,in,[],1629611,,,1610612756,25,60,2024-04-10T02:58:21Z,2830000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M41.00S,2024-04-10T02:58:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,13.222733245729303,42.64705882352941,1610612756,27,60,2024-04-10T03:07:45Z,2840000,False,37.0,72.0,1,left,R. O'Neale 8' floating Jump Shot (2 PTS) (K. Durant 1 AST),"[1626220, 201142]",1610612756.0,PHX,floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,8.07,Made,,,,,,,2.0,,,,,,K. Durant,201142.0,1.0,,,
290,PT02M17.00S,2024-04-10T02:58:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.46057818659659,46.568627450980394,1610612746,27,62,2024-04-10T03:08:10Z,2860000,False,-17.0,18.0,1,right,I. Zubac Layup (11 PTS) (R. Westbrook 11 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,11.0,,,,,,R. Westbrook,201566.0,11.0,,,
292,PT02M06.00S,2024-04-10T02:59:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,8.754927726675426,54.90196078431373,1610612756,27,62,2024-04-10T02:59:14Z,2880000,False,-25.0,30.0,1,left,MISS K. Durant driving finger roll Layup - blocked,"[201142, 1627826]",1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,
293,PT02M06.00S,2024-04-10T02:59:10.0Z,2,REGULAR,block,,[],1627826,,,1610612756,27,62,2024-04-10T02:59:12Z,2890000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M04.00S,2024-04-10T02:59:12.0Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,27,62,2024-04-10T02:59:14Z,2900000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,,
295,PT01M57.00S,2024-04-10T02:59:18.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.3580814717477,48.03921568627451,1610612746,27,64,2024-04-10T02:59:21Z,2910000,False,-10.0,38.0,1,right,I. Zubac Hook (13 PTS) (R. Westbrook 12 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.93,Made,,,,,,,13.0,,,,,,R. Westbrook,201566.0,12.0,,,
297,PT01M44.00S,2024-04-10T02:59:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,15.850854139290407,37.254901960784316,1610612756,27,64,2024-04-10T02:59:34Z,2930000,False,64.0,96.0,1,left,MISS G. Allen 11' driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,11.56,Missed,,,,,,,,,,,,,,,,,,
298,PT01M41.00S,2024-04-10T02:59:34.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,27,64,2024-04-10T02:59:34Z,2940000,False,,,0,,I. Zubac REBOUND (Off:2 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,297.0,10.0,8.0,2.0,,,,,,,,,,,,,,
299,PT01M25.00S,2024-04-10T02:59:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.67214191852825,50.245098039215684,1610612746,27,64,2024-04-10T03:09:23Z,2950000,False,1.0,26.0,1,right,MISS I. Zubac driving Layup - blocked,"[1627826, 1626220]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,O'Neale,1626220.0,,,,,,,,,,,,
300,PT01M25.00S,2024-04-10T02:59:50.6Z,2,REGULAR,block,,[],1626220,,,1610612746,27,64,2024-04-10T02:59:53Z,2960000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
301,PT01M23.00S,2024-04-10T02:59:52.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,27,64,2024-04-10T02:59:55Z,2970000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,,,
302,PT01M18.00S,2024-04-10T02:59:57.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,6.521024967148489,47.549019607843135,1610612756,29,64,2024-04-10T03:00:01Z,2980000,False,12.0,9.0,1,left,K. Durant running DUNK (6 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,6.0,,,,,,D. Booker,1626164.0,3.0,,,
306,PT00M58.70S,2024-04-10T03:00:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.03745072273325,48.77450980392157,1610612746,29,64,2024-04-10T03:10:46Z,2995000,False,-6.0,4.0,1,right,MISS P. George driving Layup - blocked,"[202331, 203078]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,Beal,203078.0,,,,,,,,,,,,
307,PT00M58.70S,2024-04-10T03:00:13.9Z,2,REGULAR,block,,[],203078,,,1610612746,29,64,2024-04-10T03:00:50Z,2997500,False,,,0,,B. Beal BLOCK (2 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT00M58.70S,2024-04-10T03:00:13.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,29,64,2024-04-10T03:10:46Z,2998750,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,306.0,,,,,,,,,,,,,,,,,
304,PT00M58.70S,2024-04-10T03:00:34.6Z,2,REGULAR,substitution,out,[],201566,,,1610612756,29,64,2024-04-10T03:00:50Z,3000000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M58.70S,2024-04-10T03:00:34.6Z,2,REGULAR,substitution,in,[],1630538,,,1610612756,29,64,2024-04-10T03:00:50Z,3010000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M58.70S,2024-04-10T03:00:54.2Z,2,REGULAR,jumpball,recovered,[],1628960,,,1610612756,29,64,2024-04-10T03:11:05Z,3020000,False,,,0,,Jump Ball B. Beal vs. P. George: Tip to G. Allen,"[1628960, 203078, 202331]",1610612756.0,PHX,heldball,G. Allen,1628960.0,Allen,G. Allen,Beal,203078.0,George,202331.0,,,,,,,,,,,,,,,,,,,,,,
314,PT00M53.90S,2024-04-10T03:00:56.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628960,7.046649145860711,48.77450980392157,1610612756,31,64,2024-04-10T03:01:23Z,3070000,False,6.0,14.0,1,left,G. Allen running Layup (4 PTS),[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,4.0,,,,,,,,,,,
316,PT00M30.70S,2024-04-10T03:01:22.9Z,2,REGULAR,3pt,Jump Shot,[],1629599,92.06636005256242,3.431372549019608,1610612746,31,64,2024-04-10T03:01:28Z,3090000,False,-233.0,22.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
317,PT00M27.30S,2024-04-10T03:01:26.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,31,64,2024-04-10T03:01:28Z,3100000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,316.0,5.0,5.0,0.0,,,,,,,,,,,,,,
318,PT00M21.40S,2024-04-10T03:01:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.046649145860711,51.470588235294116,1610612756,33,64,2024-04-10T03:01:38Z,3110000,False,-7.0,14.0,1,left,D. Booker driving Layup (6 PTS) (K. Durant 2 AST),"[1626164, 201142]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,6.0,,,,,,K. Durant,201142.0,2.0,,,
320,PT00M00.60S,2024-04-10T03:01:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,83.78777923784494,60.78431372549019,1610612746,33,66,2024-04-10T03:02:02Z,3130000,False,54.0,100.0,1,right,T. Mann 11' pullup Jump Shot (9 PTS) (B. Hyland 2 AST),"[1629611, 1630538]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,11.35,Made,,,,,,,9.0,,,,,,B. Hyland,1630538.0,2.0,,,
322,PT00M00.00S,2024-04-10T03:02:04.8Z,2,REGULAR,period,end,[],0,,,1610612756,33,66,2024-04-10T03:02:04Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-04-10T03:17:01.6Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612756,33,66,2024-04-10T03:17:28Z,3170000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-04-10T03:17:01.6Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612756,33,66,2024-04-10T03:17:28Z,3180000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-04-10T03:17:01.6Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612756,33,66,2024-04-10T03:17:28Z,3200000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-04-10T03:17:01.6Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612756,33,66,2024-04-10T03:17:28Z,3210000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-04-10T03:18:33.2Z,3,REGULAR,period,start,[],0,,,1610612746,33,66,2024-04-10T03:18:33Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M40.00S,2024-04-10T03:18:52.7Z,3,REGULAR,2pt,Jump Shot,[],201566,19.136005256241788,67.40196078431373,1610612746,33,66,2024-04-10T03:19:04Z,3230000,False,-87.0,127.0,1,left,MISS R. Westbrook 15' pullup bank Shot,[201566],1610612746.0,LAC,pullup bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,15.43,Missed,,,,,,,,,,,,,,,,,,
331,PT11M37.00S,2024-04-10T03:18:55.7Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,33,66,2024-04-10T03:18:56Z,3240000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,330.0,3.0,3.0,0.0,,,,,,,,,,,,,,
332,PT11M30.00S,2024-04-10T03:19:02.5Z,3,REGULAR,3pt,Jump Shot,[],203078,91.27792378449409,4.411764705882353,1610612756,36,66,2024-04-10T03:19:07Z,3250000,False,-228.0,29.0,1,right,B. Beal 3PT  (5 PTS) (G. Allen 2 AST),"[203078, 1628960]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,5.0,,,,,,G. Allen,1628960.0,2.0,,,
334,PT11M05.00S,2024-04-10T03:19:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.440867279894875,50.73529411764706,1610612746,36,68,2024-04-10T03:19:30Z,3270000,False,-4.0,17.0,1,left,I. Zubac Layup (15 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,15.0,,,,,,N. Powell,1626181.0,1.0,,,
336,PT10M45.00S,2024-04-10T03:19:46.9Z,3,REGULAR,3pt,Jump Shot,[],203078,71.82982917214193,20.34313725490196,1610612756,36,68,2024-04-10T03:19:50Z,3290000,False,-148.0,212.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
337,PT10M43.00S,2024-04-10T03:19:48.9Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,36,68,2024-04-10T03:19:50Z,3300000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,336.0,3.0,3.0,0.0,,,,,,,,,,,,,,
338,PT10M39.00S,2024-04-10T03:19:52.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202331,7.966491458607096,48.03921568627451,1610612746,36,70,2024-04-10T03:19:57Z,3310000,False,10.0,22.0,1,left,P. George running DUNK (15 PTS) (R. Westbrook 13 AST),"[202331, 201566]",1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,15.0,,,,,,R. Westbrook,201566.0,13.0,,,
340,PT10M30.00S,2024-04-10T03:20:02.3Z,3,REGULAR,foul,personal,['3freethrow'],1629611,,,1610612756,36,70,2024-04-10T03:20:10Z,3330000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Booker 3 FT),"[1629611, 1626164]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627963.0,2.0,0.0,Booker,1626164.0,,,,,,
342,PT10M30.00S,2024-04-10T03:20:30.3Z,3,REGULAR,freethrow,1 of 3,[],1626164,,,1610612756,37,70,2024-04-10T03:21:14Z,3350000,False,,,0,,D. Booker Free Throw 1 of 3 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
343,PT10M30.00S,2024-04-10T03:20:30.3Z,3,REGULAR,freethrow,2 of 3,[],1626164,,,1610612756,38,70,2024-04-10T03:21:14Z,3360000,False,,,0,,D. Booker Free Throw 2 of 3 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
344,PT10M30.00S,2024-04-10T03:20:30.3Z,3,REGULAR,freethrow,3 of 3,[],1626164,,,1610612756,38,70,2024-04-10T03:21:14Z,3370000,False,,,0,,MISS D. Booker Free Throw 3 of 3,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT10M27.00S,2024-04-10T03:20:33.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,38,70,2024-04-10T03:21:14Z,3380000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:8),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,344.0,9.0,8.0,1.0,,,,,,,,,,,,,,
