actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
527,PT09M10.00S,2023-11-22T03:59:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,92.72339027595268,50.0,1610612757,101,91,2023-11-22T04:03:38Z,5250000,False,0.0,16.0,1,right,T. Camara Layup (5 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,,,5.0,,,,,,,,,
529,PT08M49.00S,2023-11-22T03:59:30.4Z,4,REGULAR,foul,personal,[],1631133,,,1610612756,101,91,2023-11-22T03:59:37Z,5270000,False,,,0,,J. Walker personal FOUL (5 PF),"[1631133, 1626164]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,203054.0,,,,,,,,5.0,0.0,Booker,1626164.0,,
531,PT08M38.00S,2023-11-22T04:00:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,10.988830486202366,54.41176470588235,1610612756,103,91,2023-11-22T04:00:10Z,5290000,False,-22.0,51.0,1,left,N. Little driving floating Jump Shot (13 PTS) (C. Metu 1 AST),"[1629642, 1629002]",1610612756.0,PHX,driving floating,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,5.54,Made,,,,,,13.0,C. Metu,1629002.0,1.0,,,,,,
533,PT08M15.00S,2023-11-22T04:00:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,92.59198423127464,58.82352941176471,1610612757,103,93,2023-11-22T04:00:30Z,5310000,False,44.0,17.0,1,right,J. Walker driving floating Jump Shot (8 PTS),[1631133],1610612757.0,POR,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,4.73,Made,,,,,,8.0,,,,,,,,,
534,PT08M04.00S,2023-11-22T04:00:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,8.623521681997373,44.6078431372549,1610612756,105,93,2023-11-22T04:00:43Z,5320000,False,27.0,29.0,1,left,G. Allen driving Layup (8 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,3.93,Made,,,,,,8.0,,,,,,,,,
535,PT07M58.00S,2023-11-22T04:00:48.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,105,93,2023-11-22T04:00:48Z,5330000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,out,[],1626164,,,1610612757,105,93,2023-11-22T04:03:48Z,5340000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,out,[],1628966,,,1610612757,105,93,2023-11-22T04:03:48Z,5350000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,105,93,2023-11-22T04:03:48Z,5360000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,in,[],201142,,,1610612757,105,93,2023-11-22T04:03:48Z,5370000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,in,[],201569,,,1610612757,105,93,2023-11-22T04:03:48Z,5380000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M58.00S,2023-11-22T04:03:19.1Z,4,REGULAR,substitution,in,[],203924,,,1610612757,105,93,2023-11-22T04:03:48Z,5390000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M37.00S,2023-11-22T04:04:12.0Z,4,REGULAR,3pt,Jump Shot,[],1631133,77.61169513797634,90.19607843137256,1610612757,105,93,2023-11-22T04:04:20Z,5400000,False,201.0,158.0,1,right,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,25.57,Missed,,,,,,,,,,,,,,,
546,PT07M36.00S,2023-11-22T04:04:16.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,105,93,2023-11-22T04:04:16Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,545.0,,,,,,,,,,,,,,
548,PT07M36.00S,2023-11-22T04:04:23.9Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,105,93,2023-11-22T04:04:25Z,5430000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M36.00S,2023-11-22T04:04:23.9Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,105,93,2023-11-22T04:04:25Z,5440000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M36.00S,2023-11-22T04:04:31.2Z,4,REGULAR,substitution,out,[],1629002,,,1610612757,105,93,2023-11-22T04:04:40Z,5450000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M36.00S,2023-11-22T04:04:31.2Z,4,REGULAR,substitution,in,[],203994,,,1610612757,105,93,2023-11-22T04:04:40Z,5460000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M29.00S,2023-11-22T04:04:57.3Z,4,REGULAR,foul,personal,['2freethrow'],201142,,,1610612757,105,93,2023-11-22T04:05:08Z,5470000,False,,,0,,K. Durant shooting personal FOUL (4 PF) (Sharpe 2 FT),"[201142, 1631101]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,,,,,,,,4.0,0.0,Sharpe,1631101.0,,
554,PT07M29.00S,2023-11-22T04:05:28.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,105,94,2023-11-22T04:05:28Z,5490000,False,,,0,,S. Sharpe Free Throw 1 of 2 (5 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
555,PT07M29.00S,2023-11-22T04:05:43.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,105,95,2023-11-22T04:05:43Z,5500000,False,,,0,,S. Sharpe Free Throw 2 of 2 (6 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
556,PT07M17.00S,2023-11-22T04:05:58.1Z,4,REGULAR,3pt,Jump Shot,[],201142,27.808804204993432,20.098039215686274,1610612756,108,95,2023-11-22T04:06:03Z,5510000,False,150.0,209.0,1,left,K. Durant 25' 3PT  (29 PTS) (E. Gordon 2 AST),"[201142, 201569]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,25.69,Made,,,,,,29.0,E. Gordon,201569.0,2.0,,,,,,
558,PT07M05.00S,2023-11-22T04:06:10.9Z,4,REGULAR,2pt,Jump Shot,[],1627763,91.67214191852825,73.2843137254902,1610612757,108,95,2023-11-22T04:07:03Z,5530000,False,116.0,26.0,1,right,MISS M. Brogdon 11' pullup Shot - blocked,"[1627763, 203994]",1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,11.92,Missed,,,,,,,,,,,,,,Nurkic,203994.0
559,PT07M05.00S,2023-11-22T04:06:10.9Z,4,REGULAR,block,,[],203994,,,1610612757,108,95,2023-11-22T04:06:13Z,5540000,False,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
560,PT07M04.00S,2023-11-22T04:06:11.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,108,95,2023-11-22T04:07:03Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,558.0,,,,,,,,,,,,,,
563,PT06M51.00S,2023-11-22T04:06:50.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203924,84.97043363994744,37.99019607843137,1610612757,108,95,2023-11-22T04:07:00Z,5580000,False,-60.0,89.0,1,right,MISS J. Grant 10' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,10.72,Missed,,,,,,,,,,,,,,,
564,PT06M48.00S,2023-11-22T04:06:53.8Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612756,108,95,2023-11-22T04:07:00Z,5590000,False,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Left,,,,,,563.0,,4.0,3.0,1.0,,,,,,,,,,
565,PT06M37.00S,2023-11-22T04:07:05.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,5.206964520367937,49.01960784313725,1610612756,110,95,2023-11-22T04:07:09Z,5600000,False,5.0,-4.0,1,left,K. Durant cutting DUNK (31 PTS) (E. Gordon 3 AST),"[201142, 201569]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.61,Made,,,,,,31.0,E. Gordon,201569.0,3.0,,,,,,
567,PT06M23.00S,2023-11-22T04:07:20.5Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612757,110,95,2023-11-22T04:07:28Z,5620000,False,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Sharpe 2 FT),"[203994, 1631101]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,4.0,0.0,Sharpe,1631101.0,,
569,PT06M23.00S,2023-11-22T04:07:47.0Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,110,96,2023-11-22T04:07:47Z,5640000,False,,,0,,S. Sharpe Free Throw 1 of 2 (7 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
570,PT06M23.00S,2023-11-22T04:08:01.1Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,110,97,2023-11-22T04:08:01Z,5650000,False,,,0,,S. Sharpe Free Throw 2 of 2 (8 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,,
571,PT06M04.00S,2023-11-22T04:08:25.4Z,4,REGULAR,3pt,Jump Shot,[],203994,22.158344283837057,10.294117647058822,1610612756,113,97,2023-11-22T04:08:30Z,5660000,False,199.0,156.0,1,left,J. Nurkic 25' 3PT  (18 PTS) (K. Durant 9 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,25.23,Made,,,,,,18.0,K. Durant,201142.0,9.0,,,,,,
573,PT05M49.00S,2023-11-22T04:08:41.0Z,4,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,113,97,2023-11-22T04:09:51Z,5680000,False,,,0,,J. Grant bad pass out-of-bounds TURNOVER (1 TO),[203924],1610612757.0,POR,bad pass,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,203054.0,,,,,,,,,,,,,
574,PT05M49.00S,2023-11-22T04:08:47.6Z,4,REGULAR,substitution,out,[],1627763,,,1610612756,113,97,2023-11-22T04:08:51Z,5690000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M49.00S,2023-11-22T04:08:47.6Z,4,REGULAR,substitution,in,[],1630219,,,1610612756,113,97,2023-11-22T04:08:51Z,5700000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M30.00S,2023-11-22T04:09:02.5Z,4,REGULAR,turnover,lost ball,[],201142,,,1610612756,113,97,2023-11-22T04:14:06Z,5705000,False,,,0,,K. Durant lost ball TURNOVER (3 TO),"[201142, 1641739]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,3.0,Camara,1641739.0,,,,,,,,,,,,,,,,,
594,PT05M30.00S,2023-11-22T04:09:02.5Z,4,REGULAR,steal,,[],1641739,,,1610612757,113,97,2023-11-22T04:14:06Z,5707500,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
579,PT05M23.00S,2023-11-22T04:09:23.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1641739,93.51182654402102,49.754901960784316,1610612757,113,99,2023-11-22T04:14:14Z,5740000,False,-1.0,8.0,1,right,T. Camara running DUNK (7 PTS),[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,0.86,Made,,,,,,7.0,,,,,,,,,
580,PT05M00.00S,2023-11-22T04:09:46.8Z,4,REGULAR,2pt,Jump Shot,[],201142,13.091327201051248,87.74509803921569,1610612756,113,99,2023-11-22T04:09:59Z,5750000,False,-189.0,71.0,1,left,MISS K. Durant 20' pullup Shot - blocked,"[201142, 203924]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,20.15,Missed,,,,,,,,,,,,,,Grant,203924.0
581,PT05M00.00S,2023-11-22T04:09:46.8Z,4,REGULAR,block,,[],203924,,,1610612756,113,99,2023-11-22T04:09:50Z,5760000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
582,PT05M00.00S,2023-11-22T04:09:46.8Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612756,113,99,2023-11-22T04:10:16Z,5770000,False,,,0,,N. Little REBOUND (Off:2 Def:3),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Mid-Range,16-24 Left,,,,,,580.0,,5.0,3.0,2.0,,,,,,,,,,
583,PT05M00.00S,2023-11-22T04:09:56.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,113,99,2023-11-22T04:10:10Z,5780000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,,,,,,,,,,,,,
584,PT04M48.00S,2023-11-22T04:10:19.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,74.72076215505913,14.460784313725492,1610612757,113,99,2023-11-22T04:16:06Z,5790000,False,-178.0,185.0,1,right,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,25.66,Missed,,,,,,,,,,,,,,,
585,PT04M44.00S,2023-11-22T04:10:23.4Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612757,113,99,2023-11-22T04:10:31Z,5800000,False,,,0,,D. Ayton REBOUND (Off:6 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,584.0,,8.0,2.0,6.0,,,,,,,,,,
586,PT04M42.00S,2023-11-22T04:10:24.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,75.3777923784494,87.74509803921569,1610612757,113,102,2023-11-22T04:10:34Z,5810000,False,189.0,179.0,1,right,J. Grant 26' 3PT  (26 PTS) (D. Ayton 4 AST),"[203924, 1629028]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,26.0,Made,,,,,,26.0,D. Ayton,1629028.0,4.0,,,,,,
588,PT04M39.00S,2023-11-22T04:10:30.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,113,102,2023-11-22T04:10:32Z,5830000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M39.00S,2023-11-22T04:12:02.1Z,4,REGULAR,substitution,out,[],1629642,,,1610612756,113,102,2023-11-22T04:13:31Z,5840000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M39.00S,2023-11-22T04:12:02.1Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,113,102,2023-11-22T04:13:31Z,5850000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M18.00S,2023-11-22T04:13:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.87976346911958,40.19607843137255,1610612756,113,102,2023-11-22T04:16:57Z,5860000,False,49.0,78.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,9.21,Missed,,,,,,,,,,,,,,,
592,PT04M18.00S,2023-11-22T04:13:55.3Z,4,REGULAR,rebound,offensive,[],203994,,,1610612756,113,102,2023-11-22T04:20:03Z,5870000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,591.0,,11.0,5.0,6.0,,,,,,,,,,
627,PT04M17.00S,2023-11-22T04:14:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.338370565045992,51.470588235294116,1610612756,113,102,2023-11-22T04:20:24Z,5875000,False,-7.0,-2.0,1,left,MISS J. Nurkic tip Layup,[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,0.77,Missed,,,,,,,,,,,,,,,
628,PT04M16.00S,2023-11-22T04:14:02.2Z,4,REGULAR,rebound,defensive,[],1630219,,,1610612757,113,102,2023-11-22T04:20:24Z,5877500,False,,,0,,S. Mays REBOUND (Off:0 Def:2),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,,,,,,627.0,,2.0,2.0,0.0,,,,,,,,,,
595,PT04M06.00S,2023-11-22T04:14:07.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,93.38042049934296,50.49019607843137,1610612757,113,104,2023-11-22T04:14:13Z,5880000,False,2.0,10.0,1,right,S. Sharpe cutting DUNK (10 PTS) (J. Grant 6 AST),"[1631101, 203924]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.0,Made,,,,,,10.0,J. Grant,203924.0,6.0,,,,,,
597,PT03M47.00S,2023-11-22T04:14:26.9Z,4,REGULAR,turnover,bad pass,[],201569,,,1610612756,113,104,2023-11-22T04:14:36Z,5900000,False,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1629028]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,2.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,
598,PT03M47.00S,2023-11-22T04:14:26.9Z,4,REGULAR,steal,,[],1629028,,,1610612757,113,104,2023-11-22T04:14:32Z,5910000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
599,PT03M30.00S,2023-11-22T04:14:44.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203924,73.80091984231275,83.08823529411765,1610612757,113,104,2023-11-22T04:14:50Z,5920000,False,165.0,194.0,1,right,MISS J. Grant 25' step back 3PT,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,25.48,Missed,,,,,,,,,,,,,,,
600,PT03M26.00S,2023-11-22T04:14:48.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,113,104,2023-11-22T04:14:50Z,5930000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,599.0,,4.0,4.0,0.0,,,,,,,,,,
601,PT03M15.00S,2023-11-22T04:14:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,60.5392156862745,1610612756,113,104,2023-11-22T04:15:04Z,5940000,False,-53.0,5.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 1629028]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,Ayton,1629028.0
602,PT03M15.00S,2023-11-22T04:14:59.3Z,4,REGULAR,block,,[],1629028,,,1610612756,113,104,2023-11-22T04:15:01Z,5950000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT03M12.00S,2023-11-22T04:15:02.3Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,113,104,2023-11-22T04:15:04Z,5960000,False,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,601.0,,4.0,3.0,1.0,,,,,,,,,,
604,PT03M07.00S,2023-11-22T04:15:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,89.56964520367937,57.84313725490197,1610612757,113,104,2023-11-22T04:20:05Z,5970000,False,39.0,46.0,1,right,MISS J. Grant 6' driving Layup - blocked,"[203924, 203994]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,6.01,Missed,,,,,,,,,,,,,,Nurkic,203994.0
605,PT03M07.00S,2023-11-22T04:15:07.4Z,4,REGULAR,block,,[],203994,,,1610612757,113,104,2023-11-22T04:15:10Z,5980000,False,,,0,,J. Nurkic BLOCK (3 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT03M07.00S,2023-11-22T04:15:07.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,113,104,2023-11-22T04:15:17Z,5990000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,604.0,,,,,,,,,,,,,,
608,PT02M54.00S,2023-11-22T04:15:32.9Z,4,REGULAR,2pt,Jump Shot,[],1626164,23.99802890932983,51.9607843137255,1610612756,115,104,2023-11-22T04:21:02Z,6010000,False,-10.0,173.0,1,left,D. Booker 17' pullup Jump Shot (26 PTS) (E. Gordon 4 AST),"[1626164, 201569]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,17.34,Made,,,,,,26.0,E. Gordon,201569.0,4.0,,,,,,
611,PT02M25.00S,2023-11-22T04:16:11.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203924,88.91261498028909,55.14705882352941,1610612757,115,104,2023-11-22T04:21:42Z,6040000,False,26.0,52.0,1,right,MISS J. Grant driving Hook,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,5.77,Missed,,,,,,,,,,,,,,,
612,PT02M23.00S,2023-11-22T04:16:13.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,115,104,2023-11-22T04:16:17Z,6050000,False,,,0,,J. Nurkic REBOUND (Off:6 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,611.0,,12.0,6.0,6.0,,,,,,,,,,
613,PT02M10.00S,2023-11-22T04:16:26.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,24.78646517739816,40.19607843137255,1610612756,115,104,2023-11-22T04:16:31Z,6060000,False,49.0,180.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,18.7,Missed,,,,,,,,,,,,,,,
614,PT02M07.00S,2023-11-22T04:16:29.0Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,115,104,2023-11-22T04:16:31Z,6070000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,613.0,,3.0,2.0,1.0,,,,,,,,,,
615,PT02M04.00S,2023-11-22T04:16:35.2Z,4,REGULAR,foul,personal,[],1628960,,,1610612757,115,104,2023-11-22T04:16:40Z,6080000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1631101]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,203054.0,,,,,,,,1.0,0.0,Sharpe,1631101.0,,
617,PT01M58.00S,2023-11-22T04:17:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.32917214191852,46.81372549019608,1610612757,115,104,2023-11-22T04:17:05Z,6100000,False,-16.0,20.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
618,PT01M56.00S,2023-11-22T04:17:04.6Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,115,104,2023-11-22T04:17:05Z,6110000,False,,,0,,G. Allen REBOUND (Off:0 Def:6),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,617.0,,6.0,6.0,0.0,,,,,,,,,,
