actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
260,PT04M57.00S,2023-11-13T01:56:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,6.258212877792378,47.549019607843135,1610612760,45,44,2023-11-13T01:56:42Z,2540000,False,12.0,6.0,1,left,MISS A. Wiggins Layup,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.38,,,,,,,,,,,,
261,PT04M55.00S,2023-11-13T01:56:41.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,45,44,2023-11-13T01:56:42Z,2550000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,260.0,2.0,1.0,1.0,,
262,PT04M49.00S,2023-11-13T01:56:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.38042049934296,50.245098039215684,1610612756,45,44,2023-11-13T01:56:54Z,2560000,False,1.0,10.0,1,right,MISS G. Allen Layup,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.98,,,,,,,,,,,,
263,PT04M47.00S,2023-11-13T01:56:49.0Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,45,44,2023-11-13T01:56:54Z,2570000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,262.0,3.0,2.0,1.0,,
265,PT04M40.00S,2023-11-13T01:56:56.5Z,2,REGULAR,2pt,Jump Shot,[],1631114,5.469776609724048,20.833333333333336,1610612760,45,44,2023-11-13T01:57:02Z,2580000,False,146.0,-1.0,1,left,MISS J. Williams 14' turnaround Shot,[1631114],1610612760.0,OKC,turnaround,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.58,,,,,,,,,,,,
266,PT04M38.00S,2023-11-13T01:56:58.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,45,44,2023-11-13T01:57:02Z,2590000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,265.0,2.0,1.0,1.0,,
267,PT04M38.00S,2023-11-13T01:57:08.2Z,2,REGULAR,foul,technical,['1freethrow'],2345,,,1610612756,45,44,2023-11-13T01:57:27Z,2600000,False,,,0,,TEAM foul technical,[2345],1610612756.0,PHX,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,
268,PT04M38.00S,2023-11-13T01:57:32.6Z,2,REGULAR,freethrow,1 of 1,[],1631114,,,1610612756,45,45,2023-11-13T01:57:32Z,2610000,False,,,0,,J. Williams technical Free Throw 1 of 1 (15 PTS),[1631114],1610612760.0,OKC,technical,,,Williams,J. Williams,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
269,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,45,45,2023-11-13T01:57:57Z,2620000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],203078,,,1610612756,45,45,2023-11-13T01:57:57Z,2630000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],1628966,,,1610612756,45,45,2023-11-13T01:57:57Z,2640000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],1630581,,,1610612756,45,45,2023-11-13T01:57:57Z,2650000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],1631114,,,1610612756,45,45,2023-11-13T01:57:57Z,2660000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,out,[],1630598,,,1610612756,45,45,2023-11-13T01:57:57Z,2670000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,45,45,2023-11-13T01:57:57Z,2680000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],201142,,,1610612756,45,45,2023-11-13T01:57:57Z,2690000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],1629139,,,1610612756,45,45,2023-11-13T01:57:57Z,2700000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],1630198,,,1610612756,45,45,2023-11-13T01:57:57Z,2710000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],1629652,,,1610612756,45,45,2023-11-13T01:57:57Z,2720000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M38.00S,2023-11-13T01:57:33.9Z,2,REGULAR,substitution,in,[],1628983,,,1610612756,45,45,2023-11-13T01:57:57Z,2730000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M29.00S,2023-11-13T01:58:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628960,94.56307490144546,47.794117647058826,1610612756,47,45,2023-11-13T02:06:51Z,2740000,False,-11.0,-1.0,1,right,G. Allen driving DUNK (5 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.11,,,,,,,,,,,,
282,PT04M16.00S,2023-11-13T01:58:24.1Z,2,REGULAR,3pt,Jump Shot,[],1631119,33.590670170827856,51.9607843137255,1610612760,47,48,2023-11-13T01:58:28Z,2750000,False,-10.0,263.0,1,left,J. Williams 26' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,26.35,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,
284,PT03M59.00S,2023-11-13T01:58:41.4Z,2,REGULAR,3pt,Jump Shot,[],203994,66.17936925098554,49.26470588235294,1610612756,47,48,2023-11-13T01:58:47Z,2770000,False,-4.0,265.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.54,,,,,,,,,,,,
285,PT03M58.00S,2023-11-13T01:58:42.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,47,48,2023-11-13T01:58:47Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,284.0,,,,,
286,PT03M58.00S,2023-11-13T01:58:47.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612756,47,48,2023-11-13T01:59:19Z,2790000,False,,,0,,C. Wallace loose ball personal FOUL (2 PF) (Okogie 2 FT),"[1641717, 1629006]",1610612760.0,OKC,loose ball,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,,,
288,PT03M58.00S,2023-11-13T01:59:18.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612756,48,48,2023-11-13T01:59:18Z,2810000,False,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
291,PT03M58.00S,2023-11-13T01:59:18.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629006,,,1610612756,49,48,2023-11-13T02:00:01Z,2840000,False,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
292,PT03M38.00S,2023-11-13T02:00:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,51.9607843137255,1610612760,49,48,2023-11-13T02:08:12Z,2850000,False,-10.0,17.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.0,,,,,,,,,,,,
293,PT03M36.00S,2023-11-13T02:00:12.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,49,48,2023-11-13T02:00:14Z,2860000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,292.0,5.0,5.0,0.0,,
294,PT03M31.00S,2023-11-13T02:00:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.72339027595268,50.73529411764706,1610612756,49,48,2023-11-13T02:00:23Z,2870000,False,4.0,16.0,1,right,MISS K. Durant Layup - blocked,"[201142, 1630198]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.63,,,,,,,,,,,Joe,1630198.0
295,PT03M31.00S,2023-11-13T02:00:17.2Z,2,REGULAR,block,,[],1630198,,,1610612756,49,48,2023-11-13T02:00:20Z,2880000,False,,,0,,I. Joe BLOCK (1 BLK),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT03M26.00S,2023-11-13T02:00:22.2Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,49,48,2023-11-13T02:00:23Z,2890000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,294.0,1.0,1.0,0.0,,
297,PT03M23.00S,2023-11-13T02:00:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,4.944152431011826,50.0,1610612760,49,50,2023-11-13T02:00:32Z,2900000,False,0.0,-6.0,1,left,L. Dort running Layup (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.6,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,
299,PT03M10.00S,2023-11-13T02:00:38.7Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612756,49,50,2023-11-13T02:01:04Z,2920000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629652]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,
300,PT03M10.00S,2023-11-13T02:00:38.7Z,2,REGULAR,steal,,[],1629652,,,1610612760,49,50,2023-11-13T02:49:30Z,2930000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
301,PT03M02.00S,2023-11-13T02:00:46.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,30.798291721419176,76.22549019607843,1610612760,49,50,2023-11-13T02:10:29Z,2940000,False,-131.0,237.0,1,left,MISS L. Dort 27' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.08,,,,,,,,,,,,
302,PT03M01.00S,2023-11-13T02:00:47.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,49,50,2023-11-13T02:00:52Z,2950000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,301.0,3.0,2.0,1.0,,
303,PT02M51.00S,2023-11-13T02:00:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,95.0886990801577,48.77450980392157,1610612756,51,50,2023-11-13T02:11:17Z,2960000,False,-6.0,-6.0,1,right,K. Durant driving Layup (9 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.88,,,,,,,,,,,,
304,PT02M28.00S,2023-11-13T02:01:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.966491458607096,50.49019607843137,1610612760,51,52,2023-11-13T02:11:41Z,2970000,False,-2.0,22.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (12 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,2.25,,,,,,,,,,,,
305,PT02M17.00S,2023-11-13T02:01:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612756,51,52,2023-11-13T02:02:05Z,2980000,False,,,0,,L. Dort personal FOUL (3 PF) (Durant 2 FT),"[1629652, 201142]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,1179.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
307,PT02M17.00S,2023-11-13T02:02:12.3Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,52,52,2023-11-13T02:02:12Z,3000000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
308,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,out,[],203994,,,1610612756,52,52,2023-11-13T02:02:30Z,3010000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,out,[],1631119,,,1610612756,52,52,2023-11-13T02:02:30Z,3030000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,in,[],1629234,,,1610612756,52,52,2023-11-13T02:02:30Z,3050000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,in,[],203078,,,1610612756,52,52,2023-11-13T02:02:30Z,3060000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,in,[],1631114,,,1610612756,52,52,2023-11-13T02:02:30Z,3080000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M17.00S,2023-11-13T02:02:13.3Z,2,REGULAR,substitution,out,[],1629139,,,1610612756,52,52,2023-11-13T02:03:51Z,3085000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M17.00S,2023-11-13T02:03:09.9Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,53,52,2023-11-13T02:03:09Z,3130000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
321,PT01M58.00S,2023-11-13T02:03:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,9.149145860709593,49.50980392156863,1610612760,53,52,2023-11-13T02:03:37Z,3140000,False,2.0,34.0,1,left,MISS L. Dort driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.36,,,,,,,,,,,,
322,PT01M55.00S,2023-11-13T02:03:33.0Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,53,52,2023-11-13T02:03:33Z,3150000,False,,,0,,B. Beal REBOUND (Off:1 Def:5),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,321.0,6.0,5.0,1.0,,
324,PT01M38.00S,2023-11-13T02:03:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,83.78777923784494,50.0,1610612756,55,52,2023-11-13T02:13:00Z,3160000,False,0.0,100.0,1,right,B. Beal 9' fadeaway Jump Shot (13 PTS),[203078],1610612756.0,PHX,fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,9.99,,,,,,,,,,,,
325,PT01M21.00S,2023-11-13T02:04:06.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,23.209592641261498,4.411764705882353,1610612760,55,52,2023-11-13T02:04:11Z,3170000,False,228.0,166.0,1,left,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.18,,,,,,,,,,,,
326,PT01M18.00S,2023-11-13T02:04:09.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,55,52,2023-11-13T02:04:11Z,3180000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,325.0,6.0,6.0,0.0,,
327,PT01M10.00S,2023-11-13T02:04:18.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,94.82588699080158,47.549019607843135,1610612756,57,52,2023-11-13T02:04:26Z,3190000,False,-12.0,-4.0,1,right,D. Eubanks cutting DUNK (8 PTS) (K. Durant 2 AST),"[1629234, 201142]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.29,K. Durant,201142.0,2.0,,,,,,,,,
329,PT00M54.40S,2023-11-13T02:04:34.2Z,2,REGULAR,3pt,Jump Shot,[],1628983,34.773324572930356,62.99019607843137,1610612760,57,52,2023-11-13T02:04:38Z,3210000,False,-65.0,274.0,1,left,MISS S. Gilgeous-Alexander 28' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.2,,,,,,,,,,,,
330,PT00M51.30S,2023-11-13T02:04:37.3Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,57,52,2023-11-13T02:04:38Z,3220000,False,,,0,,B. Beal REBOUND (Off:1 Def:6),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,329.0,7.0,6.0,1.0,,
331,PT00M32.60S,2023-11-13T02:04:57.0Z,2,REGULAR,3pt,Jump Shot,[],201142,92.19776609724047,95.34313725490196,1610612756,57,52,2023-11-13T02:05:01Z,3230000,False,227.0,21.0,1,right,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.77,,,,,,,,,,,,
332,PT00M29.60S,2023-11-13T02:05:00.0Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,57,52,2023-11-13T02:05:01Z,3240000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,331.0,1.0,1.0,0.0,,
333,PT00M24.20S,2023-11-13T02:05:06.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,5.863994743758213,49.50980392156863,1610612760,57,54,2023-11-13T02:05:11Z,3250000,False,2.0,3.0,1,left,S. Gilgeous-Alexander running Layup (14 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.36,,,,,,,,,,,,
334,PT00M04.20S,2023-11-13T02:05:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612756,57,54,2023-11-13T02:05:47Z,3260000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630198, 1629006]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,,,
336,PT00M04.20S,2023-11-13T02:06:03.3Z,2,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,58,54,2023-11-13T02:06:03Z,3280000,False,,,0,,J. Okogie Free Throw 1 of 2 (7 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
337,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,58,54,2023-11-13T02:06:21Z,3290000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,out,[],203078,,,1610612756,58,54,2023-11-13T02:06:21Z,3300000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,out,[],1641717,,,1610612756,58,54,2023-11-13T02:06:21Z,3310000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612756,58,54,2023-11-13T02:06:21Z,3320000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,in,[],1630692,,,1610612756,58,54,2023-11-13T02:06:21Z,3330000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,in,[],1628966,,,1610612756,58,54,2023-11-13T02:06:21Z,3340000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,in,[],1631096,,,1610612756,58,54,2023-11-13T02:06:21Z,3350000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M04.20S,2023-11-13T02:06:04.0Z,2,REGULAR,substitution,in,[],202722,,,1610612756,58,54,2023-11-13T02:06:21Z,3360000,False,,,0,,SUB in: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.20S,2023-11-13T02:06:31.8Z,2,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,59,54,2023-11-13T02:06:31Z,3370000,False,,,0,,J. Okogie Free Throw 2 of 2 (8 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
346,PT00M00.00S,2023-11-13T02:06:39.6Z,2,REGULAR,period,end,[],0,,,1610612760,59,54,2023-11-13T02:06:39Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612760,59,54,2023-11-13T02:22:13Z,3390000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,out,['startperiod'],1628966,,,1610612760,59,54,2023-11-13T02:22:13Z,3400000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,59,54,2023-11-13T02:22:13Z,3410000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
