actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
336,PT10M47.00S,2024-04-06T03:23:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,8.492115637319317,44.36274509803921,1610612750,57,43,2024-04-06T03:26:59Z,3360000,False,28.0,27.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.92,,,,,,,,,
337,PT10M45.00S,2024-04-06T03:23:39.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,57,43,2024-04-06T03:23:42Z,3370000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,336.0,9.0,6.0,3.0,,,,,
338,PT10M41.00S,2024-04-06T03:23:43.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201142,92.06636005256242,95.83333333333334,1610612756,57,43,2024-04-06T03:23:50Z,3380000,False,229.0,22.0,1,right,MISS K. Durant running 3PT,[201142],1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.03,,,,,,,,,
339,PT10M35.00S,2024-04-06T03:23:48.9Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612756,57,43,2024-04-06T03:23:48Z,3390000,False,,,0,,G. Allen REBOUND (Off:1 Def:5),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,338.0,6.0,5.0,1.0,,,,,
340,PT10M30.00S,2024-04-06T03:23:53.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,94.1688567674113,70.09803921568627,1610612756,59,43,2024-04-06T03:24:03Z,3400000,False,100.0,2.0,1,right,K. Durant 10' Jump Shot (16 PTS) (J. Nurkic 6 AST),"[201142, 203994]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,16.0,10.05,,,,,J. Nurkic,203994.0,6.0,,
342,PT10M15.00S,2024-04-06T03:24:09.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.835085413929041,53.431372549019606,1610612750,59,43,2024-04-06T03:28:30Z,3420000,False,-17.0,21.0,1,left,MISS R. Gobert alley-oop DUNK,[203497],1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.72,,,,,,,,,
343,PT10M13.00S,2024-04-06T03:24:11.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,59,43,2024-04-06T03:24:13Z,3430000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,342.0,10.0,7.0,3.0,,,,,
344,PT10M10.00S,2024-04-06T03:24:14.0Z,3,REGULAR,3pt,Jump Shot,[],203078,77.34888304862024,90.93137254901961,1610612756,62,43,2024-04-06T03:24:21Z,3440000,False,205.0,160.0,1,right,B. Beal 26' 3PT  (14 PTS) (D. Booker 9 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,14.0,26.01,,,,,D. Booker,1626164.0,9.0,,
346,PT10M08.00S,2024-04-06T03:24:19.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,62,43,2024-04-06T03:24:19Z,3460000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M52.00S,2024-04-06T03:27:36.2Z,3,REGULAR,turnover,bad pass,[],1629675,,,1610612750,62,43,2024-04-06T03:27:39Z,3470000,False,,,0,,N. Reid bad pass TURNOVER (4 TO),"[1629675, 1626164]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,4.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
348,PT09M52.00S,2024-04-06T03:27:36.2Z,3,REGULAR,steal,,[],1626164,,,1610612756,62,43,2024-04-06T03:27:37Z,3480000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
349,PT09M49.00S,2024-04-06T03:27:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,93.38042049934296,49.01960784313725,1610612756,62,43,2024-04-06T03:27:45Z,3490000,False,-5.0,10.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.09,,,,,,,,,
350,PT09M46.00S,2024-04-06T03:27:43.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,62,43,2024-04-06T03:27:45Z,3500000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,349.0,4.0,3.0,1.0,,,,,
351,PT09M44.00S,2024-04-06T03:27:44.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,26.363337713534822,11.029411764705882,1610612750,62,43,2024-04-06T03:27:50Z,3510000,False,195.0,195.0,1,left,MISS M. Conley 27' running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.59,,,,,,,,,
352,PT09M39.00S,2024-04-06T03:27:49.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,62,43,2024-04-06T03:27:50Z,3520000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:8),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,351.0,11.0,8.0,3.0,,,,,
353,PT09M28.00S,2024-04-06T03:27:59.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,64.73390275952694,59.31372549019608,1610612756,62,43,2024-04-06T03:28:05Z,3530000,False,47.0,279.0,1,right,MISS D. Booker 28' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,28.29,,,,,,,,,
354,PT09M24.00S,2024-04-06T03:28:03.4Z,3,REGULAR,rebound,offensive,[],201142,,,1610612756,62,43,2024-04-06T03:28:05Z,3540000,False,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,353.0,3.0,2.0,1.0,,,,,
355,PT09M22.00S,2024-04-06T03:28:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.51182654402102,50.98039215686274,1610612756,64,43,2024-04-06T03:28:16Z,3550000,False,5.0,8.0,1,right,J. Nurkic Layup (6 PTS) (K. Durant 5 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,0.98,,,,,K. Durant,201142.0,5.0,,
357,PT09M10.00S,2024-04-06T03:28:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,16.63929040735874,53.67647058823529,1610612750,64,45,2024-04-06T03:28:22Z,3570000,False,-18.0,104.0,1,left,N. Reid 10' floating Jump Shot (2 PTS),[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,2.0,10.55,,,,,,,,,
358,PT08M48.00S,2024-04-06T03:28:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612756,64,45,2024-04-06T03:28:45Z,3580000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Allen 2 FT),"[1629675, 1628960]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,101284.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,
360,PT08M48.00S,2024-04-06T03:29:11.7Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,65,45,2024-04-06T03:29:11Z,3600000,False,,,0,,G. Allen Free Throw 1 of 2 (14 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
361,PT08M48.00S,2024-04-06T03:29:30.6Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,66,45,2024-04-06T03:29:30Z,3610000,False,,,0,,G. Allen Free Throw 2 of 2 (15 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,
362,PT08M35.00S,2024-04-06T03:29:51.4Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612750,66,45,2024-04-06T03:29:59Z,3620000,False,,,0,,K. Durant shooting personal FOUL (3 PF) (Reid 2 FT),"[201142, 1629675]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,101284.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,
364,PT08M35.00S,2024-04-06T03:30:15.1Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,66,46,2024-04-06T03:30:35Z,3640000,False,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
365,PT08M35.00S,2024-04-06T03:30:15.1Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,66,46,2024-04-06T03:30:35Z,3650000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
366,PT08M32.00S,2024-04-06T03:30:18.1Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,66,46,2024-04-06T03:30:35Z,3660000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,365.0,3.0,3.0,0.0,,,,,
367,PT08M20.00S,2024-04-06T03:30:46.2Z,3,REGULAR,3pt,Jump Shot,[],203078,74.72076215505913,88.48039215686273,1610612756,66,46,2024-04-06T03:30:50Z,3670000,False,192.0,185.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.7,,,,,,,,,
368,PT08M17.00S,2024-04-06T03:30:49.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,46,2024-04-06T03:30:50Z,3680000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,
369,PT08M09.00S,2024-04-06T03:30:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.469776609724048,50.49019607843137,1610612750,66,46,2024-04-06T03:32:20Z,3690000,False,-2.0,-1.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.27,,,,,,,,,
370,PT08M07.00S,2024-04-06T03:31:00.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,66,46,2024-04-06T03:31:02Z,3700000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,369.0,12.0,9.0,3.0,,,,,
371,PT08M03.00S,2024-04-06T03:31:04.8Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,66,46,2024-04-06T03:31:14Z,3710000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (5 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,5.0,,,101284.0,,,,,,,,,,,,,,,,
372,PT07M51.00S,2024-04-06T03:31:25.6Z,3,REGULAR,foul,personal,[],203994,,,1610612750,66,46,2024-04-06T03:31:43Z,3720000,False,,,0,,J. Nurkic personal FOUL (4 PF),"[203994, 203497]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,1151.0,4.0,0.0,Gobert,203497.0,,,,,,,,,,,,
374,PT07M38.00S,2024-04-06T03:31:56.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630183,22.158344283837057,52.69607843137255,1610612750,66,48,2024-04-06T03:32:01Z,3740000,False,-13.0,156.0,1,left,J. McDaniels 15' Jump Shot (4 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,4.0,15.64,,,,,,,,,
375,PT07M13.00S,2024-04-06T03:32:22.7Z,3,REGULAR,3pt,Jump Shot,[],201142,94.1688567674113,1.4705882352941175,1610612756,66,48,2024-04-06T03:32:27Z,3750000,False,-243.0,2.0,1,right,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,24.26,,,,,,,,,
376,PT07M09.00S,2024-04-06T03:32:26.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,48,2024-04-06T03:32:27Z,3760000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,375.0,5.0,3.0,2.0,,,,,
377,PT07M00.00S,2024-04-06T03:32:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,10.463206307490145,58.57843137254902,1610612750,66,48,2024-04-06T03:35:24Z,3770000,False,-43.0,46.0,1,left,MISS M. Conley 6' pullup Shot,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.28,,,,,,,,,
378,PT07M00.00S,2024-04-06T03:32:38.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,66,48,2024-04-06T03:32:38Z,3780000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,377.0,,,,,,,,
380,PT07M00.00S,2024-04-06T03:32:39.8Z,3,REGULAR,foul,personal,[],203497,,,1610612756,66,48,2024-04-06T03:32:53Z,3800000,False,,,0,,R. Gobert loose ball personal FOUL (3 PF),"[203497, 203994]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,101284.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,
382,PT06M54.00S,2024-04-06T03:33:00.5Z,3,REGULAR,foul,offensive,[],203994,,,1610612756,66,48,2024-04-06T03:33:13Z,3820000,False,,,0,,J. Nurkic offensive FOUL (5 PF),"[203994, 201144]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,101284.0,5.0,0.0,Conley,201144.0,,,,,,,,,,,,
384,PT06M54.00S,2024-04-06T03:33:00.5Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612756,66,48,2024-04-06T03:33:00Z,3840000,False,,,0,,J. Nurkic offensive foul TURNOVER (4 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,4.0,,,101284.0,,,,,,,,,,,,,,,,
385,PT06M54.00S,2024-04-06T03:33:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,66,48,2024-04-06T03:33:12Z,3850000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M54.00S,2024-04-06T03:35:44.7Z,3,REGULAR,substitution,out,[],203994,,,1610612750,66,48,2024-04-06T03:35:58Z,3870000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M54.00S,2024-04-06T03:35:44.7Z,3,REGULAR,substitution,in,[],1629234,,,1610612750,66,48,2024-04-06T03:35:58Z,3880000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M44.00S,2024-04-06T03:36:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,6.652431011826544,49.50980392156863,1610612750,66,50,2024-04-06T03:36:27Z,3890000,False,2.0,10.0,1,left,N. Reid cutting Layup (5 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,1.03,,,,,M. Conley,201144.0,2.0,,
391,PT06M23.00S,2024-04-06T03:36:44.8Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612756,66,50,2024-04-06T03:36:52Z,3910000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Allen 2 FT),"[1629675, 1628960]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1627961.0,3.0,0.0,Allen,1628960.0,,,,,,,,,,,,
393,PT06M23.00S,2024-04-06T03:37:14.0Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,67,50,2024-04-06T03:37:14Z,3930000,False,,,0,,G. Allen Free Throw 1 of 2 (16 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,
394,PT06M23.00S,2024-04-06T03:37:31.8Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,68,50,2024-04-06T03:37:31Z,3940000,False,,,0,,G. Allen Free Throw 2 of 2 (17 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,17.0,,,,,,,,,,
395,PT06M17.00S,2024-04-06T03:37:40.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,5.995400788436268,48.529411764705884,1610612750,68,52,2024-04-06T03:39:38Z,3950000,False,7.0,4.0,1,left,J. McDaniels alley-oop DUNK (6 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,0.84,,,,,M. Conley,201144.0,3.0,,
397,PT06M05.00S,2024-04-06T03:37:55.1Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612756,68,52,2024-04-06T03:38:00Z,3970000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Booker 2 FT),"[1630183, 1626164]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,1627961.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,
399,PT06M05.00S,2024-04-06T03:38:20.7Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,69,52,2024-04-06T03:38:20Z,3990000,False,,,0,,D. Booker Free Throw 1 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
400,PT06M05.00S,2024-04-06T03:38:27.0Z,3,REGULAR,substitution,out,[],1629675,,,1610612756,69,52,2024-04-06T03:38:28Z,4000000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M05.00S,2024-04-06T03:38:27.0Z,3,REGULAR,substitution,in,[],1629638,,,1610612756,69,52,2024-04-06T03:38:28Z,4010000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M05.00S,2024-04-06T03:38:39.5Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,70,52,2024-04-06T03:38:39Z,4020000,False,,,0,,D. Booker Free Throw 2 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,
403,PT05M53.00S,2024-04-06T03:38:54.4Z,3,REGULAR,3pt,Jump Shot,[],201144,28.991458607095925,11.27450980392157,1610612750,70,55,2024-04-06T03:39:03Z,4030000,False,194.0,220.0,1,left,M. Conley 29' 3PT  (5 PTS) (A. Edwards 3 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,5.0,29.31,,,,,A. Edwards,1630162.0,3.0,,
405,PT05M34.00S,2024-04-06T03:39:12.5Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,70,55,2024-04-06T03:39:16Z,4050000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629638]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,1.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,,
406,PT05M34.00S,2024-04-06T03:39:12.5Z,3,REGULAR,steal,,[],1629638,,,1610612750,70,55,2024-04-06T03:39:14Z,4060000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
407,PT05M31.00S,2024-04-06T03:39:18.1Z,3,REGULAR,turnover,traveling,[],1630162,,,1610612750,70,55,2024-04-06T03:39:24Z,4070000,False,,,0,,A. Edwards traveling TURNOVER (4 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,4.0,,,1627961.0,,,,,,,,,,,,,,,,
408,PT05M31.00S,2024-04-06T03:39:23.3Z,3,REGULAR,substitution,out,[],203078,,,1610612756,70,55,2024-04-06T03:39:31Z,4080000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M31.00S,2024-04-06T03:39:23.3Z,3,REGULAR,substitution,in,[],201569,,,1610612756,70,55,2024-04-06T03:39:31Z,4090000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M20.00S,2024-04-06T03:39:52.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,91.80354796320631,30.637254901960787,1610612756,70,55,2024-04-06T03:41:22Z,4100000,False,-97.0,25.0,1,right,MISS D. Booker 9' floating Shot - blocked,"[1626164, 1630183]",1610612756.0,PHX,floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,9.99,,,,,,,,McDaniels,1630183.0
411,PT05M20.00S,2024-04-06T03:39:52.3Z,3,REGULAR,block,,[],1630183,,,1610612756,70,55,2024-04-06T03:39:55Z,4110000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
412,PT05M18.00S,2024-04-06T03:39:54.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,55,2024-04-06T03:41:22Z,4120000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,410.0,6.0,4.0,2.0,,,,,
413,PT05M08.00S,2024-04-06T03:40:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,50.0,1610612750,70,55,2024-04-06T03:42:00Z,4130000,False,0.0,4.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.39,,,,,,,,,
414,PT05M06.00S,2024-04-06T03:40:06.7Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,70,55,2024-04-06T03:42:00Z,4140000,False,,,0,,A. Edwards REBOUND (Off:2 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,413.0,6.0,4.0,2.0,,,,,
415,PT05M06.00S,2024-04-06T03:40:07.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,8.492115637319317,50.0,1610612750,70,55,2024-04-06T03:42:10Z,4150000,False,0.0,27.0,1,left,MISS A. Edwards tip Layup,[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.73,,,,,,,,,
416,PT05M04.00S,2024-04-06T03:40:09.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,70,55,2024-04-06T03:42:10Z,4160000,False,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,415.0,4.0,3.0,1.0,,,,,
417,PT04M59.00S,2024-04-06T03:40:13.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612756,70,55,2024-04-06T03:40:20Z,4170000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Allen 2 FT),"[201144, 1628960]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,1627961.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,
419,PT04M59.00S,2024-04-06T03:40:45.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628960,,,1610612756,71,55,2024-04-06T03:40:45Z,4190000,False,,,0,,G. Allen Free Throw 1 of 2 (18 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,
420,PT04M59.00S,2024-04-06T03:40:49.0Z,3,REGULAR,substitution,out,[],201144,,,1610612756,71,55,2024-04-06T03:40:50Z,4200000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M59.00S,2024-04-06T03:40:49.0Z,3,REGULAR,substitution,in,[],1628420,,,1610612756,71,55,2024-04-06T03:40:50Z,4210000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
