actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT05M31.00S,2023-12-03T02:24:07.9Z,1,REGULAR,3pt,Jump Shot,[],1631223,89.56964520367937,96.56862745098039,1610612763,14,14,2023-12-03T02:24:14Z,830000,False,233.0,46.0,1,right,D. Roddy 3PT  (3 PTS) (D. Bane 1 AST),"[1631223, 1630217]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,23.72,Made,3.0,,,,,D. Bane,1630217.0,1.0,,,,,,,,
86,PT05M21.00S,2023-12-03T02:24:18.2Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,14,14,2023-12-03T02:24:29Z,860000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1630583]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,Aldama,1630583.0,,,,,,
87,PT05M21.00S,2023-12-03T02:24:18.2Z,1,REGULAR,steal,,[],1630583,,,1610612763,14,14,2023-12-03T02:24:21Z,870000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2023-12-03T02:24:29.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,75.50919842312747,86.02941176470588,1610612763,14,14,2023-12-03T02:24:37Z,880000,False,180.0,178.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,25.3,Missed,,,,,,,,,,,,,,,,
89,PT05M07.00S,2023-12-03T02:24:32.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,14,14,2023-12-03T02:24:37Z,890000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,88.0,3.0,2.0,1.0,,,,,,,,,,,
90,PT05M00.00S,2023-12-03T02:24:41.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612756,14,14,2023-12-03T02:24:55Z,900000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630217, 1629006]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Okogie,1629006.0,,
92,PT05M00.00S,2023-12-03T02:25:06.8Z,1,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,14,14,2023-12-03T02:25:30Z,920000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
93,PT05M00.00S,2023-12-03T02:25:06.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,14,14,2023-12-03T02:25:30Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,
96,PT05M00.00S,2023-12-03T02:25:06.8Z,1,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,14,14,2023-12-03T02:25:30Z,940000,False,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
97,PT04M55.00S,2023-12-03T02:25:11.8Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612756,14,14,2023-12-03T02:25:30Z,950000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,
98,PT04M55.00S,2023-12-03T02:25:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,6.521024967148489,50.0,1610612756,16,14,2023-12-03T02:35:16Z,960000,False,0.0,9.0,1,left,J. Goodwin Layup (2 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,0.88,Made,2.0,,,,,,,,,,,,,,,
99,PT04M55.00S,2023-12-03T02:25:34.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,16,14,2023-12-03T02:25:34Z,970000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M55.00S,2023-12-03T02:28:01.9Z,1,REGULAR,substitution,out,[],202687,,,1610612763,16,14,2023-12-03T02:28:23Z,980000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M55.00S,2023-12-03T02:28:01.9Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,16,14,2023-12-03T02:28:23Z,990000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M55.00S,2023-12-03T02:28:01.9Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,16,14,2023-12-03T02:28:23Z,1000000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M55.00S,2023-12-03T02:28:01.9Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,16,14,2023-12-03T02:28:23Z,1010000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M42.00S,2023-12-03T02:28:43.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630214,87.86136662286465,42.64705882352941,1610612763,16,16,2023-12-03T02:28:49Z,1030000,False,-37.0,62.0,1,right,X. Tillman 7' driving Hook (2 PTS) (D. Bane 2 AST),"[1630214, 1630217]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,7.18,Made,2.0,,,,,D. Bane,1630217.0,2.0,,,,,,,,
109,PT04M23.00S,2023-12-03T02:29:00.9Z,1,REGULAR,2pt,Jump Shot,[],201142,4.155716162943495,71.32352941176471,1610612756,18,16,2023-12-03T02:37:13Z,1050000,False,-107.0,-13.0,1,left,K. Durant 10' fadeaway bank Jump Shot (5 PTS),[201142],1610612756.0,PHX,fadeaway bank,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,10.74,Made,5.0,,,,,,,,,,,,,,,
110,PT04M12.00S,2023-12-03T02:29:12.2Z,1,REGULAR,2pt,Jump Shot,[],1630583,78.0059132720105,55.392156862745104,1610612763,18,18,2023-12-03T02:37:34Z,1060000,False,27.0,154.0,1,right,S. Aldama 15' pullup Jump Shot (2 PTS),[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Center,,,15.65,Made,2.0,,,,,,,,,,,,,,,
111,PT03M52.00S,2023-12-03T02:29:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.178055190538765,50.98039215686274,1610612756,18,18,2023-12-03T02:29:38Z,1070000,False,-5.0,15.0,1,left,MISS G. Allen driving Layup,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,1.58,Missed,,,,,,,,,,,,,,,,
112,PT03M50.00S,2023-12-03T02:29:34.9Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,18,18,2023-12-03T02:29:38Z,1080000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,
113,PT03M45.00S,2023-12-03T02:29:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631246,92.85479632063075,49.50980392156863,1610612763,18,20,2023-12-03T02:29:49Z,1090000,False,-2.0,15.0,1,right,V. Williams Jr. running Layup (2 PTS) (D. Bane 3 AST),"[1631246, 1630217]",1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,1.49,Made,2.0,,,,,D. Bane,1630217.0,3.0,,,,,,,,
115,PT03M28.00S,2023-12-03T02:29:56.3Z,1,REGULAR,2pt,Jump Shot,[],201142,8.492115637319317,68.13725490196079,1610612756,20,20,2023-12-03T02:30:00Z,1110000,False,-91.0,27.0,1,left,K. Durant 9' Jump Shot (7 PTS) (J. Nurkic 2 AST),"[201142, 203994]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,9.47,Made,7.0,,,,,J. Nurkic,203994.0,2.0,,,,,,,,
117,PT03M17.00S,2023-12-03T02:30:07.4Z,1,REGULAR,3pt,Jump Shot,[],1629723,94.56307490144546,2.941176470588235,1610612763,20,20,2023-12-03T02:30:11Z,1130000,False,-235.0,-1.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
118,PT03M15.00S,2023-12-03T02:30:09.4Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,20,20,2023-12-03T02:30:11Z,1140000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT03M10.00S,2023-12-03T02:30:15.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631246,,,1610612756,20,20,2023-12-03T02:30:28Z,1150000,False,,,0,,V. Williams Jr. personal FOUL (1 PF) (Durant 2 FT),"[1631246, 201142]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,
123,PT03M10.00S,2023-12-03T02:30:45.3Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,21,20,2023-12-03T02:31:10Z,1170000,False,,,0,,K. Durant Free Throw 1 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
124,PT03M10.00S,2023-12-03T02:30:45.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,21,20,2023-12-03T02:30:52Z,1180000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2023-12-03T02:30:45.9Z,1,REGULAR,substitution,in,[],1629642,,,1610612756,21,20,2023-12-03T02:30:52Z,1190000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M10.00S,2023-12-03T02:30:45.3Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,21,20,2023-12-03T02:31:10Z,1200000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
127,PT03M07.00S,2023-12-03T02:30:48.3Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,21,20,2023-12-03T02:31:10Z,1210000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,
128,PT02M54.00S,2023-12-03T02:31:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630214,69.20170827858082,75.0,1610612763,21,20,2023-12-03T02:31:29Z,1220000,False,125.0,237.0,1,right,MISS X. Tillman 26' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,26.79,Missed,,,,,,,,,,,,,,,,
129,PT02M51.00S,2023-12-03T02:31:25.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,21,20,2023-12-03T02:31:29Z,1230000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,128.0,,,,,,,,,,,,,,
131,PT02M51.00S,2023-12-03T02:31:28.8Z,1,REGULAR,substitution,out,[],201142,,,1610612756,21,20,2023-12-03T02:31:32Z,1250000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M51.00S,2023-12-03T02:31:28.8Z,1,REGULAR,substitution,in,[],1628966,,,1610612756,21,20,2023-12-03T02:31:32Z,1260000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M51.00S,2023-12-03T02:31:28.8Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,21,20,2023-12-03T02:32:09Z,1280000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M51.00S,2023-12-03T02:31:28.8Z,1,REGULAR,substitution,out,[],1629006,,,1610612756,21,20,2023-12-03T02:32:26Z,1285000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M30.00S,2023-12-03T02:32:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,12.171484888304862,50.98039215686274,1610612756,21,20,2023-12-03T02:44:46Z,1290000,False,-5.0,62.0,1,left,MISS J. Goodwin 6' floating Shot,[1630692],1610612756.0,PHX,floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,6.21,Missed,,,,,,,,,,,,,,,,
136,PT02M28.00S,2023-12-03T02:32:12.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,21,20,2023-12-03T02:44:46Z,1300000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT02M16.00S,2023-12-03T02:32:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.67214191852825,50.98039215686274,1610612763,21,22,2023-12-03T02:41:21Z,1310000,False,5.0,26.0,1,right,D. Bane driving Layup (7 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.63,Made,7.0,,,,,,,,,,,,,,,
139,PT02M00.00S,2023-12-03T02:32:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,4.812746386333772,49.50980392156863,1610612756,21,22,2023-12-03T02:41:47Z,1320000,False,2.0,-7.0,1,left,MISS K. Bates-Diop driving floating Shot - blocked,"[1628966, 1630214]",1610612756.0,PHX,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,0.77,Missed,,,,,,,,,,,,,,,Tillman,1630214.0
140,PT02M00.00S,2023-12-03T02:32:33.2Z,1,REGULAR,block,,[],1630214,,,1610612756,21,22,2023-12-03T02:32:35Z,1330000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT01M57.00S,2023-12-03T02:32:36.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,21,22,2023-12-03T02:32:40Z,1340000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,
142,PT01M52.00S,2023-12-03T02:32:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,74.45795006570303,13.725490196078432,1610612763,21,25,2023-12-03T02:32:48Z,1350000,False,-181.0,188.0,1,right,S. Aldama 26' 3PT  (5 PTS) (D. Bane 4 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,26.1,Made,5.0,,,,,D. Bane,1630217.0,4.0,,,,,,,,
144,PT01M33.00S,2023-12-03T02:33:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630692,28.86005256241787,73.77450980392157,1610612756,21,25,2023-12-03T02:33:05Z,1370000,False,-119.0,219.0,1,left,MISS J. Goodwin 24' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,24.9,Missed,,,,,,,,,,,,,,,,
145,PT01M29.00S,2023-12-03T02:33:04.5Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,21,25,2023-12-03T02:33:05Z,1380000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,144.0,3.0,3.0,0.0,,,,,,,,,,,
146,PT01M14.00S,2023-12-03T02:33:20.4Z,1,REGULAR,foul,personal,[],1626164,,,1610612763,21,25,2023-12-03T02:33:26Z,1390000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1631246]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Williams Jr.,1631246.0,,
148,PT01M14.00S,2023-12-03T02:33:27.4Z,1,REGULAR,substitution,out,[],203994,,,1610612763,21,25,2023-12-03T02:33:31Z,1410000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M14.00S,2023-12-03T02:33:27.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,21,25,2023-12-03T02:33:31Z,1420000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M14.00S,2023-12-03T02:33:27.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612763,21,25,2023-12-03T02:33:31Z,1430000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M14.00S,2023-12-03T02:33:27.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612763,21,25,2023-12-03T02:33:31Z,1440000,False,,,0,,SUB in: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M08.00S,2023-12-03T02:33:49.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,71.96123521681997,81.61764705882352,1610612763,21,25,2023-12-03T02:33:59Z,1450000,False,158.0,211.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,26.37,Missed,,,,,,,,,,,,,,,,
153,PT01M06.00S,2023-12-03T02:33:51.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,21,25,2023-12-03T02:33:59Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,152.0,,,,,,,,,,,,,,
156,PT01M04.00S,2023-12-03T02:34:11.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630583,95.6143232588699,14.460784313725492,1610612763,21,25,2023-12-03T02:42:48Z,1480000,False,-178.0,-11.0,1,right,MISS S. Aldama 17' fadeaway Shot,[1630583],1610612763.0,MEM,fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,,,17.81,Missed,,,,,,,,,,,,,,,,
157,PT00M59.40S,2023-12-03T02:34:15.6Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,21,25,2023-12-03T02:37:40Z,1490000,False,,,0,,J. Konchar REBOUND (Off:2 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Left,,,,,,156.0,2.0,0.0,2.0,,,,,,,,,,,
158,PT00M59.40S,2023-12-03T02:34:16.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629723,94.40999984741211,50.0,1610612763,21,25,2023-12-03T02:34:37Z,1500000,False,0.0,0.0,1,right,MISS J. Konchar tip Layup,[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
159,PT00M59.40S,2023-12-03T02:34:16.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,21,25,2023-12-03T02:34:37Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,158.0,,,,,,,,,,,,,,
161,PT00M47.00S,2023-12-03T02:34:35.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.196452036793694,45.588235294117645,1610612756,24,25,2023-12-03T02:34:41Z,1530000,False,22.0,260.0,1,left,D. Booker 26' 3PT  (8 PTS) (J. Goodwin 1 AST),"[1626164, 1630692]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,26.04,Made,8.0,,,,,J. Goodwin,1630692.0,1.0,,,,,,,,
163,PT00M29.00S,2023-12-03T02:34:57.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612763,24,25,2023-12-03T02:35:07Z,1550000,False,,,0,,J. Goodwin personal FOUL (1 PF) (Konchar 2 FT),"[1630692, 1629723]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Konchar,1629723.0,,
165,PT00M29.00S,2023-12-03T02:35:24.7Z,1,REGULAR,freethrow,1 of 2,[],1629723,,,1610612763,24,26,2023-12-03T02:35:24Z,1570000,False,,,0,,J. Konchar Free Throw 1 of 2 (1 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
166,PT00M29.00S,2023-12-03T02:35:25.4Z,1,REGULAR,substitution,out,[],1628966,,,1610612763,24,26,2023-12-03T02:35:34Z,1580000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M29.00S,2023-12-03T02:35:25.4Z,1,REGULAR,substitution,in,[],1629139,,,1610612763,24,26,2023-12-03T02:35:34Z,1590000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M29.00S,2023-12-03T02:35:49.3Z,1,REGULAR,freethrow,2 of 2,[],1629723,,,1610612763,24,27,2023-12-03T02:35:49Z,1600000,False,,,0,,J. Konchar Free Throw 2 of 2 (2 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
169,PT00M08.60S,2023-12-03T02:36:12.0Z,1,REGULAR,3pt,Jump Shot,[],1629139,11.908672798948752,3.6764705882352944,1610612756,27,27,2023-12-03T02:36:16Z,1610000,False,232.0,59.0,1,left,Y. Watanabe 3PT  (3 PTS) (D. Booker 3 AST),"[1629139, 1626164]",1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,,,23.91,Made,3.0,,,,,D. Booker,1626164.0,3.0,,,,,,,,
171,PT00M00.00S,2023-12-03T02:36:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629723,94.23866622864652,3.944546568627451,1610612763,27,27,2023-12-03T02:58:46Z,1630000,False,-230.0,2.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,23.03,Missed,,,,,,,,,,,,,,,,
173,PT00M00.00S,2023-12-03T02:36:26.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,27,2023-12-03T02:36:43Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left,,,,,,171.0,,,,,,,,,,,,,,
174,PT00M00.00S,2023-12-03T02:36:45.0Z,1,REGULAR,period,end,[],0,,,1610612763,27,27,2023-12-03T02:36:45Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-12-03T02:38:47.0Z,2,REGULAR,substitution,out,['startperiod'],1630692,,,1610612763,27,27,2023-12-03T02:39:00Z,1670000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-12-03T02:38:47.0Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,27,27,2023-12-03T02:39:00Z,1680000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-12-03T02:38:47.0Z,2,REGULAR,substitution,out,['startperiod'],1629723,,,1610612763,27,27,2023-12-03T02:39:00Z,1690000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-12-03T02:38:47.0Z,2,REGULAR,substitution,in,['startperiod'],1628966,,,1610612763,27,27,2023-12-03T02:39:00Z,1700000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-12-03T02:38:47.0Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,27,27,2023-12-03T02:39:00Z,1710000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
