actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
249,PT05M36.00S,2024-01-01T01:54:33.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629006,94.40999984741211,50.0,1610612756,52,45,2024-01-01T02:00:57Z,2480000,False,0.0,0.0,1,right,MISS J. Okogie tip Layup,[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
250,PT05M33.00S,2024-01-01T01:54:36.3Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,52,45,2024-01-01T02:00:57Z,2490000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,249.0,,,,,6.0,2.0,4.0,,,,,,,,
251,PT05M31.00S,2024-01-01T01:54:37.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,5.601182654402102,4.411764705882353,1610612753,52,45,2024-01-01T02:02:00Z,2500000,False,228.0,0.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
252,PT05M30.00S,2024-01-01T01:54:38.5Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,52,45,2024-01-01T02:02:00Z,2510000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,251.0,,,,,1.0,0.0,1.0,,,,,,,,
253,PT05M30.00S,2024-01-01T01:54:42.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,5.995400788436268,49.754901960784316,1610612753,52,47,2024-01-01T02:02:12Z,2520000,False,1.0,4.0,1,left,F. Wagner putback Layup (6 PTS),[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.41,Made,,,,6.0,,,,,,,,,,,,,,
254,PT05M30.00S,2024-01-01T01:54:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203994,,,1610612753,52,47,2024-01-01T01:54:53Z,2530000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Wagner 1 FT),"[203994, 1630532]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wagner,1630532.0
256,PT05M30.00S,2024-01-01T01:55:10.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630532,,,1610612753,52,48,2024-01-01T01:55:10Z,2550000,False,,,0,,F. Wagner Free Throw 1 of 1 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
257,PT05M17.00S,2024-01-01T01:55:24.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,74.19513797634691,17.15686274509804,1610612756,55,48,2024-01-01T01:55:28Z,2560000,False,-164.0,190.0,1,right,G. Allen 25' 3PT  (10 PTS) (D. Booker 2 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,10.0,D. Booker,1626164.0,2.0,,,,,,,,,,,
259,PT05M00.00S,2024-01-01T01:55:42.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,20.71287779237845,25.735294117647058,1610612753,55,48,2024-01-01T01:55:52Z,2580000,False,121.0,142.0,1,left,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.69,Missed,,,,,,,,,,,,,,,,,,
260,PT04M59.00S,2024-01-01T01:55:43.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,55,48,2024-01-01T01:55:52Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,259.0,,,,,,,,,,,,,,,
261,PT04M59.00S,2024-01-01T01:55:50.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612756,55,48,2024-01-01T01:56:02Z,2600000,False,,,0,,G. Bitadze loose ball personal FOUL (3 PF) (Nurkic 2 FT),"[1629048, 203994]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Nurkic,203994.0
263,PT04M59.00S,2024-01-01T01:56:20.1Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,55,48,2024-01-01T01:56:20Z,2620000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT04M59.00S,2024-01-01T01:56:20.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,55,48,2024-01-01T01:56:20Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,,,
265,PT04M59.00S,2024-01-01T01:56:20.6Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,55,48,2024-01-01T01:56:24Z,2640000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M59.00S,2024-01-01T01:56:20.6Z,2,REGULAR,substitution,in,[],201569,,,1610612756,55,48,2024-01-01T01:56:24Z,2650000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M59.00S,2024-01-01T01:56:32.4Z,2,REGULAR,substitution,out,[],1629048,,,1610612756,55,48,2024-01-01T01:56:39Z,2660000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M59.00S,2024-01-01T01:56:32.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612756,55,48,2024-01-01T01:56:39Z,2670000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M59.00S,2024-01-01T01:56:20.1Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,55,48,2024-01-01T01:56:59Z,2680000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT04M57.00S,2024-01-01T01:56:22.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,55,48,2024-01-01T01:56:59Z,2690000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,269.0,,,,,3.0,3.0,0.0,,,,,,,,
271,PT04M50.00S,2024-01-01T01:56:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,5.601182654402102,55.392156862745104,1610612753,55,48,2024-01-01T01:57:01Z,2700000,False,-27.0,0.0,1,left,MISS J. Suggs cutting Layup,[1630591],1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
272,PT04M48.00S,2024-01-01T01:56:58.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,55,48,2024-01-01T01:56:58Z,2710000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,271.0,,,,,6.0,4.0,2.0,,,,,,,,
273,PT04M35.00S,2024-01-01T01:57:12.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,89.83245729303549,49.01960784313725,1610612756,57,48,2024-01-01T01:57:18Z,2720000,False,-5.0,43.0,1,right,D. Booker driving floating Jump Shot (11 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.34,Made,,,,11.0,,,,,,,,,,,,,,
274,PT04M35.00S,2024-01-01T01:57:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630591,,,1610612756,57,48,2024-01-01T01:57:41Z,2730000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Booker 1 FT),"[1630591, 1626164]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Booker,1626164.0
276,PT04M35.00S,2024-01-01T01:57:43.1Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,58,48,2024-01-01T01:57:43Z,2750000,False,,,0,,D. Booker Free Throw 1 of 1 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
277,PT04M20.00S,2024-01-01T01:58:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628976,31.61957950065703,39.705882352941174,1610612753,58,51,2024-01-01T01:58:06Z,2760000,False,51.0,245.0,1,left,W. Carter Jr. 25' 3PT  (10 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.01,Made,,,,10.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,
279,PT03M55.00S,2024-01-01T01:58:27.7Z,2,REGULAR,turnover,traveling,[],1629002,,,1610612756,58,51,2024-01-01T01:58:34Z,2780000,False,,,0,,C. Metu traveling TURNOVER (1 TO),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,1627964.0,,,,
280,PT03M55.00S,2024-01-01T01:58:31.8Z,2,REGULAR,substitution,out,[],1629002,,,1610612753,58,51,2024-01-01T01:58:51Z,2790000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M55.00S,2024-01-01T01:58:31.8Z,2,REGULAR,substitution,out,[],201569,,,1610612753,58,51,2024-01-01T01:58:51Z,2800000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M55.00S,2024-01-01T01:58:31.8Z,2,REGULAR,substitution,in,[],201142,,,1610612753,58,51,2024-01-01T01:58:51Z,2810000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M55.00S,2024-01-01T01:58:31.8Z,2,REGULAR,substitution,in,[],203078,,,1610612753,58,51,2024-01-01T01:58:51Z,2820000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M37.00S,2024-01-01T01:59:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,12.434296977660972,47.549019607843135,1610612753,58,51,2024-01-01T01:59:21Z,2830000,False,12.0,64.0,1,left,MISS A. Black 6' driving Layup - blocked,"[1641710, 203078]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,Beal,203078.0,,,,,,,,,,,,,,,,
285,PT03M37.00S,2024-01-01T01:59:16.1Z,2,REGULAR,block,,[],203078,,,1610612753,58,51,2024-01-01T01:59:18Z,2840000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT03M35.00S,2024-01-01T01:59:18.1Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,58,51,2024-01-01T01:59:21Z,2850000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,284.0,,,,,1.0,1.0,0.0,,,,,,,,
287,PT03M33.00S,2024-01-01T01:59:20.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626164,80.89684625492772,60.29411764705882,1610612756,60,51,2024-01-01T02:07:35Z,2860000,False,51.0,127.0,1,right,D. Booker 13' running pullup Jump Shot (14 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.71,Made,,,,14.0,,,,,,,,,,,,,,
288,PT03M14.00S,2024-01-01T01:59:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.828515111695138,45.34313725490196,1610612753,60,51,2024-01-01T01:59:45Z,2870000,False,23.0,68.0,1,left,MISS P. Banchero 7' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
289,PT03M12.00S,2024-01-01T01:59:40.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,60,51,2024-01-01T02:10:53Z,2880000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,288.0,,,,,2.0,2.0,0.0,,,,,,,,
291,PT03M08.00S,2024-01-01T02:00:09.6Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,60,51,2024-01-01T02:00:17Z,2900000,False,,,0,,B. Beal bad pass out-of-bounds TURNOVER (1 TO),[203078],1610612756.0,PHX,bad pass,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,,,1155.0,,,,
292,PT02M52.00S,2024-01-01T02:00:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,10.5946123521682,50.73529411764706,1610612753,60,51,2024-01-01T02:00:40Z,2910000,False,-4.0,47.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1628960]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,Allen,1628960.0,,,,,,,,,,,,,,,,
320,PT02M52.00S,2024-01-01T02:00:33.0Z,2,REGULAR,block,,[],1628960,,,1610612753,60,51,2024-01-01T02:05:49Z,2915000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT02M52.00S,2024-01-01T02:00:33.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,51,2024-01-01T02:05:49Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,292.0,,,,,,,,,,,,,,,
295,PT02M46.00S,2024-01-01T02:00:47.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,14.931011826544022,44.85294117647059,1610612753,60,53,2024-01-01T02:00:53Z,2940000,False,26.0,88.0,1,left,P. Banchero 9' turnaround Jump Shot (13 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,,,,13.0,,,,,,,,,,,,,,
296,PT02M22.00S,2024-01-01T02:01:11.4Z,2,REGULAR,3pt,Jump Shot,[],203994,66.04796320630749,41.17647058823529,1610612756,60,53,2024-01-01T02:01:19Z,2950000,False,-44.0,267.0,1,right,MISS J. Nurkic 27' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
297,PT02M18.00S,2024-01-01T02:01:15.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,60,53,2024-01-01T02:01:19Z,2960000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,296.0,,,,,2.0,1.0,1.0,,,,,,,,
298,PT02M09.00S,2024-01-01T02:01:24.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.601182654402102,51.470588235294116,1610612753,60,55,2024-01-01T02:01:29Z,2970000,False,-7.0,0.0,1,left,W. Carter Jr. alley-oop DUNK (12 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.74,Made,,,,12.0,F. Wagner,1630532.0,4.0,,,,,,,,,,,
300,PT02M09.00S,2024-01-01T02:01:28.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,60,55,2024-01-01T02:01:28Z,2990000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M09.00S,2024-01-01T02:02:35.2Z,2,REGULAR,substitution,out,[],1628976,,,1610612756,60,55,2024-01-01T02:03:03Z,3000000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M09.00S,2024-01-01T02:02:35.2Z,2,REGULAR,substitution,in,[],1629021,,,1610612756,60,55,2024-01-01T02:03:03Z,3010000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M53.00S,2024-01-01T02:03:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.03745072273325,51.470588235294116,1610612756,62,55,2024-01-01T02:03:31Z,3020000,False,7.0,4.0,1,right,B. Beal driving Layup (13 PTS) (K. Durant 2 AST),"[203078, 201142]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.82,Made,,,,13.0,K. Durant,201142.0,2.0,,,,,,,,,,,
305,PT01M46.00S,2024-01-01T02:03:34.8Z,2,REGULAR,3pt,Jump Shot,[],1631094,23.99802890932983,84.80392156862744,1610612753,62,55,2024-01-01T02:03:38Z,3040000,False,-174.0,173.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
306,PT01M44.00S,2024-01-01T02:03:36.8Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,62,55,2024-01-01T02:03:38Z,3050000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,305.0,,,,,2.0,2.0,0.0,,,,,,,,
307,PT01M23.00S,2024-01-01T02:03:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,82.21090670170827,46.568627450980394,1610612756,62,55,2024-01-01T02:14:11Z,3060000,False,-17.0,115.0,1,right,MISS J. Nurkic 11' turnaround fadeaway Shot,[203994],1610612756.0,PHX,turnaround fadeaway,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
308,PT01M20.00S,2024-01-01T02:04:01.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,62,55,2024-01-01T02:04:04Z,3070000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,307.0,,,,,3.0,3.0,0.0,,,,,,,,
309,PT01M10.00S,2024-01-01T02:04:10.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,3.892904073587385,95.34313725490196,1610612753,62,55,2024-01-01T02:04:23Z,3080000,False,-227.0,-16.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
310,PT01M06.00S,2024-01-01T02:04:14.5Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,62,55,2024-01-01T02:25:33Z,3090000,False,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,309.0,,,,,4.0,3.0,1.0,,,,,,,,
311,PT01M04.00S,2024-01-01T02:04:17.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,5.863994743758213,2.941176470588235,1610612753,62,55,2024-01-01T02:04:25Z,3100000,False,235.0,3.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
312,PT01M03.00S,2024-01-01T02:04:18.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,55,2024-01-01T02:04:25Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,311.0,,,,,,,,,,,,,,,
313,PT01M03.00S,2024-01-01T02:04:21.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612753,62,55,2024-01-01T02:04:37Z,3120000,False,,,0,,D. Booker loose ball personal FOUL (2 PF) (Suggs 2 FT),"[1626164, 1630591]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Suggs,1630591.0
315,PT01M03.00S,2024-01-01T02:04:53.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630591,,,1610612753,62,55,2024-01-01T02:04:53Z,3140000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT01M03.00S,2024-01-01T02:04:53.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,62,55,2024-01-01T02:04:53Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,
317,PT01M03.00S,2024-01-01T02:05:16.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630591,,,1610612753,62,56,2024-01-01T02:05:16Z,3160000,False,,,0,,J. Suggs Free Throw 2 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
318,PT00M52.70S,2024-01-01T02:05:31.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612756,62,56,2024-01-01T02:05:53Z,3170000,False,,,0,,J. Suggs personal FOUL (3 PF) (Booker 2 FT),"[1630591, 1626164]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Booker,1626164.0
321,PT00M52.70S,2024-01-01T02:05:57.7Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,63,56,2024-01-01T02:05:57Z,3190000,False,,,0,,D. Booker Free Throw 1 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,15.0,,,,,,,,,,,,,,
322,PT00M52.70S,2024-01-01T02:06:05.2Z,2,REGULAR,substitution,out,[],1630591,,,1610612756,63,56,2024-01-01T02:06:11Z,3200000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M52.70S,2024-01-01T02:06:05.2Z,2,REGULAR,substitution,in,[],203914,,,1610612756,63,56,2024-01-01T02:06:11Z,3210000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M52.70S,2024-01-01T02:06:21.3Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,64,56,2024-01-01T02:06:21Z,3220000,False,,,0,,D. Booker Free Throw 2 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,16.0,,,,,,,,,,,,,,
325,PT00M39.20S,2024-01-01T02:06:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.225361366622867,23.52941176470588,1610612753,64,56,2024-01-01T02:06:46Z,3230000,False,132.0,241.0,1,left,MISS F. Wagner 27' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,27.5,Missed,,,,,,,,,,,,,,,,,,
326,PT00M36.80S,2024-01-01T02:06:40.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,64,56,2024-01-01T02:06:46Z,3240000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,325.0,,,,,,,,,,,,,,,
328,PT00M31.50S,2024-01-01T02:06:52.9Z,2,REGULAR,2pt,Jump Shot,[],201142,80.1084099868594,33.82352941176471,1610612756,64,56,2024-01-01T02:07:02Z,3260000,False,-81.0,134.0,1,right,MISS K. Durant 15' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,15.7,Missed,,,,,,,,,,,,,,,,,,
329,PT00M27.50S,2024-01-01T02:06:56.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,64,56,2024-01-01T02:06:56Z,3270000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,328.0,,,,,7.0,4.0,3.0,,,,,,,,
330,PT00M25.50S,2024-01-01T02:06:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,92.46057818659659,47.549019607843135,1610612756,66,56,2024-01-01T02:07:06Z,3280000,False,-12.0,18.0,1,right,J. Nurkic driving Layup (12 PTS),[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.21,Made,,,,12.0,,,,,,,,,,,,,,
