actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
344,PT00M41.80S,2023-12-14T03:10:20.4Z,2,REGULAR,substitution,out,[],203915,,,1610612751,54,63,2023-12-14T03:10:53Z,3380000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M41.80S,2023-12-14T03:10:20.4Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,54,63,2023-12-14T03:10:53Z,3390000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M41.80S,2023-12-14T03:10:20.4Z,2,REGULAR,substitution,in,[],1630570,,,1610612751,54,63,2023-12-14T03:10:53Z,3400000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M41.80S,2023-12-14T03:10:20.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,54,63,2023-12-14T03:10:53Z,3410000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M41.80S,2023-12-14T03:10:59.3Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,54,64,2023-12-14T03:10:59Z,3420000,False,,,0,,C. Thomas Free Throw 2 of 2 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
349,PT00M26.40S,2023-12-14T03:11:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,10.200394218134035,47.794117647058826,1610612756,56,64,2023-12-14T03:14:10Z,3430000,False,11.0,43.0,1,left,N. Little driving floating Jump Shot (4 PTS) (B. Beal 3 AST),"[1629642, 203078]",1610612756.0,PHX,driving floating,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,4.48,Made,,,,,4.0,B. Beal,203078.0,3.0,,,,,,,,
351,PT00M00.40S,2023-12-14T03:11:27.3Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612751,56,64,2023-12-14T03:11:33Z,3450000,False,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1629661, 203078]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Beal,203078.0
352,PT00M00.40S,2023-12-14T03:11:27.3Z,2,REGULAR,steal,,[],203078,,,1610612756,56,64,2023-12-14T03:14:26Z,3460000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
353,PT00M00.00S,2023-12-14T03:11:37.0Z,2,REGULAR,period,end,[],0,,,1610612756,56,64,2023-12-14T03:11:37Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-12-14T03:26:17.8Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612756,56,64,2023-12-14T03:27:05Z,3480000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-12-14T03:26:17.8Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612756,56,64,2023-12-14T03:27:05Z,3490000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-12-14T03:26:17.8Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612756,56,64,2023-12-14T03:27:05Z,3500000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-12-14T03:26:17.8Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612756,56,64,2023-12-14T03:27:05Z,3510000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-12-14T03:27:20.6Z,3,REGULAR,period,start,[],0,,,1610612751,56,64,2023-12-14T03:27:20Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M47.00S,2023-12-14T03:27:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.732588699080158,47.30392156862745,1610612751,56,64,2023-12-14T03:28:32Z,3530000,False,13.0,1.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.36,Missed,,,,,,,,,,,,,,,,
363,PT11M44.00S,2023-12-14T03:27:36.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,56,64,2023-12-14T03:27:42Z,3540000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,
364,PT11M40.00S,2023-12-14T03:27:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,88.91261498028909,62.00980392156863,1610612756,56,64,2023-12-14T03:29:05Z,3550000,False,60.0,52.0,1,right,MISS D. Booker 7' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
365,PT11M40.00S,2023-12-14T03:27:40.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,56,64,2023-12-14T03:27:52Z,3560000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,
366,PT11M29.00S,2023-12-14T03:27:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.703679369250986,43.627450980392155,1610612751,56,64,2023-12-14T03:27:55Z,3570000,False,32.0,20.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 203994]",1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,3.76,Missed,,,,,,,,,,,,,Nurkic,203994.0,,
367,PT11M29.00S,2023-12-14T03:27:50.2Z,3,REGULAR,block,,[],203994,,,1610612751,56,64,2023-12-14T03:27:52Z,3580000,False,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT11M29.00S,2023-12-14T03:27:50.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,56,64,2023-12-14T03:27:55Z,3590000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,366.0,9.0,8.0,1.0,,,,,,,,,,,,
369,PT11M23.00S,2023-12-14T03:27:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,93.64323258869908,44.6078431372549,1610612756,58,64,2023-12-14T03:28:12Z,3600000,False,-27.0,7.0,1,right,B. Beal running Layup (8 PTS) (K. Durant 3 AST),"[203078, 201142]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,8.0,K. Durant,201142.0,3.0,,,,,,,,
371,PT11M11.00S,2023-12-14T03:28:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,28.33442838370565,73.0392156862745,1610612751,58,64,2023-12-14T03:28:22Z,3620000,False,-115.0,214.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,24.29,Missed,,,,,,,,,,,,,,,,
372,PT11M11.00S,2023-12-14T03:28:07.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,58,64,2023-12-14T03:28:22Z,3630000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,371.0,10.0,9.0,1.0,,,,,,,,,,,,
373,PT11M00.00S,2023-12-14T03:28:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.8166885676741,55.63725490196079,1610612756,60,64,2023-12-14T03:30:26Z,3640000,False,28.0,118.0,1,right,K. Durant 12' Jump Shot (15 PTS) (J. Nurkic 2 AST),"[201142, 203994]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,12.17,Made,,,,,15.0,J. Nurkic,203994.0,2.0,,,,,,,,
375,PT10M42.00S,2023-12-14T03:28:36.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,31.35676741130092,43.627450980392155,1610612751,60,67,2023-12-14T03:30:39Z,3660000,False,32.0,242.0,1,left,C. Thomas 24' 3PT pullup (12 PTS) (N. Claxton 1 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,24.44,Made,,,,,12.0,N. Claxton,1629651.0,1.0,,,,,,,,
377,PT10M24.00S,2023-12-14T03:28:55.4Z,3,REGULAR,3pt,Jump Shot,[],203078,77.7431011826544,87.99019607843137,1610612756,63,67,2023-12-14T03:29:00Z,3680000,False,190.0,157.0,1,right,B. Beal 24' 3PT  (11 PTS) (D. Booker 8 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,24.63,Made,,,,,11.0,D. Booker,1626164.0,8.0,,,,,,,,
379,PT10M08.00S,2023-12-14T03:29:11.1Z,3,REGULAR,2pt,Jump Shot,[],1630560,21.107095926412615,51.71568627450981,1610612751,63,67,2023-12-14T03:29:15Z,3700000,False,-9.0,146.0,1,left,MISS C. Thomas 14' turnaround Shot,[1630560],1610612751.0,BKN,turnaround,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,,,14.62,Missed,,,,,,,,,,,,,,,,
380,PT10M06.00S,2023-12-14T03:29:13.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,63,67,2023-12-14T03:29:15Z,3710000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Center,,,,,379.0,11.0,10.0,1.0,,,,,,,,,,,,
381,PT09M58.00S,2023-12-14T03:29:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,94.03745072273325,58.82352941176471,1610612756,65,67,2023-12-14T03:29:24Z,3720000,False,44.0,4.0,1,right,K. Durant driving floating Jump Shot (17 PTS) (D. Booker 9 AST),"[201142, 1626164]",1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,4.42,Made,,,,,17.0,D. Booker,1626164.0,9.0,,,,,,,,
383,PT09M37.00S,2023-12-14T03:29:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,18.084756898817346,52.69607843137255,1610612751,65,67,2023-12-14T03:31:17Z,3740000,False,-13.0,117.0,1,left,MISS M. Bridges 11' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,11.83,Missed,,,,,,,,,,,,,,,,
384,PT09M35.00S,2023-12-14T03:29:44.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,65,67,2023-12-14T03:29:52Z,3750000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,383.0,,,,,,,,,,,,,,,
386,PT09M35.00S,2023-12-14T03:30:00.0Z,3,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612756,65,67,2023-12-14T03:30:15Z,3770000,False,,,0,,N. Claxton technical FOUL (3 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,1627963.0,,,,,,,,,,,,0.0,3.0,,,,,,
387,PT09M35.00S,2023-12-14T03:30:24.1Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,66,67,2023-12-14T03:30:24Z,3780000,False,,,0,,D. Booker technical Free Throw 1 of 1 (18 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
388,PT09M24.00S,2023-12-14T03:30:49.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,79.31997371879106,73.0392156862745,1610612756,68,67,2023-12-14T03:30:52Z,3790000,False,115.0,142.0,1,right,D. Booker 18' pullup Jump Shot (20 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,18.28,Made,,,,,20.0,,,,,,,,,,,
389,PT09M07.00S,2023-12-14T03:31:05.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.915243101182654,50.73529411764706,1610612751,68,69,2023-12-14T03:31:10Z,3800000,False,-4.0,13.0,1,left,N. Claxton alley-oop DUNK (12 PTS) (C. Thomas 3 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.3,Made,,,,,12.0,C. Thomas,1630560.0,3.0,,,,,,,,
391,PT08M47.00S,2023-12-14T03:31:25.3Z,3,REGULAR,3pt,Jump Shot,[],1629642,80.23981603153744,93.13725490196079,1610612756,71,69,2023-12-14T03:31:29Z,3820000,False,216.0,133.0,1,right,N. Little 25' 3PT  (7 PTS) (K. Durant 4 AST),"[1629642, 201142]",1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,25.35,Made,,,,,7.0,K. Durant,201142.0,4.0,,,,,,,,
393,PT08M26.00S,2023-12-14T03:31:45.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,8.229303547963205,3.9215686274509802,1610612751,71,72,2023-12-14T03:31:49Z,3840000,False,230.0,25.0,1,left,M. Bridges 3PT  (11 PTS) (S. Dinwiddie 7 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,23.17,Made,,,,,11.0,S. Dinwiddie,203915.0,7.0,,,,,,,,
395,PT08M05.00S,2023-12-14T03:32:07.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.04402102496715,42.40196078431372,1610612756,71,72,2023-12-14T03:32:13Z,3860000,False,-38.0,50.0,1,right,MISS J. Nurkic 6' Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,6.32,Missed,,,,,,,,,,,,,,,,
396,PT08M05.00S,2023-12-14T03:32:07.4Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,71,72,2023-12-14T03:36:03Z,3870000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,395.0,12.0,10.0,2.0,,,,,,,,,,,,
420,PT08M04.00S,2023-12-14T03:32:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.9060446780552,49.754901960784316,1610612756,71,72,2023-12-14T03:36:33Z,3875000,False,-1.0,5.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.49,Missed,,,,,,,,,,,,,,,,
421,PT08M04.00S,2023-12-14T03:32:11.9Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,71,72,2023-12-14T03:36:33Z,3877500,False,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,420.0,13.0,10.0,3.0,,,,,,,,,,,,
422,PT08M04.00S,2023-12-14T03:32:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.30026281208936,51.225490196078425,1610612756,71,72,2023-12-14T03:37:04Z,3878750,False,6.0,1.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,0.62,Missed,,,,,,,,,,,,,,,,
423,PT08M03.00S,2023-12-14T03:32:15.2Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,71,72,2023-12-14T03:37:04Z,3879375,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,422.0,4.0,3.0,1.0,,,,,,,,,,,,
397,PT07M58.00S,2023-12-14T03:32:16.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203915,9.543363994743759,55.63725490196079,1610612751,71,74,2023-12-14T03:37:58Z,3880000,False,-28.0,37.0,1,left,S. Dinwiddie running Layup (5 PTS),[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,4.67,Made,,,,,5.0,,,,,,,,,,,
398,PT07M58.00S,2023-12-14T03:32:19.9Z,3,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612751,71,74,2023-12-14T03:32:27Z,3890000,False,,,0,,N. Little shooting personal FOUL (2 PF) (Dinwiddie 1 FT),"[1629642, 203915]",1610612756.0,PHX,shooting,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,2.0,0.0,Dinwiddie,203915.0,,,,
400,PT07M58.00S,2023-12-14T03:32:47.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203915,,,1610612751,71,75,2023-12-14T03:38:42Z,3910000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (6 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
402,PT07M47.00S,2023-12-14T03:33:08.1Z,3,REGULAR,turnover,double dribble,[],1626164,,,1610612756,71,75,2023-12-14T03:33:19Z,3930000,False,,,0,,D. Booker double dribble TURNOVER (2 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,1146.0,2.0,,,,,,,,,,,,,,,,,,
403,PT07M34.00S,2023-12-14T03:33:28.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,22.421156373193167,11.27450980392157,1610612751,71,75,2023-12-14T03:33:32Z,3940000,False,194.0,158.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,25.01,Missed,,,,,,,,,,,,,,,,
404,PT07M31.00S,2023-12-14T03:33:31.1Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,71,75,2023-12-14T03:33:32Z,3950000,False,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,403.0,5.0,4.0,1.0,,,,,,,,,,,,
405,PT07M27.00S,2023-12-14T03:33:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,92.59198423127464,47.549019607843135,1610612756,73,75,2023-12-14T03:33:40Z,3960000,False,-12.0,17.0,1,right,D. Booker running Layup (22 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,22.0,,,,,,,,,,,
406,PT07M17.00S,2023-12-14T03:33:45.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,4.418528252299605,3.6764705882352944,1610612751,73,75,2023-12-14T03:33:49Z,3970000,False,232.0,-11.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,23.19,Missed,,,,,,,,,,,,,,,,
407,PT07M14.00S,2023-12-14T03:33:48.4Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612756,73,75,2023-12-14T03:33:49Z,3980000,False,,,0,,N. Little REBOUND (Off:2 Def:4),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Right Corner 3,24+ Right,,,,,406.0,6.0,4.0,2.0,,,,,,,,,,,,
408,PT07M07.00S,2023-12-14T03:33:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612756,73,75,2023-12-14T03:34:01Z,3990000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Booker 2 FT),"[1629661, 1626164]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,,
410,PT07M07.00S,2023-12-14T03:34:30.3Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,74,75,2023-12-14T03:34:30Z,4010000,False,,,0,,D. Booker Free Throw 1 of 2 (23 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
411,PT07M07.00S,2023-12-14T03:34:30.8Z,3,REGULAR,substitution,out,[],203078,,,1610612756,74,75,2023-12-14T03:34:36Z,4020000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M07.00S,2023-12-14T03:34:30.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612756,74,75,2023-12-14T03:34:36Z,4030000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M07.00S,2023-12-14T03:34:30.8Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,74,75,2023-12-14T03:34:36Z,4040000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M07.00S,2023-12-14T03:34:30.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612756,74,75,2023-12-14T03:34:36Z,4050000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M07.00S,2023-12-14T03:34:46.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,75,75,2023-12-14T03:34:46Z,4060000,False,,,0,,D. Booker Free Throw 2 of 2 (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
416,PT06M49.00S,2023-12-14T03:35:14.6Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612751,75,75,2023-12-14T03:35:46Z,4070000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Thomas 2 FT),"[1626164, 1630560]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,3.0,0.0,Thomas,1630560.0,,,,
418,PT06M49.00S,2023-12-14T03:35:22.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,75,2023-12-14T03:35:22Z,4090000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M49.00S,2023-12-14T03:37:57.5Z,3,REGULAR,substitution,out,[],1629642,,,1610612751,75,75,2023-12-14T03:38:12Z,4110000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M49.00S,2023-12-14T03:37:57.5Z,3,REGULAR,substitution,in,[],1628966,,,1610612751,75,75,2023-12-14T03:38:12Z,4120000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M49.00S,2023-12-14T03:38:35.0Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,75,76,2023-12-14T03:38:35Z,4130000,False,,,0,,C. Thomas Free Throw 1 of 2 (13 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
427,PT06M49.00S,2023-12-14T03:38:48.6Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,75,77,2023-12-14T03:38:48Z,4140000,False,,,0,,C. Thomas Free Throw 2 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
428,PT06M33.00S,2023-12-14T03:39:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,86.81011826544021,50.73529411764706,1610612756,77,77,2023-12-14T03:39:15Z,4150000,False,4.0,71.0,1,right,J. Nurkic 7' floating Jump Shot (8 PTS) (J. Goodwin 1 AST),"[203994, 1630692]",1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,7.16,Made,,,,,8.0,J. Goodwin,1630692.0,1.0,,,,,,,,
430,PT06M17.00S,2023-12-14T03:39:23.4Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612751,77,77,2023-12-14T03:39:29Z,4170000,False,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Bridges 2 FT),"[203994, 1628969]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,2.0,0.0,Bridges,1628969.0,,,,
432,PT06M17.00S,2023-12-14T03:39:56.8Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,77,77,2023-12-14T03:39:56Z,4190000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
433,PT06M17.00S,2023-12-14T03:39:56.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,77,77,2023-12-14T03:39:56Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,
