actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
345,PT11M11.00S,2026-04-11T03:00:13.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,83.13074901445466,41.17647058823529,1610612745,75,71,2026-04-11T03:00:49Z,3400000,False,-44.0,106.0,1,right,MISS J. Smith Jr. 11' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
346,PT11M09.00S,2026-04-11T03:00:15.9Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,75,71,2026-04-11T03:00:20Z,3410000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,345.0,4.0,3.0,1.0,,,,,,,,,,,,,,
347,PT11M06.00S,2026-04-11T03:00:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,87.59855453350855,56.61764705882353,1610612745,75,71,2026-04-11T03:00:28Z,3420000,False,33.0,64.0,1,right,MISS A. Thompson 7' driving finger roll Layup - blocked,"[1641708, 1628978]",1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,DiVincenzo,1628978.0,,,,,,,,,,,,
395,PT11M06.00S,2026-04-11T03:00:19.2Z,3,REGULAR,block,,[],1628978,,,1610612745,75,71,2026-04-11T03:06:27Z,3425000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT11M04.00S,2026-04-11T03:00:21.2Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,75,71,2026-04-11T03:00:28Z,3430000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,347.0,5.0,3.0,2.0,,,,,,,,,,,,,,
349,PT11M02.00S,2026-04-11T03:00:22.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,68.67608409986859,26.47058823529412,1610612745,75,71,2026-04-11T03:00:32Z,3440000,False,-118.0,242.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
350,PT11M00.00S,2026-04-11T03:00:24.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,75,71,2026-04-11T03:00:32Z,3450000,False,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,349.0,2.0,0.0,2.0,,,,,,,,,,,,,,
351,PT10M53.00S,2026-04-11T03:00:32.0Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,75,71,2026-04-11T03:00:35Z,3460000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1628978]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,,
352,PT10M53.00S,2026-04-11T03:00:32.0Z,3,REGULAR,steal,,[],1628978,,,1610612750,75,71,2026-04-11T03:00:33Z,3470000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
353,PT10M44.00S,2026-04-11T03:00:41.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203937,11.12023653088042,47.05882352941176,1610612750,75,71,2026-04-11T03:00:46Z,3480000,False,15.0,52.0,1,left,MISS K. Anderson turnaround Hook,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
354,PT10M42.00S,2026-04-11T03:00:43.2Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,75,71,2026-04-11T03:00:43Z,3490000,False,,,0,,J. Beringer REBOUND (Off:2 Def:0),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,,353.0,2.0,0.0,2.0,,,,,,,,,,,,,,
355,PT10M36.00S,2026-04-11T03:00:49.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628978,34.247700394218136,42.8921568627451,1610612750,75,71,2026-04-11T03:00:55Z,3500000,False,36.0,269.0,1,left,MISS D. DiVincenzo 27' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.17,Missed,,,,,,,,,,,,,,,,,,
356,PT10M33.00S,2026-04-11T03:00:52.6Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,75,71,2026-04-11T03:00:55Z,3510000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,355.0,3.0,1.0,2.0,,,,,,,,,,,,,,
357,PT10M26.00S,2026-04-11T03:00:59.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.67214191852825,55.63725490196079,1610612745,75,71,2026-04-11T03:02:44Z,3520000,False,28.0,26.0,1,right,MISS A. Sengun driving bank Hook,[1630578],1610612745.0,HOU,driving bank,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
358,PT10M24.00S,2026-04-11T03:01:01.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,75,71,2026-04-11T03:01:04Z,3530000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,357.0,3.0,3.0,0.0,,,,,,,,,,,,,,
359,PT10M18.00S,2026-04-11T03:01:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.863994743758213,45.83333333333333,1610612750,75,73,2026-04-11T03:03:04Z,3540000,False,21.0,3.0,1,left,J. McDaniels driving Layup (10 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,10.0,,,,,,,,,,,
360,PT09M54.00S,2026-04-11T03:01:33.1Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,75,73,2026-04-11T03:01:39Z,3550000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (3 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,,,,,3.0,,,,,
361,PT09M36.00S,2026-04-11T03:01:55.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,23.603810775295663,88.72549019607843,1610612750,75,73,2026-04-11T03:02:00Z,3560000,False,-194.0,169.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
362,PT09M33.00S,2026-04-11T03:01:58.8Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,75,73,2026-04-11T03:02:00Z,3570000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,361.0,6.0,4.0,2.0,,,,,,,,,,,,,,
363,PT09M26.00S,2026-04-11T03:02:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,90.22667542706965,49.754901960784316,1610612745,77,73,2026-04-11T03:03:57Z,3580000,False,-1.0,39.0,1,right,J. Smith Jr. cutting Layup (7 PTS) (J. Okogie 1 AST),"[1631095, 1629006]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,,,7.0,,,,,,,,,J. Okogie,1629006.0,1.0
365,PT09M17.00S,2026-04-11T03:02:14.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,7.440867279894875,59.55882352941176,1610612750,77,75,2026-04-11T03:02:20Z,3600000,False,-48.0,17.0,1,left,J. McDaniels driving DUNK (12 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,12.0,,,,,,,,,,,
366,PT08M59.00S,2026-04-11T03:02:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,55.63725490196079,1610612745,79,75,2026-04-11T03:02:37Z,3610000,False,28.0,13.0,1,right,A. Sengun cutting Layup (14 PTS) (A. Thompson 5 AST),"[1630578, 1641708]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,14.0,,,,,,,,,A. Thompson,1641708.0,5.0
368,PT08M40.00S,2026-04-11T03:02:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,19.793035479632064,37.745098039215684,1610612750,79,77,2026-04-11T03:02:55Z,3630000,False,61.0,134.0,1,left,A. Edwards 14' pullup Jump Shot (9 PTS) (K. Anderson 4 AST),"[1630162, 203937]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,14.7,Made,,,,,,,9.0,,,,,,,,,K. Anderson,203937.0,4.0
370,PT08M24.00S,2026-04-11T03:03:06.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.1084099868594,51.9607843137255,1610612745,81,77,2026-04-11T03:03:11Z,3650000,False,10.0,134.0,1,right,K. Durant 13' turnaround fadeaway Jump Shot (21 PTS),[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.49,Made,,,,,,,21.0,,,,,,,,,,,
371,PT08M06.00S,2026-04-11T03:03:25.7Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,81,77,2026-04-11T03:03:32Z,3660000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1641708]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Thompson,1641708.0,,,
372,PT08M06.00S,2026-04-11T03:03:25.7Z,3,REGULAR,steal,,[],1641708,,,1610612745,81,77,2026-04-11T04:09:15Z,3670000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
373,PT08M02.00S,2026-04-11T03:03:29.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,92.32917214191852,64.2156862745098,1610612745,83,77,2026-04-11T03:03:35Z,3680000,False,71.0,20.0,1,right,J. Smith Jr. 7' running DUNK (9 PTS) (J. Okogie 2 AST),"[1631095, 1629006]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,,,9.0,,,,,,,,,J. Okogie,1629006.0,2.0
375,PT07M50.00S,2026-04-11T03:03:41.4Z,3,REGULAR,2pt,Jump Shot,[],1630183,20.45006570302234,67.8921568627451,1610612750,83,79,2026-04-11T03:03:47Z,3700000,False,-89.0,140.0,1,left,J. McDaniels 16' pullup Jump Shot (14 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,16.59,Made,,,,,,,14.0,,,,,,,,,,,
376,PT07M30.00S,2026-04-11T03:04:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629006,91.93495400788436,5.147058823529411,1610612745,83,79,2026-04-11T03:04:05Z,3710000,False,-224.0,23.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
377,PT07M27.00S,2026-04-11T03:04:04.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,83,79,2026-04-11T03:04:05Z,3720000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,376.0,4.0,4.0,0.0,,,,,,,,,,,,,,
378,PT07M22.00S,2026-04-11T03:04:09.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203937,9.017739816031538,48.03921568627451,1610612750,83,79,2026-04-11T03:06:20Z,3730000,False,10.0,32.0,1,left,MISS K. Anderson running Layup,[203937],1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
379,PT07M19.00S,2026-04-11T03:04:12.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,83,79,2026-04-11T03:04:16Z,3740000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,378.0,6.0,6.0,0.0,,,,,,,,,,,,,,
382,PT07M18.00S,2026-04-11T03:04:31.8Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612745,83,79,2026-04-11T03:04:39Z,3770000,False,,,0,,A. Edwards shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1630162, 1631095]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,
384,PT07M18.00S,2026-04-11T03:04:50.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631095,,,1610612745,83,79,2026-04-11T03:04:50Z,3790000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT07M18.00S,2026-04-11T03:04:50.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,83,79,2026-04-11T03:04:50Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,,,
386,PT07M18.00S,2026-04-11T03:05:12.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631095,,,1610612745,83,79,2026-04-11T03:05:12Z,3810000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
387,PT07M15.00S,2026-04-11T03:05:14.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,83,79,2026-04-11T03:05:14Z,3820000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,386.0,1.0,1.0,0.0,,,,,,,,,,,,,,
388,PT07M05.00S,2026-04-11T03:05:24.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,20.844283837056505,16.42156862745098,1610612750,83,79,2026-04-11T03:05:32Z,3830000,False,168.0,143.0,1,left,MISS A. Edwards 22' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,22.08,Missed,,,,,,,,,,,,,,,,,,
389,PT07M03.00S,2026-04-11T03:05:26.2Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,83,79,2026-04-11T03:21:37Z,3840000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,388.0,5.0,4.0,1.0,,,,,,,,,,,,,,
390,PT06M57.00S,2026-04-11T03:05:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,6.915243101182654,44.11764705882353,1610612750,83,79,2026-04-11T03:08:00Z,3850000,False,29.0,13.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1630578]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,Sengun,1630578.0,,,,,,,,,,,,
391,PT06M57.00S,2026-04-11T03:05:32.7Z,3,REGULAR,block,,[],1630578,,,1610612750,83,79,2026-04-11T03:05:35Z,3860000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT06M56.00S,2026-04-11T03:05:33.7Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,79,2026-04-11T03:06:22Z,3870000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,
393,PT06M51.00S,2026-04-11T03:05:38.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,91.67214191852825,52.94117647058824,1610612745,85,79,2026-04-11T03:06:04Z,3880000,False,15.0,26.0,1,right,A. Thompson running DUNK (26 PTS) (J. Smith Jr. 2 AST),"[1641708, 1631095]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,26.0,,,,,,,,,J. Smith Jr.,1631095.0,2.0
394,PT06M51.00S,2026-04-11T03:05:54.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,79,2026-04-11T03:05:54Z,3890000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M40.00S,2026-04-11T03:09:40.5Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612750,85,79,2026-04-11T03:09:53Z,3920000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Edwards 2 FT),"[1630578, 1630162]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,202049.0,3.0,0.0,Edwards,1630162.0,,,,,,
401,PT06M40.00S,2026-04-11T03:10:16.1Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,85,80,2026-04-11T03:10:16Z,3940000,False,,,0,,A. Edwards Free Throw 1 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
402,PT06M40.00S,2026-04-11T03:10:20.6Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,85,81,2026-04-11T03:10:20Z,3950000,False,,,0,,A. Edwards Free Throw 2 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
403,PT06M26.00S,2026-04-11T03:10:37.4Z,3,REGULAR,3pt,Jump Shot,[],1631095,94.56307490144546,4.901960784313726,1610612745,85,81,2026-04-11T03:10:47Z,3960000,False,-225.0,-1.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
404,PT06M25.00S,2026-04-11T03:10:43.1Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,85,81,2026-04-11T03:10:43Z,3970000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,403.0,7.0,4.0,3.0,,,,,,,,,,,,,,
405,PT06M25.00S,2026-04-11T03:10:44.6Z,3,REGULAR,foul,personal,[],1642866,,,1610612745,85,81,2026-04-11T03:11:16Z,3980000,False,,,0,,J. Beringer personal FOUL (1 PF),"[1642866, 1641708]",1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,1.0,0.0,Thompson,1641708.0,,,,,,
407,PT06M25.00S,2026-04-11T03:11:16.2Z,3,REGULAR,substitution,out,[],203937,,,1610612745,85,81,2026-04-11T03:11:25Z,4000000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M25.00S,2026-04-11T03:11:16.2Z,3,REGULAR,substitution,in,[],1630245,,,1610612745,85,81,2026-04-11T03:11:25Z,4010000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M25.00S,2026-04-11T03:11:32.3Z,3,REGULAR,foul,personal,[],1642866,,,1610612745,85,81,2026-04-11T03:11:37Z,4020000,False,,,0,,J. Beringer personal FOUL (2 PF),"[1642866, 1630578]",1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,2.0,0.0,Sengun,1630578.0,,,,,,
411,PT06M16.00S,2026-04-11T03:11:55.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,84.70762155059133,60.78431372549019,1610612745,87,81,2026-04-11T03:12:03Z,4040000,False,54.0,91.0,1,right,K. Durant 10' fadeaway Jump Shot (23 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,10.59,Made,,,,,,,23.0,,,,,,,,,,,
412,PT06M03.00S,2026-04-11T03:12:08.2Z,3,REGULAR,turnover,lost ball,[],1630245,,,1610612750,87,81,2026-04-11T03:12:14Z,4050000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 201142]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Durant,201142.0,,,
413,PT06M03.00S,2026-04-11T03:12:08.2Z,3,REGULAR,steal,,[],201142,,,1610612745,87,81,2026-04-11T03:12:10Z,4060000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
418,PT06M00.00S,2026-04-11T03:12:19.7Z,3,REGULAR,substitution,out,[],1629006,,,1610612745,87,81,2026-04-11T03:12:33Z,4110000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M00.00S,2026-04-11T03:12:19.7Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,87,81,2026-04-11T03:12:33Z,4120000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M00.00S,2026-04-11T03:12:19.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,87,81,2026-04-11T03:12:33Z,4130000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M00.00S,2026-04-11T03:12:19.7Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,87,81,2026-04-11T03:12:33Z,4140000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M59.00S,2026-04-11T03:12:42.9Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612745,87,81,2026-04-11T03:12:50Z,4150000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1628978, 1631095]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,
424,PT05M59.00S,2026-04-11T03:13:09.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631095,,,1610612745,88,81,2026-04-11T03:33:35Z,4170000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
425,PT05M59.00S,2026-04-11T03:13:30.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631095,,,1610612745,89,81,2026-04-11T03:33:35Z,4180000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (11 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
426,PT05M42.00S,2026-04-11T03:13:52.0Z,3,REGULAR,2pt,Jump Shot,[],1630162,3.3672798948751645,74.01960784313727,1610612750,89,81,2026-04-11T03:14:24Z,4190000,False,-120.0,-21.0,1,left,MISS A. Edwards 12' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,12.19,Missed,,,,,,,,,,,,,,,,,,
427,PT05M40.00S,2026-04-11T03:13:54.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,89,81,2026-04-11T03:13:55Z,4200000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,426.0,4.0,4.0,0.0,,,,,,,,,,,,,,
428,PT05M37.00S,2026-04-11T03:13:59.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612745,89,81,2026-04-11T03:14:08Z,4210000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1630245, 1631095]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626301.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,
430,PT05M37.00S,2026-04-11T03:14:29.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631095,,,1610612745,90,81,2026-04-11T03:14:29Z,4230000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (12 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
