actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT06M36.00S,2025-12-06T01:54:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,91.93495400788436,3.9215686274509802,1610612745,40,44,2025-12-06T01:54:54Z,2580000,False,-230.0,23.0,1,right,A. Holiday 3PT  (3 PTS) (J. Smith Jr. 2 AST),"[1628988, 1631095]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,,,,,J. Smith Jr.,1631095.0,2.0,,,,,,,,,,
264,PT06M24.00S,2025-12-06T01:55:02.5Z,2,REGULAR,turnover,lost ball,[],1628415,,,1610612756,40,44,2025-12-06T01:55:15Z,2600000,False,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1628988]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,1.0,Holiday,1628988.0,,,,,,,,,,,,,
265,PT06M24.00S,2025-12-06T01:55:02.5Z,2,REGULAR,steal,,[],1628988,,,1610612745,40,44,2025-12-06T02:09:34Z,2610000,False,,,0,,A. Holiday STEAL (2 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
266,PT06M18.00S,2025-12-06T01:55:09.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,86.28449408672799,70.83333333333334,1610612745,42,44,2025-12-06T01:55:28Z,2620000,False,104.0,76.0,1,right,K. Durant 12' fadeaway Jump Shot (13 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,12.92,Made,13.0,,,,,,,,,,,,,,,,,
267,PT06M18.00S,2025-12-06T01:55:16.6Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612745,42,44,2025-12-06T01:55:23Z,2630000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Durant 1 FT),"[1626220, 201142]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,1.0,0.0,Durant,201142.0,,
269,PT06M18.00S,2025-12-06T01:55:41.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201142,,,1610612745,43,44,2025-12-06T01:55:41Z,2650000,False,,,0,,K. Durant Free Throw 1 of 1 (14 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
271,PT06M06.00S,2025-12-06T01:56:45.8Z,2,REGULAR,jumpball,recovered,[],1631123,,,1610612756,43,44,2025-12-06T02:22:40Z,2680000,False,,,0,,Jump Ball M. Williams vs. A. Thompson: Tip to J. Bouyea,"[1631123, 1631109, 1641708]",1610612756.0,PHX,heldball,J. Bouyea,1631123.0,Bouyea,J. Bouyea,Williams,1631109.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,,,,,,
277,PT05M58.00S,2025-12-06T01:57:21.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,30.831143232588698,70.34313725490196,1610612756,43,44,2025-12-06T02:03:54Z,2730000,False,-102.0,237.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
278,PT05M55.00S,2025-12-06T01:57:24.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,43,44,2025-12-06T02:04:49Z,2740000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,277.0,,,,,,,1.0,1.0,0.0,,,,,,,
279,PT05M47.00S,2025-12-06T01:57:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.60512483574244,37.254901960784316,1610612745,45,44,2025-12-06T02:23:27Z,2750000,False,-64.0,111.0,1,right,K. Durant 12' fadeaway Jump Shot (16 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.8,Made,16.0,,,,,,,,,,,,,,,,,
280,PT05M47.00S,2025-12-06T01:57:30.6Z,2,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612745,45,44,2025-12-06T01:57:46Z,2760000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Durant 1 FT),"[1628415, 201142]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2002.0,2.0,0.0,Durant,201142.0,,
282,PT05M47.00S,2025-12-06T01:57:52.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,45,44,2025-12-06T01:57:58Z,2780000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M47.00S,2025-12-06T01:59:55.3Z,2,REGULAR,substitution,out,[],1631123,,,1610612745,45,44,2025-12-06T02:00:31Z,2790000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M47.00S,2025-12-06T01:59:55.3Z,2,REGULAR,substitution,in,[],1631221,,,1610612745,45,44,2025-12-06T02:00:31Z,2800000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M47.00S,2025-12-06T02:00:57.1Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612745,46,44,2025-12-06T02:00:57Z,2810000,False,,,0,,K. Durant Free Throw 1 of 1 (17 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
287,PT05M35.00S,2025-12-06T02:01:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,14.668199737187912,38.23529411764706,1610612756,46,44,2025-12-06T02:01:23Z,2820000,False,59.0,85.0,1,left,MISS G. Allen 10' driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,10.37,Missed,,,,,,,,,,,,,,,,,,
288,PT05M32.00S,2025-12-06T02:01:13.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,46,44,2025-12-06T02:01:13Z,2830000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,287.0,,,,,,,2.0,2.0,0.0,,,,,,,
289,PT05M23.00S,2025-12-06T02:01:22.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,91.80354796320631,49.01960784313725,1610612745,48,44,2025-12-06T02:01:28Z,2840000,False,-5.0,25.0,1,right,A. Thompson reverse DUNK (10 PTS) (S. Adams 2 AST),"[1641708, 203500]",1610612745.0,HOU,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.5,Made,10.0,,,,,S. Adams,203500.0,2.0,,,,,,,,,,
291,PT05M01.00S,2025-12-06T02:01:44.3Z,2,REGULAR,2pt,Jump Shot,[],1628415,12.171484888304862,27.696078431372552,1610612756,48,44,2025-12-06T02:01:50Z,2860000,False,112.0,62.0,1,left,MISS D. Brooks 12' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,12.75,Missed,,,,,,,,,,,,,,,,,,
292,PT04M59.00S,2025-12-06T02:01:46.3Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612756,48,44,2025-12-06T02:01:50Z,2870000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,291.0,,,,,,,1.0,0.0,1.0,,,,,,,
293,PT04M58.00S,2025-12-06T02:01:48.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,18.478975032851512,54.65686274509803,1610612756,48,46,2025-12-06T02:01:53Z,2880000,False,-23.0,121.0,1,left,D. Brooks 12' Jump Shot (16 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,16.0,,,,,,,,,,,,,,,,,
294,PT04M41.00S,2025-12-06T02:02:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,90.88370565045992,49.754901960784316,1610612745,50,46,2025-12-06T02:02:11Z,2890000,False,-1.0,33.0,1,right,K. Durant driving Layup (19 PTS) (S. Adams 3 AST),"[201142, 203500]",1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.32,Made,19.0,,,,,S. Adams,203500.0,3.0,,,,,,,,,,
296,PT04M34.00S,2025-12-06T02:02:12.4Z,2,REGULAR,2pt,Jump Shot,[],1628415,22.158344283837057,23.284313725490197,1610612756,50,46,2025-12-06T02:02:17Z,2910000,False,134.0,156.0,1,left,MISS D. Brooks 20' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,20.52,Missed,,,,,,,,,,,,,,,,,,
297,PT04M31.00S,2025-12-06T02:02:15.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,50,46,2025-12-06T02:02:17Z,2920000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,296.0,,,,,,,2.0,2.0,0.0,,,,,,,
298,PT04M13.00S,2025-12-06T02:02:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,93.24901445466492,47.794117647058826,1610612745,52,46,2025-12-06T02:13:22Z,2930000,False,-11.0,11.0,1,right,S. Adams driving Layup (2 PTS) (K. Durant 3 AST),"[203500, 201142]",1610612745.0,HOU,driving,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,K. Durant,201142.0,3.0,,,,,,,,,,
300,PT04M02.00S,2025-12-06T02:02:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,18.478975032851512,59.55882352941176,1610612756,52,46,2025-12-06T02:02:48Z,2950000,False,-48.0,121.0,1,left,MISS M. Williams 13' floating Shot,[1631109],1610612756.0,PHX,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,13.03,Missed,,,,,,,,,,,,,,,,,,
301,PT04M00.00S,2025-12-06T02:02:45.5Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,52,46,2025-12-06T02:02:45Z,2960000,False,,,0,,M. Williams REBOUND (Off:3 Def:0),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,300.0,,,,,,,3.0,0.0,3.0,,,,,,,
302,PT03M57.00S,2025-12-06T02:02:48.9Z,2,REGULAR,turnover,lost ball,[],1631109,,,1610612756,52,46,2025-12-06T02:02:53Z,2970000,False,,,0,,M. Williams lost ball TURNOVER (1 TO),"[1631109, 203500]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,1.0,Adams,203500.0,,,,,,,,,,,,,
303,PT03M57.00S,2025-12-06T02:02:48.9Z,2,REGULAR,steal,,[],203500,,,1610612745,52,46,2025-12-06T02:02:51Z,2980000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
304,PT03M49.00S,2025-12-06T02:02:57.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,92.46057818659659,54.65686274509803,1610612745,54,46,2025-12-06T02:03:01Z,2990000,False,23.0,18.0,1,right,A. Thompson cutting DUNK (12 PTS) (K. Durant 4 AST),"[1641708, 201142]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.97,Made,12.0,,,,,K. Durant,201142.0,4.0,,,,,,,,,,
306,PT03M49.00S,2025-12-06T02:03:03.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,54,46,2025-12-06T02:29:42Z,3010000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M49.00S,2025-12-06T02:04:19.2Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,54,46,2025-12-06T02:04:29Z,3020000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M49.00S,2025-12-06T02:04:19.2Z,2,REGULAR,substitution,out,[],1631109,,,1610612756,54,46,2025-12-06T02:04:29Z,3030000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M49.00S,2025-12-06T02:04:19.2Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,54,46,2025-12-06T02:04:29Z,3040000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M49.00S,2025-12-06T02:04:19.2Z,2,REGULAR,substitution,in,[],1642345,,,1610612756,54,46,2025-12-06T02:04:29Z,3050000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT03M49.00S,2025-12-06T02:04:35.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,54,46,2025-12-06T02:27:47Z,3055000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M36.00S,2025-12-06T02:04:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,5.075558475689881,48.03921568627451,1610612756,54,48,2025-12-06T02:04:57Z,3060000,False,10.0,-5.0,1,left,C. Gillespie driving reverse Layup (6 PTS),[1631221],1610612756.0,PHX,driving reverse,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,1.09,Made,6.0,,,,,,,,,,,,,,,,,
312,PT03M20.00S,2025-12-06T02:05:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.78120893561103,35.049019607843135,1610612745,56,48,2025-12-06T02:05:12Z,3070000,False,-75.0,53.0,1,right,K. Durant 9' driving floating bank Jump Shot (21 PTS),[201142],1610612745.0,HOU,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.17,Made,21.0,,,,,,,,,,,,,,,,,
313,PT03M09.00S,2025-12-06T02:05:19.3Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612756,56,48,2025-12-06T02:05:23Z,3080000,False,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 203500]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,Adams,203500.0,,,,,,,,,,,,,
314,PT03M09.00S,2025-12-06T02:05:19.3Z,2,REGULAR,steal,,[],203500,,,1610612745,56,48,2025-12-06T02:05:21Z,3090000,False,,,0,,S. Adams STEAL (2 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
315,PT03M04.00S,2025-12-06T02:05:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,92.06636005256242,54.41176470588235,1610612745,58,48,2025-12-06T02:05:29Z,3100000,False,22.0,22.0,1,right,J. Smith Jr. running Layup (7 PTS),[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.13,Made,7.0,,,,,,,,,,,,,,,,,
316,PT02M51.00S,2025-12-06T02:05:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,9.543363994743759,37.745098039215684,1610612756,58,50,2025-12-06T02:05:40Z,3110000,False,61.0,37.0,1,left,G. Allen 7' driving Layup (9 PTS) (D. Brooks 3 AST),"[1628960, 1628415]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,9.0,,,,,D. Brooks,1628415.0,3.0,,,,,,,,,,
318,PT02M34.00S,2025-12-06T02:05:53.7Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612745,58,50,2025-12-06T02:05:57Z,3130000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1642346]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,1.0,Dunn,1642346.0,,,,,,,,,,,,,
319,PT02M34.00S,2025-12-06T02:05:53.7Z,2,REGULAR,steal,,[],1642346,,,1610612756,58,50,2025-12-06T02:05:55Z,3140000,False,,,0,,R. Dunn STEAL (3 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
320,PT02M32.00S,2025-12-06T02:05:56.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642346,7.5722733245729295,46.07843137254902,1610612756,58,52,2025-12-06T02:06:05Z,3150000,False,20.0,19.0,1,left,R. Dunn running DUNK (3 PTS),[1642346],1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.71,Made,3.0,,,,,,,,,,,,,,,,,
321,PT02M32.00S,2025-12-06T02:05:58.9Z,2,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612756,58,52,2025-12-06T02:06:10Z,3160000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Dunn 1 FT),"[1628988, 1642346]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Dunn,1642346.0,,
323,PT02M32.00S,2025-12-06T02:06:37.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642346,,,1610612756,58,53,2025-12-06T02:06:37Z,3180000,False,,,0,,R. Dunn Free Throw 1 of 1 (4 PTS),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
324,PT02M12.00S,2025-12-06T02:07:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,92.72339027595268,48.28431372549019,1610612745,60,53,2025-12-06T02:07:10Z,3190000,False,-9.0,16.0,1,right,J. Smith Jr. driving Layup (9 PTS),[1631095],1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.81,Made,9.0,,,,,,,,,,,,,,,,,
325,PT02M12.00S,2025-12-06T02:07:04.2Z,2,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612745,60,53,2025-12-06T02:07:14Z,3200000,False,,,0,,G. Allen shooting personal FOUL (3 PF) (Smith Jr. 1 FT),"[1628960, 1631095]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,3.0,0.0,Smith Jr.,1631095.0,,
327,PT02M12.00S,2025-12-06T02:07:31.8Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,61,53,2025-12-06T02:07:31Z,3220000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
328,PT02M02.00S,2025-12-06T02:07:44.5Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612756,61,53,2025-12-06T02:08:12Z,3230000,False,,,0,,S. Adams shooting personal FOUL (1 PF) (Ighodaro 2 FT),"[203500, 1642345]",1610612745.0,HOU,shooting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Ighodaro,1642345.0,,
330,PT02M02.00S,2025-12-06T02:08:14.6Z,2,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,61,53,2025-12-06T02:08:14Z,3250000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT02M02.00S,2025-12-06T02:08:14.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,61,53,2025-12-06T02:08:14Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,
332,PT02M02.00S,2025-12-06T02:08:16.9Z,2,REGULAR,substitution,out,[],1631095,,,1610612756,61,53,2025-12-06T02:08:23Z,3270000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M02.00S,2025-12-06T02:08:16.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,61,53,2025-12-06T02:08:23Z,3280000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M02.00S,2025-12-06T02:08:39.7Z,2,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,61,54,2025-12-06T02:08:39Z,3290000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (3 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
335,PT01M49.00S,2025-12-06T02:08:55.0Z,2,REGULAR,3pt,Jump Shot,[],1628988,71.30420499342969,81.61764705882352,1610612745,64,54,2025-12-06T02:08:59Z,3300000,False,158.0,217.0,1,right,A. Holiday 26' 3PT step back (6 PTS),[1628988],1610612745.0,HOU,step back,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.86,Made,6.0,,,,,,,,,,,,,,,,,
336,PT01M34.00S,2025-12-06T02:09:10.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.427726675427067,40.931372549019606,1610612756,64,54,2025-12-06T02:09:17Z,3310000,False,45.0,111.0,1,left,MISS D. Brooks 12' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.02,Missed,,,,,,,,,,,,,,,,,,
337,PT01M33.00S,2025-12-06T02:09:11.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,64,54,2025-12-06T02:09:17Z,3320000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,336.0,,,,,,,3.0,3.0,0.0,,,,,,,
339,PT01M23.00S,2025-12-06T02:09:46.3Z,2,REGULAR,foul,offensive,[],201142,,,1610612745,64,54,2025-12-06T02:10:04Z,3340000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 1628415]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Brooks,1628415.0,,
341,PT01M23.00S,2025-12-06T02:09:46.3Z,2,REGULAR,turnover,offensive foul,[],201142,,,1610612745,64,54,2025-12-06T02:09:46Z,3360000,False,,,0,,K. Durant offensive foul TURNOVER (2 TO),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,,,,,,,,,2002.0,,,,,,
342,PT01M11.00S,2025-12-06T02:10:15.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,15.588042049934298,44.6078431372549,1610612756,64,54,2025-12-06T02:10:22Z,3370000,False,27.0,94.0,1,left,MISS G. Allen 9' driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
343,PT01M10.00S,2025-12-06T02:10:16.5Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,64,54,2025-12-06T02:10:22Z,3380000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,342.0,,,,,,,4.0,4.0,0.0,,,,,,,
344,PT00M53.90S,2025-12-06T02:10:32.6Z,2,REGULAR,2pt,Jump Shot,[],201142,84.44480946123521,70.83333333333334,1610612745,64,54,2025-12-06T02:10:45Z,3390000,False,104.0,94.0,1,right,MISS K. Durant 14' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.01,Missed,,,,,,,,,,,,,,,,,,
345,PT00M53.70S,2025-12-06T02:10:32.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,64,54,2025-12-06T02:11:05Z,3400000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,344.0,,,,,,,,,,,,,,,,
348,PT00M53.70S,2025-12-06T02:11:07.4Z,2,REGULAR,foul,personal,[],203500,,,1610612756,64,54,2025-12-06T02:11:15Z,3430000,False,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 1628415]",1610612745.0,HOU,loose ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2002.0,2.0,0.0,Brooks,1628415.0,,
350,PT00M38.20S,2025-12-06T02:11:27.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,4.944152431011826,21.07843137254902,1610612756,64,56,2025-12-06T02:11:35Z,3450000,False,145.0,-6.0,1,left,D. Brooks 14' step back Jump Shot (18 PTS),[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,14.47,Made,18.0,,,,,,,,,,,,,,,,,
351,PT00M31.40S,2025-12-06T02:11:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,94.43166885676742,49.50980392156863,1610612745,66,56,2025-12-06T02:11:43Z,3460000,False,-2.0,0.0,1,right,A. Thompson driving DUNK (14 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.25,Made,14.0,,,,,,,,,,,,,,,,,
