actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
614,PT01M08.00S,2025-10-25T02:15:05.1Z,3,REGULAR,substitution,in,[],1629006,,,1610612765,86,85,2025-10-25T02:15:23Z,5810000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M57.20S,2025-10-25T02:15:38.2Z,3,REGULAR,turnover,bad pass,[],1641709,,,1610612765,86,85,2025-10-25T02:15:43Z,5820000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1642263]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,1.0,Sheppard,1642263.0,,,,,,,,,,,,,,,,,
616,PT00M57.20S,2025-10-25T02:15:38.2Z,3,REGULAR,steal,,[],1642263,,,1610612745,86,85,2025-10-25T02:15:39Z,5830000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
617,PT00M53.40S,2025-10-25T02:15:41.9Z,3,REGULAR,turnover,lost ball,[],1642263,,,1610612745,86,85,2025-10-25T02:15:45Z,5840000,False,,,0,,R. Sheppard lost ball TURNOVER (2 TO),"[1642263, 1629750]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,2.0,Green,1629750.0,,,,,,,,,,,,,,,,,
618,PT00M53.40S,2025-10-25T02:15:41.9Z,3,REGULAR,steal,,[],1629750,,,1610612765,86,85,2025-10-25T02:15:43Z,5850000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
619,PT00M47.50S,2025-10-25T02:15:48.0Z,3,REGULAR,turnover,lost ball,[],1630194,,,1610612765,86,85,2025-10-25T02:15:51Z,5860000,False,,,0,,P. Reed lost ball TURNOVER (2 TO),"[1630194, 1642263]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,2.0,Sheppard,1642263.0,,,,,,,,,,,,,,,,,
620,PT00M47.50S,2025-10-25T02:15:48.0Z,3,REGULAR,steal,,[],1642263,,,1610612745,86,85,2025-10-25T02:15:49Z,5870000,False,,,0,,R. Sheppard STEAL (3 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
621,PT00M35.70S,2025-10-25T02:15:59.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642263,13.091327201051248,70.09803921568627,1610612745,86,85,2025-10-25T02:16:10Z,5880000,False,-100.0,71.0,1,left,MISS R. Sheppard 12' driving floating Shot,[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,12.28,Missed,,,,,,,,,,,,,,,
622,PT00M33.90S,2025-10-25T02:16:01.6Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612765,86,85,2025-10-25T02:16:10Z,5890000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,621.0,4.0,4.0,0.0,,,,,
623,PT00M27.50S,2025-10-25T02:16:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,88.64980289093299,63.970588235294116,1610612765,86,87,2025-10-25T02:16:14Z,5900000,False,70.0,54.0,1,right,D. Robinson 8' driving floating Jump Shot (17 PTS),[1629130],1610612765.0,DET,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,8.85,Made,17.0,,,,,,,,,,,,,,
624,PT00M04.50S,2025-10-25T02:16:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.354139290407357,52.69607843137255,1610612745,86,87,2025-10-25T02:16:39Z,5910000,False,-13.0,73.0,1,left,MISS K. Durant 7' driving floating Shot,[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,7.42,Missed,,,,,,,,,,,,,,,
625,PT00M03.40S,2025-10-25T02:16:35.8Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612765,86,87,2025-10-25T02:16:39Z,5920000,False,,,0,,P. Reed REBOUND (Off:3 Def:2),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,624.0,5.0,2.0,3.0,,,,,
626,PT00M00.40S,2025-10-25T02:16:38.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641709,63.9454664914586,53.67647058823529,1610612765,86,87,2025-10-25T02:16:50Z,5930000,False,18.0,286.0,1,right,MISS A. Thompson 28' running 3PT,[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,28.7,Missed,,,,,,,,,,,,,,,
627,PT00M00.40S,2025-10-25T02:16:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,86,87,2025-10-25T02:16:50Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,626.0,,,,,,,,
628,PT00M00.00S,2025-10-25T02:16:48.3Z,3,REGULAR,period,end,[],0,,,1610612765,86,87,2025-10-25T02:16:48Z,5950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612765,86,87,2025-10-25T02:19:22Z,5960000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612765,86,87,2025-10-25T02:19:22Z,5970000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612765,86,87,2025-10-25T02:19:22Z,5980000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612765,86,87,2025-10-25T02:19:22Z,5990000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612765,86,87,2025-10-25T02:19:22Z,6000000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT12M00.00S,2025-10-25T02:18:58.3Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,86,87,2025-10-25T02:19:22Z,6010000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT12M00.00S,2025-10-25T02:19:30.1Z,4,REGULAR,period,start,[],0,,,1610612765,86,87,2025-10-25T02:19:30Z,6020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT11M49.00S,2025-10-25T02:19:43.7Z,4,REGULAR,foul,personal,[],1642263,,,1610612765,86,87,2025-10-25T02:19:58Z,6030000,False,,,0,,R. Sheppard personal FOUL (1 PF),"[1642263, 1630194]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,200834.0,1.0,0.0,Reed,1630194.0,,,,,,,,,
638,PT11M43.00S,2025-10-25T02:20:11.3Z,4,REGULAR,violation,kicked ball,[],1630578,,,1610612765,86,87,2025-10-25T02:20:20Z,6050000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,200834.0,,,,,,,,,,,,,
639,PT11M33.00S,2025-10-25T02:20:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.24901445466492,53.18627450980392,1610612765,86,89,2025-10-25T02:20:39Z,6060000,False,16.0,11.0,1,right,P. Reed reverse Layup (9 PTS) (J. Green 2 AST),"[1630194, 1629750]",1610612765.0,DET,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,1.93,Made,9.0,,,,,,,,,,J. Green,1629750.0,2.0,,
641,PT11M08.00S,2025-10-25T02:20:57.5Z,4,REGULAR,3pt,Jump Shot,[],1642263,37.53285151116951,45.588235294117645,1610612745,89,89,2025-10-25T02:21:01Z,6080000,False,22.0,300.0,1,left,R. Sheppard 30' 3PT  (9 PTS) (A. Sengun 5 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,30.11,Made,9.0,,,,,,,,,,A. Sengun,1630578.0,5.0,,
643,PT10M53.00S,2025-10-25T02:21:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,93.24901445466492,54.41176470588235,1610612765,89,89,2025-10-25T02:21:17Z,6100000,False,22.0,11.0,1,right,MISS J. Green driving Layup,[1629750],1610612765.0,DET,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.47,Missed,,,,,,,,,,,,,,,
644,PT10M52.00S,2025-10-25T02:21:14.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,89,89,2025-10-25T02:21:17Z,6110000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,643.0,5.0,3.0,2.0,,,,,
645,PT10M38.00S,2025-10-25T02:21:28.9Z,4,REGULAR,3pt,Jump Shot,[],1642263,35.167542706964525,36.51960784313725,1610612745,89,89,2025-10-25T02:21:35Z,6120000,False,67.0,278.0,1,left,MISS R. Sheppard 28' step back 3PT,[1642263],1610612745.0,HOU,step back,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,28.62,Missed,,,,,,,,,,,,,,,
646,PT10M36.00S,2025-10-25T02:21:30.9Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,89,89,2025-10-25T02:21:40Z,6130000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,645.0,1.0,1.0,0.0,,,,,
647,PT10M26.00S,2025-10-25T02:21:39.6Z,4,REGULAR,2pt,Jump Shot,[],1641709,83.13074901445466,20.588235294117645,1610612765,89,89,2025-10-25T02:21:45Z,6140000,False,-147.0,106.0,1,right,MISS A. Thompson 18' pullup bank Shot,[1641709],1610612765.0,DET,pullup bank,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,18.14,Missed,,,,,,,,,,,,,,,
648,PT10M25.00S,2025-10-25T02:21:40.6Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,89,89,2025-10-25T02:21:45Z,6150000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,647.0,6.0,4.0,2.0,,,,,
649,PT10M13.00S,2025-10-25T02:21:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.389618922470433,46.32352941176471,1610612745,91,89,2025-10-25T02:21:56Z,6160000,False,18.0,8.0,1,left,A. Thompson driving reverse Layup (10 PTS),[1641708],1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.99,Made,10.0,,,,,,,,,,,,,,
650,PT10M02.00S,2025-10-25T02:22:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630595,75.3777923784494,88.72549019607843,1610612765,91,92,2025-10-25T02:22:08Z,6170000,False,194.0,179.0,1,right,C. Cunningham 26' 3PT step back (14 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,26.36,Made,14.0,,,,,,,,,,,,,,
651,PT09M40.00S,2025-10-25T02:22:27.3Z,4,REGULAR,turnover,out-of-bounds,[],1642263,,,1610612745,91,92,2025-10-25T02:22:32Z,6180000,False,,,0,,R. Sheppard bad pass out-of-bounds TURNOVER (3 TO),[1642263],1610612745.0,HOU,bad pass,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,3.0,,,,,,202053.0,,,,,,,,,,,,,
652,PT09M40.00S,2025-10-25T02:22:32.2Z,4,REGULAR,substitution,out,[],1630194,,,1610612765,91,92,2025-10-25T02:22:41Z,6190000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT09M40.00S,2025-10-25T02:22:32.2Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,91,92,2025-10-25T02:22:41Z,6200000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT09M40.00S,2025-10-25T02:22:32.2Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,91,92,2025-10-25T02:22:41Z,6210000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT09M40.00S,2025-10-25T02:22:32.2Z,4,REGULAR,substitution,in,[],1641842,,,1610612765,91,92,2025-10-25T02:22:41Z,6220000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT09M33.00S,2025-10-25T02:23:02.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,73.9323258869908,89.2156862745098,1610612765,91,95,2025-10-25T02:23:07Z,6230000,False,196.0,193.0,1,right,J. Green 27' 3PT  (7 PTS) (C. Cunningham 8 AST),"[1629750, 1630595]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,27.48,Made,7.0,,,,,,,,,,C. Cunningham,1630595.0,8.0,,
658,PT09M17.00S,2025-10-25T02:23:19.7Z,4,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,91,95,2025-10-25T02:23:24Z,6250000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (2 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,2.0,,,,,,1627963.0,,,,,,,,,,,,,
659,PT09M06.00S,2025-10-25T02:23:40.4Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,91,95,2025-10-25T02:23:43Z,6260000,False,,,0,,C. Cunningham bad pass TURNOVER (7 TO),"[1630595, 1630578]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,7.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
660,PT09M06.00S,2025-10-25T02:23:40.4Z,4,REGULAR,steal,,[],1630578,,,1610612745,91,95,2025-10-25T02:23:41Z,6270000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
661,PT09M03.00S,2025-10-25T02:23:43.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,9.149145860709593,47.549019607843135,1610612745,93,95,2025-10-25T02:23:49Z,6280000,False,12.0,34.0,1,left,A. Sengun running DUNK (16 PTS),[1630578],1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,3.57,Made,16.0,,,,,,,,,,,,,,
662,PT08M44.00S,2025-10-25T02:24:02.1Z,4,REGULAR,2pt,Jump Shot,[],1630595,94.82588699080158,22.30392156862745,1610612765,93,95,2025-10-25T02:30:32Z,6290000,False,-138.0,-4.0,1,right,MISS C. Cunningham 13' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,13.86,Missed,,,,,,,,,,,,,,,
663,PT08M41.00S,2025-10-25T02:24:05.1Z,4,REGULAR,rebound,offensive,[],1630595,,,1610612765,93,95,2025-10-25T02:24:14Z,6300000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,662.0,4.0,3.0,1.0,,,,,
664,PT08M40.00S,2025-10-25T02:24:10.7Z,4,REGULAR,foul,personal,[],1642263,,,1610612765,93,95,2025-10-25T02:24:19Z,6310000,False,,,0,,R. Sheppard personal FOUL (2 PF),"[1642263, 1630595]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,1627963.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
666,PT08M40.00S,2025-10-25T02:24:20.3Z,4,REGULAR,substitution,out,[],1642263,,,1610612765,93,95,2025-10-25T02:24:29Z,6330000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT08M40.00S,2025-10-25T02:24:20.3Z,4,REGULAR,substitution,out,[],1629750,,,1610612765,93,95,2025-10-25T02:24:29Z,6340000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT08M40.00S,2025-10-25T02:24:20.3Z,4,REGULAR,substitution,in,[],201142,,,1610612765,93,95,2025-10-25T02:24:29Z,6350000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT08M40.00S,2025-10-25T02:24:20.3Z,4,REGULAR,substitution,in,[],202699,,,1610612765,93,95,2025-10-25T02:24:29Z,6360000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT08M28.00S,2025-10-25T02:24:56.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,69.20170827858082,86.51960784313727,1610612765,93,98,2025-10-25T02:25:03Z,6370000,False,183.0,237.0,1,right,C. Cunningham 29' 3PT step back (17 PTS) (R. Holland II 3 AST),"[1630595, 1641842]",1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,29.92,Made,17.0,,,,,,,,,,R. Holland II,1641842.0,3.0,,
671,PT08M07.00S,2025-10-25T02:25:18.1Z,4,REGULAR,2pt,Jump Shot,[],201142,23.47240473061761,28.431372549019606,1610612745,95,98,2025-10-25T02:25:21Z,6380000,False,108.0,168.0,1,left,K. Durant 19' pullup Jump Shot (25 PTS) (A. Sengun 6 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,19.97,Made,25.0,,,,,,,,,,A. Sengun,1630578.0,6.0,,
673,PT07M50.00S,2025-10-25T02:25:34.8Z,4,REGULAR,3pt,Jump Shot,[],202699,94.43166885676742,97.30392156862744,1610612765,95,98,2025-10-25T02:25:40Z,6400000,False,237.0,0.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,23.65,Missed,,,,,,,,,,,,,,,
674,PT07M49.00S,2025-10-25T02:25:35.8Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,95,98,2025-10-25T02:25:40Z,6410000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,673.0,3.0,2.0,1.0,,,,,
675,PT07M34.00S,2025-10-25T02:25:51.7Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612745,95,98,2025-10-25T02:25:58Z,6420000,False,,,0,,R. Holland II shooting personal FOUL (6 PF) (Durant 2 FT),"[1641842, 201142]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Left,,,,,,,200834.0,6.0,0.0,Durant,201142.0,,,,,,,,,
677,PT07M34.00S,2025-10-25T02:26:13.4Z,4,REGULAR,substitution,out,[],1641842,,,1610612745,95,98,2025-10-25T02:26:49Z,6440000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT07M34.00S,2025-10-25T02:26:13.4Z,4,REGULAR,substitution,in,[],1641709,,,1610612745,95,98,2025-10-25T02:26:49Z,6450000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT07M34.00S,2025-10-25T02:27:03.1Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,96,98,2025-10-25T02:27:03Z,6460000,False,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
680,PT07M34.00S,2025-10-25T02:27:21.3Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,97,98,2025-10-25T02:27:21Z,6470000,False,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
681,PT07M16.00S,2025-10-25T02:27:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,80.76544021024968,50.49019607843137,1610612765,97,98,2025-10-25T02:27:46Z,6480000,False,2.0,128.0,1,right,MISS A. Thompson 12' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.83,Missed,,,,,,,,,,,,,,,
682,PT07M15.00S,2025-10-25T02:27:42.7Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,97,98,2025-10-25T02:27:46Z,6490000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,681.0,3.0,3.0,0.0,,,,,
683,PT07M04.00S,2025-10-25T02:27:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.915243101182654,43.627450980392155,1610612745,97,98,2025-10-25T02:27:59Z,6500000,False,32.0,13.0,1,left,MISS A. Sengun driving Layup - blocked,"[1630578, 1641709]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,3.43,Missed,,,,,,,,,,,,,,Thompson,1641709.0
684,PT07M04.00S,2025-10-25T02:27:54.6Z,4,REGULAR,block,,[],1641709,,,1610612745,97,98,2025-10-25T02:27:56Z,6510000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT07M03.00S,2025-10-25T02:27:55.6Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,97,98,2025-10-25T02:27:59Z,6520000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,683.0,5.0,4.0,1.0,,,,,
686,PT06M59.00S,2025-10-25T02:27:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,92.46057818659659,39.46078431372549,1610612765,97,98,2025-10-25T02:28:04Z,6530000,False,-53.0,18.0,1,right,MISS I. Stewart running Layup,[1630191],1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,5.58,Missed,,,,,,,,,,,,,,,
687,PT06M55.00S,2025-10-25T02:28:03.3Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,97,98,2025-10-25T02:28:04Z,6540000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,686.0,4.0,3.0,1.0,,,,,
688,PT06M52.00S,2025-10-25T02:28:07.4Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612745,97,98,2025-10-25T02:28:20Z,6550000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Durant 2 FT),"[202699, 201142]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,2.0,0.0,Durant,201142.0,,,,,,,,,
690,PT06M52.00S,2025-10-25T02:28:23.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,97,98,2025-10-25T02:28:23Z,6570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT06M52.00S,2025-10-25T02:31:27.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612745,98,98,2025-10-25T02:31:27Z,6580000,False,,,0,,K. Durant Free Throw 1 of 2 (28 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
693,PT06M52.00S,2025-10-25T02:31:47.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612745,99,98,2025-10-25T02:31:47Z,6590000,False,,,0,,K. Durant Free Throw 2 of 2 (29 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
698,PT06M52.00S,2025-10-25T02:31:46.2Z,4,REGULAR,substitution,out,[],1630595,,,1610612765,99,98,2025-10-25T02:32:43Z,6595000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT06M52.00S,2025-10-25T02:31:46.2Z,4,REGULAR,substitution,in,[],1642450,,,1610612765,99,98,2025-10-25T02:32:43Z,6597500,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
