actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
570,PT06M06.00S,2026-03-06T02:38:44.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,90.48948751642575,77.69607843137256,1610612745,91,89,2026-03-06T02:39:19Z,5620000,False,138.0,37.0,1,right,MISS K. Durant 14' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.33,Missed,,,,,,,,,,,,,,,,,,
571,PT06M02.00S,2026-03-06T02:38:48.2Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,91,89,2026-03-06T02:39:19Z,5630000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Right,,,,,,,,,570.0,,2.0,2.0,0.0,,,,,,,
574,PT05M42.00S,2026-03-06T02:39:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630611,19.136005256241788,94.36274509803921,1610612744,91,89,2026-03-06T02:39:12Z,5640000,False,-222.0,127.0,1,left,MISS G. Santos 25' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
575,PT05M39.00S,2026-03-06T02:39:10.4Z,4,REGULAR,rebound,offensive,[],1642366,,,1610612744,91,89,2026-03-06T02:39:12Z,5650000,False,,,0,,Q. Post REBOUND (Off:1 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,574.0,,3.0,2.0,1.0,,,,,,,
576,PT05M38.00S,2026-03-06T02:39:11.7Z,4,REGULAR,turnover,lost ball,[],1642366,,,1610612744,91,89,2026-03-06T02:39:14Z,5660000,False,,,0,,Q. Post lost ball TURNOVER (3 TO),"[1642366, 201142]",1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,,,,,Durant,201142.0
577,PT05M38.00S,2026-03-06T02:39:11.7Z,4,REGULAR,steal,,[],201142,,,1610612745,91,89,2026-03-06T02:39:13Z,5670000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
578,PT05M33.00S,2026-03-06T02:39:17.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642263,79.58278580814718,92.40196078431373,1610612745,91,89,2026-03-06T02:44:35Z,5680000,False,212.0,139.0,1,right,MISS R. Sheppard 25' running pullup 3PT,[1642263],1610612745.0,HOU,running pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
579,PT05M32.00S,2026-03-06T02:39:18.1Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612745,91,89,2026-03-06T02:44:35Z,5690000,False,,,0,,J. Okogie REBOUND (Off:2 Def:2),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,578.0,,4.0,2.0,2.0,,,,,,,
598,PT05M32.00S,2026-03-06T02:39:28.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629006,93.9060446780552,47.794117647058826,1610612745,91,89,2026-03-06T02:44:59Z,5695000,False,-11.0,5.0,1,right,MISS J. Okogie tip Layup,[1629006],1610612745.0,HOU,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
599,PT05M30.00S,2026-03-06T02:39:30.2Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,91,89,2026-03-06T02:44:59Z,5697500,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,598.0,,4.0,3.0,1.0,,,,,,,
580,PT05M12.00S,2026-03-06T02:39:39.4Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612744,91,89,2026-03-06T02:39:48Z,5700000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Post 2 FT),"[1630578, 1642366]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,Post,1642366.0,,
582,PT05M12.00S,2026-03-06T02:40:04.4Z,4,REGULAR,freethrow,1 of 2,[],1642366,,,1610612744,91,90,2026-03-06T02:40:29Z,5720000,False,,,0,,Q. Post Free Throw 1 of 2 (3 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
583,PT05M12.00S,2026-03-06T02:40:06.5Z,4,REGULAR,substitution,out,[],1629006,,,1610612744,91,90,2026-03-06T02:40:13Z,5730000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M12.00S,2026-03-06T02:40:06.5Z,4,REGULAR,substitution,out,[],1630311,,,1610612744,91,90,2026-03-06T02:40:13Z,5740000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M12.00S,2026-03-06T02:40:06.5Z,4,REGULAR,substitution,in,[],1631106,,,1610612744,91,90,2026-03-06T02:40:13Z,5750000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M12.00S,2026-03-06T02:40:06.5Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,91,90,2026-03-06T02:40:13Z,5760000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M12.00S,2026-03-06T02:40:04.4Z,4,REGULAR,freethrow,2 of 2,[],1642366,,,1610612744,91,90,2026-03-06T02:40:29Z,5770000,False,,,0,,MISS Q. Post Free Throw 2 of 2,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
588,PT05M12.00S,2026-03-06T02:40:04.4Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,91,90,2026-03-06T02:40:29Z,5780000,False,,,0,,A. Thompson REBOUND (Off:6 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,587.0,,9.0,3.0,6.0,,,,,,,
589,PT04M59.00S,2026-03-06T02:40:39.9Z,4,REGULAR,foul,personal,[],1630611,,,1610612745,91,90,2026-03-06T02:40:45Z,5790000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 1641708]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Center,,,,,,,,,,1628159.0,,,,,1.0,0.0,Thompson,1641708.0,,
591,PT04M47.00S,2026-03-06T02:41:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.81011826544021,38.72549019607843,1610612745,93,90,2026-03-06T02:41:16Z,5810000,False,-56.0,71.0,1,right,K. Durant 9' fadeaway Jump Shot (17 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.11,Made,17.0,,,,,,,,,,,,,,,,,
592,PT04M17.00S,2026-03-06T02:41:40.2Z,4,REGULAR,3pt,Jump Shot,[],1643018,6.1268068331143235,96.32352941176471,1610612744,93,90,2026-03-06T02:41:44Z,5820000,False,-232.0,5.0,1,left,MISS L. Cryer 3PT,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
593,PT04M14.00S,2026-03-06T02:41:43.6Z,4,REGULAR,rebound,offensive,[],1642366,,,1610612744,93,90,2026-03-06T02:41:43Z,5830000,False,,,0,,Q. Post REBOUND (Off:2 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,,,592.0,,5.0,3.0,2.0,,,,,,,
594,PT04M07.00S,2026-03-06T02:41:52.2Z,4,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,93,90,2026-03-06T02:41:58Z,5840000,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (6 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,,,,,,,1628159.0,,,,6.0,,,,,,
595,PT03M54.00S,2026-03-06T02:42:11.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,74.85216819973719,8.823529411764707,1610612745,93,90,2026-03-06T02:42:15Z,5850000,False,-206.0,184.0,1,right,MISS R. Sheppard 27' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
596,PT03M51.00S,2026-03-06T02:42:14.5Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,93,90,2026-03-06T02:42:15Z,5860000,False,,,0,,Q. Post REBOUND (Off:2 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,595.0,,6.0,4.0,2.0,,,,,,,
597,PT03M46.00S,2026-03-06T02:42:27.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,93,90,2026-03-06T02:42:27Z,5870000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,out,[],1641708,,,1610612744,93,90,2026-03-06T02:45:40Z,5880000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,out,[],1643018,,,1610612744,93,90,2026-03-06T02:45:40Z,5890000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,93,90,2026-03-06T02:45:40Z,5900000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,in,[],1631095,,,1610612744,93,90,2026-03-06T02:45:40Z,5910000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,in,[],1629001,,,1610612744,93,90,2026-03-06T02:45:40Z,5920000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M46.00S,2026-03-06T02:44:57.6Z,4,REGULAR,substitution,in,[],201143,,,1610612744,93,90,2026-03-06T02:45:40Z,5930000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M39.00S,2026-03-06T02:46:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.046649145860711,47.05882352941176,1610612744,93,92,2026-03-06T02:46:16Z,5940000,False,15.0,14.0,1,left,D. Green cutting Layup (9 PTS) (B. Podziemski 1 AST),"[203110, 1641764]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.01,Made,9.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
608,PT03M39.00S,2026-03-06T02:46:05.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612744,93,92,2026-03-06T02:46:11Z,5960000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Green 1 FT),"[1630578, 203110]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Green,203110.0,,
610,PT03M39.00S,2026-03-06T02:46:35.4Z,4,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,93,93,2026-03-06T02:46:35Z,5980000,False,,,0,,D. Green Free Throw 1 of 1 (10 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
611,PT03M18.00S,2026-03-06T02:46:58.1Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612745,93,93,2026-03-06T02:47:01Z,5990000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 201143]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,3.0,,,,,Horford,201143.0
612,PT03M18.00S,2026-03-06T02:46:58.1Z,4,REGULAR,steal,,[],201143,,,1610612744,93,93,2026-03-06T02:46:59Z,6000000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
613,PT03M09.00S,2026-03-06T02:47:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203110,31.750985545335087,50.0,1610612744,93,93,2026-03-06T02:47:12Z,6010000,False,0.0,246.0,1,left,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
614,PT03M06.00S,2026-03-06T02:47:10.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,93,93,2026-03-06T02:47:12Z,6020000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,613.0,,5.0,5.0,0.0,,,,,,,
615,PT02M51.00S,2026-03-06T02:47:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,90.48948751642575,52.69607843137255,1610612745,93,93,2026-03-06T02:47:40Z,6030000,False,13.0,37.0,1,right,MISS A. Sengun driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
616,PT02M49.00S,2026-03-06T02:47:27.1Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,93,93,2026-03-06T02:47:28Z,6040000,False,,,0,,G. Santos REBOUND (Off:0 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,615.0,,3.0,3.0,0.0,,,,,,,
617,PT02M38.00S,2026-03-06T02:47:44.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612744,93,93,2026-03-06T02:47:59Z,6050000,False,,,0,,T. Eason personal FOUL (5 PF) (Podziemski 2 FT),"[1631106, 1641764]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628159.0,,,,,5.0,0.0,Podziemski,1641764.0,,
619,PT02M38.00S,2026-03-06T02:48:24.6Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,93,94,2026-03-06T02:48:24Z,6070000,False,,,0,,B. Podziemski Free Throw 1 of 2 (18 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
620,PT02M38.00S,2026-03-06T02:48:25.4Z,4,REGULAR,substitution,out,[],1631106,,,1610612744,93,94,2026-03-06T02:48:28Z,6080000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M38.00S,2026-03-06T02:48:25.4Z,4,REGULAR,substitution,in,[],1641708,,,1610612744,93,94,2026-03-06T02:48:28Z,6090000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M38.00S,2026-03-06T02:48:46.1Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,93,95,2026-03-06T02:48:46Z,6100000,False,,,0,,B. Podziemski Free Throw 2 of 2 (19 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
623,PT02M13.00S,2026-03-06T02:49:15.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,80.76544021024968,45.83333333333333,1610612745,93,95,2026-03-06T02:49:22Z,6110000,False,-21.0,128.0,1,right,MISS A. Sengun 13' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
624,PT02M12.00S,2026-03-06T02:49:16.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,93,95,2026-03-06T02:49:22Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,623.0,,,,,,,,,,,
625,PT02M12.00S,2026-03-06T02:49:20.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641764,,,1610612745,93,95,2026-03-06T02:49:33Z,6130000,False,,,0,,B. Podziemski loose ball personal FOUL (4 PF) (Smith Jr. 2 FT),"[1641764, 1631095]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,,,,,4.0,0.0,Smith Jr.,1631095.0,,
627,PT02M12.00S,2026-03-06T02:49:49.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,93,95,2026-03-06T02:49:49Z,6150000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
628,PT02M12.00S,2026-03-06T02:49:49.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,93,95,2026-03-06T02:49:49Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,627.0,,,,,,,,,,,
629,PT02M12.00S,2026-03-06T02:50:10.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,94,95,2026-03-06T02:50:10Z,6170000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (3 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
630,PT01M51.00S,2026-03-06T02:50:33.6Z,4,REGULAR,3pt,Jump Shot,[],201143,8.229303547963205,96.56862745098039,1610612744,94,95,2026-03-06T02:50:37Z,6180000,False,-233.0,25.0,1,left,MISS A. Horford 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
631,PT01M48.00S,2026-03-06T02:50:36.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,94,95,2026-03-06T02:50:37Z,6190000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,630.0,,6.0,6.0,0.0,,,,,,,
632,PT01M42.00S,2026-03-06T02:50:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.80354796320631,49.754901960784316,1610612745,96,95,2026-03-06T02:50:48Z,6200000,False,-1.0,25.0,1,right,A. Sengun Layup (10 PTS) (R. Sheppard 5 AST),"[1630578, 1642263]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.45,Made,10.0,R. Sheppard,1642263.0,5.0,,,,,,,,,,,,,,
634,PT01M42.00S,2026-03-06T02:50:47.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629001,,,1610612745,96,95,2026-03-06T02:50:59Z,6220000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629001, 1630578]",1610612744.0,GSW,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Sengun,1630578.0,,
636,PT01M42.00S,2026-03-06T02:51:03.3Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,96,95,2026-03-06T02:52:44Z,6240000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M42.00S,2026-03-06T02:51:03.3Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,96,95,2026-03-06T02:52:44Z,6250000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M42.00S,2026-03-06T02:51:25.6Z,4,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,97,95,2026-03-06T02:51:25Z,6260000,False,,,0,,A. Sengun Free Throw 1 of 1 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
639,PT01M19.00S,2026-03-06T02:51:50.9Z,4,REGULAR,3pt,Jump Shot,[],1629001,28.33442838370565,78.43137254901961,1610612744,97,98,2026-03-06T02:51:55Z,6270000,False,-142.0,214.0,1,left,D. Melton 25' 3PT  (21 PTS) (G. Santos 4 AST),"[1629001, 1630611]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.68,Made,21.0,G. Santos,1630611.0,4.0,,,,,,,,,,,,,,
641,PT01M07.00S,2026-03-06T02:52:09.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.59855453350855,51.9607843137255,1610612745,99,98,2026-03-06T02:52:15Z,6290000,False,10.0,64.0,1,right,A. Sengun 6' turnaround Hook (13 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,13.0,,,,,,,,,,,,,,,,,
642,PT00M45.20S,2026-03-06T02:52:36.1Z,4,REGULAR,3pt,Jump Shot,[],201143,10.988830486202366,4.166666666666666,1610612744,99,101,2026-03-06T02:52:44Z,6300000,False,229.0,51.0,1,left,A. Horford 3PT  (15 PTS) (D. Green 7 AST),"[201143, 203110]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.48,Made,15.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
644,PT00M27.60S,2026-03-06T02:52:58.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.46714848883047,46.568627450980394,1610612745,101,101,2026-03-06T02:53:15Z,6320000,False,-17.0,65.0,1,right,A. Sengun 6' driving Hook (15 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,15.0,,,,,,,,,,,,,,,,,
645,PT00M20.50S,2026-03-06T02:53:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,101,2026-03-06T02:53:13Z,6330000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M20.50S,2026-03-06T02:54:32.0Z,4,REGULAR,substitution,out,[],1630578,,,1610612744,101,101,2026-03-06T02:54:50Z,6340000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M20.50S,2026-03-06T02:54:32.0Z,4,REGULAR,substitution,in,[],1629006,,,1610612744,101,101,2026-03-06T02:54:50Z,6350000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M06.50S,2026-03-06T02:55:41.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612744,101,101,2026-03-06T02:57:28Z,6380000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M06.50S,2026-03-06T02:57:38.3Z,4,REGULAR,2pt,Jump Shot,[],1629001,17.0335085413929,68.87254901960785,1610612744,101,101,2026-03-06T02:58:27Z,6400000,False,-94.0,108.0,1,left,MISS D. Melton 14' step back Shot - blocked,"[1629001, 201142]",1610612744.0,GSW,step back,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,14.31,Missed,,,,,Durant,201142.0,,,,,,,,,,,,
653,PT00M06.50S,2026-03-06T02:57:38.3Z,4,REGULAR,block,,[],201142,,,1610612744,101,101,2026-03-06T02:57:43Z,6410000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
654,PT00M06.50S,2026-03-06T02:57:38.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,101,101,2026-03-06T02:58:06Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,652.0,,,,,,,,,,,
657,PT00M04.00S,2026-03-06T02:59:19.3Z,4,REGULAR,jumpball,recovered,[],1629001,,,1610612744,101,101,2026-03-06T02:59:19Z,6450000,False,,,0,,Jump Ball A. Horford vs. J. Smith Jr.: Tip to D. Melton,"[1629001, 201143, 1631095]",1610612744.0,GSW,challenge,D. Melton,1629001.0,Melton,D. Melton,Horford,201143.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
660,PT00M02.30S,2026-03-06T02:59:27.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,101,2026-03-06T02:59:48Z,6480000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.30S,2026-03-06T03:00:31.6Z,4,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,101,101,2026-03-06T03:04:30Z,6482500,False,,,0,,G. Santos bad pass out-of-bounds TURNOVER (7 TO),[1630611],1610612744.0,GSW,bad pass,,,Santos,G. Santos,,,,,Mid-Range,16-24 Left,,,,,,,,,,200832.0,,,,7.0,,,,,,
