actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
242,PT05M37.00S,2025-11-22T03:25:57.7Z,2,REGULAR,foul,personal,[],1631095,,,1610612743,26,35,2025-11-22T03:26:09Z,2400000,False,,,0,,J. Smith Jr. loose ball personal FOUL (3 PF),"[1631095, 1642461]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,202037.0,3.0,0.0,Jones,1642461.0,,,,,,,,,,,,
244,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,out,[],1628988,,,1610612743,26,35,2025-11-22T03:26:20Z,2420000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,out,[],203500,,,1610612743,26,35,2025-11-22T03:26:20Z,2430000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,out,[],202685,,,1610612743,26,35,2025-11-22T03:26:20Z,2440000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,26,35,2025-11-22T03:26:20Z,2450000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,in,[],1630578,,,1610612743,26,35,2025-11-22T03:26:20Z,2460000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,in,[],201142,,,1610612743,26,35,2025-11-22T03:26:20Z,2470000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,in,[],203501,,,1610612743,26,35,2025-11-22T03:26:20Z,2480000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M37.00S,2025-11-22T03:26:07.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,26,35,2025-11-22T03:26:20Z,2490000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M27.00S,2025-11-22T03:26:28.1Z,2,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612743,26,35,2025-11-22T03:26:44Z,2500000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Brown 2 FT),"[1642263, 1628971]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,2004.0,1.0,0.0,Brown,1628971.0,,,,,,,,,,,,
254,PT05M27.00S,2025-11-22T03:27:02.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628971,,,1610612743,26,36,2025-11-22T03:27:02Z,2520000,False,,,0,,B. Brown Free Throw 1 of 2 (7 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
255,PT05M27.00S,2025-11-22T03:27:18.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628971,,,1610612743,26,37,2025-11-22T03:27:18Z,2530000,False,,,0,,B. Brown Free Throw 2 of 2 (8 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
256,PT05M04.00S,2025-11-22T03:27:43.2Z,2,REGULAR,3pt,Jump Shot,[],201142,68.01905387647832,62.254901960784316,1610612745,29,37,2025-11-22T03:27:47Z,2540000,False,61.0,248.0,1,right,K. Durant 25' 3PT pullup (9 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.56,Made,9.0,,,,,,,,,,,,,,,,,
257,PT04M55.00S,2025-11-22T03:27:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,7.5722733245729295,48.77450980392157,1610612743,29,37,2025-11-22T03:28:00Z,2550000,False,6.0,19.0,1,left,MISS T. Hardaway Jr. cutting Layup,[203501],1610612743.0,DEN,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
258,PT04M54.00S,2025-11-22T03:27:54.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,29,37,2025-11-22T03:28:00Z,2560000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,
259,PT04M42.00S,2025-11-22T03:28:05.7Z,2,REGULAR,3pt,Jump Shot,[],1642263,93.24901445466492,96.32352941176471,1610612745,32,37,2025-11-22T03:28:10Z,2570000,False,232.0,11.0,1,right,R. Sheppard 3PT  (14 PTS) (J. Smith Jr. 1 AST),"[1642263, 1631095]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,23.19,Made,14.0,,,,,,,,,,J. Smith Jr.,1631095.0,1.0,,,,,
261,PT04M42.00S,2025-11-22T03:28:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,32,37,2025-11-22T03:28:12Z,2590000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M42.00S,2025-11-22T03:31:06.7Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,32,37,2025-11-22T03:31:32Z,2600000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M42.00S,2025-11-22T03:31:06.7Z,2,REGULAR,substitution,out,[],1642461,,,1610612743,32,37,2025-11-22T03:31:32Z,2610000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M42.00S,2025-11-22T03:31:06.7Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,32,37,2025-11-22T03:31:32Z,2620000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M42.00S,2025-11-22T03:31:06.7Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,32,37,2025-11-22T03:31:32Z,2630000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M32.00S,2025-11-22T03:32:03.5Z,2,REGULAR,turnover,traveling,[],1627750,,,1610612743,32,37,2025-11-22T03:32:08Z,2640000,False,,,0,,J. Murray traveling TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,2004.0,,,,,,,,,,,,3.0,,,,
268,PT04M19.00S,2025-11-22T03:32:32.4Z,2,REGULAR,foul,technical,['1freethrow'],1629661,,,1610612745,32,37,2025-11-22T03:32:41Z,2650000,False,,,0,,C. Johnson defensive-3-second technical FOUL (1 Tech),[1629661],1610612743.0,DEN,defensive-3-second,,,Johnson,C. Johnson,,,,,,,,,,202037.0,2.0,1.0,,,,,,,,,,,,,,
269,PT04M19.00S,2025-11-22T03:32:48.5Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612745,33,37,2025-11-22T03:32:48Z,2660000,False,,,0,,K. Durant technical Free Throw 1 of 1 (10 PTS),[201142],1610612745.0,HOU,technical,,,Durant,K. Durant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
270,PT04M11.00S,2025-11-22T03:33:09.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,73.53810775295663,15.686274509803921,1610612745,33,37,2025-11-22T03:33:13Z,2670000,False,-172.0,196.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
271,PT04M09.00S,2025-11-22T03:33:11.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,33,37,2025-11-22T03:33:13Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,270.0,,,,,,,,,,,
273,PT03M57.00S,2025-11-22T03:33:32.8Z,2,REGULAR,2pt,Jump Shot,[],1629661,12.828515111695138,28.676470588235293,1610612743,33,37,2025-11-22T04:03:47Z,2700000,False,107.0,68.0,1,left,MISS C. Johnson 12' driving floating Shot,[1629661],1610612743.0,DEN,driving floating,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,12.65,Missed,,,,,,,,,,,,,,,,,,
274,PT03M57.00S,2025-11-22T03:33:32.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,33,37,2025-11-22T03:33:40Z,2710000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,273.0,4.0,3.0,1.0,,,,,,,,
275,PT03M50.00S,2025-11-22T03:33:40.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,91.80354796320631,95.09803921568627,1610612745,36,37,2025-11-22T03:33:47Z,2720000,False,225.0,25.0,1,right,R. Sheppard 3PT running (17 PTS) (J. Smith Jr. 2 AST),"[1642263, 1631095]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,22.68,Made,17.0,,,,,,,,,,J. Smith Jr.,1631095.0,2.0,,,,,
277,PT03M27.00S,2025-11-22T03:34:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.354139290407357,49.26470588235294,1610612743,36,37,2025-11-22T03:34:09Z,2740000,False,4.0,73.0,1,left,MISS N. Jokić 7' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
278,PT03M27.00S,2025-11-22T03:34:03.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,36,37,2025-11-22T03:34:09Z,2750000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,,,
279,PT03M14.00S,2025-11-22T03:34:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.51182654402102,49.50980392156863,1610612745,38,37,2025-11-22T03:34:22Z,2760000,False,-2.0,8.0,1,right,A. Thompson cutting DUNK (4 PTS) (R. Sheppard 2 AST),"[1641708, 1642263]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.89,Made,4.0,,,,,,,,,,R. Sheppard,1642263.0,2.0,,,,,
281,PT03M03.00S,2025-11-22T03:34:27.4Z,2,REGULAR,2pt,Jump Shot,[],203501,16.113666228646515,25.0,1610612743,38,39,2025-11-22T03:34:31Z,2780000,False,125.0,99.0,1,left,T. Hardaway Jr. 15' pullup Jump Shot (5 PTS) (N. Jokić 3 AST),"[203501, 203999]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,15.95,Made,5.0,,,,,,,,,,N. Jokić,203999.0,3.0,,,,,
283,PT02M43.00S,2025-11-22T03:34:46.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,92.9862023653088,98.0392156862745,1610612745,38,39,2025-11-22T03:34:52Z,2800000,False,240.0,13.0,1,right,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
284,PT02M43.00S,2025-11-22T03:34:46.6Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,38,39,2025-11-22T03:34:52Z,2810000,False,,,0,,C. Johnson REBOUND (Off:2 Def:2),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,283.0,4.0,2.0,2.0,,,,,,,,
285,PT02M32.00S,2025-11-22T03:35:04.2Z,2,REGULAR,foul,personal,[],1630578,,,1610612743,38,39,2025-11-22T03:35:13Z,2820000,False,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 203999]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,2004.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,
287,PT02M32.00S,2025-11-22T03:35:17.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612743,38,39,2025-11-22T03:35:23Z,2840000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M32.00S,2025-11-22T03:35:17.1Z,2,REGULAR,substitution,in,[],1629006,,,1610612743,38,39,2025-11-22T03:35:23Z,2850000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M16.00S,2025-11-22T03:35:44.4Z,2,REGULAR,2pt,Jump Shot,[],203501,2.0532194480946124,20.833333333333336,1610612743,38,41,2025-11-22T03:35:48Z,2860000,False,146.0,-33.0,1,left,T. Hardaway Jr. 14' pullup Jump Shot (7 PTS) (C. Johnson 1 AST),"[203501, 1629661]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,14.95,Made,7.0,,,,,,,,,,C. Johnson,1629661.0,1.0,,,,,
291,PT02M02.00S,2025-11-22T03:35:59.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,70.64717477003943,23.03921568627451,1610612745,41,41,2025-11-22T03:36:03Z,2880000,False,-135.0,223.0,1,right,R. Sheppard 26' 3PT  (20 PTS) (A. Sengun 3 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.09,Made,20.0,,,,,,,,,,A. Sengun,1630578.0,3.0,,,,,
293,PT01M48.00S,2025-11-22T03:36:13.2Z,2,REGULAR,2pt,Layup,[],1627750,11.514454664914586,69.6078431372549,1610612743,41,41,2025-11-22T03:36:20Z,2900000,False,-98.0,56.0,1,left,MISS J. Murray 11' driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,11.27,Missed,,,,,,,,,,,,,,,,,,
294,PT01M48.00S,2025-11-22T03:36:13.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,41,41,2025-11-22T03:36:20Z,2910000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,293.0,4.0,3.0,1.0,,,,,,,,
295,PT01M28.00S,2025-11-22T03:36:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629006,93.11760840998686,5.392156862745098,1610612745,44,41,2025-11-22T03:36:38Z,2920000,False,-223.0,12.0,1,right,J. Okogie 3PT  (3 PTS) (K. Durant 1 AST),"[1629006, 201142]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,22.33,Made,3.0,,,,,,,,,,K. Durant,201142.0,1.0,,,,,
297,PT01M07.00S,2025-11-22T03:36:54.2Z,2,REGULAR,3pt,Jump Shot,[],203999,32.013797634691194,49.50980392156863,1610612743,44,44,2025-11-22T03:39:40Z,2940000,False,2.0,248.0,1,left,N. Jokić 24' 3PT pullup (10 PTS),[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,24.84,Made,10.0,,,,,,,,,,,,,,,,,
298,PT00M48.40S,2025-11-22T03:37:13.7Z,2,REGULAR,3pt,Jump Shot,[],1629006,93.11760840998686,4.901960784313726,1610612745,44,44,2025-11-22T03:37:17Z,2950000,False,-225.0,12.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
299,PT00M46.20S,2025-11-22T03:37:15.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,44,44,2025-11-22T03:37:15Z,2960000,False,,,0,,N. Jokić REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,,,,,298.0,8.0,4.0,4.0,,,,,,,,
300,PT00M42.30S,2025-11-22T03:37:20.2Z,2,REGULAR,2pt,Layup,['fastbreak'],1629661,14.536793692509855,32.1078431372549,1610612743,44,46,2025-11-22T03:37:26Z,2970000,False,89.0,84.0,1,left,C. Johnson 12' running Layup (2 PTS) (N. Jokić 4 AST),"[1629661, 203999]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,12.28,Made,2.0,,,,,,,,,,N. Jokić,203999.0,4.0,,,,,
302,PT00M31.40S,2025-11-22T03:37:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.72339027595268,51.71568627450981,1610612745,46,46,2025-11-22T03:37:43Z,2990000,False,9.0,16.0,1,right,A. Thompson DUNK (6 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.81,Made,6.0,,,,,,,,,,A. Sengun,1630578.0,4.0,,,,,
304,PT00M31.40S,2025-11-22T03:37:41.7Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612745,46,46,2025-11-22T03:37:54Z,3010000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Thompson 1 FT),"[203999, 1641708]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,2004.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,,,,
306,PT00M31.40S,2025-11-22T03:38:03.6Z,2,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,47,46,2025-11-22T03:38:03Z,3030000,False,,,0,,A. Thompson Free Throw 1 of 1 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
307,PT00M07.30S,2025-11-22T03:38:36.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,47,46,2025-11-22T03:38:50Z,3040000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
308,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,out,[],1629006,,,1610612745,47,46,2025-11-22T03:39:04Z,3050000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,out,[],203501,,,1610612745,47,46,2025-11-22T03:39:04Z,3060000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,out,[],1627750,,,1610612745,47,46,2025-11-22T03:39:04Z,3070000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,47,46,2025-11-22T03:39:04Z,3080000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,in,[],1642461,,,1610612745,47,46,2025-11-22T03:39:04Z,3090000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M07.30S,2025-11-22T03:38:45.4Z,2,REGULAR,substitution,in,[],1628971,,,1610612745,47,46,2025-11-22T03:39:04Z,3100000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M02.00S,2025-11-22T03:39:10.3Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629661,,,1610612745,47,46,2025-11-22T03:39:28Z,3110000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Smith Jr. 3 FT),"[1629661, 1631095]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,2004.0,3.0,1.0,Smith Jr.,1631095.0,,,,,,,,,,,,
316,PT00M02.00S,2025-11-22T03:39:44.1Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1631095,,,1610612745,48,46,2025-11-22T03:39:44Z,3130000,False,,,0,,J. Smith Jr. Free Throw 1 of 3 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
317,PT00M02.00S,2025-11-22T03:39:44.1Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1631095,,,1610612745,49,46,2025-11-22T03:40:42Z,3140000,False,,,0,,J. Smith Jr. Free Throw 2 of 3 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
318,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,49,46,2025-11-22T03:40:21Z,3150000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,49,46,2025-11-22T03:40:21Z,3160000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,out,[],1642461,,,1610612745,49,46,2025-11-22T03:40:21Z,3170000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,49,46,2025-11-22T03:40:21Z,3180000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,49,46,2025-11-22T03:40:21Z,3190000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M02.00S,2025-11-22T03:40:06.9Z,2,REGULAR,substitution,in,[],1627750,,,1610612745,49,46,2025-11-22T03:40:21Z,3200000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M02.00S,2025-11-22T03:39:44.1Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1631095,,,1610612745,49,46,2025-11-22T03:40:42Z,3210000,False,,,0,,MISS J. Smith Jr. Free Throw 3 of 3,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT00M02.00S,2025-11-22T03:39:44.1Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,49,46,2025-11-22T03:40:42Z,3220000,False,,,0,,P. Watson REBOUND (Off:2 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,324.0,5.0,3.0,2.0,,,,,,,,
326,PT00M00.00S,2025-11-22T03:40:49.6Z,2,REGULAR,heave,,[],0,,,1610612743,49,46,2025-11-22T03:41:02Z,3230000,False,,,0,,DEN Heave,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,70.66,,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2025-11-22T03:40:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,49,46,2025-11-22T03:40:59Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,326.0,,,,,,,,,,,
328,PT00M00.00S,2025-11-22T03:41:12.7Z,2,REGULAR,period,end,[],0,,,1610612743,49,46,2025-11-22T03:41:12Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-11-22T03:55:32.0Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612743,49,46,2025-11-22T03:56:27Z,3260000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-11-22T03:55:32.0Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612743,49,46,2025-11-22T03:56:27Z,3270000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
