actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
381,PT04M05.00S,2026-04-02T01:29:24.2Z,3,REGULAR,substitution,out,[],1630579,,,1610612745,77,61,2026-04-02T01:29:31Z,3780000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M05.00S,2026-04-02T01:29:24.2Z,3,REGULAR,substitution,in,[],1641748,,,1610612745,77,61,2026-04-02T01:29:31Z,3790000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M56.00S,2026-04-02T01:29:39.9Z,3,REGULAR,turnover,LaneViolation,[],203991,,,1610612745,77,61,2026-04-02T01:32:11Z,3795000,False,,,0,,C. Capela LaneViolation TURNOVER (2 TO),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,,
384,PT03M44.00S,2026-04-02T01:30:27.3Z,3,REGULAR,3pt,Jump Shot,[],1642504,65.1281208935611,49.01960784313725,1610612749,77,64,2026-04-02T01:30:32Z,3810000,False,-5.0,275.0,1,right,C. Ryan 27' 3PT  (15 PTS) (O. Dieng 6 AST),"[1642504, 1631172]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Center,,,,,,Made,15.0,27.53,,,,,,O. Dieng,1631172.0,6.0,,,,
386,PT03M24.00S,2026-04-02T01:30:46.9Z,3,REGULAR,turnover,bad pass,[],1631095,,,1610612745,77,64,2026-04-02T01:30:50Z,3830000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1642504]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,Ryan,1642504.0,,
387,PT03M24.00S,2026-04-02T01:30:46.9Z,3,REGULAR,steal,,[],1642504,,,1610612749,77,64,2026-04-02T01:30:48Z,3840000,False,,,0,,C. Ryan STEAL (1 STL),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
388,PT03M16.00S,2026-04-02T01:30:55.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642504,68.01905387647832,16.666666666666664,1610612749,77,67,2026-04-02T01:30:59Z,3850000,False,-167.0,248.0,1,right,C. Ryan 29' 3PT  (18 PTS) (A. Jackson Jr. 2 AST),"[1642504, 1641748]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,Made,18.0,29.89,,,,,,A. Jackson Jr.,1641748.0,2.0,,,,
390,PT03M15.00S,2026-04-02T01:31:04.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,77,67,2026-04-02T01:31:04Z,3870000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,77,67,2026-04-02T01:34:04Z,3880000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,out,[],1642263,,,1610612745,77,67,2026-04-02T01:34:04Z,3890000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,out,[],203991,,,1610612745,77,67,2026-04-02T01:34:04Z,3900000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,77,67,2026-04-02T01:34:04Z,3910000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,77,67,2026-04-02T01:34:04Z,3920000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M15.00S,2026-04-02T01:33:39.9Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,77,67,2026-04-02T01:34:04Z,3930000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M54.00S,2026-04-02T01:34:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,8.229303547963205,54.166666666666664,1610612745,77,67,2026-04-02T01:34:35Z,3940000,False,-21.0,25.0,1,left,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.24,,,,,,,,,,,,
399,PT02M54.00S,2026-04-02T01:34:26.5Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,77,67,2026-04-02T01:34:35Z,3950000,False,,,0,,A. Green REBOUND (Off:1 Def:5),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,398.0,6.0,5.0,1.0,,,,,,,,
400,PT02M43.00S,2026-04-02T01:34:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,88.12417871222075,49.26470588235294,1610612749,77,67,2026-04-02T01:34:48Z,3960000,False,-4.0,59.0,1,right,MISS A. Jackson Jr. driving reverse Layup,[1641748],1610612749.0,MIL,driving reverse,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.92,,,,,,,,,,,,
401,PT02M38.00S,2026-04-02T01:34:43.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,77,67,2026-04-02T01:55:21Z,3970000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,400.0,8.0,6.0,2.0,,,,,,,,
402,PT02M38.00S,2026-04-02T01:34:46.9Z,3,REGULAR,foul,personal,['2freethrow'],1642504,,,1610612745,77,67,2026-04-02T01:35:03Z,3980000,False,,,0,,C. Ryan shooting personal FOUL (1 PF) (Eason 2 FT),"[1642504, 1631106]",1610612749.0,MIL,shooting,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
404,PT02M38.00S,2026-04-02T01:35:14.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631106,,,1610612745,78,67,2026-04-02T01:35:14Z,4000000,False,,,0,,T. Eason Free Throw 1 of 2 (4 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
405,PT02M38.00S,2026-04-02T01:35:29.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631106,,,1610612745,79,67,2026-04-02T01:35:29Z,4010000,False,,,0,,T. Eason Free Throw 2 of 2 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
406,PT02M29.00S,2026-04-02T01:35:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,91.5407358738502,54.65686274509803,1610612749,79,67,2026-04-02T01:35:43Z,4020000,False,23.0,27.0,1,right,MISS O. Dieng driving Layup,[1631172],1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.57,,,,,,,,,,,,
407,PT02M27.00S,2026-04-02T01:35:41.0Z,3,REGULAR,rebound,offensive,[],1641748,,,1610612749,79,67,2026-04-02T01:35:41Z,4030000,False,,,0,,A. Jackson Jr. REBOUND (Off:2 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,406.0,4.0,2.0,2.0,,,,,,,,
408,PT02M23.00S,2026-04-02T01:35:45.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,92.59198423127464,3.431372549019608,1610612749,79,70,2026-04-02T01:35:49Z,4040000,False,-233.0,17.0,1,right,O. Dieng 3PT  (19 PTS) (C. Ryan 4 AST),"[1631172, 1642504]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,Made,19.0,23.34,,,,,,C. Ryan,1642504.0,4.0,,,,
410,PT01M57.00S,2026-04-02T01:36:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,6.915243101182654,50.98039215686274,1610612745,81,70,2026-04-02T01:36:14Z,4060000,False,-5.0,13.0,1,left,K. Durant Layup (14 PTS) (A. Sengun 4 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.34,,,,,,A. Sengun,1630578.0,4.0,,,,
412,PT01M37.00S,2026-04-02T01:36:30.6Z,3,REGULAR,3pt,Jump Shot,[],1631250,66.3107752956636,29.166666666666668,1610612749,81,70,2026-04-02T01:36:37Z,4080000,False,-104.0,264.0,1,right,MISS P. Nance 28' step back 3PT,[1631250],1610612749.0,MIL,step back,,,Nance,P. Nance,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.4,,,,,,,,,,,,
413,PT01M37.00S,2026-04-02T01:36:30.6Z,3,REGULAR,rebound,offensive,[],1641748,,,1610612749,81,70,2026-04-02T01:36:37Z,4090000,False,,,0,,A. Jackson Jr. REBOUND (Off:3 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,412.0,5.0,2.0,3.0,,,,,,,,
414,PT01M31.00S,2026-04-02T01:36:37.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,74.72076215505913,92.40196078431373,1610612749,81,73,2026-04-02T01:36:41Z,4100000,False,212.0,185.0,1,right,A. Green 28' 3PT  (12 PTS) (A. Jackson Jr. 3 AST),"[1631260, 1641748]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,28.14,,,,,,A. Jackson Jr.,1641748.0,3.0,,,,
416,PT01M12.00S,2026-04-02T01:36:55.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,7.178055190538765,50.73529411764706,1610612745,83,73,2026-04-02T01:36:59Z,4120000,False,-4.0,15.0,1,left,A. Sengun turnaround Hook (15 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.54,,,,,,,,,,,,
417,PT00M55.10S,2026-04-02T01:37:14.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631250,91.93495400788436,53.92156862745098,1610612749,83,75,2026-04-02T01:38:36Z,4130000,False,20.0,23.0,1,right,P. Nance bank Hook (20 PTS) (O. Dieng 7 AST),"[1631250, 1631172]",1610612749.0,MIL,bank,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,3.04,,,,,,O. Dieng,1631172.0,7.0,,,,
419,PT00M34.40S,2026-04-02T01:37:41.3Z,3,REGULAR,foul,personal,[],1641748,,,1610612745,83,75,2026-04-02T01:38:12Z,4150000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1628988]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,2.0,0.0,Holiday,1628988.0,,,,,,,,,,,,,,,
421,PT00M34.40S,2026-04-02T01:38:07.3Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,83,75,2026-04-02T01:38:54Z,4170000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT00M34.40S,2026-04-02T01:38:07.3Z,3,REGULAR,substitution,out,[],1631250,,,1610612745,83,75,2026-04-02T01:38:54Z,4180000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M34.40S,2026-04-02T01:38:07.3Z,3,REGULAR,substitution,in,[],1629006,,,1610612745,83,75,2026-04-02T01:38:54Z,4190000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT00M34.40S,2026-04-02T01:38:07.3Z,3,REGULAR,substitution,in,[],1630579,,,1610612745,83,75,2026-04-02T01:38:54Z,4200000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT00M24.40S,2026-04-02T01:39:06.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,5.995400788436268,48.28431372549019,1610612745,85,75,2026-04-02T01:39:14Z,4210000,False,9.0,4.0,1,left,A. Sengun turnaround Hook (17 PTS) (K. Durant 8 AST),"[1630578, 201142]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,0.94,,,,,,K. Durant,201142.0,8.0,,,,
427,PT00M02.00S,2026-04-02T01:39:31.2Z,3,REGULAR,3pt,Jump Shot,[],1641748,92.59198423127464,4.411764705882353,1610612749,85,78,2026-04-02T01:39:41Z,4230000,False,-228.0,17.0,1,right,A. Jackson Jr. 3PT step back (6 PTS),[1641748],1610612749.0,MIL,step back,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,22.85,,,,,,,,,,,,
428,PT00M00.00S,2026-04-02T01:39:40.2Z,3,REGULAR,heave,,[],0,,,1610612745,85,78,2026-04-02T01:39:47Z,4240000,False,,,0,,HOU Heave,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,52.73,,,,,,,,,,,,
429,PT00M00.00S,2026-04-02T01:39:44.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,85,78,2026-04-02T01:39:44Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,428.0,,,,,,,,,,,
430,PT00M00.00S,2026-04-02T01:39:52.3Z,3,REGULAR,period,end,[],0,,,1610612745,85,78,2026-04-02T01:39:52Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,85,78,2026-04-02T01:42:27Z,4270000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,85,78,2026-04-02T01:42:27Z,4280000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612745,85,78,2026-04-02T01:42:27Z,4290000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,85,78,2026-04-02T01:42:27Z,4300000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612745,85,78,2026-04-02T01:42:27Z,4310000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2026-04-02T01:41:59.9Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,85,78,2026-04-02T01:42:27Z,4320000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2026-04-02T01:42:28.7Z,4,REGULAR,period,start,[],0,,,0,85,78,2026-04-02T01:42:28Z,4330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT11M47.00S,2026-04-02T01:42:40.9Z,4,REGULAR,3pt,Jump Shot,[],1631095,21.632720105124836,88.97058823529412,1610612745,88,78,2026-04-02T01:42:53Z,4340000,False,-195.0,151.0,1,left,J. Smith Jr. 24' 3PT  (10 PTS) (A. Thompson 4 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,24.64,,,,,,A. Thompson,1641708.0,4.0,,,,
441,PT11M28.00S,2026-04-02T01:43:00.7Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612749,88,78,2026-04-02T01:43:11Z,4370000,False,,,0,,A. Sengun shooting personal FOUL (4 PF) (Jackson Jr. 2 FT),"[1630578, 1641748]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,202058.0,4.0,0.0,Jackson Jr.,1641748.0,,,,,,,,,,,,,,,
443,PT11M28.00S,2026-04-02T01:43:24.3Z,4,REGULAR,freethrow,1 of 2,[],1641748,,,1610612749,88,78,2026-04-02T01:43:44Z,4390000,False,,,0,,MISS A. Jackson Jr. Free Throw 1 of 2,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
444,PT11M28.00S,2026-04-02T01:43:24.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,88,78,2026-04-02T01:43:44Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,443.0,,,,,,,,,,,
445,PT11M28.00S,2026-04-02T01:43:24.3Z,4,REGULAR,freethrow,2 of 2,[],1641748,,,1610612749,88,78,2026-04-02T01:43:44Z,4410000,False,,,0,,MISS A. Jackson Jr. Free Throw 2 of 2,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
446,PT11M28.00S,2026-04-02T01:43:24.3Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,88,78,2026-04-02T01:43:44Z,4420000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,445.0,5.0,5.0,0.0,,,,,,,,
447,PT11M04.00S,2026-04-02T01:44:07.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,88,78,2026-04-02T01:44:20Z,4430000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,,,,,,,,,,,,
448,PT10M51.00S,2026-04-02T01:44:30.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631172,89.56964520367937,50.73529411764706,1610612749,88,78,2026-04-02T01:44:37Z,4440000,False,4.0,46.0,1,right,MISS O. Dieng driving floating Shot,[1631172],1610612749.0,MIL,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.57,,,,,,,,,,,,
449,PT10M51.00S,2026-04-02T01:44:30.6Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,88,78,2026-04-02T01:44:37Z,4450000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,448.0,9.0,7.0,2.0,,,,,,,,
450,PT10M31.00S,2026-04-02T01:44:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,15.062417871222076,65.44117647058823,1610612745,88,78,2026-04-02T01:44:57Z,4460000,False,-77.0,89.0,1,left,MISS R. Sheppard 11' driving floating Shot,[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,11.79,,,,,,,,,,,,
451,PT10M29.00S,2026-04-02T01:44:53.5Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,88,78,2026-04-02T01:45:01Z,4470000,False,,,0,,A. Green REBOUND (Off:1 Def:6),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,450.0,7.0,6.0,1.0,,,,,,,,
452,PT10M20.00S,2026-04-02T01:45:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,90.62089356110381,50.0,1610612749,88,80,2026-04-02T01:45:07Z,4480000,False,0.0,36.0,1,right,A. Jackson Jr. driving finger roll Layup (8 PTS) (A. Green 2 AST),"[1641748, 1631260]",1610612749.0,MIL,driving finger roll,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,3.57,,,,,,A. Green,1631260.0,2.0,,,,
454,PT10M07.00S,2026-04-02T01:45:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630578,31.35676741130092,74.50980392156863,1610612745,91,80,2026-04-02T01:45:18Z,4500000,False,-123.0,242.0,1,left,A. Sengun 27' 3PT  (20 PTS) (A. Thompson 5 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,27.15,,,,,,A. Thompson,1641708.0,5.0,,,,
456,PT09M47.00S,2026-04-02T01:45:33.9Z,4,REGULAR,2pt,Jump Shot,[],1631172,78.53153745072274,52.94117647058824,1610612749,91,80,2026-04-02T01:45:40Z,4520000,False,15.0,149.0,1,right,MISS O. Dieng 15' pullup Shot,[1631172],1610612749.0,MIL,pullup,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.0,,,,,,,,,,,,
457,PT09M46.00S,2026-04-02T01:45:34.9Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612749,91,80,2026-04-02T01:45:40Z,4530000,False,,,0,,J. Sims REBOUND (Off:5 Def:11),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,,,,,,,,,456.0,16.0,11.0,5.0,,,,,,,,
458,PT09M46.00S,2026-04-02T01:45:37.6Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612749,91,80,2026-04-02T01:45:57Z,4540000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Sims 2 FT),"[1631095, 1630579]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1628954.0,2.0,0.0,Sims,1630579.0,,,,,,,,,,,,,,,
460,PT09M46.00S,2026-04-02T01:46:15.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630579,,,1610612749,91,81,2026-04-02T01:46:15Z,4560000,False,,,0,,J. Sims Free Throw 1 of 2 (4 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
461,PT09M46.00S,2026-04-02T01:46:16.0Z,4,REGULAR,substitution,out,[],1642504,,,1610612749,91,81,2026-04-02T01:46:23Z,4570000,False,,,0,,SUB out: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M46.00S,2026-04-02T01:46:16.0Z,4,REGULAR,substitution,in,[],1631250,,,1610612749,91,81,2026-04-02T01:46:23Z,4580000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT09M46.00S,2026-04-02T01:46:38.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630579,,,1610612749,91,82,2026-04-02T01:46:38Z,4590000,False,,,0,,J. Sims Free Throw 2 of 2 (5 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
464,PT09M27.00S,2026-04-02T01:47:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,13.354139290407357,51.225490196078425,1610612745,93,82,2026-04-02T01:47:05Z,4600000,False,-6.0,73.0,1,left,A. Sengun 7' fadeaway Jump Shot (22 PTS) (R. Sheppard 5 AST),"[1630578, 1642263]",1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,22.0,7.33,,,,,,R. Sheppard,1642263.0,5.0,,,,
466,PT09M06.00S,2026-04-02T01:47:21.1Z,4,REGULAR,2pt,Jump Shot,[],1631172,77.21747700394218,54.166666666666664,1610612749,93,84,2026-04-02T01:47:25Z,4620000,False,21.0,162.0,1,right,O. Dieng 16' fadeaway Jump Shot (21 PTS),[1631172],1610612749.0,MIL,fadeaway,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Center,,,,,,Made,21.0,16.3,,,,,,,,,,,,
467,PT08M49.00S,2026-04-02T01:47:38.6Z,4,REGULAR,2pt,Jump Shot,[],1631095,5.338370565045992,30.637254901960787,1610612745,93,84,2026-04-02T01:47:49Z,4630000,False,97.0,-2.0,1,left,MISS J. Smith Jr. 9' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,Missed,,9.68,,,,,,,,,,,,
468,PT08M48.00S,2026-04-02T01:47:39.6Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612749,93,84,2026-04-02T01:47:49Z,4640000,False,,,0,,O. Dieng REBOUND (Off:1 Def:6),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Right,,,,,,,,,467.0,7.0,6.0,1.0,,,,,,,,
