actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
259,PT05M11.00S,2025-11-15T01:54:43.7Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,52,50,2025-11-15T01:55:00Z,2550000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M11.00S,2025-11-15T01:54:43.7Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,52,50,2025-11-15T01:55:00Z,2560000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M02.00S,2025-11-15T01:55:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612757,52,50,2025-11-15T01:55:19Z,2570000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Grant 2 FT),"[1630578, 203924]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,2.0,0.0,Grant,203924.0,,,,,,,,
263,PT05M02.00S,2025-11-15T01:55:52.9Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,52,51,2025-11-15T01:56:17Z,2590000,False,,,0,,J. Grant Free Throw 1 of 2 (3 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
264,PT05M02.00S,2025-11-15T01:55:53.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612757,52,51,2025-11-15T01:55:59Z,2600000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M02.00S,2025-11-15T01:55:53.4Z,2,REGULAR,substitution,in,[],1641708,,,1610612757,52,51,2025-11-15T01:55:59Z,2610000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M02.00S,2025-11-15T01:55:52.9Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,52,51,2025-11-15T01:56:17Z,2620000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
267,PT05M02.00S,2025-11-15T01:55:52.9Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,52,51,2025-11-15T01:56:17Z,2630000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,,
268,PT04M40.00S,2025-11-15T01:56:33.8Z,2,REGULAR,2pt,Jump Shot,[],1641708,77.87450722733246,39.950980392156865,1610612745,54,51,2025-11-15T01:56:39Z,2640000,False,-50.0,155.0,1,right,A. Thompson 16' Jump Shot (9 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,16.34,Made,9.0,,,,,,,,,,,A. Sengun,1630578.0,3.0,,,,
270,PT04M29.00S,2025-11-15T01:56:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.783837056504599,45.09803921568628,1610612757,54,51,2025-11-15T01:58:29Z,2660000,False,25.0,11.0,1,left,MISS S. Sharpe driving finger roll Layup - blocked,"[1631101, 1641708]",1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,Thompson,1641708.0,,
271,PT04M29.00S,2025-11-15T01:56:43.9Z,2,REGULAR,block,,[],1641708,,,1610612757,54,51,2025-11-15T01:56:45Z,2670000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT04M29.00S,2025-11-15T01:56:43.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,54,51,2025-11-15T01:56:52Z,2680000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,270.0,3.0,3.0,0.0,,,,,,,,,,,,,
273,PT04M24.00S,2025-11-15T01:56:48.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,92.46057818659659,51.225490196078425,1610612745,56,51,2025-11-15T01:56:57Z,2690000,False,6.0,18.0,1,right,K. Durant running DUNK (20 PTS) (J. Okogie 1 AST),"[201142, 1629006]",1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.94,Made,20.0,,,,,,,,,,,J. Okogie,1629006.0,1.0,,,,
275,PT04M10.00S,2025-11-15T01:57:04.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.30946123521682,49.01960784313725,1610612757,56,51,2025-11-15T01:59:24Z,2710000,False,5.0,16.0,1,left,MISS R. Williams III alley-oop DUNK,[1629057],1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
276,PT04M09.00S,2025-11-15T01:57:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,56,51,2025-11-15T01:57:09Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,275.0,,,,,,,,,,,,,,,,
278,PT04M04.00S,2025-11-15T01:57:34.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630166,12.434296977660972,60.78431372549019,1610612757,56,53,2025-11-15T01:57:40Z,2740000,False,-54.0,64.0,1,left,D. Avdija 8' driving floating Jump Shot (2 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,8.4,Made,2.0,,,,,,,,,,,,,,,,,
279,PT04M04.00S,2025-11-15T01:57:37.1Z,2,REGULAR,foul,personal,['1freethrow'],1641708,,,1610612757,56,53,2025-11-15T01:57:43Z,2750000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Avdija 1 FT),"[1641708, 1630166]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1151.0,1.0,0.0,Avdija,1630166.0,,,,,,,,
281,PT04M04.00S,2025-11-15T01:58:02.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630166,,,1610612757,56,53,2025-11-15T01:58:06Z,2770000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT04M04.00S,2025-11-15T01:58:02.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,56,53,2025-11-15T01:58:06Z,2780000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,,
283,PT03M50.00S,2025-11-15T01:58:15.3Z,2,REGULAR,3pt,Jump Shot,[],1631095,92.59198423127464,96.32352941176471,1610612745,56,53,2025-11-15T01:58:21Z,2790000,False,232.0,17.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
284,PT03M50.00S,2025-11-15T01:58:15.3Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,56,53,2025-11-15T01:58:21Z,2800000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,
285,PT03M43.00S,2025-11-15T01:58:22.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,82.34231274638634,58.57843137254902,1610612745,56,53,2025-11-15T01:58:30Z,2810000,False,43.0,113.0,1,right,MISS K. Durant 12' driving floating Shot,[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
286,PT03M42.00S,2025-11-15T01:58:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,56,53,2025-11-15T01:58:30Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,285.0,,,,,,,,,,,,,,,,
288,PT03M42.00S,2025-11-15T01:58:27.9Z,2,REGULAR,substitution,out,[],1641739,,,1610612745,56,53,2025-11-15T01:58:35Z,2840000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M42.00S,2025-11-15T01:58:27.9Z,2,REGULAR,substitution,in,[],1631200,,,1610612745,56,53,2025-11-15T01:58:35Z,2850000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M33.00S,2025-11-15T01:58:50.1Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,56,53,2025-11-15T01:58:54Z,2860000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629057]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,,,Williams III,1629057.0
291,PT03M33.00S,2025-11-15T01:58:50.1Z,2,REGULAR,steal,,[],1629057,,,1610612757,56,53,2025-11-15T01:58:52Z,2870000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
292,PT03M26.00S,2025-11-15T01:59:01.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612757,56,53,2025-11-15T01:59:12Z,2880000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631095, 1630166]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1146.0,1.0,0.0,Avdija,1630166.0,,,,,,,,
294,PT03M26.00S,2025-11-15T01:59:25.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,56,54,2025-11-15T01:59:25Z,2900000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
295,PT03M26.00S,2025-11-15T01:59:43.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,56,55,2025-11-15T01:59:43Z,2910000,False,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
296,PT03M13.00S,2025-11-15T01:59:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,90.09526938239159,45.588235294117645,1610612745,56,55,2025-11-15T02:00:06Z,2920000,False,-22.0,41.0,1,right,MISS A. Thompson driving Layup - blocked,"[1641708, 1629057]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,Williams III,1629057.0,,
297,PT03M13.00S,2025-11-15T01:59:59.0Z,2,REGULAR,block,,[],1629057,,,1610612745,56,55,2025-11-15T02:00:01Z,2930000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT03M13.00S,2025-11-15T01:59:59.0Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,56,55,2025-11-15T02:00:06Z,2940000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,
299,PT03M09.00S,2025-11-15T02:00:02.7Z,2,REGULAR,turnover,lost ball,[],1630166,,,1610612757,56,55,2025-11-15T02:11:26Z,2950000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1629006]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Okogie,1629006.0
300,PT03M09.00S,2025-11-15T02:00:02.7Z,2,REGULAR,steal,,[],1629006,,,1610612745,56,55,2025-11-15T02:11:00Z,2960000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
301,PT03M04.00S,2025-11-15T02:00:07.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631095,89.17542706964521,50.49019607843137,1610612745,56,55,2025-11-15T02:03:58Z,2970000,False,2.0,49.0,1,right,MISS J. Smith Jr. Hook,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
302,PT03M04.00S,2025-11-15T02:00:07.9Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,56,55,2025-11-15T02:00:16Z,2980000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,301.0,3.0,1.0,2.0,,,,,,,,,,,,,
303,PT03M02.00S,2025-11-15T02:00:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,94.40999984741211,50.0,1610612745,58,55,2025-11-15T02:00:10Z,2990000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (10 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
305,PT02M49.00S,2025-11-15T02:00:35.4Z,2,REGULAR,3pt,Jump Shot,[],1631101,33.065045992115635,45.588235294117645,1610612757,58,55,2025-11-15T02:05:11Z,3010000,False,22.0,258.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
306,PT02M49.00S,2025-11-15T02:00:35.4Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,58,55,2025-11-15T02:00:45Z,3020000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,305.0,3.0,1.0,2.0,,,,,,,,,,,,,
307,PT02M44.00S,2025-11-15T02:00:39.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612757,58,57,2025-11-15T02:00:39Z,3030000,False,0.0,0.0,1,left,R. Williams III tip DUNK (4 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
308,PT02M30.00S,2025-11-15T02:00:54.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,90.3580814717477,49.754901960784316,1610612745,58,57,2025-11-15T02:06:06Z,3040000,False,-1.0,38.0,1,right,MISS J. Okogie cutting DUNK,[1629006],1610612745.0,HOU,cutting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
310,PT02M29.00S,2025-11-15T02:00:55.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,58,57,2025-11-15T02:01:06Z,3060000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,,
311,PT02M22.00S,2025-11-15T02:01:05.8Z,2,REGULAR,foul,personal,[],1629057,,,1610612745,58,57,2025-11-15T02:01:12Z,3070000,False,,,0,,R. Williams III personal FOUL (1 PF),"[1629057, 1631095]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,
313,PT02M08.00S,2025-11-15T02:01:39.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641708,85.62746386333771,8.333333333333332,1610612745,58,57,2025-11-15T02:07:22Z,3090000,False,-208.0,83.0,1,right,MISS A. Thompson 22' step back Shot,[1641708],1610612745.0,HOU,step back,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,22.41,Missed,,,,,,,,,,,,,,,,,,
314,PT02M07.00S,2025-11-15T02:01:40.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,58,57,2025-11-15T02:01:46Z,3100000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,
316,PT02M05.00S,2025-11-15T02:01:46.2Z,2,REGULAR,turnover,lost ball,[],1630166,,,1610612757,58,57,2025-11-15T02:01:54Z,3120000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1630578]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,,,,Sengun,1630578.0
317,PT02M05.00S,2025-11-15T02:01:46.2Z,2,REGULAR,steal,,[],1630578,,,1610612745,58,57,2025-11-15T02:01:54Z,3130000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
318,PT02M05.00S,2025-11-15T02:01:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,92.06636005256242,47.30392156862745,1610612745,60,57,2025-11-15T02:02:07Z,3140000,False,-13.0,22.0,1,right,A. Sengun driving reverse Layup (12 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.59,Made,12.0,,,,,,,,,,,,,,,,,
319,PT02M05.00S,2025-11-15T02:01:54.7Z,2,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612745,60,57,2025-11-15T02:02:03Z,3150000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Sengun 1 FT),"[1629057, 1630578]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,2.0,0.0,Sengun,1630578.0,,,,,,,,
321,PT02M05.00S,2025-11-15T02:02:07.8Z,2,REGULAR,substitution,out,[],1629057,,,1610612745,60,57,2025-11-15T02:02:29Z,3170000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M05.00S,2025-11-15T02:02:07.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612745,60,57,2025-11-15T02:02:29Z,3180000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M05.00S,2025-11-15T02:02:07.8Z,2,REGULAR,substitution,in,[],1641739,,,1610612745,60,57,2025-11-15T02:02:29Z,3190000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M05.00S,2025-11-15T02:02:07.8Z,2,REGULAR,substitution,in,[],201950,,,1610612745,60,57,2025-11-15T02:02:29Z,3200000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M05.00S,2025-11-15T02:02:27.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630578,,,1610612745,60,57,2025-11-15T02:02:36Z,3210000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT02M05.00S,2025-11-15T02:02:27.8Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,60,57,2025-11-15T02:02:36Z,3220000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,325.0,4.0,1.0,3.0,,,,,,,,,,,,,
327,PT02M05.00S,2025-11-15T02:02:29.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631095,94.40999984741211,50.0,1610612745,62,57,2025-11-15T02:02:53Z,3230000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (12 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
328,PT01M52.00S,2025-11-15T02:02:41.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,7.440867279894875,50.73529411764706,1610612757,62,59,2025-11-15T02:03:02Z,3240000,False,-4.0,17.0,1,left,J. Grant driving DUNK (5 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.78,Made,5.0,,,,,,,,,,,,,,,,,
329,PT01M38.00S,2025-11-15T02:02:54.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,90.22667542706965,57.59803921568627,1610612745,64,59,2025-11-15T02:02:59Z,3250000,False,38.0,39.0,1,right,A. Thompson driving DUNK (11 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,11.0,,,,,,,,,,,,,,,,,
330,PT01M23.00S,2025-11-15T02:03:09.7Z,2,REGULAR,3pt,Jump Shot,[],1641739,26.49474375821288,79.65686274509804,1610612757,64,59,2025-11-15T02:03:15Z,3260000,False,-148.0,197.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
331,PT01M22.00S,2025-11-15T02:03:10.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,64,59,2025-11-15T02:03:15Z,3270000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,330.0,5.0,4.0,1.0,,,,,,,,,,,,,
332,PT01M05.00S,2025-11-15T02:03:28.3Z,2,REGULAR,3pt,Jump Shot,[],201142,73.80091984231275,85.29411764705883,1610612745,64,59,2025-11-15T02:03:36Z,3280000,False,176.0,194.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
333,PT01M03.00S,2025-11-15T02:03:30.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612757,64,59,2025-11-15T02:03:36Z,3290000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,332.0,4.0,2.0,2.0,,,,,,,,,,,,,
334,PT00M59.60S,2025-11-15T02:03:34.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641739,8.09789750328515,56.61764705882353,1610612757,64,59,2025-11-15T02:03:45Z,3300000,False,-33.0,24.0,1,left,MISS T. Camara running DUNK - blocked,"[1641739, 1630578]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,
335,PT00M59.60S,2025-11-15T02:03:34.4Z,2,REGULAR,block,,[],1630578,,,1610612757,64,59,2025-11-15T02:03:36Z,3310000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT00M59.60S,2025-11-15T02:03:34.4Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,64,59,2025-11-15T02:03:45Z,3320000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,334.0,3.0,2.0,1.0,,,,,,,,,,,,,
337,PT00M59.20S,2025-11-15T02:03:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612757,64,59,2025-11-15T02:03:47Z,3330000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Camara 2 FT),"[1631095, 1641739]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,2.0,0.0,Camara,1641739.0,,,,,,,,
339,PT00M59.20S,2025-11-15T02:04:04.4Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1641739,,,1610612757,64,60,2025-11-15T02:04:31Z,3350000,False,,,0,,T. Camara Free Throw 1 of 2 (12 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
341,PT00M59.20S,2025-11-15T02:04:05.0Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,64,60,2025-11-15T02:04:22Z,3370000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M59.20S,2025-11-15T02:04:05.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,64,60,2025-11-15T02:04:53Z,3375000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
