actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT06M08.00S,2026-04-04T00:52:23.1Z,2,REGULAR,3pt,Jump Shot,[],201142,30.17411300919842,70.58823529411765,1610612745,52,32,2026-04-04T00:53:31Z,2480000,False,-103.0,231.0,1,left,K. Durant 25' 3PT  (12 PTS) (R. Sheppard 4 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,25.3,Made,,,,,,,12.0,R. Sheppard,1642263.0,4.0,,,,,,
255,PT05M55.00S,2026-04-04T00:52:36.9Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,52,32,2026-04-04T00:53:41Z,2520000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (2 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,202026.0,2.0,,,,,,,,,,,,,,,,,,
256,PT05M55.00S,2026-04-04T00:52:45.9Z,2,REGULAR,substitution,out,[],1642846,,,1610612745,52,32,2026-04-04T00:52:48Z,2530000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M55.00S,2026-04-04T00:52:45.9Z,2,REGULAR,substitution,in,[],1643016,,,1610612745,52,32,2026-04-04T00:52:48Z,2540000,False,,,0,,SUB in: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M36.00S,2026-04-04T00:53:07.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201142,31.750985545335087,30.14705882352941,1610612745,55,32,2026-04-04T01:00:51Z,2550000,False,99.0,246.0,1,left,K. Durant 26' 3PT pullup (15 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,26.53,Made,,,,,,,15.0,,,,,,,,,
261,PT05M22.00S,2026-04-04T00:53:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,92.85479632063075,48.28431372549019,1610612762,55,34,2026-04-04T01:01:13Z,2560000,False,-9.0,15.0,1,right,K. Filipowski driving Layup (6 PTS),[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,1.7,Made,,,,,,,6.0,,,,,,,,,
264,PT05M03.00S,2026-04-04T00:53:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,16.507884362680684,43.872549019607845,1610612745,55,34,2026-04-04T00:53:52Z,2570000,False,31.0,103.0,1,left,MISS R. Sheppard 10' driving floating Shot,[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,10.72,Missed,,,,,,,,,,,,,,,,
265,PT05M03.00S,2026-04-04T00:53:40.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612762,55,34,2026-04-04T00:53:52Z,2580000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,
266,PT04M57.00S,2026-04-04T00:53:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1643016,92.9862023653088,50.98039215686274,1610612762,55,34,2026-04-04T00:54:02Z,2590000,False,5.0,13.0,1,right,MISS B. Mbeng running Layup,[1643016],1610612762.0,UTA,running,,,Mbeng,B. Mbeng,,,,,Restricted Area,0-8 Center,,,1.43,Missed,,,,,,,,,,,,,,,,
267,PT04M54.00S,2026-04-04T00:53:48.6Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612762,55,34,2026-04-04T00:53:48Z,2600000,False,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,
268,PT04M54.00S,2026-04-04T00:53:48.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629723,94.40999984741211,50.0,1610612762,55,34,2026-04-04T01:02:41Z,2610000,False,0.0,0.0,1,right,MISS J. Konchar tip Layup,[1629723],1610612762.0,UTA,tip,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
269,PT04M54.00S,2026-04-04T00:53:48.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,55,34,2026-04-04T01:02:41Z,2620000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,268.0,4.0,3.0,1.0,,,,,,,,,,,,
270,PT04M43.00S,2026-04-04T00:54:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,16.90210249671485,54.41176470588235,1610612745,55,34,2026-04-04T01:03:06Z,2630000,False,-22.0,106.0,1,left,MISS J. Smith Jr. 10' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,10.87,Missed,,,,,,,,,,,,,,,,
271,PT04M43.00S,2026-04-04T00:54:00.7Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,55,34,2026-04-04T00:54:06Z,2640000,False,,,0,,C. Williams REBOUND (Off:4 Def:2),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,270.0,6.0,2.0,4.0,,,,,,,,,,,,
272,PT04M36.00S,2026-04-04T00:54:07.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,71.17279894875165,79.65686274509804,1610612762,55,37,2026-04-04T01:03:31Z,2650000,False,148.0,218.0,1,right,B. Sensabaugh 26' 3PT running (8 PTS) (C. Williams 2 AST),"[1641729, 1642262]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,26.41,Made,,,,,,,8.0,C. Williams,1642262.0,2.0,,,,,,
274,PT04M06.00S,2026-04-04T00:54:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.084756898817346,57.107843137254896,1610612745,55,37,2026-04-04T01:20:05Z,2670000,False,-36.0,117.0,1,left,MISS K. Durant 12' pullup Shot - blocked,"[201142, 1641729]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,12.27,Missed,,,,,,,,,,,,,,,Sensabaugh,1641729.0
275,PT04M06.00S,2026-04-04T00:54:39.3Z,2,REGULAR,block,,[],1641729,,,1610612745,55,37,2026-04-04T00:59:25Z,2680000,False,,,0,,B. Sensabaugh BLOCK (1 BLK),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
276,PT04M06.00S,2026-04-04T00:54:39.3Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,55,37,2026-04-04T00:59:25Z,2690000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,
277,PT04M02.00S,2026-04-04T00:54:43.6Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,55,37,2026-04-04T00:54:55Z,2700000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (3 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,202026.0,3.0,,,,,,,,,,,,,,,,,,
278,PT04M02.00S,2026-04-04T00:54:50.5Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,55,37,2026-04-04T00:54:58Z,2710000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M02.00S,2026-04-04T00:54:50.5Z,2,REGULAR,substitution,out,[],203991,,,1610612745,55,37,2026-04-04T00:54:58Z,2720000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M02.00S,2026-04-04T00:54:50.5Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,55,37,2026-04-04T00:54:58Z,2730000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M02.00S,2026-04-04T00:54:50.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,55,37,2026-04-04T00:54:58Z,2740000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M43.00S,2026-04-04T00:55:25.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629006,10.85742444152431,72.30392156862744,1610612745,57,37,2026-04-04T00:55:31Z,2750000,False,-112.0,50.0,1,left,J. Okogie 12' driving floating Jump Shot (2 PTS),[1629006],1610612745.0,HOU,driving floating,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,12.2,Made,,,,,,,2.0,,,,,,,,,
283,PT03M23.00S,2026-04-04T00:55:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,82.34231274638634,49.26470588235294,1610612762,57,39,2026-04-04T00:55:52Z,2760000,False,-4.0,113.0,1,right,C. Williams 11' turnaround fadeaway bank Jump Shot (9 PTS) (B. Mbeng 2 AST),"[1642262, 1643016]",1610612762.0,UTA,turnaround fadeaway bank,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,11.36,Made,,,,,,,9.0,B. Mbeng,1643016.0,2.0,,,,,,
285,PT03M05.00S,2026-04-04T00:56:05.6Z,2,REGULAR,foul,offensive,[],1630578,,,1610612745,57,39,2026-04-04T00:56:13Z,2780000,False,,,0,,A. Sengun offensive FOUL (2 PF),"[1630578, 1642271]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,1201.0,,,,,,,,,,,,,,2.0,0.0,Filipowski,1642271.0,,
287,PT03M05.00S,2026-04-04T00:56:05.6Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,57,39,2026-04-04T00:56:05Z,2800000,False,,,0,,A. Sengun offensive foul TURNOVER (3 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,1201.0,3.0,,,,,,,,,,,,,,,,,,
288,PT03M05.00S,2026-04-04T00:56:12.5Z,2,REGULAR,substitution,out,[],1629006,,,1610612762,57,39,2026-04-04T00:56:16Z,2810000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M05.00S,2026-04-04T00:56:12.5Z,2,REGULAR,substitution,in,[],1631106,,,1610612762,57,39,2026-04-04T00:56:16Z,2820000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M49.00S,2026-04-04T00:56:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642271,92.59198423127464,48.28431372549019,1610612762,57,41,2026-04-04T01:05:14Z,2830000,False,-9.0,17.0,1,right,K. Filipowski driving Layup (8 PTS),[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,1.91,Made,,,,,,,8.0,,,,,,,,,
291,PT02M29.00S,2026-04-04T00:56:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.783837056504599,44.36274509803921,1610612745,59,41,2026-04-04T00:57:02Z,2840000,False,28.0,11.0,1,left,A. Thompson driving Layup (10 PTS) (R. Sheppard 5 AST),"[1641708, 1642263]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,3.04,Made,,,,,,,10.0,R. Sheppard,1642263.0,5.0,,,,,,
292,PT02M22.00S,2026-04-04T00:57:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,85.89027595269383,51.71568627450981,1610612762,59,41,2026-04-04T00:57:16Z,2850000,False,9.0,80.0,1,right,MISS K. Filipowski 8' driving Layup,[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,8.06,Missed,,,,,,,,,,,,,,,,
293,PT02M21.00S,2026-04-04T00:57:06.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,59,41,2026-04-04T00:57:16Z,2860000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,
294,PT02M12.00S,2026-04-04T00:57:14.0Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,59,41,2026-04-04T00:57:18Z,2870000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1643016]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,Mbeng,1643016.0,,,,,,,,,,
295,PT02M12.00S,2026-04-04T00:57:14.0Z,2,REGULAR,steal,,[],1643016,,,1610612762,59,41,2026-04-04T00:57:15Z,2880000,False,,,0,,B. Mbeng STEAL (1 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
298,PT02M06.00S,2026-04-04T00:57:28.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642271,94.40999984741211,50.0,1610612762,59,43,2026-04-04T01:14:31Z,2910000,False,0.0,0.0,1,right,K. Filipowski running DUNK (10 PTS),[1642271],1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,10.0,,,,,,,,,
299,PT01M53.00S,2026-04-04T00:57:35.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,11.514454664914586,47.549019607843135,1610612745,61,43,2026-04-04T01:10:18Z,2920000,False,12.0,56.0,1,left,A. Sengun driving DUNK (6 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,5.7,Made,,,,,,,6.0,A. Thompson,1641708.0,3.0,,,,,,
301,PT01M53.00S,2026-04-04T00:57:40.4Z,2,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612745,61,43,2026-04-04T00:58:17Z,2940000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629723, 1630578]",1610612762.0,UTA,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,
303,PT01M53.00S,2026-04-04T00:58:19.7Z,2,REGULAR,foul,technical,['1freethrow'],1642271,,,1610612745,61,43,2026-04-04T01:01:16Z,2960000,False,,,0,,K. Filipowski flopping technical FOUL (1 Tech),[1642271],1610612762.0,UTA,flopping,,,Filipowski,K. Filipowski,,,,,,,202026.0,,,,,,,,,,,,,,1.0,1.0,,,,
304,PT01M53.00S,2026-04-04T00:58:30.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,61,43,2026-04-04T00:58:40Z,2970000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M53.00S,2026-04-04T01:00:34.8Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,61,43,2026-04-04T01:01:07Z,2980000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M53.00S,2026-04-04T01:00:34.8Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,61,43,2026-04-04T01:01:07Z,2990000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M53.00S,2026-04-04T01:01:23.2Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612745,62,43,2026-04-04T01:01:23Z,3000000,False,,,0,,K. Durant technical Free Throw 1 of 1 (16 PTS),[201142],1610612745.0,HOU,technical,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,,
308,PT01M53.00S,2026-04-04T01:01:47.0Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,63,43,2026-04-04T01:01:47Z,3010000,False,,,0,,A. Sengun Free Throw 1 of 1 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
309,PT01M38.00S,2026-04-04T01:02:06.2Z,2,REGULAR,2pt,Jump Shot,[],1641729,79.31997371879106,73.52941176470588,1610612762,63,45,2026-04-04T01:02:10Z,3020000,False,118.0,142.0,1,right,B. Sensabaugh 18' pullup Jump Shot (10 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,,,18.43,Made,,,,,,,10.0,,,,,,,,,
310,PT01M21.00S,2026-04-04T01:02:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.046649145860711,49.754901960784316,1610612745,65,45,2026-04-04T01:02:28Z,3030000,False,1.0,14.0,1,left,A. Thompson cutting finger roll Layup (12 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,,,12.0,A. Sengun,1630578.0,2.0,,,,,,
312,PT01M09.00S,2026-04-04T01:02:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,88.51839684625493,61.274509803921575,1610612762,65,47,2026-04-04T01:02:41Z,3050000,False,56.0,55.0,1,right,K. Filipowski 7' turnaround fadeaway bank Jump Shot (12 PTS),[1642271],1610612762.0,UTA,turnaround fadeaway bank,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,7.91,Made,,,,,,,12.0,,,,,,,,,
313,PT00M49.40S,2026-04-04T01:02:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612745,65,47,2026-04-04T01:03:10Z,3060000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Durant 2 FT),"[1642271, 201142]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,1146.0,,,,,,,,,,,,,,2.0,1.0,Durant,201142.0,,
315,PT00M49.40S,2026-04-04T01:03:21.6Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,66,47,2026-04-04T01:03:21Z,3080000,False,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,,
316,PT00M49.40S,2026-04-04T01:03:40.3Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,67,47,2026-04-04T01:03:40Z,3090000,False,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,,
317,PT00M35.30S,2026-04-04T01:04:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612762,67,47,2026-04-04T01:04:24Z,3100000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Williams 2 FT),"[1631106, 1642262]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,1146.0,,,,,,,,,,,,,,1.0,0.0,Williams,1642262.0,,
319,PT00M35.30S,2026-04-04T01:04:26.9Z,2,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,67,47,2026-04-04T01:04:26Z,3120000,False,,,0,,MISS C. Williams Free Throw 1 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
320,PT00M35.30S,2026-04-04T01:04:26.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,67,47,2026-04-04T01:04:26Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,
321,PT00M35.30S,2026-04-04T01:04:44.5Z,2,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,67,48,2026-04-04T01:04:44Z,3140000,False,,,0,,C. Williams Free Throw 2 of 2 (10 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
322,PT00M29.30S,2026-04-04T01:04:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,51.71568627450981,1610612745,69,48,2026-04-04T01:05:01Z,3150000,False,-9.0,8.0,1,left,A. Sengun driving Layup (9 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.15,Made,,,,,,,9.0,,,,,,,,,
323,PT00M13.70S,2026-04-04T01:05:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,91.27792378449409,48.529411764705884,1610612762,69,50,2026-04-04T01:12:04Z,3160000,False,-7.0,29.0,1,right,C. Williams driving Layup (12 PTS) (B. Sensabaugh 3 AST),"[1642262, 1641729]",1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,3.04,Made,,,,,,,12.0,B. Sensabaugh,1641729.0,3.0,,,,,,
325,PT00M04.00S,2026-04-04T01:05:27.4Z,2,REGULAR,3pt,Jump Shot,[],1631106,21.895532194480946,87.99019607843137,1610612745,69,50,2026-04-04T01:05:35Z,3180000,False,-190.0,153.0,1,left,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,24.41,Missed,,,,,,,,,,,,,,,,
326,PT00M03.10S,2026-04-04T01:05:28.3Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,69,50,2026-04-04T01:05:35Z,3190000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,325.0,3.0,2.0,1.0,,,,,,,,,,,,
327,PT00M00.00S,2026-04-04T01:05:33.9Z,2,REGULAR,heave,,[],0,,,1610612762,69,50,2026-04-04T01:12:55Z,3200000,False,,,0,,UTA Heave,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,47.69,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2026-04-04T01:05:33.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,69,50,2026-04-04T01:12:55Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,327.0,,,,,,,,,,,,,,,
329,PT00M00.00S,2026-04-04T01:05:40.6Z,2,REGULAR,period,end,[],0,,,1610612762,69,50,2026-04-04T01:05:40Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-04-04T01:20:24.9Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612762,69,50,2026-04-04T01:20:47Z,3230000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-04-04T01:20:24.9Z,3,REGULAR,substitution,out,['startperiod'],1643016,,,1610612762,69,50,2026-04-04T01:20:47Z,3240000,False,,,0,,SUB out: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-04-04T01:20:24.9Z,3,REGULAR,substitution,in,['startperiod'],1642263,,,1610612762,69,50,2026-04-04T01:20:47Z,3250000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-04-04T01:20:24.9Z,3,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,69,50,2026-04-04T01:20:47Z,3260000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-04-04T01:20:57.2Z,3,REGULAR,period,start,[],0,,,1610612745,69,50,2026-04-04T01:20:57Z,3270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M43.00S,2026-04-04T01:21:13.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,72.7496714848883,14.950980392156863,1610612745,69,50,2026-04-04T01:21:19Z,3280000,False,-175.0,204.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,26.87,Missed,,,,,,,,,,,,,,,,
339,PT11M42.00S,2026-04-04T01:21:14.6Z,3,REGULAR,rebound,defensive,[],1642846,,,1610612762,69,50,2026-04-04T01:21:19Z,3290000,False,,,0,,A. Bailey REBOUND (Off:0 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,,,338.0,2.0,2.0,0.0,,,,,,,,,,,,
340,PT11M33.00S,2026-04-04T01:21:23.2Z,3,REGULAR,2pt,Jump Shot,[],1642846,27.151773981603156,60.5392156862745,1610612762,69,50,2026-04-04T01:21:30Z,3300000,False,-53.0,203.0,1,left,MISS A. Bailey 20' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,,,20.94,Missed,,,,,,,,,,,,,,,,
