actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
424,PT03M11.00S,2026-03-17T03:20:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,85.62746386333771,47.549019607843135,1610612747,74,75,2026-03-17T03:20:57Z,4180000,False,-12.0,83.0,1,right,A. Reaves 8' fadeaway Jump Shot (14 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,14.0,8.35,,,,L. James,2544.0,4.0,,,,,
426,PT02M51.00S,2026-03-17T03:21:12.1Z,3,REGULAR,3pt,Jump Shot,[],1631095,5.732588699080158,95.58823529411765,1610612745,74,75,2026-03-17T03:21:27Z,4200000,False,-228.0,1.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.79,,,,,,,,,,,
427,PT02M50.00S,2026-03-17T03:21:13.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,74,75,2026-03-17T03:21:27Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,426.0,,,,,,,,,,,,,
428,PT02M50.00S,2026-03-17T03:21:24.5Z,3,REGULAR,foul,personal,[],1629060,,,1610612745,74,75,2026-03-17T03:21:40Z,4220000,False,,,0,,R. Hachimura loose ball personal FOUL (3 PF),"[1629060, 1641708]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1626301.0,3.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
430,PT02M50.00S,2026-03-17T03:21:30.2Z,3,REGULAR,substitution,out,[],201142,,,1610612745,74,75,2026-03-17T03:21:38Z,4240000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M50.00S,2026-03-17T03:21:30.2Z,3,REGULAR,substitution,out,[],2544,,,1610612745,74,75,2026-03-17T03:21:38Z,4250000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M50.00S,2026-03-17T03:21:30.2Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,74,75,2026-03-17T03:21:38Z,4260000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M50.00S,2026-03-17T03:21:30.2Z,3,REGULAR,substitution,in,[],1631222,,,1610612745,74,75,2026-03-17T03:21:38Z,4270000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M49.00S,2026-03-17T03:21:47.2Z,3,REGULAR,turnover,bad pass,[],1631106,,,1610612745,74,75,2026-03-17T03:21:59Z,4280000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1630559]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Reaves,1630559.0,,
435,PT02M49.00S,2026-03-17T03:21:47.2Z,3,REGULAR,steal,,[],1630559,,,1610612747,74,75,2026-03-17T03:21:49Z,4290000,False,,,0,,A. Reaves STEAL (3 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
436,PT02M44.00S,2026-03-17T03:21:53.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,91.5407358738502,57.59803921568627,1610612747,74,75,2026-03-17T03:23:07Z,4300000,False,38.0,27.0,1,right,MISS R. Hachimura running Layup,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.66,,,,,,,,,,,
437,PT02M43.00S,2026-03-17T03:21:54.3Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,74,75,2026-03-17T03:23:07Z,4310000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:0),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,436.0,,,2.0,0.0,2.0,,,,,,,,
438,PT02M43.00S,2026-03-17T03:22:08.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612747,74,75,2026-03-17T03:22:18Z,4320000,False,,,0,,J. Smith Jr. personal FOUL (2 PF) (LaRavia 2 FT),"[1631095, 1631222]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
440,PT02M43.00S,2026-03-17T03:22:23.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1641708,,,1610612747,74,75,2026-03-17T03:22:28Z,4340000,False,,,0,,A. Thompson technical FOUL (1 Tech),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,202058.0,1.0,1.0,,,,,,,,,,,,,,,,,
441,PT02M43.00S,2026-03-17T03:22:32.8Z,3,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,74,76,2026-03-17T03:22:32Z,4350000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (15 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
442,PT02M43.00S,2026-03-17T03:22:50.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631222,,,1610612747,74,77,2026-03-17T03:22:50Z,4360000,False,,,0,,J. LaRavia Free Throw 1 of 2 (7 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
443,PT02M43.00S,2026-03-17T03:22:51.3Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,74,77,2026-03-17T03:22:56Z,4370000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M43.00S,2026-03-17T03:22:51.3Z,3,REGULAR,substitution,in,[],203935,,,1610612747,74,77,2026-03-17T03:22:56Z,4380000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M43.00S,2026-03-17T03:22:50.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631222,,,1610612747,74,77,2026-03-17T03:23:21Z,4390000,False,,,0,,MISS J. LaRavia Free Throw 2 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
446,PT02M41.00S,2026-03-17T03:22:52.6Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,74,77,2026-03-17T03:23:21Z,4400000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,445.0,,,6.0,4.0,2.0,,,,,,,,
447,PT02M27.00S,2026-03-17T03:23:26.4Z,3,REGULAR,3pt,Jump Shot,[],1642263,33.196452036793694,75.0,1610612745,74,77,2026-03-17T03:23:32Z,4410000,False,-125.0,260.0,1,left,MISS R. Sheppard 28' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.8,,,,,,,,,,,
448,PT02M24.00S,2026-03-17T03:23:29.4Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,74,77,2026-03-17T03:23:32Z,4420000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,447.0,,,3.0,1.0,2.0,,,,,,,,
449,PT02M18.00S,2026-03-17T03:23:35.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,68.15045992115637,55.14705882352941,1610612747,74,80,2026-03-17T03:23:41Z,4430000,False,26.0,247.0,1,right,L. Dončić 24' 3PT step back (31 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Made,,31.0,24.82,,,,,,,,,,,
450,PT02M02.00S,2026-03-17T03:23:53.0Z,3,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,74,80,2026-03-17T03:24:06Z,4440000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (4 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,1626300.0,,,,,,,,,,,,,,,4.0,,,,
451,PT01M43.00S,2026-03-17T03:24:21.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,89.43823915900131,4.6568627450980395,1610612747,74,80,2026-03-17T03:24:29Z,4450000,False,-227.0,47.0,1,right,MISS L. Dončić fadeaway 3PT,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.15,,,,,,,,,,,
452,PT01M41.00S,2026-03-17T03:24:23.5Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,74,80,2026-03-17T03:24:29Z,4460000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,451.0,,,7.0,5.0,2.0,,,,,,,,
453,PT01M41.00S,2026-03-17T03:24:26.2Z,3,REGULAR,foul,personal,[],1629060,,,1610612745,74,80,2026-03-17T03:24:33Z,4470000,False,,,0,,R. Hachimura personal FOUL (4 PF),"[1629060, 1631095]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,202058.0,4.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
455,PT01M24.00S,2026-03-17T03:24:56.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.915243101182654,55.63725490196079,1610612745,76,80,2026-03-17T03:25:04Z,4490000,False,-28.0,13.0,1,left,A. Thompson alley-oop DUNK (16 PTS) (R. Sheppard 3 AST),"[1641708, 1642263]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,3.08,,,,R. Sheppard,1642263.0,3.0,,,,,
457,PT01M05.00S,2026-03-17T03:25:14.6Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612747,76,80,2026-03-17T03:25:21Z,4510000,False,,,0,,L. Dončić lost ball TURNOVER (4 TO),"[1629029, 1631106]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,4.0,Eason,1631106.0,,
458,PT01M05.00S,2026-03-17T03:25:14.6Z,3,REGULAR,steal,,[],1631106,,,1610612745,76,80,2026-03-17T03:25:16Z,4520000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
459,PT01M02.00S,2026-03-17T03:25:17.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,8.360709592641262,50.98039215686274,1610612745,78,80,2026-03-17T03:25:30Z,4530000,False,-5.0,26.0,1,left,R. Sheppard running DUNK (9 PTS),[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.66,,,,,,,,,,,
460,PT00M47.70S,2026-03-17T03:25:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,70.12155059132719,75.98039215686273,1610612747,78,83,2026-03-17T03:25:43Z,4540000,False,130.0,228.0,1,right,L. Dončić 26' 3PT step back (34 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,34.0,26.28,,,,,,,,,,,
461,PT00M33.20S,2026-03-17T03:25:52.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,78,83,2026-03-17T03:26:19Z,4550000,False,,,0,,M. Smart personal FOUL (3 PF) (Smith Jr. 2 FT),"[203935, 1631095]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,202058.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
463,PT00M33.20S,2026-03-17T03:26:39.2Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,79,83,2026-03-17T03:26:39Z,4570000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (16 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
464,PT00M33.20S,2026-03-17T03:26:47.2Z,3,REGULAR,substitution,out,[],1642263,,,1610612745,79,83,2026-03-17T03:26:51Z,4580000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M33.20S,2026-03-17T03:26:47.2Z,3,REGULAR,substitution,in,[],1629006,,,1610612745,79,83,2026-03-17T03:26:51Z,4590000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M33.20S,2026-03-17T03:27:08.3Z,3,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,80,83,2026-03-17T03:27:08Z,4600000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (17 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
467,PT00M15.30S,2026-03-17T03:27:28.3Z,3,REGULAR,turnover,bad pass,[],1631222,,,1610612747,80,83,2026-03-17T03:27:34Z,4610000,False,,,0,,J. LaRavia bad pass TURNOVER (2 TO),"[1631222, 1627827]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,
468,PT00M15.30S,2026-03-17T03:27:28.3Z,3,REGULAR,steal,,[],1627827,,,1610612745,80,83,2026-03-17T03:27:30Z,4620000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
469,PT00M13.60S,2026-03-17T03:27:34.1Z,3,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612745,80,83,2026-03-17T03:27:41Z,4630000,False,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612745.0,HOU,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,1626300.0,,,,,,,,,,,,,,,2.0,,,,
470,PT00M13.60S,2026-03-17T03:27:41.0Z,3,REGULAR,substitution,out,[],1631222,,,1610612747,80,83,2026-03-17T03:27:49Z,4640000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M13.60S,2026-03-17T03:27:41.0Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,80,83,2026-03-17T03:27:49Z,4650000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2026-03-17T03:28:14.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,82.9993429697766,95.58823529411765,1610612747,80,83,2026-03-17T03:28:21Z,4660000,False,228.0,107.0,1,right,MISS L. Dončić 25' fadeaway 3PT,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.19,,,,,,,,,,,
473,PT00M00.00S,2026-03-17T03:28:17.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,80,83,2026-03-17T03:28:17Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,472.0,,,,,,,,,,,,,
474,PT00M00.00S,2026-03-17T03:28:18.3Z,3,REGULAR,period,end,[],0,,,1610612747,80,83,2026-03-17T03:28:18Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612747,80,83,2026-03-17T03:31:50Z,4690000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612747,80,83,2026-03-17T03:31:50Z,4700000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,out,['startperiod'],1628379,,,1610612747,80,83,2026-03-17T03:31:50Z,4710000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,80,83,2026-03-17T03:31:50Z,4720000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,80,83,2026-03-17T03:31:50Z,4730000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612747,80,83,2026-03-17T03:31:50Z,4740000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,in,['startperiod'],203991,,,1610612747,80,83,2026-03-17T03:31:50Z,4750000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,80,83,2026-03-17T03:31:50Z,4760000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,80,83,2026-03-17T03:31:50Z,4770000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2026-03-17T03:31:03.5Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,80,83,2026-03-17T03:31:50Z,4780000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-03-17T03:32:02.8Z,4,REGULAR,period,start,[],0,,,1610612745,80,83,2026-03-17T03:32:02Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M44.00S,2026-03-17T03:32:18.1Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,80,83,2026-03-17T03:32:23Z,4800000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1631222]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,LaRavia,1631222.0,,
487,PT11M44.00S,2026-03-17T03:32:18.1Z,4,REGULAR,steal,,[],1631222,,,1610612747,80,83,2026-03-17T03:33:24Z,4810000,False,,,0,,J. LaRavia STEAL (3 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
488,PT11M39.00S,2026-03-17T03:32:22.5Z,4,REGULAR,turnover,lost ball,[],1631222,,,1610612747,80,83,2026-03-17T03:32:27Z,4820000,False,,,0,,J. LaRavia lost ball TURNOVER (3 TO),"[1631222, 1642263]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,3.0,Sheppard,1642263.0,,
489,PT11M39.00S,2026-03-17T03:32:22.5Z,4,REGULAR,steal,,[],1642263,,,1610612745,80,83,2026-03-17T03:32:24Z,4830000,False,,,0,,R. Sheppard STEAL (3 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
490,PT11M24.00S,2026-03-17T03:32:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,26.49474375821288,12.745098039215685,1610612745,80,83,2026-03-17T03:32:41Z,4840000,False,186.0,197.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.08,,,,,,,,,,,
491,PT11M21.00S,2026-03-17T03:32:40.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,80,83,2026-03-17T03:32:41Z,4850000,False,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,490.0,,,4.0,3.0,1.0,,,,,,,,
492,PT11M17.00S,2026-03-17T03:32:44.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,92.59198423127464,53.92156862745098,1610612747,80,85,2026-03-17T03:33:00Z,4860000,False,20.0,17.0,1,right,L. James running alley-oop DUNK (14 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,2.6,,,,A. Reaves,1630559.0,4.0,,,,,
494,PT10M59.00S,2026-03-17T03:33:06.0Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612745,80,85,2026-03-17T03:33:18Z,4880000,False,,,0,,L. James shooting personal FOUL (4 PF) (Thompson 2 FT),"[2544, 1641708]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,4.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
496,PT10M59.00S,2026-03-17T03:33:20.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,80,85,2026-03-17T03:33:20Z,4900000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M59.00S,2026-03-17T03:36:51.1Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,80,85,2026-03-17T03:36:51Z,4920000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
499,PT10M59.00S,2026-03-17T03:36:51.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,80,85,2026-03-17T03:36:51Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,498.0,,,,,,,,,,,,,
500,PT10M59.00S,2026-03-17T03:37:09.2Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,81,85,2026-03-17T03:37:09Z,4940000,False,,,0,,A. Thompson Free Throw 2 of 2 (17 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
501,PT10M36.00S,2026-03-17T03:37:37.0Z,4,REGULAR,3pt,Jump Shot,[],2544,67.88764783180025,17.647058823529413,1610612747,81,85,2026-03-17T03:37:58Z,4950000,False,-162.0,249.0,1,right,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.73,,,,,,,,,,,
502,PT10M33.00S,2026-03-17T03:37:40.0Z,4,REGULAR,rebound,defensive,[],203991,,,1610612745,81,85,2026-03-17T03:37:44Z,4960000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,501.0,,,6.0,4.0,2.0,,,,,,,,
503,PT10M23.00S,2026-03-17T03:37:53.6Z,4,REGULAR,foul,personal,[],203935,,,1610612745,81,85,2026-03-17T03:37:59Z,4970000,False,,,0,,M. Smart personal FOUL (4 PF),"[203935, 1631095]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,1626301.0,4.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
505,PT10M12.00S,2026-03-17T03:38:16.0Z,4,REGULAR,2pt,Jump Shot,[],1642263,18.873193166885677,26.225490196078432,1610612745,83,85,2026-03-17T03:38:21Z,4990000,False,119.0,125.0,1,left,R. Sheppard 17' pullup Jump Shot (11 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,11.0,17.24,,,,,,,,,,,
506,PT09M46.00S,2026-03-17T03:38:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,92.06636005256242,53.431372549019606,1610612747,83,85,2026-03-17T03:38:46Z,5000000,False,17.0,22.0,1,right,MISS J. Hayes cutting Layup,[1629637],1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.8,,,,,,,,,,,
