actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
268,PT05M58.00S,2026-01-21T02:21:17.7Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,45,57,2026-01-21T02:21:35Z,2610000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M58.00S,2026-01-21T02:21:17.7Z,2,REGULAR,substitution,in,[],1641708,,,1610612759,45,57,2026-01-21T02:21:35Z,2620000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M58.00S,2026-01-21T02:21:17.7Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,45,57,2026-01-21T02:21:35Z,2630000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M58.00S,2026-01-21T02:21:16.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629640,,,1610612759,45,58,2026-01-21T02:22:27Z,2640000,False,,,0,,K. Johnson Free Throw 2 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
272,PT05M43.00S,2026-01-21T02:21:57.0Z,2,REGULAR,2pt,Jump Shot,[],1630578,78.40013140604468,67.8921568627451,1610612745,45,58,2026-01-21T02:22:00Z,2650000,False,89.0,151.0,1,right,MISS A. Sengun 17' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,17.51,Missed,,,,,,,,,,,,,,,,,,
273,PT05M42.00S,2026-01-21T02:21:58.5Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,45,58,2026-01-21T02:21:58Z,2660000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,272.0,4.0,2.0,2.0,,,,,,,,,,,,,,
274,PT05M41.00S,2026-01-21T02:22:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,92.85479632063075,53.92156862745098,1610612745,45,58,2026-01-21T02:23:13Z,2670000,False,20.0,15.0,1,right,MISS A. Thompson cutting Layup,[1641708],1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
276,PT05M37.00S,2026-01-21T02:22:04.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,45,58,2026-01-21T02:22:07Z,2690000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,,
277,PT05M29.00S,2026-01-21T02:22:11.2Z,2,REGULAR,3pt,Jump Shot,[],203084,23.866622864651774,86.76470588235294,1610612759,45,61,2026-01-21T02:22:15Z,2700000,False,-184.0,172.0,1,left,H. Barnes 25' 3PT  (6 PTS) (S. Castle 6 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,6.0,S. Castle,1642264.0,6.0,,,,,,,,
279,PT05M12.00S,2026-01-21T02:22:28.3Z,2,REGULAR,2pt,Jump Shot,[],1631106,72.22404730617609,63.48039215686274,1610612745,47,61,2026-01-21T02:22:33Z,2720000,False,67.0,209.0,1,right,T. Eason 21' pullup Jump Shot (6 PTS) (A. Sengun 7 AST),"[1631106, 1630578]",1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,21.92,Made,,,,,,,6.0,A. Sengun,1630578.0,7.0,,,,,,,,
281,PT04M57.00S,2026-01-21T02:22:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,8.09789750328515,48.28431372549019,1610612759,47,61,2026-01-21T02:22:48Z,2740000,False,9.0,24.0,1,left,MISS S. Castle driving reverse Layup - blocked,"[1642264, 1630578]",1610612759.0,SAS,driving reverse,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,
282,PT04M57.00S,2026-01-21T02:22:43.1Z,2,REGULAR,block,,[],1630578,,,1610612759,47,61,2026-01-21T02:22:45Z,2750000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT04M54.00S,2026-01-21T02:22:46.1Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,47,61,2026-01-21T02:22:48Z,2760000,False,,,0,,S. Castle REBOUND (Off:2 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,281.0,3.0,1.0,2.0,,,,,,,,,,,,,,
284,PT04M54.00S,2026-01-21T02:22:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,23.866622864651774,12.009803921568627,1610612759,47,61,2026-01-21T02:22:56Z,2770000,False,190.0,172.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
285,PT04M54.00S,2026-01-21T02:22:55.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,47,61,2026-01-21T02:22:55Z,2780000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,284.0,,,,,,,,,,,,,,,,,
287,PT04M54.00S,2026-01-21T02:22:58.2Z,2,REGULAR,substitution,out,[],1629640,,,1610612745,47,61,2026-01-21T02:23:02Z,2800000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M54.00S,2026-01-21T02:22:58.2Z,2,REGULAR,substitution,in,[],1642844,,,1610612745,47,61,2026-01-21T02:23:02Z,2810000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M40.00S,2026-01-21T02:23:26.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1642264,,,1610612745,47,61,2026-01-21T02:23:33Z,2820000,False,,,0,,S. Castle defensive-3-second technical FOUL (1 Tech),[1642264],1610612759.0,SAS,defensive-3-second,,,Castle,S. Castle,,,,,,,,,,,,,202058.0,,,,,,1.0,1.0,,,,,,
290,PT04M40.00S,2026-01-21T02:23:45.1Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,47,61,2026-01-21T02:23:45Z,2830000,False,,,0,,MISS J. Smith Jr. technical Free Throw 1 of 1,[1631095],1610612745.0,HOU,technical,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT04M40.00S,2026-01-21T02:23:45.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,47,61,2026-01-21T02:23:45Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,
292,PT04M32.00S,2026-01-21T02:24:04.0Z,2,REGULAR,2pt,Jump Shot,[],1631095,92.59198423127464,32.84313725490196,1610612745,49,61,2026-01-21T02:24:08Z,2850000,False,-86.0,17.0,1,right,J. Smith Jr. 8' pullup Jump Shot (7 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,8.75,Made,,,,,,,7.0,,,,,,,,,,,
293,PT04M19.00S,2026-01-21T02:24:17.3Z,2,REGULAR,turnover,lost ball,[],1642264,,,1610612759,49,61,2026-01-21T02:24:21Z,2860000,False,,,0,,S. Castle lost ball TURNOVER (2 TO),"[1642264, 1629006]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,Okogie,1629006.0
294,PT04M19.00S,2026-01-21T02:24:17.3Z,2,REGULAR,steal,,[],1629006,,,1610612745,49,61,2026-01-21T02:25:32Z,2870000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT04M14.00S,2026-01-21T02:24:21.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,92.32917214191852,58.57843137254902,1610612745,51,61,2026-01-21T02:24:28Z,2880000,False,43.0,20.0,1,right,J. Smith Jr. running DUNK (9 PTS) (T. Eason 1 AST),"[1631095, 1631106]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,,,9.0,T. Eason,1631106.0,1.0,,,,,,,,
297,PT04M14.00S,2026-01-21T02:24:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,51,61,2026-01-21T02:24:28Z,2900000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,out,[],1631106,,,1610612759,51,61,2026-01-21T02:27:41Z,2910000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,out,[],1629006,,,1610612759,51,61,2026-01-21T02:27:41Z,2920000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,51,61,2026-01-21T02:27:41Z,2930000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,in,[],1642263,,,1610612759,51,61,2026-01-21T02:27:41Z,2940000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,in,[],201142,,,1610612759,51,61,2026-01-21T02:27:41Z,2950000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M14.00S,2026-01-21T02:26:39.2Z,2,REGULAR,substitution,in,[],1628368,,,1610612759,51,61,2026-01-21T02:27:41Z,2960000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M58.00S,2026-01-21T02:28:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,7.5722733245729295,44.6078431372549,1610612759,51,63,2026-01-21T02:28:15Z,2970000,False,27.0,19.0,1,left,L. Kornet alley-oop DUNK (4 PTS) (D. Harper 1 AST),"[1628436, 1642844]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,,,4.0,D. Harper,1642844.0,1.0,,,,,,,,
306,PT03M39.00S,2026-01-21T02:28:30.4Z,2,REGULAR,2pt,Jump Shot,[],1642263,87.86136662286465,69.11764705882352,1610612745,51,63,2026-01-21T02:28:44Z,2990000,False,96.0,62.0,1,right,MISS R. Sheppard 11' driving floating bank Shot,[1642263],1610612745.0,HOU,driving floating bank,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,11.37,Missed,,,,,,,,,,,,,,,,,,
307,PT03M38.00S,2026-01-21T02:28:31.4Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,51,63,2026-01-21T02:30:07Z,3000000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,
310,PT03M23.00S,2026-01-21T02:28:46.2Z,2,REGULAR,3pt,Jump Shot,[],1630577,5.995400788436268,97.54901960784314,1610612759,51,66,2026-01-21T02:28:50Z,3030000,False,-238.0,4.0,1,left,J. Champagnie 3PT  (21 PTS) (H. Barnes 1 AST),"[1630577, 203084]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,,,21.0,H. Barnes,203084.0,1.0,,,,,,,,
312,PT03M09.00S,2026-01-21T02:29:01.0Z,2,REGULAR,3pt,Jump Shot,[],201142,69.20170827858082,72.05882352941177,1610612745,54,66,2026-01-21T02:29:05Z,3050000,False,110.0,237.0,1,right,K. Durant 26' 3PT pullup (12 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,12.0,,,,,,,,,,,
313,PT02M52.00S,2026-01-21T02:29:17.2Z,2,REGULAR,3pt,Jump Shot,[],1642844,22.683968462549277,11.76470588235294,1610612759,54,66,2026-01-21T02:29:24Z,3060000,False,191.0,161.0,1,left,MISS D. Harper 24' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
314,PT02M52.00S,2026-01-21T02:29:17.2Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,54,66,2026-01-21T02:29:24Z,3070000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,
315,PT02M36.00S,2026-01-21T02:29:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,92.85479632063075,44.36274509803921,1610612745,54,66,2026-01-21T02:31:39Z,3080000,False,-28.0,15.0,1,right,MISS J. Smith Jr. driving Layup - blocked,"[1631095, 1628436]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,Kornet,1628436.0,,
316,PT02M36.00S,2026-01-21T02:29:33.5Z,2,REGULAR,block,,[],1628436,,,1610612745,54,66,2026-01-21T02:29:35Z,3090000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT02M34.00S,2026-01-21T02:29:35.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,54,66,2026-01-21T02:29:37Z,3100000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,,
318,PT02M29.00S,2026-01-21T02:29:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.296320630749015,52.94117647058824,1610612759,54,68,2026-01-21T02:59:52Z,3110000,False,-15.0,110.0,1,left,D. Fox 11' pullup Jump Shot (10 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,,,,,,,10.0,,,,,,,,,,,
319,PT02M14.00S,2026-01-21T02:29:55.2Z,2,REGULAR,3pt,Jump Shot,[],1642263,74.98357424441524,7.107843137254902,1610612745,54,68,2026-01-21T02:29:59Z,3120000,False,-214.0,183.0,1,right,MISS R. Sheppard 28' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,28.18,Missed,,,,,,,,,,,,,,,,,,
320,PT02M11.00S,2026-01-21T02:29:58.2Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,54,68,2026-01-21T02:29:59Z,3130000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,319.0,5.0,5.0,0.0,,,,,,,,,,,,,,
321,PT02M01.00S,2026-01-21T02:30:08.5Z,2,REGULAR,3pt,Jump Shot,[],1630577,31.488173455978973,70.34313725490196,1610612759,54,68,2026-01-21T02:30:14Z,3140000,False,-102.0,243.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
322,PT01M58.00S,2026-01-21T02:30:11.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,54,68,2026-01-21T02:30:11Z,3150000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,321.0,5.0,5.0,0.0,,,,,,,,,,,,,,
323,PT01M49.00S,2026-01-21T02:30:23.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612745,54,68,2026-01-21T02:30:29Z,3160000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628436, 1641708]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,,,,1.0,0.0,Thompson,1641708.0,,,,
325,PT01M49.00S,2026-01-21T02:30:49.2Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,55,68,2026-01-21T02:31:29Z,3180000,False,,,0,,A. Thompson Free Throw 1 of 2 (12 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
326,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,55,68,2026-01-21T02:31:02Z,3190000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,out,[],1642844,,,1610612745,55,68,2026-01-21T02:31:02Z,3200000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,out,[],203084,,,1610612745,55,68,2026-01-21T02:31:02Z,3210000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612745,55,68,2026-01-21T02:31:02Z,3220000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,in,[],1641705,,,1610612745,55,68,2026-01-21T02:31:02Z,3230000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M49.00S,2026-01-21T02:30:50.1Z,2,REGULAR,substitution,in,[],1642264,,,1610612745,55,68,2026-01-21T02:31:02Z,3240000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M49.00S,2026-01-21T02:30:49.2Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,55,68,2026-01-21T02:31:29Z,3250000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT01M49.00S,2026-01-21T02:30:49.2Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,55,68,2026-01-21T02:31:29Z,3260000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,,
334,PT01M31.00S,2026-01-21T02:31:42.1Z,2,REGULAR,2pt,Jump Shot,[],1642264,9.937582128777924,79.41176470588235,1610612759,55,68,2026-01-21T02:31:48Z,3270000,False,-147.0,41.0,1,left,MISS S. Castle 15' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,15.27,Missed,,,,,,,,,,,,,,,,,,
335,PT01M31.00S,2026-01-21T02:31:42.1Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,55,68,2026-01-21T02:31:48Z,3280000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
336,PT01M22.00S,2026-01-21T02:31:52.5Z,2,REGULAR,3pt,Jump Shot,[],201142,68.41327201051249,67.64705882352942,1610612745,55,68,2026-01-21T02:31:59Z,3290000,False,88.0,244.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
337,PT01M21.00S,2026-01-21T02:31:53.5Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,55,68,2026-01-21T02:31:59Z,3300000,False,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,336.0,4.0,3.0,1.0,,,,,,,,,,,,,,
338,PT01M11.00S,2026-01-21T02:32:02.6Z,2,REGULAR,2pt,Jump Shot,[],1628368,27.020367936925098,66.91176470588235,1610612759,55,68,2026-01-21T02:50:23Z,3310000,False,-85.0,201.0,1,left,MISS D. Fox 21' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,21.85,Missed,,,,,,,,,,,,,,,,,,
339,PT01M11.00S,2026-01-21T02:32:02.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,55,68,2026-01-21T02:32:09Z,3320000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,338.0,6.0,6.0,0.0,,,,,,,,,,,,,,
340,PT01M00.00S,2026-01-21T02:32:16.9Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,55,68,2026-01-21T02:32:24Z,3330000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (2 TO),[201142],1610612745.0,HOU,lost ball,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,,1151.0,2.0,,,,,,,,,,,,
341,PT00M41.20S,2026-01-21T02:32:42.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641705,18.873193166885677,27.696078431372552,1610612759,55,70,2026-01-21T02:32:47Z,3340000,False,112.0,125.0,1,left,V. Wembanyama 16' pullup Jump Shot (12 PTS),[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,16.74,Made,,,,,,,12.0,,,,,,,,,,,
342,PT00M35.40S,2026-01-21T02:32:53.4Z,2,REGULAR,3pt,Jump Shot,[],1630578,71.04139290407359,82.35294117647058,1610612745,58,70,2026-01-21T02:33:01Z,3350000,False,162.0,220.0,1,right,A. Sengun 27' 3PT pullup (10 PTS),[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,27.29,Made,,,,,,,10.0,,,,,,,,,,,
343,PT00M26.10S,2026-01-21T02:33:06.1Z,2,REGULAR,3pt,Jump Shot,[],1641705,34.510512483574246,62.00980392156863,1610612759,58,70,2026-01-21T02:33:11Z,3360000,False,-60.0,272.0,1,left,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
344,PT00M23.90S,2026-01-21T02:33:08.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,58,70,2026-01-21T02:33:11Z,3370000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,343.0,,,,,,,,,,,,,,,,,
346,PT00M23.90S,2026-01-21T02:33:23.0Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,58,70,2026-01-21T02:33:26Z,3390000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M23.90S,2026-01-21T02:33:23.0Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,58,70,2026-01-21T02:33:26Z,3400000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M07.40S,2026-01-21T02:33:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612745,58,70,2026-01-21T02:34:00Z,3410000,False,,,0,,V. Wembanyama shooting personal FOUL (3 PF) (Sengun 2 FT),"[1641705, 1630578]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,3.0,0.0,Sengun,1630578.0,,,,
350,PT00M07.40S,2026-01-21T02:34:25.3Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,59,70,2026-01-21T02:34:25Z,3430000,False,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
351,PT00M07.40S,2026-01-21T02:34:27.6Z,2,REGULAR,substitution,out,[],201142,,,1610612745,59,70,2026-01-21T02:34:36Z,3440000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
