actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
501,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,in,['startperiod'],1626192,,,1610612749,90,85,2023-01-04T02:44:38Z,4900000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-01-04T02:43:46.2Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,90,85,2023-01-04T02:44:38Z,4910000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-01-04T02:44:44.0Z,4,REGULAR,period,start,[],0,,,1610612749,90,85,2023-01-04T02:44:44Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M35.00S,2023-01-04T02:45:08.2Z,4,REGULAR,3pt,Jump Shot,[],201572,30.56833114323259,69.85294117647058,1610612749,93,85,2023-01-04T02:45:12Z,4930000,False,-99.0,235.0,1,left,B. Lopez 25' 3PT  (15 PTS) (G. Antetokounmpo 6 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.49,Made,,15.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,
506,PT11M17.00S,2023-01-04T02:45:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,82.9993429697766,48.28431372549019,1610612764,93,87,2023-01-04T02:45:33Z,4950000,False,-9.0,107.0,1,right,D. Avdija 10' driving floating Jump Shot (8 PTS),[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,,8.0,,,,,,,,,,,,,,,,
507,PT10M59.00S,2023-01-04T02:45:43.6Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,93,87,2023-01-04T02:45:49Z,4960000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (5 TO),"[203507, 1630166]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,5.0,Avdija,1630166.0
508,PT10M59.00S,2023-01-04T02:45:43.6Z,4,REGULAR,steal,,[],1630166,,,1610612764,93,87,2023-01-04T02:45:46Z,4970000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
509,PT10M58.00S,2023-01-04T02:45:51.0Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612764,93,87,2023-01-04T02:46:02Z,4980000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Avdija 2 FT),"[203507, 1630166]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,2.0,0.0,Avdija,1630166.0,,,
511,PT10M58.00S,2023-01-04T02:46:13.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612764,93,88,2023-01-04T02:46:13Z,5000000,False,,,0,,D. Avdija Free Throw 1 of 2 (9 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
512,PT10M58.00S,2023-01-04T02:46:25.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630166,,,1610612764,93,89,2023-01-04T02:46:25Z,5010000,False,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
515,PT10M41.00S,2023-01-04T02:46:45.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.652431011826544,50.49019607843137,1610612749,95,89,2023-01-04T02:46:53Z,5020000,False,-2.0,10.0,1,left,B. Lopez cutting DUNK (17 PTS) (G. Antetokounmpo 7 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.03,Made,,17.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,,,
517,PT10M25.00S,2023-01-04T02:47:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,82.86793692509855,39.705882352941174,1610612764,95,91,2023-01-04T02:47:05Z,5040000,False,-51.0,109.0,1,right,K. Kuzma 12' driving floating Jump Shot (18 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,,18.0,,,,,,,,,,,,,,,,
518,PT10M09.00S,2023-01-04T02:47:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.30946123521682,48.77450980392157,1610612749,95,91,2023-01-04T02:47:21Z,5050000,False,6.0,16.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
519,PT10M06.00S,2023-01-04T02:47:19.3Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,95,91,2023-01-04T02:47:21Z,5060000,False,,,0,,D. Gafford REBOUND (Off:5 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,518.0,,,,,,,12.0,7.0,5.0,,,,,,,,
520,PT10M04.00S,2023-01-04T02:47:24.4Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612764,95,91,2023-01-04T02:47:37Z,5070000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Gafford 2 FT),"[201572, 1629655]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,3.0,0.0,Gafford,1629655.0,,,
522,PT10M04.00S,2023-01-04T02:47:51.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612764,95,92,2023-01-04T02:47:51Z,5090000,False,,,0,,D. Gafford Free Throw 1 of 2 (10 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
523,PT10M04.00S,2023-01-04T02:48:09.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629655,,,1610612764,95,93,2023-01-04T02:48:09Z,5100000,False,,,0,,D. Gafford Free Throw 2 of 2 (11 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
524,PT09M49.00S,2023-01-04T02:48:31.7Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612749,95,93,2023-01-04T02:48:45Z,5110000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628398, 203507]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Antetokounmpo,203507.0,,,
526,PT09M49.00S,2023-01-04T02:49:01.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,96,93,2023-01-04T02:49:01Z,5130000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (37 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,37.0,,,,,,,,,,,,,,,,
527,PT09M49.00S,2023-01-04T02:49:19.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,97,93,2023-01-04T02:49:19Z,5140000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (38 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,38.0,,,,,,,,,,,,,,,,
528,PT09M34.00S,2023-01-04T02:49:35.9Z,4,REGULAR,2pt,Jump Shot,[],1628398,78.79434954007884,46.32352941176471,1610612764,97,93,2023-01-04T02:49:44Z,5150000,False,-18.0,147.0,1,right,MISS K. Kuzma 14' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,14.79,Missed,,,,,,,,,,,,,,,,,,
529,PT09M31.00S,2023-01-04T02:49:38.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,97,93,2023-01-04T02:49:44Z,5160000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,528.0,,,,,,,9.0,7.0,2.0,,,,,,,,
530,PT09M27.00S,2023-01-04T02:49:43.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,8.360709592641262,50.73529411764706,1610612749,97,93,2023-01-04T02:49:54Z,5170000,False,-4.0,26.0,1,left,MISS G. Antetokounmpo running reverse Layup,[203507],1610612749.0,MIL,running reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
531,PT09M27.00S,2023-01-04T02:49:43.6Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,97,93,2023-01-04T02:49:54Z,5180000,False,,,0,,B. Lopez REBOUND (Off:4 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,530.0,,,,,,,7.0,3.0,4.0,,,,,,,,
532,PT09M27.00S,2023-01-04T02:49:51.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,99,93,2023-01-04T02:50:23Z,5190000,False,0.0,0.0,1,left,B. Lopez tip DUNK (19 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Made,,19.0,,,,,,,,,,,,,,,,
533,PT09M27.00S,2023-01-04T02:49:57.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,99,93,2023-01-04T02:49:57Z,5200000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M27.00S,2023-01-04T02:52:01.3Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,99,93,2023-01-04T02:52:35Z,5210000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M27.00S,2023-01-04T02:52:01.3Z,4,REGULAR,substitution,out,[],1626153,,,1610612764,99,93,2023-01-04T02:52:35Z,5220000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M27.00S,2023-01-04T02:52:01.3Z,4,REGULAR,substitution,in,[],204001,,,1610612764,99,93,2023-01-04T02:52:35Z,5230000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M27.00S,2023-01-04T02:52:01.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612764,99,93,2023-01-04T02:52:35Z,5240000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M08.00S,2023-01-04T02:53:08.4Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612764,99,93,2023-01-04T02:53:15Z,5250000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Porzingis 2 FT),"[203507, 204001]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1830.0,3.0,0.0,Porzingis,204001.0,,,
540,PT09M08.00S,2023-01-04T02:53:33.4Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,99,94,2023-01-04T02:53:33Z,5270000,False,,,0,,K. Porzingis Free Throw 1 of 2 (19 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
541,PT09M08.00S,2023-01-04T02:53:53.6Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,99,95,2023-01-04T02:53:53Z,5280000,False,,,0,,K. Porzingis Free Throw 2 of 2 (20 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
542,PT08M53.00S,2023-01-04T02:54:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,48.77450980392157,1610612749,101,95,2023-01-04T02:54:18Z,5290000,False,6.0,20.0,1,left,G. Antetokounmpo driving Layup (40 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.08,Made,,40.0,,,,,,,,,,,,,,,,
543,PT08M31.00S,2023-01-04T02:54:34.2Z,4,REGULAR,2pt,Jump Shot,[],1628398,78.13731931668858,63.725490196078425,1610612764,101,95,2023-01-04T02:54:39Z,5300000,False,69.0,153.0,1,right,MISS K. Kuzma 16' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,16.77,Missed,,,,,,,,,,,,,,,,,,
544,PT08M28.00S,2023-01-04T02:54:37.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,101,95,2023-01-04T02:54:39Z,5310000,False,,,0,,B. Lopez REBOUND (Off:4 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,543.0,,,,,,,8.0,4.0,4.0,,,,,,,,
545,PT08M19.00S,2023-01-04T02:54:46.7Z,4,REGULAR,3pt,Jump Shot,[],1626192,7.440867279894875,3.6764705882352944,1610612749,104,95,2023-01-04T02:54:51Z,5320000,False,232.0,17.0,1,left,P. Connaughton 3PT  (11 PTS) (B. Lopez 3 AST),"[1626192, 201572]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.23,Made,,11.0,B. Lopez,201572.0,3.0,,,,,,,,,,,,,
547,PT08M19.00S,2023-01-04T02:54:53.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,104,95,2023-01-04T02:54:53Z,5340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M19.00S,2023-01-04T02:57:09.6Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,104,95,2023-01-04T02:57:29Z,5350000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M19.00S,2023-01-04T02:57:09.6Z,4,REGULAR,substitution,in,[],1629060,,,1610612764,104,95,2023-01-04T02:57:29Z,5360000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M01.00S,2023-01-04T02:58:16.2Z,4,REGULAR,3pt,Jump Shot,[],1630166,70.90998685939553,75.98039215686273,1610612764,104,95,2023-01-04T02:58:21Z,5370000,False,130.0,221.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
551,PT07M58.00S,2023-01-04T02:58:19.2Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,104,95,2023-01-04T02:58:21Z,5380000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,550.0,,,,,,,1.0,1.0,0.0,,,,,,,,
552,PT07M56.00S,2023-01-04T02:58:25.1Z,4,REGULAR,foul,personal,['2freethrow'],204001,,,1610612749,104,95,2023-01-04T02:58:35Z,5390000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[204001, 203507]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,3.0,0.0,Antetokounmpo,203507.0,,,
554,PT07M56.00S,2023-01-04T02:58:57.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,104,95,2023-01-04T02:58:57Z,5410000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
555,PT07M56.00S,2023-01-04T02:58:57.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,104,95,2023-01-04T02:58:57Z,5420000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,554.0,,,,,,,,,,,,,,,,,
556,PT07M56.00S,2023-01-04T02:59:15.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,105,95,2023-01-04T02:59:15Z,5430000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (41 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,41.0,,,,,,,,,,,,,,,,
557,PT07M40.00S,2023-01-04T02:59:34.2Z,4,REGULAR,3pt,Jump Shot,[],204001,67.09921156373193,24.509803921568626,1610612764,105,95,2023-01-04T02:59:43Z,5440000,False,-127.0,257.0,1,right,MISS K. Porzingis 28' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,28.67,Missed,,,,,,,,,,,,,,,,,,
558,PT07M38.00S,2023-01-04T02:59:36.2Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,105,95,2023-01-04T02:59:43Z,5450000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,557.0,,,,,,,3.0,2.0,1.0,,,,,,,,
559,PT07M34.00S,2023-01-04T02:59:40.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,71.96123521681997,76.47058823529412,1610612764,105,95,2023-01-04T02:59:53Z,5460000,False,132.0,211.0,1,right,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
560,PT07M34.00S,2023-01-04T02:59:40.4Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,105,95,2023-01-04T02:59:53Z,5470000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,559.0,,,,,,,2.0,2.0,0.0,,,,,,,,
561,PT07M16.00S,2023-01-04T02:59:59.0Z,4,REGULAR,3pt,Jump Shot,[],1628960,8.09789750328515,96.81372549019608,1610612749,105,95,2023-01-04T03:00:04Z,5480000,False,-234.0,24.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
562,PT07M12.00S,2023-01-04T03:00:03.0Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612764,105,95,2023-01-04T03:00:04Z,5490000,False,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,561.0,,,,,,,4.0,4.0,0.0,,,,,,,,
563,PT07M10.00S,2023-01-04T03:00:04.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,92.19776609724047,48.529411764705884,1610612764,105,95,2023-01-04T03:00:14Z,5500000,False,-7.0,21.0,1,right,MISS K. Kuzma driving Hook - blocked,"[1628398, 201572]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
564,PT07M10.00S,2023-01-04T03:00:04.9Z,4,REGULAR,block,,[],201572,,,1610612764,105,95,2023-01-04T03:00:08Z,5510000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT07M06.00S,2023-01-04T03:00:08.9Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612764,105,95,2023-01-04T03:00:14Z,5520000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,563.0,,,,,,,3.0,2.0,1.0,,,,,,,,
566,PT07M02.00S,2023-01-04T03:00:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,64.47109067017082,34.55882352941176,1610612764,105,95,2023-01-04T03:00:18Z,5530000,False,-77.0,281.0,1,right,MISS D. Avdija 29' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,29.19,Missed,,,,,,,,,,,,,,,,,,
567,PT06M59.00S,2023-01-04T03:00:15.4Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,105,95,2023-01-04T03:00:15Z,5540000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,566.0,,,,,,,3.0,2.0,1.0,,,,,,,,
568,PT06M53.00S,2023-01-04T03:00:21.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.24901445466492,46.07843137254902,1610612764,105,97,2023-01-04T03:00:26Z,5550000,False,-20.0,11.0,1,right,K. Kuzma driving finger roll Layup (20 PTS),[1628398],1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.25,Made,,20.0,,,,,,,,,,,,,,,,
569,PT06M31.00S,2023-01-04T03:00:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,50.73529411764706,1610612749,107,97,2023-01-04T03:00:49Z,5560000,False,-4.0,13.0,1,left,G. Antetokounmpo driving reverse Layup (43 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.3,Made,,43.0,,,,,,,,,,,,,,,,
570,PT06M16.00S,2023-01-04T03:01:01.5Z,4,REGULAR,2pt,Jump Shot,[],1628420,84.05059132720105,33.82352941176471,1610612764,107,99,2023-01-04T03:01:07Z,5570000,False,-81.0,97.0,1,right,M. Morris 12' driving floating Jump Shot (7 PTS),[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,12.66,Made,,7.0,,,,,,,,,,,,,,,,
571,PT06M16.00S,2023-01-04T03:01:05.0Z,4,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612764,107,99,2023-01-04T03:01:33Z,5580000,False,,,0,,J. Carter shooting personal FOUL (3 PF) (Morris 1 FT),"[1628975, 1628420]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1830.0,3.0,0.0,Morris,1628420.0,,,
573,PT06M16.00S,2023-01-04T03:01:14.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612764,107,99,2023-01-04T03:01:22Z,5600000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M16.00S,2023-01-04T03:01:14.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612764,107,99,2023-01-04T03:01:22Z,5610000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M16.00S,2023-01-04T03:01:14.7Z,4,REGULAR,substitution,in,[],201950,,,1610612764,107,99,2023-01-04T03:01:22Z,5620000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M16.00S,2023-01-04T03:01:14.7Z,4,REGULAR,substitution,in,[],1626171,,,1610612764,107,99,2023-01-04T03:01:22Z,5630000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M16.00S,2023-01-04T03:01:34.2Z,4,REGULAR,freethrow,1 of 1,[],1628420,,,1610612764,107,100,2023-01-04T03:01:34Z,5640000,False,,,0,,M. Morris Free Throw 1 of 1 (8 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
578,PT05M52.00S,2023-01-04T03:01:59.0Z,4,REGULAR,2pt,Jump Shot,[],201950,24.129434954007884,52.69607843137255,1610612749,107,100,2023-01-04T03:02:04Z,5650000,False,-13.0,174.0,1,left,MISS J. Holiday 17' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,17.48,Missed,,,,,,,,,,,,,,,,,,
579,PT05M49.00S,2023-01-04T03:02:02.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,107,100,2023-01-04T03:02:04Z,5660000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,578.0,,,,,,,4.0,3.0,1.0,,,,,,,,
580,PT05M42.00S,2023-01-04T03:02:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.69448094612353,60.049019607843135,1610612764,107,100,2023-01-04T03:02:15Z,5670000,False,50.0,-3.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
581,PT05M36.00S,2023-01-04T03:02:14.3Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,107,100,2023-01-04T03:02:14Z,5680000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,580.0,,,,,,,4.0,2.0,2.0,,,,,,,,
