actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,jumpBallRecoverdPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
429,PT01M58.00S,2023-03-05T03:16:53.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,95,78,2023-03-05T03:17:01Z,4170000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,428.0,,,,,,,,,,,,,,,,,,
431,PT01M58.00S,2023-03-05T03:17:05.1Z,3,REGULAR,substitution,out,[],201572,,,1610612755,95,78,2023-03-05T03:17:21Z,4190000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
432,PT01M58.00S,2023-03-05T03:17:05.1Z,3,REGULAR,substitution,out,[],204060,,,1610612755,95,78,2023-03-05T03:17:21Z,4200000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,,,,,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,
433,PT01M58.00S,2023-03-05T03:17:05.1Z,3,REGULAR,substitution,in,[],203507,,,1610612755,95,78,2023-03-05T03:17:21Z,4210000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
434,PT01M58.00S,2023-03-05T03:17:05.1Z,3,REGULAR,substitution,in,[],1626171,,,1610612755,95,78,2023-03-05T03:17:21Z,4220000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,
435,PT01M50.00S,2023-03-05T03:17:34.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.63929040735874,56.86274509803921,1610612755,95,80,2023-03-05T03:17:41Z,4230000,False,-34.0,104.0,1,left,J. Embiid 10' driving floating bank Jump Shot (22 PTS) (S. Milton 1 AST),"[203954, 1629003]",1610612755.0,PHI,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,10.94,Made,Embiid,J. Embiid,,,,,22.0,S. Milton,1629003.0,1.0,,,,,,,,,,,
437,PT01M50.00S,2023-03-05T03:17:38.2Z,3,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612755,95,80,2023-03-05T03:17:48Z,4250000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Embiid 1 FT),"[1626171, 203954]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Portis,B. Portis,,,,,,,,,204059.0,2.0,0.0,Embiid,203954.0,,,,,,
440,PT01M50.00S,2023-03-05T03:17:59.5Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,95,80,2023-03-05T03:18:02Z,4270000,False,,,0,,MISS J. Embiid Free Throw 1 of 1,[203954],1610612755.0,PHI,,,,,,,,,,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
441,PT01M46.00S,2023-03-05T03:18:03.5Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,95,80,2023-03-05T03:18:02Z,4280000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,,,,,,,,Portis,B. Portis,440.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
443,PT01M34.00S,2023-03-05T03:18:12.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,70.77858081471747,78.92156862745098,1610612749,95,80,2023-03-05T03:18:19Z,4290000,False,145.0,222.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,26.51,Missed,Allen,G. Allen,,,,,,,,,,,,,,,,,,,
444,PT01M31.00S,2023-03-05T03:18:15.7Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,95,80,2023-03-05T03:18:19Z,4300000,False,,,0,,J. Carter REBOUND (Off:2 Def:1),[1628975],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,Carter,J. Carter,443.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
445,PT01M30.00S,2023-03-05T03:18:17.6Z,3,REGULAR,turnover,bad pass,[],1628975,,,1610612749,95,80,2023-03-05T03:18:22Z,4310000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1627777]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Carter,J. Carter,,,,,,,,,,,,,,1.0,,Niang,1627777.0,,
446,PT01M30.00S,2023-03-05T03:18:17.6Z,3,REGULAR,steal,,[],1627777,,,1610612755,95,80,2023-03-05T03:18:20Z,4320000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
447,PT01M23.00S,2023-03-05T03:18:23.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,30.699737187910642,21.323529411764707,1610612755,95,83,2023-03-05T03:18:29Z,4330000,False,143.0,236.0,1,left,J. McDaniels 27' 3PT  (3 PTS) (J. Embiid 9 AST),"[1629667, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.62,Made,McDaniels,J. McDaniels,,,,,3.0,J. Embiid,203954.0,9.0,,,,,,,,,,,
449,PT01M16.00S,2023-03-05T03:18:35.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,95,83,2023-03-05T03:18:35Z,4350000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M16.00S,2023-03-05T03:19:55.2Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,95,83,2023-03-05T03:20:12Z,4360000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,
452,PT01M16.00S,2023-03-05T03:19:55.2Z,3,REGULAR,substitution,in,[],203109,,,1610612749,95,83,2023-03-05T03:20:12Z,4370000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,,,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,
453,PT01M00.00S,2023-03-05T03:20:28.2Z,3,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612749,95,83,2023-03-05T03:20:49Z,4380000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Middleton 2 FT),"[1629003, 203114]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Milton,S. Milton,,,,,,,,,204059.0,1.0,0.0,Middleton,203114.0,,,,,,
455,PT01M00.00S,2023-03-05T03:20:50.9Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,96,83,2023-03-05T03:20:50Z,4400000,False,,,0,,K. Middleton Free Throw 1 of 2 (5 PTS),[203114],1610612749.0,MIL,,,,,,,,,,Made,Middleton,K. Middleton,,,,,5.0,,,,,,,,,,,,,,
456,PT01M00.00S,2023-03-05T03:21:01.9Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,97,83,2023-03-05T03:21:01Z,4410000,False,,,0,,K. Middleton Free Throw 2 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,,,,,,,Made,Middleton,K. Middleton,,,,,6.0,,,,,,,,,,,,,,
457,PT00M44.40S,2023-03-05T03:21:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.793035479632064,38.72549019607843,1610612755,97,85,2023-03-05T03:21:29Z,4420000,False,56.0,134.0,1,left,J. Embiid 14' Jump Shot (24 PTS),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,14.5,Made,Embiid,J. Embiid,,,,,24.0,,,,,,,,,,,,,,
458,PT00M29.30S,2023-03-05T03:21:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.39898160315374,45.77205882352941,1610612749,97,85,2023-03-05T03:21:56Z,4430000,False,-21.0,19.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,2.83,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
459,PT00M29.30S,2023-03-05T03:21:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,97,85,2023-03-05T03:21:56Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,,458.0,,,,,,,,,,,,,,,,,,
460,PT00M29.30S,2023-03-05T03:21:50.4Z,3,REGULAR,turnover,traveling,[],203507,,,1610612749,97,85,2023-03-05T03:22:01Z,4450000,False,,,0,,G. Antetokounmpo traveling TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,201245.0,,,,,4.0,,,,,
461,PT00M20.50S,2023-03-05T03:22:02.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,32.933639947437584,56.61764705882353,1610612755,97,85,2023-03-05T03:26:21Z,4460000,False,-33.0,257.0,1,left,MISS S. Milton 25' pullup 3PT,[1629003],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,25.92,Missed,Milton,S. Milton,,,,,,,,,,,,,,,,,,,
462,PT00M16.20S,2023-03-05T03:22:06.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,97,85,2023-03-05T03:22:06Z,4470000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,Antetokounmpo,G. Antetokounmpo,461.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
463,PT00M01.60S,2023-03-05T03:22:22.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203507,90.3580814717477,45.83333333333333,1610612749,99,85,2023-03-05T03:22:31Z,4480000,False,-21.0,38.0,1,right,G. Antetokounmpo Hook (16 PTS) (J. Carter 3 AST),"[203507, 1628975]",1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,4.34,Made,Antetokounmpo,G. Antetokounmpo,,,,,16.0,J. Carter,1628975.0,3.0,,,,,,,,,,,
465,PT00M00.20S,2023-03-05T03:22:42.3Z,3,REGULAR,3pt,Jump Shot,[],1629003,63.02562417871223,19.607843137254903,1610612755,99,85,2023-03-05T03:27:21Z,4500000,False,152.0,540.0,1,left,MISS S. Milton 56' 3PT,[1629003],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,56.09,Missed,Milton,S. Milton,,,,,,,,,,,,,,,,,,,
466,PT00M00.10S,2023-03-05T03:22:42.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,85,2023-03-05T03:27:21Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,,465.0,,,,,,,,,,,,,,,,,,
467,PT00M00.00S,2023-03-05T03:22:50.5Z,3,REGULAR,period,end,[],0,,,1610612755,99,85,2023-03-05T03:22:50Z,4520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-03-05T03:24:55.0Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,99,85,2023-03-05T03:25:55Z,4530000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-03-05T03:24:55.0Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,99,85,2023-03-05T03:25:55Z,4540000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-03-05T03:24:55.0Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,99,85,2023-03-05T03:25:55Z,4550000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-03-05T03:24:55.0Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,99,85,2023-03-05T03:25:55Z,4560000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-03-05T03:26:05.4Z,4,REGULAR,period,start,[],0,,,1610612755,99,85,2023-03-05T03:26:05Z,4570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M45.00S,2023-03-05T03:26:20.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629667,12.434296977660972,44.6078431372549,1610612755,99,85,2023-03-05T03:26:34Z,4580000,False,27.0,64.0,1,left,MISS J. McDaniels 6' alley-oop DUNK,[1629667],1610612755.0,PHI,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
474,PT11M41.00S,2023-03-05T03:26:24.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,99,85,2023-03-05T03:26:34Z,4590000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,473.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
475,PT11M40.00S,2023-03-05T03:26:25.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,91.01511169513797,52.20588235294118,1610612749,99,85,2023-03-05T03:27:30Z,4600000,False,11.0,32.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1630194]",1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,3.38,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,Reed,1630194.0
476,PT11M40.00S,2023-03-05T03:26:25.1Z,4,REGULAR,block,,[],1630194,,,1610612749,99,85,2023-03-05T03:26:28Z,4610000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,
477,PT11M35.00S,2023-03-05T03:26:30.1Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,99,85,2023-03-05T03:26:48Z,4620000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:9),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,Antetokounmpo,G. Antetokounmpo,475.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
478,PT11M34.00S,2023-03-05T03:26:30.8Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,99,85,2023-03-05T03:27:01Z,4630000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (5 TO),"[203507, 1629003]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,5.0,,Milton,1629003.0,,
479,PT11M34.00S,2023-03-05T03:26:30.8Z,4,REGULAR,steal,,[],1629003,,,1610612755,99,85,2023-03-05T03:26:33Z,4640000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,
480,PT11M29.00S,2023-03-05T03:26:37.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,8.09789750328515,50.73529411764706,1610612755,99,85,2023-03-05T03:28:16Z,4650000,False,-4.0,24.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,,,,Restricted Area,0-8 Center,2.39,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
481,PT11M29.00S,2023-03-05T03:26:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,85,2023-03-05T03:28:16Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,480.0,,,,,,,,,,,,,,,,,,
483,PT11M27.00S,2023-03-05T03:26:56.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627777,28.07161629434954,17.15686274509804,1610612755,99,88,2023-03-05T03:27:10Z,4680000,False,164.0,211.0,1,left,G. Niang 26' 3PT  (7 PTS) (J. Harden 7 AST),"[1627777, 201935]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.77,Made,Niang,G. Niang,,,,,7.0,J. Harden,201935.0,7.0,,,,,,,,,,,
485,PT11M11.00S,2023-03-05T03:27:16.4Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,99,88,2023-03-05T03:27:23Z,4700000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (1 TO),[203114],1610612749.0,MIL,bad pass,,,,,,Mid-Range,8-16 Left,,,Middleton,K. Middleton,,,,,,,,,204059.0,,,,,1.0,,,,,
486,PT10M52.00S,2023-03-05T03:27:40.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,22.026938239159,6.61764705882353,1610612755,99,91,2023-03-05T03:27:48Z,4710000,False,217.0,155.0,1,left,G. Niang 26' 3PT  (10 PTS) (J. Harden 8 AST),"[1627777, 201935]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.64,Made,Niang,G. Niang,,,,,10.0,J. Harden,201935.0,8.0,,,,,,,,,,,
488,PT10M26.00S,2023-03-05T03:28:05.4Z,4,REGULAR,3pt,Jump Shot,[],203109,68.54467805519053,24.019607843137255,1610612749,99,91,2023-03-05T03:28:18Z,4730000,False,-130.0,243.0,1,right,MISS J. Crowder 27' 3PT,[203109],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,27.57,Missed,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,
489,PT10M26.00S,2023-03-05T03:28:05.4Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,99,91,2023-03-05T03:30:46Z,4740000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Milton,S. Milton,488.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
490,PT10M26.00S,2023-03-05T03:28:16.0Z,4,REGULAR,foul,personal,[],203507,,,1610612755,99,91,2023-03-05T03:28:26Z,4750000,False,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 1629003]",1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,204059.0,2.0,1.0,Milton,1629003.0,,,,,,
492,PT10M12.00S,2023-03-05T03:28:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,18.2161629434954,52.450980392156865,1610612755,99,91,2023-03-05T03:29:02Z,4770000,False,-12.0,119.0,1,left,MISS J. Harden 11' Jump Shot,[201935],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
493,PT10M11.00S,2023-03-05T03:28:38.6Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,99,91,2023-03-05T03:29:02Z,4780000,False,,,0,,P. Reed REBOUND (Off:2 Def:0),[1630194],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Reed,P. Reed,492.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
494,PT10M11.00S,2023-03-05T03:28:40.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,6.915243101182654,51.71568627450981,1610612755,99,93,2023-03-05T03:29:06Z,4790000,False,-9.0,13.0,1,left,P. Reed putback Layup (3 PTS),[1630194],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,1.52,Made,Reed,P. Reed,,,,,3.0,,,,,,,,,,,,,,
495,PT10M11.00S,2023-03-05T03:28:43.6Z,4,REGULAR,foul,personal,['1freethrow'],203507,,,1610612755,99,93,2023-03-05T03:30:41Z,4800000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Reed 1 FT),"[203507, 1630194]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,204059.0,3.0,1.0,Reed,1630194.0,,,,,,
497,PT10M11.00S,2023-03-05T03:29:14.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,99,93,2023-03-05T03:29:14Z,4820000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M11.00S,2023-03-05T03:31:47.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612755,99,93,2023-03-05T03:32:13Z,4830000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
499,PT10M11.00S,2023-03-05T03:31:47.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612755,99,93,2023-03-05T03:32:13Z,4840000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,
500,PT10M11.00S,2023-03-05T03:31:47.7Z,4,REGULAR,substitution,in,[],204060,,,1610612755,99,93,2023-03-05T03:32:13Z,4850000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,,,,,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,
501,PT10M11.00S,2023-03-05T03:31:47.7Z,4,REGULAR,substitution,in,[],201950,,,1610612755,99,93,2023-03-05T03:32:13Z,4860000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,
502,PT10M11.00S,2023-03-05T03:32:23.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630194,,,1610612755,99,94,2023-03-05T03:32:23Z,4870000,False,,,0,,P. Reed Free Throw 1 of 1 (4 PTS),[1630194],1610612755.0,PHI,,,,,,,,,,Made,Reed,P. Reed,,,,,4.0,,,,,,,,,,,,,,
505,PT10M00.00S,2023-03-05T03:33:07.0Z,4,REGULAR,foul,personal,[],1629667,,,1610612749,99,94,2023-03-05T03:33:21Z,4900000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1629667, 203507]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,McDaniels,J. McDaniels,,,,,,,,,204059.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
507,PT09M53.00S,2023-03-05T03:33:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.06636005256242,51.9607843137255,1610612749,101,94,2023-03-05T03:33:32Z,4920000,False,10.0,22.0,1,right,G. Antetokounmpo driving finger roll Layup (18 PTS),[203507],1610612749.0,MIL,driving finger roll,,,,,,Restricted Area,0-8 Center,2.42,Made,Antetokounmpo,G. Antetokounmpo,,,,,18.0,,,,,,,,,,,,,,
508,PT09M28.00S,2023-03-05T03:33:54.4Z,4,REGULAR,3pt,Jump Shot,[],201935,31.35676741130092,66.17647058823529,1610612755,101,97,2023-03-05T03:33:59Z,4930000,False,-81.0,242.0,1,left,J. Harden 25' 3PT step back (22 PTS),[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Left Center,25.54,Made,Harden,J. Harden,,,,,22.0,,,,,,,,,,,,,,
509,PT09M17.00S,2023-03-05T03:34:05.1Z,4,REGULAR,2pt,Jump Shot,[],203114,88.38699080157687,25.245098039215684,1610612749,101,97,2023-03-05T03:34:10Z,4940000,False,-124.0,57.0,1,right,MISS K. Middleton 13' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,13.62,Missed,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
510,PT09M15.00S,2023-03-05T03:34:07.1Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,101,97,2023-03-05T03:34:10Z,4950000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,Reed,P. Reed,509.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
511,PT09M07.00S,2023-03-05T03:34:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.565703022339028,45.588235294117645,1610612755,101,99,2023-03-05T03:34:25Z,4960000,False,22.0,66.0,1,left,J. Harden 6' floating Jump Shot (24 PTS),[201935],1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,Harden,J. Harden,,,,,24.0,,,,,,,,,,,,,,
512,PT09M07.00S,2023-03-05T03:34:20.9Z,4,REGULAR,foul,personal,['1freethrow'],204060,,,1610612755,101,99,2023-03-05T03:34:29Z,4970000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Harden 1 FT),"[204060, 201935]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Ingles,J. Ingles,,,,,,,,,204059.0,1.0,0.0,Harden,201935.0,,,,,,
514,PT09M07.00S,2023-03-05T03:34:33.0Z,4,REGULAR,substitution,out,[],203114,,,1610612755,101,99,2023-03-05T03:35:31Z,4990000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
515,PT09M07.00S,2023-03-05T03:34:33.0Z,4,REGULAR,substitution,out,[],203109,,,1610612755,101,99,2023-03-05T03:35:31Z,5000000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,,,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,
516,PT09M07.00S,2023-03-05T03:34:33.0Z,4,REGULAR,substitution,in,[],1628960,,,1610612755,101,99,2023-03-05T03:35:31Z,5010000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,
517,PT09M07.00S,2023-03-05T03:34:33.0Z,4,REGULAR,substitution,in,[],201572,,,1610612755,101,99,2023-03-05T03:35:31Z,5020000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
518,PT09M07.00S,2023-03-05T03:35:03.6Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,101,100,2023-03-05T03:35:03Z,5030000,False,,,0,,J. Harden Free Throw 1 of 1 (25 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,Harden,J. Harden,,,,,25.0,,,,,,,,,,,,,,
