actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
275,PT06M28.00S,2022-10-29T00:57:06.9Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,41,37,2022-10-29T00:57:10Z,2690000,,,0,,MISS I. Quickley Free Throw 1 of 1,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
276,PT06M25.00S,2022-10-29T00:57:09.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,37,2022-10-29T00:57:10Z,2700000,,,0,,B. Portis REBOUND (Off:4 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,275.0,5.0,1.0,4.0,,
277,PT06M12.00S,2022-10-29T00:57:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,13.222733245729303,43.38235294117647,1610612749,41,37,2022-10-29T00:57:25Z,2710000,33.0,72.0,1,left,MISS J. Holiday 7' driving finger roll Layup - blocked,"[201950, 1628392]",1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
278,PT06M12.00S,2022-10-29T00:57:20.7Z,2,REGULAR,block,,[],1628392,,,1610612749,41,37,2022-10-29T00:57:23Z,2720000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT06M11.00S,2022-10-29T00:57:21.7Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,41,37,2022-10-29T00:57:25Z,2730000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,277.0,3.0,3.0,0.0,,
280,PT06M10.00S,2022-10-29T00:57:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.11760840998686,52.20588235294118,1610612752,41,37,2022-10-29T00:57:47Z,2740000,11.0,12.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
281,PT06M02.00S,2022-10-29T00:57:33.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,41,37,2022-10-29T00:57:47Z,2750000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,280.0,,,,,
283,PT05M46.00S,2022-10-29T00:58:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,14.4053876478318,47.549019607843135,1610612749,41,37,2022-10-29T00:58:20Z,2770000,12.0,83.0,1,left,MISS J. Carter 8' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
284,PT05M44.00S,2022-10-29T00:58:05.1Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,41,37,2022-10-29T00:58:20Z,2780000,,,0,,B. Portis REBOUND (Off:5 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,283.0,6.0,1.0,5.0,,
285,PT05M41.00S,2022-10-29T00:58:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,32.670827858081466,36.27450980392157,1610612749,41,37,2022-10-29T00:58:15Z,2790000,69.0,255.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
286,PT05M37.00S,2022-10-29T00:58:12.6Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,41,37,2022-10-29T00:58:15Z,2800000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,285.0,4.0,4.0,0.0,,
287,PT05M27.00S,2022-10-29T00:58:22.4Z,2,REGULAR,2pt,Jump Shot,[],1629628,91.59001314060447,31.82827818627451,1610612752,41,39,2022-10-29T00:58:31Z,2810000,-91.0,27.0,1,right,R. Barrett 9' driving floating bank Jump Shot (5 PTS),[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,9.47,Made,5.0,,,,,,,,,,,,,,,,,
288,PT05M14.00S,2022-10-29T00:58:37.6Z,2,REGULAR,foul,personal,[],203944,,,1610612749,41,39,2022-10-29T00:59:02Z,2820000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1626171]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,1.0,0.0,Portis,1626171.0,,,,,,
290,PT05M14.00S,2022-10-29T00:58:51.9Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,41,39,2022-10-29T00:59:00Z,2840000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M14.00S,2022-10-29T00:58:51.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612749,41,39,2022-10-29T00:59:00Z,2850000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M14.00S,2022-10-29T00:58:51.9Z,2,REGULAR,substitution,in,[],201588,,,1610612749,41,39,2022-10-29T00:59:00Z,2860000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M14.00S,2022-10-29T00:58:51.9Z,2,REGULAR,substitution,in,[],203095,,,1610612749,41,39,2022-10-29T00:59:00Z,2870000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M05.00S,2022-10-29T00:59:11.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612749,41,39,2022-10-29T00:59:25Z,2880000,,,0,,J. Randle shooting personal FOUL (2 PF) (Lopez 2 FT),"[203944, 201572]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,2.0,0.0,Lopez,201572.0,,,,,,
296,PT05M05.00S,2022-10-29T00:59:36.0Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,42,39,2022-10-29T00:59:36Z,2900000,,,0,,B. Lopez Free Throw 1 of 2 (1 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
297,PT05M05.00S,2022-10-29T00:59:56.1Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,43,39,2022-10-29T00:59:56Z,2910000,,,0,,B. Lopez Free Throw 2 of 2 (2 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
298,PT04M56.00S,2022-10-29T01:00:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.65637319316689,37.5,1610612752,43,39,2022-10-29T01:00:12Z,2920000,-62.0,101.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
299,PT04M52.00S,2022-10-29T01:00:09.7Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,43,39,2022-10-29T01:00:09Z,2930000,,,0,,J. Nwora REBOUND (Off:1 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,298.0,3.0,2.0,1.0,,
300,PT04M49.00S,2022-10-29T01:00:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.886333771353483,50.98039215686274,1610612749,45,39,2022-10-29T01:00:25Z,2940000,-5.0,31.0,1,left,J. Holiday driving reverse Layup (5 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.14,Made,5.0,,,,,,,,,,,,,,,,,
301,PT04M49.00S,2022-10-29T01:00:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612749,45,39,2022-10-29T01:00:35Z,2950000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Holiday 1 FT),"[203095, 201950]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Holiday,201950.0,,,,,,
303,PT04M49.00S,2022-10-29T01:00:45.3Z,2,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,46,39,2022-10-29T01:00:45Z,2970000,,,0,,J. Holiday Free Throw 1 of 1 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
304,PT04M25.00S,2022-10-29T01:01:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,89.83245729303549,36.029411764705884,1610612752,46,41,2022-10-29T01:01:15Z,2980000,-70.0,43.0,1,right,E. Fournier 8' driving floating bank Jump Shot (8 PTS),[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Left,8.21,Made,8.0,,,,,,,,,,,,,,,,,
305,PT04M14.00S,2022-10-29T01:01:20.7Z,2,REGULAR,2pt,Jump Shot,[],201950,19.004599211563733,69.36274509803921,1610612749,46,41,2022-10-29T01:01:24Z,2990000,-97.0,126.0,1,left,MISS J. Holiday 15' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,15.9,Missed,,,,,,,,,,,,,,,,,,
306,PT04M11.00S,2022-10-29T01:01:23.7Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,46,41,2022-10-29T01:01:24Z,3000000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,305.0,3.0,3.0,0.0,,
307,PT04M08.00S,2022-10-29T01:01:26.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,84.44480946123521,95.58823529411765,1610612752,46,41,2022-10-29T01:01:33Z,3010000,228.0,94.0,1,right,MISS R. Barrett 24' running 3PT,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right,24.64,Missed,,,,,,,,,,,,,,,,,,
308,PT04M06.00S,2022-10-29T01:01:29.2Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,46,41,2022-10-29T01:01:29Z,3020000,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,307.0,5.0,3.0,2.0,,
309,PT04M00.00S,2022-10-29T01:01:42.4Z,2,REGULAR,foul,technical,['1freethrow'],201572,,,1610612752,46,41,2022-10-29T01:01:53Z,3030000,,,0,,B. Lopez defensive-3-second technical FOUL (2 Tech),[201572],1610612749.0,MIL,defensive-3-second,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,204059.0,1.0,2.0,,,,,,,,
310,PT04M00.00S,2022-10-29T01:01:59.4Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,46,42,2022-10-29T01:01:59Z,3040000,,,0,,J. Randle technical Free Throw 1 of 1 (5 PTS),[203944],1610612752.0,NYK,technical,,,Randle,J. Randle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
311,PT03M52.00S,2022-10-29T01:02:39.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203095,72.48685939553219,11.519607843137255,1610612752,46,42,2022-10-29T01:02:45Z,3050000,-192.0,206.0,1,right,MISS E. Fournier 28' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
312,PT03M48.00S,2022-10-29T01:02:43.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,46,42,2022-10-29T01:02:45Z,3060000,,,0,,B. Portis REBOUND (Off:5 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,311.0,7.0,2.0,5.0,,
313,PT03M34.00S,2022-10-29T01:02:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,17.821944809461236,48.03921568627451,1610612749,46,42,2022-10-29T01:03:09Z,3070000,10.0,115.0,1,left,MISS J. Nwora 11' fadeaway Shot,[1629670],1610612749.0,MIL,fadeaway,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,11.54,Missed,,,,,,,,,,,,,,,,,,
314,PT03M31.00S,2022-10-29T01:03:00.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,46,42,2022-10-29T01:03:00Z,3080000,,,0,,B. Portis REBOUND (Off:6 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,313.0,8.0,2.0,6.0,,
315,PT03M29.00S,2022-10-29T01:03:02.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,8.229303547963205,51.71568627450981,1610612749,46,42,2022-10-29T01:03:12Z,3090000,-9.0,25.0,1,left,MISS B. Portis putback Layup - blocked,"[1626171, 1628392]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
316,PT03M29.00S,2022-10-29T01:03:02.0Z,2,REGULAR,block,,[],1628392,,,1610612749,46,42,2022-10-29T01:03:05Z,3100000,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT03M29.00S,2022-10-29T01:03:02.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,46,42,2022-10-29T01:03:12Z,3110000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,315.0,,,,,
319,PT03M15.00S,2022-10-29T01:03:21.7Z,2,REGULAR,3pt,Jump Shot,[],1629628,74.06373193166885,85.5392156862745,1610612752,46,42,2022-10-29T01:03:34Z,3130000,178.0,191.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
320,PT03M12.00S,2022-10-29T01:03:24.7Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,46,42,2022-10-29T01:03:34Z,3140000,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,319.0,2.0,2.0,0.0,,
321,PT03M09.00S,2022-10-29T01:03:28.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,33.590670170827856,24.264705882352942,1610612749,46,42,2022-10-29T01:05:32Z,3150000,129.0,263.0,1,left,MISS J. Holiday 29' running 3PT,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,29.31,Missed,,,,,,,,,,,,,,,,,,
322,PT03M09.00S,2022-10-29T01:03:28.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,46,42,2022-10-29T01:05:32Z,3160000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,321.0,,,,,
324,PT03M09.00S,2022-10-29T01:03:46.0Z,2,REGULAR,foul,personal,[],1626171,,,1610612752,46,42,2022-10-29T01:03:54Z,3180000,,,0,,B. Portis loose ball personal FOUL (2 PF),"[1626171, 1628392]",1610612749.0,MIL,loose ball,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1626300.0,2.0,0.0,Hartenstein,1628392.0,,,,,,
326,PT03M09.00S,2022-10-29T01:03:57.9Z,2,REGULAR,substitution,out,[],1629670,,,1610612752,46,42,2022-10-29T01:04:10Z,3200000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M09.00S,2022-10-29T01:03:57.9Z,2,REGULAR,substitution,in,[],203507,,,1610612752,46,42,2022-10-29T01:04:10Z,3210000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M59.00S,2022-10-29T01:04:12.5Z,2,REGULAR,foul,personal,[],201588,,,1610612752,46,42,2022-10-29T01:04:37Z,3220000,,,0,,G. Hill personal FOUL (1 PF),"[201588, 203944]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,1.0,0.0,Randle,203944.0,,,,,,
330,PT02M55.00S,2022-10-29T01:04:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,82.7365308804205,37.254901960784316,1610612752,46,44,2022-10-29T01:04:45Z,3240000,-64.0,110.0,1,right,I. Hartenstein 12' floating Jump Shot (4 PTS) (R. Barrett 1 AST),"[1628392, 1629628]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.69,Made,4.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
332,PT02M43.00S,2022-10-29T01:04:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628973,,,1610612749,46,44,2022-10-29T01:05:08Z,3260000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Hill 3 FT),"[1628973, 201588]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,1626300.0,1.0,0.0,Hill,201588.0,,,,,,
334,PT02M43.00S,2022-10-29T01:05:21.2Z,2,REGULAR,freethrow,1 of 3,[],201588,,,1610612749,46,44,2022-10-29T01:05:21Z,3280000,,,0,,MISS G. Hill Free Throw 1 of 3,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
335,PT02M43.00S,2022-10-29T01:05:21.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,46,44,2022-10-29T01:05:21Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,,
336,PT02M43.00S,2022-10-29T01:05:41.1Z,2,REGULAR,freethrow,2 of 3,[],201588,,,1610612749,47,44,2022-10-29T01:05:41Z,3300000,,,0,,G. Hill Free Throw 2 of 3 (1 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
337,PT02M43.00S,2022-10-29T01:05:58.2Z,2,REGULAR,freethrow,3 of 3,[],201588,,,1610612749,48,44,2022-10-29T01:05:58Z,3310000,,,0,,G. Hill Free Throw 3 of 3 (2 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
338,PT02M30.00S,2022-10-29T01:06:13.1Z,2,REGULAR,3pt,Jump Shot,[],203095,92.85479632063075,4.411764705882353,1610612752,48,44,2022-10-29T01:06:37Z,3320000,-228.0,15.0,1,right,MISS E. Fournier step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
339,PT02M29.00S,2022-10-29T01:06:18.4Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,48,44,2022-10-29T01:06:18Z,3330000,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,338.0,6.0,3.0,3.0,,
340,PT02M29.00S,2022-10-29T01:06:20.5Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612752,48,44,2022-10-29T01:06:28Z,3340000,,,0,,B. Lopez shooting personal FOUL (2 PF) (Randle 2 FT),"[201572, 203944]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,2.0,2.0,Randle,203944.0,,,,,,
342,PT02M29.00S,2022-10-29T01:06:45.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,48,45,2022-10-29T01:06:45Z,3360000,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
343,PT02M29.00S,2022-10-29T01:07:05.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,48,46,2022-10-29T01:07:05Z,3370000,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
344,PT02M18.00S,2022-10-29T01:07:22.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612749,48,46,2022-10-29T01:07:43Z,3380000,,,0,,J. Brunson personal FOUL (2 PF) (Portis 2 FT),"[1628973, 1626171]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,2.0,0.0,Portis,1626171.0,,,,,,
346,PT02M18.00S,2022-10-29T01:07:50.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,48,46,2022-10-29T01:07:50Z,3400000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT02M18.00S,2022-10-29T01:10:36.8Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,49,46,2022-10-29T01:10:36Z,3420000,,,0,,B. Portis Free Throw 1 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
349,PT02M18.00S,2022-10-29T01:10:42.1Z,2,REGULAR,substitution,out,[],201950,,,1610612749,49,46,2022-10-29T01:10:56Z,3430000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M18.00S,2022-10-29T01:10:42.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,49,46,2022-10-29T01:10:56Z,3440000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M18.00S,2022-10-29T01:10:57.3Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,50,46,2022-10-29T01:10:57Z,3450000,,,0,,B. Portis Free Throw 2 of 2 (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
352,PT01M58.00S,2022-10-29T01:11:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,82.07950065703022,41.66666666666667,1610612752,50,48,2022-10-29T01:11:25Z,3460000,-42.0,116.0,1,right,I. Hartenstein 12' floating Jump Shot (6 PTS) (J. Randle 1 AST),"[1628392, 203944]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.33,Made,6.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
354,PT01M38.00S,2022-10-29T01:11:35.0Z,2,REGULAR,turnover,lost ball,[],1628960,,,1610612749,50,48,2022-10-29T01:11:46Z,3480000,,,0,,G. Allen lost ball TURNOVER (1 TO),"[1628960, 1628392]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,,,,,
355,PT01M38.00S,2022-10-29T01:11:35.0Z,2,REGULAR,steal,,[],1628392,,,1610612752,50,48,2022-10-29T01:11:37Z,3490000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
356,PT01M32.00S,2022-10-29T01:11:41.1Z,2,REGULAR,2pt,Layup,"['fromturnover', 'fastbreak']",1629628,95.87713534822602,71.81372549019608,1610612752,50,48,2022-10-29T01:11:52Z,3500000,109.0,-14.0,1,right,MISS R. Barrett 11' running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,11.0,Missed,,,,,,,,,,,,,,,,,,
357,PT01M30.00S,2022-10-29T01:11:43.1Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,50,48,2022-10-29T01:13:41Z,3510000,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,356.0,4.0,4.0,0.0,,
358,PT01M21.00S,2022-10-29T01:11:52.4Z,2,REGULAR,2pt,Jump Shot,[],1626171,5.338370565045992,21.323529411764707,1610612749,50,48,2022-10-29T01:12:09Z,3520000,143.0,-2.0,1,left,MISS B. Portis 14' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
359,PT01M19.00S,2022-10-29T01:11:54.9Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,50,48,2022-10-29T01:11:54Z,3530000,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,358.0,3.0,2.0,1.0,,
