actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT06M09.00S,2023-03-23T00:23:03.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,13,2023-03-23T00:23:09Z,900000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left,,,,Portis,B. Portis,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,
91,PT06M06.00S,2023-03-23T00:23:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626171,8.09789750328515,49.754901960784316,1610612749,17,13,2023-03-23T00:23:15Z,910000,False,1.0,24.0,1,left,MISS B. Portis running Layup,[1626171],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,2.36,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
92,PT06M06.00S,2023-03-23T00:23:07.2Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,17,13,2023-03-23T00:23:15Z,920000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,91.0,5.0,4.0,1.0,,,,,,,,,,,
93,PT06M00.00S,2023-03-23T00:23:12.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,19,13,2023-03-23T00:23:22Z,930000,False,0.0,0.0,1,left,G. Antetokounmpo tip DUNK (6 PTS),[203507],1610612749.0,MIL,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
94,PT05M53.00S,2023-03-23T00:23:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,87.72996057818659,41.42156862745098,1610612759,19,15,2023-03-23T00:25:25Z,940000,False,-43.0,63.0,1,right,M. Branham 7' driving floating bank Jump Shot (2 PTS),[1631103],1610612759.0,SAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,2.0,Branham,M. Branham,,,,,,,,,,,,,,,,,,
96,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,19,15,2023-03-23T00:23:48Z,960000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
97,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,out,[],203507,,,1610612749,19,15,2023-03-23T00:23:48Z,970000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
98,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,out,[],1631103,,,1610612749,19,15,2023-03-23T00:23:48Z,980000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,,,,,,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,
99,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,in,[],201950,,,1610612749,19,15,2023-03-23T00:23:48Z,990000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
100,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,in,[],201572,,,1610612749,19,15,2023-03-23T00:23:48Z,1000000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
101,PT05M46.00S,2023-03-23T00:23:32.8Z,1,REGULAR,substitution,in,[],1631104,,,1610612749,19,15,2023-03-23T00:23:48Z,1010000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
102,PT05M41.00S,2023-03-23T00:23:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,5.863994743758213,44.36274509803921,1610612749,19,15,2023-03-23T00:24:11Z,1020000,False,28.0,3.0,1,left,MISS K. Middleton Layup,[203114],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,2.83,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
103,PT05M41.00S,2023-03-23T00:23:53.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,19,15,2023-03-23T00:24:11Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,102.0,,,,,,,,,,,,,,
104,PT05M41.00S,2023-03-23T00:23:57.7Z,1,REGULAR,foul,personal,[],1628380,,,1610612749,19,15,2023-03-23T00:24:05Z,1040000,False,,,0,,Z. Collins loose ball personal FOUL (1 PF),"[1628380, 203114]",1610612759.0,SAS,loose ball,,,,,,Restricted Area,0-8 Center,,,,Collins,Z. Collins,,,,,,,,1626302.0,,,,,,,1.0,0.0,Middleton,203114.0
106,PT05M33.00S,2023-03-23T00:24:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.206964520367937,51.9607843137255,1610612749,21,15,2023-03-23T00:24:27Z,1060000,False,-10.0,-4.0,1,left,B. Portis cutting Layup (2 PTS) (J. Holiday 2 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,Portis,B. Portis,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
109,PT05M22.00S,2023-03-23T00:24:47.2Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,21,15,2023-03-23T00:25:27Z,1090000,False,,,0,,Z. Collins offensive FOUL (2 PF),"[1628380, 201572]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Collins,Z. Collins,,,,,,,,1626302.0,,,,,,,2.0,0.0,Lopez,201572.0
111,PT05M22.00S,2023-03-23T00:24:47.2Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,21,15,2023-03-23T00:24:47Z,1110000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Collins,Z. Collins,,,,,,,,1626302.0,1.0,,,,,,,,,
112,PT05M22.00S,2023-03-23T00:24:59.3Z,1,REGULAR,substitution,out,[],1628380,,,1610612749,21,15,2023-03-23T00:25:03Z,1120000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
113,PT05M22.00S,2023-03-23T00:24:59.3Z,1,REGULAR,substitution,in,[],203476,,,1610612749,21,15,2023-03-23T00:25:03Z,1130000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,,,,,,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
114,PT05M08.00S,2023-03-23T00:25:14.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,11.514454664914586,41.17647058823529,1610612749,23,15,2023-03-23T00:27:32Z,1140000,False,44.0,56.0,1,left,J. Holiday 7' driving floating bank Jump Shot (5 PTS),[201950],1610612749.0,MIL,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,5.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
115,PT04M55.00S,2023-03-23T00:25:27.9Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,23,15,2023-03-23T00:25:33Z,1150000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 204060]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Vassell,D. Vassell,,,,,,,,,1.0,Ingles,204060.0,,,,,,,
116,PT04M55.00S,2023-03-23T00:25:27.9Z,1,REGULAR,steal,,[],204060,,,1610612749,23,15,2023-03-23T00:25:30Z,1160000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,
117,PT04M48.00S,2023-03-23T00:25:34.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,5.995400788436268,97.54901960784314,1610612749,26,15,2023-03-23T00:25:40Z,1170000,False,-238.0,4.0,1,left,B. Portis 3PT running (5 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,running,,,,,,Left Corner 3,24+ Left,23.77,Made,5.0,Portis,B. Portis,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
119,PT04M35.00S,2023-03-23T00:25:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630572,69.33311432325887,81.12745098039215,1610612759,26,15,2023-03-23T00:25:52Z,1190000,False,156.0,236.0,1,right,MISS S. Mamukelashvili 28' 3PT,[1630572],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,28.25,Missed,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,
120,PT04M32.00S,2023-03-23T00:25:50.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,26,15,2023-03-23T00:25:52Z,1200000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Middleton,K. Middleton,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,
121,PT04M25.00S,2023-03-23T00:25:57.1Z,1,REGULAR,3pt,Jump Shot,[],203114,27.54599211563732,16.666666666666664,1610612749,26,15,2023-03-23T00:26:02Z,1210000,False,167.0,206.0,1,left,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
122,PT04M22.00S,2023-03-23T00:26:00.1Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,26,15,2023-03-23T00:26:09Z,1220000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Wesley,B. Wesley,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT04M17.00S,2023-03-23T00:26:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,90.62089356110381,47.05882352941176,1610612759,26,17,2023-03-23T00:26:13Z,1230000,False,-15.0,36.0,1,right,B. Wesley driving Layup (2 PTS),[1631104],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,3.86,Made,2.0,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
124,PT04M17.00S,2023-03-23T00:26:11.9Z,1,REGULAR,foul,personal,['1freethrow'],201572,,,1610612759,26,17,2023-03-23T00:26:35Z,1240000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Wesley 1 FT),"[201572, 1631104]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Lopez,B. Lopez,,,,,,,,1626302.0,,,,,,,1.0,0.0,Wesley,1631104.0
126,PT04M17.00S,2023-03-23T00:26:21.4Z,1,REGULAR,substitution,out,[],203114,,,1610612759,26,17,2023-03-23T00:26:32Z,1260000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
127,PT04M17.00S,2023-03-23T00:26:21.4Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,26,17,2023-03-23T00:26:32Z,1270000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
128,PT04M17.00S,2023-03-23T00:26:21.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612759,26,17,2023-03-23T00:26:32Z,1280000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
129,PT04M17.00S,2023-03-23T00:26:21.4Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,26,17,2023-03-23T00:26:32Z,1290000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
130,PT04M17.00S,2023-03-23T00:26:37.9Z,1,REGULAR,freethrow,1 of 1,[],1631104,,,1610612759,26,18,2023-03-23T00:26:37Z,1300000,False,,,0,,B. Wesley Free Throw 1 of 1 (3 PTS),[1631104],1610612759.0,SAS,,,,,,,,,,Made,3.0,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
131,PT04M10.00S,2023-03-23T00:26:47.6Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,26,18,2023-03-23T00:26:58Z,1310000,False,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,lost ball,,,,,,Above the Break 3,24+ Left Center,,,,Holiday,J. Holiday,,,,,,,,1626302.0,1.0,,,,,,,,,
132,PT04M10.00S,2023-03-23T00:27:07.1Z,1,REGULAR,turnover,backcourt,[],203476,,,1610612759,26,18,2023-03-23T00:27:24Z,1320000,False,,,0,,G. Dieng backcourt TURNOVER (1 TO),[203476],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Dieng,G. Dieng,,,,,,,,1626302.0,1.0,,,,,,,,,
133,PT04M02.00S,2023-03-23T00:27:30.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201950,22.28975032851511,62.745098039215684,1610612749,28,18,2023-03-23T00:27:35Z,1330000,False,-64.0,157.0,1,left,J. Holiday 16' pullup Jump Shot (7 PTS),[201950],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Left Center,16.94,Made,7.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
134,PT03M47.00S,2023-03-23T00:27:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,81.2910643889619,49.50980392156863,1610612759,28,18,2023-03-23T00:27:54Z,1340000,False,-2.0,123.0,1,right,MISS B. Wesley 12' driving floating Shot,[1631104],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
135,PT03M45.00S,2023-03-23T00:27:47.8Z,1,REGULAR,rebound,offensive,[],203476,,,1610612759,28,18,2023-03-23T00:27:47Z,1350000,False,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Dieng,G. Dieng,,,,134.0,1.0,0.0,1.0,,,,,,,,,,,
136,PT03M41.00S,2023-03-23T00:27:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,91.27792378449409,50.73529411764706,1610612759,28,20,2023-03-23T00:27:57Z,1360000,False,4.0,29.0,1,right,S. Mamukelashvili cutting Layup (2 PTS) (K. Bates-Diop 1 AST),"[1630572, 1628966]",1610612759.0,SAS,cutting,,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,Mamukelashvili,S. Mamukelashvili,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,,,
138,PT03M22.00S,2023-03-23T00:28:10.3Z,1,REGULAR,3pt,Jump Shot,[],201950,5.601182654402102,2.450980392156863,1610612749,28,20,2023-03-23T00:28:15Z,1380000,False,238.0,0.0,1,left,MISS J. Holiday 3PT,[201950],1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,23.77,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
139,PT03M19.00S,2023-03-23T00:28:13.3Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,28,20,2023-03-23T00:28:15Z,1390000,False,,,0,,B. Wesley REBOUND (Off:0 Def:2),[1631104],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Wesley,B. Wesley,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,
140,PT03M11.00S,2023-03-23T00:28:21.1Z,1,REGULAR,3pt,Jump Shot,[],203476,81.68528252299606,2.696078431372549,1610612759,28,20,2023-03-23T00:30:15Z,1400000,False,-237.0,120.0,1,right,MISS G. Dieng 26' pullup 3PT,[203476],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
141,PT03M09.00S,2023-03-23T00:28:23.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,28,20,2023-03-23T00:28:25Z,1410000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Lopez,B. Lopez,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT03M04.00S,2023-03-23T00:28:28.3Z,1,REGULAR,3pt,Jump Shot,[],204060,23.078186596583443,11.27450980392157,1610612749,31,20,2023-03-23T00:28:36Z,1420000,False,194.0,164.0,1,left,J. Ingles 25' 3PT pullup (3 PTS) (J. Holiday 3 AST),"[204060, 201950]",1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Right Center,25.4,Made,3.0,Ingles,J. Ingles,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,,
143,PT02M45.00S,2023-03-23T00:28:46.9Z,1,REGULAR,2pt,Jump Shot,[],1630572,82.21090670170827,73.52941176470588,1610612759,31,20,2023-03-23T00:28:51Z,1430000,False,118.0,115.0,1,right,MISS S. Mamukelashvili 16' pullup Shot,[1630572],1610612759.0,SAS,pullup,,,,,,Mid-Range,16-24 Right Center,16.43,Missed,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,
144,PT02M45.00S,2023-03-23T00:28:46.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,31,20,2023-03-23T00:30:03Z,1440000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,143.0,,,,,,,,,,,,,,
145,PT02M45.00S,2023-03-23T00:28:57.3Z,1,REGULAR,foul,personal,[],203476,,,1610612749,31,20,2023-03-23T00:30:14Z,1450000,False,,,0,,G. Dieng loose ball personal FOUL (1 PF),"[203476, 201950]",1610612759.0,SAS,loose ball,,,,,,Mid-Range,8-16 Left,,,,Dieng,G. Dieng,,,,,,,,1626302.0,,,,,,,1.0,0.0,Holiday,201950.0
147,PT02M45.00S,2023-03-23T00:29:07.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,31,20,2023-03-23T00:29:07Z,1470000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M45.00S,2023-03-23T00:31:30.9Z,1,REGULAR,substitution,out,[],201572,,,1610612749,31,20,2023-03-23T00:32:00Z,1480000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
149,PT02M45.00S,2023-03-23T00:31:30.9Z,1,REGULAR,substitution,out,[],201950,,,1610612749,31,20,2023-03-23T00:32:00Z,1490000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
150,PT02M45.00S,2023-03-23T00:31:30.9Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,31,20,2023-03-23T00:32:00Z,1500000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
151,PT02M45.00S,2023-03-23T00:31:30.9Z,1,REGULAR,substitution,in,[],203507,,,1610612749,31,20,2023-03-23T00:32:00Z,1510000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
153,PT02M31.00S,2023-03-23T00:32:08.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,24.917871222076215,14.705882352941178,1610612749,31,20,2023-03-23T00:32:13Z,1520000,False,176.0,182.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
154,PT02M26.00S,2023-03-23T00:32:12.1Z,1,REGULAR,rebound,defensive,[],203476,,,1610612759,31,20,2023-03-23T00:32:12Z,1530000,False,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Dieng,G. Dieng,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,
155,PT02M11.00S,2023-03-23T00:32:28.0Z,1,REGULAR,3pt,Jump Shot,[],1631104,65.1281208935611,28.921568627450984,1610612759,31,20,2023-03-23T00:32:33Z,1540000,False,-105.0,275.0,1,right,MISS B. Wesley 29' 3PT,[1631104],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,29.48,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
156,PT02M08.00S,2023-03-23T00:32:31.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,31,20,2023-03-23T00:32:33Z,1550000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Antetokounmpo,G. Antetokounmpo,,,,155.0,6.0,5.0,1.0,,,,,,,,,,,
157,PT02M04.00S,2023-03-23T00:32:37.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612749,31,20,2023-03-23T00:32:51Z,1560000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630577, 203507]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,,204059.0,,,,,,,1.0,0.0,Antetokounmpo,203507.0
159,PT02M04.00S,2023-03-23T00:33:13.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,32,20,2023-03-23T00:33:13Z,1580000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,7.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
160,PT02M04.00S,2023-03-23T00:33:33.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,33,20,2023-03-23T00:33:33Z,1590000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,8.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
161,PT01M41.00S,2023-03-23T00:33:57.2Z,1,REGULAR,3pt,Jump Shot,[],203476,77.34888304862024,5.392156862745098,1610612759,33,23,2023-03-23T00:34:01Z,1600000,False,-223.0,160.0,1,right,G. Dieng 27' 3PT  (3 PTS) (S. Mamukelashvili 1 AST),"[203476, 1630572]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,27.47,Made,3.0,Dieng,G. Dieng,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,,,,,
163,PT01M24.00S,2023-03-23T00:34:14.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,30.699737187910642,67.8921568627451,1610612749,33,23,2023-03-23T00:34:18Z,1620000,False,-89.0,236.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
164,PT01M22.00S,2023-03-23T00:34:16.4Z,1,REGULAR,rebound,defensive,[],203476,,,1610612759,33,23,2023-03-23T00:34:18Z,1630000,False,,,0,,G. Dieng REBOUND (Off:1 Def:2),[203476],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Dieng,G. Dieng,,,,163.0,3.0,2.0,1.0,,,,,,,,,,,
165,PT01M07.00S,2023-03-23T00:34:37.8Z,1,REGULAR,turnover,traveling,[],203476,,,1610612759,33,23,2023-03-23T00:34:46Z,1640000,False,,,0,,G. Dieng traveling TURNOVER (2 TO),[203476],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Dieng,G. Dieng,,,,,,,,1626302.0,2.0,,,,,,,,,
166,PT00M54.70S,2023-03-23T00:34:54.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626171,7.703679369250986,51.225490196078425,1610612749,33,23,2023-03-23T00:34:59Z,1650000,False,-6.0,20.0,1,left,MISS B. Portis cutting DUNK - blocked,"[1626171, 203476]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,2.08,Missed,,Portis,B. Portis,,,,,,,,,,,,Dieng,203476.0,,,,,
167,PT00M54.70S,2023-03-23T00:34:54.2Z,1,REGULAR,block,,[],203476,,,1610612749,33,23,2023-03-23T00:34:57Z,1660000,False,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
168,PT00M50.70S,2023-03-23T00:34:58.2Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,33,23,2023-03-23T00:34:59Z,1670000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Bates-Diop,K. Bates-Diop,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,
169,PT00M44.90S,2023-03-23T00:35:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,91.40932982917214,49.26470588235294,1610612759,33,25,2023-03-23T00:35:10Z,1680000,False,-4.0,28.0,1,right,J. Champagnie driving Layup (2 PTS) (G. Dieng 1 AST),"[1630577, 203476]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.85,Made,2.0,Champagnie,J. Champagnie,G. Dieng,203476.0,1.0,,,,,,,,,,,,,,,
171,PT00M30.10S,2023-03-23T00:35:20.7Z,1,REGULAR,3pt,Jump Shot,[],203507,32.276609724047304,29.901960784313726,1610612749,33,25,2023-03-23T00:35:49Z,1700000,False,100.0,251.0,1,left,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
172,PT00M30.10S,2023-03-23T00:35:20.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,33,25,2023-03-23T00:35:26Z,1710000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,171.0,,,,,,,,,,,,,,
