actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
251,PT05M31.00S,2022-11-01T00:54:48.9Z,2,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,52,42,2022-11-01T00:54:48Z,2470000,,,0,,MISS J. Ivey Free Throw 1 of 1,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Missed,,,,,,,,,,
252,PT05M27.00S,2022-11-01T00:54:51.1Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,52,42,2022-11-01T00:54:51Z,2480000,,,0,,J. Ivey REBOUND (Off:2 Def:2),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,251.0,4.0,2.0,2.0,,,,,
253,PT05M23.00S,2022-11-01T00:54:55.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,72.22404730617609,82.1078431372549,1610612765,52,42,2022-11-01T00:55:02Z,2490000,161.0,209.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.32,Missed,,,,,,,,,,
254,PT05M23.00S,2022-11-01T00:54:55.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,52,42,2022-11-01T00:55:02Z,2500000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,253.0,4.0,3.0,1.0,,,,,
255,PT05M06.00S,2022-11-01T00:55:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,15.374507227332456,39.23866421568628,1610612749,52,42,2022-11-01T00:55:20Z,2510000,54.0,92.0,1,left,MISS B. Portis 10' turnaround Shot,[1626171],1610612749.0,MIL,,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,10.66,Missed,,,,,,,,,,
256,PT05M03.00S,2022-11-01T00:55:15.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,52,42,2022-11-01T00:55:20Z,2520000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,255.0,4.0,2.0,2.0,,,,,
257,PT04M50.00S,2022-11-01T00:55:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.06636005256242,51.71568627450981,1610612765,52,42,2022-11-01T00:55:34Z,2530000,9.0,22.0,1,right,MISS I. Stewart cutting Layup,[1630191],1610612765.0,DET,,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,2.37,Missed,,,,,,,,,,
258,PT04M48.00S,2022-11-01T00:55:30.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,52,42,2022-11-01T00:55:34Z,2540000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,
259,PT04M44.00S,2022-11-01T00:55:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626171,6.652431011826544,48.03921568627451,1610612749,54,42,2022-11-01T00:55:40Z,2550000,10.0,10.0,1,left,B. Portis running Layup (9 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,1.4,Made,9.0,,,,,J. Holiday,201950.0,3.0,,
261,PT04M44.00S,2022-11-01T00:55:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,54,42,2022-11-01T00:55:41Z,2570000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M25.00S,2022-11-01T00:58:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.97043363994744,60.29411764705882,1610612765,54,44,2022-11-01T00:58:59Z,2580000,51.0,89.0,1,right,C. Cunningham 10' driving floating Jump Shot (15 PTS) (I. Stewart 2 AST),"[1630595, 1630191]",1610612765.0,DET,,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,10.27,Made,15.0,,,,,I. Stewart,1630191.0,2.0,,
264,PT04M16.00S,2022-11-01T00:59:07.0Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,54,44,2022-11-01T00:59:37Z,2600000,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 1630595]",1610612749.0,MIL,202037.0,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
266,PT04M16.00S,2022-11-01T00:59:07.0Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,54,44,2022-11-01T00:59:07Z,2620000,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,202037.0,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,,,,,,,
269,PT04M06.00S,2022-11-01T00:59:33.5Z,2,REGULAR,foul,personal,[],201572,,,1610612765,54,44,2022-11-01T00:59:40Z,2630000,,,0,,B. Lopez personal FOUL (2 PF),"[201572, 1630191]",1610612749.0,MIL,203592.0,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,2.0,0.0,Stewart,1630191.0,,,,,,,,,,,,
271,PT04M00.00S,2022-11-01T00:59:55.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,72.09264126149803,80.14705882352942,1610612765,54,44,2022-11-01T01:00:00Z,2650000,151.0,210.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,25.83,Missed,,,,,,,,,,
272,PT03M57.00S,2022-11-01T00:59:58.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,44,2022-11-01T01:00:00Z,2660000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,271.0,5.0,4.0,1.0,,,,,
273,PT03M42.00S,2022-11-01T01:00:13.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,30.56833114323259,72.30392156862744,1610612749,54,44,2022-11-01T01:00:19Z,2670000,-112.0,235.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,25.99,Missed,,,,,,,,,,
274,PT03M39.00S,2022-11-01T01:00:16.9Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,54,44,2022-11-01T01:00:19Z,2680000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,273.0,5.0,3.0,2.0,,,,,
275,PT03M32.00S,2022-11-01T01:00:24.3Z,2,REGULAR,3pt,Jump Shot,[],1630595,68.41327201051249,23.52941176470588,1610612765,54,44,2022-11-01T01:00:28Z,2690000,-132.0,244.0,1,right,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.8,Missed,,,,,,,,,,
276,PT03M28.00S,2022-11-01T01:00:27.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,54,44,2022-11-01T01:00:27Z,2700000,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,275.0,4.0,3.0,1.0,,,,,
277,PT03M23.00S,2022-11-01T01:00:31.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,29.77989487516426,20.098039215686274,1610612749,54,44,2022-11-01T01:10:58Z,2710000,150.0,227.0,1,left,MISS J. Holiday 27' step back 3PT,[201950],1610612749.0,MIL,,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,27.21,Missed,,,,,,,,,,
278,PT03M21.00S,2022-11-01T01:00:33.7Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,54,44,2022-11-01T01:00:43Z,2720000,,,0,,J. Ivey REBOUND (Off:2 Def:3),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,277.0,5.0,3.0,2.0,,,,,
279,PT03M04.00S,2022-11-01T01:00:51.9Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,54,44,2022-11-01T01:00:58Z,2730000,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 1628975]",1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,2.0,Carter,1628975.0,,,,,,,,,,,,,,,,
280,PT03M04.00S,2022-11-01T01:00:51.9Z,2,REGULAR,steal,,[],1628975,,,1610612749,54,44,2022-11-01T01:00:54Z,2740000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
281,PT02M58.00S,2022-11-01T01:00:57.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202083,6.783837056504599,95.83333333333334,1610612749,57,44,2022-11-01T01:01:08Z,2750000,-229.0,11.0,1,left,W. Matthews 3PT running (3 PTS) (J. Holiday 4 AST),"[202083, 201950]",1610612749.0,MIL,,running,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,,,,,,,,22.95,Made,3.0,,,,,J. Holiday,201950.0,4.0,,
283,PT02M47.00S,2022-11-01T01:01:12.3Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,57,44,2022-11-01T01:01:32Z,2770000,,,0,,I. Stewart offensive FOUL (3 PF),"[1630191, 201950]",1610612765.0,DET,203592.0,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Center,,,,3.0,0.0,Holiday,201950.0,,,,,,,,,,,,
285,PT02M47.00S,2022-11-01T01:01:12.3Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,57,44,2022-11-01T01:01:12Z,2790000,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,203592.0,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Center,2.0,,,,,,,,,,,,,,,,,,
286,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,57,44,2022-11-01T01:01:47Z,2800000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,out,[],201572,,,1610612749,57,44,2022-11-01T01:01:47Z,2810000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,out,[],201950,,,1610612749,57,44,2022-11-01T01:01:47Z,2820000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,out,[],1631093,,,1610612749,57,44,2022-11-01T01:01:47Z,2830000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,out,[],1630191,,,1610612749,57,44,2022-11-01T01:01:47Z,2840000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,in,[],201588,,,1610612749,57,44,2022-11-01T01:01:47Z,2850000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,57,44,2022-11-01T01:01:47Z,2860000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,in,[],203507,,,1610612749,57,44,2022-11-01T01:01:47Z,2870000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,in,[],1630587,,,1610612749,57,44,2022-11-01T01:01:47Z,2880000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M47.00S,2022-11-01T01:01:26.9Z,2,REGULAR,substitution,in,[],203457,,,1610612749,57,44,2022-11-01T01:01:47Z,2890000,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M37.00S,2022-11-01T01:01:59.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203507,31.35676741130092,66.91176470588235,1610612749,57,44,2022-11-01T01:02:05Z,2900000,-85.0,242.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,25.66,Missed,,,,,,,,,,
297,PT02M34.00S,2022-11-01T01:02:02.7Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,57,44,2022-11-01T01:02:05Z,2910000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,
298,PT02M25.00S,2022-11-01T01:02:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.70762155059133,42.40196078431372,1610612765,57,46,2022-11-01T01:02:16Z,2920000,-38.0,91.0,1,right,C. Cunningham 9' fadeaway Jump Shot (17 PTS),[1630595],1610612765.0,DET,,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,9.88,Made,17.0,,,,,,,,,
299,PT02M15.00S,2022-11-01T01:02:25.4Z,2,REGULAR,foul,personal,[],1630595,,,1610612749,57,46,2022-11-01T01:02:38Z,2930000,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 201588]",1610612765.0,DET,1179.0,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,2.0,0.0,Hill,201588.0,,,,,,,,,,,,
301,PT02M07.00S,2022-11-01T01:02:51.7Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,57,46,2022-11-01T01:02:58Z,2950000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 203457]",1610612749.0,MIL,,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,2.0,Noel,203457.0,,,,,,,,,,,,,,,,
302,PT02M07.00S,2022-11-01T01:02:51.7Z,2,REGULAR,steal,,[],203457,,,1610612765,57,46,2022-11-01T01:02:54Z,2960000,,,0,,N. Noel STEAL (1 STL),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
303,PT02M01.00S,2022-11-01T01:02:57.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,66.96780551905388,46.07843137254902,1610612765,57,46,2022-11-01T01:13:05Z,2970000,-20.0,258.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,25.87,Missed,,,,,,,,,,
304,PT01M58.00S,2022-11-01T01:03:00.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,46,2022-11-01T01:03:11Z,2980000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,
305,PT01M45.00S,2022-11-01T01:03:13.7Z,2,REGULAR,3pt,Jump Shot,[],201588,29.25427069645204,75.73529411764706,1610612749,57,46,2022-11-01T01:03:19Z,2990000,-129.0,222.0,1,left,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,25.7,Missed,,,,,,,,,,
306,PT01M42.00S,2022-11-01T01:03:16.7Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,57,46,2022-11-01T01:03:19Z,3000000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,305.0,1.0,1.0,0.0,,,,,
307,PT01M36.00S,2022-11-01T01:03:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.9060446780552,50.73529411764706,1610612765,57,48,2022-11-01T01:03:26Z,3010000,4.0,5.0,1,right,S. Bey driving Layup (2 PTS),[1630180],1610612765.0,DET,,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,0.61,Made,2.0,,,,,,,,,
308,PT01M17.00S,2022-11-01T01:03:42.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,33.722076215505915,47.549019607843135,1610612749,60,48,2022-11-01T01:03:48Z,3020000,12.0,264.0,1,left,B. Portis 26' 3PT  (12 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,26.48,Made,12.0,,,,,G. Antetokounmpo,203507.0,2.0,,
310,PT00M59.20S,2022-11-01T01:04:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.24901445466492,49.26470588235294,1610612765,60,50,2022-11-01T01:04:06Z,3040000,-4.0,11.0,1,right,S. Bey driving finger roll Layup (4 PTS),[1630180],1610612765.0,DET,,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,1.16,Made,4.0,,,,,,,,,
311,PT00M48.00S,2022-11-01T01:04:16.6Z,2,REGULAR,turnover,traveling,[],1628960,,,1610612749,60,50,2022-11-01T01:04:37Z,3050000,,,0,,G. Allen traveling TURNOVER (3 TO),[1628960],1610612749.0,MIL,203592.0,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,,,,,,,,,,
312,PT00M37.40S,2022-11-01T01:04:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,93.38042049934296,50.0,1610612765,60,52,2022-11-01T01:04:53Z,3060000,0.0,10.0,1,right,C. Cunningham Layup (19 PTS),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,0.97,Made,19.0,,,,,,,,,
313,PT00M34.40S,2022-11-01T01:04:59.2Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,60,52,2022-11-01T01:05:07Z,3070000,,,0,,G. Antetokounmpo charge offensive FOUL (2 PF),"[203507, 203457]",1610612749.0,MIL,1179.0,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,0.0,Noel,203457.0,,,,,,,,,,,,
315,PT00M34.40S,2022-11-01T01:04:59.2Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,60,52,2022-11-01T01:04:59Z,3090000,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,1179.0,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,,,,,,,
316,PT00M15.00S,2022-11-01T01:05:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,92.59198423127464,52.94117647058824,1610612765,60,52,2022-11-01T01:15:16Z,3100000,15.0,17.0,1,right,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,2.25,Missed,,,,,,,,,,
317,PT00M13.40S,2022-11-01T01:05:34.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,60,52,2022-11-01T01:15:16Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,316.0,,,,,,,,
319,PT00M13.40S,2022-11-01T01:05:46.2Z,2,REGULAR,substitution,out,[],203507,,,1610612765,60,52,2022-11-01T01:05:56Z,3130000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M13.40S,2022-11-01T01:05:46.2Z,2,REGULAR,substitution,in,[],201572,,,1610612765,60,52,2022-11-01T01:05:56Z,3140000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M01.00S,2022-11-01T01:06:18.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630180,66.3107752956636,25.98039215686275,1610612765,60,52,2022-11-01T01:06:30Z,3150000,-120.0,264.0,1,right,MISS S. Bey 29' 3PT,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,29.02,Missed,,,,,,,,,,
322,PT00M01.00S,2022-11-01T01:06:18.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,60,52,2022-11-01T01:06:30Z,3160000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,321.0,,,,,,,,
323,PT00M00.00S,2022-11-01T01:06:25.4Z,2,REGULAR,period,end,[],0,,,1610612765,60,52,2022-11-01T01:06:25Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612765,60,52,2022-11-01T01:21:40Z,3180000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612765,60,52,2022-11-01T01:21:40Z,3190000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612765,60,52,2022-11-01T01:21:40Z,3200000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,out,['startperiod'],203457,,,1610612765,60,52,2022-11-01T01:21:40Z,3210000,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612765,60,52,2022-11-01T01:21:40Z,3220000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612765,60,52,2022-11-01T01:21:40Z,3230000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612765,60,52,2022-11-01T01:21:40Z,3240000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612765,60,52,2022-11-01T01:21:40Z,3250000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,60,52,2022-11-01T01:21:40Z,3260000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-01T01:21:12.0Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,60,52,2022-11-01T01:21:40Z,3270000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-01T01:21:42.4Z,3,REGULAR,period,start,[],0,,,1610612765,60,52,2022-11-01T01:21:42Z,3280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M48.00S,2022-11-01T01:21:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,11.383048620236531,52.20588235294118,1610612765,60,52,2022-11-01T01:21:59Z,3290000,-11.0,55.0,1,left,MISS I. Stewart cutting Layup - blocked,"[1630191, 203507]",1610612765.0,DET,,cutting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.56,Missed,,,,,,,,,Antetokounmpo,203507.0
336,PT11M48.00S,2022-11-01T01:21:54.4Z,3,REGULAR,block,,[],203507,,,1610612765,60,52,2022-11-01T01:21:57Z,3300000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
