actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
257,PT03M44.00S,2022-11-28T01:53:35.6Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,64,53,2022-11-28T02:00:13Z,2570000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,256.0,5.0,3.0,2.0,,
258,PT03M41.00S,2022-11-28T01:53:38.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,34.11629434954008,71.07843137254902,1610612749,64,53,2022-11-28T01:53:46Z,2580000,False,-105.0,268.0,1,left,MISS J. Carter 28' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,28.82,Missed,,,,,,,,,,,,,,,,,,
259,PT03M39.00S,2022-11-28T01:53:40.2Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,64,53,2022-11-28T01:53:40Z,2590000,False,,,0,,J. Nwora REBOUND (Off:2 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,258.0,3.0,1.0,2.0,,
260,PT03M37.00S,2022-11-28T01:53:42.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203507,6.389618922470433,95.83333333333334,1610612749,64,53,2022-11-28T01:53:50Z,2600000,False,-229.0,8.0,1,left,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
261,PT03M34.00S,2022-11-28T01:53:45.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,53,2022-11-28T01:53:50Z,2610000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,260.0,3.0,3.0,0.0,,
262,PT03M29.00S,2022-11-28T01:53:51.0Z,2,REGULAR,3pt,Jump Shot,[],203501,73.40670170827858,12.5,1610612742,64,53,2022-11-28T01:54:02Z,2620000,False,-188.0,197.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
263,PT03M24.00S,2022-11-28T01:53:56.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,64,53,2022-11-28T01:54:02Z,2630000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,262.0,3.0,3.0,0.0,,
264,PT03M14.00S,2022-11-28T01:54:05.3Z,2,REGULAR,3pt,Jump Shot,[],1629670,26.888961892247043,81.37254901960785,1610612749,67,53,2022-11-28T01:54:11Z,2640000,False,-157.0,200.0,1,left,J. Nwora 25' 3PT  (3 PTS) (J. Holiday 4 AST),"[1629670, 201950]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.44,Made,3.0,,,J. Holiday,201950.0,4.0,,,,,,,,,,,,
266,PT03M14.00S,2022-11-28T01:54:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,67,53,2022-11-28T01:54:14Z,2660000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612742,67,53,2022-11-28T01:57:02Z,2670000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,out,[],203507,,,1610612742,67,53,2022-11-28T01:57:02Z,2680000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,out,[],201580,,,1610612742,67,53,2022-11-28T01:57:02Z,2690000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,out,[],202722,,,1610612742,67,53,2022-11-28T01:57:02Z,2700000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,in,[],1626192,,,1610612742,67,53,2022-11-28T01:57:02Z,2710000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,in,[],201572,,,1610612742,67,53,2022-11-28T01:57:02Z,2720000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,67,53,2022-11-28T01:57:02Z,2730000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M14.00S,2022-11-28T01:56:40.4Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,67,53,2022-11-28T01:57:02Z,2740000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M02.00S,2022-11-28T01:57:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.27792378449409,59.80392156862745,1610612742,67,53,2022-11-28T01:58:55Z,2750000,False,49.0,29.0,1,right,MISS L. Doncic driving floating bank Shot - blocked,"[1629029, 201572]",1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
276,PT03M02.00S,2022-11-28T01:57:23.2Z,2,REGULAR,block,,[],201572,,,1610612742,67,53,2022-11-28T01:57:26Z,2760000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT03M01.00S,2022-11-28T01:57:24.2Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,67,53,2022-11-28T01:58:55Z,2770000,False,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,275.0,3.0,2.0,1.0,,
278,PT02M51.00S,2022-11-28T01:57:30.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,80.3712220762155,95.34313725490196,1610612742,67,56,2022-11-28T01:57:35Z,2780000,False,227.0,132.0,1,right,D. Finney-Smith 26' 3PT  (8 PTS) (M. Kleber 2 AST),"[1627827, 1628467]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.23,Made,8.0,,,M. Kleber,1628467.0,2.0,,,,,,,,,,,,
280,PT02M42.00S,2022-11-28T01:57:39.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,9.937582128777924,37.745098039215684,1610612749,69,56,2022-11-28T01:57:43Z,2800000,False,61.0,41.0,1,left,B. Portis 7' turnaround Hook (8 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.37,Made,8.0,,,,,,,,,,,,,,,,,
281,PT02M27.00S,2022-11-28T01:57:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.78120893561103,35.78431372549019,1610612742,69,58,2022-11-28T01:57:59Z,2810000,False,-71.0,53.0,1,right,L. Doncic 8' fadeaway bank Jump Shot (15 PTS),[1629029],1610612742.0,DAL,fadeaway bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,8.87,Made,15.0,,,,,,,,,,,,,,,,,
282,PT02M13.00S,2022-11-28T01:58:08.4Z,2,REGULAR,3pt,Jump Shot,[],201950,32.013797634691194,30.637254901960787,1610612749,69,58,2022-11-28T01:58:13Z,2820000,False,97.0,248.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
283,PT02M10.00S,2022-11-28T01:58:11.4Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,69,58,2022-11-28T01:58:13Z,2830000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,282.0,4.0,4.0,0.0,,
284,PT02M04.00S,2022-11-28T01:58:17.9Z,2,REGULAR,3pt,Jump Shot,[],1628467,68.01905387647832,29.901960784313726,1610612742,69,58,2022-11-28T01:58:23Z,2840000,False,-100.0,248.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
285,PT02M03.00S,2022-11-28T01:58:18.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,69,58,2022-11-28T01:58:23Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,284.0,,,,,
287,PT02M03.00S,2022-11-28T01:58:25.4Z,2,REGULAR,substitution,out,[],201572,,,1610612749,69,58,2022-11-28T01:58:36Z,2870000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M03.00S,2022-11-28T01:58:25.4Z,2,REGULAR,substitution,in,[],203507,,,1610612749,69,58,2022-11-28T01:58:36Z,2880000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M53.00S,2022-11-28T01:58:54.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,29.6484888304862,21.323529411764707,1610612749,69,58,2022-11-28T01:59:08Z,2890000,False,143.0,226.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
290,PT01M49.00S,2022-11-28T01:58:57.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,58,2022-11-28T01:58:57Z,2900000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,289.0,4.0,4.0,0.0,,
291,PT01M40.00S,2022-11-28T01:59:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.14651773981603,49.50980392156863,1610612742,69,60,2022-11-28T01:59:11Z,2910000,False,-2.0,31.0,1,right,C. Wood driving Layup (7 PTS) (L. Doncic 7 AST),"[1626174, 1629029]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.08,Made,7.0,,,L. Doncic,1629029.0,7.0,,,,,,,,,,,,
293,PT01M29.00S,2022-11-28T01:59:23.7Z,2,REGULAR,violation,kicked ball,[],1627827,,,1610612749,69,60,2022-11-28T01:59:30Z,2930000,False,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,203177.0,,,,,,,,,,,,,,,,
294,PT01M29.00S,2022-11-28T01:59:29.2Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,69,60,2022-11-28T01:59:36Z,2940000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M29.00S,2022-11-28T01:59:29.2Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,69,60,2022-11-28T01:59:36Z,2950000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M29.00S,2022-11-28T01:59:29.2Z,2,REGULAR,substitution,in,[],201572,,,1610612749,69,60,2022-11-28T01:59:36Z,2960000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M29.00S,2022-11-28T01:59:29.2Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,69,60,2022-11-28T01:59:36Z,2970000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M24.00S,2022-11-28T01:59:46.6Z,2,REGULAR,3pt,Jump Shot,[],1626192,31.882391590013142,65.44117647058823,1610612749,69,60,2022-11-28T01:59:54Z,2980000,False,-77.0,247.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
299,PT01M22.00S,2022-11-28T01:59:48.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,60,2022-11-28T01:59:54Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,298.0,,,,,
301,PT01M05.00S,2022-11-28T02:00:27.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201950,23.47240473061761,67.8921568627451,1610612749,71,60,2022-11-28T02:00:32Z,3010000,False,-89.0,168.0,1,left,J. Holiday 19' step back Jump Shot (11 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,19.04,Made,11.0,,,,,,,,,,,,,,,,,
302,PT00M39.00S,2022-11-28T02:00:53.2Z,2,REGULAR,3pt,Jump Shot,[],1626174,82.21090670170827,3.9215686274509802,1610612742,71,60,2022-11-28T02:00:58Z,3020000,False,-230.0,115.0,1,right,MISS C. Wood 25' step back 3PT,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
303,PT00M36.60S,2022-11-28T02:00:55.6Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,71,60,2022-11-28T02:00:58Z,3030000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,
304,PT00M30.50S,2022-11-28T02:01:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,8.360709592641262,47.05882352941176,1610612749,71,60,2022-11-28T02:01:32Z,3040000,False,15.0,26.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.0,Missed,,,,,,,,,,,,,,,,,,
306,PT00M30.30S,2022-11-28T02:01:02.7Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,71,60,2022-11-28T02:01:10Z,3060000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,304.0,6.0,3.0,3.0,,
307,PT00M30.30S,2022-11-28T02:01:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612749,71,60,2022-11-28T02:01:19Z,3070000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629029, 203507]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,1627963.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,
309,PT00M30.30S,2022-11-28T02:01:49.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,72,60,2022-11-28T02:01:49Z,3090000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
310,PT00M30.30S,2022-11-28T02:01:51.1Z,2,REGULAR,substitution,out,[],201572,,,1610612749,72,60,2022-11-28T02:01:55Z,3100000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M30.30S,2022-11-28T02:01:51.1Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,72,60,2022-11-28T02:01:55Z,3110000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M30.30S,2022-11-28T02:02:24.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,73,60,2022-11-28T02:02:24Z,3120000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
313,PT00M13.90S,2022-11-28T02:02:42.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.24901445466492,51.470588235294116,1610612742,73,62,2022-11-28T02:02:48Z,3130000,False,7.0,11.0,1,right,C. Wood cutting DUNK (9 PTS) (L. Doncic 8 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.33,Made,9.0,,,L. Doncic,1629029.0,8.0,,,,,,,,,,,,
315,PT00M00.00S,2022-11-28T02:03:27.7Z,2,REGULAR,period,end,[],0,,,1610612749,73,62,2022-11-28T02:03:27Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,73,62,2022-11-28T02:18:41Z,3160000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,73,62,2022-11-28T02:18:41Z,3170000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612749,73,62,2022-11-28T02:18:41Z,3180000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612749,73,62,2022-11-28T02:18:41Z,3190000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,73,62,2022-11-28T02:18:41Z,3200000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-28T02:18:25.1Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612749,73,62,2022-11-28T02:18:41Z,3210000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-28T02:18:33.5Z,3,REGULAR,period,start,[],0,,,1610612742,73,62,2022-11-28T02:18:41Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M44.00S,2022-11-28T02:18:48.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,18.610381077529567,73.2843137254902,1610612742,73,64,2022-11-28T02:18:53Z,3230000,False,-116.0,122.0,1,left,L. Doncic 16' pullup Jump Shot (17 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.89,Made,17.0,,,,,,,,,,,,,,,,,
324,PT11M31.00S,2022-11-28T02:19:02.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,95.0886990801577,48.77450980392157,1610612749,75,64,2022-11-28T02:19:07Z,3240000,False,-6.0,-6.0,1,right,B. Lopez alley-oop DUNK (8 PTS) (J. Holiday 5 AST),"[201572, 201950]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.88,Made,8.0,,,J. Holiday,201950.0,5.0,,,,,,,,,,,,
326,PT11M15.00S,2022-11-28T02:19:17.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,7.178055190538765,49.754901960784316,1610612742,75,66,2022-11-28T02:19:23Z,3260000,False,1.0,15.0,1,left,C. Wood driving DUNK (11 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.5,Made,11.0,,,,,,,,,,,,,,,,,
327,PT11M00.00S,2022-11-28T02:19:37.4Z,3,REGULAR,foul,personal,[],203915,,,1610612749,75,66,2022-11-28T02:19:44Z,3270000,False,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 201572]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,1162.0,,,,,,,2.0,0.0,Lopez,201572.0,,,,,,
329,PT11M00.00S,2022-11-28T02:19:57.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,75,66,2022-11-28T02:20:16Z,3290000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,
330,PT10M46.00S,2022-11-28T02:20:28.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,81.94809461235218,57.107843137254896,1610612749,75,66,2022-11-28T02:20:39Z,3300000,False,36.0,117.0,1,right,MISS J. Carter 12' driving floating Shot,[1628975],1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
331,PT10M45.00S,2022-11-28T02:20:37.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,75,66,2022-11-28T02:20:37Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,330.0,,,,,
333,PT10M44.00S,2022-11-28T02:20:51.8Z,3,REGULAR,foul,offensive,[],203507,,,1610612749,75,66,2022-11-28T02:21:06Z,3330000,False,,,0,,G. Antetokounmpo offensive FOUL (3 PF),"[203507, 203501]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,1162.0,,,,,,,3.0,0.0,Hardaway Jr.,203501.0,,,,,,
335,PT10M44.00S,2022-11-28T02:20:51.8Z,3,REGULAR,turnover,offensive foul,[],203507,,,1610612749,75,66,2022-11-28T02:20:51Z,3350000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,1162.0,2.0,,,,,,,,,,,,,,,
336,PT10M31.00S,2022-11-28T02:21:16.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626174,9.149145860709593,49.26470588235294,1610612742,75,68,2022-11-28T02:21:21Z,3360000,False,4.0,34.0,1,left,C. Wood alley-oop DUNK (13 PTS) (L. Doncic 9 AST),"[1626174, 1629029]",1610612742.0,DAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.37,Made,13.0,,,L. Doncic,1629029.0,9.0,,,,,,,,,,,,
338,PT10M23.00S,2022-11-28T02:21:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.64323258869908,40.19607843137255,1610612749,75,68,2022-11-28T02:21:33Z,3380000,False,-49.0,7.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
339,PT10M21.00S,2022-11-28T02:21:27.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,75,68,2022-11-28T02:21:33Z,3390000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,338.0,5.0,5.0,0.0,,
340,PT10M18.00S,2022-11-28T02:21:38.0Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612742,75,68,2022-11-28T02:21:50Z,3400000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Wood 2 FT),"[1628960, 1626174]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,203177.0,,,,,,,1.0,0.0,Wood,1626174.0,,,,,,
342,PT10M18.00S,2022-11-28T02:21:58.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626174,,,1610612742,75,69,2022-11-28T02:21:58Z,3420000,False,,,0,,C. Wood Free Throw 1 of 2 (14 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
