actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT05M01.00S,2022-12-03T01:31:12.3Z,2,REGULAR,3pt,Jump Shot,[],201950,67.88764783180025,47.30392156862745,1610612749,47,57,2022-12-03T01:49:41Z,2580000,False,-13.0,249.0,1,right,J. Holiday 24' 3PT pullup (8 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,8.0,,,,,,,,,,,,,
266,PT04M46.00S,2022-12-03T01:31:27.4Z,2,REGULAR,2pt,Jump Shot,[],2544,18.610381077529567,69.36274509803921,1610612747,47,59,2022-12-03T01:31:33Z,2590000,False,-97.0,122.0,1,left,L. James 15' pullup Jump Shot (10 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,8-16 Left,15.61,Made,,,,,10.0,,,,,,,,,,,,,
267,PT04M22.00S,2022-12-03T01:31:51.6Z,2,REGULAR,3pt,Jump Shot,[],201950,95.3515111695138,2.941176470588235,1610612749,47,59,2022-12-03T01:32:00Z,2600000,False,-235.0,-9.0,1,right,MISS J. Holiday step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
268,PT04M19.00S,2022-12-03T01:31:54.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,47,59,2022-12-03T01:31:54Z,2610000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,267.0,5.0,5.0,0.0,,,,,,,,,,,,,,
269,PT04M08.00S,2022-12-03T01:32:05.8Z,2,REGULAR,2pt,Jump Shot,[],203076,13.354139290407357,70.83333333333334,1610612747,47,61,2022-12-03T01:32:10Z,2620000,False,-104.0,73.0,1,left,A. Davis 12' step back Jump Shot (21 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,12.72,Made,,,,,21.0,,,,,,,,,,,,,
271,PT03M51.00S,2022-12-03T01:32:27.5Z,2,REGULAR,substitution,out,[],2544,,,1610612749,47,61,2022-12-03T01:32:31Z,2640000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M51.00S,2022-12-03T01:32:27.5Z,2,REGULAR,substitution,in,[],201566,,,1610612749,47,61,2022-12-03T01:32:31Z,2650000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M40.00S,2022-12-03T01:33:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,89.83245729303549,40.44117647058824,1610612749,49,61,2022-12-03T01:33:21Z,2660000,False,-48.0,43.0,1,right,J. Holiday 6' turnaround bank Jump Shot (10 PTS),[201950],1610612749.0,MIL,turnaround bank,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,10.0,,,,,,,,,,,,,
274,PT03M24.00S,2022-12-03T01:33:33.5Z,2,REGULAR,3pt,Jump Shot,[],1628972,15.062417871222076,2.696078431372549,1610612747,49,61,2022-12-03T01:33:43Z,2670000,False,237.0,89.0,1,left,MISS T. Brown Jr. 25' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,25.27,Missed,,,,,,,,,,,,,,,,,,
275,PT03M21.00S,2022-12-03T01:33:36.5Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,49,61,2022-12-03T01:33:43Z,2680000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,274.0,4.0,3.0,1.0,,,,,,,,,,,,,,
276,PT03M18.00S,2022-12-03T01:33:40.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,66.5735873850197,61.029411764705884,1610612749,49,61,2022-12-03T01:33:47Z,2690000,False,55.0,262.0,1,right,MISS J. Carter 26' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.74,Missed,,,,,,,,,,,,,,,,,,
277,PT03M15.00S,2022-12-03T01:33:43.0Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,49,61,2022-12-03T01:33:47Z,2700000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,,
278,PT03M06.00S,2022-12-03T01:33:52.1Z,2,REGULAR,2pt,Jump Shot,[],203076,25.18068331143233,32.84313725490196,1610612747,49,61,2022-12-03T01:51:20Z,2710000,False,86.0,184.0,1,left,MISS A. Davis 20' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,20.32,Missed,,,,,,,,,,,,,,,,,,
279,PT03M03.00S,2022-12-03T01:33:55.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,49,61,2022-12-03T01:33:56Z,2720000,False,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,278.0,5.0,2.0,3.0,,,,,,,,,,,,,,
280,PT02M53.00S,2022-12-03T01:34:04.7Z,2,REGULAR,2pt,Jump Shot,[],201950,93.38042049934296,18.137254901960784,1610612749,51,61,2022-12-03T01:34:09Z,2730000,False,-159.0,10.0,1,right,J. Holiday 15' step back Jump Shot (12 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,15.96,Made,,,,,12.0,,,,,,,,,,,,,
281,PT02M47.00S,2022-12-03T01:34:14.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,51,61,2022-12-03T01:34:14Z,2740000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612747,51,61,2022-12-03T01:37:30Z,2750000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612747,51,61,2022-12-03T01:37:30Z,2760000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,51,61,2022-12-03T01:37:30Z,2770000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,in,[],203114,,,1610612747,51,61,2022-12-03T01:37:30Z,2780000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,in,[],202083,,,1610612747,51,61,2022-12-03T01:37:30Z,2790000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M47.00S,2022-12-03T01:36:46.3Z,2,REGULAR,substitution,in,[],1629117,,,1610612747,51,61,2022-12-03T01:37:30Z,2800000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M36.00S,2022-12-03T01:38:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,8.492115637319317,47.30392156862745,1610612747,51,61,2022-12-03T01:52:31Z,2810000,False,13.0,27.0,1,left,MISS W. Gabriel cutting Layup,[1629117],1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,3.05,Missed,,,,,,,,,,,,,,,,,,
291,PT02M35.00S,2022-12-03T01:38:04.1Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,51,61,2022-12-03T01:43:55Z,2830000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,289.0,4.0,2.0,2.0,,,,,,,,,,,,,,
292,PT02M34.00S,2022-12-03T01:38:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,10.200394218134035,50.49019607843137,1610612747,51,61,2022-12-03T01:53:21Z,2840000,False,-2.0,43.0,1,left,MISS W. Gabriel putback Layup,[1629117],1610612747.0,LAL,putback,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
294,PT02M33.00S,2022-12-03T01:38:09.7Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,51,61,2022-12-03T01:46:18Z,2860000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,292.0,5.0,2.0,3.0,,,,,,,,,,,,,,
338,PT02M32.00S,2022-12-03T01:38:12.5Z,2,REGULAR,turnover,lost ball,[],1629117,,,1610612747,51,61,2022-12-03T01:46:01Z,2865000,False,,,0,,W. Gabriel lost ball TURNOVER (1 TO),"[1629117, 201950]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Holiday,201950.0
339,PT02M32.00S,2022-12-03T01:38:12.5Z,2,REGULAR,steal,,[],201950,,,1610612749,51,61,2022-12-03T01:45:52Z,2867500,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M21.00S,2022-12-03T01:38:16.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,93.38042049934296,57.35294117647059,1610612749,53,61,2022-12-03T01:45:52Z,2870000,False,37.0,10.0,1,right,J. Holiday driving floating bank Jump Shot (14 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,driving floating bank,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,14.0,B. Portis,1626171.0,1.0,,,,,,,,,,
297,PT01M55.00S,2022-12-03T01:38:42.0Z,2,REGULAR,3pt,Jump Shot,[],1629022,30.436925098554536,75.0,1610612747,53,61,2022-12-03T01:38:48Z,2890000,False,-125.0,234.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
298,PT01M52.00S,2022-12-03T01:38:45.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,61,2022-12-03T01:38:48Z,2900000,False,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,297.0,6.0,3.0,3.0,,,,,,,,,,,,,,
299,PT01M37.00S,2022-12-03T01:39:00.4Z,2,REGULAR,3pt,Jump Shot,[],201950,74.45795006570303,84.80392156862744,1610612749,53,61,2022-12-03T01:39:08Z,2910000,False,174.0,188.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
300,PT01M35.00S,2022-12-03T01:39:02.4Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,53,61,2022-12-03T01:39:08Z,2920000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,299.0,4.0,3.0,1.0,,,,,,,,,,,,,,
301,PT01M26.00S,2022-12-03T01:39:13.7Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612747,53,61,2022-12-03T01:39:40Z,2930000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Westbrook 2 FT),"[201572, 201566]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,,,Westbrook,201566.0,,,
303,PT01M26.00S,2022-12-03T01:39:41.8Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,53,61,2022-12-03T01:39:41Z,2950000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT01M26.00S,2022-12-03T01:39:41.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,53,61,2022-12-03T01:39:41Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,out,[],201572,,,1610612747,53,61,2022-12-03T01:40:09Z,2970000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,out,[],1628972,,,1610612747,53,61,2022-12-03T01:40:09Z,2980000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,53,61,2022-12-03T01:40:09Z,2990000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,in,[],203507,,,1610612747,53,61,2022-12-03T01:40:09Z,3000000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,in,[],2544,,,1610612747,53,61,2022-12-03T01:40:09Z,3010000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M26.00S,2022-12-03T01:39:42.6Z,2,REGULAR,substitution,in,[],201976,,,1610612747,53,61,2022-12-03T01:40:09Z,3020000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M26.00S,2022-12-03T01:40:15.5Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,53,62,2022-12-03T01:40:15Z,3030000,False,,,0,,R. Westbrook Free Throw 2 of 2 (7 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
312,PT01M11.00S,2022-12-03T01:40:29.9Z,2,REGULAR,3pt,Jump Shot,[],202083,93.9060446780552,3.6764705882352944,1610612749,53,62,2022-12-03T01:40:37Z,3040000,False,-232.0,5.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
313,PT01M08.00S,2022-12-03T01:40:32.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,53,62,2022-12-03T01:40:37Z,3050000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,312.0,2.0,2.0,0.0,,,,,,,,,,,,,,
314,PT01M06.00S,2022-12-03T01:40:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,8.360709592641262,50.245098039215684,1610612747,53,62,2022-12-03T01:40:43Z,3060000,False,-1.0,26.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
315,PT01M03.00S,2022-12-03T01:40:37.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,62,2022-12-03T01:40:43Z,3070000,False,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,314.0,7.0,4.0,3.0,,,,,,,,,,,,,,
316,PT01M00.00S,2022-12-03T01:40:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,50.0,1610612749,55,62,2022-12-03T01:40:48Z,3080000,False,0.0,10.0,1,right,G. Antetokounmpo driving Layup (11 PTS) (J. Holiday 3 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,11.0,J. Holiday,201950.0,3.0,,,,,,,,,,
318,PT00M54.90S,2022-12-03T01:40:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.754927726675426,49.50980392156863,1610612747,55,64,2022-12-03T01:40:56Z,3100000,False,2.0,30.0,1,left,R. Westbrook driving Layup (9 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,9.0,,,,,,,,,,,,,
319,PT00M38.90S,2022-12-03T01:41:10.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,68.41327201051249,29.901960784313726,1610612749,58,64,2022-12-03T01:41:15Z,3110000,False,-100.0,244.0,1,right,B. Portis 26' 3PT  (9 PTS) (G. Antetokounmpo 4 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.43,Made,,,,,9.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,
321,PT00M31.40S,2022-12-03T01:41:21.7Z,2,REGULAR,3pt,Jump Shot,[],201566,28.597240473061763,16.666666666666664,1610612747,58,64,2022-12-03T01:41:26Z,3130000,False,167.0,216.0,1,left,MISS R. Westbrook 27' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
322,PT00M28.90S,2022-12-03T01:41:24.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,58,64,2022-12-03T01:41:26Z,3140000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,321.0,3.0,3.0,0.0,,,,,,,,,,,,,,
323,PT00M17.80S,2022-12-03T01:41:38.0Z,2,REGULAR,foul,personal,[],201976,,,1610612749,58,64,2022-12-03T01:41:55Z,3150000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 203114]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201245.0,2.0,0.0,,,Middleton,203114.0,,,
325,PT00M17.80S,2022-12-03T01:41:48.9Z,2,REGULAR,substitution,out,[],202083,,,1610612749,58,64,2022-12-03T01:41:55Z,3170000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M17.80S,2022-12-03T01:41:48.9Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,58,64,2022-12-03T01:41:55Z,3180000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M17.80S,2022-12-03T01:41:57.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612749,58,64,2022-12-03T01:42:07Z,3190000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M17.80S,2022-12-03T01:41:57.1Z,2,REGULAR,substitution,in,[],1630559,,,1610612749,58,64,2022-12-03T01:42:07Z,3200000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M06.90S,2022-12-03T01:42:24.1Z,2,REGULAR,3pt,Jump Shot,[],203507,66.3107752956636,65.19607843137256,1610612749,58,64,2022-12-03T02:06:14Z,3210000,False,76.0,264.0,1,right,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.49,Missed,,,,,,,,,,,,,,,,,,
330,PT00M06.10S,2022-12-03T01:42:28.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,58,64,2022-12-03T01:42:28Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,329.0,,,,,,,,,,,,,,,,,
332,PT00M00.60S,2022-12-03T01:42:45.7Z,2,REGULAR,2pt,Jump Shot,[],203076,4.681340341655716,76.7156862745098,1610612747,58,66,2022-12-03T01:42:51Z,3240000,False,-134.0,-8.0,1,left,A. Davis 13' turnaround fadeaway Jump Shot (23 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,13.39,Made,,,,,23.0,L. James,2544.0,4.0,,,,,,,,,,
337,PT00M00.00S,2022-12-03T01:43:13.2Z,2,REGULAR,period,end,[],0,,,1610612749,58,66,2022-12-03T01:43:13Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,58,66,2022-12-03T01:58:12Z,3300000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612749,58,66,2022-12-03T01:58:12Z,3310000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612749,58,66,2022-12-03T01:58:12Z,3320000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,58,66,2022-12-03T01:58:12Z,3330000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,in,['startperiod'],1629022,,,1610612749,58,66,2022-12-03T01:58:12Z,3340000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-12-03T01:57:36.3Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612749,58,66,2022-12-03T01:58:12Z,3350000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-12-03T01:58:21.2Z,3,REGULAR,period,start,[],0,,,1610612747,58,66,2022-12-03T01:58:21Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M37.00S,2022-12-03T01:58:43.6Z,3,REGULAR,3pt,Jump Shot,[],201976,70.12155059132719,75.73529411764706,1610612747,58,66,2022-12-03T01:58:48Z,3370000,False,129.0,228.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
348,PT11M34.00S,2022-12-03T01:58:46.6Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,58,66,2022-12-03T01:58:48Z,3380000,False,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,347.0,5.0,4.0,1.0,,,,,,,,,,,,,,
349,PT11M21.00S,2022-12-03T01:58:58.8Z,3,REGULAR,3pt,Jump Shot,[],201950,31.61957950065703,64.95098039215686,1610612749,61,66,2022-12-03T01:59:15Z,3390000,False,-75.0,245.0,1,left,J. Holiday 25' 3PT  (17 PTS) (K. Middleton 4 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,17.0,K. Middleton,203114.0,4.0,,,,,,,,,,
352,PT10M55.00S,2022-12-03T01:59:25.4Z,3,REGULAR,3pt,Jump Shot,[],1629022,76.82325886990802,9.068627450980392,1610612747,61,66,2022-12-03T01:59:31Z,3420000,False,-205.0,165.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
353,PT10M53.00S,2022-12-03T01:59:28.2Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,61,66,2022-12-03T01:59:28Z,3430000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,352.0,6.0,5.0,1.0,,,,,,,,,,,,,,
