actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
377,PT00M52.00S,2022-12-31T02:12:46.3Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,47,59,2022-12-31T02:22:13Z,3720000,False,,,0,,B. Portis REBOUND (Off:6 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,376.0,9.0,3.0,6.0,,,,
378,PT00M52.00S,2022-12-31T02:12:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,49,59,2022-12-31T02:12:51Z,3730000,False,0.0,0.0,1,left,B. Portis tip Layup (13 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,0.0,Made,13.0,,,,,,,,,,,,,,,
379,PT00M52.00S,2022-12-31T02:12:53.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630346,,,1610612749,49,59,2022-12-31T02:13:04Z,3740000,False,,,0,,M. Ryan shooting personal FOUL (1 PF) (Portis 1 FT),"[1630346, 1626171]",1610612750.0,MIN,shooting,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,1.0,0.0,Portis,1626171.0,,,,,,,,
381,PT00M52.00S,2022-12-31T02:13:12.7Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,49,59,2022-12-31T02:13:49Z,3760000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M52.00S,2022-12-31T02:13:12.7Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,49,59,2022-12-31T02:13:49Z,3770000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M52.00S,2022-12-31T02:13:31.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626171,,,1610612749,50,59,2022-12-31T02:13:31Z,3780000,False,,,0,,B. Portis Free Throw 1 of 1 (14 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
384,PT00M38.60S,2022-12-31T02:13:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630346,89.30683311432325,54.90196078431373,1610612750,50,59,2022-12-31T02:16:32Z,3790000,False,25.0,48.0,1,right,MISS M. Ryan driving Layup - blocked,"[1630346, 203507]",1610612750.0,MIN,driving,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,5.39,Missed,,,,,,,,,,,,,Antetokounmpo,203507.0,,
385,PT00M38.60S,2022-12-31T02:13:45.5Z,2,REGULAR,block,,[],203507,,,1610612750,50,59,2022-12-31T02:13:48Z,3800000,False,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT00M34.60S,2022-12-31T02:13:49.5Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,50,59,2022-12-31T02:13:53Z,3810000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,384.0,3.0,3.0,0.0,,,,
387,PT00M33.90S,2022-12-31T02:13:52.0Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,50,59,2022-12-31T02:14:00Z,3820000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,2534.0,2.0,,,,,,,,,,,,,,,,,,
388,PT00M19.70S,2022-12-31T02:14:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630568,93.11760840998686,50.49019607843137,1610612750,50,61,2022-12-31T02:14:20Z,3830000,False,2.0,12.0,1,right,L. Garza cutting Layup (11 PTS) (D. Russell 5 AST),"[1630568, 1626156]",1610612750.0,MIN,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,1.25,Made,11.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,
390,PT00M00.00S,2022-12-31T02:14:38.4Z,2,REGULAR,3pt,Jump Shot,[],1626192,10.200394218134035,96.32352941176471,1610612749,50,61,2022-12-31T02:14:46Z,3850000,False,-232.0,43.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,23.56,Missed,,,,,,,,,,,,,,,,
391,PT00M00.00S,2022-12-31T02:14:38.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,50,61,2022-12-31T02:14:46Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,390.0,,,,,,,
392,PT00M00.00S,2022-12-31T02:14:51.1Z,2,REGULAR,period,end,[],0,,,1610612749,50,61,2022-12-31T02:14:51Z,3870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,out,['startperiod'],204060,,,1610612749,50,61,2022-12-31T02:30:01Z,3880000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,50,61,2022-12-31T02:30:01Z,3890000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612749,50,61,2022-12-31T02:30:01Z,3900000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,out,['startperiod'],1630346,,,1610612749,50,61,2022-12-31T02:30:01Z,3910000,False,,,0,,SUB out: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,out,['startperiod'],1630568,,,1610612749,50,61,2022-12-31T02:30:01Z,3920000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,50,61,2022-12-31T02:30:01Z,3930000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,50,61,2022-12-31T02:30:01Z,3940000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612749,50,61,2022-12-31T02:30:01Z,3950000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612749,50,61,2022-12-31T02:30:01Z,3960000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2022-12-31T02:29:43.9Z,3,REGULAR,substitution,in,['startperiod'],1629675,,,1610612749,50,61,2022-12-31T02:30:01Z,3970000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2022-12-31T02:30:01.5Z,3,REGULAR,period,start,[],0,,,1610612749,50,61,2022-12-31T02:30:01Z,3980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT11M40.00S,2022-12-31T02:30:20.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,83.52496714848883,55.63725490196079,1610612749,50,61,2022-12-31T02:30:24Z,3990000,False,28.0,102.0,1,right,MISS B. Lopez 10' driving floating Shot,[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,10.62,Missed,,,,,,,,,,,,,,,,
409,PT11M38.00S,2022-12-31T02:30:22.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,50,61,2022-12-31T02:30:24Z,4000000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,408.0,4.0,3.0,1.0,,,,
410,PT11M27.00S,2022-12-31T02:30:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,10.463206307490145,47.05882352941176,1610612750,50,61,2022-12-31T02:30:45Z,4010000,False,15.0,46.0,1,left,MISS N. Reid reverse Layup - blocked,"[1629675, 201572]",1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,4.82,Missed,,,,,,,,,,,,,Lopez,201572.0,,
411,PT11M27.00S,2022-12-31T02:30:33.2Z,3,REGULAR,block,,[],201572,,,1610612750,50,61,2022-12-31T02:30:37Z,4020000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT11M22.00S,2022-12-31T02:30:38.2Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,50,61,2022-12-31T02:30:45Z,4030000,False,,,0,,J. Carter REBOUND (Off:0 Def:4),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,410.0,4.0,4.0,0.0,,,,
413,PT11M18.00S,2022-12-31T02:30:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,56.372549019607845,1610612749,50,61,2022-12-31T02:30:53Z,4040000,False,32.0,5.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,3.23,Missed,,,,,,,,,,,,,,,,
414,PT11M16.00S,2022-12-31T02:30:44.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,50,61,2022-12-31T02:30:53Z,4050000,False,,,0,,A. Edwards REBOUND (Off:0 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,413.0,7.0,7.0,0.0,,,,
415,PT11M04.00S,2022-12-31T02:30:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.668199737187912,55.392156862745104,1610612750,50,61,2022-12-31T02:32:40Z,4060000,False,-27.0,85.0,1,left,MISS K. Anderson 8' turnaround Shot,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,8.96,Missed,,,,,,,,,,,,,,,,
416,PT11M03.00S,2022-12-31T02:30:57.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,50,61,2022-12-31T02:31:14Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,415.0,,,,,,,
417,PT11M03.00S,2022-12-31T02:31:02.6Z,3,REGULAR,foul,personal,[],203937,,,1610612749,50,61,2022-12-31T02:31:11Z,4080000,False,,,0,,K. Anderson loose ball personal FOUL (3 PF),"[203937, 1626192]",1610612750.0,MIN,loose ball,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,3.0,0.0,Connaughton,1626192.0,,,,,,,,
419,PT10M50.00S,2022-12-31T02:31:35.4Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,50,61,2022-12-31T02:31:45Z,4100000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1630162]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,,,Edwards,1630162.0
420,PT10M50.00S,2022-12-31T02:31:35.4Z,3,REGULAR,steal,,[],1630162,,,1610612750,50,61,2022-12-31T02:31:37Z,4110000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
421,PT10M44.00S,2022-12-31T02:31:41.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,10.726018396846255,36.27450980392157,1610612750,50,61,2022-12-31T02:31:50Z,4120000,False,69.0,48.0,1,left,MISS A. Edwards 8' running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,8.39,Missed,,,,,,,,,,,,,,,,
422,PT10M40.00S,2022-12-31T02:31:44.3Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,50,61,2022-12-31T02:31:44Z,4130000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,421.0,4.0,3.0,1.0,,,,
423,PT10M34.00S,2022-12-31T02:31:50.9Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,50,61,2022-12-31T02:32:02Z,4140000,False,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1630183]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,McDaniels,1630183.0
424,PT10M34.00S,2022-12-31T02:31:50.9Z,3,REGULAR,steal,,[],1630183,,,1610612750,50,61,2022-12-31T02:31:53Z,4150000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
425,PT10M29.00S,2022-12-31T02:31:56.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,33.065045992115635,73.0392156862745,1610612750,50,61,2022-12-31T02:32:08Z,4160000,False,-115.0,258.0,1,left,MISS D. Russell 28' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,28.28,Missed,,,,,,,,,,,,,,,,
426,PT10M24.00S,2022-12-31T02:31:59.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,50,61,2022-12-31T02:31:59Z,4170000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,425.0,11.0,9.0,2.0,,,,
427,PT10M06.00S,2022-12-31T02:32:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.9862023653088,52.94117647058824,1610612749,52,61,2022-12-31T02:32:23Z,4180000,False,15.0,13.0,1,right,P. Connaughton driving finger roll Layup (2 PTS) (J. Carter 4 AST),"[1626192, 1628975]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,1.99,Made,2.0,J. Carter,1628975.0,4.0,,,,,,,,,,,,
429,PT09M42.00S,2022-12-31T02:32:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.280551905387648,51.225490196078425,1610612750,52,63,2022-12-31T02:32:47Z,4200000,False,-6.0,35.0,1,left,N. Reid Layup (11 PTS) (K. Anderson 3 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,3.52,Made,11.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,
431,PT09M23.00S,2022-12-31T02:33:01.0Z,3,REGULAR,3pt,Jump Shot,[],203507,68.54467805519053,27.450980392156865,1610612749,55,63,2022-12-31T02:33:05Z,4220000,False,-113.0,243.0,1,right,G. Antetokounmpo 26' 3PT  (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,26.8,Made,25.0,,,,,,,,,,,,,,,
432,PT09M05.00S,2022-12-31T02:33:19.8Z,3,REGULAR,3pt,Jump Shot,[],1629675,35.29894875164258,45.09803921568628,1610612750,55,63,2022-12-31T02:33:25Z,4230000,False,25.0,279.0,1,left,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,28.04,Missed,,,,,,,,,,,,,,,,
433,PT09M01.00S,2022-12-31T02:33:23.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,55,63,2022-12-31T02:33:25Z,4240000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,432.0,12.0,10.0,2.0,,,,
434,PT08M42.00S,2022-12-31T02:33:41.9Z,3,REGULAR,2pt,Jump Shot,[],201572,89.70105124835742,82.35294117647058,1610612749,57,63,2022-12-31T02:33:47Z,4250000,False,162.0,44.0,1,right,B. Lopez 16' step back Jump Shot (7 PTS),[201572],1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,,,16.78,Made,7.0,,,,,,,,,,,,,,,
435,PT08M31.00S,2022-12-31T02:33:54.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,13.354139290407357,43.627450980392155,1610612750,57,63,2022-12-31T02:33:58Z,4260000,False,32.0,73.0,1,left,MISS N. Reid 7' turnaround bank Hook,[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,7.97,Missed,,,,,,,,,,,,,,,,
436,PT08M27.00S,2022-12-31T02:33:58.2Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,57,63,2022-12-31T02:33:58Z,4270000,False,,,0,,J. Carter REBOUND (Off:0 Def:5),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,435.0,5.0,5.0,0.0,,,,
437,PT08M15.00S,2022-12-31T02:34:09.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,91.93495400788436,53.18627450980392,1610612749,59,63,2022-12-31T02:34:15Z,4280000,False,16.0,23.0,1,right,G. Antetokounmpo driving DUNK (27 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,2.82,Made,27.0,,,,,,,,,,,,,,,
438,PT07M59.00S,2022-12-31T02:34:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612750,59,63,2022-12-31T02:34:39Z,4290000,False,,,0,,J. Carter shooting personal FOUL (3 PF) (Anderson 2 FT),"[1628975, 203937]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,2534.0,,,,,,,,3.0,0.0,Anderson,203937.0,,,,,,,,
440,PT07M59.00S,2022-12-31T02:34:56.6Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,59,64,2022-12-31T02:35:28Z,4310000,False,,,0,,K. Anderson Free Throw 1 of 2 (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
441,PT07M59.00S,2022-12-31T02:35:06.8Z,3,REGULAR,substitution,out,[],1628975,,,1610612750,59,64,2022-12-31T02:35:11Z,4320000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M59.00S,2022-12-31T02:35:06.8Z,3,REGULAR,substitution,in,[],1630699,,,1610612750,59,64,2022-12-31T02:35:11Z,4330000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M59.00S,2022-12-31T02:34:56.6Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,59,64,2022-12-31T02:35:28Z,4340000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
444,PT07M56.00S,2022-12-31T02:34:59.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,59,64,2022-12-31T02:35:28Z,4350000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,443.0,13.0,11.0,2.0,,,,
445,PT07M50.00S,2022-12-31T02:35:38.6Z,3,REGULAR,foul,personal,[],1630162,,,1610612749,59,64,2022-12-31T02:35:50Z,4360000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1626192]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,1201.0,,,,,,,,1.0,0.0,Connaughton,1626192.0,,,,,,,,
447,PT07M39.00S,2022-12-31T02:36:02.9Z,3,REGULAR,turnover,bad pass,[],1626192,,,1610612749,59,64,2022-12-31T02:36:08Z,4380000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1626156]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Russell,1626156.0
448,PT07M39.00S,2022-12-31T02:36:02.9Z,3,REGULAR,steal,,[],1626156,,,1610612750,59,64,2022-12-31T02:36:05Z,4390000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
449,PT07M23.00S,2022-12-31T02:36:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,7.966491458607096,54.65686274509803,1610612750,59,66,2022-12-31T02:36:23Z,4400000,False,-23.0,22.0,1,left,D. Russell cutting Layup (11 PTS) (K. Anderson 4 AST),"[1626156, 203937]",1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,3.23,Made,11.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,
451,PT07M07.00S,2022-12-31T02:36:36.6Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612749,59,66,2022-12-31T02:37:15Z,4420000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629675, 203507]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,4.0,1.0,Antetokounmpo,203507.0,,,,,,,,
453,PT07M07.00S,2022-12-31T02:37:16.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,60,66,2022-12-31T02:37:16Z,4440000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
454,PT07M07.00S,2022-12-31T02:37:18.6Z,3,REGULAR,substitution,out,[],201572,,,1610612749,60,66,2022-12-31T02:37:26Z,4450000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M07.00S,2022-12-31T02:37:18.6Z,3,REGULAR,substitution,out,[],1629675,,,1610612749,60,66,2022-12-31T02:37:26Z,4460000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M07.00S,2022-12-31T02:37:18.6Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,60,66,2022-12-31T02:37:26Z,4470000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT07M07.00S,2022-12-31T02:37:18.6Z,3,REGULAR,substitution,in,[],1630568,,,1610612749,60,66,2022-12-31T02:37:26Z,4480000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT07M07.00S,2022-12-31T02:37:40.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,61,66,2022-12-31T02:37:40Z,4490000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
459,PT06M48.00S,2022-12-31T02:37:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,9.543363994743759,48.28431372549019,1610612750,61,66,2022-12-31T02:38:10Z,4500000,False,9.0,37.0,1,left,MISS K. Anderson driving reverse Layup,[203937],1610612750.0,MIN,driving reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,3.82,Missed,,,,,,,,,,,,,,,,
460,PT06M45.00S,2022-12-31T02:38:02.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,61,66,2022-12-31T02:38:10Z,4510000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,459.0,14.0,12.0,2.0,,,,
